@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.631,1.098,1.815,-0.831,4.658,1.72,1.195,0.377,-0.8,-0.793,0.369,0.199,0.081,1.155,-0.158,0.221,-0.415,-0.7,-0.465,-0.364,-0.891,-0.439,-0.564,-0.728,-0.783,-1.013,-0.725,-1.002,-1.305,-1.593,-1.669,-1.883,-2.288,-2.737,-3.723,-2.284,-5.614,-2.218,-1.502,-1.964,-1.591,-0.756,-2.054,-0.434,0.525,-0.815,0.58,-0.083,0.427,-0.11,0.395,1.613,-0.005,0.454,0.449,0.801,0.512,0.613,-0.072,0.562,0.603,0.56,0.536,0.43,0.456,0.23,0.487,0.734,0.746,0.756,0.652,0.488,-0.013,0.758,0.887,1.366,-1.136,0.464,0.918,0.985,-0.071,0.533,0.12,0.08,0.308,-0.571,1.045,-0.026,-1.596,0.366,1.035,0.029,0.38,0.2,0.257,-0.599,1.0
0.274,1.961,1.012,1.988,1.87,1.859,2.17,1.062,1.001,-0.23,0.071,-1.493,0.201,-1.354,-0.044,-0.489,-0.108,-0.292,-1.634,-0.446,-0.113,-1.524,-0.252,-0.859,-0.687,-1.204,-1.38,-1.657,-0.754,-1.883,-1.478,-2.013,-2.14,0.238,-1.208,-1.957,-1.453,-2.261,-1.696,-0.874,-1.106,-0.867,-0.731,-0.182,-0.25,0.26,1.777,-0.125,0.451,0.336,-0.253,0.718,0.776,0.758,0.357,0.505,0.553,0.359,0.429,0.387,0.664,0.483,0.434,0.471,0.254,0.889,1.72,0.698,0.655,0.676,0.771,0.705,0.799,0.974,0.702,0.885,1.012,1.021,1.014,0.924,0.861,0.571,0.244,0.736,0.08,0.434,-0.091,0.35,1.238,0.136,0.273,0.642,-0.12,0.132,0.418,0.094,1.0
-0.858,0.672,0.581,-0.567,-0.163,-1.239,-1.352,-1.593,-1.393,-3.413,-1.678,-1.406,-0.335,-1.64,-0.842,-1.825,-0.141,-1.715,-1.275,-1.502,-0.814,-2.561,-1.464,-1.409,-1.95,-0.852,-2.401,-1.079,1.128,-0.597,-0.408,-0.751,0.042,-0.459,0.881,0.53,-0.444,0.823,0.004,0.856,0.331,-0.921,1.884,0.015,-0.661,-2.423,-0.047,1.036,0.681,0.016,0.528,0.432,0.378,0.606,1.332,0.637,0.852,1.42,0.613,0.508,0.529,0.598,0.847,0.482,0.638,0.545,1.067,1.08,1.086,1.057,0.567,0.428,0.646,-0.073,0.362,-0.317,0.36,-1.263,0.354,0.072,0.259,0.164,0.449,0.391,-0.337,0.551,0.529,1.314,0.458,0.361,2.733,3.276,1.686,3.856,0.618,-2.516,1.0
1.304,2.499,2.541,2.225,2.367,0.58,1.188,1.568,1.055,-0.207,0.605,0.725,0.088,-0.6,-0.354,-0.779,-0.852,-0.976,-1.249,-1.207,-1.071,-1.399,-0.309,-1.727,-1.348,-1.546,-0.98,-1.231,-1.992,-2.316,-2.703,-4.793,-1.894,-1.691,-0.781,-3.571,0.898,-0.391,-0.046,0.568,1.364,1.104,0.059,1.153,0.617,1.18,0.541,1.085,0.426,0.641,0.494,-0.037,0.956,0.184,0.68,1.568,0.572,0.595,0.702,0.54,0.381,0.901,0.706,0.459,0.588,0.076,0.162,0.083,-0.256,-0.285,0.142,0.576,0.764,0.149,1.049,0.773,0.907,0.27,0.23,0.041,-0.27,0.175,-0.684,-0.299,-0.107,-0.045,-0.219,-0.764,-0.49,-0.279,-0.441,-0.273,-0.543,-0.704,-0.064,1.163,1.0
0.913,-0.1,-0.498,2.127,1.99,5.41,3.074,2.121,3.051,1.909,3.002,0.881,-0.25,0.166,0.125,0.602,0.384,0.149,-0.267,-0.077,0.167,0.332,-0.171,-0.244,0.281,0.033,-0.961,-0.522,-0.235,-0.053,-0.495,-2.038,-1.908,-1.132,-0.461,-1.006,-0.632,-1.328,-1.202,-1.647,-2.15,-1.869,-3.311,-2.439,-1.704,-1.562,-0.198,-1.192,-1.231,-1.437,-0.601,-1.617,-0.484,-1.317,-0.569,-0.761,-0.341,-0.418,-0.139,-0.016,-0.15,-0.096,-0.22,0.103,0.263,0.322,0.321,0.252,0.626,1.088,1.218,0.558,1.149,1.356,0.908,1.136,0.029,1.083,0.637,1.036,0.402,0.208,-1.102,0.271,0.54,0.395,0.954,0.475,0.744,0.776,1.017,0.501,-0.994,0.548,-0.719,-0.007,-1.0
2.405,3.373,2.345,2.64,2.915,-4.622,1.046,0.814,1.869,0.873,0.066,0.101,-0.356,-0.383,-0.522,0.487,-0.874,-1.388,-0.765,-0.497,-0.462,-0.065,-0.885,-0.884,-1.294,-0.921,-1.271,-1.836,-2.643,-3.773,-0.05,-1.686,-2.074,-0.596,-0.152,-0.972,-3.984,0.662,0.319,0.81,0.514,0.836,2.12,1.058,1.284,0.439,1.163,1.064,-0.102,2.036,1.225,1.602,0.473,0.37,0.514,0.453,0.778,0.376,0.228,0.354,-0.205,0.472,0.248,0.51,0.193,-0.177,0.292,-0.372,0.026,0.984,0.035,0.146,-0.001,0.07,0.563,0.397,1.845,0.21,0.832,0.184,0.212,-0.916,-0.531,-0.108,-0.218,-0.209,-0.255,0.094,-0.67,1.252,-1.377,1.157,1.083,-1.856,-0.07,-0.177,1.0
0.27,2.185,3.475,3.458,2.199,1.318,-1.415,1.631,0.477,0.491,-0.048,-0.259,-0.38,-0.127,-0.576,-0.906,0.046,-1.089,-1.302,-1.126,-1.587,-1.628,-2.653,-1.391,-1.528,-2.616,-1.802,-1.657,-1.454,-2.082,-2.355,-1.691,-1.246,-3.234,-5.198,-0.928,0.19,0.214,-1.334,0.954,1.07,1.544,1.073,0.946,2.496,-3.001,0.772,-0.422,0.146,0.554,1.347,0.527,0.604,0.62,0.106,0.719,1.553,0.36,0.346,0.031,0.944,0.542,1.269,0.458,0.498,0.315,0.144,0.158,0.53,0.241,0.079,0.008,0.582,0.352,0.864,0.343,0.391,0.288,1.26,0.054,-0.58,-0.035,-0.105,-0.243,0.014,-0.726,-0.947,0.564,-0.277,-1.041,-0.221,-1.742,-0.976,0.373,0.311,-0.27,1.0
0.576,-1.039,5.04,1.438,2.376,0.561,-0.808,0.292,1.28,0.298,0.393,-0.025,0.217,-1.443,-0.593,-1.078,0.2,-1.505,-0.708,-1.158,-1.88,-0.456,-1.509,-1.424,-1.392,-1.265,-2.145,-1.838,-1.143,-1.972,-2.423,-1.796,-1.868,-2.908,-2.497,-0.378,-2.67,-0.394,-0.158,-1.035,-0.689,2.773,0.868,0.813,-0.966,0.922,-1.367,1.681,0.844,0.535,1.555,0.574,1.664,0.826,1.146,0.305,1.159,0.942,1.058,0.47,0.551,1.176,0.342,0.291,0.801,0.754,0.36,0.357,0.244,0.389,0.083,0.391,0.293,-0.15,-0.173,0.602,0.541,-0.621,-0.08,-0.207,-0.171,-1.712,-0.292,-0.828,-0.496,-0.44,-0.373,-1.024,-0.502,-0.337,0.131,-0.756,-0.153,-1.387,-0.558,-0.65,1.0
1.162,1.585,4.046,3.114,3.257,2.258,1.085,0.087,-0.064,-0.771,-1.096,0.014,-1.018,-1.084,-0.951,-1.203,-1.16,-1.431,-1.456,-2.073,-1.578,-1.2,-1.319,-2.156,-0.023,-1.676,-1.149,-2.164,-0.877,-3.384,-1.528,-1.643,-0.336,-1.14,-1.56,-0.171,-1.112,-0.026,-1.281,-0.36,-1.592,-0.036,-0.898,0.593,0.256,0.915,-0.025,0.497,-0.561,0.499,0.293,0.327,0.723,0.288,-0.317,0.451,0.28,0.366,0.245,0.393,0.38,0.545,0.213,0.379,0.407,0.917,0.586,0.845,0.237,1.035,0.68,0.002,0.755,0.212,0.763,0.474,0.637,0.372,0.226,0.33,0.424,0.545,0.639,0.205,0.577,0.125,0.605,0.67,0.444,1.022,3.177,2.39,2.037,1.924,1.24,0.019,-1.0
1.74,1.328,0.472,1.984,1.953,2.147,1.966,1.622,1.459,0.161,-0.11,-0.227,-0.117,0.074,-0.306,0.312,-0.211,-0.366,-0.189,0.098,-0.962,-1.727,-0.787,-0.253,-0.629,-0.189,-1.043,-1.101,-1.156,-2.011,-1.48,-2.226,4.655,-2.514,-1.403,-2.929,-1.729,-1.701,-3.237,-1.908,-1.54,-2.43,0.649,-0.989,-0.554,-0.926,-0.565,-0.264,-0.345,-0.543,-0.341,0.166,0.371,-0.422,0.295,0.273,0.262,0.441,0.37,0.508,-0.113,0.556,0.707,0.208,0.368,0.832,0.42,0.611,0.447,0.49,0.017,0.438,0.442,0.66,0.177,0.708,0.905,1.55,0.407,0.58,0.912,1.083,1.056,0.773,0.918,-0.074,-0.298,0.978,0.737,0.536,-1.122,0.408,0.202,1.026,0.929,0.34,-1.0
0.137,-1.245,-0.929,-0.584,-0.535,-0.425,-1.553,-0.33,-0.706,-1.176,-0.367,-0.588,-2.611,-1.026,-1.431,-1.425,-1.672,-0.767,-1.402,-1.252,-0.731,-1.414,-1.79,-2.594,-1.814,-1.948,-2.144,-1.442,-3.003,-1.534,-1.562,-0.737,-0.581,-1.185,0.162,0.743,1.081,1.7,0.591,0.2,0.557,1.38,0.042,1.235,1.607,0.847,0.512,0.56,1.444,0.233,0.561,1.647,0.735,0.354,-0.372,0.32,1.087,0.505,0.697,0.404,0.784,0.745,0.86,1.969,1.082,1.34,0.878,1.129,1.199,0.693,0.614,0.987,0.607,1.475,0.712,0.648,0.514,-0.048,0.186,0.028,0.104,0.539,-0.029,0.598,1.718,0.406,0.718,0.923,1.321,1.959,3.584,1.848,-0.624,0.327,-0.778,-0.449,1.0
1.292,-3.598,1.227,1.616,2.319,-1.24,-1.774,0.857,-1.843,-0.692,0.483,-1.276,0.852,-1.564,-1.248,-1.127,-0.959,-1.299,-0.964,-1.468,-1.274,-2.456,-0.743,-1.695,-1.462,-1.853,-2.405,-0.993,-1.609,-1.977,-2.165,-3.473,-4.696,-1.47,-1.711,-1.148,-1.559,1.036,1.179,0.035,1.746,0.518,0.645,1.336,-0.717,-0.119,1.399,0.983,0.388,-0.303,-0.103,0.666,0.307,0.461,-0.433,0.425,0.634,0.67,0.601,-0.025,0.388,0.474,0.003,0.298,0.156,1.346,0.698,0.675,0.434,0.175,0.391,0.748,0.317,0.731,0.895,0.678,1.007,0.855,0.847,0.687,0.655,0.867,0.693,0.551,0.068,0.949,0.986,-2.338,0.841,0.146,0.518,-0.581,3.92,2.038,0.12,0.498,1.0
0.807,-0.006,2.538,5.059,2.849,-0.914,-2.946,-1.492,-0.323,-0.288,0.032,0.147,-0.355,0.082,-0.351,-0.233,0.012,-1.233,-0.21,-0.784,-0.795,-1.175,-1.465,-1.229,-0.486,-2.035,-0.657,-1.792,-1.363,-0.631,-1.072,-1.412,-2.315,-1.789,-2.171,-2.278,-0.783,-0.607,0.443,1.776,0.048,0.041,3.111,-0.449,0.922,2.746,0.192,1.051,0.989,1.082,0.873,1.128,0.843,0.737,0.716,0.714,0.758,0.371,0.435,1.524,0.607,-0.087,0.972,0.193,0.53,0.373,-0.018,0.423,0.055,0.121,0.331,0.9,0.318,0.077,1.167,0.061,0.568,0.72,-0.153,0.313,0.088,0.55,0.273,-0.319,-1.609,-0.648,-0.276,-0.159,-0.337,-0.069,-0.2,0.641,0.564,0.171,-0.036,-0.087,1.0
