@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-1.167,-1.158,-1.299,-2.322,-1.524,-1.225,-2.081,-1.257,0.532,1.541,1.65,1.65,1.334,0.02,-0.416,0.268,-0.545,0.202,0.056,0.417,-0.472,1.063,1.585,1.813,2.0
-0.678,-1.618,-1.44,-1.647,-1.312,-1.573,-0.863,-1.152,-0.223,1.227,1.28,0.012,1.005,0.518,0.828,0.794,0.289,-0.067,1.258,0.267,0.88,0.162,-0.588,-1.858,1.0
-2.293,-1.273,-1.274,-1.385,-0.917,-1.337,-1.483,-0.493,0.51,0.611,1.728,1.846,1.233,0.47,0.576,1.265,0.882,0.417,-0.296,0.334,0.85,0.043,0.296,-0.124,2.0
0.761,-0.081,-0.489,-1.158,-1.007,-1.016,-0.735,-1.944,-1.481,-0.407,-0.008,0.501,0.929,-0.628,0.04,-0.26,-0.544,-0.261,-0.594,-0.008,3.784,2.347,2.441,1.75,2.0
-0.76,-1.421,-1.396,-1.936,-1.69,-1.439,-1.553,-1.058,0.22,1.113,1.46,1.176,0.344,0.781,0.402,-0.924,0.485,0.575,1.412,0.293,-0.179,0.121,0.513,0.662,2.0
0.499,-0.041,-0.959,-1.443,-1.534,-1.264,-1.718,-2.483,-1.256,0.447,0.778,0.793,0.653,-0.061,-0.61,-1.395,1.198,-1.325,-0.172,1.087,-0.054,3.207,0.634,0.962,2.0
-0.644,-0.871,-1.437,-1.434,-1.315,-0.708,-0.937,-0.179,0.877,1.404,1.5,1.011,0.742,0.238,-1.222,-0.297,-1.266,-0.172,0.476,1.77,-0.097,0.93,0.545,-0.912,1.0
-1.088,-1.122,-1.581,-1.549,-1.373,-1.531,-1.689,-0.853,1.486,2.415,1.338,0.028,0.564,0.175,-0.076,0.499,-2.898,0.977,1.085,0.371,0.872,1.159,0.293,-1.256,1.0
-0.353,-0.598,-0.976,-2.108,-1.578,-1.581,-1.084,-0.941,-0.139,1.287,1.701,1.55,1.053,1.837,-0.332,-0.692,-0.075,-0.154,-0.496,-0.011,0.111,1.231,0.118,-0.401,2.0
-0.972,-1.455,-1.461,-1.975,-1.512,-1.334,-0.627,-0.45,0.786,1.129,1.68,1.114,1.08,0.743,0.721,0.309,0.994,0.488,0.388,-0.31,0.098,1.078,0.339,-0.453,2.0
-0.0,-0.083,-2.098,-1.342,-0.962,-1.295,-1.895,-1.658,-0.365,1.601,1.928,1.634,1.234,0.507,-0.592,-1.143,0.031,-0.078,0.057,0.119,-0.904,0.333,0.8,0.89,2.0
-0.742,-1.439,-1.595,-1.869,-1.021,-0.858,-1.242,-0.261,0.095,0.843,1.492,1.36,1.257,0.098,-0.32,-0.717,-0.212,-0.473,1.585,1.643,3.398,0.681,-0.003,-0.202,1.0
-0.604,-1.979,-1.123,-1.444,-1.269,-1.493,-1.654,-0.139,0.651,0.646,1.517,1.221,0.88,0.672,0.496,0.678,1.136,0.38,0.74,0.332,0.043,-0.169,0.558,-0.288,2.0
-0.138,-1.274,-0.79,-1.342,-1.407,-1.275,-1.4,-0.174,0.855,1.146,0.646,1.242,0.331,0.587,0.809,-0.35,0.721,0.661,0.195,-0.115,-0.097,0.119,0.166,-0.412,2.0
2.268,-0.793,-2.194,-1.512,-1.529,-1.248,-1.221,-0.407,0.09,1.08,0.806,0.66,0.585,0.846,0.605,0.944,0.3,0.867,1.124,1.288,-0.009,-0.088,-0.156,-1.522,1.0
-0.131,-0.224,-1.479,-1.67,-1.498,-1.443,-1.224,-0.149,-0.411,-0.453,0.566,0.656,0.431,0.122,-0.441,-0.308,-0.517,1.095,1.636,1.896,2.254,0.336,1.414,-0.562,1.0
1.06,0.667,-0.979,-0.302,-0.772,-0.239,-0.338,-2.283,-1.059,-0.706,-0.377,1.092,0.039,0.796,-0.599,-0.872,-0.597,-1.022,-1.211,-0.398,-0.186,1.58,2.057,1.941,2.0
-0.772,-0.589,-0.405,-1.503,-1.509,-1.164,-1.538,-1.134,0.251,0.098,1.565,1.329,1.267,1.045,1.382,0.996,1.774,0.497,0.478,0.399,1.059,-0.518,0.034,1.346,2.0
-1.822,-1.378,-1.53,-0.943,-1.612,-1.555,-0.979,-0.106,0.389,1.007,1.051,0.956,0.355,0.473,0.493,-0.268,0.924,1.074,1.622,1.017,0.981,0.28,0.942,-0.434,1.0
-0.932,-1.363,-1.398,-0.869,-1.81,-1.895,-1.085,0.027,0.59,1.865,0.968,1.13,1.602,0.345,0.412,0.563,0.398,1.349,0.552,2.39,1.784,-0.135,0.457,-2.679,1.0
0.576,-2.331,-1.44,-1.627,-1.759,-1.575,-0.803,0.101,-0.127,1.204,1.007,1.707,0.874,0.675,0.839,1.192,0.942,2.518,-0.184,-0.037,-0.367,1.344,2.385,0.404,2.0
-1.296,-1.109,-1.292,-1.398,-1.65,-1.471,-1.289,-1.666,0.176,0.327,1.081,1.111,0.752,1.029,0.914,0.244,0.246,0.48,0.741,0.556,0.797,0.205,-0.042,0.428,1.0
-1.124,-1.074,-1.04,-1.388,-1.085,-1.566,-0.951,-1.307,-0.039,1.135,2.041,1.332,1.321,-0.038,0.553,0.355,1.144,1.038,1.112,-1.885,-0.131,0.081,0.716,1.106,2.0
1.546,0.849,-0.393,-0.935,-1.647,-1.033,-0.677,-1.906,-0.562,0.676,0.874,0.239,0.606,0.616,-0.937,-0.615,-0.98,0.535,-0.491,1.492,0.807,3.498,2.223,1.719,2.0
