@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.02,0.019,0.032,0.012,0.021,0.031,0.045,0.026,0.005,0.01,0.03,0.044,0.025,-0.015,0.012,0.005,0.053,-0.241,0.241,-1.708,-0.371,-0.074,-0.489,-0.021,0.085,-1.008,-0.292,0.135,0.209,0.054,-0.196,0.051,0.027,-0.111,0.036,0.045,0.019,0.033,0.003,0.107,0.017,0.019,0.027,0.053,0.138,-0.369,-0.003,0.064,-0.495,0.091,-0.156,0.612,-0.279,-1.855,-1.327,-3.694,-1.729,-0.896,0.951,-1.108,-2.288,-0.285,-1.276,-1.548,-1.658,-6.802,-1.435,-1.254,1.413,-1.431,-1.052,-1.196,-3.167,0.507,-3.495,-1.182,-1.544,-1.27,-1.677,-0.538,-2.83,-1.202,-1.613,-2.599,-1.988,-4.807,-1.107,-1.515,-5.588,-2.47,-1.444,-0.522,-1.033,-2.407,-1.19,-1.247,-3.375,-0.025,-0.915,-2.626,-1.475,-0.856,-1.787,-5.177,-1.296,-1.033,-1.26,-0.575,-1.781,-1.289,-1.146,-1.214,-1.769,-1.004,-0.714,-0.446,-0.167,0.118,-0.028,-1.136,-0.536,0.508,0.699,-0.333,-1.519,0.96,1.293,1.412,1.363,0.053,0.044,-0.093,0.071,0.041,0.031,-0.02,0.017,0.021,0.038,0.004,-0.005,0.007,0.04,-0.015,0.117,0.026,0.018,-0.053,-0.016,0.059,1.0
0.024,0.023,0.042,0.033,0.023,0.032,0.034,0.041,0.033,0.046,0.045,0.035,0.03,-0.016,0.004,0.009,-0.006,-0.742,0.129,0.78,-0.3,0.293,-0.053,-0.795,-0.611,-1.203,0.047,-0.101,0.177,0.127,-0.021,-0.048,0.011,0.022,0.054,0.035,0.003,0.009,0.077,0.034,0.017,0.039,0.219,0.523,0.64,0.427,1.189,0.872,0.897,0.959,-1.069,0.884,0.405,1.087,1.843,0.848,2.509,0.491,0.467,0.83,-0.619,3.926,-0.586,-0.18,0.47,0.898,0.513,1.769,0.695,2.351,0.767,1.025,1.141,1.816,1.337,0.934,0.891,0.689,1.035,0.324,3.518,0.387,0.272,-2.388,0.716,0.665,-0.94,-1.697,0.498,5.738,0.922,0.061,0.26,3.213,1.585,0.236,-0.689,0.097,0.711,0.618,-0.065,-0.158,-0.602,0.358,-0.675,0.182,-0.764,-0.017,0.352,0.09,-2.341,-0.042,0.028,-0.17,-0.228,0.18,0.009,0.011,-0.094,0.041,0.085,0.29,0.467,0.489,0.399,0.795,0.883,2.193,0.52,0.103,0.078,-0.076,0.043,0.026,0.01,0.028,0.023,0.056,0.012,0.027,0.004,-0.013,0.084,0.011,0.064,0.065,0.051,0.009,0.031,0.029,1.0
0.017,-0.029,0.029,0.008,0.01,0.002,0.069,-0.025,0.101,0.019,0.017,0.021,0.061,0.023,0.072,0.028,-0.464,-0.034,-0.152,0.01,0.01,-0.199,-0.313,0.177,1.09,-0.965,-0.627,-0.006,-0.055,0.156,0.018,0.043,0.072,0.027,0.015,0.005,0.039,0.067,0.041,0.066,0.023,0.04,0.837,0.035,-0.129,-0.57,0.11,-0.427,-1.143,-1.307,0.032,1.001,2.492,0.803,-0.139,2.327,4.979,1.563,2.377,2.066,1.823,0.052,2.822,0.86,2.365,2.607,-0.131,0.866,0.965,1.43,0.298,1.04,6.949,1.123,1.235,0.436,0.873,1.222,0.212,1.066,1.6,-1.9,1.57,1.526,2.257,1.887,1.655,1.754,-0.425,0.875,1.257,3.916,1.165,0.049,2.387,1.853,0.432,-2.232,0.913,-3.319,0.086,-0.409,0.227,-0.621,0.322,0.346,-0.409,0.164,0.857,-0.072,0.383,0.001,0.141,0.085,-0.007,0.322,-0.585,0.303,0.066,0.071,-0.057,0.086,-0.64,-0.089,1.568,0.146,-0.099,-0.12,-0.373,-0.185,0.043,0.063,0.109,0.259,0.02,0.009,0.045,0.008,0.016,0.001,-0.004,0.009,0.014,0.061,-0.022,0.011,0.014,0.029,0.065,-0.018,2.0
0.014,0.006,0.009,0.02,0.013,0.005,0.03,0.037,-0.062,0.033,-0.003,0.003,0.032,0.048,0.062,0.048,-0.125,0.042,0.289,2.231,0.165,1.645,-0.594,0.109,0.302,-0.081,0.036,-0.873,0.045,-0.283,0.031,-0.135,0.066,0.017,0.048,0.027,0.033,0.023,0.013,0.011,0.031,-0.034,0.068,-0.18,-0.006,-0.448,0.09,0.667,4.821,0.888,-1.126,5.415,1.763,1.595,0.994,0.991,2.011,1.773,0.63,2.544,1.806,1.142,0.854,1.693,-0.574,1.544,1.024,2.368,0.471,1.857,1.718,0.876,0.392,5.314,1.069,0.456,0.473,2.057,1.335,1.077,0.961,1.108,-0.385,0.575,-1.537,-0.01,0.284,0.736,1.611,-0.249,0.652,1.511,3.273,-0.203,1.153,1.318,1.047,-0.108,-0.027,0.459,1.022,1.178,0.387,0.454,-0.61,0.13,-0.173,0.298,0.491,0.911,0.029,-1.382,0.759,1.677,-0.256,-0.042,0.075,0.059,0.033,0.057,0.296,-0.035,0.015,-0.31,0.066,0.07,0.673,0.126,-0.679,-0.526,0.057,0.009,0.275,-0.01,0.066,0.033,-0.002,0.027,0.02,0.018,0.04,-0.001,0.009,0.028,-0.034,0.023,0.041,0.01,0.033,0.009,2.0
0.013,0.039,-0.014,0.022,0.062,0.019,0.137,0.027,0.009,0.037,0.003,0.025,0.032,0.018,0.028,0.044,0.112,-0.074,-0.148,0.422,-0.309,-2.522,1.08,0.557,-0.532,-0.002,-0.109,-0.149,0.125,0.274,0.341,0.036,-0.019,0.018,0.021,-0.005,-0.012,-0.02,0.066,0.116,0.039,-0.073,-0.012,0.678,0.623,0.226,-0.079,0.013,-0.089,0.884,-0.008,1.497,0.762,0.983,0.82,-0.889,-0.429,-1.056,-1.539,-0.267,2.169,1.295,0.758,-1.638,3.702,2.839,3.894,0.861,2.694,0.323,1.124,-2.237,0.492,0.493,0.805,1.132,-0.513,1.055,0.406,-3.052,1.087,1.448,1.513,0.901,0.923,2.778,1.232,0.758,2.206,0.554,0.423,1.054,5.832,1.109,2.278,1.012,0.212,0.606,1.91,1.741,0.23,2.483,-1.068,0.188,-1.272,0.399,-0.397,-0.154,0.037,0.049,1.313,-0.073,0.071,-0.31,1.175,-0.51,0.255,0.696,-0.812,-0.131,0.46,-0.123,0.237,-0.139,1.523,-1.411,0.738,0.342,-0.435,0.062,0.307,0.063,0.039,-0.007,0.017,0.015,0.005,0.005,0.009,0.045,0.038,0.005,0.028,0.036,0.019,0.049,0.045,0.002,0.026,0.039,2.0
0.039,-0.007,0.03,-0.003,0.043,0.005,0.011,0.031,-0.038,0.033,0.015,0.03,0.049,0.023,0.055,0.043,0.032,0.081,0.053,-0.348,-0.061,-0.699,-0.141,-0.482,-1.95,0.045,-0.104,0.028,0.015,0.031,0.155,0.004,0.019,0.055,0.032,0.032,0.015,0.037,0.012,0.023,-0.012,0.005,-0.157,0.089,-0.133,0.2,-0.593,0.21,-0.121,-0.03,0.119,0.423,1.106,3.511,1.118,4.236,1.757,1.885,1.474,2.266,1.082,3.07,0.793,1.318,1.7,-0.128,5.249,-3.476,1.845,2.855,2.321,-1.12,-0.617,-0.767,-2.049,1.799,7.995,1.276,-0.141,1.096,1.111,1.815,0.966,-1.168,-0.792,-0.869,1.292,1.042,1.341,0.352,-0.818,4.575,0.499,2.154,1.522,0.919,2.08,0.685,0.665,0.76,-0.662,-0.171,0.008,0.122,-0.023,-0.252,0.054,-0.318,0.321,-0.506,-0.071,-0.216,2.627,0.881,-0.351,-0.051,0.004,0.341,0.098,-0.034,0.421,0.181,-0.454,0.862,0.784,0.342,-0.633,-0.142,0.167,0.018,0.298,0.064,-0.274,0.032,0.067,0.044,0.006,0.037,0.033,-0.026,0.032,0.037,0.049,0.073,0.059,0.037,0.058,-0.002,0.021,0.012,2.0
0.022,0.035,0.029,0.027,0.025,0.024,0.04,-0.007,0.029,0.03,0.02,0.015,0.06,0.031,0.0,0.064,0.095,0.236,0.837,-0.258,-0.228,-0.257,-0.672,-0.519,-0.478,0.571,-0.277,-1.04,0.241,-0.011,0.013,0.006,0.031,-0.05,-0.063,0.013,0.046,0.05,0.047,0.057,0.052,0.086,0.034,-0.16,0.014,0.171,-0.024,0.097,-0.238,-0.143,0.463,1.608,0.852,2.118,1.395,2.229,0.984,1.391,2.094,1.592,1.45,1.444,0.351,1.122,2.621,-2.282,2.035,1.578,0.376,0.927,0.989,0.17,0.641,0.323,1.306,0.713,0.976,1.222,1.136,1.038,-0.171,1.073,2.725,2.743,1.509,1.286,2.028,0.395,2.545,1.752,-3.46,2.462,1.913,0.66,0.257,1.393,0.13,0.581,3.027,0.024,2.622,1.596,-1.05,-0.806,0.001,-0.466,0.103,0.181,0.036,-0.6,0.233,0.022,0.257,0.147,0.068,-0.012,0.061,-0.407,0.32,0.03,0.032,0.262,-0.301,0.007,-0.076,-0.302,-0.221,-0.596,-0.781,0.065,-0.195,0.237,0.029,-0.09,0.037,0.028,0.04,0.048,0.032,0.016,0.048,0.043,0.103,-0.036,-0.011,-0.005,0.033,0.023,-0.004,0.05,2.0
-0.044,0.042,0.005,0.022,0.042,0.017,-0.069,0.007,0.043,-0.038,0.038,0.035,0.002,-0.013,0.125,-0.053,-0.147,-0.009,0.015,-0.033,0.306,-0.469,0.47,0.376,-0.576,-0.875,0.022,-0.016,-1.701,0.035,0.046,0.163,-0.01,0.015,0.051,-0.042,0.014,0.012,-0.007,0.001,0.065,0.261,0.496,0.624,0.82,0.689,0.691,0.822,0.521,0.99,0.404,1.367,0.46,0.747,1.081,1.184,0.548,0.267,1.074,-1.202,0.932,0.581,1.308,0.754,-1.435,1.562,4.406,1.024,-0.731,-1.185,-0.748,1.074,1.084,1.047,0.655,1.492,-0.428,0.557,0.146,0.806,0.942,0.048,1.989,0.687,-0.011,0.7,0.156,0.073,-0.127,0.641,1.298,-0.863,-0.328,3.269,0.955,0.238,0.022,0.76,0.151,0.043,0.354,0.329,0.209,-1.783,0.438,0.633,0.291,0.124,-0.972,0.031,-0.303,-0.505,-0.133,0.003,-0.034,-0.311,-0.002,-0.268,0.084,-0.093,-0.088,0.133,0.988,0.187,1.169,-0.233,0.186,-0.006,-0.636,0.069,1.226,-0.069,-0.121,-0.005,0.099,-0.002,0.031,0.032,0.015,0.082,0.013,0.028,0.016,0.041,0.043,0.01,0.02,0.034,0.037,0.016,2.0
0.01,0.025,0.037,0.03,0.022,0.001,0.003,0.044,0.022,0.013,0.005,0.023,0.008,0.041,0.055,0.055,0.294,-0.295,0.078,0.109,-0.072,2.359,-0.846,0.095,0.038,-0.214,0.939,0.106,0.473,0.005,0.138,0.056,0.036,0.088,-0.003,0.021,0.024,-0.001,0.038,0.06,0.019,-0.107,0.115,0.017,-0.2,-0.359,0.413,0.384,0.461,-0.043,0.498,1.596,0.26,-0.266,2.838,0.484,-2.081,0.125,-0.545,-1.512,0.459,-1.858,0.592,3.077,1.065,-1.811,-1.702,0.422,0.288,1.127,-0.264,1.082,-1.412,2.015,-0.669,-0.906,1.394,0.196,2.213,0.932,0.736,0.043,0.43,0.489,0.252,2.043,1.027,1.461,0.682,-1.042,0.511,0.585,1.783,1.316,1.546,-0.183,-0.052,-0.975,-0.28,-0.018,0.075,-0.835,0.401,-0.354,0.161,-0.301,-0.444,2.276,-0.101,0.077,-0.113,-0.014,0.649,-0.083,0.244,-0.266,0.053,0.103,0.107,0.126,-0.133,-0.381,0.324,3.982,-0.281,-0.513,-1.251,-0.767,-0.033,-0.059,-0.011,-0.098,-0.144,-0.004,0.018,0.016,0.058,0.042,0.063,0.048,0.014,-0.002,0.014,-0.018,0.032,0.009,0.019,0.058,0.047,0.05,2.0
0.038,0.011,-0.007,0.022,0.028,-0.005,0.06,-0.022,0.014,0.076,-0.024,0.018,0.044,0.034,-0.009,-0.012,0.148,-0.531,0.096,0.048,0.817,-0.872,-0.358,0.35,0.107,-0.283,-0.064,0.13,-0.003,-0.472,0.061,0.284,0.058,-0.008,0.032,0.031,0.022,0.034,0.046,0.043,0.011,0.007,0.024,0.06,0.128,0.02,0.1,-0.111,1.094,2.717,0.937,0.891,0.981,4.015,0.391,-1.25,0.302,1.832,3.057,0.803,1.028,-0.922,-9.229,2.291,0.925,-0.224,1.283,0.88,0.927,-1.881,4.708,-0.109,-2.862,1.614,0.979,0.749,1.091,0.871,1.955,1.487,-0.052,-6.28,2.905,0.826,0.47,1.498,1.049,1.313,1.676,0.996,2.638,2.011,-1.829,0.783,1.345,0.713,1.068,0.566,3.064,-2.065,0.101,0.417,1.254,-0.73,0.042,-0.029,-0.343,-0.041,-0.043,0.429,0.121,1.792,0.12,0.23,0.318,-0.357,-0.209,-0.067,0.187,-0.077,0.223,0.281,0.347,0.224,-0.371,0.051,0.36,0.046,0.04,0.016,-0.02,-0.05,-0.012,0.03,0.033,-0.021,0.034,0.08,0.007,0.113,0.029,0.017,0.052,0.039,0.011,0.024,0.029,0.034,0.007,0.01,2.0
0.045,0.071,0.025,0.008,0.049,0.027,0.056,0.038,0.043,0.016,0.017,0.028,0.071,0.014,-0.035,0.005,-0.04,0.163,0.309,0.235,-0.184,0.435,0.388,-0.251,-0.241,-0.036,-0.145,0.036,-0.033,0.075,0.029,-0.158,0.052,0.034,0.021,0.007,0.042,0.064,0.023,0.012,0.022,0.005,-0.291,-0.076,-0.061,0.026,-0.226,0.486,0.533,-0.07,0.44,-0.161,1.209,-5.542,0.003,0.033,0.805,-2.513,0.151,1.874,0.802,5.837,0.964,1.478,0.864,1.022,4.419,1.89,-0.43,1.471,2.386,1.281,1.236,1.829,1.078,1.293,3.773,0.978,1.961,1.424,1.034,0.744,0.987,0.93,-2.759,1.01,0.853,0.992,-0.061,-0.513,0.642,0.408,1.261,2.213,1.028,2.948,0.707,0.224,3.348,1.388,0.86,6.559,0.208,0.854,-0.349,0.983,-0.781,1.795,1.119,0.835,-0.308,4.646,1.14,0.69,0.176,-1.144,0.176,0.039,0.077,0.113,0.014,-0.164,0.41,0.307,0.17,-0.019,0.541,-0.344,-0.51,0.157,0.207,0.033,-0.065,0.058,0.033,0.026,0.005,0.155,-0.009,0.043,0.02,0.074,0.036,-0.042,0.026,0.024,-0.0,0.012,0.041,0.019,2.0
0.046,0.039,0.023,0.028,0.032,0.071,0.05,-0.071,-0.0,0.026,0.017,0.029,0.038,0.04,0.025,0.049,-0.053,-0.098,0.565,-0.208,0.692,2.408,-1.38,-0.115,-0.095,2.487,0.281,0.214,-0.101,0.074,-0.114,0.072,-0.019,0.022,0.029,-0.013,0.038,0.017,0.022,0.072,0.052,0.016,0.204,-0.048,-0.155,-0.438,0.174,0.671,0.846,0.969,2.09,0.487,2.051,1.251,-0.33,3.158,1.549,0.553,0.503,0.955,0.852,0.39,-1.427,1.368,1.336,0.898,-0.821,0.703,0.543,1.084,0.658,1.12,1.29,0.622,-5.753,0.504,2.364,2.021,-5.069,1.836,1.012,0.578,2.333,0.256,1.083,-2.898,0.625,-1.63,1.28,1.305,1.941,0.072,0.513,-0.011,1.05,3.732,3.768,0.392,1.022,1.136,1.224,1.079,0.901,2.09,0.108,2.75,0.73,-0.707,-0.074,1.076,-2.609,0.107,0.045,0.629,0.131,0.031,-0.104,0.362,-0.053,0.005,0.014,-0.024,1.783,-0.253,-0.298,-0.011,1.656,0.184,0.343,0.01,0.045,0.059,0.055,-0.025,0.03,0.018,-0.028,0.025,0.05,0.077,0.055,0.03,0.03,0.009,0.035,0.014,0.035,0.01,0.042,0.048,2.0
0.04,-0.014,0.009,-0.007,-0.012,-0.003,0.02,0.01,0.026,0.013,0.037,0.047,0.008,0.04,0.05,0.033,0.041,0.01,-0.03,-0.411,0.164,0.121,0.051,-1.92,0.039,-1.488,-0.132,0.054,0.023,0.16,0.054,0.141,0.074,0.05,0.034,0.06,-0.003,0.048,-0.004,0.016,0.016,0.043,-0.014,-0.248,0.166,-0.738,-0.022,0.345,-0.087,-0.194,-2.008,-0.546,0.351,-0.079,0.08,2.302,0.241,1.073,0.578,0.582,-1.733,-0.64,1.943,0.849,0.766,0.922,1.045,0.635,0.96,-0.125,-2.521,0.633,3.577,0.673,0.289,0.287,1.077,-2.031,3.52,0.443,2.287,1.223,4.061,1.282,-3.838,0.691,1.543,-0.904,1.552,2.679,1.044,0.928,1.0,1.303,-0.011,0.969,-0.259,0.578,0.111,0.867,0.871,0.665,-0.86,1.088,1.115,0.87,0.937,1.15,1.069,1.565,-0.103,1.484,1.762,1.005,0.219,-0.511,0.236,0.528,-0.011,-0.265,-0.314,0.077,-0.189,1.497,-0.657,0.952,0.699,-0.049,-0.029,0.212,0.056,0.049,0.048,0.029,0.017,0.063,0.038,0.042,0.012,0.039,0.039,0.022,-0.037,-0.103,0.053,0.003,0.034,0.034,0.048,0.003,2.0
0.042,-0.001,0.026,0.012,0.001,0.035,0.02,0.038,-0.001,-0.01,0.011,0.036,0.014,0.004,0.007,-0.002,-0.034,0.281,-0.074,-0.144,0.014,-0.297,0.079,0.314,-0.351,0.132,-1.087,0.587,-0.121,-0.638,0.016,0.081,0.002,0.047,0.03,0.006,-0.024,0.028,0.014,0.017,0.011,0.018,-0.095,0.364,0.016,0.044,-0.289,-0.088,-2.077,0.163,0.096,0.009,-2.131,0.491,0.505,2.367,0.803,1.191,-2.33,1.377,1.092,0.149,0.041,1.061,0.944,0.107,2.749,1.005,2.669,1.774,1.121,5.175,0.13,1.871,0.552,-2.583,1.121,1.626,3.387,2.022,1.23,0.688,2.147,0.557,1.753,4.212,0.025,1.25,1.373,1.538,1.097,0.517,2.317,0.064,2.134,0.931,0.865,1.227,1.091,0.739,2.027,-1.437,0.958,1.534,1.058,0.84,1.282,0.911,0.302,0.895,1.684,0.761,2.065,1.91,1.238,-0.133,0.592,0.804,-0.003,0.065,0.074,0.912,0.058,1.226,-0.03,-0.184,0.273,-1.93,0.422,0.052,-0.137,0.083,0.109,-0.048,0.043,0.046,0.041,-0.007,0.007,0.021,0.009,0.022,-0.011,-0.009,0.051,0.022,0.035,0.017,0.061,0.058,2.0
0.042,0.041,0.021,-0.033,0.045,0.059,0.028,-0.016,0.008,-0.006,-0.005,0.028,-0.013,0.014,0.009,0.031,-0.143,-0.549,-0.104,-0.973,-2.028,-1.105,-0.928,-0.224,-1.789,-0.104,-1.001,-0.021,-0.018,-0.06,-0.004,0.044,0.036,0.03,0.013,0.051,0.014,0.04,0.028,0.079,0.085,-0.0,-0.062,-0.11,-0.313,-0.23,-0.253,-0.318,0.709,1.607,-2.42,0.189,-1.122,-1.343,2.237,-5.066,-8.447,-0.695,-1.433,1.153,-0.403,-1.631,-3.542,-1.421,-3.428,0.307,-0.677,-5.14,-0.878,-4.753,-2.115,-0.708,-0.609,-2.776,-0.698,0.126,-4.401,-3.489,-1.662,-2.754,-1.499,-1.012,-1.001,-3.843,-1.387,-0.403,-0.918,0.62,-9.178,-1.041,-1.651,-2.415,-1.406,-1.134,-1.575,-1.848,-1.184,0.582,-1.276,-1.475,-1.155,-1.305,-1.286,0.614,-3.374,-0.614,-0.352,2.009,-0.792,-1.398,4.32,-0.275,-0.984,0.711,0.026,0.045,0.055,0.092,0.116,0.252,-0.404,-0.017,0.902,0.008,0.366,-0.125,0.03,0.224,0.193,-0.006,-0.8,0.048,-0.062,0.087,0.026,-0.03,0.034,0.097,0.059,0.053,0.058,0.048,-0.001,0.022,0.036,0.0,0.011,0.031,0.031,0.021,3.0
0.004,0.034,0.021,0.03,0.028,0.014,0.026,0.033,-0.033,0.016,-0.004,0.042,0.109,0.146,0.013,-0.034,0.021,0.045,1.275,-0.103,-0.516,-0.99,-0.935,-1.066,-1.034,-0.082,-0.25,-0.74,-0.309,0.133,-0.244,0.12,-0.063,-0.011,0.046,0.024,0.049,0.045,0.038,0.04,-0.067,-0.059,-0.031,0.052,-0.557,0.012,-0.027,-0.491,0.31,-0.883,1.651,0.82,-0.713,-4.631,-1.319,-1.575,-2.353,2.54,-0.052,-1.952,-2.905,-1.85,-1.114,0.34,0.304,-0.448,0.005,-0.811,-1.47,-0.977,-1.367,-2.59,-1.015,1.398,-0.834,-0.36,-6.334,-1.211,-1.372,-0.536,-2.67,-6.716,-0.925,-1.305,-1.246,0.737,-1.167,-1.471,-0.766,-1.221,-1.375,-2.957,-0.027,-1.261,0.573,-2.372,-0.776,-1.342,-0.902,-1.115,-0.362,-0.682,-0.737,-0.008,-2.759,-0.378,0.253,0.645,-0.103,0.156,0.246,-0.459,0.655,0.191,1.87,0.172,-0.038,0.19,0.257,0.064,0.01,-0.027,0.073,0.174,-0.707,-0.282,0.91,-0.972,-0.163,0.263,0.036,0.014,0.159,0.199,0.072,0.044,0.005,0.027,0.114,0.041,0.042,-0.002,0.016,0.028,0.019,0.086,0.008,0.024,0.014,0.019,3.0
