@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.024,0.005,0.008,0.002,0.002,0.01,0.014,0.038,0.026,0.018,0.002,0.003,0.009,0.02,0.003,0.023,0.061,0.206,0.201,1.167,0.658,0.1,0.749,0.235,0.893,0.334,0.809,0.251,0.159,0.08,0.204,0.017,0.064,0.042,0.014,0.003,0.027,0.012,0.004,0.049,0.012,0.009,0.122,0.075,0.158,0.377,0.021,0.064,0.778,0.1,1.195,0.894,1.136,1.481,1.304,2.723,1.19,0.774,1.44,0.775,1.474,1.617,0.109,0.614,2.009,3.873,0.962,0.115,2.268,0.755,1.356,0.081,1.352,2.262,1.72,0.146,1.412,0.416,0.812,1.854,1.48,1.239,0.253,1.233,0.641,2.298,0.636,1.077,3.574,2.217,1.79,0.901,0.949,0.978,0.107,0.148,1.775,0.751,1.003,1.086,0.283,0.237,0.52,2.161,0.111,0.359,0.012,1.162,1.24,0.051,0.623,0.42,0.732,0.708,0.091,0.16,0.003,0.252,0.061,0.625,0.43,0.513,1.323,1.127,1.332,2.102,0.369,0.73,0.445,0.051,0.094,0.345,0.086,0.005,0.017,0.038,0.008,0.008,0.025,0.01,0.019,0.028,0.02,0.044,0.052,0.007,0.028,0.029,0.017,0.054
0.014,0.02,0.004,0.007,0.015,0.013,0.032,0.009,0.007,0.005,0.01,0.047,0.014,0.019,0.016,0.006,0.038,0.544,0.102,0.977,0.71,0.545,0.232,1.097,0.45,0.846,0.12,0.307,0.215,0.111,0.063,0.096,0.014,0.008,0.002,0.013,0.022,0.021,0.019,0.012,0.023,0.013,0.112,0.171,0.03,0.405,0.373,0.007,0.14,0.155,1.165,0.124,0.663,2.343,0.448,0.119,1.186,1.838,0.943,1.353,1.384,1.834,2.421,0.673,0.595,0.034,1.709,1.062,0.803,1.934,0.203,0.153,0.189,1.181,1.338,0.034,0.072,0.252,0.507,0.995,2.412,1.037,0.451,2.153,0.383,0.089,3.528,2.882,0.944,3.689,0.714,2.08,1.363,1.672,2.258,0.462,0.548,0.544,1.028,0.575,0.555,0.451,0.689,1.15,0.878,0.827,1.888,0.208,0.571,0.149,1.014,0.18,0.298,0.236,0.403,0.449,0.266,0.037,0.11,0.003,0.136,0.374,0.155,0.512,0.645,0.045,0.843,1.398,0.235,0.098,0.039,0.122,0.027,0.003,0.001,0.031,0.007,0.032,0.011,0.015,0.019,0.023,0.027,0.007,0.007,0.056,0.01,0.018,0.005,0.012
0.004,0.024,0.009,0.048,0.005,0.001,0.022,0.019,0.025,0.027,0.037,0.006,0.021,0.002,0.04,0.051,0.233,0.258,0.391,0.258,0.008,0.162,0.872,0.455,0.803,0.938,0.917,0.094,0.107,0.24,0.073,0.184,0.045,0.004,0.024,0.01,0.045,0.017,0.004,0.033,0.004,0.041,0.267,0.064,0.328,0.269,0.171,0.314,0.885,1.549,0.781,0.161,2.826,0.21,1.04,1.282,2.399,0.541,3.028,2.566,0.95,2.016,0.642,0.916,1.133,2.57,1.613,0.399,0.79,3.123,0.942,1.282,3.411,1.229,0.154,2.588,0.944,0.222,1.404,1.036,0.537,1.681,0.576,1.639,0.849,1.235,0.826,0.815,2.504,1.966,1.083,1.21,0.113,1.387,1.868,1.075,0.933,1.593,1.948,2.327,0.122,0.857,0.239,0.707,0.774,1.107,0.458,0.216,0.716,1.595,0.528,0.01,0.374,0.357,0.016,0.162,0.461,0.389,0.032,0.028,0.175,0.497,0.272,0.383,0.859,0.911,0.481,0.503,0.344,0.176,0.361,0.295,0.134,0.127,0.056,0.022,0.018,0.003,0.035,0.001,0.019,0.036,0.012,0.036,0.052,0.003,0.009,0.036,0.024,0.017
0.01,0.03,0.011,0.03,0.006,0.036,0.02,0.026,0.049,0.008,0.007,0.003,0.017,0.004,0.009,0.006,0.228,0.02,0.536,1.566,0.238,0.763,0.313,0.04,0.237,0.913,0.028,0.845,0.415,0.185,0.071,0.096,0.038,0.016,0.01,0.002,0.001,0.009,0.01,0.016,0.015,0.051,0.173,0.336,0.056,0.269,0.233,0.257,2.71,1.153,2.0,2.398,1.881,0.762,0.689,0.153,0.764,2.124,0.568,2.293,0.402,0.082,1.349,1.134,3.581,0.303,2.638,0.887,1.618,0.772,1.116,0.761,1.08,2.461,0.267,1.486,1.929,2.069,0.488,0.134,0.434,0.219,0.806,2.141,2.908,1.824,2.674,1.536,1.556,1.833,1.421,1.19,1.509,3.473,0.197,2.497,0.255,0.613,0.998,0.672,0.412,0.014,0.361,0.386,1.367,0.614,0.452,0.354,1.031,1.11,0.049,0.795,0.513,0.977,0.835,0.067,0.092,0.087,0.082,0.12,0.135,0.697,0.036,0.383,0.052,0.353,1.012,0.225,0.583,0.555,0.062,0.018,0.184,0.012,0.04,0.026,0.014,0.006,0.015,0.004,0.009,0.062,0.014,0.017,0.022,0.005,0.014,0.02,0.044,0.007
0.038,0.0,0.019,0.023,0.015,0.017,0.036,0.005,0.0,0.061,0.052,0.011,0.008,0.001,0.025,0.005,0.071,0.143,0.421,0.671,0.271,2.594,0.634,0.468,0.619,0.36,0.358,0.209,0.061,0.231,0.181,0.003,0.035,0.002,0.017,0.008,0.012,0.027,0.025,0.042,0.032,0.049,0.033,0.305,0.26,0.154,0.121,0.046,0.612,1.131,0.656,1.267,0.915,0.442,0.445,1.382,1.597,2.344,1.963,1.21,0.727,1.354,0.204,2.803,1.883,2.465,2.809,0.062,2.7,0.655,0.672,3.171,0.302,0.257,0.083,2.689,0.903,0.099,0.43,2.237,1.156,1.543,0.638,0.065,0.166,1.297,0.732,1.224,1.344,0.61,1.764,0.116,2.364,0.175,2.75,0.317,0.187,0.206,1.516,1.904,0.914,2.49,2.121,0.349,0.685,0.346,1.054,0.062,0.051,0.066,0.716,0.15,0.314,0.291,0.907,0.355,0.365,0.349,0.48,0.288,0.394,0.215,0.201,0.149,0.699,1.016,0.574,0.506,0.786,0.063,0.161,0.072,0.084,0.049,0.042,0.01,0.02,0.006,0.007,0.019,0.003,0.0,0.008,0.016,0.005,0.0,0.007,0.018,0.037,0.023
0.003,0.042,0.023,0.017,0.006,0.016,0.015,0.034,0.048,0.007,0.031,0.0,0.042,0.01,0.011,0.043,0.072,0.244,0.024,0.501,0.085,0.558,0.845,0.411,0.887,0.469,0.481,0.292,0.05,0.089,0.161,0.02,0.049,0.012,0.002,0.013,0.017,0.0,0.015,0.007,0.011,0.118,0.245,0.091,0.087,0.342,0.715,0.253,0.351,0.207,0.047,0.347,0.412,4.162,0.129,2.65,2.125,0.526,0.749,1.052,0.494,1.683,3.316,0.758,2.297,2.603,1.747,2.358,1.482,1.001,1.707,1.532,1.916,1.65,4.068,2.026,2.398,0.105,0.923,0.18,0.101,1.375,0.82,0.907,1.632,0.933,1.021,0.426,0.169,0.594,1.402,4.126,1.381,1.095,1.274,0.317,1.019,0.773,0.273,0.877,2.191,0.315,0.076,1.16,0.284,0.855,0.206,0.684,0.339,0.948,0.295,0.939,1.437,0.693,0.51,0.204,0.084,0.184,0.035,0.154,1.126,0.515,0.307,0.842,0.881,1.116,0.801,0.282,0.47,0.312,0.41,0.254,0.156,0.054,0.023,0.043,0.023,0.032,0.017,0.029,0.023,0.014,0.014,0.021,0.035,0.014,0.035,0.014,0.032,0.008
0.016,0.002,0.031,0.01,0.024,0.026,0.01,0.008,0.007,0.005,0.005,0.005,0.011,0.009,0.031,0.115,0.095,0.287,0.645,0.278,0.387,0.199,0.301,0.704,0.687,0.846,0.432,0.322,0.281,0.214,0.027,0.007,0.007,0.043,0.041,0.021,0.012,0.01,0.005,0.014,0.026,0.034,0.037,0.169,0.035,0.119,0.747,0.199,0.644,1.496,0.261,1.182,0.378,1.421,0.073,0.5,0.355,0.01,0.973,0.892,0.059,0.056,1.451,0.787,0.941,2.264,2.869,0.387,1.678,0.55,0.644,3.307,1.414,0.73,0.164,1.029,0.774,0.344,0.275,0.893,1.858,0.724,3.183,1.324,0.063,1.259,1.361,1.122,2.002,0.653,2.581,0.996,1.022,0.416,0.125,0.856,0.13,2.134,2.163,0.14,0.737,1.571,0.498,0.981,1.068,0.607,0.812,0.171,0.313,1.02,0.507,0.033,0.282,0.21,0.225,0.315,0.028,0.276,0.232,0.017,0.022,0.155,0.609,0.014,0.44,0.71,0.224,0.8,0.44,0.109,0.072,0.121,0.065,0.145,0.0,0.013,0.042,0.021,0.012,0.007,0.015,0.005,0.07,0.031,0.032,0.021,0.007,0.013,0.033,0.012
0.057,0.017,0.012,0.004,0.024,0.052,0.05,0.015,0.035,0.061,0.011,0.021,0.034,0.013,0.052,0.072,0.191,0.239,0.096,0.193,0.657,0.513,0.689,1.1,0.46,1.059,0.243,0.063,0.946,0.041,0.007,0.065,0.053,0.007,0.019,0.017,0.031,0.042,0.017,0.01,0.018,0.02,0.086,0.012,0.155,0.031,0.261,0.107,0.204,0.162,1.037,0.439,0.537,0.979,1.112,1.48,0.323,0.819,1.756,1.756,2.051,1.519,3.257,0.347,1.945,0.535,2.274,0.52,3.477,3.871,1.146,0.45,0.377,1.24,1.97,1.342,2.503,0.571,2.057,2.304,0.367,2.004,0.73,0.432,1.73,0.146,0.887,0.664,1.356,0.051,0.79,1.602,1.854,2.482,1.189,0.317,0.205,1.501,1.945,0.149,0.972,0.824,0.233,1.437,0.347,0.676,0.308,0.251,1.089,0.097,1.436,0.321,0.147,0.244,0.154,0.327,0.002,0.196,0.227,0.084,0.287,0.114,0.47,0.252,0.766,1.769,0.105,0.207,0.415,0.182,0.494,0.224,0.139,0.077,0.031,0.028,0.013,0.01,0.009,0.031,0.003,0.034,0.053,0.015,0.007,0.011,0.019,0.001,0.002,0.033
0.027,0.006,0.014,0.006,0.04,0.004,0.001,0.01,0.024,0.012,0.032,0.01,0.017,0.008,0.028,0.008,0.278,0.345,0.051,0.494,0.502,1.172,0.944,0.179,0.116,0.856,1.094,0.16,0.561,0.183,0.076,0.041,0.007,0.023,0.012,0.009,0.017,0.002,0.015,0.013,0.007,0.162,0.054,0.033,0.272,0.727,0.195,0.078,0.154,0.942,0.401,2.377,0.964,1.155,3.125,0.269,1.367,2.476,1.404,3.777,0.829,2.023,0.32,2.51,0.581,2.633,1.581,0.18,0.236,1.411,0.946,2.201,2.331,2.089,1.698,1.627,0.676,1.024,2.016,0.835,0.511,0.325,0.582,0.158,0.828,3.215,0.621,1.252,1.226,1.796,0.067,0.12,1.9,0.491,1.423,0.704,0.285,3.417,0.333,0.229,0.125,0.91,1.005,0.188,2.403,0.985,1.3,1.142,0.224,0.08,0.304,0.343,1.569,0.185,0.401,0.269,0.091,0.373,0.154,0.08,0.189,0.203,0.527,1.316,0.356,1.336,1.243,0.636,0.446,0.089,0.015,0.327,0.198,0.044,0.011,0.027,0.029,0.003,0.018,0.024,0.014,0.01,0.012,0.031,0.014,0.01,0.008,0.025,0.006,0.007
0.007,0.011,0.014,0.027,0.003,0.015,0.015,0.033,0.048,0.029,0.038,0.005,0.012,0.003,0.019,0.05,0.089,0.349,0.635,0.004,0.416,0.53,0.796,0.199,0.654,0.496,0.071,0.121,0.073,0.493,0.061,0.159,0.024,0.013,0.01,0.02,0.016,0.02,0.011,0.016,0.033,0.018,0.124,0.118,0.127,0.012,0.002,0.78,0.655,1.044,1.047,0.059,0.354,3.135,1.818,1.88,0.762,1.183,1.724,0.192,0.889,1.785,2.529,2.826,1.341,1.667,0.613,0.18,1.52,2.582,2.249,1.081,2.788,1.664,0.157,0.529,1.488,2.65,0.568,1.395,1.12,3.612,3.713,0.544,0.937,1.392,0.783,0.51,1.273,1.355,1.532,1.613,2.012,0.179,0.919,0.213,0.208,0.489,1.106,2.507,0.581,1.33,0.789,0.756,0.262,1.19,0.739,0.567,0.189,1.001,0.307,0.989,0.126,0.411,0.476,0.252,0.154,0.226,0.352,0.203,0.254,0.305,0.631,0.428,0.699,1.328,0.41,0.126,0.083,0.317,0.068,0.076,0.018,0.007,0.021,0.043,0.001,0.026,0.051,0.049,0.006,0.013,0.019,0.021,0.014,0.008,0.004,0.001,0.015,0.001
0.02,0.016,0.007,0.03,0.015,0.015,0.009,0.006,0.019,0.002,0.005,0.014,0.021,0.005,0.068,0.03,0.067,0.183,0.536,0.325,0.153,0.714,1.15,0.338,0.356,0.039,0.324,0.133,0.366,0.346,0.092,0.111,0.047,0.019,0.012,0.012,0.019,0.021,0.023,0.004,0.041,0.034,0.222,0.06,0.055,0.023,0.542,0.838,0.634,0.103,0.383,0.177,0.74,2.717,0.026,0.092,1.702,1.275,0.857,1.689,0.154,2.792,1.044,0.744,0.339,0.278,2.686,1.144,1.969,0.667,1.726,0.474,1.367,1.065,5.069,3.145,1.452,0.719,1.22,0.44,0.152,2.412,2.838,0.622,2.655,0.074,1.457,0.027,1.048,0.64,1.309,1.916,0.561,1.973,0.119,1.398,0.315,2.007,2.54,0.471,0.897,2.855,1.562,0.756,1.201,0.349,1.158,1.539,1.398,0.351,0.482,2.138,0.394,0.258,0.964,0.811,0.178,0.057,0.122,0.389,0.053,0.254,1.603,0.361,0.415,0.051,0.577,0.526,0.588,0.082,0.327,0.025,0.142,0.019,0.065,0.01,0.006,0.049,0.02,0.023,0.006,0.035,0.03,0.055,0.037,0.003,0.031,0.023,0.004,0.013
0.02,0.037,0.0,0.045,0.009,0.058,0.008,0.041,0.058,0.003,0.001,0.027,0.025,0.01,0.002,0.012,0.154,0.269,0.292,0.844,1.309,1.83,1.455,0.984,0.334,1.729,0.119,0.317,0.278,0.029,0.122,0.049,0.037,0.003,0.019,0.019,0.043,0.041,0.008,0.013,0.01,0.007,0.166,0.078,0.162,0.524,0.354,0.871,0.463,0.409,0.716,0.618,1.156,0.882,2.993,2.777,0.444,0.461,0.5,1.146,2.319,2.252,2.119,0.33,0.882,0.899,2.54,0.33,1.633,1.293,1.029,0.314,1.041,0.493,2.414,1.411,3.599,1.185,3.82,0.698,0.289,1.107,0.769,1.222,0.614,2.113,1.164,1.906,0.468,0.304,1.696,1.084,0.702,1.055,0.524,3.742,2.579,0.32,0.216,2.17,0.517,0.103,0.071,1.336,0.375,1.834,0.541,1.348,0.971,0.727,1.534,0.195,0.185,0.557,0.076,0.012,0.096,0.314,0.127,0.402,0.131,0.066,1.31,0.338,0.308,0.034,1.584,0.258,0.32,0.009,0.019,0.038,0.008,0.098,0.004,0.047,0.029,0.001,0.017,0.041,0.01,0.005,0.057,0.007,0.004,0.009,0.017,0.048,0.004,0.013
0.005,0.054,0.002,0.018,0.003,0.015,0.006,0.019,0.011,0.037,0.009,0.032,0.026,0.005,0.016,0.024,0.041,0.179,0.152,0.61,0.209,0.045,0.043,1.661,0.017,0.85,0.733,0.058,0.026,0.218,0.125,0.069,0.088,0.053,0.01,0.057,0.009,0.031,0.024,0.025,0.012,0.019,0.071,0.157,0.127,0.339,0.094,0.54,0.977,0.194,0.874,0.73,1.426,0.192,0.213,3.016,0.484,0.343,1.165,0.39,1.84,1.002,1.503,0.439,0.705,1.721,2.7,1.006,0.246,0.701,3.165,1.635,2.037,0.971,0.658,1.823,1.248,1.96,2.447,0.942,1.776,0.153,3.366,0.692,2.247,1.77,1.62,1.546,0.708,2.704,1.359,0.681,1.339,0.756,1.954,0.045,1.001,1.992,0.544,0.116,0.162,0.977,0.769,0.351,0.569,0.691,0.064,0.625,0.249,0.733,0.874,0.605,1.794,1.018,0.066,0.364,0.261,0.375,0.023,0.249,0.373,0.118,1.079,0.703,0.87,0.901,0.843,0.511,0.044,0.254,0.368,0.009,0.111,0.032,0.003,0.045,0.001,0.012,0.014,0.004,0.021,0.021,0.049,0.047,0.048,0.009,0.015,0.002,0.026,0.001
0.006,0.015,0.007,0.005,0.004,0.014,0.004,0.022,0.002,0.037,0.011,0.006,0.043,0.011,0.022,0.006,0.121,0.162,0.147,0.109,0.107,0.821,0.291,0.154,0.428,0.976,0.413,0.993,0.228,0.547,0.044,0.086,0.004,0.0,0.013,0.005,0.013,0.02,0.008,0.008,0.012,0.057,0.191,0.225,0.013,0.043,0.487,0.117,1.053,1.277,0.168,0.121,2.711,0.197,0.125,1.512,0.86,1.297,2.651,0.142,0.014,0.842,1.849,0.067,1.507,0.848,2.406,0.147,1.596,0.893,0.107,2.908,0.89,0.546,1.077,5.16,2.266,0.797,1.277,2.452,0.573,1.756,2.337,0.323,0.336,2.837,1.173,0.321,0.304,0.834,0.002,1.292,1.512,1.509,1.181,3.32,1.404,0.698,0.01,0.427,0.715,3.606,0.113,1.783,0.24,0.524,0.659,0.674,0.902,0.776,0.698,0.206,0.46,1.37,0.195,0.386,0.203,0.358,0.205,0.01,0.299,0.587,0.033,1.169,0.056,0.458,0.652,0.895,0.389,0.298,0.253,0.09,0.068,0.067,0.011,0.017,0.014,0.013,0.037,0.009,0.005,0.013,0.033,0.036,0.02,0.005,0.001,0.008,0.031,0.009
0.005,0.034,0.018,0.024,0.009,0.053,0.033,0.04,0.022,0.021,0.025,0.019,0.032,0.012,0.016,0.021,0.04,0.095,0.687,0.121,0.523,0.075,0.148,1.497,1.221,0.013,0.503,0.184,0.058,0.143,0.159,0.022,0.008,0.009,0.04,0.044,0.003,0.006,0.006,0.03,0.037,0.141,0.206,0.168,0.328,0.193,0.142,0.264,0.701,1.068,1.916,1.142,0.314,0.179,1.76,4.027,3.233,0.531,0.1,2.075,0.864,0.347,1.332,0.877,1.504,1.196,0.505,2.748,0.435,1.435,1.494,0.321,1.245,1.793,1.85,2.199,2.198,3.644,1.564,1.79,0.711,0.356,0.963,1.933,0.34,0.844,1.215,1.735,3.358,1.277,2.144,1.178,0.25,0.57,0.934,0.613,0.091,2.599,0.388,1.03,1.16,0.07,0.089,1.905,1.43,0.728,0.436,1.168,2.024,1.079,1.684,0.493,1.144,0.571,0.276,0.056,0.1,0.182,0.041,0.145,0.696,0.04,0.507,0.008,0.406,0.162,0.463,0.205,0.223,0.476,0.543,0.013,0.086,0.068,0.001,0.042,0.0,0.039,0.007,0.002,0.021,0.022,0.013,0.024,0.013,0.018,0.013,0.047,0.015,0.032
0.008,0.007,0.017,0.004,0.02,0.012,0.006,0.029,0.059,0.019,0.026,0.001,0.047,0.054,0.024,0.048,0.031,0.001,0.554,0.609,1.042,1.345,0.292,0.337,2.07,0.834,0.768,0.351,0.171,0.151,0.284,0.141,0.064,0.023,0.016,0.013,0.004,0.003,0.004,0.038,0.045,0.046,0.069,0.138,0.466,0.319,0.158,0.548,0.774,1.114,0.91,1.006,0.125,2.342,0.42,0.625,1.467,2.005,0.424,1.396,2.626,1.436,0.713,4.359,0.736,1.356,1.857,0.612,0.997,0.771,0.51,1.448,3.604,2.288,0.227,0.795,2.283,0.354,0.607,2.734,1.621,3.22,2.278,0.523,0.391,2.301,0.571,0.222,0.712,1.513,0.441,1.412,0.754,0.722,2.081,1.522,1.165,0.173,0.221,2.413,1.019,0.742,0.462,1.568,1.306,0.375,0.971,1.098,0.441,0.409,0.277,0.861,0.472,0.109,1.258,0.413,0.04,0.177,0.405,0.109,0.184,0.095,0.289,0.097,1.613,1.13,1.211,0.515,0.122,0.476,0.003,0.218,0.157,0.156,0.038,0.003,0.019,0.002,0.057,0.016,0.011,0.026,0.004,0.005,0.007,0.068,0.014,0.018,0.011,0.016
0.029,0.038,0.005,0.012,0.014,0.01,0.041,0.023,0.007,0.033,0.01,0.05,0.017,0.037,0.021,0.097,0.006,0.327,0.047,1.12,0.553,0.393,0.148,0.087,1.882,0.456,0.838,0.629,0.309,0.277,0.351,0.062,0.017,0.076,0.017,0.006,0.047,0.004,0.005,0.009,0.008,0.121,0.081,0.307,0.178,0.67,0.344,0.859,0.651,0.233,0.461,0.585,2.239,1.664,4.446,1.477,0.878,0.495,1.151,0.908,0.01,2.217,4.36,0.148,2.462,1.104,0.458,0.913,1.569,0.758,1.042,0.003,0.097,2.255,1.765,0.623,3.222,0.582,1.673,0.149,0.545,4.421,0.851,0.725,2.297,1.337,2.019,0.397,0.738,2.17,1.662,0.182,0.922,1.611,1.678,0.37,1.189,0.152,1.818,0.112,2.92,0.075,1.218,0.98,2.008,1.666,0.051,1.437,0.712,1.414,0.554,2.61,0.877,0.222,0.99,0.22,0.14,0.109,0.022,0.005,0.424,0.127,1.123,0.535,0.944,0.8,0.349,0.88,0.252,0.094,0.213,0.013,0.043,0.046,0.05,0.032,0.015,0.013,0.005,0.005,0.02,0.042,0.014,0.001,0.005,0.002,0.008,0.036,0.016,0.014
0.008,0.006,0.011,0.002,0.004,0.01,0.007,0.014,0.005,0.034,0.007,0.026,0.035,0.033,0.005,0.079,0.079,0.13,0.099,0.079,0.625,0.179,0.538,0.008,1.016,0.307,1.077,0.275,0.695,0.529,0.026,0.184,0.056,0.021,0.004,0.033,0.006,0.003,0.022,0.028,0.013,0.07,0.01,0.262,0.239,0.231,0.175,0.374,0.736,1.255,1.887,0.256,0.388,1.805,2.789,0.227,0.394,1.524,3.298,1.344,0.104,0.321,1.569,0.653,2.599,1.679,1.77,0.171,2.308,1.048,0.917,0.601,1.391,0.331,1.291,2.174,1.953,1.022,1.111,0.0,0.156,1.178,2.249,3.975,1.606,1.28,0.422,0.285,1.95,0.329,1.289,0.773,0.021,1.679,0.897,1.461,1.298,1.761,0.127,0.654,0.367,0.239,0.08,1.4,1.274,0.99,0.9,1.323,0.341,0.462,1.422,0.175,0.08,0.794,0.719,0.275,0.078,0.116,0.34,0.208,0.054,0.697,0.184,1.863,0.164,0.809,0.782,0.353,0.238,0.002,0.279,0.187,0.044,0.016,0.063,0.044,0.009,0.004,0.001,0.04,0.012,0.004,0.035,0.039,0.006,0.026,0.035,0.001,0.031,0.041
