@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.723,-0.381,-1.236,-1.565,-1.65,-1.1,-1.126,-1.118,0.039,2.417,1.469,1.379,1.013,0.948,0.52,-0.145,-0.794,0.201,0.129,-0.087,-1.015,0.676,0.791,1.35,2.0
-1.079,-0.647,-1.435,-1.612,-1.842,-1.168,-1.054,0.227,0.43,1.191,2.405,0.878,0.703,0.535,0.49,0.527,0.569,0.42,0.893,1.968,0.889,1.24,-0.544,-0.789,1.0
-0.895,-1.092,-1.423,-1.639,-1.865,-1.101,-1.031,-0.08,1.209,1.822,1.153,0.89,0.537,1.732,0.418,-0.166,0.629,1.448,1.216,1.077,0.937,0.444,-0.145,-0.636,1.0
-1.289,-1.824,-1.489,-1.735,-1.849,-1.508,-1.272,0.402,0.762,1.346,1.178,1.53,0.746,0.283,0.383,0.701,0.909,0.594,0.097,1.233,1.665,1.054,0.514,-0.063,2.0
-0.772,-1.545,-1.707,-1.706,-1.659,-1.291,-1.005,-0.164,0.679,2.34,1.19,0.773,0.898,0.533,0.421,0.546,0.352,0.879,-0.244,0.536,0.234,0.476,0.288,-0.465,1.0
-1.204,-0.35,-0.542,-1.046,-0.911,-0.919,-2.125,-2.424,-1.01,0.929,0.45,0.591,0.946,-0.492,-0.046,-0.299,-0.554,-0.057,-0.057,0.786,1.988,1.907,0.66,2.168,2.0
-0.361,-0.645,-1.195,-1.508,-1.641,-1.411,-1.092,-0.221,-0.472,0.155,0.711,0.458,0.141,0.35,0.114,-0.608,-0.023,0.846,1.488,1.281,1.58,1.209,0.925,0.58,1.0
-1.003,-0.428,-1.266,-1.433,-1.5,-1.567,-1.186,-1.259,-0.76,-1.155,0.727,0.833,0.67,-0.086,0.09,-0.238,-0.178,0.852,2.155,1.834,0.657,1.101,1.468,0.213,1.0
-0.931,-1.252,-1.078,-1.32,-1.476,-1.542,-1.546,-0.566,0.408,0.899,0.859,0.912,1.194,0.585,0.318,0.528,0.442,0.197,-0.308,0.4,-0.155,0.384,-0.251,-0.082,2.0
-1.766,-1.301,-1.146,-1.663,-1.865,-1.62,-1.765,0.08,0.318,0.974,1.087,0.897,0.692,0.698,0.475,0.487,0.584,1.661,1.055,1.093,0.401,0.374,-0.123,-1.451,1.0
-1.248,-1.17,-1.432,-1.037,-1.061,-1.282,-1.28,-0.438,0.917,1.489,1.177,1.422,0.953,0.267,-0.088,0.373,0.782,0.802,0.553,0.997,0.51,-0.454,-0.583,0.189,1.0
-0.847,-0.977,-1.297,-1.55,-1.627,-1.379,-0.967,-0.598,0.609,1.135,1.469,1.132,1.212,0.712,0.878,0.742,1.154,-0.454,0.458,0.105,-0.01,1.231,0.455,-0.306,2.0
-0.686,-1.28,-1.713,-1.415,-1.338,-1.455,-1.171,-0.085,0.906,0.995,1.05,1.126,0.957,-0.06,0.953,0.576,0.55,0.386,0.427,1.266,0.933,0.571,0.1,-0.066,1.0
-0.808,-1.156,-1.441,-1.528,-1.692,-1.42,-0.96,-0.902,0.016,0.404,1.914,1.032,0.513,0.503,0.052,-0.212,0.446,1.012,1.429,1.548,1.36,0.316,0.025,-1.18,1.0
-1.183,-1.487,-1.572,-1.657,-1.41,-1.505,-1.002,0.035,0.609,1.125,1.621,0.597,0.664,0.345,0.196,-0.161,-0.436,0.502,0.496,1.055,1.191,0.419,-0.225,-0.604,1.0
-0.823,-0.861,-1.357,-1.238,-1.503,-1.483,-1.094,-0.531,0.553,1.413,1.44,1.211,0.748,0.06,-0.502,-1.078,-0.906,-0.409,-0.101,2.094,1.454,1.101,0.058,0.007,1.0
-0.937,-1.765,-1.454,-1.451,-1.663,-1.404,-1.147,-0.173,0.053,0.793,1.31,1.077,0.805,0.194,0.285,0.1,0.464,0.547,0.374,0.947,1.557,0.784,0.048,-0.15,1.0
-0.865,-0.964,-1.583,-0.773,-1.706,-1.392,-1.043,-1.035,0.138,1.015,1.208,1.348,0.999,1.016,0.803,0.896,1.105,-0.99,0.642,0.016,-1.393,0.409,-0.329,-0.357,2.0
-0.972,-0.914,-1.365,-1.604,-1.418,-1.523,-0.721,0.039,0.627,1.231,1.316,1.286,0.628,0.799,0.006,0.772,0.703,0.268,0.445,0.185,0.783,2.909,0.177,-0.02,2.0
-0.454,-1.403,-1.058,-1.677,-1.52,-1.444,-1.081,-0.455,0.574,0.373,1.183,1.062,0.503,0.092,0.373,0.618,0.6,0.517,0.481,1.562,0.963,0.677,0.237,-0.425,1.0
-0.969,-1.316,-1.31,-1.656,-1.637,-1.428,-1.084,0.256,-1.367,0.449,0.981,0.866,0.881,0.395,0.483,0.337,0.896,1.07,1.253,0.826,0.286,1.21,-0.426,-0.69,1.0
0.339,-0.372,-0.5,-1.119,-1.236,-1.143,-0.733,-0.331,-0.675,-0.93,0.241,-0.049,0.03,0.205,-0.618,-0.807,-0.767,-0.659,-0.72,0.656,2.411,1.595,1.486,1.161,2.0
-0.745,-1.1,-1.382,-1.512,-1.509,-1.37,-1.324,-0.388,0.347,1.028,0.763,1.48,0.967,0.862,0.185,1.029,0.979,0.732,1.242,0.287,-0.16,-0.034,-0.579,-0.041,2.0
-0.395,-0.488,-1.385,-1.615,-1.334,-1.276,-0.94,-0.476,-0.384,0.072,0.831,0.521,0.732,0.095,-0.544,-0.379,0.118,1.534,1.888,1.646,1.848,1.077,0.767,0.121,1.0
0.059,-1.856,-1.096,-1.666,-1.431,-1.118,-1.963,-0.768,0.688,-1.251,1.73,1.611,1.385,0.669,-0.311,0.086,0.101,0.075,0.051,0.278,2.134,-0.29,-0.028,1.272,2.0
-1.014,-1.25,-1.41,-1.845,-1.507,-1.683,-1.562,-0.831,0.509,0.852,1.032,1.129,1.124,0.769,0.596,1.078,0.53,1.238,0.167,0.667,-0.055,0.153,2.926,-0.029,2.0
-1.423,-1.648,-1.666,-1.365,-1.56,-1.563,-0.471,-0.358,1.026,0.701,0.852,0.905,0.405,0.666,0.629,0.679,0.795,1.21,0.94,1.095,0.608,-0.21,0.371,-0.031,1.0
0.17,-0.753,-1.083,-0.904,-1.135,-1.453,-1.667,-1.007,0.624,1.078,2.329,2.111,1.001,0.2,0.776,0.232,-0.162,0.064,-0.512,0.053,1.246,-0.339,0.723,0.254,2.0
-0.888,-1.498,-1.001,-1.567,-1.572,-1.811,-0.493,-0.35,-0.341,1.013,1.157,0.963,0.846,0.116,0.109,0.605,0.852,0.372,0.217,1.118,0.181,0.826,-0.214,0.228,1.0
0.473,-1.085,-1.274,-1.739,-1.902,-1.505,-1.589,-1.344,0.415,0.808,1.773,1.201,1.266,0.655,0.804,0.982,0.651,1.61,-0.409,2.145,0.073,0.14,0.217,0.119,2.0
0.183,-0.573,-1.11,-1.22,-1.359,-2.028,-1.017,-1.08,-0.801,-1.08,0.254,0.757,0.645,0.021,-0.551,-0.501,-0.701,0.099,1.583,1.711,1.527,1.255,0.772,0.074,1.0
-0.874,-1.281,-1.553,-1.494,-1.591,-1.389,-0.149,-0.199,0.228,1.725,0.984,0.928,0.741,0.559,0.352,0.337,0.846,0.919,0.481,1.311,0.528,0.439,-0.172,-0.717,1.0
-0.951,-1.543,-1.426,-1.53,-1.371,-1.578,-1.222,-0.766,0.101,0.275,1.267,0.945,0.943,0.676,0.662,0.877,0.607,0.533,1.534,0.171,0.054,0.167,0.085,0.599,2.0
-0.787,-0.981,-1.26,-2.081,-1.502,-1.226,-1.982,-1.247,0.469,1.481,1.661,1.614,1.188,0.158,-0.256,0.231,-0.372,0.187,0.028,0.315,-0.262,1.07,1.355,1.307,2.0
-0.807,-1.52,-1.48,-1.633,-1.402,-1.526,-0.88,-0.791,0.065,1.119,1.154,0.294,0.892,0.466,0.673,0.7,0.393,0.17,1.291,0.637,0.866,0.229,-0.408,-1.5,1.0
-1.789,-1.227,-1.31,-1.411,-1.099,-1.352,-1.486,-0.552,0.417,0.822,1.639,1.699,1.255,0.545,0.616,1.121,0.875,0.428,-0.075,0.309,0.562,0.042,0.265,-0.17,2.0
0.615,-0.082,-0.509,-1.052,-0.99,-1.016,-0.731,-1.789,-1.364,-0.397,0.083,0.5,0.785,-0.369,-0.059,-0.26,-0.585,-0.319,-0.56,0.063,3.25,2.311,2.2,1.565,2.0
-0.76,-1.36,-1.396,-1.818,-1.689,-1.424,-1.527,-0.906,0.342,1.114,1.408,1.201,0.54,0.761,0.517,-0.341,0.608,0.588,1.111,0.33,-0.055,0.109,0.406,0.373,2.0
0.501,-0.144,-0.927,-1.383,-1.482,-1.244,-1.433,-2.19,-1.163,0.277,0.764,0.792,0.699,0.014,-0.523,-1.008,0.72,-0.981,-0.136,1.065,0.304,2.915,0.915,0.943,2.0
-0.586,-0.88,-1.414,-1.438,-1.372,-0.889,-0.872,-0.288,0.754,1.418,1.495,1.078,0.768,0.224,-0.919,-0.302,-0.987,-0.258,0.278,1.753,0.43,0.932,0.429,-0.686,1.0
-1.081,-1.211,-1.57,-1.58,-1.455,-1.499,-1.451,-0.687,1.203,2.021,1.242,0.284,0.573,0.244,0.107,0.514,-1.751,0.771,0.874,0.72,0.924,1.031,0.223,-0.948,1.0
-0.302,-0.634,-1.055,-1.922,-1.569,-1.552,-1.089,-0.937,-0.178,1.242,1.706,1.53,1.086,1.589,-0.194,-0.528,-0.06,-0.113,-0.359,0.001,0.233,1.317,0.256,-0.221,2.0
-0.975,-1.417,-1.486,-1.868,-1.543,-1.369,-0.745,-0.451,0.774,1.187,1.578,1.153,1.05,0.753,0.698,0.343,0.889,0.487,0.34,-0.141,0.115,0.968,0.307,-0.381,2.0
0.099,-0.228,-1.76,-1.339,-1.065,-1.266,-1.918,-1.362,-0.081,1.606,1.95,1.649,1.236,0.521,-0.462,-0.768,0.057,-0.078,0.033,0.074,-0.608,0.133,0.779,0.609,2.0
-0.648,-1.269,-1.543,-1.75,-1.221,-1.04,-1.126,-0.17,0.225,1.001,1.446,1.274,1.012,0.13,-0.318,-0.546,-0.246,-0.396,1.157,1.656,2.825,0.736,0.038,-0.227,1.0
-0.721,-1.859,-1.205,-1.448,-1.331,-1.517,-1.485,-0.179,0.655,0.827,1.417,1.229,0.918,0.65,0.551,0.691,1.061,0.427,0.649,0.312,0.277,-0.013,0.314,-0.361,2.0
-0.369,-1.248,-1.028,-1.443,-1.467,-1.342,-1.416,-0.186,0.8,1.19,0.847,1.245,0.553,0.611,0.75,0.053,0.738,0.642,0.228,-0.025,-0.023,0.15,0.218,-0.345,2.0
1.139,-0.996,-1.978,-1.543,-1.534,-1.293,-1.167,-0.341,0.213,1.041,0.872,0.66,0.63,0.751,0.603,0.924,0.467,0.933,1.118,1.193,0.188,0.033,-0.187,-1.206,1.0
-0.105,-0.341,-1.352,-1.567,-1.481,-1.429,-1.138,-0.306,-0.553,-0.349,0.563,0.638,0.473,0.122,-0.413,-0.31,-0.522,0.712,1.581,1.784,2.139,0.744,1.317,-0.276,1.0
1.109,0.635,-0.736,-0.315,-0.75,-0.365,-0.34,-1.971,-1.033,-0.615,-0.213,0.857,0.125,0.478,-0.544,-0.817,-0.573,-0.978,-1.043,-0.41,-0.207,1.791,2.109,2.001,2.0
-0.787,-0.753,-0.718,-1.48,-1.513,-1.254,-1.533,-0.979,0.219,0.46,1.487,1.32,1.259,0.964,1.188,0.951,1.489,0.549,0.478,0.386,0.659,-0.401,0.074,0.861,2.0
-1.628,-1.363,-1.521,-1.149,-1.589,-1.532,-0.99,-0.117,0.461,1.006,1.035,0.94,0.489,0.491,0.499,0.035,0.856,1.082,1.46,0.987,0.83,0.287,0.538,-0.481,1.0
-0.967,-1.342,-1.422,-1.109,-1.745,-1.769,-1.077,0.016,0.799,1.625,1.019,1.119,1.393,0.347,0.416,0.525,0.415,1.001,0.518,1.998,1.411,0.027,0.27,-1.956,1.0
0.26,-1.883,-1.442,-1.644,-1.757,-1.507,-0.839,-0.262,-0.158,1.087,1.007,1.575,0.994,0.709,0.716,1.053,0.938,1.81,-0.068,-0.021,-0.369,1.333,1.9,0.247,2.0
-1.251,-1.173,-1.37,-1.454,-1.635,-1.462,-1.219,-1.104,0.361,0.61,1.113,1.106,0.846,0.95,0.846,0.325,0.313,0.482,0.582,0.668,0.755,0.292,-0.069,0.068,1.0
-0.981,-1.128,-1.166,-1.428,-1.226,-1.546,-0.986,-1.208,-0.047,1.126,1.82,1.332,1.25,0.224,0.573,0.591,1.072,0.896,0.825,-1.203,-0.078,0.273,0.546,0.671,2.0
1.359,0.622,-0.435,-0.901,-1.396,-0.925,-0.687,-1.861,-0.673,0.612,0.806,0.404,0.649,0.551,-0.798,-0.625,-0.889,0.1,-0.563,0.905,0.615,3.14,2.123,1.537,2.0
