@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
0.219,2.644,-1.75,-1.238,-0.385,-0.095,-0.977,-1.587,0.534,0.501,0.454,0.551,0.599,1.669,-1.392,-1.391,0.458,-2.726,-0.364,0.846,0.756,-0.017,2.887,0.087,-2.969,2.358,-3.101,-0.332,-1.779,0.733,1.575,-1.332,0.317,0.172,-3.493,0.494,1.319,2.928,-2.72,1.972,-0.134,-0.112,1.01,-0.079,0.114,2.27,-0.242,-0.589,6.828,-0.575,0.696,-0.972,1.468,1.669,-0.341,-1.469,-1.455,-0.982,-3.165,-1.948,1.0
-0.902,2.688,-1.485,-2.124,-0.823,0.75,-1.006,1.057,0.042,1.753,0.705,-3.054,0.864,-0.531,0.588,-5.053,1.743,1.889,3.322,0.098,0.392,-1.481,-0.51,-1.792,0.037,0.455,0.361,-1.464,0.698,1.348,0.953,-3.733,-0.384,-0.192,2.471,2.475,-0.725,3.421,-0.494,1.38,1.07,4.352,1.071,3.431,0.436,1.716,2.408,-2.451,4.659,1.364,-3.027,-0.168,0.065,0.625,0.519,-2.374,2.071,-1.15,-2.217,2.469,1.0
-0.782,-1.175,2.637,-4.957,-1.227,1.239,3.524,-2.4,1.989,-0.792,6.451,1.679,0.695,-1.366,3.403,1.224,-1.531,-2.275,-0.036,-0.777,-1.236,0.084,-0.422,1.324,0.494,1.829,-0.437,1.864,-0.543,1.525,-1.059,-0.2,-0.587,1.156,0.025,-1.726,-1.805,4.767,-1.277,0.217,-2.951,-1.415,-1.391,0.279,0.358,-1.545,1.594,-0.794,-0.167,-0.926,1.45,-1.864,1.138,-4.419,0.242,-0.323,-2.163,2.822,0.14,0.626,1.0
0.506,0.862,-1.375,-1.672,-0.24,0.11,1.523,3.079,-0.95,1.857,0.795,-0.215,-0.703,-0.963,-6.863,3.789,-3.55,0.485,0.549,0.163,-0.935,-0.052,3.263,2.501,-1.325,-0.662,-0.812,4.533,2.527,1.27,3.115,-4.323,1.383,0.62,1.087,1.873,-3.451,2.42,3.041,0.686,0.65,-2.607,1.632,-0.804,-4.036,-1.799,-0.62,1.45,1.211,-0.803,0.247,-0.187,-1.754,2.222,-1.963,1.323,1.895,-4.284,-0.756,-1.685,1.0
1.593,-1.739,-1.578,0.247,2.911,0.184,0.17,-1.523,0.627,-2.267,1.724,5.206,0.145,-4.596,2.059,-1.003,-1.271,-0.941,-0.244,0.299,1.496,0.35,-1.335,-4.574,0.64,-0.622,1.418,-1.732,-2.134,0.037,-0.377,0.292,0.2,0.399,2.56,-2.011,-0.668,-0.18,1.88,-1.59,2.507,1.55,1.018,0.099,0.528,-0.588,4.31,-1.925,-0.888,-0.147,-0.184,-2.537,1.875,1.667,-0.661,-1.34,2.093,-0.549,-1.218,0.481,1.0
-6.146,-2.828,0.058,2.577,1.943,-1.707,0.504,1.105,1.726,3.833,-1.649,-0.289,0.496,-2.074,-0.211,-0.596,-1.737,-2.971,0.426,2.605,-2.596,-0.017,2.155,1.888,-0.896,-0.64,1.359,-1.192,-1.032,0.485,-0.287,1.099,0.669,-0.555,-0.801,-0.95,0.419,-2.508,-1.469,-3.588,-0.466,1.975,-0.161,0.522,1.09,-0.448,-1.262,-0.167,-0.364,-0.706,-0.217,3.873,0.276,-3.307,-0.073,1.994,-0.102,3.152,2.224,-1.637,1.0
0.804,0.103,-2.793,0.872,1.051,-0.366,-0.129,2.495,0.404,0.857,3.814,-5.128,0.209,-1.289,-0.09,-2.629,-3.371,2.292,0.192,1.851,0.652,-1.61,-2.434,-4.368,-0.941,0.701,-1.064,-1.314,-1.092,-1.595,1.161,1.341,-1.813,0.828,-0.159,0.558,1.185,1.238,3.657,0.809,-0.007,0.829,0.505,1.201,0.367,1.643,0.413,-1.197,-2.976,-1.41,1.143,-4.812,-2.663,-1.072,-1.292,-0.87,-3.543,0.626,4.48,-0.546,1.0
-1.661,-4.162,0.874,3.858,0.501,-0.288,4.253,-3.563,1.534,-2.109,-3.362,1.891,-2.807,3.088,2.462,-0.644,1.682,-0.74,-1.379,-3.159,3.003,-2.151,1.297,1.74,0.727,-1.478,0.942,-1.909,-0.26,-4.213,1.37,0.862,0.372,-1.578,-2.126,-0.726,-2.007,-1.529,0.226,0.354,-0.954,-1.869,-4.849,-1.39,-2.373,-1.097,3.156,0.098,-0.539,-0.966,0.375,-2.049,0.601,-0.778,1.493,-1.522,-2.714,-0.967,-1.731,-0.756,1.0
1.864,-1.499,1.332,0.195,-2.026,1.34,-1.553,0.25,-3.889,0.87,-1.343,-1.33,2.479,-0.062,2.973,-4.569,-1.302,-0.734,1.467,-6.364,-2.591,0.353,1.419,-2.464,-3.885,2.748,-0.042,-1.672,1.093,-0.352,-0.064,5.815,0.989,2.304,1.595,0.727,0.475,4.509,-1.232,-2.255,2.378,0.7,0.377,-0.447,2.572,0.853,0.702,0.183,0.735,-0.546,1.034,-0.229,-1.581,2.019,1.505,-1.675,-1.669,-1.102,1.488,-2.917,1.0
0.174,-1.915,-3.345,0.124,-0.774,-0.833,0.489,2.024,-0.941,0.695,-3.547,1.268,1.412,-0.112,-0.182,-0.555,-4.116,1.635,0.5,2.29,-2.721,-0.986,1.037,1.376,0.631,0.624,-0.041,1.243,0.967,0.294,0.979,0.014,1.167,-0.617,-2.027,1.685,1.402,-0.19,-1.204,1.287,1.138,-2.719,5.769,0.417,-0.202,-0.514,-0.32,-0.591,0.033,-1.883,1.705,-0.369,-0.258,0.661,-6.509,-0.086,-1.879,0.102,1.15,1.17,1.0
6.397,10.621,-1.323,-0.284,-0.031,-0.687,1.338,0.715,2.861,-0.932,2.473,-1.014,0.128,1.404,-0.684,-1.022,0.001,0.687,-1.387,-4.095,-2.474,1.273,-0.372,2.008,-4.993,-0.455,-0.391,0.217,0.011,-0.383,-1.846,1.294,-0.127,-1.49,-0.19,-1.13,1.505,0.841,-1.322,4.551,2.797,1.644,2.852,1.051,-0.924,-0.564,-3.439,-0.973,2.872,2.284,-1.838,-0.701,1.646,1.358,-0.157,-0.1,-3.461,-1.391,0.197,2.267,1.0
-1.123,-0.098,1.504,-1.743,5.376,0.039,0.601,-0.657,-0.856,2.161,5.859,2.044,-2.88,1.888,1.145,1.118,-0.171,-1.016,0.594,-0.272,-0.045,0.252,-1.815,0.047,1.596,-1.34,-0.637,1.321,-0.573,4.748,-1.001,1.067,-0.808,-2.297,0.51,-0.688,-4.856,-0.047,-0.923,2.166,0.754,3.96,1.238,-1.846,1.912,-0.357,1.762,-1.165,0.948,1.267,1.352,-2.007,3.339,1.438,-0.688,-3.4,1.169,-0.15,4.99,0.133,1.0
-5.468,-0.551,3.008,-1.061,-2.703,-1.4,1.403,0.86,3.27,1.101,1.774,-1.435,1.447,-0.235,-0.227,-3.747,2.885,-0.132,1.046,-0.306,0.714,-2.301,1.203,-2.759,0.031,1.852,-0.134,-0.944,0.345,0.275,-0.109,-1.609,2.245,2.637,-1.741,0.71,-0.059,0.237,0.065,1.396,-3.304,0.309,-1.71,1.073,1.078,1.522,-0.963,1.544,3.598,-1.426,2.356,-1.964,0.677,5.933,-2.866,1.383,-1.908,2.01,0.849,-0.455,1.0
-1.526,0.074,-3.061,6.875,-0.538,-1.404,1.021,3.645,2.443,2.046,-0.382,0.166,1.46,1.272,0.404,0.708,2.625,1.485,0.52,-0.063,2.387,-1.706,-1.307,-0.46,1.256,5.048,1.42,-2.802,1.389,-0.082,-0.358,1.894,1.3,-0.973,-0.202,0.432,-0.771,0.841,-1.942,-2.855,0.556,1.113,0.82,-3.324,0.443,-0.001,-1.909,-2.183,3.096,-2.222,0.413,-6.588,1.401,-1.96,-0.952,-0.998,-2.353,-0.92,-0.537,-0.473,1.0
1.78,-3.166,0.017,-2.355,-0.908,-1.506,-2.721,0.496,-0.142,-3.301,-1.15,-2.808,0.599,-1.18,1.813,-0.831,-1.416,-1.47,0.98,-0.19,-0.557,3.047,0.471,0.018,2.363,-0.735,-2.965,0.264,0.442,-1.791,2.587,-0.642,0.063,2.097,-0.912,-4.42,-0.212,4.37,0.927,-0.584,-0.954,3.273,0.396,-1.807,0.736,2.331,0.082,-2.322,0.774,-0.397,3.699,1.589,0.396,-0.839,-5.113,-0.774,-0.216,0.362,1.169,-0.956,1.0
2.676,1.721,-1.063,0.81,6.121,-0.998,0.095,2.381,1.316,-1.718,0.766,-1.693,-0.213,0.885,0.016,1.275,0.799,0.696,-1.378,2.227,5.171,1.034,-0.005,1.813,0.272,0.307,-0.482,-1.157,-1.24,-0.73,1.423,0.065,2.119,1.011,2.083,-1.037,-0.348,0.927,0.593,-1.499,6.699,-1.692,-1.846,1.534,-2.61,-1.073,-4.128,0.243,1.649,-0.827,-1.125,0.603,0.761,-0.716,3.769,1.577,-1.742,0.15,-0.137,-1.177,1.0
0.242,2.062,-0.962,-0.91,-1.641,0.814,-1.164,0.342,-1.062,-0.391,0.614,-0.006,-1.328,-1.176,-2.161,-0.079,-2.781,2.586,-3.313,-0.317,5.897,2.031,1.149,0.755,0.323,-0.976,1.793,0.169,-1.179,-0.141,1.053,1.878,-0.127,-2.595,-1.162,-9.344,2.357,2.381,4.935,-3.194,1.336,0.265,0.991,1.462,-0.832,-0.322,4.501,-0.809,-0.011,-0.221,-1.615,1.947,2.034,-5.182,2.771,-0.315,1.066,-1.13,2.661,0.085,1.0
0.56,0.208,-0.882,1.546,5.808,-0.458,-0.719,-0.528,-2.361,-0.739,1.729,3.4,-0.076,-1.34,-1.6,0.192,0.627,-2.094,0.623,-3.488,4.172,-2.708,-0.515,5.92,1.368,-0.044,-1.671,0.333,-1.521,-1.712,0.119,1.397,-0.283,-0.011,-3.489,0.015,-0.434,-1.235,0.307,1.663,-2.397,-0.999,-1.537,-2.818,-1.439,-1.708,0.996,0.686,0.798,0.126,-1.37,7.461,-1.815,2.981,0.973,0.976,0.052,2.006,-4.21,1.651,1.0
-0.223,-1.198,-4.265,-1.755,-3.612,-1.148,1.823,2.539,-8.422,0.164,-1.641,0.611,-0.02,-0.368,-0.081,-1.449,3.988,-0.926,4.064,1.852,-1.573,2.192,-0.233,-1.151,1.02,-4.249,1.705,-0.96,-3.581,1.695,1.762,1.02,1.177,-0.962,-0.526,-2.057,-2.435,-0.457,-0.01,2.364,-3.102,1.17,0.015,-0.256,-1.908,0.43,-0.629,-0.031,-0.154,1.358,1.065,1.5,-1.324,-2.159,1.107,1.725,1.618,-0.113,2.163,-1.126,1.0
-1.629,0.893,-1.801,-1.187,0.449,0.281,2.685,0.67,-0.274,-1.384,-0.569,-2.032,-1.079,-2.28,-1.663,0.449,-1.209,1.522,0.123,-1.686,1.849,-1.078,1.305,0.848,-1.955,1.816,-1.95,1.1,0.199,-0.282,0.408,-0.403,0.632,-0.928,-0.565,-5.548,1.591,1.096,0.743,0.014,-0.162,1.22,-1.624,-0.245,1.2,-0.034,0.738,1.579,-4.545,-0.2,0.936,0.495,2.333,-2.812,0.479,9.91,1.238,-2.622,3.824,0.566,1.0
-0.766,0.933,-7.198,3.394,-1.213,0.704,4.24,0.807,3.928,-0.382,2.849,0.299,-0.116,0.198,-0.197,-0.311,1.496,1.188,-0.121,1.408,0.489,-0.507,-0.15,1.075,-2.588,-1.079,2.023,0.611,-0.548,-0.578,-0.634,-0.163,-2.642,-0.084,1.717,-1.63,0.866,1.946,-0.216,1.116,-0.6,-0.046,-0.809,-0.775,-1.249,-2.74,-1.312,-3.621,0.417,-0.122,0.679,0.633,2.949,-1.038,-1.551,-2.136,1.29,-1.39,-1.979,3.144,1.0
-7.395,-1.271,0.697,0.014,0.599,-0.654,0.375,0.166,-0.393,1.661,0.238,-0.052,-1.435,-1.112,-0.252,-4.374,1.962,1.451,0.253,-0.002,1.186,4.109,0.383,1.729,1.668,-1.066,1.162,0.686,-0.942,6.004,-0.072,-2.74,1.151,-2.282,4.296,1.237,0.601,1.342,1.29,-2.732,-3.821,0.733,-1.164,-2.225,-0.504,-0.768,3.502,-1.211,2.235,-0.386,0.089,-1.411,-1.563,-1.155,-0.076,0.364,-0.879,0.142,7.406,0.106,1.0
-0.114,1.621,0.047,-0.378,-1.274,3.328,3.289,-1.37,1.566,-0.635,0.897,-1.193,1.226,8.84,-1.878,-0.08,2.664,-0.985,-0.48,0.666,-0.728,-0.845,-2.292,0.552,0.6,0.345,0.695,3.18,-0.808,-1.201,0.123,-4.661,-0.514,10.841,0.518,0.597,-0.91,3.211,1.079,-0.223,2.183,-1.414,-2.231,2.109,0.581,-2.28,-2.96,-0.061,-2.794,-2.152,0.535,0.584,2.133,-1.735,1.097,2.075,2.985,-2.232,-1.287,0.191,1.0
-3.452,1.683,-1.81,-1.908,4.191,-1.736,2.47,1.191,-0.569,-0.295,-3.734,0.629,0.346,-3.081,8.658,3.32,1.716,-1.684,0.378,-1.165,-1.341,-0.108,1.174,-0.676,-2.201,-3.825,0.523,-4.846,0.109,-0.873,-0.416,-1.886,-1.107,1.056,1.984,1.284,0.586,0.134,-3.561,0.656,-0.559,1.199,-1.477,0.148,-0.59,-0.016,2.84,0.608,-0.358,-1.796,3.284,-0.46,-0.838,2.461,-2.055,-1.895,-0.653,0.299,1.967,0.18,1.0
-0.931,1.271,1.056,1.077,-0.081,1.362,0.138,0.381,1.823,-4.377,-0.541,-0.589,-0.953,-0.517,1.155,-1.069,-1.1,0.438,-0.986,1.285,-0.856,0.286,-0.283,-1.322,0.296,0.558,-2.067,-2.154,1.663,0.499,0.3,-1.102,1.306,1.983,-0.429,-1.354,-0.189,-0.635,0.888,0.084,-2.244,-0.088,1.435,-1.118,0.964,-3.473,-2.556,2.221,-1.653,0.865,0.167,0.062,-1.373,-2.139,-4.505,0.731,0.913,-0.571,0.321,0.722,1.0
0.917,2.574,-1.87,1.499,-0.44,-1.342,-0.008,-1.378,0.125,1.645,-1.573,0.41,-1.965,1.958,0.289,-1.968,1.047,0.685,0.811,0.425,-0.392,-0.318,-0.968,2.397,-3.659,2.562,-0.071,-0.127,-1.16,0.136,-3.341,1.294,-1.046,5.343,-1.308,-2.071,-0.552,0.426,0.061,0.878,0.361,1.767,0.186,2.433,0.841,2.065,0.552,-1.289,1.415,-1.56,0.391,0.526,-0.98,-5.977,0.014,1.503,-0.7,-0.261,0.657,0.064,1.0
0.2,-1.578,-2.083,-0.03,0.64,4.005,-1.575,0.749,2.196,-0.154,4.705,-1.582,2.367,0.694,-0.788,1.251,2.797,-1.127,0.394,-5.075,1.614,0.07,0.941,-1.444,0.317,-1.427,-2.168,-0.253,0.132,-2.662,1.416,-1.284,0.528,0.547,-1.38,0.937,1.172,0.32,-0.916,-0.407,-0.182,-5.343,-0.139,0.503,-0.26,0.266,1.081,2.362,1.245,1.637,0.604,0.761,2.861,-1.588,-1.408,3.097,0.811,-1.869,0.245,-1.168,1.0
