@RELATION SonyAIBORobotSurface1

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE target {2.0, 1.0}

@DATA
0.568,1.522,1.227,2.202,2.472,1.254,0.735,-0.629,-0.788,-1.041,-1.833,-1.595,-1.358,-1.29,-1.477,-1.561,-1.398,-1.625,-0.17,0.075,0.197,0.147,0.263,0.449,0.544,-0.222,0.193,0.328,0.237,0.194,0.333,0.953,0.313,0.401,0.27,0.516,-0.084,-0.634,0.243,-0.139,0.047,0.881,1.135,1.461,1.898,2.025,0.61,-0.263,-1.128,-0.31,-0.468,-1.352,-1.589,-1.653,-1.502,-1.039,-0.79,1.299,0.32,0.403,0.114,0.179,0.27,0.523,0.147,0.073,-0.198,-0.068,0.212,0.266,2.0
1.106,-0.045,0.131,1.261,2.499,1.176,-0.257,-1.055,-1.207,-0.559,0.593,-0.605,-1.352,-1.925,-1.893,-1.329,-0.734,-0.373,-0.38,-0.408,-0.076,0.889,0.794,0.911,1.335,1.255,1.188,0.853,0.525,0.322,0.153,0.041,-0.173,-0.297,0.352,-0.665,-0.475,-1.226,-0.784,-1.019,-1.154,-1.588,1.117,1.487,2.971,0.958,0.241,-0.631,-1.053,-0.559,0.128,0.064,-1.117,-1.855,-2.027,-1.537,0.693,1.263,1.265,1.21,0.486,0.003,0.359,0.862,0.666,0.312,0.03,0.419,0.698,0.768,1.0
1.013,2.271,2.667,2.883,3.068,1.177,0.735,-0.741,-1.579,-1.771,-1.368,-1.258,-1.245,-1.57,-1.187,-1.022,-1.149,-1.005,-1.37,-0.58,-0.243,0.305,0.245,0.201,0.037,0.342,-0.007,-0.232,0.026,0.155,-0.06,0.06,-0.166,-0.238,-0.177,-0.175,0.135,0.716,0.489,0.606,1.844,2.095,1.223,0.922,-0.1,-0.453,-1.025,-1.259,-0.403,-0.431,0.244,-0.733,-1.802,-1.842,-1.238,-0.488,-0.06,0.454,0.368,0.279,0.323,0.432,0.401,0.034,-0.193,0.005,0.126,0.412,0.755,0.739,2.0
0.292,0.996,1.706,2.428,1.982,0.404,0.297,-0.858,-1.628,-1.421,-0.703,-1.663,-1.487,-1.162,-1.544,-0.675,-0.051,0.233,0.01,-0.036,0.248,0.561,0.319,-0.136,0.641,0.527,0.207,0.878,0.783,1.087,0.766,0.541,0.229,0.113,0.238,0.598,0.513,0.498,0.729,0.922,0.786,1.924,1.574,1.258,1.079,-0.124,-1.116,-1.846,-1.752,-1.697,-1.335,-0.928,-1.721,-1.871,-2.097,-1.184,-0.627,-0.158,0.274,-0.216,0.096,0.185,0.359,0.481,0.328,-0.072,0.199,0.166,0.219,0.215,2.0
0.195,1.223,1.322,1.912,0.529,0.496,-0.257,-0.942,-1.395,-0.914,-0.335,-1.463,-3.024,-1.7,-1.297,-0.908,0.048,-0.233,-0.769,0.119,-0.085,-0.026,0.18,1.057,0.238,0.532,0.77,1.011,1.089,1.427,0.221,0.375,0.138,0.444,0.584,0.383,0.585,0.643,0.246,0.106,1.77,2.016,2.062,1.824,1.189,-0.025,-0.99,-0.97,-1.593,-1.393,-1.32,-0.271,-1.494,-2.054,-1.936,-2.095,-1.646,-0.653,-0.442,-0.226,0.45,0.605,0.299,0.042,0.685,0.136,0.466,0.425,0.226,-0.047,2.0
-0.773,-1.65,0.647,1.286,1.182,0.341,0.54,-0.757,-0.878,-0.577,-0.268,-0.39,-0.958,-1.47,-2.109,-1.013,-0.532,0.184,0.17,0.415,0.526,0.109,0.194,0.245,0.561,0.174,0.45,0.524,0.869,0.88,0.774,1.045,0.671,0.571,0.289,0.722,0.766,0.095,0.773,0.673,2.171,1.343,1.567,1.84,1.67,1.537,0.298,-0.448,-1.991,-1.294,-2.278,-1.755,-1.506,-1.745,-1.733,-1.509,-0.99,-0.979,-0.505,-0.273,-0.074,0.226,0.205,0.149,0.203,0.171,-0.082,-0.069,0.166,-0.009,2.0
-0.696,-0.473,0.76,1.623,1.986,0.166,-0.266,0.078,0.068,-0.714,-0.086,-0.558,0.018,0.002,-0.763,-1.347,-1.435,-1.338,-0.698,-0.359,-0.389,-0.085,0.285,0.555,0.199,0.227,0.065,0.287,-0.098,0.228,0.296,0.29,0.937,0.651,-0.081,0.072,-0.032,0.232,-0.01,0.865,1.278,1.739,2.09,2.618,2.435,1.923,-0.909,-1.35,-1.565,-0.939,-0.75,-1.854,-1.568,-2.101,-2.792,-1.52,-0.856,0.466,-0.451,0.58,0.02,0.421,0.56,0.644,0.106,0.643,0.562,0.624,0.326,0.312,1.0
-0.392,0.915,0.725,0.504,-0.474,-0.118,-0.12,-0.596,-0.123,0.121,-0.261,-0.94,-1.404,-1.681,-1.421,-0.661,0.275,0.208,-0.068,0.161,-0.325,0.927,0.838,0.856,0.699,0.165,0.444,0.692,0.728,0.865,1.373,0.371,0.578,0.848,0.962,0.565,0.636,0.404,0.742,0.744,1.627,1.786,2.108,2.354,1.151,0.181,-1.666,-1.855,-1.411,-1.286,-0.956,-1.486,-2.124,-2.624,-2.839,-1.745,-1.232,-0.494,-0.705,-0.341,-0.192,0.397,0.643,0.629,0.114,-0.071,0.086,-0.087,-0.216,-0.041,2.0
-0.834,0.655,0.182,1.974,1.837,1.023,-0.248,-1.599,-1.069,-0.685,-1.039,-1.084,-1.788,-2.864,-1.763,-0.632,0.285,0.714,0.619,0.358,-0.316,-0.224,-0.15,-0.012,-0.35,0.144,0.184,0.331,0.512,0.663,0.511,0.462,0.547,0.506,0.359,0.637,0.324,0.502,0.941,0.927,-0.021,-0.443,-0.31,1.41,2.109,1.259,1.214,-0.742,-0.991,-0.491,-0.329,-0.36,-1.708,-1.956,-1.93,-3.072,-0.51,-0.027,-0.096,-0.141,-0.366,0.334,0.313,0.773,0.769,0.833,0.845,0.905,0.711,1.147,1.0
1.019,4.407,1.945,1.677,1.089,-0.202,-1.048,-1.204,-0.975,-0.373,-0.656,-1.158,-1.836,-1.79,-2.106,-1.777,-1.384,-0.96,-0.683,-0.385,-0.335,0.51,1.063,0.19,0.726,0.31,0.252,0.182,-0.114,-0.447,-0.293,-0.062,-0.506,-0.341,-0.498,-0.088,-0.372,-0.199,-0.402,-0.191,0.512,1.719,2.356,1.493,0.721,-0.229,-0.791,-0.509,-0.331,-0.515,0.839,-0.614,-1.219,-1.741,-1.206,0.379,0.815,0.697,0.441,0.466,0.473,0.448,0.477,0.153,-0.098,-0.225,-0.066,0.441,1.312,1.862,2.0
