@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.989,0.693,-1.231,-1.515,-1.706,-1.039,-1.554,-0.966,0.269,4.25,1.662,1.23,0.749,1.059,0.552,-1.287,-2.404,-0.166,0.129,0.213,-1.419,0.218,0.707,2.534,2.0
-1.172,0.272,-1.281,-1.618,-2.071,-0.837,-1.022,0.227,-0.193,1.204,4.03,0.877,0.672,0.544,0.412,0.369,0.559,0.601,1.728,2.921,1.026,2.131,-1.256,-0.927,1.0
-0.795,-0.854,-1.265,-1.674,-2.157,-0.618,-1.05,-0.012,1.863,2.806,1.326,0.888,0.556,3.347,0.442,-0.898,0.736,1.631,1.213,1.284,1.379,0.348,-0.081,-0.674,1.0
-1.807,-2.522,-1.489,-1.799,-2.056,-1.498,-1.28,1.301,1.065,1.613,1.164,1.956,0.577,-0.083,0.109,0.789,0.942,0.723,-0.116,2.335,2.644,1.583,0.96,0.22,2.0
-0.532,-1.685,-1.931,-1.813,-1.648,-1.114,-1.055,-0.071,0.711,3.833,1.246,0.483,1.056,0.734,0.482,0.528,0.122,1.483,-1.13,-0.55,-0.585,0.372,0.564,-0.426,1.0
-3.758,-0.326,-0.686,-1.317,-0.869,-0.959,-2.519,-3.553,-0.875,2.624,0.538,0.495,1.079,-1.293,-0.001,-0.284,-0.569,0.19,-0.098,1.294,3.28,1.586,-0.645,3.038,2.0
-0.08,-0.426,-1.204,-1.574,-1.456,-1.439,-1.139,0.026,-0.496,0.203,0.951,0.214,-0.372,0.515,0.403,-0.761,-0.073,0.46,1.571,0.853,1.651,1.067,1.225,1.369,1.0
-1.934,-0.049,-1.44,-1.521,-1.524,-1.724,-1.31,-1.87,-0.697,-2.622,1.218,1.063,0.647,-0.067,0.476,-0.164,-0.077,0.809,2.952,1.983,-0.567,0.778,2.245,0.111,1.0
-1.007,-1.284,-0.653,-1.061,-1.412,-1.629,-1.535,-0.461,0.292,0.539,0.415,0.43,1.409,0.449,-0.152,0.183,-0.01,-0.389,-1.182,0.479,-0.461,0.717,-1.123,-0.161,2.0
-2.635,-1.284,-0.724,-1.794,-2.249,-1.791,-2.657,0.395,0.135,0.98,1.281,0.876,0.697,0.781,0.466,0.446,0.499,2.128,1.022,1.13,0.065,0.449,0.056,-2.37,1.0
-1.506,-0.947,-1.321,-0.311,-0.341,-1.366,-1.506,-0.665,1.089,1.92,1.194,1.986,1.073,-0.016,-0.766,0.176,0.881,0.95,-0.138,0.98,0.508,-1.325,-1.04,1.297,1.0
-0.889,-0.732,-1.036,-1.539,-1.648,-1.38,-0.773,-0.553,0.588,0.902,1.559,0.799,1.27,0.658,1.161,0.79,1.75,-1.548,0.666,0.128,-0.035,2.115,0.786,-0.154,2.0
-0.176,-1.178,-1.847,-1.121,-0.947,-1.434,-1.239,-0.518,0.988,0.827,0.977,1.26,1.185,-0.602,1.678,0.551,0.549,0.43,0.327,1.381,1.16,0.706,0.203,0.275,1.0
-0.769,-1.161,-1.413,-1.452,-1.665,-1.404,-0.876,-1.487,-0.241,0.357,3.092,1.03,0.134,0.581,-0.004,-0.6,0.841,0.985,1.493,1.645,1.69,-0.152,-0.026,-2.231,1.0
-1.455,-1.664,-1.588,-1.662,-1.135,-1.558,-0.929,-0.02,0.59,0.952,2.157,0.149,0.507,0.323,-0.071,-0.787,-1.613,0.705,0.455,0.585,1.663,0.312,-0.485,-0.804,1.0
-1.345,-0.675,-1.388,-0.968,-1.514,-1.721,-1.402,-0.538,0.238,1.418,1.477,1.214,0.727,-0.014,-0.724,-2.122,-1.834,-0.363,-0.023,2.545,1.51,1.321,-0.069,0.32,1.0
-0.958,-2.243,-1.352,-1.248,-1.693,-1.366,-1.335,-0.01,-0.721,0.367,1.433,0.908,0.842,-0.018,0.154,-0.198,0.462,0.743,0.354,0.393,2.375,0.988,0.231,0.073,1.0
-1.136,-0.801,-1.845,0.117,-1.772,-1.346,-1.326,-1.239,0.144,0.933,1.019,1.334,0.618,1.213,0.803,0.873,1.135,-2.95,0.999,0.08,-2.255,0.686,-1.114,-0.55,2.0
-0.969,-0.436,-1.117,-1.554,-1.304,-1.541,-0.27,0.569,0.821,1.043,1.3,1.3,0.288,0.973,-0.877,0.846,0.791,0.147,0.645,0.262,1.372,5.488,0.11,0.302,2.0
0.088,-1.456,-0.399,-1.762,-1.438,-1.423,-1.197,-0.381,0.66,-0.538,1.191,1.105,0.284,-0.205,0.27,0.822,0.625,0.625,0.513,1.701,0.977,0.582,0.463,-0.437,1.0
-0.875,-1.275,-1.07,-1.755,-1.641,-1.384,-1.087,0.927,-4.131,-0.21,0.986,0.87,1.096,0.407,0.414,0.11,1.081,1.14,1.36,0.567,-0.005,2.335,-0.822,-0.844,1.0
0.338,-0.431,-0.233,-1.349,-1.404,-1.196,-0.549,-0.061,-0.281,-1.686,0.187,-0.881,-0.565,0.314,-0.913,-1.132,-0.833,-0.592,-1.144,0.914,2.438,1.017,1.19,1.151,2.0
-0.736,-1.138,-1.409,-1.537,-1.497,-1.349,-1.115,-0.132,0.268,0.875,0.081,1.727,0.836,0.864,-0.757,1.175,0.962,0.737,2.215,0.298,-0.147,0.17,-1.156,0.221,2.0
-0.441,-0.033,-1.484,-1.795,-1.113,-1.034,-0.843,-0.16,-0.313,0.145,1.029,0.228,0.703,-0.009,-0.726,-0.51,0.3,2.093,2.323,1.626,2.234,1.066,0.986,0.306,1.0
0.051,-3.513,-1.059,-2.003,-1.407,-0.906,-1.928,-0.795,0.857,-4.656,1.578,1.447,1.546,0.883,-0.58,-0.024,0.078,0.087,0.034,0.274,4.787,-0.531,-0.754,2.849,2.0
-1.162,-1.274,-1.408,-2.289,-1.53,-1.989,-1.653,-0.943,0.557,0.394,0.832,1.113,1.135,0.788,0.43,1.353,0.153,1.586,0.012,1.042,-0.131,0.272,6.254,0.022,2.0
-1.809,-2.035,-1.846,-1.068,-1.507,-1.641,0.232,-0.707,1.696,0.66,1.05,0.864,-0.312,0.81,0.726,0.611,0.769,1.347,0.816,1.114,0.603,-0.78,1.035,0.689,1.0
0.123,-0.988,-1.137,-0.437,-0.881,-1.894,-1.484,-1.336,0.995,0.308,2.453,2.483,0.951,0.189,1.782,0.484,-0.402,0.106,-0.967,0.083,3.064,-0.428,0.698,0.386,2.0
-0.566,-1.634,-0.242,-1.486,-1.559,-2.4,0.018,-0.177,-1.435,0.823,1.237,0.954,1.023,-0.314,-0.238,0.633,1.22,0.353,0.095,0.846,-0.989,0.978,-0.571,0.879,1.0
2.165,-0.869,-1.038,-1.977,-2.271,-1.485,-2.294,-2.033,0.506,0.844,2.434,1.147,1.403,0.647,0.908,1.2,0.129,2.541,-1.529,4.289,-0.118,-0.33,0.606,0.713,2.0
0.926,-0.448,-1.11,-1.193,-1.287,-2.903,-1.228,-1.697,-0.798,-2.517,-0.279,0.742,0.654,-0.038,-0.779,-0.504,-1.118,0.246,1.347,1.305,1.493,1.045,0.942,0.134,1.0
-0.733,-1.152,-1.613,-1.382,-1.551,-1.445,0.898,-0.333,-0.64,2.481,0.813,0.837,0.664,0.852,0.361,0.278,1.247,1.138,-0.444,1.524,0.507,0.656,-0.049,-0.752,1.0
-1.028,-1.887,-1.405,-1.531,-1.172,-1.711,-1.274,-0.829,-0.078,-0.703,1.275,0.478,0.763,0.6,0.459,0.87,0.153,0.423,2.893,0.153,-0.002,-0.364,0.07,1.842,2.0
-1.737,-1.423,-1.357,-2.684,-1.556,-1.224,-2.231,-1.271,0.626,1.632,1.634,1.703,1.553,-0.187,-0.657,0.322,-0.803,0.224,0.097,0.569,-0.787,1.054,1.928,2.571,2.0
-0.485,-1.765,-1.379,-1.668,-1.176,-1.644,-0.837,-1.692,-0.656,1.39,1.468,-0.412,1.176,0.596,1.061,0.934,0.133,-0.421,1.21,-0.288,0.901,0.063,-0.858,-2.395,1.0
-3.049,-1.341,-1.219,-1.345,-0.643,-1.314,-1.479,-0.404,0.649,0.295,1.861,2.065,1.201,0.357,0.515,1.481,0.893,0.401,-0.628,0.371,1.282,0.045,0.342,-0.056,2.0
0.981,-0.079,-0.459,-1.316,-1.032,-1.017,-0.74,-2.175,-1.655,-0.423,-0.144,0.503,1.145,-1.015,0.19,-0.26,-0.483,-0.175,-0.645,-0.115,4.584,2.4,2.803,2.028,2.0
-0.759,-1.514,-1.397,-2.115,-1.692,-1.461,-1.592,-1.286,0.035,1.111,1.539,1.14,0.05,0.811,0.229,-1.8,0.302,0.555,1.863,0.238,-0.364,0.138,0.673,1.095,2.0
0.495,0.113,-1.007,-1.533,-1.613,-1.293,-2.146,-2.922,-1.395,0.702,0.8,0.794,0.584,-0.173,-0.74,-1.975,1.914,-1.842,-0.226,1.121,-0.591,3.644,0.213,0.99,2.0
-0.732,-0.857,-1.472,-1.428,-1.231,-0.438,-1.035,-0.014,1.062,1.383,1.508,0.911,0.703,0.26,-1.677,-0.289,-1.684,-0.043,0.772,1.795,-0.887,0.925,0.72,-1.251,1.0
-1.099,-0.988,-1.596,-1.502,-1.25,-1.58,-2.046,-1.103,1.912,3.006,1.483,-0.357,0.552,0.072,-0.351,0.476,-4.619,1.285,1.402,-0.153,0.795,1.352,0.399,-1.719,1.0
-0.43,-0.544,-0.858,-2.387,-1.592,-1.624,-1.076,-0.945,-0.08,1.355,1.695,1.58,1.004,2.207,-0.539,-0.939,-0.097,-0.216,-0.7,-0.029,-0.072,1.102,-0.09,-0.671,2.0
-0.967,-1.511,-1.425,-2.135,-1.464,-1.282,-0.45,-0.449,0.805,1.042,1.833,1.056,1.125,0.728,0.755,0.257,1.153,0.49,0.459,-0.563,0.073,1.242,0.386,-0.561,2.0
-0.15,0.134,-2.606,-1.346,-0.807,-1.338,-1.862,-2.102,-0.791,1.593,1.895,1.611,1.231,0.485,-0.785,-1.707,-0.009,-0.077,0.094,0.186,-1.348,0.633,0.831,1.311,2.0
-0.884,-1.692,-1.674,-2.047,-0.721,-0.586,-1.415,-0.398,-0.099,0.605,1.562,1.49,1.626,0.05,-0.323,-0.973,-0.161,-0.588,2.226,1.624,4.256,0.598,-0.065,-0.163,1.0
-0.43,-2.157,-0.998,-1.439,-1.177,-1.456,-1.906,-0.081,0.647,0.374,1.667,1.208,0.823,0.705,0.413,0.658,1.249,0.309,0.877,0.362,-0.308,-0.402,0.924,-0.178,2.0
0.207,-1.314,-0.434,-1.191,-1.316,-1.175,-1.377,-0.155,0.939,1.08,0.344,1.237,-0.002,0.55,0.897,-0.953,0.695,0.69,0.145,-0.25,-0.209,0.074,0.087,-0.512,2.0
3.962,-0.488,-2.52,-1.466,-1.522,-1.181,-1.303,-0.507,-0.094,1.138,0.708,0.66,0.516,0.989,0.607,0.974,0.049,0.768,1.134,1.429,-0.303,-0.27,-0.109,-1.997,1.0
-0.17,-0.048,-1.67,-1.826,-1.524,-1.463,-1.352,0.085,-0.199,-0.61,0.571,0.684,0.367,0.123,-0.483,-0.305,-0.509,1.668,1.718,2.065,2.428,-0.275,1.559,-0.99,1.0
0.985,0.716,-1.343,-0.281,-0.804,-0.05,-0.337,-2.752,-1.099,-0.843,-0.622,1.445,-0.09,1.274,-0.682,-0.954,-0.632,-1.089,-1.463,-0.381,-0.153,1.264,1.98,1.851,2.0
-0.751,-0.342,0.065,-1.537,-1.502,-1.029,-1.546,-1.366,0.299,-0.444,1.682,1.344,1.28,1.167,1.672,1.064,2.201,0.418,0.479,0.418,1.658,-0.692,-0.027,2.074,2.0
-2.114,-1.401,-1.543,-0.634,-1.647,-1.59,-0.963,-0.091,0.282,1.01,1.075,0.981,0.155,0.446,0.486,-0.723,1.028,1.062,1.865,1.063,1.207,0.271,1.547,-0.365,1.0
-0.879,-1.393,-1.362,-0.509,-1.908,-2.084,-1.096,0.044,0.277,2.226,0.893,1.148,1.915,0.341,0.405,0.62,0.373,1.871,0.604,2.977,2.343,-0.379,0.736,-3.763,1.0
1.051,-3.003,-1.436,-1.603,-1.763,-1.678,-0.749,0.644,-0.08,1.379,1.008,1.904,0.693,0.625,1.024,1.4,0.949,3.581,-0.357,-0.06,-0.364,1.359,3.114,0.639,2.0
-1.365,-1.012,-1.176,-1.315,-1.672,-1.484,-1.395,-2.509,-0.101,-0.099,1.032,1.118,0.61,1.147,1.016,0.123,0.146,0.477,0.98,0.387,0.861,0.074,-0.002,0.967,1.0
-1.339,-0.993,-0.852,-1.329,-0.875,-1.596,-0.898,-1.455,-0.026,1.148,2.373,1.331,1.427,-0.431,0.524,0.001,1.252,1.251,1.542,-2.909,-0.209,-0.207,0.97,1.758,2.0
1.828,1.188,-0.33,-0.987,-2.022,-1.196,-0.662,-1.972,-0.395,0.773,0.975,-0.008,0.542,0.714,-1.145,-0.6,-1.116,1.187,-0.382,2.372,1.094,4.034,2.373,1.992,2.0
