@RELATION ItalyPowerDemand

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC

@DATA
2.689,0.481,0.371,0.322,0.692,0.304,0.636,1.661,0.577,0.098,0.671,0.579,0.394,0.038,0.369,0.718,0.824,1.166,1.323,2.515,0.735,0.452,1.107,0.673
0.96,1.166,0.017,0.29,0.083,0.6,0.914,0.79,0.11,1.681,0.937,0.041,0.191,0.507,0.81,0.12,0.851,0.36,1.035,1.121,0.1,2.303,0.433,0.249
0.842,0.739,0.218,0.174,0.23,0.171,0.986,0.924,1.441,2.182,0.31,0.41,0.469,0.308,0.014,0.816,0.579,1.341,1.402,1.544,0.102,0.18,0.306,0.608
0.221,0.788,0.22,0.238,0.272,0.089,0.29,0.188,0.61,1.626,1.496,0.401,0.806,0.657,0.89,0.45,0.761,0.366,1.97,0.037,1.031,0.987,0.172,1.74
1.393,0.637,1.108,1.156,0.335,0.008,0.652,0.091,0.781,0.234,0.081,0.137,0.557,0.304,1.123,0.325,0.962,0.438,1.331,0.314,0.807,1.001,0.639,1.301
0.237,0.371,0.388,0.064,0.511,0.645,0.06,1.405,1.045,0.291,0.879,1.145,0.852,0.265,1.531,0.358,0.689,1.114,0.935,2.027,0.705,1.243,1.543,1.863
1.369,0.344,0.232,0.774,0.372,0.107,0.08,1.523,0.329,2.142,0.225,0.57,0.125,0.319,0.419,0.328,0.158,0.93,1.441,1.11,1.364,0.071,0.26,0.827
0.958,0.079,0.285,0.982,0.059,0.271,0.237,1.131,1.043,0.259,0.51,0.003,0.751,0.633,0.803,0.07,0.579,0.395,0.289,0.642,1.618,0.746,0.681,0.44
0.015,1.352,0.011,0.327,0.009,0.354,0.279,1.117,0.23,0.19,0.385,0.088,0.601,0.067,0.722,1.5,0.488,0.224,0.661,0.175,1.523,0.132,0.989,1.053
0.066,0.392,1.134,0.293,0.197,0.126,0.546,0.688,1.137,1.702,0.059,0.532,0.433,0.586,0.46,1.309,1.293,1.615,0.458,1.358,2.248,1.12,1.924,0.441
0.776,0.117,0.113,0.332,0.295,0.724,0.732,0.677,0.524,0.451,0.059,0.63,0.218,0.423,0.943,0.054,1.24,0.33,0.561,0.145,0.885,0.009,0.546,1.039
0.07,0.525,0.018,0.127,0.597,0.265,0.983,0.398,0.994,1.466,0.333,1.535,0.263,0.561,0.851,0.182,1.974,0.624,0.989,1.223,0.269,1.022,0.356,1.267
0.805,0.304,0.566,0.619,0.053,0.197,0.094,0.808,1.761,2.473,0.239,0.245,0.216,0.457,0.916,0.715,0.1,0.248,1.015,0.276,0.31,0.951,1.017,1.112
0.712,0.26,0.196,0.737,0.414,0.182,1.144,0.006,0.226,0.174,0.475,0.429,0.194,0.754,0.065,0.508,1.38,0.188,0.152,1.418,1.039,1.4,0.51,0.986
2.41,0.819,1.364,0.011,0.625,0.093,0.306,0.925,0.859,0.951,0.164,0.168,0.17,0.217,1.319,0.788,1.107,0.419,0.232,0.477,0.649,1.291,0.789,1.126
1.459,0.634,0.576,0.408,0.595,0.765,1.378,0.273,1.324,1.304,0.574,1.138,0.694,0.289,1.41,2.167,0.079,0.667,1.96,0.169,2.549,2.148,1.601,0.531
0.722,0.649,0.9,0.061,0.505,0.359,0.703,0.395,0.038,2.075,0.604,0.097,0.449,0.277,0.234,0.725,0.791,0.241,1.111,0.154,0.956,1.066,2.141,0.486
1.47,0.393,1.572,0.47,0.142,0.178,0.36,0.831,0.23,0.199,0.465,0.333,0.476,0.561,0.452,1.065,0.103,0.277,0.293,0.638,0.817,0.114,0.573,0.216
2.397,1.4,1.51,0.628,0.072,0.288,0.341,0.294,2.761,1.073,0.567,0.004,0.796,0.385,0.354,0.133,0.873,1.549,0.506,0.272,0.969,1.78,0.856,0.679
1.412,2.235,0.85,0.755,0.653,0.064,0.407,0.292,0.581,0.456,0.042,0.537,0.316,0.203,0.481,0.143,0.371,1.834,0.456,0.797,1.305,0.704,0.559,2.081
1.854,0.241,0.679,0.156,0.121,0.726,0.068,0.844,0.242,0.825,0.922,1.178,0.178,0.751,0.544,1.286,0.058,1.854,1.198,0.995,0.364,2.896,0.207,0.309
0.048,0.845,1.3,0.317,0.614,0.405,0.208,0.502,0.417,1.378,0.508,0.4,0.067,0.582,0.605,0.556,1.563,1.423,0.003,0.654,1.464,0.797,0.557,1.577
0.781,0.077,0.579,0.631,0.171,0.651,0.114,0.061,1.056,0.14,0.419,0.094,0.938,0.226,0.531,1.367,0.468,0.024,1.144,0.374,0.61,0.275,0.836,0.836
0.313,0.978,0.485,0.494,0.264,0.347,0.213,0.471,1.06,1.034,0.581,0.297,1.044,0.056,0.226,0.146,0.999,0.75,0.073,2.603,1.101,0.518,1.232,0.983
1.062,1.118,0.015,0.071,0.208,0.318,0.209,1.084,0.183,0.523,0.037,0.416,0.796,0.171,0.771,1.468,0.492,1.874,1.231,0.224,0.371,0.351,1.025,0.674
1.503,0.487,0.465,0.312,0.141,0.067,1.198,0.974,1.321,1.186,0.484,1.188,0.729,0.957,0.462,0.78,1.362,0.026,1.403,0.977,0.419,0.719,1.431,2.545
0.405,0.676,0.637,0.202,0.363,0.166,0.142,0.985,0.437,0.064,0.623,0.076,0.455,0.997,1.061,0.915,0.3,0.552,0.775,1.257,1.018,1.528,1.88,1.975
1.193,0.611,0.656,0.689,0.688,0.367,0.258,1.098,1.078,0.462,0.196,0.423,0.75,0.283,0.353,0.032,0.604,1.155,0.759,1.471,1.034,1.326,0.365,0.783
