@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.916,-1.461,-1.572,-1.642,-1.666,-1.398,-0.974,-0.219,0.66,1.445,1.157,0.947,0.803,0.412,0.384,0.556,0.49,0.517,0.289,1.187,0.724,0.539,0.123,-0.488,1.0
0.329,-0.365,-0.456,-0.884,-0.937,-0.896,-1.888,-1.747,-1.091,-0.088,0.397,0.648,0.866,-0.011,-0.073,-0.309,-0.545,-0.205,-0.032,0.481,1.213,2.1,1.442,1.647,2.0
-0.529,-0.776,-1.19,-1.469,-1.753,-1.394,-1.063,-0.369,-0.457,0.127,0.567,0.604,0.449,0.251,-0.059,-0.516,0.007,1.077,1.439,1.537,1.537,1.293,0.746,0.107,1.0
-0.444,-0.656,-1.161,-1.38,-1.486,-1.473,-1.111,-0.893,-0.798,-0.275,0.432,0.695,0.684,-0.097,-0.141,-0.283,-0.238,0.877,1.677,1.744,1.391,1.295,1.002,0.274,1.0
-0.885,-1.233,-1.333,-1.476,-1.515,-1.49,-1.553,-0.629,0.478,1.115,1.126,1.201,1.066,0.666,0.6,0.734,0.713,0.549,0.217,0.353,0.029,0.184,0.272,-0.035,2.0
-1.244,-1.311,-1.398,-1.584,-1.634,-1.517,-1.23,-0.109,0.427,0.971,0.971,0.909,0.69,0.649,0.481,0.512,0.634,1.381,1.075,1.07,0.603,0.329,-0.23,-0.899,1.0
-1.094,-1.304,-1.499,-1.472,-1.492,-1.231,-1.145,-0.301,0.814,1.23,1.167,1.084,0.881,0.436,0.318,0.491,0.723,0.714,0.968,1.007,0.511,0.069,-0.309,-0.475,1.0
-0.821,-1.124,-1.455,-1.556,-1.614,-1.379,-1.083,-0.624,0.622,1.274,1.416,1.331,1.178,0.744,0.709,0.713,0.797,0.202,0.334,0.091,0.005,0.701,0.256,-0.397,2.0
-0.992,-1.341,-1.633,-1.592,-1.572,-1.468,-1.13,0.176,0.857,1.096,1.093,1.045,0.82,0.265,0.518,0.591,0.551,0.36,0.487,1.197,0.797,0.49,0.038,-0.27,1.0
-0.831,-1.152,-1.458,-1.573,-1.708,-1.429,-1.01,-0.55,0.171,0.432,1.207,1.034,0.74,0.456,0.086,0.02,0.208,1.029,1.39,1.49,1.162,0.597,0.056,-0.55,1.0
-1.02,-1.38,-1.562,-1.654,-1.575,-1.474,-1.046,0.067,0.62,1.229,1.3,0.866,0.758,0.358,0.357,0.214,0.27,0.38,0.52,1.336,0.908,0.484,-0.069,-0.484,1.0
-0.509,-0.973,-1.339,-1.4,-1.496,-1.34,-0.91,-0.527,0.742,1.411,1.417,1.209,0.76,0.104,-0.369,-0.452,-0.349,-0.436,-0.147,1.823,1.421,0.97,0.134,-0.181,1.0
-0.924,-1.478,-1.516,-1.573,-1.645,-1.426,-1.035,-0.271,0.517,1.049,1.236,1.178,0.782,0.321,0.363,0.279,0.466,0.429,0.386,1.28,1.067,0.661,-0.062,-0.285,1.0
-0.703,-1.062,-1.426,-1.307,-1.666,-1.42,-0.872,-0.912,0.134,1.064,1.322,1.357,1.228,0.897,0.802,0.909,1.087,0.187,0.427,-0.022,-0.877,0.244,0.143,-0.241,2.0
-0.973,-1.2,-1.513,-1.633,-1.487,-1.513,-0.991,-0.279,0.511,1.344,1.325,1.278,0.832,0.694,0.536,0.728,0.65,0.341,0.325,0.139,0.429,1.362,0.217,-0.213,2.0
-0.78,-1.371,-1.453,-1.627,-1.568,-1.456,-1.011,-0.5,0.522,0.92,1.178,1.036,0.635,0.271,0.434,0.496,0.584,0.452,0.461,1.478,0.955,0.734,0.102,-0.418,1.0
-1.025,-1.34,-1.453,-1.597,-1.635,-1.454,-1.082,-0.147,0.291,0.845,0.978,0.863,0.753,0.388,0.525,0.474,0.785,1.029,1.189,0.982,0.461,0.535,-0.189,-0.598,1.0
0.339,-0.337,-0.66,-0.981,-1.135,-1.111,-0.843,-0.493,-0.911,-0.477,0.273,0.45,0.386,0.14,-0.44,-0.612,-0.726,-0.7,-0.466,0.502,2.394,1.941,1.665,1.168,2.0
-0.75,-1.077,-1.365,-1.497,-1.516,-1.382,-1.45,-0.542,0.395,1.12,1.173,1.332,1.045,0.86,0.751,0.942,0.989,0.729,0.658,0.281,-0.168,-0.156,-0.233,-0.198,2.0
-0.367,-0.761,-1.325,-1.507,-1.467,-1.422,-0.998,-0.665,-0.426,0.028,0.713,0.697,0.75,0.158,-0.435,-0.301,0.009,1.198,1.626,1.659,1.616,1.083,0.635,0.01,1.0
0.064,-0.861,-1.118,-1.463,-1.445,-1.245,-1.984,-0.752,0.586,0.791,1.821,1.71,1.288,0.541,-0.151,0.152,0.115,0.068,0.062,0.281,0.542,-0.145,0.407,0.327,2.0
-0.926,-1.236,-1.411,-1.578,-1.494,-1.499,-1.507,-0.764,0.48,1.127,1.153,1.138,1.117,0.758,0.695,0.912,0.756,1.03,0.259,0.442,-0.009,0.082,0.93,-0.061,2.0
-1.192,-1.416,-1.557,-1.543,-1.592,-1.517,-0.893,-0.149,0.624,0.726,0.733,0.929,0.834,0.58,0.571,0.72,0.81,1.127,1.014,1.083,0.611,0.132,-0.027,-0.463,1.0
0.199,-0.612,-1.051,-1.185,-1.287,-1.188,-1.777,-0.809,0.401,1.54,2.254,1.888,1.031,0.206,0.172,0.08,-0.018,0.038,-0.24,0.036,0.155,-0.285,0.738,0.175,2.0
-1.081,-1.416,-1.456,-1.616,-1.581,-1.458,-0.8,-0.454,0.315,1.128,1.109,0.969,0.739,0.374,0.318,0.588,0.631,0.383,0.29,1.282,0.883,0.734,-0.0,-0.164,1.0
-0.542,-1.215,-1.415,-1.597,-1.681,-1.516,-1.167,-0.931,0.36,0.786,1.376,1.233,1.184,0.66,0.741,0.851,0.965,1.052,0.263,0.858,0.187,0.422,-0.017,-0.238,2.0
-0.263,-0.648,-1.11,-1.236,-1.402,-1.504,-0.89,-0.71,-0.804,-0.218,0.574,0.765,0.639,0.057,-0.413,-0.499,-0.451,0.011,1.726,1.954,1.548,1.381,0.671,0.038,1.0
-0.959,-1.359,-1.516,-1.561,-1.615,-1.356,-0.777,-0.119,0.749,1.272,1.087,0.983,0.787,0.384,0.347,0.373,0.605,0.787,1.035,1.183,0.54,0.309,-0.246,-0.696,1.0
-0.905,-1.337,-1.438,-1.529,-1.49,-1.498,-1.191,-0.728,0.208,0.862,1.262,1.225,1.05,0.722,0.784,0.881,0.879,0.599,0.719,0.182,0.087,0.486,0.095,-0.147,2.0
-0.217,-0.716,-1.201,-1.719,-1.47,-1.228,-1.832,-1.233,0.374,1.39,1.677,1.562,0.97,0.366,-0.015,0.176,-0.113,0.165,-0.013,0.162,0.053,1.079,1.012,0.549,2.0
-1.0,-1.373,-1.541,-1.612,-1.538,-1.455,-0.905,-0.25,0.499,0.956,0.965,0.718,0.721,0.388,0.44,0.56,0.548,0.525,1.34,1.193,0.844,0.329,-0.139,-0.963,1.0
-1.032,-1.159,-1.364,-1.451,-1.373,-1.375,-1.49,-0.641,0.278,1.138,1.506,1.48,1.287,0.658,0.676,0.905,0.864,0.445,0.257,0.271,0.129,0.04,0.219,-0.238,2.0
0.395,-0.084,-0.54,-0.893,-0.965,-1.015,-0.726,-1.557,-1.19,-0.381,0.219,0.497,0.569,0.019,-0.209,-0.259,-0.646,-0.405,-0.509,0.17,2.45,2.259,1.838,1.287,2.0
-0.76,-1.267,-1.395,-1.639,-1.686,-1.402,-1.487,-0.678,0.527,1.116,1.329,1.237,0.834,0.731,0.689,0.535,0.792,0.608,0.66,0.385,0.13,0.092,0.245,-0.06,2.0
0.505,-0.298,-0.879,-1.292,-1.403,-1.215,-1.005,-1.751,-1.023,0.021,0.742,0.792,0.768,0.127,-0.393,-0.429,0.003,-0.465,-0.082,1.031,0.841,2.478,1.336,0.915,2.0
-0.498,-0.894,-1.379,-1.444,-1.456,-1.16,-0.775,-0.453,0.569,1.439,1.487,1.178,0.807,0.203,-0.464,-0.31,-0.569,-0.387,-0.018,1.727,1.221,0.936,0.254,-0.347,1.0
-1.07,-1.344,-1.555,-1.626,-1.578,-1.451,-1.094,-0.437,0.777,1.43,1.098,0.668,0.585,0.348,0.383,0.536,-0.03,0.462,0.557,1.243,1.001,0.838,0.118,-0.485,1.0
-0.225,-0.688,-1.173,-1.643,-1.555,-1.508,-1.097,-0.933,-0.236,1.174,1.712,1.499,1.135,1.219,0.013,-0.281,-0.038,-0.051,-0.155,0.02,0.415,1.446,0.463,0.048,2.0
-0.98,-1.361,-1.522,-1.708,-1.591,-1.421,-0.923,-0.452,0.755,1.273,1.425,1.211,1.005,0.768,0.664,0.395,0.73,0.485,0.268,0.112,0.14,0.804,0.26,-0.272,2.0
0.248,-0.446,-1.252,-1.336,-1.22,-1.223,-1.951,-0.917,0.345,1.614,1.983,1.672,1.239,0.542,-0.269,-0.204,0.097,-0.078,-0.004,0.007,-0.164,-0.167,0.748,0.188,2.0
-0.507,-1.016,-1.465,-1.571,-1.52,-1.312,-0.953,-0.033,0.419,1.239,1.377,1.144,0.643,0.178,-0.315,-0.291,-0.297,-0.28,0.516,1.674,1.967,0.819,0.1,-0.265,1.0
-0.895,-1.681,-1.329,-1.453,-1.423,-1.553,-1.232,-0.238,0.659,1.099,1.268,1.241,0.976,0.616,0.633,0.71,0.949,0.498,0.512,0.281,0.628,0.221,-0.052,-0.471,2.0
-0.714,-1.208,-1.385,-1.594,-1.558,-1.442,-1.439,-0.205,0.716,1.257,1.15,1.249,0.887,0.648,0.662,0.656,0.764,0.614,0.278,0.11,0.089,0.196,0.297,-0.244,2.0
-0.554,-1.301,-1.652,-1.589,-1.541,-1.36,-1.085,-0.242,0.397,0.983,0.971,0.661,0.699,0.607,0.601,0.893,0.718,1.032,1.109,1.052,0.482,0.216,-0.234,-0.731,1.0
-0.066,-0.517,-1.161,-1.411,-1.455,-1.409,-1.01,-0.541,-0.766,-0.192,0.559,0.61,0.536,0.122,-0.371,-0.313,-0.529,0.139,1.499,1.615,1.965,1.355,1.172,0.153,1.0
1.184,0.586,-0.372,-0.335,-0.718,-0.553,-0.342,-1.502,-0.994,-0.479,0.032,0.505,0.254,-0.0,-0.461,-0.735,-0.537,-0.912,-0.791,-0.428,-0.24,2.107,2.187,2.091,2.0
-0.809,-0.999,-1.188,-1.445,-1.519,-1.388,-1.524,-0.746,0.17,1.003,1.37,1.306,1.246,0.842,0.898,0.883,1.061,0.628,0.478,0.367,0.06,-0.227,0.134,0.132,2.0
-1.336,-1.341,-1.509,-1.458,-1.554,-1.497,-1.005,-0.132,0.568,1.003,1.011,0.916,0.689,0.519,0.506,0.49,0.752,1.094,1.217,0.942,0.603,0.297,-0.068,-0.551,1.0
-1.02,-1.312,-1.458,-1.469,-1.646,-1.58,-1.066,-0.001,1.111,1.264,1.095,1.102,1.08,0.351,0.422,0.468,0.44,0.479,0.466,1.411,0.851,0.271,-0.01,-0.872,1.0
-0.215,-1.211,-1.445,-1.668,-1.754,-1.404,-0.892,-0.805,-0.205,0.911,1.006,1.378,1.175,0.759,0.531,0.845,0.931,0.747,0.105,0.002,-0.373,1.318,1.172,0.011,2.0
-1.182,-1.269,-1.486,-1.538,-1.613,-1.448,-1.113,-0.261,0.638,1.036,1.162,1.099,0.988,0.831,0.744,0.446,0.413,0.486,0.343,0.837,0.691,0.423,-0.109,-0.471,1.0
-0.766,-1.209,-1.353,-1.487,-1.436,-1.516,-1.038,-1.06,-0.06,1.113,1.489,1.333,1.144,0.617,0.602,0.945,0.964,0.683,0.395,-0.18,0.0,0.561,0.291,0.018,2.0
1.078,0.283,-0.498,-0.85,-1.021,-0.762,-0.702,-1.795,-0.84,0.515,0.705,0.651,0.712,0.453,-0.589,-0.64,-0.753,-0.553,-0.671,0.025,0.328,2.604,1.974,1.263,2.0
