@RELATION TwoLeadECG

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE target {2.0, 1.0}

@DATA
0.619,0.241,-0.018,-0.033,0.104,-0.178,0.161,0.43,-0.034,0.245,0.249,0.102,-0.237,-0.014,-0.047,-0.07,-0.342,-0.07,0.375,-0.191,-0.26,-0.402,-0.149,-0.316,-0.168,-0.266,-0.41,-0.133,-0.247,0.094,-0.154,-1.379,-1.947,-2.516,-0.826,-2.607,-2.393,-2.028,-2.028,-1.858,-1.087,-1.429,-1.559,-1.331,-1.301,-0.535,0.015,-0.481,-0.405,0.354,0.543,0.885,0.892,0.702,0.756,0.834,0.882,0.917,0.802,1.035,1.116,1.408,1.14,1.235,1.309,1.353,1.418,1.344,1.004,1.235,1.08,1.072,0.741,0.212,1.63,0.368,0.241,0.244,0.493,0.223,-0.138,0.271,1.0
-0.5,0.104,0.21,0.13,0.454,0.407,0.292,0.669,0.253,0.088,0.209,0.151,0.162,0.059,-0.098,0.003,-0.102,0.002,-0.098,-0.332,-0.08,-0.133,-0.164,-0.171,-0.006,-0.165,-0.219,-0.194,0.047,-0.585,-1.113,-2.314,-4.842,-3.12,-2.61,-3.184,-1.889,-2.181,-1.647,-1.635,-0.84,-0.543,-0.337,-0.678,-0.096,-0.186,0.483,0.801,0.325,0.754,1.065,0.689,1.094,0.969,0.872,0.948,0.376,0.963,1.057,0.974,1.146,1.182,1.244,1.421,1.147,1.139,1.118,0.735,0.853,1.32,0.532,0.474,0.335,0.334,0.243,-0.113,0.018,-0.031,-0.177,-0.215,-0.085,-0.141,2.0
0.69,0.258,0.424,0.133,0.05,0.097,0.199,0.216,0.138,0.333,0.192,0.404,0.365,0.096,0.113,0.037,0.298,0.047,0.096,-0.017,-0.045,0.048,-0.155,-0.05,-0.254,-0.455,-0.207,-0.357,-0.263,-0.231,-0.147,-0.385,0.913,2.302,-1.201,-2.333,-2.483,-2.223,-2.788,-2.598,-2.204,-1.964,-2.033,-1.759,-2.552,-1.289,-1.038,-0.976,-0.479,-0.137,0.143,0.204,0.569,0.522,0.71,0.593,0.767,1.063,0.884,0.814,0.943,0.878,1.062,0.897,1.187,1.226,1.161,1.255,1.37,1.293,1.917,1.098,1.085,0.94,0.739,0.869,0.745,0.294,0.346,0.238,0.31,0.178,1.0
0.127,0.414,0.127,0.282,0.065,0.258,0.204,0.356,0.334,0.465,0.222,0.362,0.041,0.184,0.061,0.111,0.069,-0.023,0.248,0.006,-0.075,-0.05,-0.118,-0.118,-0.15,-0.138,-0.283,-0.116,-0.211,-0.218,-0.069,0.372,-0.65,-0.924,-1.822,-2.835,-2.591,-2.732,-2.1,-2.09,-1.947,-1.884,-2.532,-1.816,-0.827,-1.517,-0.593,-0.536,-0.508,-0.143,0.072,0.587,0.976,0.661,0.806,0.479,0.649,0.624,0.76,0.767,0.769,0.953,0.973,1.03,1.234,1.42,0.877,1.133,1.184,1.191,1.212,1.181,1.686,1.064,1.284,0.514,0.686,0.441,0.504,0.224,0.58,0.022,1.0
-0.039,-0.246,0.268,0.295,0.252,-0.059,0.049,0.188,0.104,-0.232,0.16,0.111,0.089,-0.257,-0.105,-0.199,0.48,-0.196,-0.65,-0.317,-0.285,-0.172,-0.233,-0.247,-0.354,-0.314,-0.251,0.044,0.12,-0.837,-1.829,-2.244,-2.561,-3.666,-2.335,-1.592,-2.071,-2.336,-2.032,-2.03,-1.617,-1.03,-0.595,-0.136,-0.75,-0.172,-0.114,-1.12,0.651,0.475,0.692,0.538,0.738,0.763,1.378,0.857,0.493,1.24,1.191,1.054,1.171,1.39,1.198,1.218,1.243,1.299,1.449,1.328,1.335,1.212,0.874,0.748,1.217,0.851,0.58,0.359,0.664,0.567,0.093,0.075,0.076,-0.008,1.0
-0.087,-0.249,-0.009,-0.571,0.351,-0.425,0.265,1.098,0.136,0.02,0.204,-0.02,0.056,-0.021,-0.103,-0.008,-0.028,-0.044,0.053,-0.142,-0.122,-0.12,-0.128,-0.326,-0.082,-0.153,-0.117,-0.181,-0.119,-0.354,-1.871,-3.438,-2.21,-3.412,-2.954,-2.28,-2.065,-1.481,-1.833,-1.256,-1.075,-0.425,-0.793,-0.052,-2.096,0.326,0.311,0.343,0.615,0.8,0.631,0.902,0.877,0.85,0.866,1.054,1.049,1.144,1.15,1.317,1.254,1.395,1.137,1.284,1.368,1.195,1.134,0.903,0.948,0.67,0.077,0.507,0.57,0.253,0.016,0.087,0.085,-0.084,0.212,-0.054,-0.041,-0.078,2.0
0.018,0.088,-0.132,0.188,0.528,0.481,0.444,0.526,0.155,0.283,-0.114,0.334,0.176,0.119,-0.064,-0.114,0.017,-0.029,0.052,-0.321,-0.14,-0.25,0.107,-0.123,-0.165,-0.189,-0.243,-0.115,0.575,0.13,-0.762,-1.843,-2.902,-2.984,-3.5,-2.679,-2.362,-2.891,-1.903,-1.703,-0.291,-1.326,-1.188,-0.524,-0.466,-0.388,-0.029,1.914,0.139,0.45,0.697,0.672,1.043,0.65,0.815,0.58,0.868,0.87,0.801,0.93,0.936,0.908,1.1,1.288,1.339,1.121,1.132,1.199,1.245,1.236,0.929,0.708,0.65,0.438,0.545,0.31,0.206,-0.166,0.051,-0.33,-0.202,-0.118,1.0
0.246,0.305,0.309,0.521,0.336,0.555,0.265,0.651,0.614,0.402,0.44,0.146,0.279,0.314,0.214,0.218,0.285,0.21,0.15,0.12,0.019,0.149,0.019,0.229,0.021,0.024,0.039,-0.037,-0.005,-0.171,-0.0,-1.791,-2.583,-3.399,-2.416,-2.837,-2.643,-2.333,-2.195,-1.82,-1.569,-2.9,-1.987,-0.977,-0.249,-1.571,0.575,0.392,0.335,0.491,0.805,0.673,0.646,0.576,0.719,0.837,0.489,0.629,1.135,0.843,0.956,0.969,0.897,0.872,0.892,0.993,1.008,1.028,0.325,0.942,0.256,0.765,0.466,0.261,0.145,0.224,0.167,-0.211,-0.07,-0.492,-0.379,-0.205,2.0
-0.171,-0.131,-0.058,-0.104,0.011,0.08,-0.022,-0.171,-0.15,-0.186,-0.351,-0.007,-0.31,-0.225,-0.184,-0.234,-0.202,-0.251,-0.317,-0.503,-0.259,-0.255,-0.482,-0.261,-0.149,-0.296,-0.038,0.004,0.115,-1.307,-2.362,-3.156,-2.719,-2.709,-2.57,-2.087,-1.893,-1.567,-1.734,-1.037,-0.958,-0.628,-0.6,-0.133,-0.063,0.39,1.288,0.868,0.469,0.846,0.785,0.504,0.856,0.775,0.948,0.793,1.133,1.086,1.142,1.148,0.888,1.187,1.217,1.288,1.422,1.383,1.41,1.205,1.158,1.008,0.98,0.689,0.567,0.627,0.072,0.19,0.423,-0.061,0.255,0.321,0.312,0.146,2.0
-0.741,0.249,0.022,-0.259,0.097,0.099,0.12,0.01,0.433,0.302,0.016,0.581,0.05,0.195,0.063,0.08,-0.073,-0.013,0.104,-0.177,-0.333,-0.28,-0.345,-0.527,-0.303,-0.149,-0.423,-0.368,-0.37,-0.482,-0.506,0.199,-0.35,-1.118,-2.542,-2.27,-2.261,-2.582,-2.256,-1.993,-1.686,-1.824,-1.449,-1.005,-0.933,-1.266,-0.839,-0.45,-0.075,-0.037,0.324,0.126,0.526,0.578,0.614,0.736,0.78,0.8,0.887,0.783,0.907,1.154,1.334,1.25,1.321,1.443,1.804,1.252,1.381,1.478,1.651,1.153,1.166,1.507,0.902,0.759,0.667,0.603,0.428,0.367,0.295,0.231,1.0
0.433,0.036,0.114,0.098,-0.185,0.102,-0.049,-0.992,0.24,0.128,0.161,0.083,0.045,0.062,0.068,0.003,0.053,-0.01,0.134,0.633,0.028,-0.053,-0.5,-0.128,-0.085,-0.14,-0.054,-0.088,-0.035,-0.478,-0.721,-2.669,-3.116,-3.922,-3.328,-2.482,-2.193,-1.769,-1.478,-1.658,-1.367,-1.078,-0.378,-0.366,0.042,0.028,-0.192,0.584,0.626,-0.222,0.72,0.839,0.826,0.736,0.741,0.857,0.912,0.902,0.899,0.664,0.991,1.93,1.143,1.068,0.939,1.129,1.096,1.055,1.008,0.796,0.865,0.591,0.316,0.344,0.251,0.259,-0.049,-0.066,-0.022,-0.225,0.045,-0.233,2.0
2.36,0.113,0.128,0.115,0.088,0.161,0.108,0.056,-0.144,0.353,0.297,0.244,0.355,0.404,0.044,0.02,0.136,0.098,-0.031,0.065,0.06,-0.036,0.104,0.039,-0.093,-0.055,-0.219,-0.245,0.319,-0.28,0.012,1.058,0.143,-0.414,-0.014,-1.159,-2.631,-2.334,-3.073,-2.449,-3.253,-1.811,-1.734,-1.692,-2.498,-3.183,-1.155,-1.863,-0.246,-0.222,-0.273,-0.014,0.353,0.49,0.502,0.773,0.593,0.655,0.662,0.637,0.718,0.713,0.785,0.851,0.809,0.939,1.017,1.087,1.421,0.946,1.318,1.047,1.413,1.374,1.194,0.79,0.922,0.589,0.943,0.657,0.298,-0.166,2.0
0.618,0.364,0.274,0.149,0.054,-0.401,0.187,0.231,0.334,0.33,0.422,0.45,0.298,0.088,0.306,0.175,0.16,-0.004,0.126,0.165,0.113,-0.005,0.108,-0.017,-0.131,-0.039,0.085,-0.156,-0.197,-0.407,0.42,-0.342,-0.548,-1.035,-1.824,-3.028,-2.989,-3.286,-2.853,-1.833,-2.575,-2.956,-0.927,-1.723,-1.528,-0.927,-0.465,-0.279,-0.473,0.035,0.48,0.156,0.617,0.615,0.778,0.625,0.693,0.722,0.695,0.802,0.961,1.344,0.901,0.256,1.288,1.251,1.213,1.147,1.253,1.125,0.811,1.274,0.874,0.763,0.754,0.453,0.126,0.251,0.244,0.037,0.087,0.197,2.0
