@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.012,0.015,0.035,0.012,0.026,0.032,0.039,-0.002,-0.002,0.013,0.031,0.041,0.028,0.015,0.009,0.032,0.016,-0.08,-0.06,0.018,0.019,0.009,-0.011,-0.086,0.08,0.029,0.04,-0.19,0.099,0.021,0.038,0.003,0.04,0.011,0.032,0.038,0.042,0.038,0.011,-0.009,0.038,0.016,0.145,0.046,0.015,-0.016,0.005,0.298,0.007,0.002,0.646,0.136,0.042,-0.155,-0.613,-0.758,-1.108,-1.39,-1.238,-2.124,-0.784,-0.85,-0.976,-1.137,-0.647,-1.424,-0.369,-1.17,-3.167,-1.23,-1.037,-0.955,-1.217,-1.515,-1.493,-1.514,-0.974,-1.369,-1.233,-1.25,-1.311,-1.25,-1.843,-1.255,-1.236,-1.706,-0.033,-1.558,-1.223,-1.268,-1.212,-1.176,-1.273,-1.161,-0.942,-1.689,-1.172,-0.839,-1.244,-1.278,-1.924,-1.148,-0.928,-1.138,-1.343,-1.212,-1.097,-1.339,-1.236,-1.315,-1.267,-1.281,-1.578,-1.037,-0.717,-0.374,-0.17,-0.054,0.03,0.006,0.136,0.394,0.88,0.918,1.005,0.94,0.799,0.738,0.121,0.399,0.058,-0.075,-0.044,0.045,0.011,0.016,0.009,0.019,0.006,-0.004,0.011,0.009,0.054,0.037,0.03,0.025,0.037,0.031,0.014,0.046,1.0
0.03,0.009,0.036,0.032,0.028,0.025,0.045,0.032,0.041,0.048,0.034,0.046,0.047,0.023,0.027,0.008,0.02,0.017,-0.311,-0.273,0.04,-0.061,-0.071,0.067,0.029,0.012,-0.229,0.012,-0.095,0.087,0.008,0.043,0.025,0.01,0.049,0.032,0.017,0.024,0.046,0.02,0.017,0.018,0.054,0.381,0.609,0.82,0.959,0.841,1.184,0.445,0.883,0.801,0.886,0.762,0.539,1.347,3.374,0.656,0.899,0.847,1.253,0.846,1.341,0.852,0.924,0.96,0.362,1.255,1.067,0.905,0.898,1.338,0.87,0.431,0.923,0.69,0.714,0.986,0.695,0.914,1.475,0.612,0.829,1.135,0.884,0.866,0.97,1.981,1.008,0.62,0.693,0.782,-0.571,0.866,0.829,0.899,0.681,0.148,0.324,0.132,0.294,0.263,0.125,0.011,0.05,0.087,0.117,-0.091,0.109,0.12,0.052,0.028,0.051,0.445,-0.072,-0.027,0.074,0.014,-0.055,-0.029,0.109,0.064,0.427,0.591,0.689,0.97,0.332,0.447,0.529,-0.001,0.123,-0.042,0.036,0.038,0.01,0.045,0.048,0.026,0.011,0.037,0.021,0.009,0.034,0.006,0.049,0.033,0.042,0.004,0.028,0.041,1.0
0.015,0.004,0.024,0.032,-0.003,-0.005,0.04,-0.001,0.044,-0.015,0.032,0.011,0.013,0.023,0.021,0.004,0.049,-0.192,0.044,0.044,0.029,-0.022,-0.01,-0.54,0.228,-0.023,0.038,-0.525,0.027,-0.061,0.028,0.021,0.051,0.036,0.02,0.01,0.031,0.015,0.041,0.054,0.02,0.029,0.056,0.034,0.024,-0.034,0.053,0.03,-0.004,0.751,0.318,0.775,1.11,1.13,1.669,0.883,1.202,0.585,1.135,1.04,-0.068,0.814,0.579,1.275,1.194,1.124,1.161,1.51,0.82,1.236,1.676,1.55,1.013,1.687,1.286,0.945,1.624,2.61,1.062,2.229,1.163,1.193,1.289,0.624,1.192,0.856,1.787,1.092,3.073,1.333,1.034,1.751,1.078,1.338,1.455,1.162,1.204,0.92,0.445,0.125,0.088,-0.007,0.762,-0.285,0.211,0.068,-0.042,0.049,0.234,0.515,0.183,-0.198,0.054,0.148,-0.013,0.03,-0.013,0.022,0.05,0.01,-0.063,-0.001,0.019,0.019,-0.022,-0.002,0.037,0.022,-0.017,-0.076,0.005,0.05,0.032,0.083,-0.001,-0.006,0.023,0.009,0.033,0.001,-0.005,0.025,0.015,0.06,0.006,0.013,-0.003,0.021,0.039,0.006,2.0
0.014,0.026,0.015,0.037,0.022,0.03,0.033,0.036,0.01,0.01,-0.002,0.001,0.024,0.058,0.047,0.044,0.003,-0.069,0.059,-0.016,-0.06,0.025,-0.01,0.143,0.004,0.014,0.092,-0.347,-0.008,0.032,0.018,0.035,0.048,0.038,0.058,0.036,0.033,0.018,0.018,0.022,0.018,0.067,-0.015,0.039,-0.064,0.051,0.045,0.114,0.616,0.885,1.373,1.107,1.163,0.796,1.168,0.699,1.632,0.617,1.304,1.069,1.17,1.38,1.338,1.193,0.785,1.362,1.149,1.964,1.266,1.137,1.227,1.231,1.182,1.175,0.895,1.216,1.255,0.959,1.191,1.508,1.28,1.231,1.229,1.209,0.946,1.291,1.038,0.936,1.201,0.939,1.321,1.184,1.171,0.966,1.18,1.839,1.362,1.096,0.806,1.17,1.17,1.074,1.499,0.634,0.285,0.249,-0.017,0.025,0.084,-0.03,0.042,0.298,0.015,0.006,-0.118,0.066,0.007,0.025,-0.049,0.034,0.011,-0.299,-0.085,0.19,0.121,-0.144,0.056,0.062,-0.113,-0.259,0.015,-0.025,-0.088,0.025,0.006,0.02,0.038,0.029,0.031,0.021,0.042,0.028,0.003,0.031,0.015,0.033,0.046,0.013,0.005,0.008,2.0
0.026,0.045,0.008,0.02,0.053,0.035,0.053,0.03,0.012,0.039,0.033,0.035,0.026,0.023,0.037,0.038,0.018,0.033,0.011,-0.156,0.028,0.037,-0.066,0.024,-0.119,-0.082,0.03,0.404,0.007,-0.172,0.011,0.023,0.015,0.015,0.013,0.004,0.002,0.018,0.025,0.03,0.056,0.031,0.017,0.063,0.034,-0.178,0.175,-0.003,0.057,0.008,0.227,0.338,0.527,0.633,0.855,1.001,1.086,1.942,0.882,1.161,0.529,0.5,1.187,0.834,0.467,0.997,1.152,0.411,0.596,0.888,1.042,0.931,0.771,1.264,0.172,-0.194,0.975,0.927,0.543,0.642,0.915,0.757,0.862,1.256,0.887,1.125,0.731,0.822,0.442,0.942,0.332,0.864,0.609,0.88,-0.102,0.866,0.528,0.433,0.746,0.853,0.573,0.506,0.146,-0.157,0.218,0.033,-0.359,0.196,-0.131,-0.031,0.145,0.231,0.244,-0.04,-0.005,0.016,0.011,0.037,-0.043,-0.123,-0.057,0.031,0.185,0.043,-0.016,0.191,0.082,0.043,0.068,0.016,0.057,0.03,0.036,-0.0,0.038,0.024,0.003,0.003,0.01,0.036,0.035,-0.001,0.02,0.041,0.031,0.049,0.048,-0.004,0.023,0.045,2.0
0.037,-0.001,0.012,0.019,0.042,0.011,0.043,0.03,0.045,0.034,0.005,0.016,0.016,0.023,0.053,0.033,0.036,0.039,0.052,-0.065,-0.41,0.016,-0.013,0.094,-0.386,0.09,-0.16,-0.207,-0.118,-0.113,0.033,0.01,-0.009,0.05,0.028,0.028,0.022,0.035,0.014,0.039,0.001,0.021,0.033,0.019,0.034,0.106,0.098,0.068,0.018,0.012,0.128,0.483,0.857,1.076,1.279,1.083,1.195,0.785,1.146,0.966,1.095,1.533,1.967,1.162,1.246,1.462,1.093,1.758,1.171,1.23,1.133,0.75,1.747,1.273,-0.066,0.79,1.379,1.273,1.262,0.994,1.887,1.413,1.81,2.055,1.591,1.128,0.022,1.255,1.649,1.044,1.284,1.429,1.273,0.969,1.51,1.175,2.194,1.2,0.741,0.245,0.093,0.158,0.127,-0.043,-0.11,0.066,0.615,0.184,-0.031,-0.033,0.278,0.055,0.151,0.004,-0.121,0.044,0.015,0.01,0.058,0.097,0.098,0.028,0.091,0.093,0.003,-0.03,-0.038,-0.149,-0.125,0.014,-0.001,0.031,0.025,0.03,0.061,0.015,0.029,0.007,0.039,0.008,0.039,0.021,0.035,0.045,0.05,0.048,0.019,0.018,0.01,0.004,2.0
0.018,0.035,0.018,0.023,0.037,0.014,0.032,0.005,0.02,0.026,0.018,0.01,0.048,0.045,0.017,0.034,0.084,-0.012,0.052,-0.018,0.311,-0.051,-0.093,0.046,0.013,-0.039,0.036,-0.001,0.075,0.148,0.031,0.021,0.033,0.012,0.017,0.015,0.057,0.027,0.037,0.055,0.016,0.019,0.023,0.122,0.043,0.028,0.068,-0.157,0.1,0.121,0.575,0.654,1.196,1.343,1.47,0.301,1.413,1.376,2.069,1.392,1.368,1.456,1.315,1.403,1.386,1.777,1.396,1.014,1.313,1.603,0.73,0.678,1.57,1.481,1.101,1.783,1.786,1.838,1.286,1.362,1.082,1.661,1.41,-0.268,1.351,1.424,1.417,1.247,1.304,1.536,1.523,1.768,1.648,0.301,0.025,0.065,-0.082,-0.227,-0.236,-0.193,-0.032,0.374,-0.033,0.13,-0.233,-0.579,0.01,-0.027,0.039,0.042,-0.163,-0.03,0.034,0.081,0.116,0.086,-0.006,-0.018,0.038,0.037,0.001,0.068,0.295,0.008,0.028,0.014,-0.691,-0.058,-0.092,-0.039,0.02,0.029,0.025,0.011,0.037,0.02,0.038,0.029,0.025,0.017,0.02,0.043,0.033,-0.008,0.0,0.012,0.027,0.025,0.026,0.048,2.0
0.039,0.014,0.019,0.031,0.01,-0.001,0.011,0.033,0.004,0.035,0.035,0.027,0.011,-0.004,0.012,-0.011,0.026,0.051,0.054,0.183,-0.247,0.032,-0.058,-0.048,0.075,0.062,0.046,-0.026,0.063,0.046,0.065,0.04,0.055,0.009,0.053,-0.005,0.021,0.033,-0.006,-0.014,0.086,0.295,0.52,0.889,0.655,0.709,0.737,0.727,0.453,0.679,0.808,0.939,0.701,-0.552,0.391,0.515,0.782,0.816,0.359,1.15,1.018,0.655,0.77,0.607,0.794,0.745,0.418,0.427,0.689,0.307,0.855,1.27,0.807,3.691,0.928,0.727,0.13,0.961,0.623,1.101,0.71,0.907,0.808,-0.507,1.02,0.749,0.689,0.673,0.77,1.185,0.736,0.615,0.685,0.227,-0.327,0.066,0.226,-0.687,0.131,0.108,0.264,-0.055,0.159,-0.196,-0.41,0.217,-0.012,0.338,-0.71,-0.065,0.245,-0.043,0.026,0.023,0.015,0.261,-0.009,0.026,0.09,0.077,0.033,0.322,0.196,-0.004,0.069,-0.254,-0.056,0.04,-0.256,0.01,0.069,0.024,0.029,0.001,0.049,0.003,0.013,0.038,0.007,0.047,0.018,0.018,0.021,0.026,0.038,0.015,0.016,0.034,0.039,0.065,2.0
0.02,0.014,0.04,0.032,0.023,0.004,0.011,0.047,0.044,0.015,0.054,0.034,0.002,0.02,0.019,0.029,0.071,0.035,0.199,0.337,0.074,0.032,0.059,0.004,0.09,0.002,0.133,0.054,0.019,0.072,-0.021,0.029,0.036,0.051,0.013,0.023,0.025,0.0,0.032,0.06,0.025,0.028,0.042,0.084,-0.04,0.098,0.465,0.368,0.492,0.423,0.408,-0.349,0.718,0.881,0.506,1.014,0.556,1.23,0.468,0.636,0.708,0.754,0.289,0.766,0.827,0.888,0.634,0.559,-0.377,0.461,0.297,0.135,0.594,0.329,0.777,0.605,0.447,1.35,0.523,0.561,0.559,0.6,0.009,-0.243,0.468,0.758,0.056,0.763,0.709,0.598,0.561,0.491,0.615,0.681,0.451,0.462,0.737,0.038,0.046,-0.198,0.021,-0.082,0.027,0.17,0.301,0.046,0.105,0.053,-0.037,0.088,0.275,0.119,-0.031,0.14,0.144,0.008,0.046,-0.01,-0.018,0.095,-0.092,0.04,-0.002,0.041,-0.027,0.219,-0.469,-0.098,0.026,-0.105,0.027,0.003,0.011,0.009,0.028,0.034,0.033,0.045,0.039,0.016,0.012,0.02,0.011,0.042,0.036,0.018,0.012,0.008,0.039,0.048,2.0
0.034,0.014,0.003,0.021,0.018,0.005,0.035,0.037,0.017,0.054,0.019,0.019,0.046,0.04,0.03,0.018,0.041,0.064,0.23,0.074,-0.04,-0.123,0.044,0.151,0.084,0.132,0.006,0.023,0.03,0.004,0.026,0.091,0.04,0.009,0.003,0.023,0.039,0.007,0.017,0.022,0.01,-0.015,-0.026,0.053,0.016,-0.119,0.102,0.395,0.736,0.837,0.874,0.711,1.467,0.754,1.019,1.071,0.921,0.555,1.017,0.834,0.978,1.276,1.266,0.477,0.99,1.692,0.977,1.085,0.973,0.928,0.489,1.35,1.01,0.953,1.362,0.93,0.341,1.131,1.265,0.978,0.535,0.824,1.823,0.993,1.105,1.207,0.994,1.074,1.103,1.21,1.147,0.769,0.94,1.002,0.887,1.571,2.232,0.709,0.487,0.218,0.462,0.096,0.407,0.194,0.182,-0.003,-0.003,0.043,-0.083,-0.142,0.032,0.022,0.138,0.215,0.05,-0.186,0.016,0.02,-0.009,0.026,-0.052,-0.012,0.057,0.267,-0.009,0.12,-0.005,-0.018,0.573,-0.053,0.031,0.105,0.029,0.063,0.049,0.039,0.034,0.007,0.031,0.036,0.036,0.009,0.031,0.024,0.007,0.021,0.032,0.037,0.014,0.004,2.0
0.04,0.049,0.018,0.042,0.035,0.051,0.046,0.044,0.039,0.002,0.017,0.052,0.044,0.02,0.018,0.033,0.041,0.063,0.071,-0.029,0.045,0.006,0.273,0.022,0.039,0.066,-0.08,-0.202,-0.656,0.068,0.072,0.029,0.007,0.023,0.043,0.0,0.047,0.042,0.039,0.012,0.027,-0.036,0.045,0.009,0.023,0.021,0.032,0.028,0.084,0.226,-0.275,-0.098,-0.328,-0.525,0.074,-0.472,-0.269,0.299,0.48,1.112,-0.389,2.383,1.152,0.612,0.963,1.26,0.884,1.289,0.824,0.568,0.992,1.304,0.964,0.648,0.558,1.084,0.614,0.858,1.497,0.959,0.97,0.754,0.841,0.517,0.837,0.683,0.962,1.032,1.291,1.083,0.919,0.951,0.938,1.408,0.934,0.922,0.771,0.965,0.892,0.944,0.92,0.971,1.523,1.321,1.181,0.653,0.742,1.521,1.049,0.876,1.009,0.956,0.882,0.477,0.244,0.154,0.218,0.144,-0.061,-0.031,0.035,0.002,0.023,0.001,0.341,0.008,0.774,0.17,0.065,0.07,0.012,0.013,0.056,0.074,0.042,0.05,0.012,0.037,0.003,0.015,0.029,0.007,0.04,0.028,0.02,0.025,0.024,0.019,0.041,0.018,2.0
0.037,0.03,0.015,0.014,0.021,-0.018,0.044,0.008,-0.0,0.026,0.015,0.028,0.002,0.039,0.037,0.044,0.173,0.114,-0.028,0.059,0.112,0.104,0.184,-0.15,0.338,0.187,-0.414,-0.021,0.13,0.02,0.056,0.032,0.005,0.019,0.043,0.007,0.029,0.023,0.035,0.055,0.044,0.014,0.023,-0.01,-0.041,0.121,0.277,0.531,0.838,0.886,0.965,0.72,1.108,1.069,0.868,1.211,0.916,0.986,0.464,0.955,0.883,0.949,0.983,0.95,1.018,1.141,0.453,1.061,0.975,1.1,0.941,1.484,0.696,0.983,0.931,1.185,0.948,1.378,1.291,0.952,0.297,1.294,0.978,0.953,0.857,0.866,0.562,0.643,1.028,0.766,0.984,0.956,0.952,1.403,1.222,0.946,0.826,0.82,1.803,0.637,0.912,0.595,0.715,0.55,0.028,0.544,-0.084,0.058,0.125,0.038,0.026,-0.012,0.093,0.093,0.012,0.0,0.095,0.007,0.042,0.06,-0.031,0.017,-0.056,0.025,0.14,0.671,-0.254,-0.011,-0.245,-0.218,0.049,-0.018,0.111,0.032,0.033,0.043,0.044,0.026,0.051,0.013,0.035,0.04,0.017,0.006,0.025,0.01,0.035,0.01,0.038,0.041,2.0
0.036,0.025,0.012,-0.001,-0.005,-0.002,0.008,0.011,0.036,0.047,0.054,0.044,0.02,0.033,0.051,0.006,0.006,0.043,0.067,-0.005,0.167,0.058,0.05,-0.051,0.108,-0.18,0.198,0.04,0.017,0.056,0.134,0.013,0.018,0.017,0.039,0.034,0.002,0.014,0.014,-0.001,0.021,0.042,0.05,0.004,0.052,0.003,-0.242,-0.069,-0.202,-0.129,-0.166,0.168,-0.647,0.269,0.132,0.578,0.701,0.805,0.544,0.975,0.893,0.933,-1.246,0.812,0.76,0.895,1.027,1.306,0.844,0.943,1.053,0.794,0.954,1.03,0.989,1.494,0.928,0.746,0.681,0.442,1.317,0.873,1.362,0.922,0.824,0.888,1.029,1.539,0.497,0.83,1.0,0.598,1.142,0.799,1.001,0.886,0.93,0.947,0.078,0.879,0.894,0.854,1.116,0.952,0.933,0.861,0.954,0.955,1.057,1.025,0.709,0.964,0.881,1.188,0.19,0.085,-0.05,0.015,0.007,-0.018,-0.11,-0.272,0.375,-0.149,-0.026,0.007,0.048,0.041,-0.064,0.149,0.028,0.015,0.022,0.038,0.007,0.005,0.042,0.052,0.025,0.036,0.017,0.038,0.005,0.011,-0.008,0.007,0.006,0.034,0.042,-0.0,2.0
0.034,0.028,0.031,0.014,-0.0,0.021,0.016,0.031,0.015,0.039,0.016,0.036,-0.005,0.004,0.045,0.009,-0.002,-0.063,0.032,-0.128,-0.368,0.024,-0.013,0.031,-0.055,0.177,-0.014,0.008,-0.002,0.047,-0.005,0.045,0.006,0.047,0.02,0.008,0.002,0.02,0.009,0.011,0.025,0.017,0.018,0.039,0.073,0.001,0.017,0.017,0.095,0.139,0.273,-0.385,0.045,0.697,0.447,0.736,0.865,1.172,1.258,1.345,1.264,1.285,3.331,1.08,1.075,1.8,1.143,0.741,1.258,0.727,1.361,0.583,1.354,1.713,1.213,0.552,1.237,1.136,1.293,0.533,1.104,0.952,1.073,0.406,1.375,0.633,1.053,1.186,0.948,1.163,1.016,2.056,0.54,1.079,1.137,1.615,1.134,1.162,1.148,0.933,1.746,1.098,1.301,0.689,0.374,1.036,1.144,0.951,1.632,1.05,1.106,1.227,1.216,1.167,1.089,0.931,0.786,0.365,0.171,0.055,0.014,-0.11,0.025,0.367,0.122,-0.032,0.279,0.196,0.061,-0.057,0.061,0.026,0.036,0.018,0.006,0.048,0.03,0.008,0.026,0.011,0.008,0.012,0.02,0.04,0.043,0.028,0.031,0.015,0.032,0.034,2.0
0.044,0.039,0.016,-0.001,0.023,0.033,0.025,0.047,-0.002,0.009,0.035,0.026,0.02,0.039,0.008,0.044,-0.036,-0.348,-0.748,-0.853,-0.948,-1.41,-0.97,-0.507,-0.292,-0.282,-0.049,0.099,0.044,0.007,0.008,0.032,0.059,0.029,0.015,0.027,0.006,0.018,0.034,0.044,0.042,0.042,0.079,0.017,0.056,0.056,0.028,-0.031,-0.052,-0.303,-0.896,-1.215,-1.278,-1.253,-1.556,-1.255,-1.003,-1.261,-1.288,-0.396,-1.027,-1.246,-1.136,-1.14,-1.256,-1.266,-1.199,-1.337,-1.302,-2.295,-0.621,-1.499,-0.938,-1.108,-2.733,-1.179,-1.311,-1.954,-1.451,-1.31,-2.32,-1.436,-1.848,-1.245,-0.729,-1.345,-1.444,-1.358,-1.241,-1.345,-1.42,-1.604,-1.508,-0.571,-1.364,-1.276,-1.182,-0.83,-1.212,-1.285,-1.628,-0.99,-1.269,-1.142,-1.194,-0.952,-0.429,-0.115,-0.023,-0.2,0.253,-0.084,-0.011,0.069,-0.014,-0.092,-0.042,0.033,-0.021,-0.012,0.003,0.002,-0.09,-0.003,-0.021,-0.135,0.149,0.071,-0.047,0.152,0.103,0.013,0.044,0.055,0.035,0.048,0.036,0.052,0.049,0.051,0.028,0.019,0.015,0.042,0.034,0.002,0.027,0.012,0.001,0.035,3.0
0.008,0.03,0.035,0.019,0.029,0.03,0.026,0.014,-0.013,0.009,0.006,0.041,0.047,-0.004,0.044,0.031,0.034,-0.005,0.028,-0.161,-0.396,-0.568,-0.571,-1.061,-0.823,-0.928,-0.893,-0.706,-0.045,-0.304,-0.019,-0.013,0.016,0.009,0.034,0.026,0.054,0.049,0.038,0.049,0.022,0.023,0.126,0.072,0.106,0.025,0.021,-0.111,0.012,-0.284,-0.3,-0.228,-0.782,-0.655,-1.279,-1.066,-1.063,-0.343,-2.528,-1.107,-1.422,-0.037,-0.727,-1.056,-0.477,-1.058,-1.159,-0.892,-1.094,-0.952,-1.154,-1.36,-1.649,-2.091,-1.091,-1.271,-2.204,0.066,-1.135,-0.882,-1.062,-0.455,0.441,-1.207,-0.411,-1.419,-1.147,-1.008,-0.357,-0.595,-1.196,-1.216,-0.717,-1.073,-1.382,-1.521,-1.092,-1.051,-1.002,-1.783,-0.868,-0.189,-1.627,-0.107,0.011,-0.046,0.036,0.147,0.239,0.085,0.013,0.02,-0.088,0.021,0.07,0.118,0.01,0.029,0.09,0.012,-0.007,0.265,0.043,0.141,0.061,-0.068,0.285,-0.067,0.054,0.057,0.053,0.004,0.023,0.036,0.04,0.038,0.017,0.026,0.02,0.038,0.033,0.005,0.013,0.032,0.022,-0.0,0.022,0.022,0.017,0.009,3.0
0.051,0.015,0.028,0.011,0.043,0.012,0.049,0.016,0.011,0.021,0.044,0.017,0.009,0.008,0.049,0.037,-0.006,0.007,-0.291,-0.221,-0.515,-0.884,-0.681,-1.062,-0.852,-0.522,-0.251,-0.06,-0.034,0.125,0.016,0.035,0.021,0.004,0.052,0.045,0.028,0.009,0.027,0.004,0.021,0.043,0.041,0.014,0.001,0.094,0.151,0.009,-0.093,-0.928,-0.671,-0.835,-1.063,-0.997,-0.713,-0.579,-0.795,-0.989,-0.998,-0.815,-0.641,-0.935,-0.838,-0.859,-0.805,-1.072,-0.816,-0.375,-0.796,-0.796,-1.21,-0.706,-0.412,-0.685,-0.761,-0.846,-1.36,-0.84,-1.035,-0.73,-1.007,-0.482,-0.817,-1.103,-0.843,-1.044,-0.711,-0.66,0.055,-0.776,-0.758,-0.706,-0.793,-0.306,-0.427,-0.436,-0.647,-0.11,-0.073,0.044,0.072,-0.01,-0.402,0.167,0.276,0.113,0.056,-0.068,0.074,0.379,0.01,-0.023,0.02,0.029,-0.046,0.035,-0.007,0.044,0.049,0.029,0.031,0.052,0.129,-0.274,-0.021,0.338,0.103,-0.231,0.095,-0.04,0.116,-0.053,0.013,0.121,0.024,0.029,0.039,0.04,0.025,-0.002,0.018,0.002,0.028,0.001,-0.001,0.03,0.003,0.022,0.048,0.005,3.0
