@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.001,0.001,0.003,0.006,0.006,0.008,0.0,0.001,0.009,0.004,0.001,0.004,0.006,0.007,0.003,0.011,0.006,0.063,0.051,0.216,0.062,0.011,0.06,0.089,0.164,0.013,0.167,0.177,0.07,0.015,0.007,0.032,0.01,0.001,0.0,0.001,0.012,0.001,0.004,0.006,0.002,0.015,0.06,0.014,0.002,0.03,0.003,0.156,0.035,0.055,0.295,0.135,0.057,0.027,0.184,0.161,0.494,0.181,0.066,0.527,0.257,0.958,0.187,0.211,0.717,0.329,0.725,0.208,0.986,0.032,0.313,0.284,0.024,0.259,0.424,0.569,0.742,0.617,0.135,0.017,0.134,0.212,0.408,0.012,0.069,0.431,0.896,0.255,0.338,0.051,0.377,0.062,0.018,0.466,0.145,0.375,0.052,0.606,0.013,0.074,0.358,0.059,0.406,0.096,0.237,0.014,0.176,0.246,0.009,0.098,0.032,0.044,0.438,0.167,0.07,0.09,0.008,0.012,0.032,0.004,0.036,0.078,0.099,0.011,0.0,0.062,0.308,0.079,0.22,0.204,0.029,0.081,0.046,0.013,0.016,0.01,0.0,0.001,0.005,0.008,0.004,0.009,0.007,0.003,0.004,0.009,0.008,0.007,0.0,0.005
0.002,0.008,0.007,0.001,0.0,0.003,0.008,0.006,0.002,0.003,0.005,0.016,0.002,0.003,0.021,0.009,0.036,0.034,0.22,0.401,0.32,0.351,0.096,0.123,0.148,0.032,0.446,0.167,0.181,0.059,0.025,0.027,0.001,0.003,0.002,0.002,0.003,0.005,0.014,0.016,0.001,0.037,0.059,0.016,0.08,0.028,0.157,0.15,0.123,0.191,0.092,0.21,0.088,0.251,0.367,0.778,0.751,0.679,0.023,0.111,0.599,0.048,0.542,0.054,0.036,0.313,0.383,0.17,0.113,0.17,0.008,0.508,0.317,0.308,0.049,0.269,0.156,0.141,0.108,0.711,0.502,0.314,0.326,0.222,0.026,0.143,0.127,0.625,0.094,0.365,0.346,0.397,0.62,0.088,0.101,0.229,0.434,0.035,0.376,0.288,0.301,0.201,0.082,0.142,0.026,0.424,0.211,0.297,0.149,0.092,0.008,0.046,0.027,0.205,0.199,0.039,0.014,0.054,0.06,0.159,0.121,0.031,0.183,0.036,0.085,0.47,0.533,0.106,0.258,0.148,0.065,0.09,0.013,0.018,0.007,0.009,0.011,0.003,0.007,0.008,0.001,0.004,0.006,0.012,0.004,0.007,0.003,0.001,0.0,0.005
0.002,0.006,0.001,0.001,0.008,0.004,0.007,0.002,0.006,0.014,0.015,0.01,0.0,0.002,0.002,0.028,0.0,0.183,0.003,0.017,0.074,0.083,0.257,0.34,0.339,0.113,0.01,0.26,0.003,0.046,0.012,0.009,0.013,0.015,0.004,0.007,0.006,0.011,0.004,0.007,0.001,0.013,0.009,0.0,0.006,0.057,0.001,0.082,0.199,0.221,0.206,0.035,0.268,0.217,0.406,0.356,0.004,0.455,0.155,0.202,1.023,0.445,0.877,0.207,0.005,0.38,0.266,0.568,0.45,0.445,0.318,0.769,0.277,0.363,0.163,0.127,0.305,0.749,0.193,0.827,0.117,0.006,0.078,0.627,0.011,0.237,0.464,0.119,0.75,0.276,0.543,0.744,0.291,0.612,0.138,0.065,0.142,0.194,0.173,0.255,0.026,0.086,0.675,0.221,0.527,0.084,0.31,0.066,0.275,0.339,0.386,0.239,0.029,0.141,0.012,0.092,0.012,0.043,0.119,0.106,0.073,0.045,0.085,0.094,0.33,0.1,0.022,0.16,0.044,0.214,0.005,0.035,0.014,0.028,0.015,0.003,0.002,0.001,0.004,0.001,0.003,0.009,0.005,0.008,0.003,0.002,0.012,0.006,0.004,0.013
0.008,0.002,0.002,0.002,0.004,0.006,0.0,0.003,0.007,0.005,0.002,0.001,0.004,0.005,0.003,0.006,0.011,0.076,0.034,0.169,0.135,0.019,0.011,0.063,0.075,0.273,0.042,0.259,0.101,0.007,0.02,0.015,0.011,0.005,0.01,0.009,0.004,0.001,0.002,0.007,0.008,0.018,0.058,0.004,0.033,0.023,0.105,0.076,0.217,0.108,0.172,0.074,0.118,0.501,0.087,0.285,0.62,0.464,0.76,0.207,0.032,0.379,0.4,0.115,0.754,0.284,0.033,1.011,0.101,0.064,0.122,0.299,0.006,0.024,0.206,0.018,0.313,0.325,0.024,0.258,0.327,0.041,0.367,0.017,0.122,0.212,0.295,0.318,0.035,0.412,0.539,0.008,0.003,0.227,0.085,0.548,0.591,0.202,0.339,0.003,0.03,0.149,0.466,0.443,0.168,0.195,0.056,0.004,0.046,0.103,0.147,0.242,0.055,0.007,0.083,0.054,0.049,0.01,0.033,0.001,0.015,0.211,0.078,0.193,0.07,0.144,0.112,0.057,0.071,0.156,0.015,0.036,0.061,0.028,0.003,0.003,0.005,0.003,0.005,0.005,0.007,0.001,0.001,0.012,0.0,0.007,0.01,0.002,0.003,0.002
0.006,0.005,0.009,0.004,0.005,0.007,0.001,0.004,0.002,0.004,0.002,0.003,0.006,0.004,0.005,0.003,0.01,0.08,0.069,0.191,0.024,0.145,0.247,0.02,0.075,0.187,0.021,0.22,0.033,0.2,0.015,0.014,0.001,0.003,0.011,0.003,0.004,0.001,0.001,0.003,0.005,0.012,0.01,0.025,0.005,0.131,0.129,0.142,0.055,0.505,0.289,0.08,0.102,0.162,0.163,0.108,0.412,0.549,0.109,0.203,0.23,0.319,0.359,0.007,0.384,0.16,0.261,0.381,0.174,0.084,0.554,0.826,0.039,0.916,0.347,0.772,0.255,0.247,0.138,0.139,0.227,0.294,0.01,0.25,0.288,0.468,0.139,0.18,0.375,0.159,0.426,0.008,0.345,0.06,0.605,0.027,0.221,0.653,0.077,0.032,0.367,0.017,0.252,0.373,0.358,0.06,0.327,0.315,0.182,0.225,0.11,0.306,0.123,0.186,0.049,0.035,0.027,0.005,0.078,0.147,0.087,0.004,0.136,0.133,0.252,0.061,0.25,0.03,0.029,0.056,0.078,0.01,0.04,0.0,0.001,0.01,0.0,0.002,0.004,0.0,0.001,0.002,0.0,0.001,0.008,0.004,0.001,0.007,0.002,0.011
0.006,0.003,0.007,0.001,0.009,0.002,0.01,0.007,0.002,0.007,0.003,0.011,0.008,0.003,0.009,0.008,0.021,0.008,0.05,0.057,0.246,0.156,0.055,0.052,0.225,0.165,0.191,0.335,0.117,0.067,0.021,0.001,0.011,0.009,0.006,0.007,0.006,0.004,0.0,0.001,0.003,0.002,0.021,0.01,0.066,0.087,0.085,0.106,0.074,0.003,0.222,0.227,0.035,0.01,0.14,0.307,0.21,0.219,0.148,0.26,0.367,0.351,0.437,0.441,0.03,0.368,0.217,0.419,0.159,0.029,0.488,0.593,0.218,0.772,0.657,0.229,0.926,0.161,0.05,0.635,0.478,0.108,1.011,0.856,0.465,0.743,0.577,0.037,0.303,0.559,0.108,0.416,0.039,0.691,0.48,0.065,0.489,0.081,0.047,0.465,0.031,0.462,0.145,0.065,0.236,0.036,0.456,0.331,0.166,0.11,0.26,0.05,0.249,0.001,0.133,0.068,0.013,0.009,0.026,0.132,0.043,0.005,0.031,0.184,0.088,0.131,0.149,0.099,0.085,0.017,0.038,0.053,0.024,0.004,0.012,0.004,0.01,0.002,0.001,0.008,0.002,0.004,0.009,0.005,0.011,0.009,0.003,0.008,0.007,0.004
0.003,0.001,0.006,0.004,0.001,0.002,0.005,0.001,0.002,0.004,0.0,0.002,0.001,0.007,0.002,0.018,0.057,0.042,0.058,0.065,0.231,0.342,0.06,0.025,0.061,0.151,0.156,0.063,0.15,0.13,0.065,0.041,0.003,0.01,0.004,0.001,0.011,0.0,0.005,0.005,0.004,0.0,0.013,0.096,0.012,0.045,0.157,0.27,0.069,0.073,0.09,0.75,0.254,0.05,0.086,0.428,0.035,0.2,0.343,0.524,0.772,0.328,0.116,0.034,0.168,0.238,0.389,0.39,0.066,0.276,0.787,0.288,0.141,0.402,0.387,0.276,0.46,0.389,0.266,0.033,0.382,0.433,0.025,0.791,0.076,0.253,0.021,0.314,0.241,0.128,0.375,0.296,0.954,0.08,0.216,0.007,0.242,0.244,0.482,0.237,0.434,0.56,0.11,0.125,0.202,0.396,0.041,0.145,0.151,0.404,0.217,0.069,0.119,0.119,0.104,0.039,0.047,0.049,0.002,0.108,0.034,0.096,0.105,0.105,0.047,0.041,0.251,0.105,0.063,0.047,0.027,0.006,0.016,0.012,0.007,0.001,0.016,0.009,0.001,0.002,0.01,0.016,0.005,0.013,0.007,0.001,0.008,0.005,0.011,0.006
0.009,0.009,0.0,0.004,0.002,0.004,0.007,0.006,0.011,0.008,0.001,0.0,0.001,0.005,0.003,0.007,0.009,0.016,0.111,0.199,0.2,0.001,0.032,0.08,0.087,0.04,0.012,0.056,0.121,0.008,0.034,0.002,0.012,0.0,0.006,0.002,0.004,0.002,0.007,0.011,0.005,0.002,0.056,0.098,0.069,0.02,0.117,0.001,0.361,0.121,0.143,0.203,0.13,0.726,0.164,0.287,0.041,0.166,0.366,1.023,0.4,0.368,0.194,0.099,0.028,0.2,0.339,0.293,0.323,0.356,0.079,0.255,0.361,1.237,0.109,0.005,0.717,0.471,0.455,0.33,0.096,0.331,0.628,0.921,0.446,0.352,0.353,0.181,0.237,0.637,0.018,0.069,0.543,0.009,0.462,0.002,0.142,0.55,0.096,0.188,0.268,0.251,0.143,0.538,0.722,0.471,0.364,0.423,0.34,0.158,0.114,0.08,0.085,0.054,0.037,0.16,0.029,0.025,0.035,0.04,0.036,0.195,0.216,0.015,0.074,0.264,0.136,0.207,0.194,0.009,0.019,0.019,0.022,0.003,0.012,0.003,0.006,0.007,0.005,0.001,0.0,0.002,0.002,0.004,0.005,0.005,0.007,0.004,0.001,0.006
0.004,0.003,0.004,0.01,0.002,0.002,0.003,0.003,0.008,0.009,0.009,0.002,0.006,0.007,0.007,0.017,0.042,0.087,0.117,0.187,0.148,0.044,0.012,0.125,0.152,0.472,0.193,0.025,0.047,0.026,0.049,0.036,0.002,0.01,0.007,0.003,0.004,0.001,0.006,0.011,0.008,0.01,0.006,0.079,0.052,0.141,0.179,0.013,0.017,0.254,0.128,0.385,0.105,0.376,0.054,0.258,0.004,0.251,0.296,0.159,0.141,0.167,0.306,0.214,0.537,0.346,0.12,0.036,0.658,0.083,0.171,0.275,0.039,0.29,0.966,0.128,0.197,0.689,0.03,0.935,0.34,0.521,0.513,0.466,0.567,0.121,0.259,0.164,0.27,0.346,0.029,0.129,0.089,0.126,0.312,0.188,0.424,0.362,0.077,0.282,0.251,0.408,0.079,0.275,0.218,0.053,0.159,0.104,0.103,0.064,0.233,0.199,0.249,0.094,0.082,0.001,0.02,0.058,0.027,0.039,0.082,0.022,0.074,0.092,0.058,0.148,0.224,0.103,0.068,0.08,0.029,0.015,0.001,0.02,0.016,0.007,0.005,0.013,0.004,0.001,0.001,0.004,0.001,0.001,0.005,0.005,0.005,0.015,0.007,0.005
0.01,0.003,0.0,0.004,0.012,0.003,0.002,0.0,0.009,0.007,0.002,0.0,0.004,0.011,0.005,0.01,0.006,0.03,0.106,0.041,0.091,0.118,0.012,0.056,0.033,0.22,0.075,0.158,0.02,0.051,0.019,0.038,0.0,0.002,0.007,0.006,0.003,0.007,0.004,0.002,0.003,0.028,0.064,0.018,0.024,0.097,0.014,0.022,0.069,0.147,0.063,0.209,0.427,0.216,0.14,0.184,0.168,0.372,0.106,0.242,0.041,0.965,0.46,0.285,0.239,0.931,0.003,0.341,0.168,0.108,0.737,0.229,0.199,0.077,0.163,0.039,0.824,0.567,1.182,0.036,0.286,0.179,0.452,0.029,0.126,0.139,0.073,0.158,0.507,0.625,0.555,0.284,0.217,0.111,0.289,0.466,0.586,0.289,0.201,0.077,0.27,0.244,0.222,0.158,0.529,0.094,0.023,0.003,0.156,0.135,0.127,0.024,0.145,0.081,0.087,0.118,0.072,0.058,0.112,0.04,0.109,0.02,0.046,0.053,0.064,0.136,0.012,0.073,0.345,0.065,0.031,0.031,0.036,0.016,0.011,0.001,0.0,0.004,0.005,0.003,0.004,0.003,0.007,0.008,0.009,0.003,0.008,0.006,0.004,0.013
0.002,0.004,0.007,0.0,0.0,0.007,0.007,0.001,0.008,0.013,0.005,0.005,0.003,0.006,0.002,0.002,0.006,0.144,0.134,0.201,0.022,0.012,0.219,0.034,0.094,0.088,0.112,0.301,0.308,0.043,0.037,0.008,0.009,0.004,0.001,0.006,0.003,0.007,0.004,0.001,0.003,0.017,0.057,0.023,0.008,0.02,0.281,0.05,0.121,0.165,0.224,0.222,0.331,0.473,0.253,0.292,0.191,0.362,0.073,0.455,0.708,0.592,0.214,0.285,0.046,0.453,0.196,0.243,0.097,0.305,0.051,0.55,0.155,0.37,0.318,0.073,0.223,0.261,0.775,0.0,0.311,0.19,0.502,0.452,0.133,0.336,0.406,0.144,0.386,0.231,0.412,0.065,0.043,0.459,0.016,0.066,0.54,0.025,0.175,0.061,0.067,0.02,0.516,0.313,0.112,0.343,0.306,0.353,0.144,0.04,0.154,0.004,0.031,0.066,0.063,0.025,0.092,0.054,0.072,0.076,0.03,0.132,0.01,0.018,0.293,0.2,0.325,0.16,0.03,0.045,0.021,0.018,0.03,0.027,0.0,0.016,0.002,0.009,0.001,0.002,0.002,0.009,0.002,0.006,0.003,0.0,0.008,0.002,0.003,0.003
0.009,0.007,0.008,0.006,0.012,0.015,0.001,0.007,0.009,0.003,0.01,0.002,0.006,0.004,0.012,0.015,0.083,0.141,0.024,0.052,0.121,0.1,0.317,0.117,0.287,0.269,0.351,0.103,0.124,0.053,0.033,0.009,0.014,0.003,0.001,0.002,0.001,0.002,0.013,0.009,0.007,0.021,0.011,0.041,0.075,0.019,0.222,0.184,0.158,0.102,0.242,0.356,0.181,0.354,0.24,0.14,0.109,0.106,0.695,0.062,0.278,0.18,0.111,0.115,0.378,0.141,0.411,0.096,0.39,0.188,0.174,0.45,0.22,0.022,0.052,0.153,0.091,0.739,0.175,0.017,0.5,0.725,0.068,0.031,0.347,0.122,0.502,0.487,0.053,0.16,0.224,0.007,0.486,0.512,0.354,0.027,0.055,0.092,0.801,0.252,0.216,0.165,0.594,0.041,0.534,0.295,0.287,0.03,0.194,0.024,0.072,0.028,0.188,0.186,0.071,0.084,0.041,0.014,0.042,0.066,0.036,0.021,0.036,0.033,0.192,0.248,0.229,0.075,0.131,0.146,0.074,0.035,0.052,0.012,0.008,0.001,0.005,0.001,0.001,0.007,0.009,0.004,0.008,0.003,0.008,0.008,0.006,0.01,0.001,0.001
0.0,0.003,0.001,0.0,0.0,0.0,0.005,0.0,0.004,0.003,0.012,0.002,0.006,0.005,0.003,0.01,0.014,0.007,0.09,0.096,0.12,0.043,0.228,0.098,0.079,0.199,0.198,0.007,0.069,0.043,0.056,0.012,0.011,0.008,0.009,0.005,0.004,0.002,0.0,0.001,0.001,0.002,0.004,0.005,0.009,0.014,0.156,0.134,0.142,0.128,0.137,0.187,0.552,0.237,0.18,0.127,0.337,0.06,0.118,0.219,0.238,0.521,0.897,0.055,0.209,0.047,0.145,0.347,0.475,0.027,0.294,0.127,0.074,0.139,0.196,0.404,0.085,0.249,0.379,1.184,0.292,0.321,0.585,0.033,0.169,0.33,0.38,0.519,1.07,0.719,0.042,0.196,0.197,0.189,0.06,0.429,0.254,0.007,0.587,0.141,0.176,0.334,0.142,0.002,0.076,0.223,0.0,0.133,0.114,0.097,0.291,0.079,0.164,0.317,0.208,0.068,0.049,0.005,0.053,0.049,0.073,0.243,0.264,0.12,0.12,0.1,0.106,0.02,0.141,0.046,0.018,0.007,0.055,0.007,0.007,0.004,0.002,0.002,0.0,0.0,0.006,0.002,0.004,0.006,0.011,0.002,0.003,0.001,0.001,0.004
0.011,0.008,0.001,0.002,0.009,0.008,0.005,0.002,0.008,0.003,0.009,0.003,0.003,0.008,0.006,0.012,0.045,0.093,0.137,0.087,0.314,0.067,0.051,0.045,0.1,0.263,0.13,0.132,0.079,0.027,0.013,0.029,0.004,0.003,0.008,0.005,0.007,0.0,0.002,0.012,0.009,0.005,0.023,0.007,0.076,0.037,0.039,0.029,0.069,0.098,0.398,0.354,0.138,0.795,0.454,0.057,0.094,0.421,0.396,0.33,0.098,0.132,1.125,0.244,0.507,0.469,0.155,0.317,0.602,0.239,0.141,0.417,0.794,0.304,0.856,0.634,0.507,0.08,0.631,0.558,0.349,0.113,0.465,0.981,0.177,0.364,0.059,0.117,0.17,0.169,0.155,0.706,0.583,0.134,0.082,0.392,0.073,0.106,0.215,0.771,0.691,0.408,0.293,0.926,0.53,0.073,0.091,0.049,0.457,0.117,0.003,0.245,0.112,0.2,0.138,0.075,0.107,0.046,0.059,0.01,0.094,0.149,0.064,0.192,0.094,0.183,0.189,0.271,0.031,0.093,0.068,0.053,0.067,0.023,0.007,0.017,0.0,0.004,0.008,0.012,0.006,0.007,0.007,0.008,0.002,0.008,0.004,0.007,0.006,0.006
0.0,0.005,0.003,0.007,0.001,0.003,0.001,0.009,0.002,0.004,0.005,0.001,0.003,0.001,0.006,0.008,0.032,0.098,0.145,0.19,0.345,0.254,0.16,0.228,0.029,0.2,0.016,0.158,0.064,0.026,0.047,0.001,0.023,0.003,0.003,0.002,0.005,0.01,0.0,0.004,0.003,0.013,0.046,0.001,0.049,0.075,0.023,0.072,0.086,0.228,0.046,0.333,0.313,0.267,0.155,0.01,0.095,0.104,0.159,1.022,0.599,0.077,0.279,0.536,0.017,0.193,0.361,0.163,0.087,0.829,0.549,0.669,0.302,0.185,0.617,0.174,0.121,0.415,0.292,0.212,0.617,0.733,0.407,0.04,0.372,0.037,0.477,0.118,0.153,0.055,0.327,0.804,0.292,0.289,0.708,0.242,0.479,0.59,0.093,0.071,0.364,0.132,0.065,0.149,0.176,0.411,0.368,0.102,0.111,0.263,0.258,0.302,0.076,0.081,0.043,0.074,0.122,0.004,0.095,0.041,0.031,0.012,0.074,0.008,0.112,0.292,0.181,0.196,0.145,0.066,0.052,0.033,0.015,0.031,0.006,0.001,0.004,0.001,0.007,0.001,0.004,0.007,0.001,0.006,0.002,0.002,0.003,0.006,0.013,0.002
0.0,0.008,0.006,0.005,0.0,0.012,0.001,0.002,0.011,0.002,0.004,0.004,0.005,0.005,0.002,0.017,0.043,0.071,0.052,0.066,0.009,0.373,0.171,0.223,0.18,0.044,0.399,0.13,0.143,0.184,0.004,0.016,0.025,0.001,0.002,0.002,0.0,0.001,0.002,0.004,0.003,0.003,0.084,0.058,0.036,0.02,0.072,0.178,0.314,0.279,0.286,0.183,0.474,0.476,0.224,0.016,0.228,0.709,1.185,0.389,0.414,0.546,0.505,0.063,1.197,0.019,0.346,0.502,0.084,0.139,0.363,0.195,0.583,0.758,0.078,0.346,0.637,0.75,0.733,0.464,0.798,0.265,0.916,0.168,0.429,0.315,0.071,0.156,0.511,0.641,0.089,0.163,0.284,0.035,0.18,0.484,0.013,0.09,0.232,0.738,0.29,0.206,0.907,0.541,0.025,0.182,0.115,0.107,0.145,0.074,0.051,0.025,0.1,0.011,0.164,0.124,0.025,0.027,0.049,0.004,0.07,0.204,0.136,0.077,0.057,0.057,0.206,0.046,0.048,0.046,0.052,0.002,0.006,0.006,0.0,0.006,0.006,0.008,0.002,0.008,0.002,0.003,0.003,0.0,0.008,0.004,0.01,0.002,0.004,0.002
0.008,0.005,0.009,0.003,0.005,0.005,0.005,0.001,0.015,0.007,0.007,0.005,0.004,0.0,0.006,0.005,0.008,0.013,0.109,0.186,0.257,0.188,0.153,0.223,0.118,0.197,0.156,0.101,0.044,0.069,0.021,0.028,0.008,0.0,0.006,0.012,0.002,0.007,0.002,0.005,0.001,0.031,0.045,0.027,0.008,0.079,0.123,0.095,0.002,0.344,0.107,0.174,0.281,0.485,0.375,0.297,0.097,0.252,0.53,0.172,0.432,0.067,0.02,0.0,0.064,0.268,0.139,0.898,0.084,0.198,0.396,0.449,0.742,0.144,0.141,0.101,0.56,0.126,0.302,0.227,0.356,0.619,0.064,0.743,0.056,0.275,0.153,0.324,1.262,0.319,0.092,0.441,0.198,0.49,0.885,0.175,0.481,0.018,0.069,0.058,0.247,0.946,0.385,0.426,0.114,0.135,0.038,0.311,0.364,0.146,0.021,0.136,0.03,0.08,0.135,0.055,0.138,0.032,0.023,0.027,0.007,0.005,0.15,0.241,0.138,0.518,0.263,0.176,0.128,0.045,0.03,0.072,0.011,0.039,0.019,0.007,0.004,0.005,0.003,0.004,0.003,0.003,0.007,0.003,0.002,0.003,0.004,0.001,0.0,0.002
0.003,0.014,0.007,0.009,0.002,0.001,0.008,0.003,0.0,0.002,0.011,0.004,0.003,0.004,0.005,0.008,0.008,0.034,0.095,0.146,0.284,0.159,0.148,0.179,0.085,0.128,0.336,0.072,0.151,0.045,0.055,0.018,0.005,0.006,0.002,0.0,0.003,0.005,0.006,0.005,0.002,0.021,0.031,0.047,0.042,0.028,0.116,0.01,0.1,0.229,0.045,0.241,0.566,0.176,0.07,0.057,0.033,0.135,0.212,0.071,0.59,0.114,0.795,0.132,0.931,0.232,0.261,0.001,0.615,0.608,0.584,0.324,0.412,0.111,0.194,0.19,0.064,0.095,0.43,0.586,0.088,0.045,0.329,0.704,0.487,0.048,0.21,0.354,0.218,0.256,0.251,0.022,0.21,0.021,0.057,0.419,0.025,0.077,0.858,0.108,0.061,0.087,0.232,0.531,0.088,0.151,0.279,0.387,0.201,0.109,0.102,0.067,0.266,0.01,0.169,0.126,0.029,0.004,0.013,0.113,0.014,0.176,0.093,0.004,0.098,0.363,0.197,0.158,0.043,0.02,0.002,0.041,0.019,0.01,0.024,0.009,0.005,0.005,0.006,0.009,0.009,0.003,0.001,0.001,0.005,0.001,0.009,0.004,0.002,0.001
