@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.018,0.003,0.006,0.002,0.002,0.007,0.01,0.029,0.02,0.014,0.001,0.002,0.007,0.015,0.002,0.017,0.045,0.154,0.151,0.875,0.494,0.075,0.562,0.176,0.67,0.251,0.606,0.188,0.119,0.06,0.153,0.012,0.048,0.031,0.01,0.002,0.02,0.009,0.003,0.037,0.009,0.007,0.092,0.056,0.119,0.283,0.016,0.048,0.583,0.075,0.896,0.67,0.852,1.111,0.978,2.042,0.892,0.581,1.08,0.582,1.106,1.213,0.082,0.461,1.506,2.905,0.721,0.086,1.701,0.567,1.017,0.061,1.014,1.696,1.29,0.109,1.059,0.312,0.609,1.39,1.11,0.929,0.19,0.925,0.481,1.724,0.477,0.808,2.681,1.663,1.342,0.675,0.712,0.734,0.081,0.111,1.331,0.563,0.752,0.814,0.212,0.178,0.39,1.621,0.083,0.269,0.009,0.871,0.93,0.039,0.467,0.315,0.549,0.531,0.068,0.12,0.002,0.189,0.046,0.469,0.323,0.385,0.992,0.845,0.999,1.577,0.276,0.548,0.334,0.038,0.071,0.259,0.065,0.004,0.013,0.029,0.006,0.006,0.019,0.007,0.014,0.021,0.015,0.033,0.039,0.005,0.021,0.022,0.013,0.041
0.01,0.015,0.003,0.006,0.012,0.01,0.024,0.007,0.005,0.004,0.008,0.035,0.011,0.014,0.012,0.004,0.028,0.408,0.076,0.733,0.533,0.409,0.174,0.823,0.337,0.635,0.09,0.23,0.161,0.083,0.047,0.072,0.011,0.006,0.002,0.01,0.016,0.016,0.015,0.009,0.017,0.009,0.084,0.128,0.023,0.304,0.279,0.005,0.105,0.116,0.874,0.093,0.497,1.757,0.336,0.089,0.89,1.378,0.707,1.015,1.038,1.376,1.816,0.505,0.446,0.025,1.282,0.797,0.603,1.451,0.152,0.115,0.142,0.885,1.004,0.025,0.054,0.189,0.38,0.747,1.809,0.778,0.338,1.615,0.288,0.067,2.646,2.162,0.708,2.767,0.536,1.56,1.022,1.254,1.694,0.346,0.411,0.408,0.771,0.431,0.417,0.338,0.516,0.862,0.658,0.62,1.416,0.156,0.428,0.112,0.76,0.135,0.223,0.177,0.302,0.337,0.2,0.028,0.083,0.002,0.102,0.281,0.116,0.384,0.484,0.034,0.633,1.048,0.176,0.074,0.029,0.092,0.021,0.002,0.001,0.023,0.005,0.024,0.009,0.011,0.014,0.017,0.02,0.005,0.005,0.042,0.008,0.013,0.004,0.009
0.003,0.018,0.007,0.036,0.004,0.0,0.016,0.014,0.019,0.02,0.028,0.005,0.016,0.001,0.03,0.039,0.175,0.194,0.293,0.194,0.006,0.122,0.654,0.341,0.602,0.704,0.688,0.07,0.08,0.18,0.054,0.138,0.034,0.003,0.018,0.008,0.034,0.013,0.003,0.025,0.003,0.031,0.2,0.048,0.246,0.202,0.129,0.236,0.664,1.162,0.586,0.121,2.119,0.157,0.78,0.961,1.799,0.406,2.271,1.924,0.713,1.512,0.482,0.687,0.85,1.928,1.21,0.299,0.592,2.342,0.707,0.961,2.558,0.922,0.116,1.941,0.708,0.167,1.053,0.777,0.403,1.261,0.432,1.229,0.637,0.926,0.62,0.612,1.878,1.474,0.812,0.908,0.085,1.04,1.401,0.806,0.7,1.195,1.461,1.745,0.091,0.643,0.179,0.53,0.581,0.83,0.344,0.162,0.537,1.196,0.396,0.007,0.281,0.268,0.012,0.121,0.346,0.292,0.024,0.021,0.132,0.373,0.204,0.288,0.644,0.683,0.361,0.377,0.258,0.132,0.271,0.221,0.1,0.095,0.042,0.017,0.013,0.002,0.026,0.0,0.014,0.027,0.009,0.027,0.039,0.002,0.006,0.027,0.018,0.013
0.008,0.022,0.008,0.022,0.004,0.027,0.015,0.02,0.037,0.006,0.005,0.002,0.013,0.003,0.007,0.004,0.171,0.015,0.402,1.175,0.179,0.572,0.235,0.03,0.178,0.684,0.021,0.633,0.311,0.139,0.053,0.072,0.029,0.012,0.007,0.001,0.001,0.007,0.007,0.012,0.011,0.038,0.13,0.252,0.042,0.201,0.175,0.193,2.032,0.864,1.5,1.798,1.411,0.572,0.517,0.115,0.573,1.593,0.426,1.72,0.301,0.061,1.012,0.851,2.686,0.227,1.979,0.665,1.214,0.579,0.837,0.57,0.81,1.846,0.2,1.114,1.446,1.552,0.366,0.101,0.326,0.164,0.604,1.606,2.181,1.368,2.006,1.152,1.167,1.374,1.066,0.892,1.132,2.605,0.148,1.873,0.191,0.46,0.749,0.504,0.309,0.011,0.271,0.29,1.025,0.461,0.339,0.266,0.773,0.833,0.036,0.596,0.385,0.733,0.626,0.05,0.069,0.065,0.061,0.09,0.101,0.523,0.027,0.287,0.039,0.265,0.759,0.169,0.438,0.416,0.046,0.014,0.138,0.009,0.03,0.02,0.01,0.005,0.011,0.003,0.007,0.046,0.01,0.012,0.016,0.004,0.011,0.015,0.033,0.005
0.028,0.0,0.014,0.017,0.012,0.013,0.027,0.004,0.0,0.046,0.039,0.008,0.006,0.001,0.019,0.004,0.053,0.107,0.316,0.504,0.203,1.945,0.475,0.351,0.464,0.27,0.269,0.157,0.046,0.173,0.135,0.003,0.026,0.002,0.013,0.006,0.009,0.02,0.019,0.032,0.024,0.037,0.024,0.229,0.195,0.115,0.091,0.035,0.459,0.848,0.492,0.95,0.686,0.331,0.334,1.036,1.197,1.758,1.472,0.907,0.546,1.015,0.153,2.102,1.412,1.849,2.107,0.046,2.025,0.491,0.504,2.379,0.227,0.193,0.062,2.017,0.677,0.074,0.323,1.678,0.867,1.157,0.479,0.049,0.125,0.973,0.549,0.918,1.008,0.458,1.323,0.087,1.773,0.131,2.063,0.238,0.14,0.154,1.137,1.428,0.686,1.868,1.591,0.262,0.514,0.259,0.791,0.047,0.038,0.05,0.537,0.113,0.235,0.218,0.68,0.267,0.274,0.262,0.36,0.216,0.295,0.161,0.151,0.112,0.524,0.762,0.43,0.379,0.59,0.047,0.121,0.054,0.063,0.037,0.031,0.007,0.015,0.005,0.005,0.015,0.003,0.0,0.006,0.012,0.004,0.0,0.005,0.014,0.028,0.018
0.002,0.031,0.017,0.013,0.005,0.012,0.011,0.025,0.036,0.005,0.024,0.0,0.031,0.007,0.008,0.032,0.054,0.183,0.018,0.376,0.063,0.418,0.633,0.308,0.665,0.352,0.361,0.219,0.037,0.067,0.121,0.015,0.037,0.009,0.001,0.01,0.013,0.0,0.011,0.005,0.008,0.089,0.184,0.068,0.065,0.256,0.536,0.189,0.263,0.155,0.035,0.26,0.309,3.122,0.096,1.987,1.594,0.395,0.562,0.789,0.37,1.262,2.487,0.568,1.723,1.952,1.31,1.768,1.112,0.751,1.28,1.149,1.437,1.238,3.051,1.519,1.799,0.079,0.692,0.135,0.075,1.031,0.615,0.68,1.224,0.7,0.765,0.319,0.126,0.446,1.051,3.094,1.036,0.821,0.956,0.238,0.764,0.58,0.204,0.658,1.643,0.236,0.057,0.87,0.213,0.641,0.154,0.513,0.254,0.711,0.221,0.704,1.077,0.52,0.382,0.153,0.063,0.138,0.027,0.115,0.845,0.386,0.23,0.631,0.661,0.837,0.601,0.212,0.353,0.234,0.308,0.191,0.117,0.041,0.017,0.032,0.017,0.024,0.013,0.022,0.017,0.01,0.011,0.016,0.026,0.011,0.026,0.011,0.024,0.006
0.012,0.002,0.024,0.008,0.018,0.019,0.007,0.006,0.005,0.004,0.004,0.003,0.008,0.007,0.024,0.086,0.072,0.215,0.484,0.208,0.291,0.149,0.226,0.528,0.516,0.634,0.324,0.241,0.211,0.161,0.02,0.005,0.005,0.032,0.03,0.016,0.009,0.008,0.004,0.011,0.02,0.025,0.028,0.127,0.026,0.089,0.56,0.149,0.483,1.122,0.196,0.887,0.284,1.066,0.055,0.375,0.266,0.007,0.73,0.669,0.044,0.042,1.089,0.59,0.705,1.698,2.152,0.29,1.258,0.413,0.483,2.48,1.06,0.548,0.123,0.772,0.58,0.258,0.206,0.669,1.394,0.543,2.388,0.993,0.047,0.944,1.021,0.841,1.501,0.49,1.935,0.747,0.767,0.312,0.094,0.642,0.098,1.601,1.622,0.105,0.552,1.178,0.373,0.736,0.801,0.455,0.609,0.128,0.235,0.765,0.381,0.025,0.212,0.157,0.169,0.236,0.021,0.207,0.174,0.013,0.017,0.117,0.457,0.011,0.33,0.532,0.168,0.6,0.33,0.082,0.054,0.091,0.048,0.108,0.0,0.01,0.032,0.016,0.009,0.005,0.012,0.004,0.052,0.023,0.024,0.016,0.005,0.01,0.024,0.009
0.043,0.013,0.009,0.003,0.018,0.039,0.038,0.011,0.027,0.046,0.008,0.016,0.025,0.01,0.039,0.054,0.143,0.179,0.072,0.145,0.493,0.385,0.517,0.825,0.345,0.794,0.182,0.047,0.709,0.031,0.005,0.049,0.04,0.005,0.014,0.013,0.023,0.032,0.013,0.007,0.014,0.015,0.065,0.009,0.116,0.023,0.196,0.08,0.153,0.122,0.778,0.329,0.403,0.734,0.834,1.11,0.243,0.614,1.317,1.317,1.538,1.14,2.442,0.261,1.459,0.402,1.706,0.39,2.608,2.903,0.859,0.338,0.283,0.93,1.478,1.006,1.878,0.429,1.543,1.728,0.275,1.503,0.548,0.324,1.297,0.11,0.665,0.498,1.017,0.038,0.592,1.201,1.39,1.861,0.892,0.238,0.154,1.126,1.458,0.112,0.729,0.618,0.175,1.078,0.26,0.507,0.231,0.188,0.817,0.073,1.077,0.241,0.11,0.183,0.115,0.246,0.001,0.147,0.17,0.063,0.215,0.086,0.353,0.189,0.574,1.327,0.078,0.155,0.311,0.137,0.371,0.168,0.104,0.058,0.023,0.021,0.009,0.008,0.007,0.023,0.002,0.026,0.04,0.011,0.005,0.008,0.014,0.001,0.002,0.025
0.02,0.005,0.01,0.004,0.03,0.003,0.0,0.007,0.018,0.009,0.024,0.007,0.013,0.006,0.021,0.006,0.208,0.259,0.038,0.37,0.377,0.879,0.708,0.134,0.087,0.642,0.821,0.12,0.421,0.138,0.057,0.03,0.005,0.017,0.009,0.007,0.013,0.001,0.011,0.01,0.005,0.121,0.04,0.025,0.204,0.545,0.146,0.059,0.115,0.707,0.301,1.782,0.723,0.866,2.344,0.202,1.025,1.857,1.053,2.833,0.622,1.518,0.24,1.883,0.436,1.974,1.186,0.135,0.177,1.058,0.71,1.651,1.748,1.566,1.274,1.22,0.507,0.768,1.512,0.626,0.383,0.244,0.436,0.119,0.621,2.411,0.466,0.939,0.92,1.347,0.05,0.09,1.425,0.368,1.067,0.528,0.213,2.563,0.25,0.171,0.094,0.683,0.754,0.141,1.803,0.739,0.975,0.856,0.168,0.06,0.228,0.257,1.177,0.139,0.301,0.202,0.068,0.28,0.116,0.06,0.142,0.152,0.396,0.987,0.267,1.002,0.932,0.477,0.335,0.067,0.011,0.245,0.148,0.033,0.008,0.021,0.022,0.002,0.013,0.018,0.01,0.008,0.009,0.023,0.011,0.008,0.006,0.019,0.005,0.005
0.005,0.009,0.01,0.021,0.002,0.011,0.011,0.024,0.036,0.021,0.029,0.004,0.009,0.002,0.015,0.038,0.067,0.261,0.476,0.003,0.312,0.398,0.597,0.149,0.49,0.372,0.054,0.09,0.054,0.37,0.046,0.119,0.018,0.009,0.008,0.015,0.012,0.015,0.008,0.012,0.025,0.013,0.093,0.088,0.095,0.009,0.001,0.585,0.491,0.783,0.785,0.045,0.266,2.351,1.364,1.41,0.572,0.887,1.293,0.144,0.667,1.339,1.897,2.119,1.005,1.25,0.46,0.135,1.14,1.937,1.687,0.811,2.091,1.248,0.118,0.397,1.116,1.988,0.426,1.046,0.84,2.709,2.785,0.408,0.703,1.044,0.587,0.382,0.955,1.016,1.149,1.21,1.509,0.134,0.689,0.16,0.156,0.367,0.83,1.88,0.436,0.997,0.592,0.567,0.197,0.893,0.554,0.425,0.142,0.751,0.23,0.742,0.095,0.308,0.357,0.189,0.116,0.17,0.264,0.152,0.19,0.229,0.473,0.321,0.524,0.996,0.307,0.095,0.062,0.237,0.051,0.057,0.014,0.005,0.016,0.032,0.001,0.02,0.038,0.037,0.005,0.01,0.014,0.015,0.01,0.006,0.003,0.001,0.012,0.001
0.015,0.012,0.005,0.023,0.011,0.011,0.007,0.004,0.014,0.002,0.003,0.01,0.016,0.004,0.051,0.023,0.05,0.137,0.402,0.243,0.115,0.536,0.863,0.254,0.267,0.029,0.243,0.1,0.274,0.259,0.069,0.083,0.036,0.014,0.009,0.009,0.014,0.015,0.017,0.003,0.031,0.025,0.166,0.045,0.041,0.017,0.406,0.628,0.476,0.077,0.288,0.132,0.555,2.037,0.019,0.069,1.276,0.956,0.643,1.266,0.115,2.094,0.783,0.558,0.255,0.209,2.014,0.858,1.477,0.5,1.295,0.356,1.025,0.799,3.802,2.359,1.089,0.539,0.915,0.33,0.114,1.809,2.128,0.467,1.991,0.055,1.093,0.02,0.786,0.48,0.982,1.437,0.421,1.48,0.089,1.049,0.236,1.505,1.905,0.354,0.673,2.141,1.172,0.567,0.9,0.262,0.868,1.154,1.049,0.263,0.361,1.604,0.296,0.194,0.723,0.608,0.134,0.043,0.091,0.292,0.04,0.191,1.202,0.271,0.311,0.038,0.433,0.394,0.441,0.062,0.245,0.018,0.106,0.014,0.048,0.008,0.005,0.037,0.015,0.017,0.005,0.026,0.023,0.041,0.028,0.002,0.023,0.017,0.003,0.01
0.015,0.028,0.0,0.034,0.006,0.044,0.006,0.03,0.044,0.002,0.001,0.02,0.019,0.007,0.002,0.009,0.115,0.202,0.219,0.633,0.982,1.372,1.091,0.738,0.25,1.296,0.089,0.238,0.209,0.021,0.092,0.037,0.028,0.002,0.014,0.014,0.032,0.031,0.006,0.01,0.007,0.005,0.125,0.059,0.122,0.393,0.266,0.653,0.347,0.307,0.537,0.463,0.867,0.662,2.245,2.083,0.333,0.346,0.375,0.86,1.739,1.689,1.589,0.248,0.662,0.674,1.905,0.247,1.225,0.97,0.772,0.236,0.781,0.37,1.81,1.058,2.699,0.889,2.865,0.524,0.217,0.831,0.577,0.917,0.46,1.585,0.873,1.43,0.351,0.228,1.272,0.813,0.526,0.791,0.393,2.807,1.934,0.24,0.162,1.628,0.388,0.077,0.054,1.002,0.281,1.375,0.406,1.011,0.728,0.545,1.15,0.146,0.139,0.417,0.057,0.009,0.072,0.236,0.095,0.302,0.098,0.05,0.983,0.254,0.231,0.026,1.188,0.194,0.24,0.007,0.015,0.029,0.006,0.074,0.003,0.035,0.022,0.001,0.013,0.031,0.008,0.004,0.043,0.005,0.003,0.007,0.013,0.036,0.003,0.01
0.004,0.04,0.002,0.013,0.002,0.011,0.005,0.014,0.008,0.028,0.007,0.024,0.019,0.004,0.012,0.018,0.031,0.134,0.114,0.457,0.157,0.034,0.032,1.246,0.013,0.637,0.55,0.044,0.019,0.163,0.094,0.052,0.066,0.04,0.007,0.043,0.007,0.023,0.018,0.019,0.009,0.014,0.053,0.118,0.095,0.254,0.07,0.405,0.733,0.146,0.656,0.548,1.07,0.144,0.159,2.262,0.363,0.257,0.874,0.293,1.38,0.751,1.127,0.33,0.528,1.291,2.025,0.754,0.185,0.526,2.373,1.227,1.528,0.728,0.493,1.368,0.936,1.47,1.835,0.707,1.332,0.115,2.525,0.519,1.686,1.327,1.215,1.159,0.531,2.028,1.019,0.511,1.004,0.567,1.466,0.034,0.751,1.494,0.408,0.087,0.121,0.733,0.577,0.263,0.427,0.518,0.048,0.469,0.187,0.55,0.656,0.454,1.346,0.764,0.05,0.273,0.196,0.282,0.017,0.187,0.279,0.088,0.81,0.527,0.652,0.676,0.632,0.383,0.033,0.19,0.276,0.007,0.084,0.024,0.002,0.033,0.001,0.009,0.01,0.003,0.016,0.016,0.037,0.035,0.036,0.007,0.011,0.001,0.019,0.001
0.004,0.011,0.005,0.004,0.003,0.01,0.003,0.017,0.002,0.027,0.008,0.004,0.032,0.008,0.016,0.004,0.09,0.121,0.111,0.081,0.08,0.616,0.218,0.116,0.321,0.732,0.31,0.745,0.171,0.41,0.033,0.064,0.003,0.0,0.01,0.004,0.01,0.015,0.006,0.006,0.009,0.043,0.144,0.169,0.01,0.032,0.365,0.088,0.79,0.958,0.126,0.091,2.033,0.147,0.094,1.134,0.645,0.973,1.988,0.107,0.01,0.632,1.387,0.05,1.13,0.636,1.804,0.11,1.197,0.669,0.081,2.181,0.667,0.409,0.808,3.87,1.699,0.598,0.958,1.839,0.43,1.317,1.753,0.242,0.252,2.128,0.88,0.241,0.228,0.626,0.001,0.969,1.134,1.132,0.885,2.49,1.053,0.523,0.008,0.321,0.536,2.704,0.085,1.337,0.18,0.393,0.494,0.506,0.677,0.582,0.524,0.155,0.345,1.028,0.146,0.29,0.152,0.269,0.153,0.007,0.224,0.44,0.025,0.877,0.042,0.344,0.489,0.671,0.292,0.223,0.189,0.068,0.051,0.05,0.009,0.013,0.01,0.01,0.028,0.007,0.004,0.01,0.025,0.027,0.015,0.004,0.001,0.006,0.023,0.007
0.004,0.026,0.014,0.018,0.007,0.04,0.025,0.03,0.017,0.015,0.019,0.015,0.024,0.009,0.012,0.016,0.03,0.071,0.515,0.091,0.392,0.056,0.111,1.123,0.916,0.009,0.377,0.138,0.043,0.107,0.119,0.016,0.006,0.007,0.03,0.033,0.002,0.004,0.005,0.023,0.028,0.106,0.155,0.126,0.246,0.144,0.106,0.198,0.525,0.801,1.437,0.857,0.236,0.135,1.32,3.02,2.425,0.398,0.075,1.556,0.648,0.26,0.999,0.658,1.128,0.897,0.379,2.061,0.326,1.077,1.12,0.241,0.934,1.345,1.388,1.649,1.649,2.733,1.173,1.343,0.533,0.267,0.722,1.45,0.255,0.633,0.911,1.301,2.519,0.958,1.608,0.883,0.188,0.428,0.7,0.46,0.068,1.949,0.291,0.772,0.87,0.052,0.067,1.429,1.073,0.546,0.327,0.876,1.518,0.809,1.263,0.369,0.858,0.429,0.207,0.042,0.075,0.136,0.031,0.109,0.522,0.03,0.38,0.006,0.305,0.121,0.347,0.154,0.167,0.357,0.408,0.01,0.065,0.051,0.001,0.032,0.0,0.029,0.005,0.001,0.015,0.016,0.01,0.018,0.01,0.013,0.01,0.035,0.012,0.024
0.006,0.006,0.012,0.003,0.015,0.009,0.005,0.021,0.044,0.014,0.02,0.001,0.035,0.04,0.018,0.036,0.023,0.001,0.416,0.457,0.782,1.009,0.219,0.253,1.553,0.625,0.576,0.263,0.128,0.113,0.213,0.106,0.048,0.017,0.012,0.01,0.003,0.003,0.003,0.028,0.034,0.034,0.052,0.103,0.349,0.24,0.119,0.411,0.58,0.836,0.682,0.755,0.094,1.756,0.315,0.469,1.1,1.503,0.318,1.047,1.97,1.077,0.535,3.269,0.552,1.017,1.393,0.459,0.748,0.579,0.382,1.086,2.703,1.716,0.17,0.596,1.712,0.266,0.455,2.051,1.216,2.415,1.709,0.392,0.294,1.726,0.428,0.166,0.534,1.135,0.331,1.059,0.566,0.542,1.561,1.142,0.874,0.13,0.166,1.81,0.765,0.557,0.346,1.176,0.979,0.281,0.728,0.823,0.331,0.307,0.208,0.645,0.354,0.082,0.943,0.31,0.03,0.133,0.304,0.082,0.138,0.071,0.217,0.073,1.21,0.848,0.909,0.386,0.092,0.357,0.003,0.164,0.118,0.117,0.028,0.002,0.014,0.002,0.042,0.012,0.009,0.02,0.003,0.004,0.005,0.051,0.011,0.013,0.008,0.012
0.022,0.028,0.004,0.009,0.01,0.007,0.031,0.017,0.005,0.025,0.008,0.037,0.013,0.028,0.016,0.073,0.005,0.245,0.035,0.84,0.415,0.295,0.111,0.065,1.412,0.342,0.629,0.472,0.232,0.208,0.263,0.046,0.013,0.057,0.013,0.005,0.035,0.003,0.004,0.007,0.006,0.09,0.061,0.23,0.133,0.502,0.258,0.644,0.488,0.175,0.345,0.439,1.679,1.248,3.334,1.108,0.659,0.371,0.863,0.681,0.008,1.663,3.27,0.111,1.846,0.828,0.344,0.685,1.177,0.569,0.781,0.002,0.073,1.691,1.324,0.467,2.417,0.437,1.255,0.112,0.409,3.316,0.638,0.543,1.723,1.003,1.514,0.298,0.554,1.628,1.247,0.136,0.692,1.208,1.259,0.277,0.892,0.114,1.363,0.084,2.19,0.056,0.914,0.735,1.506,1.249,0.038,1.078,0.534,1.06,0.416,1.957,0.657,0.166,0.742,0.165,0.105,0.082,0.017,0.004,0.318,0.095,0.842,0.401,0.708,0.6,0.262,0.66,0.189,0.07,0.16,0.01,0.032,0.035,0.037,0.024,0.011,0.01,0.004,0.004,0.015,0.031,0.011,0.001,0.004,0.001,0.006,0.027,0.012,0.01
0.006,0.004,0.009,0.001,0.003,0.008,0.005,0.01,0.004,0.025,0.005,0.02,0.026,0.025,0.004,0.06,0.06,0.097,0.074,0.059,0.468,0.134,0.404,0.006,0.762,0.231,0.808,0.206,0.521,0.396,0.019,0.138,0.042,0.015,0.003,0.025,0.005,0.002,0.017,0.021,0.01,0.053,0.007,0.197,0.179,0.173,0.131,0.28,0.552,0.941,1.415,0.192,0.291,1.354,2.092,0.17,0.295,1.143,2.473,1.008,0.078,0.241,1.176,0.49,1.949,1.259,1.327,0.128,1.731,0.786,0.688,0.451,1.044,0.248,0.969,1.63,1.465,0.766,0.833,0.0,0.117,0.884,1.687,2.981,1.204,0.96,0.317,0.213,1.463,0.247,0.967,0.58,0.016,1.259,0.673,1.096,0.974,1.321,0.095,0.491,0.276,0.179,0.06,1.05,0.955,0.743,0.675,0.992,0.256,0.347,1.066,0.131,0.06,0.595,0.539,0.207,0.058,0.087,0.255,0.156,0.04,0.522,0.138,1.398,0.123,0.607,0.586,0.265,0.179,0.001,0.209,0.141,0.033,0.012,0.047,0.033,0.007,0.003,0.001,0.03,0.009,0.003,0.026,0.03,0.004,0.02,0.026,0.001,0.023,0.031
