@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.018,0.018,0.032,0.012,0.02,0.031,0.044,0.019,0.011,0.009,0.03,0.043,0.027,-0.008,0.012,0.01,0.043,-0.175,0.187,-1.267,-0.271,-0.049,-0.356,-0.004,0.07,-0.746,-0.215,0.107,0.159,0.049,-0.138,0.05,0.03,-0.08,0.036,0.043,0.024,0.034,0.004,0.082,0.021,0.021,0.031,0.051,0.107,-0.272,-0.002,0.056,-0.363,0.07,-0.109,0.463,-0.2,-1.425,-1.122,-2.989,-1.567,-0.967,0.408,-1.138,-2.025,-0.525,-1.269,-1.473,-1.556,-5.413,-1.387,-1.25,0.751,-1.382,-1.099,-1.207,-2.686,0.069,-2.932,-1.196,-1.468,-1.263,-1.569,-0.715,-2.434,-1.213,-1.521,-2.261,-1.802,-3.917,-1.143,-1.449,-4.503,-2.164,-1.395,-0.702,-1.087,-2.117,-1.204,-1.246,-2.843,-0.329,-0.997,-2.281,-1.417,-0.951,-1.649,-4.191,-1.28,-1.085,-1.256,-0.743,-1.647,-1.277,-1.17,-1.223,-1.64,-1.031,-0.721,-0.427,-0.165,0.072,-0.016,-0.85,-0.374,0.49,0.711,-0.019,-0.888,0.981,1.205,1.217,1.103,0.077,0.049,-0.058,0.062,0.042,0.028,-0.016,0.015,0.021,0.029,0.003,0.0,0.007,0.039,-0.003,0.098,0.028,0.021,-0.035,-0.008,0.055,1.0
0.025,0.023,0.042,0.032,0.024,0.031,0.037,0.038,0.035,0.046,0.044,0.039,0.033,-0.006,0.003,0.009,0.0,-0.555,0.104,0.593,-0.216,0.224,-0.031,-0.586,-0.449,-0.9,0.039,-0.07,0.134,0.104,-0.006,-0.031,0.015,0.019,0.053,0.034,0.007,0.012,0.068,0.031,0.017,0.035,0.189,0.484,0.638,0.515,1.104,0.874,0.895,0.944,-0.575,0.891,0.531,1.042,1.609,0.862,2.107,0.594,0.576,0.848,-0.239,3.169,-0.214,0.091,0.58,0.9,0.611,1.552,0.746,1.989,0.802,0.996,1.082,1.589,1.23,0.927,0.895,0.743,1.002,0.468,2.864,0.515,0.43,-1.565,0.763,0.724,-0.48,-1.048,0.599,4.528,0.917,0.271,0.419,2.634,1.388,0.31,-0.451,0.102,0.549,0.474,-0.042,-0.111,-0.442,0.274,-0.495,0.146,-0.57,-0.003,0.269,0.072,-1.743,-0.025,0.034,-0.123,-0.166,0.138,0.021,0.019,-0.067,0.041,0.065,0.241,0.433,0.51,0.476,0.789,0.839,1.764,0.45,0.104,0.075,-0.048,0.042,0.027,0.01,0.029,0.023,0.049,0.012,0.03,0.008,-0.007,0.072,0.01,0.061,0.055,0.05,0.008,0.031,0.029,1.0
0.017,-0.02,0.027,0.014,0.01,0.002,0.062,-0.019,0.087,0.014,0.024,0.018,0.049,0.023,0.06,0.026,-0.336,-0.023,-0.103,0.017,0.011,-0.146,-0.233,0.144,0.825,-0.718,-0.462,0.002,-0.035,0.119,0.021,0.039,0.065,0.028,0.017,0.007,0.036,0.057,0.041,0.062,0.023,0.034,0.641,0.035,-0.088,-0.416,0.096,-0.315,-0.854,-0.948,0.145,0.961,2.128,0.885,0.189,2.043,4.034,1.472,2.083,1.849,1.668,0.34,2.416,0.944,2.073,2.254,0.2,0.949,1.025,1.374,0.524,1.078,5.511,1.141,1.226,0.627,0.955,1.218,0.461,1.101,1.501,-1.125,1.476,1.443,1.99,1.712,1.538,1.613,-0.02,0.955,1.241,3.235,1.174,0.338,2.092,1.69,0.589,-1.498,0.773,-2.45,0.082,-0.294,0.182,-0.454,0.252,0.267,-0.297,0.128,0.655,-0.049,0.298,0.002,0.112,0.07,-0.004,0.248,-0.436,0.23,0.061,0.063,-0.039,0.067,-0.479,-0.065,1.179,0.113,-0.072,-0.079,-0.271,-0.132,0.035,0.056,0.091,0.206,0.017,0.006,0.041,0.008,0.021,0.001,-0.004,0.014,0.016,0.058,-0.015,0.011,0.013,0.027,0.058,-0.014,2.0
0.015,0.011,0.012,0.024,0.014,0.012,0.03,0.037,-0.044,0.027,-0.003,0.003,0.029,0.049,0.059,0.047,-0.093,0.038,0.218,1.673,0.122,1.237,-0.444,0.091,0.231,-0.057,0.034,-0.644,0.035,-0.205,0.035,-0.093,0.061,0.021,0.045,0.028,0.033,0.022,0.014,0.012,0.029,-0.013,0.06,-0.126,-0.001,-0.327,0.076,0.534,3.737,0.875,-0.587,4.341,1.611,1.489,1.04,1.038,1.802,1.623,0.767,2.203,1.65,1.153,0.936,1.564,-0.137,1.452,1.063,2.07,0.647,1.687,1.583,0.952,0.59,4.281,1.097,0.638,0.652,1.84,1.299,1.105,1.018,1.127,0.007,0.727,-0.858,0.287,0.507,0.846,1.503,0.107,0.784,1.428,2.748,0.142,1.159,1.283,1.08,0.214,0.275,0.639,1.06,1.177,0.551,0.515,-0.37,0.136,-0.115,0.232,0.376,0.693,0.03,-1.025,0.578,1.259,-0.184,-0.031,0.059,0.049,0.028,0.051,0.225,-0.022,0.016,-0.23,0.059,0.055,0.514,0.098,-0.508,-0.389,0.043,0.012,0.216,-0.004,0.051,0.03,0.008,0.027,0.022,0.017,0.038,0.006,0.008,0.031,-0.022,0.023,0.04,0.011,0.026,0.008,2.0
0.016,0.039,-0.008,0.021,0.059,0.022,0.116,0.026,0.009,0.038,0.011,0.027,0.031,0.018,0.03,0.043,0.089,-0.053,-0.106,0.321,-0.229,-1.883,0.822,0.427,-0.391,0.007,-0.08,-0.101,0.103,0.213,0.264,0.036,-0.011,0.017,0.024,-0.002,-0.008,-0.011,0.056,0.095,0.043,-0.048,-0.007,0.519,0.475,0.172,-0.048,0.014,-0.055,0.667,0.018,1.209,0.722,0.923,0.816,-0.46,-0.111,-0.58,-0.941,0.012,1.839,1.184,0.781,-1.016,2.989,2.343,3.135,0.858,2.232,0.454,1.054,-1.466,0.581,0.583,0.818,1.063,-0.171,1.004,0.517,-2.076,1.029,1.301,1.35,0.89,0.907,2.297,1.138,0.782,1.868,0.629,0.532,1.005,4.589,1.048,1.924,0.973,0.372,0.667,1.645,1.518,0.362,1.989,-0.738,0.168,-0.943,0.31,-0.289,-0.11,0.038,0.042,0.987,-0.048,0.055,-0.226,0.886,-0.379,0.193,0.53,-0.602,-0.089,0.354,-0.085,0.188,-0.093,1.152,-1.046,0.56,0.268,-0.323,0.05,0.239,0.053,0.038,-0.005,0.022,0.014,0.004,0.005,0.009,0.043,0.037,0.005,0.026,0.037,0.019,0.048,0.046,0.002,0.025,0.038,2.0
0.039,-0.004,0.025,0.002,0.042,0.007,0.018,0.032,-0.018,0.033,0.013,0.03,0.039,0.024,0.054,0.042,0.029,0.071,0.051,-0.259,-0.036,-0.522,-0.103,-0.353,-1.458,0.043,-0.067,0.022,0.023,0.032,0.123,0.005,0.015,0.05,0.032,0.031,0.018,0.037,0.012,0.027,-0.008,0.008,-0.112,0.07,-0.097,0.153,-0.437,0.168,-0.09,-0.02,0.122,0.442,1.046,2.903,1.133,3.482,1.628,1.726,1.418,2.012,1.124,2.615,0.906,1.3,1.587,0.216,4.249,-2.294,1.696,2.453,2.052,-0.528,-0.15,-0.263,-1.224,1.662,6.308,1.27,0.207,1.136,1.148,1.676,1.038,-0.564,-0.283,-0.34,1.281,1.094,1.319,0.577,-0.299,3.745,0.687,1.928,1.455,1.003,1.873,0.792,0.685,0.665,-0.454,-0.112,0.012,0.094,-0.007,-0.182,0.054,-0.237,0.25,-0.368,-0.041,-0.152,1.973,0.662,-0.263,-0.038,0.005,0.259,0.084,-0.014,0.325,0.143,-0.333,0.65,0.598,0.263,-0.466,-0.098,0.132,0.015,0.225,0.052,-0.203,0.03,0.061,0.035,0.013,0.029,0.035,-0.02,0.034,0.033,0.045,0.066,0.055,0.041,0.048,0.003,0.019,0.012,2.0
0.02,0.035,0.026,0.026,0.028,0.022,0.038,-0.004,0.028,0.03,0.02,0.014,0.057,0.034,0.005,0.055,0.084,0.188,0.635,-0.19,-0.17,-0.186,-0.494,-0.388,-0.352,0.428,-0.208,-0.781,0.192,0.002,0.019,0.009,0.032,-0.034,-0.044,0.014,0.046,0.044,0.045,0.055,0.044,0.069,0.032,-0.107,0.023,0.14,-0.017,0.074,-0.168,-0.069,0.491,1.453,0.944,1.921,1.39,2.019,1.086,1.391,1.92,1.546,1.44,1.437,0.616,1.194,2.319,-1.358,1.88,1.538,0.636,1.05,1.096,0.482,0.834,0.594,1.331,0.887,1.085,1.27,1.205,1.132,0.224,1.158,2.398,2.412,1.485,1.317,1.873,0.648,2.261,1.667,-2.241,2.162,1.644,0.599,0.238,1.061,0.104,0.447,2.273,0.018,1.975,1.206,-0.784,-0.595,0.002,-0.342,0.08,0.146,0.028,-0.438,0.182,0.018,0.196,0.119,0.055,-0.001,0.049,-0.296,0.249,0.026,0.034,0.206,-0.219,0.007,-0.049,-0.22,-0.157,-0.441,-0.586,0.051,-0.139,0.185,0.027,-0.062,0.037,0.026,0.04,0.041,0.03,0.016,0.043,0.044,0.086,-0.025,-0.007,-0.001,0.033,0.025,0.002,0.05,2.0
-0.025,0.037,0.009,0.022,0.034,0.013,-0.049,0.012,0.034,-0.022,0.037,0.033,0.004,-0.01,0.096,-0.041,-0.101,0.003,0.013,-0.02,0.241,-0.344,0.363,0.284,-0.429,-0.649,0.023,-0.006,-1.271,0.038,0.039,0.133,0.005,0.013,0.051,-0.032,0.016,0.017,-0.005,0.001,0.069,0.27,0.5,0.627,0.789,0.696,0.699,0.798,0.573,0.926,0.488,1.211,0.53,0.745,0.995,1.073,0.596,0.385,0.99,-0.717,0.883,0.619,1.165,0.75,-0.892,1.354,3.487,0.951,-0.366,-0.706,-0.378,0.989,0.997,0.97,0.675,1.303,-0.139,0.601,0.293,0.788,0.889,0.22,1.676,0.7,0.177,0.708,0.299,0.236,0.086,0.664,1.157,-0.485,-0.138,2.506,0.74,0.195,0.03,0.584,0.123,0.041,0.272,0.254,0.167,-1.327,0.34,0.477,0.223,0.097,-0.727,0.026,-0.224,-0.373,-0.092,0.008,-0.018,-0.23,-0.003,-0.195,0.073,-0.06,-0.06,0.103,0.741,0.139,0.886,-0.171,0.144,-0.002,-0.464,0.056,0.93,-0.046,-0.084,-0.003,0.085,-0.002,0.027,0.034,0.013,0.073,0.014,0.027,0.017,0.038,0.041,0.008,0.018,0.034,0.037,0.026,2.0
0.012,0.023,0.039,0.029,0.022,0.002,0.003,0.044,0.028,0.014,0.012,0.026,0.007,0.037,0.047,0.055,0.231,-0.213,0.064,0.089,-0.045,1.773,-0.622,0.077,0.041,-0.155,0.712,0.092,0.36,0.013,0.112,0.052,0.036,0.079,-0.001,0.022,0.026,-0.0,0.038,0.057,0.02,-0.076,0.096,0.025,-0.145,-0.253,0.367,0.386,0.467,0.101,0.512,1.336,0.333,-0.061,2.267,0.502,-1.422,0.232,-0.271,-0.996,0.483,-1.255,0.583,2.447,0.937,-1.22,-1.139,0.454,0.354,0.983,-0.06,0.95,-0.921,1.649,-0.363,-0.54,1.186,0.286,1.797,0.835,0.688,0.169,0.46,0.505,0.327,1.671,0.91,1.234,0.649,-0.644,0.521,0.577,1.475,1.126,1.298,-0.014,0.042,-0.691,-0.193,0.005,0.066,-0.627,0.302,-0.258,0.122,-0.22,-0.333,1.716,-0.077,0.061,-0.083,-0.001,0.489,-0.05,0.191,-0.198,0.045,0.088,0.084,0.105,-0.092,-0.28,0.243,2.989,-0.208,-0.384,-0.937,-0.571,-0.023,-0.039,-0.005,-0.073,-0.106,-0.002,0.019,0.019,0.051,0.041,0.055,0.04,0.013,0.003,0.013,-0.003,0.034,0.01,0.019,0.048,0.047,0.05,2.0
0.037,0.011,-0.004,0.022,0.028,-0.003,0.053,-0.007,0.017,0.071,-0.012,0.018,0.045,0.033,0.0,-0.002,0.124,-0.389,0.075,0.045,0.614,-0.646,-0.258,0.273,0.084,-0.211,-0.037,0.1,0.006,-0.342,0.049,0.226,0.053,-0.004,0.026,0.029,0.026,0.029,0.04,0.038,0.011,0.005,0.026,0.055,0.103,0.023,0.1,0.013,0.99,2.248,0.932,0.907,0.978,3.255,0.537,-0.694,0.469,1.615,2.533,0.842,1.01,-0.452,-6.68,1.961,0.937,0.075,1.206,0.903,0.939,-1.168,3.772,0.16,-1.904,1.453,0.977,0.803,1.059,0.894,1.707,1.356,0.203,-4.467,2.422,0.862,0.595,1.367,1.029,1.227,1.499,0.989,2.22,1.75,-1.13,0.829,1.25,0.775,1.041,0.639,2.442,-1.477,0.107,0.325,0.948,-0.546,0.043,-0.012,-0.253,-0.02,-0.031,0.326,0.094,1.351,0.097,0.18,0.242,-0.262,-0.148,-0.045,0.146,-0.058,0.18,0.213,0.264,0.179,-0.275,0.047,0.271,0.035,0.041,0.023,-0.009,-0.027,-0.006,0.028,0.037,-0.006,0.034,0.061,0.015,0.093,0.03,0.016,0.048,0.037,0.012,0.024,0.029,0.034,0.01,0.01,2.0
0.044,0.065,0.025,0.016,0.045,0.032,0.054,0.04,0.045,0.016,0.016,0.033,0.064,0.014,-0.022,0.011,-0.02,0.131,0.239,0.182,-0.13,0.332,0.304,-0.184,-0.177,-0.026,-0.105,0.034,-0.023,0.062,0.035,-0.112,0.037,0.031,0.026,0.007,0.042,0.058,0.027,0.012,0.024,0.008,-0.212,-0.051,-0.042,0.025,-0.167,0.371,0.406,-0.045,0.338,-0.109,0.911,-4.148,0.005,0.031,0.609,-1.855,0.213,1.575,0.811,4.606,0.958,1.346,0.885,1.005,3.552,1.657,-0.081,1.345,2.03,1.201,1.166,1.61,1.047,1.208,3.069,0.973,1.71,1.308,1.015,0.798,0.98,0.937,-1.83,0.998,0.88,0.983,0.194,-0.145,0.719,0.544,1.184,1.899,1.011,2.452,0.77,0.407,2.75,1.28,0.883,5.157,0.394,0.879,-0.024,0.976,-0.346,1.586,1.078,0.866,0.009,3.724,1.069,0.659,0.203,-0.826,0.146,0.041,0.063,0.09,0.021,-0.116,0.315,0.234,0.139,-0.01,0.409,-0.256,-0.377,0.123,0.16,0.029,-0.048,0.053,0.036,0.027,0.007,0.128,-0.005,0.036,0.022,0.057,0.037,-0.023,0.024,0.024,0.006,0.014,0.041,0.017,2.0
0.041,0.035,0.023,0.024,0.034,0.052,0.049,-0.05,-0.001,0.026,0.017,0.029,0.027,0.04,0.025,0.046,-0.04,-0.069,0.424,-0.152,0.521,1.807,-1.03,-0.082,-0.064,1.872,0.223,0.166,-0.069,0.063,-0.077,0.06,-0.012,0.022,0.033,-0.009,0.036,0.018,0.024,0.066,0.049,0.02,0.156,-0.024,-0.106,-0.301,0.229,0.672,0.842,0.951,1.8,0.6,1.774,1.174,-0.011,2.605,1.399,0.654,0.616,0.954,0.877,0.529,-0.834,1.262,1.239,0.91,-0.379,0.763,0.643,1.05,0.731,1.078,1.206,0.705,-4.077,0.616,2.011,1.754,-3.564,1.614,0.995,0.67,1.986,0.431,1.052,-1.935,0.706,-0.986,1.198,1.217,1.693,0.291,0.622,0.229,1.024,3.035,3.061,0.529,1.004,1.09,1.157,1.047,0.886,1.707,0.15,2.095,0.562,-0.522,-0.053,0.818,-1.95,0.08,0.037,0.478,0.098,0.033,-0.068,0.271,-0.028,0.013,0.013,-0.008,1.34,-0.182,-0.221,-0.007,1.245,0.137,0.261,0.012,0.045,0.049,0.052,-0.01,0.03,0.024,-0.013,0.026,0.05,0.061,0.049,0.031,0.025,0.008,0.034,0.012,0.036,0.014,0.041,0.046,2.0
0.039,-0.003,0.01,-0.006,-0.01,-0.003,0.018,0.01,0.028,0.022,0.042,0.046,0.011,0.039,0.049,0.026,0.035,0.017,-0.019,-0.302,0.133,0.101,0.05,-1.435,0.04,-1.104,-0.096,0.051,0.022,0.123,0.045,0.113,0.056,0.043,0.034,0.055,-0.001,0.039,0.0,0.012,0.018,0.042,0.001,-0.184,0.136,-0.552,-0.014,0.264,-0.053,-0.137,-1.505,-0.405,0.265,-0.049,0.086,1.824,0.349,1.012,0.658,0.668,-1.064,-0.242,1.695,0.874,0.813,0.929,1.02,0.713,0.957,0.144,-1.651,0.714,2.92,0.743,0.457,0.456,1.049,-1.282,2.882,0.574,1.956,1.158,3.286,1.202,-2.639,0.758,1.397,-0.438,1.404,2.248,1.022,0.936,0.989,1.214,0.228,0.964,0.043,0.672,0.322,0.891,0.894,0.74,-0.406,1.054,1.074,0.89,0.941,1.102,1.041,1.414,0.164,1.353,1.536,0.898,0.237,-0.351,0.192,0.4,-0.007,-0.198,-0.236,0.056,-0.138,1.125,-0.489,0.723,0.537,-0.025,-0.02,0.172,0.054,0.042,0.039,0.03,0.016,0.05,0.039,0.045,0.015,0.038,0.034,0.026,-0.026,-0.077,0.039,0.003,0.028,0.034,0.047,0.002,2.0
0.044,0.005,0.028,0.012,0.001,0.034,0.019,0.036,-0.001,0.002,0.011,0.036,0.01,0.005,0.015,0.001,-0.013,0.215,-0.053,-0.102,0.02,-0.223,0.065,0.244,-0.254,0.099,-0.816,0.449,-0.085,-0.471,0.015,0.067,0.005,0.047,0.028,0.005,-0.017,0.026,0.012,0.017,0.015,0.018,-0.062,0.284,0.015,0.033,-0.211,-0.063,-1.544,0.126,0.08,0.017,-1.589,0.4,0.492,1.97,0.843,1.155,-1.477,1.307,1.095,0.389,0.308,1.073,0.984,0.356,2.337,1.028,2.277,1.606,1.117,4.158,0.375,1.68,0.691,-1.66,1.12,1.499,2.819,1.795,1.2,0.793,1.887,0.695,1.592,3.436,0.296,1.215,1.306,1.429,1.097,0.662,2.011,0.321,1.875,0.975,0.926,1.198,1.096,0.831,1.796,-0.801,0.995,1.427,1.07,0.907,1.237,0.959,0.502,0.947,1.538,0.846,1.825,1.709,1.204,0.144,0.606,0.682,0.033,0.063,0.071,0.689,0.049,0.924,-0.019,-0.137,0.206,-1.436,0.328,0.039,-0.094,0.073,0.092,-0.034,0.038,0.044,0.038,-0.003,0.01,0.021,0.009,0.019,-0.003,0.005,0.049,0.021,0.035,0.017,0.057,0.054,2.0
0.043,0.04,0.02,-0.025,0.039,0.051,0.027,-0.001,0.005,-0.004,0.005,0.027,-0.005,0.02,0.008,0.034,-0.135,-0.516,-0.258,-0.952,-1.763,-1.08,-0.922,-0.318,-1.416,-0.11,-0.765,-0.013,-0.013,-0.044,0.005,0.041,0.035,0.029,0.014,0.044,0.014,0.036,0.029,0.07,0.076,0.01,-0.046,-0.078,-0.225,-0.164,-0.185,-0.234,0.493,1.073,-2.041,-0.135,-1.142,-1.318,1.364,-4.114,-6.65,-0.838,-1.393,0.547,-0.619,-1.54,-2.974,-1.384,-2.889,-0.088,-0.826,-4.172,-0.975,-3.882,-1.905,-0.851,-0.775,-2.398,-0.839,-0.222,-3.619,-2.935,-1.564,-2.383,-1.442,-1.076,-1.067,-3.199,-1.358,-0.62,-1.005,0.149,-7.202,-1.099,-1.556,-2.128,-1.372,-1.168,-1.498,-1.703,-1.205,0.118,-1.276,-1.425,-1.186,-1.298,-1.282,0.143,-2.813,-0.648,-0.359,1.463,-0.613,-1.051,3.24,-0.196,-0.738,0.545,0.027,0.042,0.052,0.076,0.096,0.192,-0.295,-0.013,0.678,0.008,0.279,-0.095,0.021,0.177,0.151,-0.003,-0.591,0.047,-0.035,0.076,0.027,-0.01,0.034,0.086,0.058,0.053,0.05,0.038,0.003,0.025,0.036,0.001,0.015,0.027,0.029,0.023,3.0
0.005,0.033,0.025,0.03,0.028,0.015,0.026,0.028,-0.022,0.015,-0.003,0.042,0.092,0.11,0.021,-0.014,0.025,0.044,0.967,-0.104,-0.485,-0.912,-0.911,-1.027,-1.011,-0.301,-0.402,-0.697,-0.301,0.07,-0.188,0.09,-0.047,-0.006,0.043,0.025,0.05,0.046,0.039,0.041,-0.046,-0.038,-0.011,0.046,-0.409,0.018,-0.018,-0.366,0.242,-0.659,1.207,0.504,-0.728,-3.712,-1.249,-1.448,-2.034,1.635,-0.309,-1.733,-2.448,-1.657,-1.106,-0.016,-0.043,-0.606,-0.267,-0.88,-1.374,-1.003,-1.295,-2.213,-1.033,0.777,-0.897,-0.542,-5.023,-1.18,-1.301,-0.674,-2.275,-5.309,-0.966,-1.252,-1.206,0.282,-1.146,-1.375,-0.846,-1.188,-1.304,-2.491,-0.292,-1.218,0.156,-2.052,-0.855,-1.279,-0.95,-1.079,-0.432,-0.591,-0.587,-0.02,-2.065,-0.272,0.194,0.487,-0.077,0.126,0.191,-0.344,0.493,0.146,1.417,0.142,-0.028,0.151,0.205,0.049,0.007,-0.014,0.054,0.137,-0.53,-0.206,0.691,-0.73,-0.113,0.205,0.037,0.011,0.124,0.158,0.064,0.044,0.009,0.028,0.091,0.037,0.04,-0.002,0.016,0.029,0.02,0.065,0.01,0.024,0.013,0.016,3.0
