@RELATION CBF

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.187,0.326,0.77,0.072,0.282,0.314,0.725,0.533,0.653,0.051,0.292,0.077,0.314,0.193,0.307,0.134,0.765,0.035,0.536,1.425,0.44,1.064,0.382,0.719,0.139,0.114,0.129,0.061,0.128,0.658,1.411,0.29,0.073,0.125,0.034,1.756,0.065,0.102,0.063,0.022,0.329,0.423,0.037,0.109,0.394,0.129,0.344,0.671,0.279,0.625,0.391,0.365,1.141,0.381,0.476,0.922,0.652,0.969,0.391,0.471,0.694,0.403,1.204,0.376,0.859,0.446,0.837,1.044,0.356,0.38,0.342,0.573,0.135,0.017,0.915,0.446,1.136,0.188,0.436,0.203,0.358,0.606,0.005,0.632,0.674,0.21,0.461,0.266,0.874,0.602,0.592,0.573,0.466,0.125,1.176,1.575,1.203,0.111,0.57,1.367,0.323,0.782,0.438,0.758,1.333,0.839,0.333,0.316,0.255,0.352,0.192,1.608,0.142,0.79,1.224,0.884,0.441,0.511,0.054,0.014,0.812,0.89,0.258,0.782,0.406,0.587,0.818,0.528
0.498,0.054,0.574,0.452,0.027,0.188,0.093,0.065,0.415,0.008,0.457,0.783,0.198,0.244,0.304,0.967,0.131,0.975,0.813,1.322,0.071,0.093,0.184,0.639,0.421,0.43,0.967,0.871,0.731,0.52,0.58,0.005,1.298,0.106,0.938,0.114,0.942,0.191,0.076,0.98,0.04,0.377,0.078,0.213,0.254,0.097,0.465,0.584,0.275,0.743,0.491,0.211,0.155,0.085,0.371,0.304,0.843,0.067,0.405,0.437,0.1,0.228,0.299,1.275,1.217,0.153,0.146,0.349,0.516,0.424,0.457,0.018,0.061,0.175,0.073,0.228,0.657,0.229,0.717,0.35,0.516,0.584,0.846,0.418,0.686,0.741,1.141,0.632,0.792,0.179,0.031,1.015,0.042,0.81,0.688,0.511,0.413,0.393,0.985,1.16,0.096,1.022,0.737,1.54,0.424,1.067,1.323,0.855,0.398,0.525,0.179,0.281,0.08,0.565,0.119,0.589,1.243,0.58,0.538,0.466,0.062,0.63,0.486,0.48,0.201,0.658,0.545,0.138
0.171,0.711,0.299,0.367,0.409,0.009,0.291,0.067,0.5,0.518,0.788,0.576,0.547,0.285,0.017,0.602,0.749,0.363,0.216,0.246,0.177,0.2,0.938,0.62,0.421,0.681,0.115,0.491,0.424,0.999,0.446,0.197,0.018,1.358,0.342,0.332,1.776,0.518,0.42,0.185,0.822,0.326,0.649,0.745,0.013,0.41,0.18,0.183,0.538,0.248,0.236,1.001,0.201,0.119,0.457,0.134,0.389,0.181,0.073,0.445,0.332,0.085,2.012,0.754,1.022,0.446,0.423,0.676,0.893,0.04,0.454,0.571,0.255,0.264,0.219,1.009,0.274,1.254,0.336,1.04,1.196,0.306,0.161,0.115,0.029,0.54,0.397,0.197,0.549,0.961,0.012,0.078,0.182,1.227,1.016,0.336,0.505,0.187,0.768,1.018,0.784,0.718,0.073,0.222,0.44,0.208,0.186,0.887,0.047,1.051,0.033,0.81,0.842,0.787,0.273,0.033,0.684,1.216,0.644,0.229,0.289,0.218,0.583,0.92,0.914,0.92,0.116,0.328
0.02,0.261,1.328,0.098,0.098,0.152,0.526,0.567,0.024,0.259,0.108,0.804,0.296,0.082,0.397,0.625,0.717,0.61,0.17,0.318,0.153,0.675,1.48,0.922,0.684,0.004,1.089,1.438,1.299,0.471,0.408,0.211,0.701,0.004,0.439,1.109,0.291,0.67,0.944,0.11,0.294,0.573,0.504,0.112,0.828,0.35,0.087,0.296,0.182,0.605,0.227,0.493,0.546,0.502,0.204,0.532,0.171,0.159,0.308,0.013,0.769,0.853,0.35,0.641,0.322,1.106,0.05,0.948,0.362,0.437,0.01,0.506,0.801,0.395,0.166,1.176,0.908,0.573,0.093,0.027,0.94,0.349,0.428,0.94,0.94,0.44,0.658,2.184,0.595,0.19,0.161,1.542,1.45,1.148,0.203,0.799,0.096,0.052,0.406,0.156,0.847,0.251,0.544,0.464,0.618,0.887,1.323,0.472,0.29,0.246,0.184,0.419,0.086,0.613,0.372,0.451,0.423,0.184,0.182,0.902,1.038,0.172,0.099,0.094,0.605,0.213,0.288,0.733
0.608,0.252,0.351,0.572,0.807,0.671,0.29,0.139,0.446,0.069,0.208,0.161,0.335,0.245,0.588,0.263,0.716,0.135,0.076,0.389,1.405,0.484,0.305,0.433,1.362,0.756,0.277,0.042,0.193,0.791,1.461,0.482,1.553,0.684,0.001,1.24,0.561,0.778,0.69,0.255,0.265,0.517,0.861,0.098,0.62,0.073,0.399,0.142,0.234,0.593,0.332,0.33,0.291,0.119,0.103,0.088,0.106,0.018,0.076,1.088,0.151,0.199,0.372,0.366,0.43,0.767,0.87,0.478,0.323,0.521,0.34,0.002,0.115,0.073,0.291,0.243,0.539,0.362,0.218,0.254,0.171,0.419,0.253,0.708,0.874,0.425,0.585,0.176,0.604,0.855,0.465,0.814,1.122,0.131,0.779,1.196,0.231,0.118,1.034,0.111,0.298,0.004,0.474,0.709,1.489,0.022,1.091,0.001,0.035,0.575,0.095,0.684,1.24,1.43,1.856,0.611,0.598,0.916,0.302,0.748,0.855,0.317,0.516,0.139,0.069,0.625,1.04,0.263
0.169,0.671,0.178,0.103,0.017,0.475,0.172,0.104,0.223,0.379,0.295,0.197,0.698,0.038,0.457,1.042,0.057,0.226,1.479,0.633,1.031,0.997,1.78,0.243,0.353,0.006,0.104,1.415,2.111,0.958,0.21,0.65,0.038,0.456,0.778,0.439,1.556,0.289,1.051,0.503,1.41,0.418,0.614,0.71,0.22,0.362,0.17,0.243,0.212,0.707,0.289,0.209,0.634,0.269,0.37,0.25,0.031,0.57,0.256,0.104,0.574,0.418,0.211,0.53,0.505,0.464,0.088,0.039,0.48,0.844,0.385,1.282,0.19,0.361,0.221,0.763,0.029,0.403,1.096,0.681,0.834,0.172,0.16,0.882,0.455,0.215,0.802,0.188,1.632,0.616,0.348,0.501,0.333,0.054,0.587,1.214,0.727,0.642,0.36,1.88,0.533,1.733,0.358,1.15,0.688,1.523,0.059,0.094,0.209,0.511,0.329,0.031,0.117,1.252,0.541,0.414,0.292,0.189,1.102,0.315,0.073,0.92,0.057,0.26,0.663,0.14,0.131,0.195
0.598,0.088,0.168,0.177,0.088,0.195,0.632,0.051,0.278,0.642,0.0,0.207,0.025,0.298,0.353,1.245,0.573,0.097,1.135,1.098,0.434,0.002,1.35,0.308,0.93,0.873,0.063,0.537,0.045,0.573,0.411,0.392,0.148,0.575,0.322,0.632,0.362,0.106,0.233,0.276,0.122,1.47,0.616,0.002,0.17,0.291,0.066,0.265,0.481,0.209,0.103,0.293,0.747,0.022,0.632,0.576,0.196,0.803,0.188,0.702,0.02,0.483,0.937,0.276,0.218,0.523,0.616,0.752,0.754,0.057,0.244,1.275,0.036,0.778,0.461,0.098,0.212,0.229,0.136,0.158,1.679,1.026,0.212,0.689,0.624,0.159,0.782,1.075,1.529,0.893,1.512,0.099,0.129,0.223,0.399,1.282,1.354,0.402,0.056,0.476,0.552,0.805,1.058,0.094,1.353,0.149,0.524,1.035,0.153,0.931,0.768,0.888,0.178,0.886,0.203,0.178,0.932,0.32,0.681,0.437,0.798,0.218,0.813,0.22,0.447,0.004,0.214,0.641
0.132,0.507,0.352,0.057,0.102,0.439,0.339,0.833,0.249,0.711,0.648,0.542,0.279,0.955,0.065,0.016,0.091,0.608,0.246,0.201,0.218,0.903,1.848,0.179,0.727,0.779,0.709,0.863,0.95,0.391,0.588,0.558,1.013,0.145,0.714,0.7,0.556,0.571,0.544,0.201,0.741,0.031,0.235,0.112,0.546,0.474,0.083,0.81,0.352,1.072,0.445,0.24,0.437,1.205,0.328,1.107,0.646,0.833,0.322,0.445,0.352,0.188,0.173,0.171,0.187,0.992,0.066,0.827,0.733,0.231,0.56,0.039,0.159,0.792,0.66,0.777,0.006,0.755,0.108,0.463,0.337,0.493,1.216,1.28,0.016,0.705,0.61,0.529,2.569,0.682,1.022,1.04,0.137,0.227,0.593,0.943,0.579,0.562,0.63,0.703,0.763,0.42,0.239,1.347,0.178,1.03,0.327,2.236,0.605,0.923,0.592,0.658,0.674,0.032,0.378,1.456,0.972,0.186,0.043,0.73,0.158,0.268,0.142,0.164,1.467,0.62,0.712,0.867
0.13,0.441,0.487,0.123,0.308,0.208,0.746,0.307,0.08,0.209,0.551,0.109,0.251,0.271,0.119,0.921,0.335,0.451,0.168,0.512,0.113,0.388,1.162,1.144,0.224,0.836,0.656,0.936,0.131,0.565,0.317,1.262,0.666,0.242,1.445,0.311,0.409,0.142,0.482,0.624,0.135,0.883,0.849,0.846,1.206,0.432,0.157,0.005,0.36,0.363,0.387,0.809,0.456,1.136,0.474,0.114,0.196,0.832,0.278,0.381,0.169,0.611,0.03,0.057,1.331,0.221,0.083,0.792,0.408,0.243,0.683,0.084,0.249,0.282,1.691,0.032,0.034,0.25,0.154,1.181,1.874,0.547,0.522,1.038,0.828,0.368,0.01,0.408,0.195,1.708,0.015,0.938,0.062,0.317,0.74,0.074,0.531,1.413,1.28,0.37,0.045,0.939,1.261,0.944,0.618,0.356,2.021,0.368,0.024,0.571,0.39,0.495,0.2,1.852,0.065,0.54,0.776,0.691,0.204,0.137,0.794,0.133,0.075,0.876,0.463,0.375,0.133,0.053
0.748,0.314,0.339,0.013,0.051,0.081,0.379,0.328,0.003,0.249,0.527,0.14,0.176,0.233,0.064,0.283,0.276,0.214,0.727,0.125,0.772,0.529,1.561,0.262,0.193,0.312,0.494,0.23,0.565,0.976,0.992,1.027,0.97,0.51,0.483,0.736,0.09,0.348,0.339,0.091,0.923,0.058,0.426,0.168,0.574,0.529,0.269,0.851,0.258,0.692,0.051,0.215,1.294,0.969,0.13,0.549,0.808,0.278,0.473,0.179,0.704,0.006,0.414,0.763,0.087,0.249,0.04,0.181,0.883,0.656,0.2,0.485,1.022,1.183,1.472,1.212,0.069,1.11,1.38,0.323,0.038,0.101,1.051,0.231,0.186,0.596,0.366,0.516,0.566,0.724,0.771,0.331,0.22,0.451,0.659,0.754,0.004,0.093,1.343,0.376,0.658,0.605,0.162,1.303,0.492,1.189,0.278,0.905,0.393,0.952,0.82,0.045,0.393,0.121,0.552,0.428,0.086,0.689,0.325,0.524,0.74,0.308,1.067,0.071,0.082,0.429,0.224,0.011
0.059,0.048,0.867,0.256,0.119,0.07,0.491,0.117,0.615,0.07,0.113,0.001,0.108,0.112,0.298,1.802,0.24,0.377,0.626,0.268,0.349,0.777,0.181,0.12,0.059,0.117,0.59,0.388,0.286,0.176,0.089,0.18,0.324,0.106,0.5,0.083,0.757,0.789,0.947,0.532,0.234,0.684,0.005,0.344,0.018,0.205,0.333,0.165,0.366,0.122,0.083,0.908,0.147,0.395,0.877,0.973,0.757,0.33,0.244,0.421,0.802,0.202,0.081,0.12,0.544,0.194,0.526,1.031,0.151,0.61,0.396,0.272,0.939,0.345,1.193,0.2,0.164,0.156,0.573,0.378,0.524,0.441,0.171,1.102,0.336,0.059,0.302,0.516,0.402,0.454,0.343,0.847,0.27,1.028,1.129,0.682,0.748,0.925,0.127,0.601,0.502,0.561,0.045,0.174,2.693,0.43,0.183,1.549,0.152,0.278,0.452,0.825,0.376,0.347,0.021,0.36,0.758,1.015,0.135,0.32,0.379,0.29,0.209,0.598,0.078,0.583,0.049,0.043
0.182,0.284,0.026,0.6,0.165,0.301,0.181,0.108,0.984,0.121,0.378,0.025,0.439,0.442,0.525,0.015,0.187,0.308,0.57,0.393,0.466,1.657,0.713,0.355,0.572,0.45,0.184,1.064,0.039,0.954,0.237,0.125,1.76,1.246,0.078,0.681,0.301,0.382,0.099,0.36,0.458,1.376,0.64,0.642,1.648,0.145,1.304,0.199,0.25,0.077,0.088,0.0,0.236,0.57,0.342,0.833,0.669,0.241,0.115,0.202,0.317,0.399,0.137,0.716,0.435,0.17,0.1,1.019,0.614,0.181,0.083,0.546,0.346,0.84,0.107,0.041,0.021,0.034,1.397,0.015,0.675,0.515,0.142,0.202,0.432,0.939,0.436,0.267,0.355,1.019,0.465,1.153,0.251,0.181,0.454,0.403,0.097,0.085,0.879,0.201,0.884,0.158,0.309,0.295,0.899,0.859,0.61,0.28,0.789,1.225,0.525,0.179,1.081,0.354,1.822,0.565,0.31,0.788,0.492,0.704,0.217,0.54,0.068,0.378,0.445,0.121,0.344,0.059
0.207,0.366,0.054,0.129,0.298,1.053,0.211,0.6,0.194,0.512,0.393,0.974,0.113,0.592,0.303,0.859,0.783,0.453,0.986,0.596,0.577,0.443,1.233,0.378,0.202,0.604,0.599,0.482,1.841,1.043,0.335,0.409,0.786,0.278,0.036,0.232,0.595,1.011,0.75,0.993,1.043,0.017,0.434,0.504,1.07,0.622,0.965,0.066,0.416,0.556,0.146,0.043,0.769,0.32,0.052,0.337,0.154,0.122,0.485,0.666,0.48,0.058,0.85,0.157,1.037,0.834,0.485,1.369,0.278,0.558,0.077,0.507,0.309,0.397,0.072,0.44,0.039,0.715,1.211,0.06,0.291,0.679,1.251,0.325,0.93,0.574,1.002,0.041,0.098,1.017,0.022,0.109,0.582,0.317,0.964,1.481,0.129,0.182,0.095,1.431,0.286,1.443,0.911,0.545,0.566,1.149,0.035,0.689,0.389,1.628,0.085,0.759,0.003,0.565,0.161,0.153,0.516,0.206,1.155,1.279,0.268,0.028,0.636,0.334,0.577,0.218,0.64,0.734
0.013,0.268,0.443,0.397,0.085,0.259,0.007,0.367,0.244,0.081,0.774,0.457,0.042,0.235,0.643,0.419,0.644,0.547,0.235,1.331,0.642,1.281,0.59,0.893,0.042,0.14,0.233,0.637,0.003,1.656,0.04,1.645,0.735,0.49,0.596,0.502,1.435,0.013,0.492,0.222,0.26,0.135,0.991,0.497,0.639,0.111,0.18,0.191,0.296,0.277,0.605,0.529,0.428,0.71,0.547,0.041,1.202,0.452,0.092,1.217,1.259,0.472,0.815,1.523,0.547,0.306,0.444,1.404,0.427,0.079,0.309,0.012,0.107,0.925,0.344,0.027,0.405,0.165,0.12,1.305,0.197,0.155,0.768,0.077,0.308,1.23,0.211,0.784,0.03,0.54,0.726,0.341,0.749,0.157,1.036,0.264,0.23,1.251,0.804,0.505,1.763,0.718,0.237,0.625,0.299,0.176,0.85,0.921,0.202,2.252,1.163,0.813,1.614,0.291,0.874,0.356,0.753,0.792,0.033,1.162,0.683,0.736,0.457,0.183,0.306,0.376,0.752,0.618
1.006,0.868,0.308,0.549,0.145,0.276,0.351,0.328,0.811,0.926,0.406,0.36,0.34,0.3,0.303,0.058,0.426,0.605,0.056,0.055,1.649,0.011,1.914,0.268,0.397,0.751,1.055,0.173,0.91,0.672,0.183,0.103,0.632,0.924,1.129,0.155,0.527,0.659,0.672,0.296,1.38,0.53,0.374,0.074,0.227,0.973,0.256,0.065,0.131,0.287,0.09,0.416,0.282,0.47,0.524,0.389,1.336,0.738,0.444,0.183,1.222,0.188,0.55,0.275,1.733,0.34,1.199,0.327,0.469,0.677,0.138,0.202,0.752,0.04,2.061,0.616,0.369,0.723,0.092,0.7,0.319,0.936,0.156,0.458,0.979,0.124,0.924,0.632,0.002,1.238,0.757,0.066,0.249,0.69,0.314,0.481,1.071,0.077,0.152,0.932,0.147,0.119,1.258,0.787,0.292,0.896,0.428,0.683,0.141,0.069,0.694,0.158,0.262,0.414,0.582,0.734,0.488,1.025,0.416,0.538,0.197,0.207,0.041,0.163,0.785,0.251,0.5,0.129
0.734,0.118,0.289,0.364,0.192,0.014,1.01,0.153,0.26,0.263,0.038,0.069,0.53,0.067,0.279,0.336,0.413,0.257,1.472,0.139,0.288,0.951,0.177,0.885,0.296,2.263,0.666,1.585,0.125,0.99,1.045,0.847,0.669,0.361,1.679,1.609,0.37,0.784,0.954,0.346,1.344,1.478,0.098,0.85,0.389,0.712,0.204,0.076,0.416,0.133,0.14,0.232,0.768,0.905,0.047,0.009,0.038,0.602,0.108,0.286,0.086,0.266,0.019,0.523,1.985,0.952,0.273,0.114,0.343,0.005,0.4,0.023,0.278,0.783,0.28,0.263,0.768,1.307,0.693,0.398,0.12,1.232,0.674,1.867,0.792,0.279,0.348,0.565,0.281,0.398,0.923,0.897,0.371,0.659,0.698,0.622,0.533,0.6,0.026,0.784,1.32,0.289,0.004,0.104,0.112,0.248,0.272,0.569,0.435,0.842,0.407,0.368,0.643,0.032,1.232,1.888,0.206,0.335,0.639,0.34,0.092,0.01,0.849,0.968,0.118,0.313,0.323,0.397
0.245,0.231,0.414,0.497,0.1,0.035,0.111,0.275,0.199,0.035,0.434,0.498,0.655,0.516,0.138,0.186,0.688,0.433,0.521,0.249,0.358,0.521,0.065,0.18,1.253,1.321,1.336,1.407,0.159,1.423,1.136,0.004,0.926,0.622,0.213,1.173,1.341,1.049,0.325,0.344,0.148,0.057,0.641,0.301,0.077,0.295,0.261,0.094,0.089,0.192,0.243,1.5,0.071,0.421,0.133,0.988,0.564,0.324,0.178,0.033,0.49,1.812,0.012,0.737,0.167,0.6,0.754,0.226,0.405,0.269,0.609,0.595,0.471,1.066,0.7,0.763,0.399,0.225,1.105,0.266,1.15,0.249,0.453,0.53,0.183,0.797,0.821,0.105,1.694,0.997,0.05,0.711,1.071,0.459,0.465,0.006,0.238,1.199,0.257,0.179,0.273,0.296,0.053,0.408,0.027,0.644,0.061,0.239,0.293,0.667,0.877,0.628,0.004,0.822,0.587,0.518,0.648,0.699,1.02,0.71,0.306,0.689,0.502,0.223,0.459,0.718,0.034,0.271
0.11,0.212,0.075,0.165,0.425,0.315,0.306,0.639,0.006,0.169,0.61,0.088,0.187,0.955,0.149,0.536,0.002,0.925,0.131,0.524,1.152,0.185,0.606,0.877,0.657,1.491,0.216,1.418,0.354,0.829,0.469,0.718,1.39,0.254,0.027,0.074,0.29,0.048,0.064,0.156,0.584,0.893,0.893,0.301,0.071,0.556,0.317,0.012,1.074,0.439,0.096,0.561,0.221,0.187,0.502,0.086,0.089,0.147,0.63,0.618,1.078,0.775,0.071,0.325,0.027,0.217,0.523,0.104,0.926,0.124,0.153,1.857,0.792,0.597,0.296,0.237,2.26,0.422,0.241,0.267,0.186,0.314,0.023,1.051,1.364,1.671,0.328,0.438,0.725,0.206,0.201,0.584,0.137,1.097,0.578,0.418,0.536,0.675,0.203,0.233,0.328,0.389,0.877,2.554,0.89,0.674,0.463,0.392,0.134,0.282,0.302,1.669,0.637,0.589,0.834,0.338,0.702,0.826,0.558,0.359,0.06,0.957,0.019,0.784,0.369,0.336,0.035,0.297
0.524,0.496,0.233,0.427,0.893,0.204,0.824,0.321,0.385,0.165,0.402,0.552,0.131,0.485,0.382,0.264,0.089,0.162,0.475,0.809,0.226,0.494,0.611,0.057,0.514,1.105,0.814,0.573,0.857,0.499,0.493,0.571,0.142,2.314,0.15,0.471,0.138,0.284,0.061,0.172,0.473,0.13,0.22,1.671,0.782,0.226,0.292,0.109,0.168,0.198,0.81,0.402,0.163,0.878,0.461,0.259,0.385,0.125,0.965,1.154,0.644,1.06,0.111,0.61,0.513,0.921,0.258,1.995,0.189,1.062,0.148,0.422,0.175,1.009,0.701,0.21,0.529,0.218,0.467,0.268,1.087,0.365,1.088,0.736,0.535,0.764,0.344,0.531,0.849,0.215,0.161,0.06,0.233,1.014,0.496,0.9,0.632,0.961,0.721,0.293,0.576,1.816,0.873,0.101,0.046,1.009,0.21,0.086,0.506,0.892,0.572,0.045,0.939,1.041,0.001,0.478,0.813,0.171,0.676,0.184,0.236,0.196,0.281,0.193,0.473,0.088,0.808,0.333
0.232,0.019,0.236,0.577,0.135,0.454,0.148,0.485,0.205,0.393,0.465,0.08,0.606,0.234,0.227,0.356,0.842,0.319,0.941,0.371,0.078,0.38,0.618,0.099,0.99,0.211,0.325,1.841,0.833,2.674,0.374,1.76,0.5,1.073,1.019,0.427,0.75,0.312,0.758,0.511,0.753,0.573,0.169,0.065,0.936,0.546,0.109,1.018,0.248,0.141,0.292,0.91,0.305,0.454,0.262,0.76,0.407,0.091,0.387,0.282,0.495,0.504,1.024,0.573,0.579,0.27,0.381,1.647,0.505,0.925,1.055,0.156,0.083,0.592,0.979,0.383,0.517,0.37,0.345,1.163,1.693,0.041,0.459,0.111,0.814,0.317,0.107,0.081,0.38,0.512,1.44,0.551,1.185,0.046,0.375,2.105,0.248,0.387,0.973,0.939,0.179,0.92,0.084,1.79,0.199,1.304,0.359,0.213,0.889,0.299,1.206,0.492,0.241,0.367,0.286,0.616,0.507,0.263,0.034,0.284,1.122,0.944,0.227,1.002,0.206,0.379,0.472,0.13
