@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.021,0.004,0.007,0.002,0.002,0.009,0.012,0.034,0.023,0.016,0.001,0.003,0.008,0.018,0.003,0.02,0.053,0.18,0.176,1.021,0.576,0.087,0.656,0.206,0.781,0.292,0.708,0.219,0.139,0.07,0.179,0.015,0.056,0.036,0.012,0.002,0.023,0.011,0.003,0.043,0.011,0.008,0.107,0.066,0.139,0.33,0.018,0.056,0.681,0.088,1.046,0.782,0.994,1.296,1.141,2.383,1.041,0.678,1.26,0.678,1.29,1.415,0.095,0.538,1.758,3.389,0.841,0.101,1.985,0.661,1.186,0.071,1.183,1.979,1.505,0.127,1.235,0.364,0.71,1.622,1.295,1.084,0.221,1.079,0.561,2.011,0.556,0.943,3.128,1.94,1.566,0.788,0.83,0.856,0.094,0.129,1.553,0.657,0.878,0.95,0.248,0.208,0.455,1.891,0.097,0.314,0.011,1.017,1.085,0.045,0.545,0.368,0.641,0.619,0.079,0.14,0.003,0.221,0.053,0.547,0.377,0.449,1.157,0.986,1.165,1.839,0.323,0.639,0.389,0.045,0.082,0.302,0.075,0.004,0.015,0.033,0.007,0.007,0.022,0.009,0.017,0.025,0.018,0.039,0.045,0.006,0.024,0.025,0.015,0.048
0.012,0.018,0.004,0.006,0.014,0.011,0.028,0.008,0.006,0.004,0.009,0.041,0.012,0.016,0.014,0.005,0.033,0.476,0.089,0.855,0.622,0.477,0.203,0.96,0.393,0.74,0.105,0.269,0.188,0.097,0.055,0.084,0.012,0.007,0.002,0.012,0.019,0.019,0.017,0.011,0.02,0.011,0.098,0.15,0.027,0.354,0.326,0.006,0.122,0.136,1.02,0.109,0.58,2.05,0.392,0.104,1.038,1.608,0.825,1.184,1.211,1.605,2.118,0.589,0.521,0.03,1.496,0.929,0.703,1.692,0.178,0.134,0.166,1.033,1.171,0.029,0.063,0.22,0.443,0.871,2.11,0.907,0.395,1.884,0.336,0.078,3.087,2.522,0.826,3.228,0.625,1.82,1.192,1.463,1.976,0.404,0.479,0.476,0.899,0.503,0.486,0.394,0.602,1.006,0.768,0.724,1.652,0.182,0.499,0.131,0.887,0.158,0.26,0.206,0.353,0.393,0.233,0.033,0.096,0.003,0.119,0.327,0.135,0.448,0.564,0.039,0.738,1.223,0.206,0.086,0.034,0.107,0.024,0.003,0.001,0.027,0.006,0.028,0.01,0.013,0.017,0.02,0.023,0.006,0.006,0.049,0.009,0.015,0.005,0.01
0.003,0.021,0.008,0.042,0.005,0.0,0.019,0.016,0.022,0.024,0.033,0.005,0.018,0.001,0.035,0.045,0.204,0.226,0.342,0.226,0.007,0.142,0.763,0.398,0.702,0.821,0.802,0.082,0.093,0.21,0.064,0.161,0.04,0.003,0.021,0.009,0.04,0.015,0.004,0.029,0.004,0.036,0.233,0.056,0.287,0.236,0.15,0.275,0.774,1.356,0.684,0.141,2.473,0.184,0.91,1.121,2.099,0.474,2.65,2.245,0.831,1.764,0.562,0.801,0.991,2.249,1.412,0.349,0.691,2.732,0.824,1.122,2.985,1.075,0.135,2.264,0.826,0.194,1.229,0.907,0.47,1.471,0.504,1.434,0.743,1.08,0.723,0.713,2.191,1.72,0.947,1.059,0.099,1.213,1.635,0.941,0.816,1.394,1.705,2.036,0.107,0.75,0.209,0.618,0.677,0.969,0.401,0.189,0.627,1.396,0.462,0.009,0.327,0.312,0.014,0.141,0.404,0.34,0.028,0.024,0.153,0.435,0.238,0.336,0.752,0.797,0.421,0.44,0.301,0.154,0.316,0.258,0.117,0.111,0.049,0.02,0.015,0.002,0.03,0.0,0.017,0.032,0.011,0.032,0.046,0.003,0.007,0.031,0.021,0.015
0.009,0.026,0.01,0.026,0.005,0.032,0.018,0.023,0.043,0.007,0.006,0.002,0.015,0.003,0.008,0.005,0.2,0.018,0.469,1.37,0.208,0.667,0.274,0.035,0.208,0.799,0.025,0.739,0.363,0.162,0.062,0.084,0.033,0.014,0.008,0.001,0.001,0.008,0.009,0.014,0.013,0.045,0.152,0.294,0.049,0.235,0.204,0.225,2.371,1.008,1.75,2.098,1.646,0.667,0.603,0.134,0.668,1.858,0.497,2.006,0.351,0.071,1.18,0.993,3.133,0.265,2.308,0.776,1.416,0.675,0.976,0.665,0.945,2.154,0.233,1.3,1.688,1.811,0.427,0.117,0.38,0.191,0.705,1.874,2.544,1.596,2.34,1.344,1.361,1.604,1.243,1.041,1.321,3.039,0.172,2.185,0.223,0.537,0.873,0.588,0.36,0.012,0.316,0.338,1.196,0.538,0.395,0.31,0.902,0.971,0.042,0.696,0.449,0.855,0.731,0.058,0.081,0.076,0.072,0.105,0.118,0.61,0.031,0.335,0.045,0.309,0.886,0.197,0.511,0.486,0.054,0.016,0.161,0.011,0.035,0.023,0.012,0.005,0.013,0.003,0.008,0.054,0.012,0.015,0.019,0.004,0.012,0.017,0.038,0.006
0.033,0.0,0.016,0.02,0.014,0.015,0.032,0.004,0.0,0.053,0.046,0.01,0.007,0.001,0.022,0.005,0.062,0.125,0.368,0.588,0.237,2.269,0.555,0.41,0.542,0.315,0.314,0.183,0.053,0.202,0.158,0.003,0.03,0.002,0.015,0.007,0.01,0.024,0.022,0.037,0.028,0.043,0.029,0.267,0.227,0.135,0.106,0.04,0.535,0.99,0.574,1.108,0.801,0.387,0.389,1.209,1.397,2.051,1.718,1.058,0.637,1.185,0.179,2.453,1.648,2.157,2.458,0.054,2.363,0.573,0.588,2.775,0.264,0.225,0.072,2.353,0.79,0.087,0.376,1.958,1.012,1.35,0.559,0.057,0.146,1.135,0.641,1.071,1.176,0.534,1.544,0.102,2.068,0.153,2.406,0.277,0.164,0.18,1.326,1.666,0.8,2.179,1.856,0.306,0.6,0.303,0.922,0.055,0.044,0.058,0.627,0.132,0.274,0.255,0.793,0.311,0.319,0.305,0.42,0.252,0.345,0.188,0.176,0.13,0.612,0.889,0.502,0.443,0.688,0.055,0.141,0.063,0.073,0.043,0.036,0.009,0.018,0.005,0.006,0.017,0.003,0.0,0.007,0.014,0.004,0.0,0.006,0.016,0.033,0.02
0.003,0.037,0.02,0.015,0.006,0.014,0.013,0.029,0.042,0.006,0.028,0.0,0.037,0.008,0.009,0.038,0.063,0.213,0.021,0.438,0.074,0.488,0.739,0.359,0.776,0.41,0.421,0.256,0.043,0.078,0.141,0.017,0.043,0.011,0.002,0.011,0.015,0.0,0.013,0.006,0.01,0.104,0.214,0.079,0.076,0.299,0.626,0.221,0.307,0.181,0.041,0.303,0.361,3.642,0.113,2.318,1.86,0.46,0.656,0.92,0.432,1.473,2.901,0.663,2.01,2.277,1.529,2.063,1.297,0.876,1.494,1.34,1.677,1.444,3.559,1.772,2.098,0.092,0.807,0.158,0.088,1.203,0.718,0.794,1.428,0.817,0.893,0.373,0.148,0.52,1.227,3.61,1.209,0.958,1.115,0.277,0.891,0.677,0.239,0.767,1.917,0.275,0.066,1.015,0.249,0.748,0.18,0.598,0.296,0.829,0.258,0.822,1.257,0.607,0.446,0.179,0.073,0.161,0.031,0.135,0.985,0.45,0.269,0.737,0.771,0.977,0.701,0.247,0.411,0.273,0.359,0.223,0.137,0.047,0.02,0.038,0.02,0.028,0.015,0.026,0.02,0.012,0.013,0.019,0.031,0.012,0.03,0.012,0.028,0.007
0.014,0.002,0.028,0.009,0.021,0.023,0.009,0.007,0.006,0.004,0.004,0.004,0.01,0.008,0.028,0.101,0.083,0.251,0.565,0.243,0.339,0.174,0.263,0.616,0.602,0.74,0.378,0.281,0.246,0.187,0.024,0.006,0.006,0.037,0.036,0.018,0.011,0.009,0.005,0.013,0.023,0.029,0.033,0.148,0.031,0.104,0.653,0.174,0.564,1.309,0.229,1.034,0.331,1.243,0.064,0.438,0.311,0.009,0.852,0.78,0.052,0.049,1.27,0.688,0.823,1.981,2.51,0.338,1.468,0.481,0.564,2.894,1.237,0.639,0.143,0.9,0.677,0.301,0.24,0.781,1.626,0.634,2.786,1.159,0.055,1.101,1.191,0.982,1.752,0.572,2.258,0.872,0.894,0.364,0.11,0.749,0.114,1.868,1.893,0.123,0.644,1.375,0.436,0.858,0.935,0.531,0.71,0.15,0.274,0.892,0.444,0.029,0.247,0.184,0.197,0.276,0.025,0.242,0.203,0.015,0.02,0.136,0.533,0.012,0.385,0.621,0.196,0.7,0.385,0.096,0.063,0.106,0.057,0.126,0.0,0.011,0.037,0.018,0.011,0.006,0.014,0.005,0.061,0.027,0.028,0.019,0.006,0.012,0.028,0.01
0.05,0.015,0.011,0.003,0.021,0.045,0.044,0.013,0.031,0.054,0.01,0.019,0.029,0.012,0.045,0.063,0.167,0.209,0.084,0.169,0.575,0.449,0.603,0.963,0.403,0.927,0.213,0.055,0.828,0.036,0.006,0.057,0.047,0.006,0.016,0.015,0.027,0.037,0.015,0.008,0.016,0.017,0.076,0.01,0.136,0.027,0.229,0.094,0.178,0.142,0.907,0.384,0.47,0.857,0.973,1.295,0.283,0.717,1.537,1.537,1.795,1.329,2.849,0.304,1.702,0.468,1.99,0.455,3.042,3.387,1.002,0.394,0.33,1.085,1.724,1.174,2.19,0.5,1.8,2.016,0.321,1.753,0.639,0.378,1.514,0.128,0.776,0.581,1.187,0.045,0.691,1.402,1.622,2.171,1.04,0.277,0.179,1.314,1.701,0.13,0.85,0.721,0.204,1.258,0.303,0.592,0.269,0.219,0.953,0.085,1.256,0.281,0.128,0.214,0.135,0.286,0.001,0.171,0.198,0.073,0.251,0.1,0.412,0.22,0.67,1.548,0.092,0.181,0.363,0.159,0.433,0.196,0.122,0.067,0.027,0.024,0.011,0.009,0.008,0.027,0.003,0.03,0.046,0.013,0.006,0.009,0.016,0.001,0.002,0.029
0.024,0.005,0.012,0.005,0.035,0.004,0.0,0.008,0.021,0.01,0.028,0.008,0.015,0.007,0.025,0.007,0.243,0.302,0.045,0.432,0.439,1.026,0.826,0.156,0.102,0.749,0.957,0.14,0.491,0.16,0.067,0.036,0.006,0.02,0.011,0.008,0.015,0.001,0.013,0.011,0.006,0.141,0.047,0.029,0.238,0.636,0.17,0.069,0.135,0.825,0.351,2.079,0.844,1.01,2.735,0.236,1.196,2.166,1.229,3.305,0.726,1.77,0.28,2.196,0.509,2.304,1.383,0.157,0.206,1.235,0.828,1.926,2.04,1.828,1.486,1.423,0.591,0.896,1.764,0.731,0.447,0.284,0.509,0.139,0.725,2.813,0.543,1.095,1.073,1.572,0.058,0.105,1.662,0.43,1.245,0.616,0.249,2.99,0.291,0.2,0.109,0.796,0.879,0.164,2.103,0.862,1.138,0.999,0.196,0.07,0.266,0.3,1.373,0.162,0.351,0.235,0.079,0.326,0.135,0.07,0.165,0.177,0.461,1.151,0.312,1.169,1.088,0.557,0.391,0.078,0.013,0.286,0.173,0.038,0.009,0.024,0.026,0.002,0.016,0.021,0.012,0.009,0.01,0.027,0.013,0.009,0.007,0.022,0.006,0.006
0.006,0.01,0.012,0.024,0.002,0.013,0.013,0.028,0.042,0.025,0.033,0.004,0.011,0.002,0.017,0.044,0.078,0.305,0.555,0.004,0.364,0.464,0.696,0.174,0.572,0.434,0.062,0.106,0.064,0.431,0.053,0.139,0.021,0.011,0.009,0.018,0.014,0.018,0.01,0.014,0.029,0.016,0.109,0.103,0.111,0.011,0.002,0.683,0.573,0.913,0.916,0.052,0.31,2.743,1.591,1.645,0.667,1.035,1.509,0.168,0.778,1.562,2.213,2.472,1.173,1.459,0.537,0.157,1.33,2.259,1.968,0.946,2.44,1.456,0.138,0.463,1.302,2.319,0.497,1.221,0.98,3.16,3.249,0.476,0.82,1.218,0.685,0.446,1.114,1.186,1.34,1.411,1.76,0.157,0.804,0.186,0.182,0.428,0.968,2.193,0.508,1.163,0.69,0.661,0.229,1.042,0.647,0.496,0.165,0.876,0.269,0.866,0.111,0.36,0.416,0.221,0.135,0.198,0.308,0.178,0.222,0.267,0.552,0.374,0.612,1.162,0.358,0.11,0.073,0.277,0.059,0.066,0.016,0.006,0.018,0.038,0.001,0.023,0.045,0.043,0.006,0.012,0.017,0.018,0.012,0.007,0.003,0.001,0.013,0.001
0.018,0.014,0.006,0.027,0.013,0.013,0.008,0.005,0.017,0.002,0.004,0.012,0.018,0.004,0.059,0.026,0.059,0.16,0.469,0.284,0.134,0.625,1.006,0.296,0.312,0.034,0.283,0.116,0.32,0.302,0.08,0.097,0.041,0.017,0.011,0.01,0.016,0.018,0.02,0.003,0.036,0.03,0.194,0.052,0.048,0.02,0.474,0.733,0.555,0.09,0.336,0.155,0.648,2.377,0.022,0.08,1.489,1.116,0.75,1.477,0.135,2.443,0.914,0.651,0.297,0.243,2.35,1.001,1.723,0.583,1.51,0.415,1.196,0.932,4.436,2.752,1.271,0.629,1.068,0.385,0.133,2.11,2.483,0.544,2.323,0.065,1.275,0.024,0.917,0.56,1.146,1.677,0.491,1.726,0.104,1.224,0.275,1.756,2.222,0.412,0.785,2.498,1.367,0.662,1.05,0.305,1.013,1.346,1.223,0.307,0.422,1.871,0.345,0.226,0.844,0.71,0.156,0.05,0.106,0.341,0.046,0.222,1.402,0.316,0.363,0.044,0.505,0.46,0.515,0.072,0.286,0.021,0.124,0.017,0.056,0.009,0.005,0.043,0.017,0.02,0.005,0.03,0.026,0.048,0.032,0.003,0.027,0.02,0.004,0.012
0.017,0.032,0.0,0.039,0.007,0.051,0.007,0.035,0.051,0.002,0.001,0.023,0.022,0.009,0.002,0.011,0.134,0.235,0.256,0.738,1.145,1.601,1.273,0.861,0.292,1.512,0.104,0.278,0.244,0.025,0.107,0.043,0.033,0.002,0.017,0.017,0.037,0.036,0.007,0.012,0.009,0.006,0.146,0.068,0.142,0.459,0.31,0.762,0.405,0.358,0.626,0.54,1.011,0.772,2.619,2.43,0.389,0.403,0.438,1.003,2.029,1.97,1.854,0.289,0.772,0.786,2.223,0.288,1.429,1.131,0.901,0.275,0.911,0.431,2.112,1.235,3.149,1.037,3.342,0.611,0.253,0.969,0.673,1.07,0.537,1.849,1.019,1.668,0.41,0.266,1.484,0.948,0.614,0.923,0.459,3.274,2.257,0.28,0.189,1.899,0.453,0.09,0.062,1.169,0.328,1.605,0.473,1.18,0.85,0.636,1.342,0.171,0.162,0.487,0.067,0.011,0.084,0.275,0.111,0.352,0.115,0.058,1.146,0.296,0.27,0.03,1.386,0.226,0.28,0.008,0.017,0.033,0.007,0.086,0.004,0.041,0.026,0.001,0.015,0.036,0.009,0.005,0.05,0.006,0.003,0.008,0.015,0.042,0.003,0.011
0.004,0.047,0.002,0.016,0.002,0.013,0.006,0.017,0.009,0.033,0.008,0.028,0.023,0.004,0.014,0.021,0.036,0.157,0.133,0.534,0.183,0.04,0.037,1.453,0.015,0.744,0.641,0.051,0.023,0.191,0.109,0.06,0.077,0.046,0.009,0.05,0.008,0.027,0.021,0.022,0.01,0.016,0.062,0.137,0.111,0.297,0.082,0.473,0.855,0.17,0.765,0.639,1.248,0.168,0.186,2.639,0.423,0.3,1.019,0.342,1.61,0.876,1.315,0.384,0.617,1.506,2.363,0.88,0.216,0.613,2.769,1.431,1.782,0.849,0.575,1.596,1.092,1.715,2.141,0.824,1.554,0.134,2.946,0.606,1.966,1.549,1.418,1.353,0.619,2.366,1.189,0.596,1.172,0.661,1.71,0.039,0.876,1.743,0.476,0.102,0.141,0.855,0.673,0.307,0.498,0.604,0.056,0.547,0.218,0.641,0.765,0.53,1.57,0.891,0.058,0.319,0.228,0.329,0.02,0.218,0.326,0.103,0.945,0.615,0.761,0.788,0.737,0.447,0.039,0.222,0.322,0.008,0.098,0.028,0.002,0.039,0.001,0.01,0.012,0.004,0.018,0.018,0.043,0.041,0.042,0.008,0.013,0.002,0.023,0.001
0.005,0.013,0.006,0.004,0.003,0.012,0.003,0.019,0.002,0.032,0.01,0.005,0.037,0.009,0.019,0.005,0.106,0.142,0.129,0.095,0.094,0.719,0.254,0.135,0.374,0.854,0.362,0.869,0.2,0.478,0.038,0.075,0.004,0.0,0.011,0.004,0.011,0.018,0.007,0.007,0.01,0.05,0.167,0.197,0.012,0.037,0.426,0.103,0.921,1.117,0.147,0.106,2.372,0.172,0.109,1.323,0.752,1.135,2.32,0.125,0.012,0.737,1.618,0.058,1.319,0.742,2.105,0.128,1.397,0.781,0.094,2.545,0.779,0.478,0.943,4.515,1.982,0.698,1.117,2.145,0.501,1.536,2.045,0.283,0.294,2.482,1.026,0.281,0.266,0.73,0.002,1.13,1.323,1.321,1.033,2.905,1.229,0.61,0.009,0.374,0.626,3.155,0.099,1.56,0.21,0.459,0.576,0.59,0.789,0.679,0.611,0.18,0.402,1.199,0.171,0.338,0.177,0.313,0.179,0.009,0.262,0.513,0.029,1.023,0.049,0.401,0.571,0.783,0.34,0.26,0.221,0.079,0.059,0.059,0.01,0.015,0.012,0.011,0.033,0.008,0.004,0.012,0.029,0.031,0.017,0.004,0.001,0.007,0.027,0.008
0.005,0.03,0.016,0.021,0.008,0.047,0.029,0.035,0.019,0.018,0.022,0.017,0.028,0.011,0.014,0.019,0.035,0.083,0.601,0.106,0.458,0.066,0.13,1.31,1.069,0.011,0.44,0.161,0.051,0.125,0.139,0.019,0.007,0.008,0.035,0.039,0.002,0.005,0.006,0.026,0.032,0.123,0.18,0.147,0.287,0.168,0.124,0.231,0.613,0.935,1.676,1.0,0.275,0.157,1.54,3.524,2.829,0.465,0.088,1.815,0.756,0.303,1.165,0.768,1.316,1.046,0.442,2.405,0.38,1.256,1.307,0.281,1.089,1.569,1.619,1.924,1.923,3.188,1.368,1.566,0.622,0.311,0.842,1.691,0.298,0.738,1.063,1.518,2.938,1.118,1.876,1.03,0.219,0.499,0.817,0.536,0.079,2.274,0.339,0.901,1.015,0.061,0.078,1.667,1.252,0.637,0.381,1.022,1.771,0.944,1.473,0.431,1.001,0.5,0.242,0.049,0.087,0.159,0.036,0.127,0.609,0.035,0.444,0.007,0.356,0.142,0.405,0.179,0.195,0.417,0.475,0.012,0.076,0.059,0.001,0.037,0.0,0.034,0.006,0.001,0.018,0.019,0.012,0.021,0.011,0.015,0.011,0.041,0.013,0.028
0.007,0.006,0.015,0.003,0.018,0.01,0.006,0.025,0.052,0.017,0.023,0.001,0.041,0.047,0.021,0.042,0.027,0.001,0.485,0.533,0.912,1.177,0.256,0.295,1.811,0.729,0.672,0.307,0.15,0.132,0.249,0.123,0.056,0.02,0.014,0.011,0.004,0.003,0.004,0.033,0.039,0.04,0.06,0.121,0.408,0.28,0.138,0.479,0.677,0.975,0.796,0.88,0.109,2.049,0.367,0.547,1.283,1.754,0.371,1.221,2.298,1.257,0.624,3.814,0.644,1.186,1.625,0.536,0.872,0.675,0.446,1.267,3.153,2.002,0.198,0.696,1.998,0.31,0.531,2.392,1.418,2.817,1.994,0.458,0.342,2.013,0.5,0.194,0.623,1.324,0.386,1.236,0.66,0.632,1.821,1.332,1.02,0.151,0.194,2.112,0.892,0.649,0.404,1.372,1.142,0.328,0.85,0.96,0.386,0.358,0.242,0.753,0.413,0.095,1.101,0.362,0.035,0.155,0.354,0.096,0.161,0.083,0.253,0.085,1.412,0.989,1.06,0.45,0.107,0.416,0.003,0.191,0.138,0.137,0.033,0.002,0.017,0.002,0.05,0.014,0.01,0.023,0.004,0.005,0.006,0.059,0.013,0.016,0.01,0.014
0.025,0.033,0.005,0.011,0.012,0.009,0.036,0.02,0.006,0.029,0.009,0.043,0.015,0.032,0.019,0.085,0.005,0.286,0.041,0.98,0.484,0.344,0.129,0.076,1.647,0.399,0.734,0.55,0.27,0.242,0.307,0.054,0.015,0.067,0.015,0.006,0.041,0.003,0.005,0.008,0.007,0.106,0.071,0.268,0.155,0.586,0.301,0.751,0.57,0.204,0.403,0.512,1.959,1.456,3.89,1.293,0.768,0.433,1.007,0.795,0.009,1.94,3.815,0.129,2.154,0.966,0.401,0.799,1.373,0.664,0.912,0.002,0.085,1.973,1.544,0.545,2.819,0.509,1.464,0.13,0.477,3.868,0.745,0.634,2.01,1.17,1.766,0.348,0.646,1.899,1.454,0.159,0.807,1.409,1.468,0.324,1.04,0.133,1.591,0.098,2.555,0.066,1.066,0.858,1.757,1.457,0.045,1.258,0.623,1.237,0.485,2.283,0.767,0.194,0.866,0.193,0.123,0.095,0.019,0.005,0.371,0.111,0.983,0.468,0.826,0.7,0.305,0.77,0.221,0.082,0.187,0.011,0.037,0.04,0.044,0.028,0.013,0.011,0.005,0.005,0.017,0.037,0.012,0.001,0.004,0.002,0.007,0.031,0.014,0.012
0.007,0.005,0.01,0.002,0.003,0.009,0.006,0.012,0.004,0.03,0.006,0.023,0.03,0.029,0.005,0.069,0.069,0.113,0.087,0.069,0.547,0.157,0.471,0.007,0.889,0.269,0.943,0.241,0.608,0.463,0.023,0.161,0.049,0.018,0.003,0.029,0.006,0.003,0.019,0.024,0.011,0.061,0.008,0.23,0.209,0.202,0.153,0.327,0.644,1.098,1.651,0.224,0.34,1.579,2.441,0.198,0.345,1.333,2.886,1.176,0.091,0.281,1.372,0.572,2.274,1.469,1.549,0.149,2.019,0.917,0.802,0.526,1.218,0.289,1.13,1.902,1.709,0.894,0.972,0.0,0.137,1.031,1.968,3.478,1.405,1.12,0.37,0.249,1.706,0.288,1.128,0.676,0.018,1.469,0.785,1.278,1.136,1.541,0.111,0.573,0.322,0.209,0.07,1.225,1.115,0.866,0.788,1.158,0.298,0.404,1.244,0.153,0.07,0.695,0.629,0.241,0.068,0.101,0.297,0.182,0.047,0.609,0.161,1.63,0.143,0.708,0.684,0.309,0.209,0.001,0.244,0.164,0.039,0.014,0.055,0.039,0.008,0.004,0.001,0.035,0.011,0.004,0.03,0.035,0.005,0.023,0.031,0.001,0.027,0.036
