@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.019,0.019,0.032,0.012,0.021,0.031,0.044,0.022,0.008,0.009,0.03,0.043,0.026,-0.012,0.012,0.008,0.048,-0.208,0.214,-1.488,-0.321,-0.062,-0.423,-0.013,0.077,-0.877,-0.253,0.121,0.184,0.052,-0.167,0.05,0.029,-0.095,0.036,0.044,0.021,0.033,0.004,0.094,0.019,0.02,0.029,0.052,0.123,-0.321,-0.002,0.06,-0.429,0.08,-0.133,0.537,-0.239,-1.64,-1.225,-3.341,-1.648,-0.932,0.679,-1.123,-2.156,-0.405,-1.273,-1.511,-1.607,-6.107,-1.411,-1.252,1.082,-1.407,-1.075,-1.202,-2.927,0.288,-3.213,-1.189,-1.506,-1.267,-1.623,-0.627,-2.632,-1.207,-1.567,-2.43,-1.895,-4.362,-1.125,-1.482,-5.045,-2.317,-1.419,-0.612,-1.06,-2.262,-1.197,-1.246,-3.109,-0.177,-0.956,-2.453,-1.446,-0.903,-1.718,-4.684,-1.288,-1.059,-1.258,-0.659,-1.714,-1.283,-1.158,-1.218,-1.704,-1.018,-0.718,-0.436,-0.166,0.095,-0.022,-0.993,-0.455,0.499,0.705,-0.176,-1.204,0.971,1.249,1.314,1.233,0.065,0.047,-0.076,0.066,0.042,0.03,-0.018,0.016,0.021,0.034,0.003,-0.002,0.007,0.04,-0.009,0.107,0.027,0.019,-0.044,-0.012,0.057,1.0
0.025,0.023,0.042,0.032,0.024,0.031,0.035,0.04,0.034,0.046,0.044,0.037,0.031,-0.011,0.004,0.009,-0.003,-0.649,0.117,0.687,-0.258,0.259,-0.042,-0.691,-0.53,-1.052,0.043,-0.086,0.156,0.115,-0.014,-0.039,0.013,0.021,0.054,0.034,0.005,0.011,0.072,0.032,0.017,0.037,0.204,0.504,0.639,0.471,1.146,0.873,0.896,0.951,-0.822,0.888,0.468,1.064,1.726,0.855,2.308,0.542,0.522,0.839,-0.429,3.547,-0.4,-0.045,0.525,0.899,0.562,1.66,0.721,2.17,0.784,1.01,1.111,1.703,1.283,0.93,0.893,0.716,1.019,0.396,3.191,0.451,0.351,-1.977,0.739,0.695,-0.71,-1.373,0.548,5.133,0.92,0.166,0.34,2.923,1.487,0.273,-0.57,0.1,0.63,0.546,-0.054,-0.134,-0.522,0.316,-0.585,0.164,-0.667,-0.01,0.31,0.081,-2.042,-0.034,0.031,-0.146,-0.197,0.159,0.015,0.015,-0.08,0.041,0.075,0.265,0.45,0.5,0.438,0.792,0.861,1.979,0.485,0.104,0.076,-0.062,0.042,0.027,0.01,0.029,0.023,0.053,0.012,0.028,0.006,-0.01,0.078,0.011,0.062,0.06,0.051,0.008,0.031,0.029,1.0
0.017,-0.024,0.028,0.011,0.01,0.002,0.065,-0.022,0.094,0.016,0.021,0.019,0.055,0.023,0.066,0.027,-0.4,-0.029,-0.127,0.014,0.011,-0.173,-0.273,0.16,0.957,-0.842,-0.545,-0.002,-0.045,0.138,0.02,0.041,0.068,0.027,0.016,0.006,0.037,0.062,0.041,0.064,0.023,0.037,0.739,0.035,-0.109,-0.493,0.103,-0.371,-0.998,-1.127,0.089,0.981,2.31,0.844,0.025,2.185,4.507,1.517,2.23,1.958,1.745,0.196,2.619,0.902,2.219,2.431,0.034,0.907,0.995,1.402,0.411,1.059,6.23,1.132,1.231,0.532,0.914,1.22,0.336,1.084,1.551,-1.513,1.523,1.485,2.124,1.799,1.597,1.683,-0.222,0.915,1.249,3.575,1.169,0.193,2.24,1.772,0.51,-1.865,0.843,-2.884,0.084,-0.351,0.204,-0.538,0.287,0.307,-0.353,0.146,0.756,-0.061,0.34,0.001,0.127,0.078,-0.005,0.285,-0.511,0.266,0.063,0.067,-0.048,0.076,-0.56,-0.077,1.373,0.129,-0.086,-0.099,-0.322,-0.158,0.039,0.059,0.1,0.232,0.019,0.007,0.043,0.008,0.018,0.001,-0.004,0.011,0.015,0.06,-0.019,0.011,0.013,0.028,0.062,-0.016,2.0
0.014,0.009,0.011,0.022,0.014,0.008,0.03,0.037,-0.053,0.03,-0.003,0.003,0.031,0.049,0.06,0.048,-0.109,0.04,0.254,1.952,0.144,1.441,-0.519,0.1,0.266,-0.069,0.035,-0.758,0.04,-0.244,0.033,-0.114,0.064,0.019,0.047,0.027,0.033,0.023,0.013,0.012,0.03,-0.024,0.064,-0.153,-0.004,-0.388,0.083,0.601,4.279,0.881,-0.857,4.878,1.687,1.542,1.017,1.015,1.907,1.698,0.699,2.374,1.728,1.148,0.895,1.629,-0.356,1.498,1.044,2.219,0.559,1.772,1.651,0.914,0.491,4.798,1.083,0.547,0.562,1.949,1.317,1.091,0.989,1.117,-0.189,0.651,-1.198,0.139,0.395,0.791,1.557,-0.071,0.718,1.47,3.011,-0.031,1.156,1.3,1.063,0.053,0.124,0.549,1.041,1.178,0.469,0.484,-0.49,0.133,-0.144,0.265,0.433,0.802,0.029,-1.203,0.668,1.468,-0.22,-0.037,0.067,0.054,0.031,0.054,0.26,-0.028,0.016,-0.27,0.062,0.063,0.594,0.112,-0.594,-0.458,0.05,0.01,0.246,-0.007,0.059,0.032,0.003,0.027,0.021,0.017,0.039,0.002,0.008,0.03,-0.028,0.023,0.041,0.011,0.03,0.009,2.0
0.014,0.039,-0.011,0.022,0.061,0.02,0.127,0.027,0.009,0.037,0.007,0.026,0.032,0.018,0.029,0.044,0.1,-0.064,-0.127,0.372,-0.269,-2.202,0.951,0.492,-0.462,0.003,-0.094,-0.125,0.114,0.243,0.303,0.036,-0.015,0.017,0.022,-0.004,-0.01,-0.016,0.061,0.105,0.041,-0.061,-0.01,0.598,0.549,0.199,-0.063,0.014,-0.072,0.776,0.005,1.353,0.742,0.953,0.818,-0.675,-0.27,-0.818,-1.24,-0.127,2.004,1.24,0.77,-1.327,3.345,2.591,3.514,0.859,2.463,0.388,1.089,-1.852,0.537,0.538,0.812,1.098,-0.342,1.029,0.461,-2.564,1.058,1.374,1.431,0.896,0.915,2.538,1.185,0.77,2.037,0.591,0.477,1.029,5.21,1.078,2.101,0.993,0.292,0.637,1.777,1.63,0.296,2.236,-0.903,0.178,-1.108,0.355,-0.343,-0.132,0.037,0.045,1.15,-0.061,0.063,-0.268,1.031,-0.444,0.224,0.613,-0.707,-0.11,0.407,-0.104,0.213,-0.116,1.338,-1.228,0.649,0.305,-0.379,0.056,0.273,0.058,0.038,-0.006,0.02,0.015,0.005,0.005,0.009,0.044,0.038,0.005,0.027,0.036,0.019,0.049,0.046,0.002,0.025,0.038,2.0
0.039,-0.006,0.027,-0.0,0.042,0.006,0.015,0.032,-0.028,0.033,0.014,0.03,0.044,0.023,0.055,0.042,0.03,0.076,0.052,-0.304,-0.049,-0.611,-0.122,-0.418,-1.704,0.044,-0.085,0.025,0.019,0.031,0.139,0.005,0.017,0.053,0.032,0.032,0.016,0.037,0.012,0.025,-0.01,0.006,-0.134,0.079,-0.115,0.176,-0.515,0.189,-0.106,-0.025,0.12,0.433,1.076,3.207,1.125,3.859,1.693,1.805,1.446,2.139,1.103,2.842,0.85,1.309,1.644,0.044,4.749,-2.885,1.771,2.654,2.187,-0.824,-0.383,-0.515,-1.636,1.73,7.151,1.273,0.033,1.116,1.13,1.746,1.002,-0.866,-0.538,-0.605,1.286,1.068,1.33,0.465,-0.559,4.16,0.593,2.041,1.488,0.961,1.977,0.739,0.675,0.712,-0.558,-0.141,0.01,0.108,-0.015,-0.217,0.054,-0.277,0.285,-0.437,-0.056,-0.184,2.3,0.772,-0.307,-0.044,0.005,0.3,0.091,-0.024,0.373,0.162,-0.394,0.756,0.691,0.303,-0.549,-0.12,0.15,0.016,0.261,0.058,-0.238,0.031,0.064,0.04,0.01,0.033,0.034,-0.023,0.033,0.035,0.047,0.069,0.057,0.039,0.053,0.001,0.02,0.012,2.0
0.021,0.035,0.028,0.027,0.026,0.023,0.039,-0.005,0.028,0.03,0.02,0.014,0.059,0.033,0.003,0.059,0.089,0.212,0.736,-0.224,-0.199,-0.221,-0.583,-0.453,-0.415,0.5,-0.242,-0.91,0.216,-0.004,0.016,0.007,0.032,-0.042,-0.054,0.013,0.046,0.047,0.046,0.056,0.048,0.077,0.033,-0.133,0.019,0.155,-0.021,0.085,-0.203,-0.106,0.477,1.53,0.898,2.019,1.392,2.124,1.035,1.391,2.007,1.569,1.445,1.441,0.484,1.158,2.47,-1.82,1.958,1.558,0.506,0.989,1.043,0.326,0.738,0.458,1.319,0.8,1.03,1.246,1.171,1.085,0.027,1.115,2.561,2.578,1.497,1.301,1.95,0.522,2.403,1.71,-2.851,2.312,1.778,0.629,0.247,1.227,0.117,0.514,2.65,0.021,2.299,1.401,-0.917,-0.701,0.002,-0.404,0.092,0.163,0.032,-0.519,0.208,0.02,0.226,0.133,0.062,-0.007,0.055,-0.352,0.285,0.028,0.033,0.234,-0.26,0.007,-0.062,-0.261,-0.189,-0.519,-0.683,0.058,-0.167,0.211,0.028,-0.076,0.037,0.027,0.04,0.045,0.031,0.016,0.046,0.044,0.095,-0.031,-0.009,-0.003,0.033,0.024,-0.001,0.05,2.0
-0.034,0.039,0.007,0.022,0.038,0.015,-0.059,0.01,0.038,-0.03,0.038,0.034,0.003,-0.012,0.11,-0.047,-0.124,-0.003,0.014,-0.027,0.274,-0.406,0.416,0.33,-0.503,-0.762,0.022,-0.011,-1.486,0.037,0.043,0.148,-0.002,0.014,0.051,-0.037,0.015,0.014,-0.006,0.001,0.067,0.265,0.498,0.625,0.804,0.693,0.695,0.81,0.547,0.958,0.446,1.289,0.495,0.746,1.038,1.128,0.572,0.326,1.032,-0.959,0.908,0.6,1.237,0.752,-1.164,1.458,3.947,0.987,-0.549,-0.946,-0.563,1.031,1.041,1.008,0.665,1.397,-0.284,0.579,0.219,0.797,0.915,0.134,1.832,0.694,0.083,0.704,0.227,0.154,-0.021,0.652,1.228,-0.674,-0.233,2.888,0.847,0.216,0.026,0.672,0.137,0.042,0.313,0.291,0.188,-1.555,0.389,0.555,0.257,0.11,-0.849,0.029,-0.264,-0.439,-0.112,0.005,-0.026,-0.27,-0.002,-0.232,0.078,-0.077,-0.074,0.118,0.865,0.163,1.028,-0.202,0.165,-0.004,-0.55,0.063,1.078,-0.058,-0.102,-0.004,0.092,-0.002,0.029,0.033,0.014,0.077,0.014,0.028,0.017,0.04,0.042,0.009,0.019,0.034,0.037,0.021,2.0
0.011,0.024,0.038,0.029,0.022,0.002,0.003,0.044,0.025,0.013,0.009,0.024,0.008,0.039,0.051,0.055,0.263,-0.254,0.071,0.099,-0.058,2.066,-0.734,0.086,0.04,-0.184,0.825,0.099,0.416,0.009,0.125,0.054,0.036,0.084,-0.002,0.022,0.025,-0.0,0.038,0.058,0.019,-0.091,0.105,0.021,-0.172,-0.306,0.39,0.385,0.464,0.029,0.505,1.466,0.296,-0.164,2.552,0.493,-1.751,0.179,-0.408,-1.254,0.471,-1.557,0.587,2.762,1.001,-1.516,-1.421,0.438,0.321,1.055,-0.162,1.016,-1.166,1.832,-0.516,-0.723,1.29,0.241,2.005,0.883,0.712,0.106,0.445,0.497,0.29,1.857,0.968,1.348,0.665,-0.843,0.516,0.581,1.629,1.221,1.422,-0.099,-0.005,-0.833,-0.236,-0.006,0.071,-0.731,0.352,-0.306,0.142,-0.26,-0.388,1.996,-0.089,0.069,-0.098,-0.007,0.569,-0.067,0.217,-0.232,0.049,0.096,0.095,0.116,-0.113,-0.331,0.283,3.486,-0.245,-0.448,-1.094,-0.669,-0.028,-0.049,-0.008,-0.086,-0.125,-0.003,0.019,0.017,0.054,0.041,0.059,0.044,0.013,0.0,0.013,-0.01,0.033,0.009,0.019,0.053,0.047,0.05,2.0
0.037,0.011,-0.006,0.022,0.028,-0.004,0.057,-0.015,0.015,0.073,-0.018,0.018,0.044,0.033,-0.004,-0.007,0.136,-0.46,0.085,0.047,0.715,-0.759,-0.308,0.311,0.095,-0.247,-0.051,0.115,0.002,-0.407,0.055,0.255,0.056,-0.006,0.029,0.03,0.024,0.031,0.043,0.041,0.011,0.006,0.025,0.057,0.116,0.021,0.1,-0.049,1.042,2.483,0.934,0.899,0.979,3.635,0.464,-0.972,0.385,1.723,2.795,0.822,1.019,-0.687,-7.954,2.126,0.931,-0.074,1.244,0.892,0.933,-1.524,4.24,0.025,-2.383,1.533,0.978,0.776,1.075,0.883,1.831,1.422,0.075,-5.373,2.663,0.844,0.533,1.432,1.039,1.27,1.588,0.993,2.429,1.88,-1.479,0.806,1.297,0.744,1.055,0.602,2.753,-1.771,0.104,0.371,1.101,-0.638,0.043,-0.021,-0.298,-0.031,-0.037,0.377,0.107,1.572,0.109,0.205,0.28,-0.309,-0.179,-0.056,0.166,-0.068,0.201,0.247,0.305,0.201,-0.323,0.049,0.315,0.041,0.041,0.019,-0.014,-0.038,-0.009,0.029,0.035,-0.014,0.034,0.07,0.011,0.103,0.029,0.016,0.05,0.038,0.011,0.024,0.029,0.034,0.008,0.01,2.0
0.045,0.068,0.025,0.012,0.047,0.03,0.055,0.039,0.044,0.016,0.017,0.03,0.067,0.014,-0.028,0.008,-0.03,0.147,0.274,0.209,-0.157,0.384,0.346,-0.218,-0.209,-0.031,-0.125,0.035,-0.028,0.069,0.032,-0.135,0.045,0.032,0.023,0.007,0.042,0.061,0.025,0.012,0.023,0.006,-0.252,-0.064,-0.052,0.026,-0.197,0.428,0.469,-0.057,0.389,-0.135,1.06,-4.845,0.004,0.032,0.707,-2.184,0.182,1.724,0.806,5.222,0.961,1.412,0.874,1.013,3.986,1.774,-0.255,1.408,2.208,1.241,1.201,1.72,1.062,1.25,3.421,0.975,1.835,1.366,1.024,0.771,0.983,0.933,-2.294,1.004,0.867,0.987,0.067,-0.329,0.68,0.476,1.223,2.056,1.019,2.7,0.739,0.315,3.049,1.334,0.871,5.858,0.301,0.867,-0.186,0.98,-0.564,1.69,1.098,0.85,-0.149,4.185,1.104,0.675,0.19,-0.985,0.161,0.04,0.07,0.101,0.018,-0.14,0.363,0.271,0.155,-0.015,0.475,-0.3,-0.443,0.14,0.184,0.031,-0.056,0.056,0.035,0.026,0.006,0.142,-0.007,0.039,0.021,0.066,0.037,-0.032,0.025,0.024,0.003,0.013,0.041,0.018,2.0
0.044,0.037,0.023,0.026,0.033,0.062,0.049,-0.06,-0.0,0.026,0.017,0.029,0.033,0.04,0.025,0.048,-0.046,-0.084,0.495,-0.18,0.606,2.107,-1.205,-0.099,-0.08,2.18,0.252,0.19,-0.085,0.069,-0.095,0.066,-0.015,0.022,0.031,-0.011,0.037,0.017,0.023,0.069,0.051,0.018,0.18,-0.036,-0.131,-0.369,0.201,0.672,0.844,0.96,1.945,0.543,1.912,1.213,-0.171,2.881,1.474,0.604,0.56,0.954,0.864,0.46,-1.13,1.315,1.288,0.904,-0.6,0.733,0.593,1.067,0.694,1.099,1.248,0.663,-4.915,0.56,2.188,1.887,-4.316,1.725,1.004,0.624,2.16,0.344,1.067,-2.416,0.665,-1.308,1.239,1.261,1.817,0.181,0.568,0.109,1.037,3.383,3.415,0.461,1.013,1.113,1.191,1.063,0.894,1.898,0.129,2.423,0.646,-0.615,-0.064,0.947,-2.28,0.094,0.041,0.554,0.114,0.032,-0.086,0.317,-0.041,0.009,0.013,-0.016,1.561,-0.218,-0.259,-0.009,1.45,0.161,0.302,0.011,0.045,0.054,0.054,-0.017,0.03,0.021,-0.021,0.026,0.05,0.069,0.052,0.03,0.027,0.008,0.034,0.013,0.035,0.012,0.042,0.047,2.0
0.039,-0.008,0.01,-0.006,-0.011,-0.003,0.019,0.01,0.027,0.017,0.039,0.046,0.01,0.04,0.05,0.03,0.038,0.014,-0.025,-0.356,0.149,0.111,0.051,-1.678,0.04,-1.296,-0.114,0.053,0.023,0.142,0.05,0.127,0.065,0.046,0.034,0.058,-0.002,0.044,-0.002,0.014,0.017,0.043,-0.007,-0.216,0.151,-0.645,-0.018,0.304,-0.07,-0.166,-1.757,-0.475,0.308,-0.064,0.083,2.063,0.295,1.042,0.618,0.625,-1.398,-0.441,1.819,0.861,0.79,0.925,1.033,0.674,0.959,0.01,-2.086,0.674,3.249,0.708,0.373,0.371,1.063,-1.657,3.201,0.508,2.121,1.191,3.673,1.242,-3.239,0.724,1.47,-0.671,1.478,2.463,1.033,0.932,0.994,1.258,0.108,0.967,-0.108,0.625,0.216,0.879,0.883,0.702,-0.633,1.071,1.095,0.88,0.939,1.126,1.055,1.489,0.03,1.419,1.649,0.951,0.228,-0.431,0.214,0.464,-0.009,-0.232,-0.275,0.067,-0.164,1.311,-0.573,0.838,0.618,-0.037,-0.024,0.192,0.055,0.045,0.043,0.03,0.016,0.056,0.039,0.043,0.013,0.039,0.036,0.024,-0.031,-0.09,0.046,0.003,0.031,0.034,0.048,0.002,2.0
0.043,0.002,0.027,0.012,0.001,0.034,0.019,0.037,-0.001,-0.004,0.011,0.036,0.012,0.004,0.011,-0.001,-0.023,0.248,-0.064,-0.123,0.017,-0.26,0.072,0.279,-0.303,0.115,-0.951,0.518,-0.103,-0.554,0.016,0.074,0.004,0.047,0.029,0.006,-0.02,0.027,0.013,0.017,0.013,0.018,-0.079,0.324,0.016,0.038,-0.25,-0.076,-1.811,0.145,0.088,0.013,-1.86,0.445,0.499,2.168,0.823,1.173,-1.903,1.342,1.094,0.269,0.175,1.067,0.964,0.231,2.543,1.017,2.473,1.69,1.119,4.667,0.253,1.776,0.621,-2.121,1.12,1.563,3.103,1.908,1.215,0.74,2.017,0.626,1.672,3.824,0.161,1.232,1.34,1.484,1.097,0.59,2.164,0.192,2.004,0.953,0.896,1.213,1.093,0.785,1.911,-1.119,0.977,1.48,1.064,0.874,1.26,0.935,0.402,0.921,1.611,0.804,1.945,1.809,1.221,0.005,0.599,0.743,0.015,0.064,0.072,0.8,0.054,1.075,-0.025,-0.16,0.239,-1.683,0.375,0.045,-0.115,0.078,0.101,-0.041,0.04,0.045,0.04,-0.005,0.009,0.021,0.009,0.02,-0.007,-0.002,0.05,0.022,0.035,0.017,0.059,0.056,2.0
0.042,0.041,0.02,-0.029,0.042,0.055,0.027,-0.008,0.006,-0.005,0.0,0.028,-0.009,0.017,0.009,0.032,-0.139,-0.532,-0.181,-0.962,-1.896,-1.093,-0.925,-0.271,-1.602,-0.107,-0.883,-0.017,-0.016,-0.052,0.0,0.042,0.035,0.029,0.014,0.047,0.014,0.038,0.029,0.075,0.081,0.005,-0.054,-0.094,-0.269,-0.197,-0.219,-0.276,0.601,1.34,-2.23,0.027,-1.132,-1.331,1.8,-4.59,-7.548,-0.767,-1.413,0.85,-0.511,-1.586,-3.258,-1.403,-3.158,0.109,-0.752,-4.656,-0.926,-4.318,-2.01,-0.779,-0.692,-2.587,-0.769,-0.048,-4.01,-3.212,-1.613,-2.569,-1.471,-1.044,-1.034,-3.521,-1.372,-0.512,-0.962,0.384,-8.19,-1.07,-1.603,-2.271,-1.389,-1.151,-1.537,-1.775,-1.195,0.35,-1.276,-1.45,-1.171,-1.302,-1.284,0.379,-3.093,-0.631,-0.355,1.736,-0.703,-1.225,3.78,-0.236,-0.861,0.628,0.026,0.043,0.053,0.084,0.106,0.222,-0.349,-0.015,0.79,0.008,0.322,-0.11,0.026,0.201,0.172,-0.005,-0.695,0.047,-0.048,0.081,0.026,-0.02,0.034,0.091,0.059,0.053,0.054,0.043,0.001,0.024,0.036,0.001,0.013,0.029,0.03,0.022,3.0
0.005,0.033,0.023,0.03,0.028,0.015,0.026,0.031,-0.027,0.015,-0.003,0.042,0.101,0.128,0.017,-0.024,0.023,0.045,1.121,-0.104,-0.501,-0.951,-0.923,-1.046,-1.023,-0.192,-0.326,-0.719,-0.305,0.102,-0.216,0.105,-0.055,-0.009,0.045,0.025,0.05,0.046,0.039,0.04,-0.057,-0.049,-0.021,0.049,-0.483,0.015,-0.023,-0.428,0.276,-0.771,1.429,0.662,-0.72,-4.172,-1.284,-1.511,-2.194,2.087,-0.18,-1.843,-2.677,-1.754,-1.11,0.162,0.131,-0.527,-0.131,-0.845,-1.422,-0.99,-1.331,-2.402,-1.024,1.088,-0.866,-0.451,-5.679,-1.195,-1.337,-0.605,-2.473,-6.012,-0.945,-1.279,-1.226,0.509,-1.157,-1.423,-0.806,-1.204,-1.339,-2.724,-0.159,-1.239,0.365,-2.212,-0.815,-1.311,-0.926,-1.097,-0.397,-0.636,-0.662,-0.014,-2.412,-0.325,0.224,0.566,-0.09,0.141,0.219,-0.401,0.574,0.169,1.643,0.157,-0.033,0.17,0.231,0.057,0.009,-0.021,0.064,0.156,-0.618,-0.244,0.801,-0.851,-0.138,0.234,0.036,0.013,0.141,0.179,0.068,0.044,0.007,0.027,0.103,0.039,0.041,-0.002,0.016,0.028,0.019,0.075,0.009,0.024,0.014,0.018,3.0
