@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.883,0.264,-1.233,-1.535,-1.683,-1.063,-1.383,-1.027,0.177,3.516,1.585,1.289,0.854,1.014,0.539,-0.83,-1.76,-0.019,0.129,0.093,-1.257,0.401,0.74,2.061,2.0
-1.134,-0.096,-1.342,-1.616,-1.979,-0.969,-1.035,0.227,0.056,1.199,3.38,0.878,0.685,0.54,0.443,0.432,0.563,0.528,1.394,2.54,0.971,1.775,-0.971,-0.871,1.0
-0.835,-0.949,-1.328,-1.66,-2.04,-0.812,-1.043,-0.039,1.601,2.412,1.257,0.889,0.548,2.701,0.432,-0.605,0.693,1.558,1.214,1.201,1.202,0.386,-0.106,-0.659,1.0
-1.6,-2.242,-1.489,-1.773,-1.973,-1.502,-1.277,0.941,0.944,1.506,1.17,1.785,0.645,0.064,0.219,0.754,0.929,0.672,-0.031,1.894,2.252,1.371,0.782,0.107,2.0
-0.628,-1.629,-1.841,-1.77,-1.652,-1.185,-1.035,-0.108,0.698,3.236,1.223,0.599,0.993,0.653,0.458,0.535,0.214,1.242,-0.776,-0.116,-0.257,0.414,0.454,-0.442,1.0
-2.736,-0.336,-0.629,-1.209,-0.886,-0.943,-2.361,-3.101,-0.929,1.946,0.503,0.533,1.026,-0.973,-0.019,-0.29,-0.563,0.092,-0.082,1.091,2.763,1.715,-0.123,2.69,2.0
-0.193,-0.513,-1.201,-1.547,-1.53,-1.428,-1.12,-0.073,-0.486,0.184,0.855,0.312,-0.167,0.449,0.287,-0.699,-0.053,0.614,1.538,1.024,1.622,1.124,1.105,1.053,1.0
-1.562,-0.201,-1.37,-1.486,-1.515,-1.661,-1.26,-1.626,-0.722,-2.035,1.022,0.971,0.656,-0.075,0.321,-0.194,-0.117,0.826,2.633,1.923,-0.078,0.907,1.934,0.151,1.0
-0.976,-1.271,-0.823,-1.165,-1.438,-1.594,-1.54,-0.503,0.338,0.683,0.593,0.623,1.323,0.503,0.036,0.321,0.171,-0.154,-0.832,0.448,-0.339,0.584,-0.774,-0.13,2.0
-2.287,-1.291,-0.893,-1.741,-2.095,-1.722,-2.3,0.269,0.208,0.978,1.203,0.884,0.695,0.748,0.47,0.462,0.533,1.942,1.035,1.115,0.199,0.419,-0.016,-2.002,1.0
-1.403,-1.036,-1.365,-0.601,-0.629,-1.332,-1.416,-0.574,1.02,1.748,1.187,1.76,1.025,0.097,-0.495,0.255,0.842,0.891,0.138,0.987,0.508,-0.977,-0.857,0.854,1.0
-0.872,-0.83,-1.14,-1.543,-1.64,-1.38,-0.85,-0.571,0.597,0.995,1.523,0.932,1.247,0.679,1.048,0.771,1.512,-1.111,0.583,0.118,-0.025,1.761,0.654,-0.215,2.0
-0.38,-1.219,-1.794,-1.239,-1.104,-1.442,-1.212,-0.345,0.956,0.894,1.006,1.207,1.094,-0.385,1.388,0.561,0.549,0.412,0.367,1.335,1.069,0.652,0.162,0.139,1.0
-0.785,-1.159,-1.424,-1.482,-1.676,-1.41,-0.91,-1.253,-0.138,0.376,2.621,1.031,0.286,0.55,0.018,-0.445,0.683,0.996,1.467,1.606,1.558,0.035,-0.006,-1.811,1.0
-1.346,-1.593,-1.581,-1.66,-1.245,-1.537,-0.958,0.002,0.597,1.021,1.943,0.329,0.57,0.332,0.036,-0.536,-1.142,0.623,0.471,0.773,1.474,0.355,-0.381,-0.724,1.0
-1.136,-0.749,-1.375,-1.076,-1.51,-1.626,-1.279,-0.536,0.364,1.416,1.462,1.213,0.735,0.016,-0.635,-1.704,-1.463,-0.381,-0.054,2.365,1.488,1.233,-0.018,0.195,1.0
-0.949,-2.052,-1.393,-1.329,-1.681,-1.381,-1.26,-0.076,-0.411,0.538,1.384,0.976,0.827,0.067,0.206,-0.079,0.463,0.664,0.362,0.615,2.048,0.907,0.158,-0.016,1.0
-1.028,-0.866,-1.74,-0.239,-1.746,-1.364,-1.213,-1.157,0.141,0.966,1.095,1.34,0.771,1.134,0.803,0.882,1.123,-2.166,0.856,0.055,-1.91,0.575,-0.8,-0.472,2.0
-0.97,-0.627,-1.216,-1.574,-1.35,-1.534,-0.45,0.357,0.743,1.118,1.306,1.294,0.424,0.903,-0.524,0.816,0.755,0.196,0.565,0.231,1.137,4.457,0.137,0.173,2.0
-0.129,-1.435,-0.663,-1.728,-1.471,-1.432,-1.151,-0.41,0.625,-0.173,1.188,1.088,0.371,-0.086,0.311,0.741,0.615,0.581,0.5,1.645,0.971,0.62,0.373,-0.432,1.0
-0.913,-1.292,-1.166,-1.716,-1.64,-1.401,-1.086,0.659,-3.025,0.054,0.984,0.868,1.01,0.402,0.441,0.201,1.007,1.112,1.317,0.671,0.112,1.885,-0.664,-0.782,1.0
0.338,-0.408,-0.339,-1.257,-1.337,-1.175,-0.623,-0.169,-0.439,-1.384,0.208,-0.549,-0.327,0.271,-0.795,-1.002,-0.807,-0.619,-0.974,0.811,2.427,1.248,1.308,1.155,2.0
-0.74,-1.122,-1.398,-1.527,-1.502,-1.358,-1.199,-0.235,0.3,0.936,0.354,1.628,0.888,0.863,-0.38,1.117,0.969,0.735,1.826,0.294,-0.153,0.089,-0.925,0.116,2.0
-0.423,-0.215,-1.444,-1.723,-1.201,-1.131,-0.881,-0.286,-0.341,0.116,0.95,0.345,0.715,0.033,-0.653,-0.458,0.227,1.869,2.149,1.634,2.08,1.07,0.899,0.232,1.0
0.054,-2.85,-1.074,-1.868,-1.417,-0.991,-1.942,-0.784,0.789,-3.294,1.639,1.513,1.482,0.798,-0.472,0.02,0.087,0.082,0.041,0.275,3.726,-0.435,-0.464,2.218,2.0
-1.103,-1.264,-1.409,-2.111,-1.521,-1.867,-1.617,-0.898,0.538,0.577,0.912,1.12,1.131,0.78,0.496,1.243,0.304,1.447,0.074,0.892,-0.101,0.225,4.923,0.002,2.0
-1.655,-1.88,-1.774,-1.187,-1.528,-1.61,-0.049,-0.568,1.428,0.677,0.971,0.88,-0.025,0.752,0.687,0.638,0.779,1.292,0.865,1.106,0.605,-0.552,0.769,0.401,1.0
0.142,-0.894,-1.116,-0.624,-0.983,-1.717,-1.557,-1.204,0.846,0.616,2.403,2.334,0.971,0.193,1.38,0.383,-0.306,0.089,-0.785,0.071,2.337,-0.393,0.708,0.334,2.0
-0.695,-1.579,-0.545,-1.518,-1.564,-2.165,-0.187,-0.246,-0.997,0.899,1.205,0.958,0.952,-0.142,-0.099,0.622,1.072,0.36,0.144,0.955,-0.521,0.917,-0.429,0.619,1.0
1.488,-0.956,-1.132,-1.882,-2.123,-1.493,-2.012,-1.758,0.47,0.83,2.17,1.168,1.348,0.65,0.866,1.113,0.338,2.168,-1.081,3.432,-0.042,-0.142,0.45,0.475,2.0
0.629,-0.498,-1.11,-1.203,-1.316,-2.553,-1.144,-1.45,-0.799,-1.942,-0.066,0.748,0.65,-0.014,-0.688,-0.502,-0.951,0.187,1.441,1.467,1.507,1.129,0.874,0.11,1.0
-0.789,-1.204,-1.589,-1.426,-1.567,-1.423,0.479,-0.279,-0.293,2.179,0.882,0.874,0.695,0.735,0.357,0.302,1.086,1.05,-0.074,1.438,0.515,0.569,-0.098,-0.738,1.0
-0.998,-1.749,-1.414,-1.531,-1.251,-1.658,-1.254,-0.803,-0.006,-0.312,1.272,0.665,0.835,0.631,0.54,0.873,0.335,0.467,2.349,0.16,0.02,-0.152,0.076,1.344,2.0
-1.357,-1.247,-1.318,-2.443,-1.535,-1.225,-2.131,-1.262,0.563,1.572,1.645,1.667,1.407,-0.049,-0.497,0.286,-0.631,0.209,0.07,0.467,-0.577,1.06,1.699,2.066,2.0
-0.614,-1.667,-1.42,-1.654,-1.267,-1.597,-0.854,-1.332,-0.368,1.281,1.342,-0.129,1.062,0.544,0.906,0.841,0.237,-0.185,1.242,0.082,0.887,0.129,-0.678,-2.037,1.0
-2.545,-1.295,-1.256,-1.372,-0.825,-1.329,-1.482,-0.463,0.556,0.506,1.773,1.919,1.222,0.432,0.555,1.337,0.886,0.412,-0.407,0.346,0.994,0.044,0.311,-0.101,2.0
0.835,-0.081,-0.479,-1.211,-1.015,-1.016,-0.737,-2.021,-1.539,-0.412,-0.053,0.502,1.001,-0.757,0.09,-0.26,-0.524,-0.232,-0.611,-0.044,4.05,2.364,2.562,1.842,2.0
-0.759,-1.452,-1.396,-1.996,-1.691,-1.447,-1.566,-1.134,0.158,1.112,1.487,1.164,0.246,0.791,0.344,-1.216,0.424,0.569,1.562,0.275,-0.241,0.126,0.566,0.806,2.0
0.497,0.01,-0.975,-1.473,-1.561,-1.273,-1.861,-2.629,-1.302,0.532,0.786,0.793,0.63,-0.098,-0.653,-1.588,1.436,-1.498,-0.19,1.098,-0.233,3.352,0.494,0.971,2.0
-0.673,-0.866,-1.449,-1.432,-1.287,-0.618,-0.97,-0.124,0.939,1.397,1.503,0.978,0.729,0.246,-1.374,-0.294,-1.405,-0.129,0.574,1.778,-0.36,0.928,0.604,-1.025,1.0
-1.092,-1.077,-1.586,-1.533,-1.332,-1.548,-1.808,-0.936,1.628,2.612,1.386,-0.1,0.56,0.141,-0.168,0.491,-3.472,1.08,1.191,0.196,0.846,1.224,0.328,-1.41,1.0
-0.378,-0.58,-0.937,-2.201,-1.583,-1.595,-1.082,-0.942,-0.119,1.31,1.699,1.56,1.037,1.96,-0.401,-0.774,-0.082,-0.175,-0.564,-0.017,0.05,1.188,0.049,-0.491,2.0
-0.971,-1.473,-1.449,-2.028,-1.496,-1.317,-0.568,-0.45,0.793,1.1,1.731,1.095,1.095,0.738,0.732,0.291,1.047,0.489,0.411,-0.394,0.09,1.133,0.355,-0.489,2.0
-0.05,-0.011,-2.267,-1.343,-0.91,-1.309,-1.884,-1.806,-0.507,1.598,1.917,1.626,1.233,0.5,-0.656,-1.331,0.018,-0.077,0.069,0.142,-1.052,0.433,0.811,1.03,2.0
-0.789,-1.523,-1.621,-1.928,-0.921,-0.767,-1.299,-0.307,0.03,0.764,1.516,1.404,1.38,0.082,-0.321,-0.802,-0.195,-0.511,1.798,1.637,3.684,0.653,-0.024,-0.189,1.0
-0.546,-2.038,-1.081,-1.443,-1.239,-1.48,-1.738,-0.12,0.65,0.555,1.567,1.217,0.861,0.683,0.468,0.671,1.174,0.356,0.786,0.342,-0.074,-0.246,0.68,-0.251,2.0
-0.023,-1.288,-0.672,-1.292,-1.377,-1.242,-1.392,-0.168,0.883,1.124,0.545,1.24,0.22,0.575,0.838,-0.551,0.712,0.671,0.178,-0.16,-0.135,0.104,0.14,-0.445,2.0
2.833,-0.691,-2.303,-1.496,-1.527,-1.226,-1.248,-0.441,0.029,1.099,0.773,0.66,0.562,0.894,0.606,0.954,0.216,0.834,1.127,1.335,-0.107,-0.149,-0.14,-1.681,1.0
-0.144,-0.166,-1.543,-1.722,-1.507,-1.449,-1.266,-0.071,-0.341,-0.505,0.568,0.666,0.41,0.123,-0.455,-0.307,-0.514,1.286,1.664,1.953,2.312,0.133,1.462,-0.705,1.0
1.035,0.683,-1.1,-0.295,-0.782,-0.176,-0.338,-2.439,-1.072,-0.752,-0.459,1.21,-0.004,0.956,-0.627,-0.899,-0.608,-1.045,-1.295,-0.393,-0.175,1.475,2.032,1.911,2.0
-0.765,-0.507,-0.248,-1.514,-1.506,-1.119,-1.541,-1.211,0.267,-0.083,1.604,1.334,1.271,1.086,1.479,1.018,1.916,0.471,0.479,0.405,1.259,-0.576,0.014,1.589,2.0
-1.92,-1.386,-1.534,-0.84,-1.624,-1.567,-0.974,-0.101,0.354,1.008,1.059,0.964,0.289,0.464,0.491,-0.419,0.959,1.07,1.703,1.032,1.056,0.277,1.144,-0.411,1.0
-0.915,-1.373,-1.386,-0.749,-1.843,-1.958,-1.088,0.032,0.486,1.985,0.943,1.136,1.706,0.343,0.409,0.582,0.39,1.523,0.57,2.585,1.97,-0.217,0.55,-3.04,1.0
0.735,-2.555,-1.438,-1.619,-1.761,-1.61,-0.785,0.282,-0.111,1.262,1.008,1.773,0.814,0.659,0.901,1.261,0.944,2.872,-0.241,-0.044,-0.366,1.349,2.628,0.482,2.0
-1.319,-1.076,-1.253,-1.371,-1.657,-1.475,-1.325,-1.947,0.084,0.185,1.065,1.113,0.704,1.068,0.948,0.204,0.213,0.479,0.821,0.499,0.819,0.162,-0.028,0.607,1.0
-1.196,-1.047,-0.978,-1.369,-1.015,-1.576,-0.933,-1.356,-0.034,1.139,2.152,1.331,1.356,-0.169,0.543,0.237,1.18,1.109,1.255,-2.227,-0.157,-0.015,0.8,1.323,2.0
1.64,0.962,-0.372,-0.953,-1.772,-1.087,-0.672,-1.928,-0.506,0.708,0.908,0.157,0.585,0.649,-1.006,-0.61,-1.025,0.752,-0.455,1.785,0.903,3.677,2.273,1.81,2.0
