@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.03,0.006,0.01,0.003,0.003,0.012,0.017,0.048,0.033,0.023,0.002,0.004,0.011,0.025,0.004,0.029,0.076,0.257,0.251,1.459,0.823,0.125,0.937,0.294,1.116,0.418,1.011,0.313,0.199,0.1,0.255,0.021,0.08,0.052,0.017,0.004,0.033,0.015,0.005,0.062,0.015,0.011,0.153,0.094,0.198,0.471,0.026,0.08,0.972,0.125,1.494,1.117,1.42,1.851,1.63,3.404,1.487,0.968,1.8,0.969,1.843,2.022,0.136,0.768,2.511,4.842,1.202,0.144,2.835,0.944,1.695,0.101,1.691,2.827,2.15,0.182,1.765,0.52,1.014,2.317,1.85,1.548,0.316,1.541,0.801,2.873,0.794,1.347,4.468,2.771,2.237,1.126,1.186,1.223,0.134,0.184,2.218,0.939,1.254,1.357,0.354,0.297,0.651,2.701,0.138,0.449,0.015,1.452,1.55,0.064,0.778,0.525,0.915,0.885,0.113,0.2,0.004,0.316,0.076,0.781,0.538,0.642,1.653,1.409,1.665,2.628,0.461,0.913,0.556,0.064,0.118,0.431,0.108,0.006,0.021,0.048,0.009,0.01,0.032,0.012,0.024,0.035,0.025,0.056,0.065,0.008,0.034,0.036,0.022,0.068
0.017,0.025,0.006,0.009,0.019,0.016,0.04,0.011,0.009,0.006,0.013,0.059,0.018,0.023,0.02,0.007,0.047,0.68,0.127,1.221,0.888,0.681,0.291,1.371,0.562,1.058,0.15,0.384,0.269,0.139,0.078,0.119,0.018,0.011,0.003,0.017,0.027,0.026,0.024,0.015,0.029,0.016,0.14,0.214,0.038,0.506,0.466,0.009,0.175,0.194,1.457,0.155,0.828,2.929,0.56,0.148,1.483,2.297,1.178,1.692,1.73,2.293,3.026,0.842,0.744,0.042,2.137,1.328,1.004,2.418,0.254,0.191,0.237,1.476,1.673,0.042,0.09,0.315,0.633,1.244,3.015,1.296,0.564,2.692,0.479,0.111,4.41,3.603,1.181,4.611,0.893,2.6,1.704,2.089,2.823,0.577,0.685,0.681,1.285,0.718,0.694,0.563,0.861,1.437,1.097,1.034,2.36,0.26,0.713,0.187,1.267,0.225,0.372,0.295,0.504,0.561,0.333,0.047,0.138,0.004,0.169,0.468,0.193,0.64,0.806,0.056,1.054,1.747,0.294,0.123,0.049,0.153,0.034,0.004,0.001,0.039,0.008,0.041,0.014,0.019,0.024,0.029,0.034,0.009,0.008,0.07,0.013,0.022,0.007,0.015
0.004,0.03,0.012,0.06,0.007,0.001,0.027,0.023,0.032,0.034,0.047,0.008,0.026,0.002,0.05,0.064,0.292,0.323,0.489,0.323,0.01,0.203,1.09,0.569,1.003,1.173,1.146,0.117,0.134,0.301,0.091,0.229,0.057,0.004,0.03,0.013,0.057,0.022,0.005,0.042,0.006,0.051,0.333,0.08,0.41,0.337,0.214,0.393,1.106,1.937,0.977,0.201,3.532,0.262,1.3,1.602,2.998,0.677,3.786,3.207,1.188,2.52,0.803,1.145,1.416,3.213,2.017,0.499,0.987,3.903,1.178,1.602,4.264,1.536,0.193,3.235,1.18,0.278,1.755,1.295,0.671,2.102,0.719,2.048,1.061,1.543,1.033,1.019,3.13,2.457,1.353,1.513,0.142,1.733,2.335,1.344,1.166,1.991,2.435,2.908,0.152,1.071,0.298,0.883,0.968,1.384,0.573,0.27,0.895,1.994,0.66,0.012,0.468,0.446,0.02,0.202,0.577,0.486,0.04,0.035,0.219,0.622,0.34,0.479,1.074,1.138,0.601,0.629,0.431,0.221,0.451,0.368,0.167,0.158,0.07,0.028,0.022,0.003,0.044,0.001,0.024,0.045,0.015,0.045,0.066,0.004,0.011,0.045,0.03,0.022
0.013,0.037,0.014,0.037,0.007,0.046,0.025,0.033,0.061,0.01,0.009,0.003,0.021,0.004,0.011,0.007,0.285,0.025,0.67,1.958,0.298,0.953,0.391,0.051,0.297,1.141,0.035,1.056,0.519,0.231,0.088,0.12,0.048,0.02,0.012,0.002,0.001,0.011,0.012,0.02,0.019,0.064,0.217,0.42,0.07,0.336,0.292,0.321,3.387,1.441,2.5,2.997,2.352,0.953,0.861,0.192,0.954,2.655,0.71,2.866,0.502,0.102,1.686,1.418,4.476,0.379,3.298,1.109,2.023,0.965,1.394,0.951,1.35,3.077,0.333,1.857,2.411,2.587,0.61,0.168,0.543,0.273,1.007,2.677,3.635,2.28,3.343,1.92,1.945,2.291,1.776,1.487,1.887,4.342,0.246,3.121,0.319,0.767,1.248,0.84,0.515,0.018,0.451,0.483,1.709,0.768,0.565,0.443,1.288,1.388,0.061,0.994,0.641,1.222,1.044,0.083,0.115,0.109,0.102,0.15,0.169,0.872,0.045,0.478,0.065,0.441,1.265,0.282,0.729,0.694,0.077,0.023,0.23,0.015,0.05,0.033,0.017,0.008,0.019,0.004,0.011,0.077,0.017,0.021,0.027,0.006,0.018,0.025,0.055,0.008
0.047,0.0,0.023,0.029,0.019,0.022,0.045,0.006,0.0,0.076,0.065,0.014,0.01,0.001,0.031,0.007,0.089,0.179,0.526,0.839,0.338,3.242,0.792,0.585,0.774,0.45,0.448,0.261,0.076,0.289,0.226,0.004,0.043,0.003,0.021,0.01,0.015,0.034,0.032,0.053,0.04,0.062,0.041,0.381,0.325,0.192,0.151,0.058,0.765,1.414,0.82,1.583,1.144,0.552,0.556,1.727,1.996,2.929,2.454,1.512,0.909,1.692,0.255,3.504,2.354,3.082,3.511,0.077,3.375,0.819,0.84,3.964,0.378,0.321,0.104,3.361,1.129,0.124,0.538,2.796,1.445,1.929,0.798,0.082,0.208,1.622,0.916,1.53,1.68,0.763,2.205,0.145,2.955,0.219,3.438,0.396,0.234,0.257,1.894,2.38,1.143,3.113,2.651,0.437,0.857,0.432,1.318,0.078,0.063,0.083,0.895,0.188,0.392,0.364,1.133,0.444,0.456,0.436,0.6,0.36,0.492,0.268,0.251,0.186,0.874,1.27,0.717,0.632,0.983,0.079,0.201,0.09,0.105,0.061,0.052,0.012,0.025,0.008,0.009,0.024,0.004,0.0,0.01,0.021,0.006,0.0,0.008,0.023,0.047,0.029
0.004,0.052,0.029,0.021,0.008,0.02,0.019,0.042,0.06,0.008,0.039,0.001,0.052,0.012,0.014,0.054,0.09,0.305,0.029,0.626,0.106,0.697,1.056,0.513,1.109,0.586,0.602,0.365,0.062,0.112,0.201,0.025,0.061,0.015,0.002,0.016,0.022,0.0,0.018,0.009,0.014,0.148,0.306,0.113,0.109,0.427,0.894,0.316,0.439,0.259,0.059,0.433,0.515,5.203,0.161,3.312,2.657,0.658,0.937,1.315,0.617,2.104,4.145,0.947,2.871,3.253,2.184,2.947,1.853,1.252,2.134,1.915,2.395,2.063,5.085,2.532,2.998,0.131,1.153,0.225,0.126,1.718,1.026,1.134,2.04,1.167,1.276,0.532,0.211,0.743,1.752,5.157,1.727,1.368,1.593,0.396,1.274,0.967,0.341,1.096,2.739,0.393,0.095,1.45,0.355,1.068,0.257,0.855,0.424,1.184,0.369,1.174,1.796,0.867,0.637,0.255,0.105,0.23,0.044,0.192,1.408,0.643,0.384,1.052,1.101,1.396,1.002,0.353,0.588,0.39,0.513,0.318,0.195,0.068,0.029,0.054,0.029,0.04,0.021,0.036,0.029,0.017,0.018,0.026,0.044,0.018,0.043,0.018,0.04,0.01
0.019,0.003,0.039,0.013,0.03,0.032,0.012,0.01,0.008,0.006,0.006,0.006,0.014,0.012,0.039,0.144,0.119,0.359,0.806,0.347,0.484,0.248,0.376,0.88,0.859,1.057,0.54,0.402,0.352,0.268,0.034,0.009,0.009,0.053,0.051,0.026,0.016,0.013,0.007,0.018,0.033,0.042,0.046,0.211,0.044,0.149,0.934,0.249,0.805,1.87,0.327,1.478,0.473,1.776,0.091,0.625,0.444,0.012,1.217,1.115,0.074,0.07,1.814,0.983,1.176,2.83,3.586,0.483,2.097,0.688,0.806,4.134,1.767,0.913,0.205,1.286,0.967,0.43,0.343,1.116,2.323,0.905,3.979,1.655,0.078,1.573,1.701,1.402,2.502,0.817,3.226,1.245,1.278,0.52,0.157,1.07,0.163,2.668,2.704,0.175,0.921,1.964,0.622,1.226,1.335,0.759,1.015,0.214,0.391,1.274,0.634,0.042,0.353,0.262,0.281,0.394,0.035,0.345,0.29,0.021,0.028,0.194,0.762,0.018,0.55,0.887,0.28,0.999,0.55,0.136,0.09,0.151,0.081,0.181,0.0,0.016,0.053,0.026,0.015,0.009,0.019,0.007,0.087,0.039,0.039,0.026,0.008,0.017,0.041,0.014
0.072,0.022,0.015,0.004,0.03,0.065,0.063,0.018,0.044,0.077,0.014,0.027,0.042,0.017,0.065,0.09,0.239,0.299,0.12,0.241,0.821,0.641,0.862,1.375,0.575,1.324,0.304,0.079,1.182,0.051,0.008,0.082,0.067,0.009,0.023,0.021,0.039,0.053,0.022,0.012,0.023,0.025,0.108,0.015,0.194,0.039,0.327,0.134,0.255,0.203,1.296,0.549,0.672,1.224,1.39,1.85,0.404,1.024,2.195,2.195,2.564,1.899,4.071,0.434,2.431,0.669,2.843,0.65,4.346,4.838,1.432,0.563,0.471,1.55,2.463,1.677,3.129,0.714,2.571,2.88,0.459,2.505,0.913,0.54,2.162,0.183,1.108,0.831,1.695,0.064,0.987,2.002,2.317,3.102,1.486,0.396,0.256,1.877,2.431,0.186,1.215,1.03,0.292,1.797,0.433,0.845,0.385,0.313,1.362,0.121,1.794,0.401,0.183,0.305,0.192,0.409,0.002,0.245,0.283,0.105,0.359,0.143,0.588,0.315,0.957,2.211,0.131,0.258,0.519,0.228,0.618,0.28,0.174,0.096,0.039,0.035,0.016,0.013,0.012,0.038,0.004,0.043,0.066,0.019,0.009,0.014,0.023,0.001,0.003,0.042
0.034,0.008,0.017,0.007,0.05,0.005,0.001,0.012,0.031,0.014,0.04,0.012,0.022,0.011,0.035,0.01,0.347,0.432,0.064,0.617,0.628,1.465,1.18,0.223,0.145,1.07,1.368,0.2,0.701,0.229,0.095,0.051,0.009,0.028,0.015,0.011,0.021,0.002,0.019,0.016,0.009,0.202,0.067,0.041,0.339,0.909,0.244,0.098,0.192,1.178,0.501,2.971,1.205,1.444,3.907,0.337,1.708,3.095,1.755,4.721,1.037,2.529,0.401,3.138,0.727,3.291,1.976,0.225,0.295,1.764,1.183,2.752,2.914,2.611,2.123,2.033,0.845,1.28,2.52,1.044,0.638,0.406,0.727,0.198,1.035,4.018,0.776,1.565,1.533,2.246,0.083,0.15,2.375,0.614,1.778,0.879,0.356,4.271,0.416,0.286,0.156,1.138,1.256,0.235,3.004,1.232,1.626,1.427,0.28,0.1,0.38,0.428,1.961,0.231,0.502,0.336,0.113,0.466,0.193,0.1,0.236,0.253,0.659,1.644,0.445,1.67,1.554,0.795,0.558,0.112,0.019,0.409,0.247,0.055,0.013,0.034,0.037,0.003,0.022,0.03,0.017,0.013,0.014,0.039,0.018,0.013,0.01,0.031,0.008,0.009
0.009,0.014,0.017,0.034,0.003,0.019,0.019,0.041,0.061,0.036,0.048,0.006,0.015,0.003,0.024,0.063,0.111,0.436,0.793,0.005,0.52,0.663,0.995,0.248,0.817,0.62,0.089,0.151,0.091,0.616,0.076,0.199,0.031,0.016,0.013,0.025,0.02,0.026,0.014,0.02,0.041,0.022,0.155,0.147,0.158,0.015,0.002,0.975,0.819,1.305,1.309,0.074,0.443,3.918,2.273,2.35,0.953,1.479,2.155,0.239,1.112,2.231,3.161,3.532,1.676,2.084,0.767,0.225,1.901,3.228,2.812,1.351,3.485,2.08,0.197,0.661,1.86,3.313,0.709,1.744,1.401,4.515,4.641,0.68,1.171,1.74,0.979,0.637,1.591,1.694,1.915,2.016,2.514,0.224,1.149,0.266,0.261,0.611,1.383,3.134,0.726,1.662,0.986,0.945,0.328,1.488,0.924,0.709,0.236,1.251,0.384,1.237,0.158,0.514,0.595,0.315,0.193,0.283,0.441,0.254,0.317,0.382,0.789,0.534,0.874,1.661,0.512,0.158,0.104,0.396,0.084,0.094,0.023,0.009,0.026,0.054,0.001,0.033,0.064,0.062,0.008,0.017,0.024,0.026,0.017,0.009,0.005,0.001,0.019,0.002
0.025,0.02,0.008,0.038,0.019,0.018,0.011,0.007,0.024,0.003,0.006,0.017,0.026,0.006,0.085,0.038,0.084,0.228,0.67,0.406,0.191,0.893,1.438,0.423,0.445,0.049,0.404,0.166,0.457,0.432,0.115,0.138,0.059,0.024,0.015,0.015,0.023,0.026,0.028,0.005,0.052,0.042,0.277,0.075,0.069,0.029,0.677,1.047,0.793,0.128,0.479,0.221,0.925,3.396,0.032,0.115,2.127,1.594,1.072,2.111,0.192,3.491,1.305,0.93,0.424,0.348,3.357,1.429,2.462,0.833,2.158,0.593,1.708,1.332,6.336,3.932,1.815,0.898,1.525,0.55,0.19,3.014,3.547,0.778,3.319,0.092,1.822,0.034,1.31,0.8,1.637,2.396,0.701,2.466,0.149,1.748,0.393,2.508,3.174,0.589,1.121,3.569,1.953,0.946,1.501,0.436,1.447,1.923,1.748,0.439,0.602,2.673,0.493,0.323,1.205,1.014,0.223,0.072,0.152,0.487,0.066,0.318,2.003,0.451,0.519,0.063,0.722,0.657,0.735,0.103,0.409,0.031,0.177,0.024,0.081,0.013,0.008,0.061,0.025,0.029,0.008,0.043,0.038,0.069,0.046,0.004,0.039,0.029,0.005,0.016
0.025,0.046,0.0,0.056,0.011,0.073,0.01,0.051,0.073,0.003,0.002,0.033,0.031,0.012,0.003,0.015,0.192,0.336,0.365,1.055,1.636,2.287,1.819,1.23,0.417,2.161,0.149,0.397,0.348,0.036,0.153,0.061,0.047,0.003,0.024,0.024,0.053,0.051,0.009,0.017,0.012,0.009,0.208,0.098,0.203,0.655,0.443,1.089,0.579,0.511,0.895,0.772,1.445,1.103,3.741,3.471,0.555,0.576,0.625,1.433,2.898,2.815,2.649,0.413,1.103,1.124,3.175,0.412,2.041,1.616,1.287,0.393,1.301,0.616,3.017,1.764,4.499,1.482,4.774,0.873,0.361,1.384,0.962,1.528,0.767,2.641,1.455,2.383,0.585,0.379,2.12,1.355,0.877,1.319,0.655,4.678,3.224,0.399,0.27,2.713,0.647,0.129,0.089,1.67,0.469,2.292,0.676,1.685,1.214,0.908,1.917,0.244,0.231,0.696,0.095,0.015,0.121,0.393,0.159,0.503,0.164,0.083,1.638,0.423,0.385,0.043,1.98,0.323,0.399,0.012,0.024,0.048,0.01,0.123,0.006,0.059,0.037,0.002,0.022,0.051,0.013,0.007,0.071,0.009,0.005,0.011,0.022,0.06,0.005,0.016
0.006,0.067,0.003,0.022,0.003,0.018,0.008,0.024,0.013,0.047,0.012,0.039,0.032,0.006,0.02,0.03,0.051,0.224,0.19,0.762,0.262,0.057,0.053,2.076,0.021,1.062,0.916,0.073,0.032,0.272,0.156,0.086,0.11,0.066,0.012,0.071,0.012,0.039,0.03,0.031,0.015,0.023,0.088,0.196,0.159,0.424,0.117,0.676,1.222,0.243,1.093,0.913,1.783,0.24,0.266,3.77,0.605,0.429,1.456,0.488,2.3,1.252,1.878,0.549,0.881,2.152,3.375,1.257,0.308,0.876,3.956,2.044,2.546,1.213,0.822,2.279,1.56,2.45,3.059,1.178,2.22,0.192,4.208,0.865,2.809,2.212,2.025,1.932,0.885,3.38,1.699,0.851,1.674,0.944,2.443,0.056,1.251,2.49,0.68,0.145,0.202,1.221,0.962,0.439,0.711,0.863,0.08,0.782,0.311,0.916,1.093,0.757,2.243,1.273,0.083,0.455,0.326,0.469,0.029,0.312,0.466,0.147,1.349,0.879,1.087,1.126,1.053,0.638,0.055,0.317,0.46,0.011,0.139,0.04,0.003,0.056,0.002,0.015,0.017,0.005,0.026,0.026,0.061,0.059,0.06,0.011,0.018,0.002,0.032,0.002
0.007,0.019,0.009,0.006,0.005,0.017,0.005,0.028,0.003,0.046,0.014,0.007,0.053,0.014,0.027,0.007,0.151,0.202,0.184,0.136,0.134,1.027,0.363,0.193,0.535,1.22,0.517,1.242,0.285,0.683,0.054,0.107,0.005,0.0,0.016,0.006,0.016,0.025,0.01,0.01,0.015,0.071,0.239,0.282,0.017,0.053,0.608,0.146,1.316,1.596,0.21,0.151,3.388,0.246,0.156,1.89,1.075,1.621,3.314,0.178,0.017,1.053,2.312,0.083,1.884,1.06,3.007,0.183,1.995,1.116,0.134,3.635,1.112,0.682,1.347,6.451,2.832,0.997,1.596,3.065,0.716,2.195,2.921,0.404,0.42,3.546,1.466,0.402,0.379,1.043,0.002,1.615,1.89,1.887,1.476,4.151,1.755,0.872,0.013,0.534,0.894,4.507,0.142,2.229,0.3,0.655,0.823,0.843,1.128,0.97,0.873,0.258,0.575,1.713,0.244,0.483,0.253,0.448,0.256,0.012,0.374,0.734,0.041,1.461,0.07,0.573,0.815,1.119,0.486,0.372,0.316,0.113,0.085,0.084,0.014,0.021,0.017,0.016,0.046,0.012,0.006,0.017,0.042,0.045,0.024,0.006,0.002,0.01,0.038,0.012
0.007,0.043,0.023,0.03,0.011,0.067,0.042,0.05,0.028,0.026,0.032,0.024,0.04,0.015,0.019,0.027,0.051,0.119,0.858,0.151,0.654,0.094,0.186,1.871,1.527,0.016,0.629,0.23,0.072,0.178,0.199,0.027,0.009,0.012,0.05,0.055,0.003,0.007,0.008,0.038,0.046,0.176,0.258,0.21,0.409,0.241,0.177,0.33,0.876,1.335,2.395,1.428,0.393,0.224,2.2,5.034,4.041,0.664,0.125,2.593,1.08,0.433,1.664,1.097,1.88,1.495,0.631,3.435,0.543,1.794,1.867,0.402,1.556,2.242,2.313,2.749,2.748,4.555,1.955,2.238,0.889,0.445,1.203,2.416,0.426,1.055,1.518,2.168,4.198,1.597,2.68,1.472,0.313,0.713,1.167,0.766,0.114,3.249,0.485,1.287,1.45,0.087,0.111,2.382,1.788,0.91,0.545,1.46,2.53,1.348,2.105,0.616,1.43,0.714,0.345,0.069,0.124,0.227,0.052,0.182,0.87,0.05,0.634,0.01,0.508,0.202,0.579,0.256,0.278,0.596,0.679,0.017,0.108,0.085,0.001,0.053,0.0,0.049,0.009,0.002,0.026,0.027,0.017,0.029,0.016,0.022,0.016,0.059,0.019,0.04
0.01,0.009,0.021,0.005,0.025,0.015,0.008,0.036,0.074,0.024,0.033,0.001,0.058,0.067,0.03,0.06,0.039,0.002,0.693,0.762,1.303,1.681,0.365,0.421,2.588,1.042,0.96,0.438,0.214,0.188,0.356,0.176,0.08,0.029,0.02,0.016,0.005,0.004,0.005,0.047,0.056,0.057,0.086,0.172,0.582,0.399,0.198,0.685,0.967,1.393,1.137,1.258,0.156,2.927,0.525,0.782,1.833,2.506,0.531,1.744,3.283,1.795,0.892,5.449,0.919,1.695,2.321,0.765,1.246,0.964,0.637,1.81,4.505,2.859,0.283,0.994,2.854,0.443,0.759,3.418,2.026,4.025,2.848,0.654,0.489,2.876,0.714,0.277,0.89,1.891,0.551,1.765,0.943,0.903,2.601,1.903,1.456,0.216,0.277,3.016,1.274,0.928,0.577,1.96,1.632,0.469,1.214,1.372,0.552,0.511,0.346,1.076,0.59,0.136,1.572,0.517,0.05,0.221,0.506,0.137,0.23,0.119,0.361,0.121,2.017,1.413,1.514,0.643,0.153,0.595,0.004,0.273,0.197,0.195,0.047,0.003,0.024,0.003,0.071,0.02,0.014,0.033,0.005,0.007,0.009,0.085,0.018,0.022,0.014,0.02
0.036,0.047,0.007,0.015,0.017,0.012,0.051,0.028,0.008,0.041,0.013,0.062,0.021,0.046,0.027,0.121,0.008,0.409,0.058,1.401,0.691,0.491,0.184,0.109,2.353,0.569,1.048,0.786,0.386,0.346,0.439,0.077,0.022,0.095,0.021,0.008,0.059,0.005,0.006,0.011,0.009,0.151,0.101,0.383,0.222,0.837,0.43,1.073,0.814,0.291,0.576,0.732,2.798,2.08,5.557,1.847,1.098,0.618,1.439,1.135,0.013,2.771,5.45,0.185,3.077,1.38,0.573,1.142,1.961,0.948,1.302,0.003,0.121,2.818,2.206,0.778,4.028,0.728,2.091,0.186,0.682,5.526,1.064,0.906,2.872,1.671,2.523,0.497,0.923,2.713,2.078,0.227,1.153,2.014,2.098,0.462,1.486,0.19,2.272,0.14,3.65,0.094,1.523,1.225,2.51,2.082,0.064,1.797,0.89,1.767,0.693,3.262,1.096,0.277,1.237,0.275,0.175,0.136,0.028,0.007,0.53,0.158,1.404,0.668,1.18,1.0,0.436,1.1,0.315,0.117,0.267,0.016,0.054,0.058,0.062,0.04,0.019,0.016,0.007,0.007,0.025,0.052,0.018,0.002,0.006,0.002,0.01,0.045,0.02,0.017
0.011,0.007,0.014,0.002,0.005,0.013,0.009,0.017,0.006,0.042,0.009,0.033,0.043,0.041,0.007,0.099,0.099,0.162,0.124,0.099,0.781,0.224,0.673,0.01,1.27,0.384,1.347,0.344,0.869,0.661,0.032,0.229,0.07,0.026,0.004,0.041,0.008,0.004,0.028,0.035,0.016,0.088,0.012,0.328,0.298,0.289,0.219,0.467,0.92,1.568,2.358,0.32,0.485,2.256,3.486,0.283,0.492,1.905,4.122,1.68,0.13,0.401,1.961,0.817,3.249,2.099,2.212,0.213,2.884,1.31,1.146,0.751,1.739,0.413,1.614,2.717,2.441,1.277,1.388,0.001,0.195,1.473,2.812,4.968,2.007,1.6,0.528,0.356,2.438,0.411,1.611,0.966,0.026,2.098,1.122,1.826,1.623,2.201,0.158,0.818,0.459,0.298,0.1,1.75,1.592,1.238,1.125,1.654,0.426,0.578,1.777,0.219,0.1,0.992,0.899,0.344,0.097,0.145,0.424,0.26,0.067,0.871,0.23,2.329,0.204,1.012,0.977,0.442,0.298,0.002,0.349,0.234,0.056,0.02,0.079,0.056,0.011,0.005,0.001,0.049,0.015,0.006,0.043,0.049,0.007,0.033,0.044,0.001,0.038,0.051
