@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.022,0.02,0.031,0.012,0.022,0.03,0.047,0.033,-0.001,0.011,0.03,0.044,0.024,-0.023,0.012,0.001,0.063,-0.306,0.295,-2.149,-0.471,-0.099,-0.622,-0.038,0.1,-1.269,-0.368,0.163,0.259,0.059,-0.254,0.051,0.024,-0.141,0.037,0.047,0.013,0.032,0.002,0.132,0.012,0.017,0.022,0.054,0.169,-0.467,-0.004,0.071,-0.626,0.112,-0.203,0.76,-0.358,-2.285,-1.533,-4.399,-1.891,-0.825,1.493,-1.077,-2.55,-0.046,-1.284,-1.622,-1.76,-8.191,-1.483,-1.258,2.075,-1.48,-1.005,-1.184,-3.648,0.945,-4.058,-1.167,-1.62,-1.277,-1.785,-0.361,-3.226,-1.191,-1.704,-2.937,-2.173,-5.697,-1.071,-1.581,-6.672,-2.776,-1.494,-0.341,-0.98,-2.697,-1.176,-1.247,-3.908,0.28,-0.832,-2.972,-1.534,-0.76,-1.926,-6.163,-1.311,-0.981,-1.264,-0.407,-1.916,-1.301,-1.121,-1.205,-1.899,-0.977,-0.707,-0.465,-0.168,0.165,-0.04,-1.422,-0.699,0.526,0.686,-0.646,-2.15,0.939,1.381,1.607,1.624,0.03,0.038,-0.129,0.081,0.04,0.033,-0.024,0.019,0.021,0.047,0.006,-0.01,0.006,0.041,-0.028,0.136,0.025,0.015,-0.072,-0.023,0.063,1.0
0.024,0.024,0.041,0.033,0.022,0.033,0.032,0.045,0.031,0.046,0.046,0.032,0.027,-0.026,0.005,0.008,-0.013,-0.929,0.154,0.967,-0.384,0.362,-0.075,-1.005,-0.772,-1.506,0.055,-0.133,0.221,0.149,-0.037,-0.065,0.008,0.025,0.054,0.035,-0.001,0.007,0.085,0.037,0.018,0.043,0.248,0.562,0.641,0.339,1.274,0.87,0.898,0.974,-1.563,0.877,0.279,1.132,2.078,0.834,2.91,0.387,0.358,0.812,-0.999,4.682,-0.957,-0.451,0.36,0.895,0.416,1.987,0.644,2.714,0.732,1.055,1.199,2.043,1.444,0.941,0.887,0.635,1.069,0.179,4.172,0.258,0.115,-3.211,0.668,0.606,-1.4,-2.347,0.397,6.947,0.928,-0.149,0.1,3.792,1.782,0.163,-0.927,0.093,0.872,0.762,-0.089,-0.205,-0.762,0.442,-0.855,0.217,-0.959,-0.03,0.435,0.107,-2.939,-0.059,0.023,-0.217,-0.291,0.221,-0.003,0.003,-0.121,0.04,0.104,0.339,0.5,0.468,0.322,0.802,0.927,2.622,0.589,0.102,0.08,-0.105,0.045,0.025,0.01,0.026,0.023,0.064,0.012,0.024,-0.001,-0.018,0.096,0.011,0.067,0.075,0.053,0.01,0.032,0.028,1.0
0.018,-0.038,0.03,0.001,0.01,0.002,0.076,-0.031,0.114,0.024,0.011,0.023,0.074,0.023,0.084,0.03,-0.592,-0.045,-0.2,0.003,0.009,-0.252,-0.393,0.209,1.354,-1.212,-0.792,-0.014,-0.075,0.194,0.015,0.047,0.079,0.026,0.013,0.003,0.041,0.077,0.041,0.07,0.023,0.046,1.034,0.035,-0.171,-0.724,0.125,-0.538,-1.432,-1.667,-0.08,1.042,2.856,0.721,-0.467,2.612,5.925,1.654,2.672,2.282,1.978,-0.235,3.228,0.776,2.657,2.96,-0.463,0.782,0.905,1.486,0.072,1.001,8.388,1.104,1.244,0.246,0.792,1.227,-0.036,1.031,1.7,-2.674,1.665,1.61,2.524,2.061,1.772,1.895,-0.829,0.796,1.273,4.596,1.157,-0.24,2.683,2.017,0.276,-2.966,1.053,-4.189,0.091,-0.523,0.273,-0.789,0.391,0.424,-0.52,0.2,1.058,-0.095,0.467,0.0,0.171,0.1,-0.01,0.397,-0.735,0.375,0.071,0.078,-0.075,0.105,-0.802,-0.113,1.956,0.18,-0.126,-0.161,-0.475,-0.238,0.05,0.07,0.128,0.312,0.023,0.013,0.049,0.007,0.011,0.001,-0.004,0.004,0.012,0.064,-0.03,0.011,0.015,0.031,0.072,-0.022,2.0
0.013,0.001,0.006,0.016,0.011,-0.002,0.029,0.038,-0.079,0.038,-0.003,0.003,0.035,0.047,0.065,0.05,-0.157,0.046,0.361,2.789,0.207,2.052,-0.745,0.128,0.373,-0.106,0.038,-1.102,0.056,-0.361,0.028,-0.178,0.071,0.013,0.05,0.026,0.033,0.025,0.011,0.01,0.034,-0.055,0.075,-0.235,-0.011,-0.568,0.103,0.8,5.904,0.9,-1.666,6.49,1.915,1.7,0.948,0.945,2.221,1.922,0.493,2.885,1.962,1.132,0.773,1.822,-1.012,1.636,0.986,2.665,0.294,2.027,1.854,0.8,0.194,6.348,1.041,0.273,0.295,2.274,1.371,1.049,0.905,1.088,-0.776,0.424,-2.216,-0.306,0.06,0.626,1.72,-0.606,0.521,1.595,3.797,-0.547,1.147,1.353,1.013,-0.43,-0.328,0.28,0.985,1.18,0.223,0.393,-0.85,0.123,-0.232,0.365,0.606,1.128,0.027,-1.738,0.941,2.094,-0.328,-0.054,0.092,0.07,0.038,0.062,0.366,-0.048,0.014,-0.391,0.073,0.085,0.833,0.153,-0.85,-0.663,0.071,0.006,0.335,-0.016,0.08,0.036,-0.011,0.026,0.017,0.02,0.041,-0.008,0.011,0.026,-0.046,0.022,0.041,0.01,0.04,0.009,2.0
0.009,0.039,-0.019,0.022,0.066,0.017,0.159,0.028,0.009,0.036,-0.004,0.024,0.033,0.018,0.027,0.046,0.135,-0.096,-0.189,0.523,-0.388,-3.161,1.338,0.687,-0.673,-0.011,-0.137,-0.196,0.147,0.335,0.419,0.035,-0.028,0.018,0.018,-0.008,-0.016,-0.03,0.075,0.136,0.035,-0.098,-0.018,0.838,0.771,0.279,-0.11,0.013,-0.122,1.101,-0.033,1.786,0.803,1.043,0.824,-1.319,-0.746,-1.533,-2.137,-0.546,2.499,1.406,0.734,-2.26,4.414,3.335,4.654,0.863,3.155,0.193,1.195,-3.007,0.403,0.403,0.793,1.2,-0.856,1.106,0.296,-4.029,1.145,1.595,1.676,0.911,0.94,3.258,1.326,0.734,2.543,0.478,0.314,1.103,7.075,1.171,2.632,1.051,0.052,0.546,2.176,1.964,0.098,2.978,-1.397,0.208,-1.601,0.488,-0.506,-0.197,0.036,0.055,1.639,-0.097,0.086,-0.393,1.464,-0.64,0.318,0.861,-1.021,-0.174,0.566,-0.161,0.287,-0.185,1.895,-1.777,0.916,0.416,-0.546,0.073,0.376,0.074,0.039,-0.009,0.013,0.015,0.005,0.005,0.01,0.047,0.039,0.005,0.03,0.034,0.02,0.049,0.045,0.002,0.027,0.039,2.0
0.039,-0.01,0.034,-0.008,0.044,0.004,0.005,0.031,-0.059,0.034,0.018,0.03,0.059,0.023,0.055,0.043,0.036,0.091,0.054,-0.438,-0.086,-0.876,-0.178,-0.611,-2.441,0.047,-0.141,0.034,0.006,0.029,0.188,0.003,0.023,0.06,0.033,0.034,0.012,0.037,0.011,0.02,-0.016,0.001,-0.202,0.108,-0.169,0.247,-0.749,0.253,-0.152,-0.041,0.116,0.405,1.165,4.12,1.103,4.989,1.887,2.044,1.53,2.519,1.04,3.526,0.68,1.336,1.814,-0.471,6.249,-4.658,1.994,3.257,2.589,-1.713,-1.083,-1.272,-2.874,1.936,9.681,1.283,-0.489,1.056,1.074,1.954,0.894,-1.772,-1.301,-1.398,1.303,0.99,1.364,0.126,-1.337,5.405,0.311,2.38,1.589,0.835,2.287,0.579,0.644,0.856,-0.869,-0.229,0.004,0.15,-0.038,-0.322,0.054,-0.4,0.392,-0.644,-0.102,-0.279,3.281,1.101,-0.44,-0.063,0.004,0.424,0.112,-0.054,0.517,0.218,-0.576,1.074,0.969,0.421,-0.799,-0.186,0.203,0.02,0.372,0.076,-0.345,0.034,0.074,0.053,-0.0,0.044,0.032,-0.032,0.031,0.04,0.053,0.081,0.062,0.032,0.068,-0.007,0.023,0.013,2.0
0.023,0.035,0.032,0.028,0.021,0.026,0.042,-0.01,0.03,0.029,0.021,0.015,0.063,0.027,-0.005,0.074,0.106,0.284,1.039,-0.327,-0.286,-0.328,-0.851,-0.65,-0.603,0.714,-0.346,-1.299,0.291,-0.024,0.007,0.003,0.031,-0.065,-0.082,0.012,0.046,0.055,0.049,0.058,0.061,0.102,0.037,-0.213,0.004,0.201,-0.031,0.121,-0.307,-0.218,0.436,1.763,0.759,2.314,1.399,2.44,0.882,1.39,2.268,1.639,1.459,1.452,0.086,1.05,2.923,-3.207,2.19,1.619,0.116,0.805,0.882,-0.142,0.449,0.052,1.281,0.538,0.866,1.175,1.066,0.945,-0.565,0.989,3.052,3.075,1.532,1.255,2.182,0.142,2.83,1.837,-4.68,2.763,2.182,0.721,0.276,1.724,0.156,0.715,3.781,0.029,3.269,1.987,-1.315,-1.017,-0.0,-0.591,0.126,0.215,0.044,-0.762,0.284,0.027,0.318,0.176,0.082,-0.024,0.072,-0.519,0.39,0.035,0.03,0.319,-0.382,0.007,-0.102,-0.384,-0.285,-0.751,-0.975,0.079,-0.251,0.289,0.032,-0.118,0.037,0.03,0.04,0.056,0.034,0.015,0.053,0.042,0.121,-0.047,-0.015,-0.008,0.033,0.02,-0.01,0.05,2.0
-0.062,0.047,0.001,0.022,0.05,0.022,-0.089,0.003,0.053,-0.054,0.038,0.037,-0.001,-0.017,0.154,-0.065,-0.192,-0.022,0.017,-0.046,0.371,-0.595,0.577,0.468,-0.723,-1.102,0.02,-0.027,-2.132,0.032,0.052,0.194,-0.025,0.016,0.051,-0.053,0.011,0.006,-0.009,0.001,0.061,0.252,0.491,0.621,0.852,0.682,0.682,0.846,0.469,1.053,0.32,1.523,0.389,0.748,1.166,1.294,0.5,0.149,1.158,-1.687,0.981,0.542,1.451,0.758,-1.977,1.77,5.325,1.097,-1.096,-1.664,-1.118,1.158,1.172,1.125,0.634,1.682,-0.718,0.514,-0.002,0.824,0.994,-0.123,2.301,0.673,-0.199,0.691,0.013,-0.09,-0.341,0.618,1.44,-1.241,-0.518,4.033,1.169,0.281,0.015,0.936,0.178,0.044,0.436,0.405,0.25,-2.238,0.537,0.789,0.358,0.152,-1.217,0.036,-0.382,-0.636,-0.173,-0.003,-0.049,-0.391,-0.002,-0.342,0.096,-0.127,-0.117,0.163,1.234,0.235,1.453,-0.295,0.227,-0.01,-0.807,0.083,1.522,-0.091,-0.158,-0.007,0.113,-0.003,0.036,0.031,0.017,0.091,0.012,0.03,0.016,0.045,0.046,0.011,0.022,0.034,0.036,0.006,2.0
0.009,0.027,0.035,0.031,0.021,0.001,0.003,0.044,0.017,0.011,-0.003,0.02,0.009,0.044,0.063,0.056,0.356,-0.376,0.092,0.129,-0.099,2.946,-1.07,0.113,0.034,-0.273,1.165,0.12,0.586,-0.003,0.165,0.061,0.036,0.098,-0.005,0.021,0.022,-0.001,0.039,0.063,0.018,-0.139,0.134,0.009,-0.255,-0.466,0.458,0.383,0.455,-0.186,0.485,1.857,0.187,-0.471,3.408,0.465,-2.74,0.019,-0.82,-2.029,0.435,-2.461,0.602,3.708,1.192,-2.402,-2.265,0.39,0.223,1.271,-0.467,1.214,-1.903,2.38,-0.975,-1.272,1.603,0.106,2.63,1.029,0.785,-0.082,0.4,0.473,0.177,2.415,1.145,1.687,0.714,-1.441,0.5,0.593,2.09,1.507,1.794,-0.351,-0.147,-1.259,-0.367,-0.04,0.084,-1.043,0.5,-0.45,0.199,-0.381,-0.554,2.835,-0.125,0.092,-0.142,-0.026,0.81,-0.116,0.296,-0.334,0.062,0.118,0.13,0.146,-0.174,-0.481,0.405,4.976,-0.355,-0.642,-1.566,-0.964,-0.043,-0.078,-0.017,-0.123,-0.183,-0.006,0.017,0.013,0.066,0.043,0.072,0.056,0.014,-0.007,0.015,-0.032,0.029,0.007,0.019,0.067,0.046,0.05,2.0
0.038,0.011,-0.009,0.021,0.028,-0.008,0.067,-0.038,0.011,0.081,-0.036,0.018,0.043,0.034,-0.019,-0.022,0.171,-0.672,0.118,0.051,1.019,-1.099,-0.457,0.428,0.129,-0.355,-0.09,0.16,-0.013,-0.602,0.073,0.342,0.062,-0.011,0.038,0.033,0.018,0.039,0.053,0.049,0.011,0.01,0.021,0.064,0.153,0.018,0.1,-0.235,1.199,3.186,0.942,0.876,0.984,4.775,0.245,-1.806,0.135,2.049,3.581,0.764,1.046,-1.392,-11.777,2.621,0.913,-0.523,1.36,0.856,0.915,-2.594,5.643,-0.378,-3.819,1.775,0.981,0.694,1.122,0.848,2.203,1.617,-0.307,-8.094,3.387,0.789,0.345,1.63,1.068,1.399,1.853,1.004,3.056,2.272,-2.528,0.737,1.44,0.651,1.095,0.493,3.687,-2.653,0.095,0.509,1.561,-0.914,0.04,-0.046,-0.432,-0.063,-0.055,0.532,0.147,2.233,0.143,0.279,0.394,-0.453,-0.271,-0.09,0.228,-0.096,0.267,0.348,0.43,0.269,-0.467,0.056,0.449,0.056,0.04,0.008,-0.031,-0.072,-0.019,0.031,0.028,-0.037,0.034,0.099,-0.001,0.132,0.028,0.019,0.056,0.041,0.01,0.024,0.029,0.034,0.005,0.01,2.0
0.046,0.076,0.025,-0.001,0.052,0.023,0.058,0.035,0.041,0.016,0.017,0.023,0.077,0.013,-0.047,-0.002,-0.06,0.196,0.378,0.289,-0.237,0.538,0.472,-0.318,-0.306,-0.047,-0.186,0.038,-0.044,0.089,0.023,-0.204,0.067,0.036,0.016,0.006,0.041,0.07,0.018,0.012,0.02,0.002,-0.37,-0.101,-0.081,0.028,-0.285,0.6,0.66,-0.095,0.542,-0.213,1.506,-6.936,0.001,0.036,1.001,-3.171,0.09,2.172,0.792,7.068,0.97,1.611,0.842,1.04,5.286,2.124,-0.778,1.597,2.742,1.362,1.306,2.048,1.11,1.377,4.478,0.984,2.211,1.54,1.052,0.69,0.994,0.924,-3.687,1.023,0.827,1.001,-0.315,-0.88,0.564,0.273,1.339,2.528,1.044,3.444,0.645,0.041,3.946,1.497,0.837,7.96,0.022,0.83,-0.675,0.99,-1.216,2.004,1.159,0.805,-0.624,5.567,1.212,0.72,0.15,-1.462,0.205,0.038,0.092,0.136,0.008,-0.213,0.505,0.38,0.201,-0.028,0.673,-0.431,-0.643,0.191,0.254,0.037,-0.082,0.062,0.031,0.026,0.003,0.182,-0.013,0.051,0.017,0.091,0.035,-0.06,0.028,0.023,-0.006,0.011,0.04,0.02,2.0
0.051,0.044,0.023,0.033,0.03,0.089,0.051,-0.091,0.0,0.026,0.017,0.029,0.05,0.039,0.025,0.051,-0.065,-0.127,0.706,-0.264,0.862,3.009,-1.73,-0.148,-0.126,3.102,0.339,0.262,-0.132,0.086,-0.152,0.084,-0.026,0.022,0.025,-0.018,0.04,0.015,0.021,0.079,0.054,0.012,0.252,-0.071,-0.205,-0.575,0.12,0.671,0.851,0.986,2.38,0.374,2.328,1.328,-0.648,3.711,1.699,0.453,0.39,0.955,0.828,0.25,-2.02,1.474,1.434,0.885,-1.262,0.643,0.443,1.119,0.585,1.163,1.375,0.54,-7.429,0.393,2.717,2.288,-6.574,2.058,1.028,0.486,2.679,0.082,1.115,-3.861,0.544,-2.274,1.363,1.393,2.188,-0.148,0.404,-0.251,1.076,4.429,4.475,0.254,1.041,1.182,1.292,1.11,0.915,2.473,0.065,3.406,0.899,-0.891,-0.095,1.334,-3.268,0.134,0.053,0.78,0.165,0.029,-0.14,0.454,-0.077,-0.003,0.015,-0.039,2.227,-0.324,-0.375,-0.015,2.067,0.23,0.426,0.007,0.044,0.07,0.058,-0.039,0.03,0.012,-0.043,0.025,0.049,0.093,0.061,0.029,0.036,0.009,0.036,0.016,0.035,0.007,0.043,0.05,2.0
0.041,-0.024,0.008,-0.009,-0.014,-0.003,0.023,0.01,0.025,0.003,0.032,0.047,0.006,0.04,0.052,0.04,0.048,0.004,-0.041,-0.519,0.196,0.141,0.053,-2.405,0.038,-1.871,-0.168,0.057,0.024,0.197,0.063,0.169,0.091,0.058,0.033,0.066,-0.005,0.057,-0.009,0.021,0.015,0.044,-0.03,-0.311,0.197,-0.925,-0.03,0.426,-0.122,-0.251,-2.51,-0.688,0.436,-0.109,0.074,2.781,0.132,1.134,0.499,0.496,-2.402,-1.038,2.191,0.823,0.72,0.914,1.069,0.557,0.964,-0.394,-3.39,0.553,4.233,0.602,0.12,0.117,1.104,-2.78,4.158,0.312,2.617,1.289,4.836,1.362,-5.038,0.623,1.69,-1.369,1.701,3.109,1.066,0.921,1.011,1.392,-0.249,0.975,-0.562,0.485,-0.1,0.844,0.847,0.591,-1.314,1.122,1.156,0.849,0.932,1.199,1.096,1.716,-0.369,1.615,1.988,1.111,0.2,-0.67,0.28,0.655,-0.016,-0.333,-0.392,0.098,-0.24,1.869,-0.824,1.181,0.861,-0.073,-0.037,0.253,0.058,0.055,0.057,0.028,0.017,0.077,0.038,0.039,0.008,0.04,0.044,0.017,-0.048,-0.128,0.066,0.003,0.039,0.034,0.05,0.003,2.0
0.041,-0.007,0.025,0.013,0.0,0.035,0.021,0.04,-0.002,-0.022,0.011,0.036,0.019,0.003,-0.0,-0.005,-0.055,0.347,-0.096,-0.186,0.008,-0.37,0.092,0.383,-0.448,0.166,-1.358,0.725,-0.156,-0.806,0.018,0.095,-0.001,0.047,0.032,0.007,-0.03,0.03,0.015,0.018,0.007,0.017,-0.128,0.443,0.017,0.054,-0.367,-0.113,-2.609,0.201,0.112,0.002,-2.673,0.582,0.519,2.764,0.764,1.228,-3.184,1.446,1.089,-0.091,-0.227,1.049,0.903,-0.142,3.16,0.981,3.062,1.942,1.126,6.192,-0.115,2.061,0.413,-3.506,1.123,1.753,3.954,2.25,1.26,0.583,2.407,0.419,1.914,4.987,-0.246,1.285,1.44,1.647,1.097,0.373,2.623,-0.194,2.392,0.888,0.803,1.256,1.086,0.646,2.257,-2.073,0.921,1.64,1.045,0.774,1.326,0.863,0.102,0.843,1.829,0.676,2.305,2.11,1.271,-0.41,0.579,0.925,-0.038,0.068,0.078,1.135,0.068,1.528,-0.041,-0.23,0.34,-2.425,0.516,0.065,-0.179,0.094,0.126,-0.062,0.048,0.047,0.044,-0.01,0.003,0.02,0.01,0.025,-0.018,-0.023,0.054,0.022,0.035,0.017,0.065,0.062,2.0
0.042,0.043,0.022,-0.041,0.05,0.066,0.028,-0.03,0.011,-0.009,-0.016,0.028,-0.021,0.008,0.009,0.028,-0.152,-0.581,0.051,-0.994,-2.294,-1.131,-0.935,-0.129,-2.162,-0.097,-1.236,-0.029,-0.023,-0.076,-0.012,0.047,0.036,0.031,0.012,0.057,0.013,0.044,0.027,0.089,0.094,-0.01,-0.077,-0.142,-0.402,-0.295,-0.322,-0.403,0.924,2.141,-2.799,0.513,-1.103,-1.368,3.111,-6.018,-10.243,-0.552,-1.473,1.759,-0.187,-1.722,-4.11,-1.458,-3.966,0.702,-0.529,-6.107,-0.78,-5.624,-2.324,-0.566,-0.443,-3.153,-0.557,0.474,-5.184,-4.043,-1.76,-3.126,-1.556,-0.948,-0.934,-4.486,-1.415,-0.187,-0.832,1.092,-11.155,-0.983,-1.746,-2.701,-1.44,-1.101,-1.652,-1.993,-1.163,1.045,-1.277,-1.525,-1.125,-1.313,-1.289,1.085,-3.936,-0.579,-0.345,2.555,-0.971,-1.746,5.4,-0.354,-1.231,0.876,0.024,0.048,0.059,0.107,0.136,0.313,-0.512,-0.02,1.126,0.008,0.453,-0.155,0.04,0.272,0.234,-0.008,-1.009,0.049,-0.09,0.098,0.026,-0.049,0.034,0.108,0.059,0.053,0.066,0.057,-0.005,0.019,0.035,-0.0,0.008,0.034,0.033,0.019,3.0
0.003,0.034,0.018,0.03,0.027,0.013,0.026,0.038,-0.044,0.018,-0.005,0.042,0.126,0.183,0.005,-0.054,0.017,0.045,1.583,-0.103,-0.547,-1.068,-0.958,-1.104,-1.056,0.137,-0.099,-0.783,-0.316,0.196,-0.299,0.151,-0.08,-0.016,0.05,0.023,0.048,0.044,0.037,0.039,-0.087,-0.08,-0.051,0.058,-0.705,0.007,-0.037,-0.616,0.379,-1.106,2.094,1.137,-0.697,-5.55,-1.39,-1.702,-2.673,3.445,0.205,-2.171,-3.362,-2.042,-1.122,0.697,0.651,-0.29,0.276,-0.743,-1.567,-0.951,-1.438,-2.967,-0.998,2.019,-0.771,-0.179,-7.646,-1.241,-1.443,-0.397,-3.066,-8.122,-0.883,-1.359,-1.286,1.193,-1.188,-1.568,-0.686,-1.253,-1.445,-3.424,0.239,-1.304,0.989,-2.692,-0.698,-1.405,-0.854,-1.151,-0.291,-0.773,-0.886,0.004,-3.453,-0.483,0.312,0.803,-0.129,0.186,0.301,-0.573,0.818,0.237,2.323,0.202,-0.048,0.23,0.309,0.079,0.014,-0.039,0.093,0.21,-0.884,-0.357,1.13,-1.215,-0.212,0.32,0.035,0.017,0.194,0.241,0.08,0.045,0.001,0.025,0.138,0.044,0.043,-0.002,0.016,0.026,0.018,0.107,0.007,0.024,0.016,0.022,3.0
