@RELATION SonyAIBORobotSurface1

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE target {2.0, 1.0}

@DATA
0.21,1.592,-0.357,2.243,2.671,0.296,0.364,-0.946,-0.206,-0.3,-1.831,-1.487,-1.146,-1.255,-1.754,-1.686,-1.252,-2.44,0.277,0.059,0.385,-0.041,0.27,0.474,0.727,-1.315,0.082,0.444,0.2,0.376,0.456,2.109,0.402,0.638,0.288,0.943,-0.074,-0.96,0.507,-0.22,-0.307,1.335,0.85,0.848,2.014,3.515,0.903,-0.261,-1.696,1.067,0.356,-1.712,-1.762,-1.642,-1.53,-0.876,-1.376,3.031,0.13,0.643,0.162,0.336,0.289,0.671,0.25,0.052,-0.378,-0.322,0.133,-0.014,2.0
1.149,-0.165,0.656,0.858,2.054,1.334,-0.379,-1.103,-1.155,-0.481,1.185,-0.957,-1.193,-2.016,-1.931,-1.833,-1.3,-0.337,-0.355,-0.432,-0.598,0.919,0.666,0.627,1.76,1.195,1.017,0.473,0.301,0.11,0.012,0.064,-0.156,-0.485,1.245,-0.765,-0.259,-1.558,-0.731,-1.007,-0.313,-1.469,3.285,1.812,5.067,1.456,1.3,-0.324,-1.096,-0.834,-0.056,0.125,-1.269,-1.831,-1.938,-2.387,1.45,0.863,1.22,1.777,0.548,-0.036,0.561,1.201,0.677,0.085,0.034,0.371,0.763,0.598,1.0
1.268,2.511,2.511,2.733,4.636,1.354,2.286,-0.946,-2.124,-2.635,-1.914,-1.268,-1.234,-1.748,-1.078,-0.99,-1.681,-1.297,-1.566,-0.517,-0.321,0.437,0.276,0.16,0.073,0.535,-0.044,-0.643,0.043,0.741,-0.186,-0.217,-0.469,-0.661,-0.85,-0.139,0.335,0.828,0.222,0.534,2.78,2.745,0.42,0.675,-0.292,-0.177,-1.0,-1.271,0.66,-0.469,0.625,-0.923,-1.661,-1.768,-1.214,-0.623,-0.186,0.483,0.251,0.368,0.484,0.424,0.339,0.065,-0.541,-0.013,0.311,0.369,0.931,0.89,2.0
0.034,0.175,1.026,2.604,2.805,-0.015,0.743,-0.602,-1.959,-1.409,-0.187,-2.4,-1.236,-0.37,-2.084,-0.807,0.162,0.224,-0.37,-0.147,0.96,1.099,0.454,-0.411,1.659,1.007,0.154,1.249,0.649,1.112,0.604,0.699,0.213,-0.096,0.238,1.199,0.972,0.582,0.506,1.714,0.31,1.954,1.368,0.178,1.092,-0.381,-1.29,-2.194,-1.596,-2.49,-1.873,-0.788,-1.86,-1.912,-2.861,-1.469,-0.68,0.224,1.029,-0.279,0.206,0.097,0.213,0.539,0.478,-0.589,0.132,0.046,0.534,0.523,2.0
0.246,1.24,0.805,1.678,-0.96,0.349,-0.26,-1.04,-1.547,-0.615,0.23,-2.08,-5.544,-2.013,-1.287,-1.299,0.204,-0.897,-2.326,0.044,-0.153,0.005,0.206,2.543,0.359,0.446,0.38,1.024,1.232,2.482,-0.385,0.377,-0.257,0.56,0.583,0.049,0.586,0.742,-0.666,0.008,2.699,2.305,1.73,1.793,1.848,0.008,-1.169,0.283,-1.727,-1.193,-1.698,0.75,-1.463,-2.259,-1.944,-2.716,-2.917,-0.619,-0.406,-0.177,1.275,1.34,0.174,-0.511,1.204,0.088,0.619,0.858,0.329,-0.051,2.0
-1.151,-4.684,0.643,1.153,1.275,0.226,1.953,-0.709,-1.033,-0.628,-0.201,-0.528,-1.246,-1.814,-3.119,-0.993,-0.507,0.205,-0.229,0.425,1.118,0.006,0.232,-0.029,0.814,-0.218,0.517,0.317,0.837,0.867,0.584,0.909,0.707,0.442,0.087,0.844,0.961,-0.43,0.98,0.715,4.707,0.907,1.107,1.435,0.585,1.824,0.511,0.512,-2.01,0.646,-2.377,-1.778,-1.512,-1.752,-1.719,-1.919,-0.934,-1.303,-0.435,-0.216,-0.083,0.319,0.262,0.113,0.256,-0.227,-0.503,-0.071,0.556,0.09,2.0
-0.677,-1.146,1.076,1.779,1.683,0.024,-0.062,0.321,0.296,-0.723,0.416,-0.842,0.163,0.652,-0.855,-1.347,-1.582,-1.324,-0.681,-0.311,-0.39,-0.112,0.342,0.529,0.113,0.187,-0.244,0.347,-0.147,0.19,0.371,-0.178,1.548,0.786,-0.636,-0.227,0.029,0.199,0.088,0.822,0.858,1.025,1.961,3.366,2.88,4.177,-0.713,-1.889,-1.928,-0.791,-0.287,-2.168,-1.405,-1.76,-3.072,-1.275,-2.167,0.823,-0.556,1.661,-0.364,0.172,0.543,0.766,-0.135,0.764,0.547,0.713,0.45,0.414,1.0
-1.32,0.244,0.122,0.302,-1.539,-0.206,0.175,-1.095,-0.218,0.048,-0.201,-0.86,-1.329,-1.684,-1.374,-0.884,0.458,0.281,-0.072,0.154,-1.14,1.046,0.807,1.625,1.591,0.167,0.91,1.187,0.515,0.88,2.234,-0.054,0.497,0.835,1.137,0.465,0.654,0.42,0.935,0.942,1.758,1.798,2.658,2.546,0.874,0.208,-3.181,-2.531,-1.348,-1.782,-1.287,-1.546,-2.097,-2.661,-3.619,-1.47,-0.871,-0.055,-0.618,-0.416,-0.403,0.401,0.673,0.634,0.03,-0.464,-0.045,-0.123,-0.467,-0.0,2.0
-0.813,1.589,-1.24,1.974,2.39,1.004,-0.819,-2.462,-1.049,-1.2,-1.751,-1.088,-1.008,-3.092,-1.723,-1.059,0.211,0.573,0.711,0.797,-0.215,-0.361,-0.165,-0.188,-1.09,0.227,0.334,0.725,0.818,0.829,0.421,0.292,0.518,0.8,0.408,0.759,0.316,0.399,1.178,1.14,-0.604,-0.553,-0.591,1.253,2.333,1.241,2.297,-1.352,-0.84,-0.291,-0.642,-0.333,-2.753,-1.848,-0.602,-4.038,0.441,0.554,-0.022,-0.142,-0.741,0.341,0.285,0.729,0.719,0.889,0.921,1.082,0.565,1.725,1.0
0.623,7.843,1.278,1.017,0.809,-0.817,-0.803,-0.766,-1.062,0.089,-0.668,-0.643,-1.999,-1.875,-2.263,-1.842,-1.699,-1.476,-0.739,-0.397,-0.719,0.628,1.649,-0.68,0.748,0.093,-0.062,0.206,-0.13,-0.563,-0.153,0.465,-1.173,-0.281,-1.152,-0.06,-0.362,-0.357,-0.444,-0.789,0.178,2.035,2.828,0.978,0.736,-0.434,-1.027,-0.274,-0.253,-0.745,2.412,-0.555,-1.26,-1.743,-1.224,1.641,1.895,0.672,0.444,0.509,0.529,0.462,0.539,0.128,-0.086,-0.425,-0.455,-0.011,1.403,2.417,2.0
