@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.556,1.042,1.63,0.678,3.588,1.799,1.144,0.365,-0.547,-0.454,0.345,0.202,0.09,0.692,0.045,0.204,-0.302,-0.62,-0.461,-0.462,-0.785,-0.485,-0.56,-0.718,-0.788,-0.911,-0.809,-1.093,-1.349,-1.508,-1.661,-1.87,-2.079,-2.499,-3.088,-2.246,-3.936,-2.199,-1.733,-1.902,-1.558,-1.056,-1.536,-0.454,0.09,-0.494,0.392,0.108,0.374,0.239,0.588,1.133,0.321,0.635,0.616,0.786,0.669,0.646,0.233,0.549,0.584,0.557,0.51,0.434,0.43,0.313,0.484,0.626,0.611,0.647,0.641,0.553,0.326,0.811,0.998,1.302,-0.023,0.653,0.925,0.939,0.169,0.416,0.24,0.125,0.297,-0.124,0.539,-0.01,-0.827,0.03,0.484,0.127,0.225,0.129,0.232,-0.233,1.0
0.275,1.221,0.966,1.763,1.958,2.053,2.026,1.143,0.791,-0.122,0.073,-0.584,0.05,-0.762,-0.021,-0.279,-0.188,-0.583,-1.299,-0.543,-0.546,-1.298,-0.548,-1.009,-0.974,-1.195,-1.418,-1.675,-1.328,-1.782,-1.524,-2.015,-2.141,-0.895,-1.599,-1.886,-1.76,-2.218,-1.643,-1.123,-1.177,-0.874,-0.709,-0.292,-0.225,0.094,0.904,-0.022,0.332,0.336,0.112,0.628,0.633,0.638,0.445,0.495,0.521,0.435,0.427,0.441,0.684,0.522,0.437,0.526,0.434,0.763,1.193,0.666,0.652,0.692,0.766,0.73,0.792,0.947,0.832,0.9,1.004,1.021,0.922,0.839,0.8,0.552,0.343,0.621,0.264,0.431,0.173,0.346,0.809,0.252,0.263,0.467,0.089,0.225,0.421,0.178,1.0
-0.782,0.223,0.399,-0.442,-0.406,-1.229,-1.438,-1.55,-1.472,-2.507,-1.683,-1.401,-0.903,-1.611,-1.075,-1.573,-0.73,-1.555,-1.257,-1.41,-1.121,-1.945,-1.412,-1.38,-1.7,-1.138,-1.85,-1.093,0.078,-0.692,-0.406,-0.491,-0.013,-0.157,0.652,0.532,-0.043,0.676,0.233,0.61,0.322,-0.472,1.063,0.006,-0.327,-1.199,-0.047,0.676,0.45,0.162,0.53,0.425,0.432,0.587,1.019,0.657,0.742,1.113,0.647,0.541,0.61,0.654,0.765,0.544,0.631,0.541,0.93,1.094,1.051,1.115,0.623,0.499,0.564,0.131,0.389,-0.027,0.313,-0.532,0.292,0.199,0.231,0.173,0.341,0.389,-0.036,0.399,0.434,0.717,0.395,0.501,2.132,3.201,2.509,3.255,0.887,-1.442,1.0
1.146,2.656,3.195,2.302,2.033,0.33,0.296,1.198,0.963,0.301,0.724,0.665,0.089,-0.596,-0.497,-0.681,-0.937,-0.924,-1.114,-1.148,-1.066,-1.316,-0.853,-1.574,-1.317,-1.583,-1.329,-1.366,-1.829,-2.086,-2.315,-3.16,-1.753,-1.676,-1.001,-2.301,0.168,-0.266,-0.045,0.488,1.004,0.815,0.512,1.135,0.742,1.145,0.745,0.996,0.618,0.752,0.631,0.271,0.897,0.303,0.62,1.155,0.561,0.56,0.671,0.508,0.389,0.723,0.519,0.413,0.517,0.077,0.184,0.209,-0.074,-0.141,0.085,0.432,0.503,0.422,0.861,0.632,0.707,0.186,0.243,-0.019,-0.339,0.002,-0.562,-0.31,-0.24,-0.235,-0.23,-0.728,-0.447,-0.286,-0.5,-0.234,-0.552,-0.705,-0.186,0.47,1.0
0.707,0.315,0.168,1.691,1.995,3.957,2.764,2.171,2.587,1.913,2.192,0.808,-0.015,0.059,0.092,0.486,0.369,0.046,-0.269,-0.054,0.175,0.183,-0.178,-0.211,0.07,-0.153,-0.762,-0.527,-0.317,-0.262,-0.597,-1.451,-1.417,-1.026,-0.671,-0.974,-0.917,-1.399,-1.349,-1.53,-1.859,-1.89,-2.654,-2.089,-1.643,-1.639,-0.998,-1.411,-1.341,-1.433,-1.012,-1.465,-0.808,-1.123,-0.643,-0.65,-0.379,-0.356,-0.137,-0.023,-0.099,-0.078,-0.066,0.199,0.31,0.314,0.34,0.394,0.616,0.805,0.855,0.561,0.849,0.908,0.72,0.945,0.438,0.919,0.668,0.887,0.531,0.333,-0.339,0.423,0.549,0.374,0.656,0.54,0.728,0.698,0.791,0.529,-0.216,0.603,-0.04,0.118,-1.0
2.327,3.454,2.617,2.68,1.889,-2.123,1.343,1.048,1.513,1.029,0.331,0.025,-0.395,-0.381,-0.523,-0.116,-0.794,-1.104,-0.812,-0.752,-0.798,-0.568,-1.006,-1.1,-1.398,-1.213,-1.462,-1.859,-2.226,-2.827,-1.018,-1.833,-1.921,-1.014,-0.701,-0.948,-2.241,0.255,0.258,0.586,0.519,0.809,1.488,0.963,1.055,0.61,0.944,0.858,0.277,1.281,0.897,1.161,0.523,0.435,0.505,0.484,0.647,0.391,0.325,0.382,0.057,0.394,0.278,0.381,0.146,-0.059,0.216,-0.149,0.018,0.501,0.048,0.071,-0.021,0.077,0.398,0.391,1.124,0.302,0.536,0.119,0.098,-0.556,-0.362,-0.229,-0.326,-0.22,-0.267,-0.152,-0.513,0.5,-0.847,0.403,0.416,-1.066,-0.18,-0.191,1.0
0.295,2.138,3.459,2.845,2.251,0.97,-1.151,0.94,0.488,0.196,-0.039,0.043,-0.385,-0.374,-0.81,-0.973,-0.286,-1.134,-1.25,-1.107,-1.484,-1.463,-1.989,-1.446,-1.595,-2.225,-1.808,-1.665,-1.657,-2.04,-2.2,-1.794,-1.44,-2.289,-3.182,-0.918,-0.156,0.035,-0.565,0.814,0.887,1.091,1.095,0.808,1.817,-0.879,0.775,0.257,0.426,0.721,1.134,0.636,0.631,0.512,0.468,0.733,1.067,0.494,0.413,0.299,0.806,0.555,0.86,0.458,0.44,0.332,0.272,0.193,0.337,0.175,0.142,0.055,0.426,0.403,0.777,0.636,0.448,0.326,0.854,0.172,-0.27,-0.119,-0.094,-0.201,-0.014,-0.46,-0.554,0.178,-0.221,-0.614,-0.202,-0.884,-0.627,0.122,0.134,-0.224,1.0
0.603,0.576,4.281,2.084,2.257,0.561,-0.743,0.515,1.204,0.457,0.675,0.411,0.107,-0.967,-0.565,-0.917,-0.331,-1.213,-0.813,-1.096,-1.485,-0.782,-1.343,-1.38,-1.477,-1.353,-1.835,-1.823,-1.536,-1.961,-2.121,-1.777,-1.8,-2.292,-1.899,-0.709,-1.717,-0.368,-0.16,-0.398,-0.188,1.655,0.979,0.823,-0.074,0.912,-0.287,1.285,0.808,0.641,1.11,0.547,1.183,0.826,0.906,0.364,0.921,0.86,0.712,0.564,0.73,0.952,0.377,0.266,0.609,0.539,0.318,0.28,0.233,0.353,0.084,0.372,0.335,0.255,0.322,0.641,0.426,-0.414,-0.025,-0.056,-0.136,-1.0,-0.279,-0.49,-0.487,-0.333,-0.323,-0.754,-0.509,-0.456,-0.005,-0.602,-0.445,-0.893,-0.524,-0.441,1.0
1.125,1.574,2.707,2.182,2.374,1.971,1.156,0.215,-0.2,-0.75,-1.023,-0.501,-1.042,-1.124,-1.079,-1.219,-1.243,-1.398,-1.394,-1.715,-1.474,-1.267,-1.349,-1.776,-0.712,-1.584,-1.326,-1.859,-1.238,-2.424,-1.522,-1.644,-0.922,-1.27,-1.473,-0.697,-1.074,-0.457,-0.976,-0.43,-0.949,-0.039,-0.443,0.347,0.257,0.526,0.039,0.378,-0.136,0.437,0.375,0.286,0.445,0.315,-0.027,0.336,0.322,0.327,0.267,0.398,0.372,0.488,0.345,0.359,0.447,0.829,0.596,0.745,0.56,0.87,0.621,0.27,0.59,0.404,0.771,0.603,0.63,0.431,0.333,0.292,0.311,0.473,0.444,0.207,0.471,0.127,0.424,0.628,0.496,1.058,2.664,2.387,2.016,1.842,1.254,0.209,-1.0
1.133,1.168,1.131,2.171,2.127,2.117,1.967,1.568,1.105,0.138,-0.169,-0.214,-0.058,-0.008,-0.335,-0.062,-0.316,-0.375,-0.216,-0.098,-0.78,-1.26,-0.791,-0.498,-0.665,-0.515,-1.077,-1.145,-1.164,-1.672,-1.496,-1.893,1.513,-2.134,-1.609,-2.373,-1.774,-1.766,-2.524,-1.803,-1.543,-1.943,-0.394,-1.199,-0.908,-0.92,-0.546,-0.33,-0.423,-0.497,-0.236,0.118,0.208,-0.148,0.279,0.258,0.285,0.45,0.335,0.302,0.104,0.554,0.531,0.202,0.392,0.702,0.416,0.471,0.45,0.474,0.208,0.466,0.525,0.646,0.386,0.62,0.755,1.119,0.476,0.58,0.926,1.05,0.972,0.901,0.978,0.352,0.241,0.915,0.698,0.584,-0.146,0.618,0.471,0.925,0.868,0.417,-1.0
-0.115,-0.933,-0.765,-0.606,-0.573,-0.409,-0.938,-0.454,-0.801,-1.086,-0.589,-0.665,-1.813,-1.05,-1.144,-1.259,-1.593,-1.081,-1.296,-1.397,-1.309,-1.588,-1.853,-2.336,-1.775,-1.933,-2.171,-1.6,-2.261,-1.56,-1.478,-0.87,-0.636,-0.837,0.022,0.498,0.617,0.92,0.57,0.374,0.438,0.944,0.333,0.916,1.111,0.663,0.491,0.6,0.968,0.286,0.536,1.115,0.618,0.4,0.059,0.445,0.818,0.564,0.7,0.556,0.81,0.861,0.952,1.535,1.134,1.313,1.064,1.147,1.111,0.752,0.653,0.778,0.598,1.089,0.697,0.623,0.375,0.033,0.29,0.188,0.247,0.498,0.062,0.39,1.042,0.352,0.637,0.946,1.338,2.074,3.025,1.747,0.149,0.298,-0.634,-0.451,1.0
0.69,-1.173,1.599,1.677,1.857,-0.76,-1.067,0.84,-0.892,-0.336,0.351,-0.982,-0.042,-1.277,-1.167,-1.14,-1.1,-1.299,-1.139,-1.412,-1.375,-1.974,-1.136,-1.695,-1.622,-1.824,-2.14,-1.509,-1.81,-1.995,-2.166,-2.785,-3.272,-1.613,-1.622,-1.146,-1.181,0.303,0.528,0.112,1.098,0.514,0.647,1.041,-0.031,0.234,1.004,0.822,0.405,0.062,0.251,0.594,0.439,0.522,0.072,0.507,0.634,0.625,0.548,0.215,0.466,0.5,0.193,0.369,0.342,0.924,0.559,0.528,0.428,0.278,0.416,0.649,0.39,0.579,0.81,0.769,1.008,0.939,0.856,0.783,0.672,0.752,0.698,0.553,0.207,0.752,0.863,-0.944,0.659,0.357,0.586,-0.025,2.28,1.389,0.32,0.573,1.0
0.639,0.584,2.38,4.481,2.819,0.047,-1.766,-1.303,-0.224,-0.085,0.117,-0.12,-0.282,0.17,-0.322,-0.167,-0.217,-1.087,-0.462,-0.796,-0.877,-1.099,-1.336,-1.235,-0.911,-1.778,-1.107,-1.684,-1.549,-1.294,-1.401,-1.756,-2.015,-1.782,-1.923,-1.804,-1.028,-0.636,-0.124,0.762,0.063,0.041,1.793,0.177,0.92,1.927,0.484,1.052,1.0,0.903,0.914,0.883,0.823,0.773,0.533,0.654,0.786,0.505,0.448,1.459,0.424,-0.014,0.887,0.127,0.546,0.379,0.045,0.447,0.111,0.154,0.381,0.617,0.312,0.443,1.16,0.301,0.737,0.729,-0.048,0.259,0.036,0.321,0.026,-0.3,-1.028,-0.344,-0.119,-0.175,-0.334,-0.063,-0.122,0.214,0.208,0.012,0.025,-0.117,1.0
