@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.027,0.005,0.009,0.002,0.002,0.011,0.015,0.043,0.029,0.021,0.002,0.004,0.01,0.023,0.004,0.026,0.068,0.232,0.226,1.313,0.741,0.112,0.843,0.265,1.005,0.376,0.91,0.282,0.179,0.09,0.23,0.019,0.072,0.047,0.016,0.003,0.03,0.014,0.004,0.055,0.014,0.01,0.138,0.084,0.178,0.424,0.024,0.072,0.875,0.113,1.345,1.005,1.278,1.666,1.467,3.063,1.338,0.871,1.62,0.872,1.659,1.819,0.122,0.691,2.26,4.358,1.082,0.129,2.552,0.85,1.525,0.091,1.522,2.544,1.935,0.164,1.588,0.468,0.913,2.085,1.665,1.393,0.285,1.387,0.721,2.586,0.715,1.212,4.021,2.494,2.013,1.013,1.068,1.1,0.121,0.166,1.996,0.845,1.129,1.221,0.318,0.267,0.586,2.431,0.125,0.404,0.014,1.307,1.395,0.058,0.7,0.473,0.824,0.796,0.102,0.18,0.003,0.284,0.068,0.703,0.484,0.578,1.488,1.268,1.498,2.365,0.415,0.821,0.5,0.058,0.106,0.388,0.097,0.005,0.019,0.043,0.009,0.009,0.029,0.011,0.021,0.032,0.023,0.05,0.058,0.007,0.031,0.033,0.02,0.061
0.016,0.023,0.005,0.008,0.017,0.014,0.036,0.01,0.008,0.006,0.012,0.053,0.016,0.021,0.018,0.006,0.042,0.612,0.114,1.099,0.799,0.613,0.262,1.234,0.506,0.952,0.135,0.346,0.242,0.125,0.07,0.107,0.016,0.01,0.002,0.015,0.025,0.024,0.022,0.014,0.026,0.014,0.126,0.192,0.034,0.455,0.419,0.008,0.157,0.174,1.311,0.14,0.746,2.636,0.504,0.134,1.334,2.068,1.06,1.523,1.557,2.064,2.724,0.758,0.669,0.038,1.923,1.195,0.904,2.176,0.228,0.172,0.213,1.328,1.505,0.038,0.081,0.283,0.57,1.12,2.713,1.167,0.508,2.423,0.431,0.1,3.969,3.242,1.063,4.15,0.804,2.34,1.533,1.88,2.541,0.519,0.616,0.613,1.156,0.646,0.625,0.507,0.775,1.294,0.988,0.93,2.124,0.234,0.642,0.168,1.14,0.203,0.335,0.265,0.454,0.505,0.3,0.042,0.124,0.003,0.152,0.421,0.174,0.576,0.725,0.051,0.949,1.573,0.264,0.111,0.044,0.138,0.031,0.003,0.001,0.035,0.007,0.037,0.013,0.017,0.022,0.026,0.03,0.008,0.008,0.063,0.012,0.02,0.006,0.013
0.004,0.027,0.011,0.054,0.006,0.001,0.025,0.021,0.028,0.03,0.042,0.007,0.023,0.002,0.045,0.058,0.263,0.29,0.44,0.291,0.009,0.183,0.981,0.512,0.903,1.056,1.032,0.105,0.12,0.271,0.082,0.206,0.051,0.004,0.027,0.011,0.051,0.02,0.005,0.037,0.005,0.046,0.3,0.072,0.369,0.303,0.193,0.354,0.995,1.743,0.879,0.181,3.179,0.236,1.17,1.442,2.699,0.609,3.407,2.886,1.069,2.268,0.723,1.03,1.274,2.891,1.815,0.449,0.889,3.513,1.06,1.442,3.837,1.382,0.173,2.911,1.062,0.25,1.58,1.166,0.604,1.892,0.648,1.843,0.955,1.389,0.93,0.917,2.817,2.212,1.218,1.361,0.128,1.56,2.102,1.21,1.049,1.792,2.192,2.618,0.137,0.964,0.269,0.795,0.871,1.245,0.516,0.243,0.806,1.795,0.594,0.011,0.421,0.402,0.018,0.182,0.519,0.438,0.036,0.031,0.197,0.56,0.306,0.431,0.967,1.024,0.541,0.566,0.387,0.199,0.406,0.331,0.15,0.143,0.063,0.025,0.02,0.003,0.039,0.001,0.021,0.041,0.014,0.041,0.059,0.004,0.01,0.04,0.027,0.019
0.011,0.033,0.012,0.033,0.006,0.041,0.023,0.03,0.055,0.009,0.008,0.003,0.019,0.004,0.01,0.007,0.257,0.023,0.603,1.762,0.268,0.858,0.352,0.046,0.267,1.027,0.032,0.95,0.467,0.208,0.079,0.108,0.043,0.018,0.011,0.002,0.001,0.01,0.011,0.018,0.017,0.057,0.195,0.378,0.063,0.302,0.262,0.289,3.048,1.297,2.25,2.697,2.116,0.857,0.775,0.173,0.859,2.389,0.639,2.579,0.452,0.092,1.517,1.276,4.028,0.341,2.968,0.998,1.821,0.868,1.255,0.856,1.215,2.769,0.3,1.672,2.17,2.328,0.549,0.151,0.488,0.246,0.906,2.409,3.271,2.052,3.009,1.728,1.75,2.062,1.599,1.339,1.698,3.908,0.221,2.809,0.287,0.69,1.123,0.756,0.463,0.016,0.406,0.435,1.538,0.691,0.508,0.398,1.159,1.249,0.055,0.894,0.577,1.099,0.939,0.075,0.104,0.098,0.092,0.135,0.152,0.784,0.04,0.43,0.058,0.397,1.139,0.254,0.656,0.625,0.07,0.02,0.207,0.014,0.045,0.029,0.016,0.007,0.017,0.004,0.01,0.07,0.015,0.019,0.024,0.006,0.016,0.022,0.049,0.007
0.042,0.0,0.021,0.026,0.017,0.019,0.041,0.006,0.0,0.068,0.059,0.012,0.009,0.001,0.028,0.006,0.08,0.161,0.474,0.755,0.304,2.918,0.713,0.527,0.696,0.405,0.403,0.235,0.069,0.26,0.203,0.004,0.039,0.002,0.019,0.009,0.013,0.03,0.028,0.048,0.036,0.055,0.037,0.343,0.292,0.173,0.136,0.052,0.688,1.272,0.738,1.425,1.029,0.497,0.5,1.555,1.796,2.636,2.209,1.361,0.818,1.523,0.23,3.153,2.118,2.774,3.16,0.069,3.038,0.737,0.756,3.568,0.34,0.289,0.093,3.025,1.016,0.111,0.484,2.517,1.301,1.736,0.718,0.073,0.187,1.46,0.824,1.377,1.512,0.686,1.985,0.131,2.659,0.197,3.094,0.356,0.211,0.232,1.705,2.142,1.028,2.801,2.386,0.393,0.771,0.389,1.186,0.07,0.057,0.075,0.806,0.169,0.353,0.327,1.02,0.4,0.41,0.393,0.54,0.324,0.443,0.241,0.226,0.167,0.786,1.143,0.646,0.569,0.884,0.071,0.181,0.081,0.094,0.055,0.047,0.011,0.023,0.007,0.008,0.022,0.004,0.0,0.009,0.019,0.006,0.0,0.008,0.021,0.042,0.026
0.003,0.047,0.026,0.019,0.007,0.018,0.017,0.038,0.054,0.007,0.035,0.0,0.047,0.011,0.012,0.049,0.081,0.274,0.026,0.563,0.095,0.628,0.95,0.462,0.998,0.527,0.542,0.329,0.056,0.1,0.181,0.022,0.055,0.014,0.002,0.014,0.019,0.0,0.016,0.008,0.013,0.133,0.276,0.102,0.098,0.385,0.805,0.284,0.395,0.233,0.053,0.39,0.464,4.683,0.145,2.981,2.391,0.592,0.843,1.183,0.555,1.893,3.73,0.852,2.584,2.928,1.966,2.653,1.667,1.127,1.921,1.723,2.156,1.856,4.576,2.279,2.698,0.118,1.038,0.203,0.113,1.546,0.923,1.021,1.836,1.05,1.148,0.479,0.19,0.669,1.577,4.641,1.554,1.232,1.434,0.357,1.146,0.87,0.307,0.986,2.465,0.354,0.085,1.305,0.32,0.961,0.231,0.769,0.381,1.066,0.332,1.057,1.616,0.78,0.574,0.23,0.094,0.207,0.04,0.173,1.267,0.579,0.345,0.947,0.991,1.256,0.902,0.317,0.529,0.351,0.462,0.286,0.176,0.061,0.026,0.048,0.026,0.036,0.019,0.033,0.026,0.015,0.016,0.024,0.04,0.016,0.039,0.016,0.036,0.009
0.018,0.003,0.035,0.012,0.027,0.029,0.011,0.009,0.008,0.006,0.006,0.005,0.013,0.01,0.035,0.13,0.107,0.323,0.726,0.312,0.436,0.223,0.338,0.792,0.773,0.952,0.486,0.362,0.317,0.241,0.03,0.008,0.008,0.048,0.046,0.023,0.014,0.011,0.006,0.016,0.03,0.038,0.042,0.19,0.039,0.134,0.84,0.224,0.725,1.683,0.294,1.33,0.426,1.599,0.082,0.563,0.399,0.011,1.095,1.003,0.067,0.063,1.633,0.885,1.058,2.547,3.227,0.435,1.887,0.619,0.725,3.72,1.59,0.821,0.184,1.158,0.87,0.387,0.309,1.004,2.091,0.815,3.581,1.49,0.07,1.416,1.531,1.262,2.252,0.735,2.903,1.121,1.15,0.468,0.141,0.963,0.147,2.401,2.433,0.158,0.829,1.768,0.56,1.104,1.202,0.683,0.913,0.193,0.352,1.147,0.571,0.038,0.317,0.236,0.253,0.354,0.032,0.311,0.261,0.019,0.025,0.175,0.686,0.016,0.495,0.799,0.252,0.899,0.495,0.123,0.081,0.136,0.073,0.163,0.0,0.015,0.047,0.023,0.014,0.008,0.017,0.006,0.078,0.035,0.036,0.024,0.007,0.015,0.037,0.013
0.065,0.02,0.014,0.004,0.027,0.058,0.057,0.017,0.04,0.069,0.012,0.024,0.038,0.015,0.058,0.081,0.215,0.269,0.108,0.217,0.739,0.577,0.775,1.238,0.518,1.192,0.273,0.071,1.064,0.046,0.008,0.074,0.06,0.008,0.021,0.019,0.035,0.047,0.02,0.011,0.021,0.022,0.097,0.013,0.174,0.035,0.294,0.121,0.229,0.182,1.166,0.494,0.605,1.101,1.251,1.665,0.364,0.922,1.976,1.976,2.307,1.709,3.664,0.391,2.188,0.602,2.559,0.585,3.911,4.355,1.289,0.506,0.424,1.395,2.217,1.51,2.816,0.643,2.314,2.592,0.413,2.254,0.822,0.486,1.946,0.164,0.998,0.747,1.526,0.058,0.888,1.802,2.085,2.792,1.337,0.357,0.231,1.689,2.188,0.167,1.093,0.927,0.263,1.617,0.39,0.761,0.346,0.282,1.226,0.109,1.615,0.361,0.165,0.275,0.173,0.368,0.002,0.22,0.255,0.094,0.323,0.128,0.529,0.283,0.861,1.99,0.118,0.232,0.467,0.205,0.556,0.252,0.156,0.087,0.035,0.031,0.014,0.011,0.01,0.034,0.003,0.038,0.06,0.017,0.008,0.012,0.021,0.001,0.002,0.038
0.03,0.007,0.015,0.006,0.045,0.005,0.001,0.011,0.027,0.013,0.036,0.011,0.02,0.009,0.032,0.009,0.313,0.389,0.057,0.555,0.565,1.319,1.062,0.201,0.131,0.963,1.231,0.18,0.631,0.206,0.086,0.046,0.008,0.025,0.014,0.01,0.019,0.002,0.017,0.015,0.008,0.182,0.061,0.037,0.306,0.818,0.219,0.088,0.173,1.06,0.451,2.674,1.085,1.299,3.516,0.303,1.537,2.785,1.58,4.249,0.933,2.276,0.361,2.824,0.654,2.962,1.778,0.202,0.265,1.587,1.064,2.477,2.622,2.35,1.911,1.83,0.76,1.152,2.268,0.939,0.574,0.365,0.655,0.178,0.932,3.616,0.698,1.408,1.379,2.021,0.075,0.135,2.137,0.552,1.601,0.792,0.32,3.844,0.374,0.257,0.141,1.024,1.131,0.211,2.704,1.108,1.463,1.285,0.252,0.09,0.342,0.385,1.765,0.208,0.452,0.302,0.102,0.42,0.174,0.09,0.212,0.228,0.593,1.48,0.401,1.503,1.398,0.716,0.502,0.101,0.017,0.368,0.222,0.049,0.012,0.031,0.033,0.003,0.02,0.027,0.015,0.011,0.013,0.035,0.016,0.011,0.009,0.028,0.007,0.008
0.008,0.013,0.015,0.031,0.003,0.017,0.017,0.037,0.054,0.032,0.043,0.006,0.014,0.003,0.022,0.057,0.1,0.392,0.714,0.005,0.468,0.597,0.895,0.224,0.736,0.558,0.08,0.136,0.082,0.555,0.069,0.179,0.027,0.014,0.012,0.023,0.018,0.023,0.012,0.018,0.037,0.02,0.14,0.133,0.142,0.014,0.002,0.878,0.737,1.174,1.178,0.067,0.398,3.526,2.046,2.115,0.858,1.331,1.94,0.215,1.001,2.008,2.845,3.179,1.508,1.875,0.69,0.202,1.711,2.905,2.531,1.216,3.137,1.872,0.177,0.595,1.674,2.982,0.638,1.569,1.26,4.063,4.177,0.612,1.054,1.566,0.881,0.573,1.432,1.525,1.723,1.815,2.263,0.201,1.034,0.239,0.234,0.55,1.244,2.82,0.654,1.496,0.888,0.85,0.295,1.339,0.831,0.638,0.213,1.126,0.346,1.113,0.142,0.463,0.535,0.284,0.174,0.254,0.397,0.229,0.285,0.344,0.71,0.481,0.787,1.495,0.461,0.142,0.093,0.356,0.076,0.085,0.021,0.008,0.024,0.049,0.001,0.029,0.057,0.056,0.007,0.015,0.021,0.023,0.016,0.008,0.004,0.001,0.017,0.001
0.023,0.018,0.007,0.034,0.017,0.016,0.01,0.006,0.022,0.002,0.005,0.016,0.024,0.005,0.076,0.034,0.075,0.205,0.603,0.365,0.172,0.804,1.294,0.38,0.401,0.044,0.364,0.149,0.411,0.389,0.103,0.124,0.053,0.022,0.014,0.013,0.021,0.023,0.025,0.004,0.047,0.038,0.25,0.067,0.062,0.026,0.609,0.942,0.713,0.115,0.431,0.199,0.833,3.056,0.029,0.103,1.915,1.435,0.964,1.9,0.173,3.141,1.175,0.837,0.382,0.313,3.021,1.287,2.215,0.75,1.942,0.534,1.537,1.198,5.703,3.539,1.634,0.809,1.373,0.495,0.171,2.713,3.192,0.7,2.987,0.083,1.64,0.031,1.179,0.72,1.473,2.156,0.631,2.22,0.134,1.573,0.354,2.258,2.857,0.53,1.009,3.212,1.758,0.851,1.351,0.392,1.302,1.731,1.573,0.395,0.542,2.406,0.443,0.291,1.085,0.912,0.201,0.065,0.137,0.438,0.06,0.286,1.803,0.406,0.467,0.057,0.65,0.592,0.662,0.093,0.368,0.028,0.159,0.022,0.073,0.011,0.007,0.055,0.022,0.026,0.007,0.039,0.034,0.062,0.042,0.004,0.035,0.026,0.005,0.015
0.022,0.042,0.0,0.05,0.01,0.065,0.009,0.046,0.066,0.003,0.002,0.03,0.028,0.011,0.003,0.014,0.173,0.302,0.329,0.949,1.473,2.058,1.637,1.107,0.376,1.945,0.134,0.357,0.313,0.032,0.137,0.055,0.042,0.003,0.021,0.021,0.048,0.046,0.008,0.015,0.011,0.008,0.187,0.088,0.183,0.59,0.398,0.98,0.521,0.46,0.805,0.695,1.3,0.993,3.367,3.124,0.5,0.518,0.563,1.289,2.608,2.533,2.384,0.372,0.992,1.011,2.858,0.371,1.837,1.454,1.158,0.353,1.171,0.555,2.716,1.588,4.049,1.334,4.297,0.786,0.325,1.246,0.866,1.375,0.691,2.377,1.31,2.144,0.527,0.341,1.908,1.219,0.789,1.187,0.59,4.21,2.901,0.359,0.243,2.442,0.582,0.116,0.08,1.503,0.422,2.063,0.609,1.517,1.093,0.818,1.726,0.219,0.208,0.626,0.086,0.014,0.109,0.353,0.143,0.453,0.147,0.074,1.474,0.381,0.347,0.038,1.782,0.291,0.359,0.01,0.022,0.043,0.009,0.111,0.005,0.053,0.033,0.002,0.019,0.046,0.012,0.006,0.064,0.008,0.004,0.01,0.019,0.054,0.004,0.014
0.006,0.06,0.003,0.02,0.003,0.016,0.007,0.021,0.012,0.042,0.01,0.035,0.029,0.006,0.018,0.027,0.046,0.202,0.171,0.686,0.235,0.051,0.048,1.868,0.019,0.956,0.825,0.066,0.029,0.245,0.141,0.078,0.099,0.06,0.011,0.064,0.01,0.035,0.027,0.028,0.013,0.021,0.079,0.177,0.143,0.382,0.106,0.608,1.099,0.219,0.984,0.822,1.604,0.216,0.239,3.393,0.544,0.386,1.311,0.439,2.07,1.127,1.691,0.494,0.793,1.937,3.038,1.131,0.277,0.788,3.56,1.84,2.291,1.092,0.74,2.051,1.404,2.205,2.753,1.06,1.998,0.173,3.787,0.779,2.528,1.991,1.823,1.739,0.796,3.042,1.529,0.766,1.506,0.85,2.199,0.051,1.126,2.241,0.612,0.131,0.182,1.099,0.865,0.395,0.64,0.777,0.072,0.704,0.28,0.825,0.983,0.681,2.019,1.146,0.074,0.41,0.294,0.422,0.026,0.281,0.419,0.133,1.214,0.791,0.978,1.013,0.948,0.575,0.05,0.285,0.414,0.01,0.125,0.036,0.003,0.05,0.002,0.013,0.016,0.005,0.023,0.024,0.055,0.053,0.054,0.01,0.016,0.002,0.029,0.001
0.007,0.017,0.008,0.006,0.004,0.015,0.004,0.025,0.002,0.041,0.012,0.006,0.048,0.012,0.024,0.006,0.136,0.182,0.166,0.122,0.121,0.924,0.327,0.173,0.481,1.098,0.465,1.117,0.257,0.615,0.049,0.096,0.005,0.0,0.014,0.005,0.015,0.023,0.009,0.009,0.013,0.064,0.215,0.253,0.015,0.048,0.548,0.132,1.185,1.437,0.189,0.136,3.05,0.221,0.14,1.701,0.967,1.459,2.982,0.16,0.016,0.948,2.08,0.075,1.695,0.954,2.706,0.165,1.796,1.004,0.121,3.272,1.001,0.614,1.212,5.805,2.549,0.897,1.436,2.758,0.644,1.975,2.629,0.364,0.378,3.192,1.32,0.361,0.341,0.938,0.002,1.453,1.701,1.698,1.328,3.735,1.58,0.785,0.012,0.481,0.805,4.057,0.127,2.006,0.27,0.59,0.741,0.758,1.015,0.873,0.786,0.232,0.517,1.541,0.22,0.435,0.228,0.403,0.23,0.011,0.336,0.66,0.037,1.315,0.063,0.515,0.734,1.007,0.437,0.335,0.284,0.102,0.076,0.076,0.013,0.019,0.015,0.015,0.042,0.011,0.006,0.015,0.038,0.04,0.022,0.006,0.002,0.009,0.034,0.01
0.006,0.038,0.021,0.027,0.01,0.06,0.037,0.045,0.025,0.023,0.029,0.022,0.036,0.014,0.017,0.024,0.046,0.107,0.773,0.136,0.588,0.085,0.167,1.684,1.374,0.014,0.566,0.207,0.065,0.16,0.179,0.025,0.009,0.011,0.045,0.05,0.003,0.006,0.007,0.034,0.042,0.159,0.232,0.189,0.368,0.217,0.16,0.297,0.788,1.202,2.155,1.285,0.353,0.202,1.98,4.531,3.637,0.598,0.113,2.334,0.972,0.39,1.498,0.987,1.692,1.345,0.568,3.092,0.489,1.615,1.68,0.361,1.4,2.018,2.082,2.474,2.473,4.099,1.759,2.014,0.8,0.4,1.083,2.174,0.383,0.949,1.367,1.952,3.778,1.437,2.412,1.325,0.282,0.641,1.051,0.69,0.102,2.924,0.436,1.159,1.305,0.078,0.1,2.143,1.609,0.819,0.49,1.314,2.277,1.214,1.894,0.554,1.287,0.643,0.311,0.062,0.112,0.204,0.046,0.163,0.783,0.045,0.57,0.009,0.457,0.182,0.521,0.23,0.25,0.536,0.611,0.015,0.097,0.076,0.001,0.047,0.0,0.044,0.008,0.002,0.023,0.025,0.015,0.027,0.014,0.02,0.015,0.053,0.017,0.036
0.009,0.008,0.019,0.004,0.023,0.013,0.007,0.032,0.066,0.021,0.029,0.001,0.052,0.06,0.027,0.054,0.035,0.001,0.624,0.686,1.173,1.513,0.329,0.379,2.329,0.938,0.864,0.394,0.193,0.169,0.32,0.159,0.072,0.026,0.018,0.014,0.005,0.004,0.005,0.043,0.05,0.052,0.078,0.155,0.524,0.359,0.178,0.616,0.871,1.254,1.023,1.132,0.141,2.634,0.472,0.703,1.65,2.255,0.477,1.57,2.955,1.616,0.802,4.904,0.827,1.525,2.089,0.689,1.121,0.868,0.573,1.629,4.054,2.574,0.255,0.894,2.568,0.398,0.683,3.076,1.824,3.622,2.563,0.588,0.44,2.589,0.642,0.249,0.801,1.702,0.496,1.589,0.849,0.812,2.341,1.712,1.311,0.195,0.249,2.715,1.147,0.835,0.519,1.764,1.469,0.422,1.092,1.235,0.497,0.46,0.312,0.968,0.531,0.123,1.415,0.465,0.045,0.199,0.455,0.123,0.207,0.107,0.325,0.109,1.815,1.271,1.363,0.579,0.137,0.535,0.004,0.246,0.177,0.176,0.042,0.003,0.021,0.003,0.064,0.018,0.013,0.03,0.005,0.006,0.008,0.076,0.016,0.02,0.012,0.018
0.033,0.042,0.006,0.014,0.015,0.011,0.046,0.025,0.007,0.037,0.012,0.056,0.019,0.042,0.024,0.109,0.007,0.368,0.052,1.261,0.622,0.442,0.166,0.098,2.117,0.512,0.943,0.708,0.347,0.312,0.395,0.07,0.02,0.086,0.019,0.007,0.053,0.004,0.006,0.01,0.009,0.136,0.091,0.345,0.2,0.753,0.387,0.966,0.733,0.262,0.518,0.658,2.519,1.872,5.001,1.662,0.988,0.557,1.295,1.022,0.012,2.494,4.905,0.166,2.77,1.242,0.516,1.027,1.765,0.853,1.172,0.003,0.109,2.536,1.986,0.7,3.625,0.655,1.882,0.167,0.613,4.974,0.958,0.815,2.585,1.504,2.271,0.447,0.831,2.442,1.87,0.205,1.038,1.812,1.888,0.416,1.337,0.171,2.045,0.126,3.285,0.084,1.37,1.103,2.259,1.874,0.058,1.617,0.801,1.591,0.623,2.936,0.986,0.249,1.114,0.248,0.158,0.122,0.025,0.006,0.477,0.142,1.264,0.601,1.062,0.9,0.393,0.99,0.284,0.105,0.24,0.015,0.048,0.052,0.056,0.036,0.017,0.014,0.006,0.006,0.022,0.047,0.016,0.002,0.006,0.002,0.009,0.04,0.018,0.015
0.01,0.007,0.013,0.002,0.004,0.012,0.008,0.015,0.005,0.038,0.008,0.03,0.039,0.037,0.006,0.089,0.089,0.146,0.112,0.089,0.703,0.201,0.606,0.009,1.143,0.346,1.212,0.309,0.782,0.595,0.029,0.207,0.063,0.023,0.004,0.037,0.007,0.004,0.025,0.031,0.015,0.079,0.011,0.295,0.269,0.26,0.197,0.42,0.828,1.412,2.123,0.288,0.437,2.03,3.138,0.255,0.443,1.714,3.71,1.512,0.117,0.361,1.765,0.735,2.924,1.889,1.991,0.192,2.596,1.179,1.032,0.676,1.565,0.372,1.453,2.445,2.197,1.15,1.249,0.001,0.176,1.326,2.531,4.471,1.806,1.44,0.475,0.32,2.194,0.37,1.45,0.87,0.023,1.888,1.01,1.644,1.461,1.981,0.142,0.736,0.413,0.269,0.09,1.575,1.433,1.114,1.013,1.489,0.383,0.52,1.599,0.197,0.09,0.893,0.809,0.31,0.087,0.13,0.382,0.234,0.06,0.784,0.207,2.096,0.184,0.91,0.88,0.397,0.268,0.002,0.314,0.211,0.05,0.018,0.071,0.05,0.01,0.005,0.001,0.044,0.014,0.005,0.039,0.044,0.007,0.03,0.04,0.001,0.034,0.046
