@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.021,0.019,0.032,0.012,0.021,0.03,0.046,0.029,0.002,0.011,0.03,0.044,0.025,-0.019,0.012,0.003,0.058,-0.273,0.268,-1.929,-0.421,-0.087,-0.556,-0.029,0.092,-1.138,-0.33,0.149,0.234,0.057,-0.225,0.051,0.026,-0.126,0.037,0.046,0.016,0.032,0.003,0.119,0.014,0.018,0.024,0.053,0.153,-0.418,-0.003,0.068,-0.56,0.102,-0.18,0.686,-0.318,-2.07,-1.43,-4.046,-1.81,-0.861,1.222,-1.092,-2.419,-0.166,-1.28,-1.585,-1.709,-7.496,-1.459,-1.256,1.744,-1.455,-1.028,-1.19,-3.407,0.726,-3.777,-1.174,-1.582,-1.274,-1.731,-0.45,-3.028,-1.197,-1.659,-2.768,-2.08,-5.252,-1.089,-1.548,-6.13,-2.623,-1.469,-0.431,-1.007,-2.552,-1.183,-1.247,-3.642,0.128,-0.873,-2.799,-1.504,-0.808,-1.856,-5.67,-1.304,-1.007,-1.262,-0.491,-1.848,-1.295,-1.133,-1.21,-1.834,-0.991,-0.711,-0.455,-0.167,0.141,-0.034,-1.279,-0.618,0.517,0.692,-0.489,-1.835,0.95,1.337,1.509,1.494,0.042,0.041,-0.111,0.076,0.041,0.032,-0.022,0.018,0.021,0.043,0.005,-0.007,0.006,0.041,-0.022,0.127,0.026,0.017,-0.062,-0.019,0.061,1.0
0.024,0.024,0.041,0.033,0.023,0.033,0.033,0.043,0.032,0.046,0.045,0.034,0.028,-0.021,0.005,0.008,-0.01,-0.836,0.142,0.873,-0.342,0.327,-0.064,-0.9,-0.692,-1.355,0.051,-0.117,0.199,0.138,-0.029,-0.056,0.01,0.024,0.054,0.035,0.001,0.008,0.081,0.036,0.017,0.041,0.233,0.542,0.64,0.383,1.231,0.871,0.897,0.966,-1.316,0.88,0.342,1.109,1.96,0.841,2.71,0.439,0.413,0.821,-0.809,4.304,-0.771,-0.316,0.415,0.897,0.465,1.878,0.67,2.532,0.75,1.04,1.17,1.93,1.391,0.937,0.889,0.662,1.052,0.251,3.845,0.322,0.194,-2.799,0.692,0.636,-1.17,-2.022,0.447,6.342,0.925,-0.044,0.18,3.502,1.684,0.199,-0.808,0.095,0.791,0.69,-0.077,-0.181,-0.682,0.4,-0.765,0.2,-0.862,-0.024,0.393,0.098,-2.64,-0.05,0.025,-0.194,-0.26,0.201,0.003,0.007,-0.107,0.04,0.095,0.314,0.484,0.479,0.361,0.798,0.905,2.408,0.555,0.102,0.079,-0.091,0.044,0.026,0.01,0.027,0.023,0.06,0.012,0.025,0.001,-0.015,0.09,0.011,0.065,0.07,0.052,0.01,0.032,0.029,1.0
0.017,-0.033,0.029,0.005,0.01,0.002,0.072,-0.028,0.108,0.021,0.014,0.022,0.068,0.023,0.078,0.029,-0.528,-0.039,-0.176,0.006,0.01,-0.225,-0.353,0.193,1.222,-1.089,-0.709,-0.01,-0.065,0.175,0.016,0.045,0.075,0.026,0.014,0.004,0.04,0.072,0.041,0.068,0.023,0.043,0.936,0.035,-0.15,-0.647,0.118,-0.482,-1.287,-1.487,-0.024,1.022,2.674,0.762,-0.303,2.47,5.452,1.608,2.525,2.174,1.901,-0.091,3.025,0.818,2.511,2.784,-0.297,0.824,0.935,1.458,0.185,1.02,7.668,1.113,1.24,0.341,0.832,1.225,0.088,1.049,1.65,-2.287,1.617,1.568,2.39,1.974,1.713,1.825,-0.627,0.835,1.265,4.256,1.161,-0.095,2.535,1.935,0.354,-2.599,0.983,-3.754,0.089,-0.466,0.25,-0.705,0.357,0.385,-0.464,0.182,0.957,-0.083,0.425,0.001,0.156,0.093,-0.008,0.359,-0.66,0.339,0.068,0.074,-0.066,0.095,-0.721,-0.101,1.762,0.163,-0.113,-0.14,-0.424,-0.212,0.047,0.066,0.119,0.286,0.022,0.011,0.047,0.008,0.013,0.001,-0.004,0.007,0.013,0.063,-0.026,0.011,0.015,0.03,0.069,-0.02,2.0
0.013,0.003,0.008,0.018,0.012,0.002,0.029,0.037,-0.071,0.035,-0.003,0.003,0.034,0.048,0.063,0.049,-0.141,0.044,0.325,2.51,0.186,1.848,-0.67,0.119,0.337,-0.093,0.037,-0.987,0.051,-0.322,0.03,-0.157,0.069,0.015,0.049,0.026,0.033,0.024,0.012,0.011,0.033,-0.045,0.071,-0.207,-0.009,-0.508,0.096,0.734,5.362,0.894,-1.396,5.953,1.839,1.648,0.971,0.968,2.116,1.847,0.562,2.715,1.884,1.137,0.814,1.758,-0.793,1.59,1.005,2.516,0.382,1.942,1.786,0.838,0.293,5.831,1.055,0.365,0.384,2.166,1.353,1.063,0.933,1.098,-0.581,0.499,-1.877,-0.158,0.172,0.681,1.666,-0.428,0.586,1.553,3.535,-0.375,1.15,1.335,1.03,-0.269,-0.178,0.369,1.003,1.179,0.305,0.423,-0.73,0.127,-0.203,0.332,0.548,1.02,0.028,-1.56,0.85,1.886,-0.292,-0.048,0.084,0.065,0.036,0.059,0.331,-0.041,0.015,-0.351,0.069,0.078,0.753,0.139,-0.764,-0.595,0.064,0.007,0.305,-0.013,0.073,0.035,-0.006,0.026,0.018,0.019,0.041,-0.005,0.01,0.027,-0.04,0.022,0.041,0.01,0.037,0.009,2.0
0.011,0.039,-0.016,0.022,0.064,0.018,0.148,0.028,0.009,0.037,-0.0,0.025,0.032,0.018,0.028,0.045,0.124,-0.085,-0.168,0.473,-0.348,-2.842,1.209,0.622,-0.603,-0.006,-0.123,-0.173,0.136,0.304,0.38,0.035,-0.023,0.018,0.02,-0.006,-0.014,-0.025,0.071,0.126,0.037,-0.086,-0.015,0.758,0.697,0.252,-0.094,0.013,-0.105,0.993,-0.02,1.642,0.783,1.013,0.822,-1.104,-0.588,-1.295,-1.838,-0.406,2.334,1.351,0.746,-1.949,4.058,3.087,4.274,0.862,2.924,0.258,1.16,-2.622,0.448,0.448,0.799,1.166,-0.684,1.08,0.351,-3.541,1.116,1.522,1.595,0.906,0.932,3.018,1.279,0.746,2.375,0.516,0.368,1.078,6.453,1.14,2.455,1.032,0.132,0.576,2.043,1.853,0.164,2.731,-1.233,0.198,-1.437,0.443,-0.452,-0.175,0.036,0.052,1.476,-0.085,0.078,-0.352,1.32,-0.575,0.287,0.778,-0.916,-0.153,0.513,-0.142,0.262,-0.162,1.709,-1.594,0.827,0.379,-0.491,0.067,0.342,0.068,0.039,-0.008,0.015,0.015,0.005,0.005,0.009,0.046,0.039,0.005,0.029,0.035,0.02,0.049,0.045,0.002,0.026,0.039,2.0
0.039,-0.008,0.032,-0.006,0.043,0.005,0.008,0.031,-0.048,0.034,0.017,0.03,0.054,0.023,0.055,0.043,0.034,0.086,0.054,-0.393,-0.074,-0.787,-0.159,-0.547,-2.196,0.046,-0.122,0.031,0.01,0.03,0.171,0.004,0.021,0.058,0.032,0.033,0.013,0.037,0.011,0.021,-0.014,0.003,-0.179,0.098,-0.151,0.223,-0.671,0.231,-0.137,-0.036,0.117,0.414,1.135,3.816,1.11,4.612,1.822,1.964,1.502,2.393,1.061,3.298,0.737,1.327,1.757,-0.3,5.749,-4.067,1.92,3.056,2.455,-1.417,-0.85,-1.019,-2.462,1.867,8.838,1.28,-0.315,1.076,1.092,1.885,0.93,-1.47,-1.047,-1.134,1.297,1.016,1.352,0.239,-1.078,4.99,0.405,2.267,1.555,0.877,2.184,0.632,0.654,0.808,-0.765,-0.2,0.006,0.136,-0.03,-0.287,0.054,-0.359,0.357,-0.575,-0.087,-0.247,2.954,0.991,-0.395,-0.057,0.004,0.383,0.105,-0.044,0.469,0.199,-0.515,0.968,0.876,0.382,-0.716,-0.164,0.185,0.019,0.335,0.07,-0.309,0.033,0.071,0.048,0.003,0.04,0.033,-0.029,0.032,0.039,0.051,0.077,0.06,0.034,0.063,-0.005,0.022,0.012,2.0
0.023,0.035,0.031,0.027,0.023,0.025,0.041,-0.008,0.03,0.029,0.021,0.015,0.062,0.029,-0.002,0.069,0.101,0.26,0.938,-0.293,-0.257,-0.292,-0.761,-0.584,-0.541,0.642,-0.311,-1.169,0.266,-0.018,0.01,0.004,0.031,-0.057,-0.073,0.013,0.046,0.052,0.048,0.057,0.057,0.094,0.035,-0.187,0.009,0.186,-0.027,0.109,-0.272,-0.181,0.45,1.686,0.805,2.216,1.397,2.335,0.933,1.39,2.181,1.616,1.454,1.448,0.219,1.086,2.772,-2.744,2.113,1.599,0.246,0.866,0.936,0.014,0.545,0.188,1.293,0.625,0.921,1.198,1.101,0.991,-0.368,1.031,2.888,2.909,1.521,1.27,2.105,0.269,2.688,1.795,-4.07,2.612,2.047,0.69,0.267,1.559,0.143,0.648,3.404,0.026,2.946,1.792,-1.183,-0.911,0.0,-0.529,0.114,0.198,0.04,-0.681,0.259,0.025,0.288,0.162,0.075,-0.018,0.066,-0.463,0.355,0.032,0.031,0.291,-0.342,0.007,-0.089,-0.343,-0.253,-0.673,-0.878,0.072,-0.223,0.263,0.031,-0.104,0.037,0.029,0.04,0.052,0.033,0.015,0.05,0.043,0.112,-0.042,-0.013,-0.006,0.033,0.021,-0.007,0.05,2.0
-0.053,0.045,0.003,0.022,0.046,0.019,-0.079,0.005,0.048,-0.046,0.038,0.036,0.0,-0.015,0.14,-0.059,-0.169,-0.016,0.016,-0.04,0.339,-0.532,0.523,0.422,-0.65,-0.989,0.021,-0.022,-1.917,0.033,0.049,0.179,-0.017,0.015,0.051,-0.048,0.013,0.009,-0.008,0.001,0.063,0.256,0.493,0.622,0.836,0.686,0.687,0.834,0.495,1.022,0.362,1.445,0.425,0.747,1.124,1.239,0.524,0.208,1.116,-1.444,0.957,0.561,1.38,0.756,-1.706,1.666,4.865,1.061,-0.914,-1.424,-0.933,1.116,1.128,1.086,0.644,1.587,-0.573,0.536,0.072,0.815,0.968,-0.037,2.145,0.68,-0.105,0.696,0.085,-0.009,-0.234,0.629,1.369,-1.052,-0.423,3.651,1.062,0.26,0.019,0.848,0.165,0.044,0.395,0.367,0.229,-2.01,0.488,0.711,0.325,0.138,-1.094,0.034,-0.343,-0.57,-0.153,0.0,-0.041,-0.351,-0.002,-0.305,0.09,-0.11,-0.103,0.148,1.111,0.211,1.311,-0.264,0.207,-0.008,-0.722,0.076,1.374,-0.08,-0.139,-0.006,0.106,-0.003,0.034,0.032,0.016,0.086,0.013,0.029,0.016,0.043,0.044,0.01,0.021,0.034,0.037,0.011,2.0
0.01,0.026,0.036,0.03,0.021,0.001,0.003,0.044,0.019,0.012,0.001,0.021,0.009,0.042,0.059,0.056,0.325,-0.336,0.085,0.119,-0.085,2.652,-0.958,0.104,0.036,-0.244,1.052,0.113,0.529,0.001,0.152,0.059,0.036,0.093,-0.004,0.021,0.023,-0.001,0.039,0.061,0.018,-0.123,0.124,0.013,-0.227,-0.413,0.436,0.383,0.458,-0.115,0.492,1.726,0.223,-0.368,3.123,0.474,-2.41,0.072,-0.683,-1.77,0.447,-2.16,0.597,3.393,1.128,-2.107,-1.983,0.406,0.256,1.199,-0.366,1.148,-1.658,2.198,-0.822,-1.089,1.499,0.151,2.422,0.981,0.761,-0.019,0.415,0.481,0.215,2.229,1.086,1.574,0.698,-1.242,0.506,0.589,1.937,1.412,1.67,-0.267,-0.099,-1.117,-0.324,-0.029,0.079,-0.939,0.451,-0.402,0.18,-0.341,-0.499,2.555,-0.113,0.085,-0.127,-0.02,0.73,-0.1,0.27,-0.3,0.058,0.111,0.118,0.136,-0.154,-0.431,0.364,4.479,-0.318,-0.578,-1.409,-0.866,-0.038,-0.068,-0.014,-0.111,-0.164,-0.005,0.018,0.014,0.062,0.043,0.067,0.052,0.014,-0.004,0.014,-0.025,0.03,0.008,0.019,0.062,0.046,0.05,2.0
0.038,0.011,-0.008,0.022,0.028,-0.006,0.063,-0.03,0.012,0.078,-0.03,0.018,0.043,0.034,-0.014,-0.017,0.16,-0.601,0.107,0.05,0.918,-0.986,-0.408,0.389,0.118,-0.319,-0.077,0.145,-0.008,-0.537,0.067,0.313,0.06,-0.009,0.035,0.032,0.02,0.037,0.049,0.046,0.011,0.009,0.022,0.062,0.141,0.019,0.1,-0.173,1.147,2.952,0.939,0.883,0.982,4.395,0.318,-1.528,0.218,1.94,3.319,0.784,1.037,-1.157,-10.503,2.456,0.919,-0.373,1.321,0.868,0.921,-2.237,5.175,-0.244,-3.34,1.694,0.98,0.721,1.106,0.86,2.079,1.552,-0.18,-7.187,3.146,0.807,0.408,1.564,1.058,1.356,1.765,1.0,2.847,2.142,-2.179,0.76,1.393,0.682,1.081,0.529,3.375,-2.359,0.098,0.463,1.407,-0.822,0.041,-0.038,-0.387,-0.052,-0.049,0.48,0.134,2.013,0.132,0.254,0.356,-0.405,-0.24,-0.079,0.207,-0.086,0.245,0.314,0.388,0.246,-0.419,0.053,0.404,0.051,0.04,0.012,-0.025,-0.061,-0.016,0.031,0.031,-0.029,0.034,0.089,0.003,0.122,0.029,0.018,0.054,0.04,0.01,0.024,0.029,0.034,0.006,0.01,2.0
0.046,0.074,0.025,0.004,0.05,0.025,0.057,0.037,0.042,0.016,0.017,0.026,0.074,0.013,-0.041,0.001,-0.05,0.18,0.343,0.262,-0.21,0.487,0.43,-0.284,-0.273,-0.041,-0.166,0.037,-0.039,0.082,0.026,-0.181,0.059,0.035,0.018,0.006,0.041,0.067,0.02,0.012,0.021,0.004,-0.331,-0.089,-0.071,0.027,-0.256,0.543,0.597,-0.083,0.491,-0.187,1.358,-6.239,0.002,0.035,0.903,-2.842,0.12,2.023,0.797,6.453,0.967,1.545,0.853,1.031,4.852,2.007,-0.604,1.534,2.564,1.322,1.271,1.939,1.094,1.335,4.125,0.981,2.086,1.482,1.043,0.717,0.99,0.927,-3.223,1.017,0.84,0.996,-0.188,-0.696,0.603,0.34,1.3,2.37,1.036,3.196,0.676,0.133,3.647,1.443,0.848,7.259,0.115,0.842,-0.512,0.986,-0.999,1.899,1.139,0.82,-0.466,5.107,1.176,0.705,0.163,-1.303,0.19,0.038,0.084,0.125,0.011,-0.189,0.458,0.344,0.186,-0.023,0.607,-0.387,-0.577,0.174,0.231,0.035,-0.074,0.06,0.032,0.026,0.004,0.168,-0.011,0.047,0.018,0.083,0.036,-0.051,0.027,0.023,-0.003,0.012,0.041,0.02,2.0
0.049,0.041,0.023,0.031,0.031,0.08,0.05,-0.081,0.0,0.026,0.017,0.029,0.044,0.039,0.025,0.05,-0.059,-0.113,0.636,-0.236,0.777,2.708,-1.555,-0.132,-0.111,2.795,0.31,0.238,-0.116,0.08,-0.133,0.078,-0.022,0.022,0.027,-0.016,0.039,0.016,0.022,0.076,0.053,0.014,0.228,-0.059,-0.18,-0.506,0.147,0.671,0.848,0.977,2.235,0.43,2.189,1.289,-0.489,3.434,1.624,0.503,0.446,0.955,0.84,0.32,-1.723,1.421,1.385,0.891,-1.041,0.673,0.493,1.102,0.621,1.142,1.332,0.581,-6.591,0.448,2.541,2.155,-5.821,1.947,1.02,0.532,2.506,0.169,1.099,-3.379,0.584,-1.952,1.321,1.349,2.064,-0.038,0.459,-0.131,1.063,4.08,4.121,0.323,1.032,1.159,1.258,1.094,0.908,2.281,0.086,3.078,0.814,-0.799,-0.085,1.205,-2.938,0.12,0.049,0.705,0.148,0.03,-0.122,0.408,-0.065,0.001,0.015,-0.031,2.005,-0.288,-0.336,-0.013,1.861,0.207,0.385,0.008,0.045,0.065,0.056,-0.032,0.03,0.015,-0.036,0.025,0.05,0.085,0.058,0.029,0.033,0.009,0.036,0.015,0.035,0.009,0.043,0.049,2.0
0.04,-0.019,0.009,-0.008,-0.013,-0.003,0.022,0.01,0.026,0.008,0.034,0.047,0.007,0.04,0.051,0.037,0.045,0.007,-0.036,-0.465,0.18,0.131,0.052,-2.163,0.039,-1.679,-0.15,0.056,0.023,0.179,0.059,0.155,0.083,0.054,0.034,0.063,-0.004,0.053,-0.006,0.019,0.016,0.044,-0.022,-0.279,0.182,-0.831,-0.026,0.385,-0.104,-0.223,-2.259,-0.617,0.394,-0.094,0.077,2.542,0.186,1.103,0.539,0.539,-2.067,-0.839,2.067,0.836,0.743,0.918,1.057,0.596,0.962,-0.259,-2.955,0.593,3.905,0.638,0.204,0.202,1.09,-2.406,3.839,0.378,2.452,1.256,4.448,1.322,-4.438,0.657,1.617,-1.137,1.627,2.894,1.055,0.924,1.005,1.347,-0.13,0.972,-0.41,0.532,0.005,0.856,0.859,0.628,-1.087,1.105,1.136,0.86,0.934,1.175,1.082,1.64,-0.236,1.549,1.875,1.058,0.209,-0.591,0.258,0.591,-0.014,-0.299,-0.353,0.088,-0.215,1.683,-0.741,1.066,0.78,-0.061,-0.033,0.232,0.057,0.052,0.052,0.029,0.017,0.07,0.038,0.041,0.01,0.039,0.041,0.02,-0.042,-0.116,0.059,0.003,0.037,0.034,0.049,0.003,2.0
0.041,-0.004,0.025,0.013,0.0,0.035,0.02,0.039,-0.002,-0.016,0.011,0.036,0.016,0.003,0.004,-0.004,-0.044,0.314,-0.085,-0.165,0.011,-0.334,0.085,0.348,-0.4,0.149,-1.223,0.656,-0.139,-0.722,0.017,0.088,0.001,0.047,0.031,0.007,-0.027,0.029,0.014,0.018,0.009,0.018,-0.112,0.404,0.017,0.049,-0.328,-0.1,-2.343,0.182,0.104,0.005,-2.402,0.537,0.512,2.565,0.784,1.21,-2.757,1.411,1.091,0.029,-0.093,1.055,0.923,-0.018,2.955,0.993,2.865,1.858,1.123,5.684,0.008,1.966,0.482,-3.044,1.122,1.69,3.67,2.136,1.245,0.635,2.277,0.488,1.833,4.6,-0.11,1.268,1.406,1.593,1.097,0.445,2.47,-0.065,2.263,0.91,0.834,1.241,1.089,0.692,2.142,-1.755,0.94,1.587,1.052,0.807,1.304,0.887,0.202,0.869,1.757,0.718,2.185,2.01,1.254,-0.272,0.585,0.865,-0.02,0.067,0.076,1.024,0.063,1.377,-0.035,-0.207,0.307,-2.178,0.469,0.059,-0.158,0.089,0.118,-0.055,0.045,0.046,0.042,-0.008,0.005,0.02,0.01,0.023,-0.015,-0.016,0.052,0.022,0.035,0.017,0.063,0.06,2.0
0.042,0.042,0.021,-0.037,0.047,0.062,0.028,-0.023,0.009,-0.007,-0.01,0.028,-0.017,0.011,0.009,0.03,-0.147,-0.565,-0.026,-0.983,-2.161,-1.118,-0.931,-0.176,-1.975,-0.1,-1.119,-0.025,-0.02,-0.068,-0.008,0.046,0.036,0.03,0.013,0.054,0.014,0.042,0.028,0.084,0.09,-0.005,-0.07,-0.126,-0.358,-0.263,-0.288,-0.361,0.817,1.874,-2.609,0.351,-1.113,-1.356,2.674,-5.542,-9.345,-0.624,-1.453,1.456,-0.295,-1.677,-3.826,-1.44,-3.697,0.504,-0.603,-5.623,-0.829,-5.189,-2.22,-0.637,-0.526,-2.965,-0.628,0.3,-4.793,-3.766,-1.711,-2.94,-1.528,-0.98,-0.967,-4.164,-1.401,-0.295,-0.875,0.856,-10.167,-1.012,-1.698,-2.558,-1.423,-1.117,-1.613,-1.921,-1.174,0.813,-1.276,-1.5,-1.14,-1.309,-1.288,0.85,-3.655,-0.597,-0.348,2.282,-0.882,-1.572,4.86,-0.315,-1.108,0.793,0.025,0.047,0.057,0.099,0.126,0.282,-0.458,-0.019,1.014,0.008,0.409,-0.14,0.035,0.248,0.213,-0.007,-0.904,0.049,-0.076,0.093,0.026,-0.04,0.034,0.102,0.059,0.053,0.062,0.053,-0.003,0.02,0.035,0.0,0.01,0.033,0.032,0.02,3.0
0.004,0.034,0.02,0.03,0.028,0.014,0.026,0.036,-0.038,0.017,-0.004,0.042,0.118,0.165,0.009,-0.044,0.019,0.045,1.429,-0.103,-0.532,-1.029,-0.946,-1.085,-1.045,0.027,-0.175,-0.762,-0.312,0.164,-0.272,0.136,-0.071,-0.014,0.048,0.024,0.048,0.044,0.038,0.039,-0.077,-0.07,-0.041,0.055,-0.631,0.009,-0.032,-0.553,0.344,-0.994,1.873,0.978,-0.705,-5.091,-1.355,-1.639,-2.513,2.992,0.076,-2.061,-3.134,-1.946,-1.118,0.519,0.478,-0.369,0.141,-0.777,-1.519,-0.964,-1.403,-2.778,-1.007,1.709,-0.803,-0.27,-6.99,-1.226,-1.407,-0.466,-2.868,-7.419,-0.904,-1.332,-1.266,0.965,-1.178,-1.519,-0.726,-1.237,-1.41,-3.191,0.106,-1.282,0.781,-2.532,-0.737,-1.374,-0.878,-1.133,-0.326,-0.728,-0.812,-0.002,-3.106,-0.431,0.282,0.724,-0.116,0.171,0.274,-0.516,0.737,0.214,2.097,0.187,-0.043,0.21,0.283,0.071,0.012,-0.033,0.083,0.192,-0.795,-0.319,1.02,-1.093,-0.188,0.292,0.035,0.015,0.177,0.22,0.076,0.045,0.003,0.026,0.126,0.042,0.042,-0.002,0.016,0.027,0.018,0.096,0.007,0.024,0.015,0.021,3.0
