@RELATION TwoLeadECG

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE target {2.0, 1.0}

@DATA
-0.805,0.11,0.27,0.122,0.579,0.48,0.278,0.826,0.277,0.04,0.221,0.182,0.207,0.062,-0.144,-0.002,-0.161,0.006,-0.126,-0.449,-0.061,-0.14,-0.178,-0.198,0.069,-0.17,-0.222,-0.231,0.063,-0.648,-0.947,-2.151,-5.706,-3.123,-2.405,-3.475,-1.864,-2.378,-1.709,-1.862,-0.755,-0.462,-0.285,-0.901,-0.133,-0.323,0.575,0.928,0.12,0.745,1.21,0.638,1.217,1.019,0.865,0.96,0.063,0.925,1.048,0.894,1.133,1.169,1.242,1.508,1.107,1.123,1.148,0.631,0.846,1.613,0.506,0.477,0.334,0.379,0.291,-0.196,0.02,-0.007,-0.207,-0.301,-0.097,-0.162,2.0
0.973,0.331,0.561,0.131,0.014,0.077,0.205,0.217,0.081,0.324,0.073,0.436,0.37,-0.02,0.076,-0.045,0.398,0.04,0.126,-0.011,-0.059,0.118,-0.141,0.016,-0.284,-0.579,-0.201,-0.426,-0.272,-0.212,-0.08,-0.551,1.225,3.557,-1.132,-2.359,-2.425,-2.003,-2.856,-2.743,-2.28,-1.964,-2.131,-1.766,-3.006,-1.264,-1.04,-1.106,-0.482,-0.076,0.216,0.167,0.582,0.454,0.71,0.522,0.764,1.183,0.895,0.784,0.938,0.785,1.047,0.775,1.178,1.218,1.106,1.241,1.401,1.286,2.24,1.063,1.094,0.947,0.716,0.98,0.852,0.258,0.4,0.282,0.473,0.301,1.0
0.085,0.515,0.091,0.324,-0.026,0.258,0.122,0.338,0.275,0.465,0.162,0.402,-0.019,0.238,0.029,0.11,0.053,-0.085,0.34,0.008,-0.072,-0.023,-0.119,-0.119,-0.154,-0.131,-0.353,-0.091,-0.228,-0.22,-0.1,0.435,-0.85,-0.74,-1.676,-3.007,-2.55,-2.726,-1.929,-2.078,-1.918,-1.848,-2.874,-1.841,-0.51,-1.696,-0.492,-0.533,-0.571,-0.162,-0.021,0.612,1.153,0.669,0.885,0.377,0.633,0.576,0.768,0.754,0.728,0.991,0.99,1.046,1.341,1.589,0.75,1.122,1.175,1.185,1.21,1.17,1.963,1.067,1.457,0.375,0.707,0.423,0.56,0.231,0.825,0.037,1.0
-0.037,-0.37,0.383,0.387,0.287,-0.239,-0.047,0.179,0.071,-0.386,0.208,0.159,0.149,-0.352,-0.118,-0.254,0.795,-0.183,-0.852,-0.347,-0.299,-0.135,-0.233,-0.248,-0.391,-0.343,-0.248,0.047,0.131,-0.901,-1.855,-2.187,-2.573,-4.207,-2.288,-1.339,-2.111,-2.544,-2.142,-2.163,-1.631,-0.918,-0.455,0.084,-0.937,-0.183,-0.261,-1.913,0.69,0.378,0.692,0.461,0.736,0.763,1.661,0.862,0.299,1.383,1.287,1.056,1.202,1.501,1.179,1.19,1.222,1.282,1.494,1.325,1.365,1.222,0.782,0.645,1.42,0.931,0.584,0.317,0.828,0.741,0.067,0.068,0.101,-0.008,1.0
-0.142,-0.375,-0.025,-0.888,0.467,-0.726,0.281,1.51,0.125,-0.03,0.256,-0.032,0.091,-0.024,-0.128,-0.014,-0.016,-0.04,0.125,-0.147,-0.107,-0.114,-0.116,-0.414,-0.048,-0.154,-0.082,-0.206,-0.172,-0.293,-1.982,-3.725,-1.826,-3.657,-3.038,-2.228,-2.119,-1.309,-1.962,-1.241,-1.075,-0.283,-0.98,0.017,-3.146,0.411,0.3,0.214,0.545,0.794,0.531,0.928,0.871,0.811,0.835,1.088,1.052,1.166,1.155,1.387,1.254,1.445,1.069,1.28,1.415,1.185,1.16,0.861,1.007,0.656,-0.175,0.518,0.68,0.252,-0.055,0.089,0.106,-0.118,0.355,-0.054,-0.035,-0.081,2.0
-0.042,0.038,-0.273,0.163,0.649,0.522,0.431,0.591,0.058,0.257,-0.296,0.346,0.164,0.128,-0.128,-0.204,0.024,-0.026,0.127,-0.428,-0.131,-0.302,0.233,-0.106,-0.163,-0.236,-0.242,-0.118,0.694,0.125,-0.762,-1.895,-3.107,-3.07,-3.783,-2.65,-2.39,-3.27,-1.899,-1.686,0.365,-1.318,-1.21,-0.418,-0.44,-0.473,-0.033,2.758,-0.065,0.408,0.747,0.655,1.205,0.622,0.814,0.504,0.869,0.878,0.719,0.906,0.878,0.781,1.1,1.338,1.39,1.063,1.111,1.193,1.335,1.359,0.942,0.672,0.666,0.422,0.607,0.304,0.208,-0.256,0.056,-0.496,-0.237,-0.117,1.0
0.18,0.269,0.262,0.569,0.279,0.56,0.114,0.646,0.638,0.401,0.435,0.03,0.265,0.328,0.214,0.174,0.285,0.221,0.13,0.121,-0.02,0.2,0.005,0.319,0.02,0.06,0.071,-0.02,0.028,-0.281,0.035,-2.262,-2.822,-3.609,-2.111,-2.837,-2.677,-2.305,-2.182,-1.737,-1.502,-3.618,-2.355,-1.017,-0.055,-2.167,0.981,0.6,0.373,0.499,0.877,0.654,0.65,0.521,0.748,0.89,0.379,0.588,1.313,0.838,0.997,1.004,0.884,0.8,0.83,0.97,0.979,1.022,-0.022,0.94,-0.03,0.781,0.404,0.178,0.039,0.229,0.204,-0.293,-0.046,-0.656,-0.427,-0.154,2.0
-0.188,-0.136,-0.058,-0.146,-0.003,0.11,-0.033,-0.197,-0.175,-0.21,-0.407,0.088,-0.357,-0.239,-0.187,-0.251,-0.193,-0.238,-0.327,-0.626,-0.259,-0.253,-0.575,-0.273,-0.105,-0.306,0.043,0.076,0.371,-1.387,-2.417,-3.36,-2.685,-2.798,-2.689,-2.113,-1.881,-1.49,-1.879,-0.932,-0.952,-0.616,-0.682,-0.091,-0.075,0.477,1.705,0.946,0.309,0.874,0.782,0.342,0.849,0.747,0.997,0.705,1.205,1.106,1.159,1.148,0.729,1.138,1.143,1.23,1.422,1.393,1.452,1.185,1.154,0.998,1.025,0.628,0.515,0.673,-0.089,0.117,0.496,-0.15,0.283,0.423,0.429,0.18,2.0
-1.174,0.318,-0.023,-0.397,0.11,0.099,0.118,-0.027,0.559,0.309,-0.161,0.735,-0.049,0.175,-0.001,0.099,-0.05,-0.028,0.114,-0.199,-0.352,-0.279,-0.376,-0.569,-0.26,-0.022,-0.433,-0.371,-0.326,-0.481,-0.577,0.276,-0.432,-1.089,-2.846,-2.269,-2.187,-2.621,-2.221,-1.988,-1.561,-1.817,-1.308,-0.662,-0.704,-1.325,-0.833,-0.413,0.095,-0.05,0.349,-0.035,0.523,0.582,0.615,0.75,0.802,0.806,0.895,0.706,0.858,1.153,1.403,1.277,1.349,1.459,2.0,1.159,1.386,1.484,1.791,1.119,1.172,1.744,0.911,0.758,0.715,0.639,0.424,0.373,0.347,0.277,1.0
0.559,-0.025,0.092,0.037,-0.407,0.013,-0.234,-1.608,0.26,0.103,0.193,0.096,0.019,0.084,0.084,0.007,0.081,-0.013,0.234,1.002,0.074,-0.047,-0.697,-0.149,-0.074,-0.137,-0.008,-0.119,-0.061,-0.451,-0.267,-2.651,-3.118,-4.409,-3.579,-2.391,-2.253,-1.727,-1.443,-1.835,-1.5,-1.23,-0.301,-0.395,0.126,0.043,-0.408,0.654,0.616,-0.676,0.738,0.886,0.865,0.71,0.728,0.881,0.913,0.888,0.883,0.481,0.94,2.338,1.128,1.005,0.792,1.077,1.057,1.027,1.006,0.75,0.904,0.543,0.201,0.315,0.237,0.288,-0.143,-0.128,-0.03,-0.325,0.09,-0.266,2.0
2.604,0.126,0.138,0.107,0.078,0.175,0.095,-0.017,-0.305,0.406,0.309,0.195,0.373,0.517,-0.013,-0.013,0.161,0.116,-0.031,0.066,0.071,-0.05,0.148,0.074,-0.102,-0.068,-0.256,-0.341,0.494,-0.347,0.08,1.648,0.253,-0.653,0.123,-1.177,-2.815,-2.043,-3.13,-2.321,-3.598,-1.574,-1.54,-1.604,-2.999,-4.132,-1.171,-2.384,-0.086,-0.167,-0.301,-0.04,0.347,0.471,0.454,0.849,0.59,0.672,0.683,0.634,0.731,0.701,0.786,0.849,0.763,0.936,1.017,1.076,1.553,0.841,1.4,1.004,1.553,1.541,1.317,0.77,1.026,0.573,1.162,0.791,0.299,-0.338,2.0
0.802,0.441,0.295,0.109,-0.015,-0.707,0.156,0.213,0.337,0.322,0.432,0.454,0.293,-0.022,0.305,0.157,0.163,-0.083,0.132,0.181,0.122,-0.065,0.144,-0.005,-0.167,-0.029,0.167,-0.165,-0.207,-0.504,0.727,-0.445,-0.763,-1.252,-1.924,-3.161,-2.91,-3.374,-2.792,-1.446,-2.829,-3.487,-0.588,-1.937,-1.712,-1.003,-0.465,-0.302,-0.66,0.015,0.576,-0.016,0.637,0.624,0.849,0.611,0.713,0.746,0.677,0.818,1.037,1.572,0.879,-0.117,1.431,1.327,1.241,1.152,1.32,1.119,0.677,1.41,0.877,0.759,0.794,0.41,-0.013,0.223,0.261,0.009,0.122,0.326,2.0
