@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.012,0.016,0.034,0.012,0.022,0.032,0.039,-0.002,0.013,0.009,0.031,0.042,0.03,0.014,0.011,0.028,0.014,-0.029,-0.018,0.037,0.024,0.017,0.016,-0.02,0.052,0.034,0.028,-0.084,0.054,0.028,0.037,0.025,0.04,0.011,0.033,0.038,0.041,0.037,0.01,-0.001,0.037,0.021,0.095,0.047,0.015,0.002,0.003,0.166,0.019,0.004,0.339,0.077,0.039,-0.145,-0.559,-0.816,-1.094,-1.285,-1.229,-1.677,-1.011,-1.047,-1.112,-1.194,-0.948,-1.335,-0.805,-1.204,-2.202,-1.233,-1.138,-1.099,-1.231,-1.38,-1.368,-1.376,-1.107,-1.306,-1.24,-1.249,-1.278,-1.248,-1.545,-1.252,-1.241,-1.476,-0.641,-1.405,-1.236,-1.257,-1.229,-1.21,-1.26,-1.205,-1.094,-1.466,-1.209,-1.042,-1.244,-1.261,-1.583,-1.193,-1.081,-1.185,-1.288,-1.226,-1.171,-1.292,-1.24,-1.278,-1.255,-1.265,-1.415,-1.075,-0.73,-0.372,-0.166,-0.06,0.025,0.008,0.125,0.415,0.815,0.92,1.005,0.992,0.87,0.685,0.22,0.274,0.062,-0.013,-0.005,0.045,0.016,0.007,0.009,0.019,0.005,-0.003,0.013,0.009,0.045,0.035,0.035,0.029,0.033,0.026,0.014,0.044,1.0
0.028,0.015,0.04,0.031,0.028,0.026,0.044,0.03,0.041,0.047,0.037,0.048,0.044,0.023,0.014,0.01,0.02,0.012,-0.142,-0.12,0.038,-0.021,-0.017,0.054,0.032,0.01,-0.107,0.018,-0.046,0.061,0.024,0.032,0.024,0.01,0.051,0.031,0.018,0.021,0.044,0.021,0.017,0.021,0.078,0.375,0.621,0.8,0.904,0.86,1.038,0.671,0.895,0.857,0.898,0.835,0.723,1.126,2.138,0.78,0.901,0.875,1.077,0.874,1.121,0.878,0.917,0.933,0.632,1.077,0.983,0.904,0.902,1.122,0.888,0.67,0.916,0.798,0.81,0.945,0.799,0.909,1.189,0.757,0.865,1.019,0.894,0.884,0.935,1.441,0.955,0.76,0.796,0.841,0.164,0.882,0.813,0.715,0.472,0.132,0.194,0.088,0.161,0.147,0.081,0.016,0.048,0.063,0.065,-0.027,0.065,0.07,0.052,0.026,0.05,0.232,-0.025,-0.007,0.065,0.028,-0.021,0.007,0.058,0.079,0.38,0.582,0.698,0.87,0.519,0.463,0.385,0.053,0.096,-0.003,0.036,0.034,0.01,0.04,0.036,0.026,0.012,0.038,0.021,0.01,0.035,0.008,0.05,0.029,0.043,0.003,0.028,0.035,1.0
0.015,0.005,0.023,0.032,0.003,-0.001,0.041,-0.001,0.045,-0.008,0.038,0.01,0.013,0.023,0.022,0.011,0.049,-0.092,0.044,0.042,0.022,-0.005,-0.002,-0.247,0.13,0.001,0.034,-0.25,0.027,-0.027,0.029,0.024,0.047,0.033,0.021,0.012,0.03,0.022,0.041,0.052,0.021,0.023,0.053,0.034,0.031,0.007,0.052,0.025,0.005,0.441,0.401,0.807,1.073,1.131,1.421,1.036,1.2,0.892,1.167,1.12,0.567,1.008,0.889,1.236,1.196,1.159,1.178,1.355,1.012,1.221,1.439,1.372,1.104,1.442,1.242,1.072,1.412,1.907,1.134,1.718,1.183,1.196,1.241,0.908,1.191,1.022,1.487,1.14,2.132,1.263,1.113,1.473,1.138,1.271,1.33,1.18,1.131,0.812,0.399,0.142,0.078,0.022,0.403,-0.117,0.126,0.05,-0.003,0.035,0.142,0.267,0.113,-0.097,0.039,0.087,-0.004,0.027,-0.001,0.017,0.048,0.026,-0.024,0.005,0.012,0.013,-0.005,0.005,0.023,0.033,0.01,-0.024,0.008,0.042,0.034,0.064,0.003,-0.006,0.026,0.009,0.034,0.001,-0.004,0.027,0.019,0.055,0.007,0.013,0.003,0.021,0.038,0.002,2.0
0.016,0.027,0.018,0.036,0.021,0.03,0.033,0.036,0.009,0.01,-0.002,0.002,0.022,0.056,0.048,0.043,0.003,-0.022,0.032,-0.009,-0.033,0.02,-0.001,0.089,0.011,0.015,0.061,-0.152,-0.001,0.031,0.032,0.035,0.047,0.036,0.048,0.033,0.033,0.018,0.018,0.019,0.019,0.058,0.012,0.038,-0.025,0.042,0.04,0.124,0.551,0.861,1.202,1.113,1.16,0.984,1.173,0.938,1.404,0.896,1.24,1.125,1.176,1.282,1.26,1.185,0.981,1.27,1.163,1.571,1.222,1.157,1.202,1.206,1.182,1.178,1.038,1.201,1.221,1.074,1.19,1.349,1.234,1.207,1.206,1.196,1.063,1.234,1.107,1.056,1.189,1.058,1.25,1.181,1.173,1.07,1.178,1.508,1.271,1.138,0.992,1.174,1.172,1.124,1.271,0.665,0.317,0.201,0.022,0.028,0.057,0.006,0.039,0.171,0.024,0.006,-0.043,0.035,0.008,0.021,-0.018,0.034,0.012,-0.141,-0.033,0.101,0.079,-0.067,0.046,0.039,-0.055,-0.119,0.009,-0.002,-0.025,0.02,0.007,0.02,0.038,0.029,0.03,0.016,0.038,0.028,0.003,0.035,0.015,0.029,0.042,0.013,0.005,0.008,2.0
0.027,0.042,0.008,0.02,0.05,0.032,0.053,0.027,0.01,0.039,0.033,0.033,0.027,0.02,0.035,0.038,0.018,0.023,0.015,-0.069,0.019,0.036,-0.009,0.031,-0.043,-0.024,0.018,0.223,0.021,-0.071,0.021,0.03,0.014,0.016,0.022,0.005,0.003,0.018,0.027,0.031,0.056,0.029,0.013,0.051,0.032,-0.083,0.111,0.007,0.051,0.012,0.16,0.341,0.564,0.688,0.83,0.915,0.964,1.396,0.867,1.005,0.689,0.676,1.02,0.842,0.658,0.926,1.004,0.632,0.722,0.867,0.942,0.888,0.81,1.058,0.514,0.332,0.916,0.888,0.695,0.747,0.885,0.808,0.861,1.058,0.872,0.99,0.793,0.838,0.648,0.899,0.596,0.862,0.734,0.871,0.38,0.861,0.69,0.642,0.797,0.851,0.666,0.507,0.199,-0.025,0.131,0.039,-0.162,0.108,-0.046,-0.004,0.077,0.128,0.127,-0.007,0.007,0.014,0.008,0.035,-0.008,-0.042,-0.01,0.03,0.113,0.045,0.011,0.121,0.054,0.044,0.039,0.016,0.046,0.026,0.037,-0.0,0.038,0.019,0.003,0.004,0.009,0.036,0.035,0.002,0.019,0.041,0.024,0.048,0.048,-0.001,0.023,0.041,2.0
0.038,0.002,0.011,0.019,0.04,0.011,0.04,0.032,0.044,0.033,0.005,0.023,0.012,0.024,0.053,0.037,0.027,0.041,0.049,-0.028,-0.186,0.012,-0.002,0.064,-0.185,0.064,-0.057,-0.102,-0.034,-0.038,0.029,0.01,-0.003,0.043,0.029,0.028,0.024,0.036,0.014,0.039,0.002,0.02,0.028,0.015,0.023,0.059,0.064,0.055,0.01,0.012,0.129,0.489,0.862,1.077,1.228,1.153,1.218,1.017,1.198,1.109,1.173,1.39,1.606,1.203,1.246,1.354,1.171,1.505,1.211,1.239,1.19,1.0,1.499,1.262,0.593,1.021,1.314,1.262,1.256,1.124,1.573,1.336,1.532,1.651,1.417,1.187,0.635,1.252,1.45,1.149,1.27,1.342,1.262,1.11,1.382,1.215,1.723,1.156,0.744,0.312,0.131,0.111,0.075,-0.016,-0.035,0.046,0.335,0.097,0.002,0.007,0.164,0.047,0.081,0.004,-0.059,0.022,0.011,0.01,0.049,0.072,0.068,0.029,0.062,0.053,0.023,-0.002,-0.003,-0.057,-0.05,0.01,0.002,0.023,0.017,0.027,0.052,0.012,0.031,0.007,0.039,0.003,0.039,0.022,0.034,0.043,0.047,0.051,0.018,0.019,0.011,0.007,2.0
0.017,0.035,0.018,0.024,0.037,0.015,0.031,0.005,0.022,0.029,0.018,0.011,0.048,0.045,0.019,0.03,0.067,0.016,0.04,-0.001,0.157,-0.012,-0.026,0.025,0.019,-0.019,0.017,-0.002,0.059,0.095,0.034,0.019,0.034,0.012,0.015,0.016,0.051,0.027,0.038,0.053,0.017,0.02,0.024,0.087,0.048,0.038,0.036,-0.077,0.07,0.138,0.573,0.82,1.209,1.338,1.423,0.845,1.402,1.385,1.734,1.399,1.391,1.435,1.363,1.406,1.399,1.596,1.406,1.215,1.365,1.51,1.074,1.048,1.491,1.444,1.254,1.597,1.599,1.625,1.35,1.387,1.245,1.536,1.413,0.575,1.383,1.418,1.413,1.327,1.355,1.474,1.471,1.514,1.242,0.358,0.103,0.066,-0.028,-0.091,-0.113,-0.096,0.001,0.203,-0.01,0.083,-0.114,-0.274,0.011,0.007,0.021,0.045,-0.067,-0.013,0.023,0.057,0.064,0.06,0.005,0.01,0.038,0.024,0.021,0.052,0.161,0.008,0.03,0.02,-0.328,-0.017,-0.047,-0.016,0.024,0.029,0.022,0.017,0.037,0.02,0.039,0.023,0.025,0.017,0.025,0.045,0.033,-0.001,0.002,0.011,0.03,0.029,0.023,0.049,2.0
0.035,0.017,0.019,0.027,0.01,-0.0,0.011,0.029,0.004,0.03,0.036,0.027,0.012,-0.002,0.01,-0.008,0.03,0.046,0.031,0.101,-0.101,0.033,-0.008,-0.019,0.043,0.046,0.036,0.0,0.042,0.047,0.043,0.041,0.053,0.01,0.052,-0.003,0.023,0.033,-0.002,-0.007,0.083,0.296,0.517,0.762,0.675,0.713,0.731,0.727,0.591,0.708,0.775,0.841,0.721,0.095,0.565,0.627,0.761,0.777,0.549,0.944,0.877,0.695,0.753,0.673,0.765,0.738,0.575,0.579,0.709,0.518,0.794,1.003,0.771,2.214,0.832,0.73,0.43,0.847,0.678,0.917,0.721,0.821,0.773,0.118,0.88,0.741,0.708,0.699,0.749,0.959,0.734,0.632,0.558,0.221,-0.116,0.065,0.14,-0.314,0.086,0.072,0.146,-0.014,0.101,-0.079,-0.183,0.112,0.004,0.176,-0.351,-0.026,0.129,-0.011,0.028,0.023,0.021,0.136,-0.006,0.026,0.064,0.059,0.028,0.168,0.099,-0.005,0.052,-0.12,-0.019,0.025,-0.103,0.013,0.056,0.022,0.028,0.002,0.046,0.002,0.013,0.039,0.007,0.047,0.018,0.02,0.02,0.027,0.036,0.01,0.014,0.034,0.038,0.061,2.0
0.018,0.015,0.042,0.029,0.023,0.004,0.007,0.045,0.044,0.017,0.044,0.034,0.004,0.024,0.021,0.041,0.058,0.034,0.111,0.183,0.055,0.023,0.055,0.014,0.071,0.012,0.083,0.052,0.02,0.055,0.005,0.034,0.036,0.05,0.009,0.023,0.028,0.001,0.034,0.054,0.024,0.023,0.041,0.066,-0.009,0.083,0.348,0.379,0.488,0.477,0.48,0.103,0.635,0.717,0.531,0.785,0.556,0.892,0.51,0.595,0.632,0.654,0.421,0.661,0.691,0.72,0.592,0.554,0.087,0.505,0.424,0.344,0.573,0.441,0.666,0.581,0.503,0.953,0.535,0.552,0.55,0.572,0.28,0.155,0.51,0.656,0.306,0.659,0.63,0.575,0.557,0.521,0.583,0.618,0.503,0.476,0.531,0.099,0.058,-0.063,0.031,-0.042,0.016,0.099,0.154,0.034,0.052,0.045,-0.02,0.051,0.141,0.078,-0.013,0.094,0.089,0.007,0.033,0.017,-0.002,0.07,-0.031,0.031,-0.001,0.024,-0.007,0.111,-0.231,-0.039,0.017,-0.042,0.021,0.002,0.01,0.007,0.025,0.031,0.03,0.041,0.035,0.016,0.012,0.019,0.011,0.041,0.039,0.016,0.016,0.014,0.043,0.049,2.0
0.035,0.013,0.003,0.023,0.023,0.005,0.034,0.038,0.021,0.055,0.021,0.019,0.047,0.036,0.03,0.023,0.048,0.051,0.12,0.055,-0.017,-0.044,0.042,0.096,0.05,0.068,0.024,0.017,0.032,0.027,0.02,0.071,0.04,0.008,0.006,0.023,0.038,0.01,0.019,0.021,0.011,-0.008,0.004,0.046,0.022,-0.044,0.101,0.391,0.706,0.839,0.896,0.832,1.218,0.864,0.997,1.022,0.945,0.76,0.989,0.896,0.966,1.117,1.116,0.725,0.982,1.333,0.975,1.03,0.974,0.95,0.728,1.158,0.988,0.961,1.167,0.949,0.653,1.047,1.115,0.971,0.751,0.899,1.399,0.982,1.037,1.089,0.983,1.022,1.035,1.089,1.057,0.867,0.954,0.985,0.926,1.266,1.596,0.783,0.531,0.252,0.294,0.073,0.218,0.1,0.115,0.017,0.006,0.043,-0.039,-0.063,0.023,0.026,0.084,0.123,0.032,-0.08,0.027,0.021,0.007,0.012,-0.001,-0.001,0.036,0.155,0.002,0.077,-0.001,-0.007,0.308,-0.004,0.028,0.073,0.021,0.043,0.049,0.04,0.034,0.005,0.035,0.035,0.034,0.01,0.034,0.028,0.011,0.022,0.031,0.035,0.015,0.007,2.0
0.041,0.049,0.021,0.042,0.035,0.048,0.047,0.045,0.045,0.009,0.016,0.049,0.043,0.018,0.017,0.032,0.04,0.048,0.051,-0.004,0.037,0.014,0.163,0.019,0.028,0.035,-0.031,-0.086,-0.323,0.044,0.062,0.027,0.0,0.023,0.042,0.004,0.045,0.041,0.039,0.012,0.029,-0.01,0.035,0.016,0.019,0.021,0.021,0.028,0.053,0.128,-0.122,-0.026,-0.155,-0.245,0.043,-0.225,-0.124,0.209,0.439,0.896,0.225,1.648,1.046,0.78,0.957,1.105,0.918,1.123,0.894,0.767,0.977,1.132,0.96,0.8,0.755,1.02,0.785,0.907,1.228,0.959,0.965,0.857,0.9,0.736,0.897,0.821,0.96,0.993,1.124,1.02,0.935,0.95,0.945,1.182,0.948,0.942,0.865,0.96,0.924,0.949,0.936,0.962,1.238,1.136,1.067,0.805,0.851,1.24,1.002,0.917,0.984,0.957,0.867,0.523,0.263,0.141,0.138,0.096,-0.021,-0.006,0.038,0.015,0.027,0.008,0.193,0.012,0.393,0.088,0.044,0.046,0.016,0.015,0.03,0.057,0.042,0.039,0.012,0.043,0.005,0.014,0.028,0.006,0.041,0.031,0.02,0.025,0.023,0.019,0.042,0.015,2.0
0.032,0.026,0.019,0.012,0.03,-0.01,0.045,0.011,-0.001,0.026,0.016,0.028,-0.003,0.04,0.031,0.041,0.085,0.066,-0.013,0.038,0.06,0.054,0.102,-0.067,0.184,0.107,-0.183,0.0,0.079,0.024,0.046,0.028,0.007,0.02,0.043,0.006,0.03,0.023,0.031,0.05,0.043,0.023,0.016,0.018,0.001,0.116,0.335,0.602,0.833,0.892,0.947,0.83,1.025,1.007,0.906,1.078,0.933,0.971,0.71,0.955,0.917,0.948,0.964,0.947,0.982,1.045,0.699,1.002,0.959,1.023,0.945,1.218,0.824,0.967,0.941,1.068,0.95,1.165,1.121,0.95,0.621,1.119,0.963,0.954,0.907,0.91,0.755,0.795,0.989,0.859,0.968,0.953,0.951,1.176,1.085,0.946,0.883,0.881,1.376,0.794,0.933,0.774,0.779,0.554,0.153,0.335,-0.014,0.044,0.068,0.042,0.026,-0.006,0.053,0.059,0.005,0.019,0.067,0.001,0.044,0.049,-0.011,0.028,-0.024,0.027,0.075,0.338,-0.121,-0.006,-0.116,-0.099,0.048,-0.001,0.078,0.033,0.032,0.043,0.038,0.026,0.051,0.012,0.033,0.037,0.013,0.006,0.028,0.009,0.036,0.017,0.038,0.04,2.0
0.036,0.026,0.012,-0.001,-0.005,-0.002,0.009,0.011,0.033,0.049,0.055,0.044,0.02,0.036,0.048,0.006,0.011,0.039,0.04,0.009,0.103,0.049,0.047,-0.016,0.075,-0.067,0.104,0.042,0.018,0.034,0.076,0.021,0.011,0.019,0.037,0.036,0.004,0.013,0.014,-0.001,0.022,0.041,0.048,0.006,0.048,0.005,-0.116,-0.024,-0.076,-0.048,-0.082,0.094,-0.319,0.155,0.118,0.484,0.688,0.817,0.72,0.951,0.919,0.942,-0.147,0.881,0.857,0.923,0.988,1.126,0.896,0.947,1.005,0.874,0.953,0.992,0.976,1.23,0.947,0.856,0.824,0.704,1.141,0.917,1.162,0.941,0.892,0.923,0.993,1.248,0.728,0.893,0.978,0.778,1.049,0.873,0.972,0.916,0.94,0.949,0.516,0.92,0.93,0.908,1.035,0.952,0.942,0.906,0.954,0.956,1.008,0.993,0.836,0.962,0.87,0.883,0.241,0.106,0.005,0.017,0.007,-0.007,-0.056,-0.139,0.195,-0.07,-0.006,0.022,0.05,0.044,-0.029,0.1,0.038,0.019,0.017,0.036,0.01,0.007,0.041,0.052,0.025,0.036,0.018,0.039,0.006,0.005,-0.005,0.006,0.009,0.034,0.042,0.001,2.0
0.041,0.026,0.032,0.011,0.001,0.026,0.016,0.03,0.008,0.038,0.013,0.036,-0.004,0.006,0.041,0.009,0.024,-0.023,0.022,-0.052,-0.165,0.01,0.005,0.033,-0.009,0.087,-0.008,0.022,0.009,0.04,0.002,0.035,0.01,0.047,0.022,0.005,0.002,0.02,0.008,0.013,0.026,0.018,0.028,0.042,0.043,0.001,0.02,0.014,0.074,0.076,0.153,-0.173,0.041,0.412,0.449,0.758,0.913,1.109,1.171,1.222,1.185,1.197,2.221,1.095,1.09,1.452,1.123,0.921,1.179,0.914,1.232,0.845,1.232,1.411,1.16,0.831,1.176,1.127,1.205,0.822,1.107,1.03,1.091,0.758,1.242,0.871,1.081,1.147,1.027,1.132,1.057,1.575,0.817,1.087,1.118,1.36,1.123,1.137,1.129,1.021,1.426,1.102,1.204,0.899,0.741,1.071,1.125,1.027,1.367,1.076,1.104,1.165,1.16,1.136,1.096,0.954,0.716,0.342,0.155,0.056,0.037,-0.045,0.023,0.193,0.067,-0.015,0.142,0.122,0.053,-0.029,0.046,0.034,0.039,0.014,0.015,0.044,0.03,0.007,0.024,0.016,0.007,0.011,0.02,0.043,0.043,0.024,0.033,0.017,0.038,0.038,2.0
0.044,0.038,0.017,-0.0,0.024,0.031,0.026,0.045,-0.003,0.006,0.036,0.026,0.019,0.039,0.008,0.043,-0.073,-0.383,-0.735,-0.871,-0.958,-1.207,-0.936,-0.554,-0.295,-0.206,-0.053,0.055,0.023,0.005,0.018,0.031,0.046,0.028,0.016,0.026,0.011,0.02,0.033,0.043,0.046,0.041,0.04,0.018,0.048,0.044,0.024,-0.005,-0.102,-0.416,-0.9,-1.161,-1.239,-1.248,-1.407,-1.257,-1.131,-1.264,-1.28,-0.834,-1.148,-1.256,-1.203,-1.206,-1.264,-1.269,-1.236,-1.304,-1.285,-1.782,-0.948,-1.389,-1.105,-1.187,-1.997,-1.222,-1.291,-1.614,-1.36,-1.29,-1.796,-1.353,-1.557,-1.257,-1.0,-1.307,-1.355,-1.312,-1.257,-1.309,-1.345,-1.436,-1.389,-0.92,-1.316,-1.272,-1.226,-1.052,-1.243,-1.28,-1.453,-1.133,-1.27,-1.206,-1.161,-0.852,-0.404,-0.145,-0.05,-0.104,0.126,-0.021,-0.005,0.058,0.009,-0.03,-0.001,0.032,0.007,-0.001,0.017,-0.0,-0.042,0.003,-0.001,-0.069,0.071,0.053,-0.01,0.078,0.07,0.028,0.046,0.049,0.031,0.048,0.035,0.052,0.054,0.051,0.026,0.013,0.014,0.038,0.036,0.002,0.026,0.014,0.012,0.033,3.0
0.008,0.031,0.035,0.025,0.029,0.023,0.026,0.014,-0.001,0.009,0.003,0.042,0.044,-0.002,0.044,0.039,0.036,0.019,0.035,-0.133,-0.394,-0.624,-0.705,-0.986,-0.883,-0.943,-0.874,-0.637,-0.162,-0.211,-0.02,-0.008,0.009,0.009,0.033,0.027,0.054,0.049,0.04,0.047,0.018,0.024,0.088,0.05,0.07,0.03,0.015,-0.05,0.024,-0.137,-0.212,-0.337,-0.778,-0.805,-1.158,-1.066,-1.069,-0.711,-1.803,-1.092,-1.25,-0.559,-0.904,-1.07,-0.78,-1.07,-1.121,-0.988,-1.089,-1.016,-1.117,-1.221,-1.367,-1.588,-1.088,-1.178,-1.645,-0.511,-1.112,-0.986,-1.076,-0.772,-0.325,-1.149,-0.749,-1.252,-1.115,-1.046,-0.722,-0.842,-1.144,-1.154,-0.903,-1.081,-1.237,-1.307,-1.091,-1.071,-1.048,-1.377,-0.755,-0.253,-0.883,-0.081,0.014,-0.001,0.027,0.081,0.12,0.061,0.02,0.01,-0.041,0.015,0.063,0.085,0.006,0.03,0.069,0.008,-0.005,0.144,0.019,0.084,0.031,-0.023,0.158,-0.035,0.045,0.044,0.046,0.004,0.021,0.036,0.04,0.04,0.02,0.029,0.02,0.033,0.035,0.002,0.014,0.032,0.022,0.001,0.019,0.022,0.013,0.009,3.0
0.048,0.018,0.027,0.01,0.041,0.016,0.048,0.016,0.025,0.016,0.044,0.018,0.009,0.008,0.047,0.037,-0.001,0.008,-0.199,-0.303,-0.588,-0.849,-0.783,-0.989,-0.84,-0.541,-0.268,-0.093,-0.043,0.072,0.013,0.039,0.016,0.004,0.044,0.042,0.028,0.014,0.028,0.005,0.021,0.04,0.035,0.022,0.005,0.069,0.096,0.009,-0.095,-0.638,-0.637,-0.79,-0.935,-0.914,-0.775,-0.711,-0.821,-0.92,-0.927,-0.837,-0.749,-0.895,-0.847,-0.859,-0.833,-0.965,-0.837,-0.616,-0.826,-0.823,-1.03,-0.779,-0.634,-0.772,-0.81,-0.851,-1.106,-0.845,-0.944,-0.792,-0.931,-0.669,-0.837,-0.98,-0.849,-0.949,-0.783,-0.758,-0.4,-0.816,-0.807,-0.782,-0.825,-0.58,-0.594,-0.473,-0.452,-0.114,-0.054,0.035,0.051,0.009,-0.176,0.097,0.156,0.06,0.035,-0.031,0.038,0.195,0.012,-0.006,0.027,0.033,-0.021,0.034,-0.0,0.043,0.04,0.034,0.033,0.05,0.065,-0.133,-0.004,0.186,0.063,-0.108,0.063,-0.019,0.069,-0.02,0.016,0.085,0.022,0.031,0.042,0.04,0.024,0.001,0.019,0.002,0.027,0.001,-0.002,0.032,0.004,0.022,0.048,0.004,3.0
