@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.001,0.0,0.001,0.003,0.003,0.004,0.0,0.001,0.005,0.002,0.0,0.002,0.003,0.004,0.002,0.005,0.003,0.031,0.025,0.108,0.031,0.006,0.03,0.045,0.082,0.007,0.084,0.088,0.035,0.007,0.004,0.016,0.005,0.001,0.0,0.0,0.006,0.0,0.002,0.003,0.001,0.007,0.03,0.007,0.001,0.015,0.001,0.078,0.017,0.027,0.147,0.068,0.028,0.013,0.092,0.08,0.247,0.091,0.033,0.264,0.128,0.479,0.094,0.105,0.359,0.165,0.363,0.104,0.493,0.016,0.157,0.142,0.012,0.129,0.212,0.285,0.371,0.309,0.067,0.009,0.067,0.106,0.204,0.006,0.034,0.216,0.448,0.127,0.169,0.026,0.188,0.031,0.009,0.233,0.072,0.188,0.026,0.303,0.006,0.037,0.179,0.03,0.203,0.048,0.118,0.007,0.088,0.123,0.004,0.049,0.016,0.022,0.219,0.084,0.035,0.045,0.004,0.006,0.016,0.002,0.018,0.039,0.049,0.005,0.0,0.031,0.154,0.039,0.11,0.102,0.015,0.04,0.023,0.006,0.008,0.005,0.0,0.001,0.002,0.004,0.002,0.005,0.004,0.001,0.002,0.004,0.004,0.003,0.0,0.002
0.001,0.004,0.004,0.0,0.0,0.002,0.004,0.003,0.001,0.001,0.003,0.008,0.001,0.001,0.011,0.005,0.018,0.017,0.11,0.201,0.16,0.176,0.048,0.062,0.074,0.016,0.223,0.083,0.091,0.029,0.013,0.014,0.0,0.001,0.001,0.001,0.002,0.002,0.007,0.008,0.001,0.019,0.029,0.008,0.04,0.014,0.078,0.075,0.062,0.095,0.046,0.105,0.044,0.126,0.184,0.389,0.376,0.339,0.011,0.056,0.299,0.024,0.271,0.027,0.018,0.157,0.192,0.085,0.056,0.085,0.004,0.254,0.158,0.154,0.025,0.134,0.078,0.071,0.054,0.356,0.251,0.157,0.163,0.111,0.013,0.071,0.064,0.312,0.047,0.183,0.173,0.198,0.31,0.044,0.051,0.115,0.217,0.018,0.188,0.144,0.151,0.101,0.041,0.071,0.013,0.212,0.106,0.148,0.074,0.046,0.004,0.023,0.014,0.102,0.099,0.019,0.007,0.027,0.03,0.079,0.06,0.016,0.092,0.018,0.042,0.235,0.267,0.053,0.129,0.074,0.032,0.045,0.007,0.009,0.004,0.005,0.005,0.002,0.004,0.004,0.001,0.002,0.003,0.006,0.002,0.004,0.001,0.0,0.0,0.003
0.001,0.003,0.001,0.0,0.004,0.002,0.003,0.001,0.003,0.007,0.007,0.005,0.0,0.001,0.001,0.014,0.0,0.091,0.001,0.009,0.037,0.042,0.128,0.17,0.17,0.057,0.005,0.13,0.002,0.023,0.006,0.004,0.006,0.007,0.002,0.003,0.003,0.005,0.002,0.004,0.001,0.007,0.005,0.0,0.003,0.028,0.0,0.041,0.1,0.111,0.103,0.018,0.134,0.108,0.203,0.178,0.002,0.228,0.078,0.101,0.511,0.223,0.439,0.103,0.003,0.19,0.133,0.284,0.225,0.223,0.159,0.385,0.139,0.182,0.081,0.063,0.152,0.375,0.097,0.413,0.059,0.003,0.039,0.314,0.006,0.118,0.232,0.059,0.375,0.138,0.271,0.372,0.146,0.306,0.069,0.032,0.071,0.097,0.087,0.127,0.013,0.043,0.338,0.11,0.264,0.042,0.155,0.033,0.137,0.17,0.193,0.12,0.014,0.071,0.006,0.046,0.006,0.021,0.06,0.053,0.037,0.022,0.042,0.047,0.165,0.05,0.011,0.08,0.022,0.107,0.003,0.017,0.007,0.014,0.007,0.001,0.001,0.001,0.002,0.0,0.002,0.005,0.002,0.004,0.001,0.001,0.006,0.003,0.002,0.007
0.004,0.001,0.001,0.001,0.002,0.003,0.0,0.002,0.004,0.002,0.001,0.0,0.002,0.002,0.002,0.003,0.005,0.038,0.017,0.085,0.068,0.009,0.006,0.031,0.038,0.136,0.021,0.13,0.051,0.003,0.01,0.008,0.006,0.003,0.005,0.005,0.002,0.0,0.001,0.004,0.004,0.009,0.029,0.002,0.017,0.011,0.053,0.038,0.109,0.054,0.086,0.037,0.059,0.25,0.043,0.142,0.31,0.232,0.38,0.104,0.016,0.19,0.2,0.058,0.377,0.142,0.017,0.505,0.051,0.032,0.061,0.15,0.003,0.012,0.103,0.009,0.157,0.162,0.012,0.129,0.164,0.021,0.183,0.009,0.061,0.106,0.148,0.159,0.017,0.206,0.269,0.004,0.001,0.114,0.043,0.274,0.296,0.101,0.17,0.002,0.015,0.074,0.233,0.222,0.084,0.097,0.028,0.002,0.023,0.052,0.073,0.121,0.027,0.004,0.041,0.027,0.024,0.005,0.017,0.001,0.007,0.106,0.039,0.097,0.035,0.072,0.056,0.028,0.036,0.078,0.007,0.018,0.03,0.014,0.002,0.001,0.003,0.001,0.002,0.003,0.003,0.001,0.0,0.006,0.0,0.004,0.005,0.001,0.002,0.001
0.003,0.003,0.004,0.002,0.003,0.003,0.0,0.002,0.001,0.002,0.001,0.001,0.003,0.002,0.002,0.001,0.005,0.04,0.035,0.096,0.012,0.072,0.124,0.01,0.037,0.093,0.01,0.11,0.017,0.1,0.008,0.007,0.001,0.001,0.006,0.001,0.002,0.001,0.001,0.001,0.002,0.006,0.005,0.012,0.003,0.066,0.064,0.071,0.027,0.253,0.145,0.04,0.051,0.081,0.082,0.054,0.206,0.274,0.055,0.101,0.115,0.16,0.18,0.003,0.192,0.08,0.13,0.19,0.087,0.042,0.277,0.413,0.019,0.458,0.174,0.386,0.128,0.124,0.069,0.07,0.113,0.147,0.005,0.125,0.144,0.234,0.07,0.09,0.188,0.08,0.213,0.004,0.173,0.03,0.302,0.013,0.11,0.326,0.038,0.016,0.183,0.009,0.126,0.187,0.179,0.03,0.164,0.157,0.091,0.112,0.055,0.153,0.061,0.093,0.025,0.017,0.013,0.003,0.039,0.074,0.044,0.002,0.068,0.066,0.126,0.03,0.125,0.015,0.015,0.028,0.039,0.005,0.02,0.0,0.001,0.005,0.0,0.001,0.002,0.0,0.0,0.001,0.0,0.001,0.004,0.002,0.0,0.003,0.001,0.006
0.003,0.002,0.003,0.001,0.005,0.001,0.005,0.004,0.001,0.003,0.002,0.006,0.004,0.002,0.005,0.004,0.01,0.004,0.025,0.029,0.123,0.078,0.028,0.026,0.113,0.083,0.095,0.167,0.058,0.034,0.011,0.001,0.006,0.005,0.003,0.003,0.003,0.002,0.0,0.0,0.001,0.001,0.01,0.005,0.033,0.044,0.042,0.053,0.037,0.001,0.111,0.114,0.017,0.005,0.07,0.154,0.105,0.109,0.074,0.13,0.183,0.176,0.219,0.221,0.015,0.184,0.108,0.21,0.08,0.014,0.244,0.296,0.109,0.386,0.328,0.114,0.463,0.081,0.025,0.317,0.239,0.054,0.505,0.428,0.233,0.372,0.289,0.019,0.151,0.28,0.054,0.208,0.019,0.345,0.24,0.032,0.245,0.041,0.023,0.232,0.016,0.231,0.072,0.032,0.118,0.018,0.228,0.166,0.083,0.055,0.13,0.025,0.124,0.0,0.066,0.034,0.007,0.005,0.013,0.066,0.022,0.003,0.015,0.092,0.044,0.066,0.074,0.05,0.043,0.008,0.019,0.026,0.012,0.002,0.006,0.002,0.005,0.001,0.0,0.004,0.001,0.002,0.005,0.002,0.006,0.005,0.002,0.004,0.004,0.002
0.002,0.001,0.003,0.002,0.001,0.001,0.003,0.001,0.001,0.002,0.0,0.001,0.0,0.003,0.001,0.009,0.028,0.021,0.029,0.032,0.116,0.171,0.03,0.013,0.031,0.076,0.078,0.031,0.075,0.065,0.032,0.021,0.001,0.005,0.002,0.0,0.005,0.0,0.003,0.003,0.002,0.0,0.007,0.048,0.006,0.023,0.078,0.135,0.034,0.036,0.045,0.375,0.127,0.025,0.043,0.214,0.017,0.1,0.171,0.262,0.386,0.164,0.058,0.017,0.084,0.119,0.194,0.195,0.033,0.138,0.394,0.144,0.071,0.201,0.193,0.138,0.23,0.194,0.133,0.017,0.191,0.216,0.013,0.395,0.038,0.127,0.011,0.157,0.12,0.064,0.188,0.148,0.477,0.04,0.108,0.003,0.121,0.122,0.241,0.119,0.217,0.28,0.055,0.062,0.101,0.198,0.02,0.073,0.076,0.202,0.109,0.034,0.059,0.06,0.052,0.019,0.023,0.024,0.001,0.054,0.017,0.048,0.053,0.053,0.024,0.021,0.125,0.052,0.032,0.023,0.014,0.003,0.008,0.006,0.003,0.0,0.008,0.004,0.001,0.001,0.005,0.008,0.003,0.006,0.003,0.0,0.004,0.003,0.005,0.003
0.005,0.004,0.0,0.002,0.001,0.002,0.004,0.003,0.005,0.004,0.001,0.0,0.001,0.003,0.002,0.003,0.005,0.008,0.055,0.1,0.1,0.001,0.016,0.04,0.043,0.02,0.006,0.028,0.06,0.004,0.017,0.001,0.006,0.0,0.003,0.001,0.002,0.001,0.003,0.005,0.002,0.001,0.028,0.049,0.035,0.01,0.059,0.001,0.181,0.061,0.072,0.102,0.065,0.363,0.082,0.144,0.02,0.083,0.183,0.512,0.2,0.184,0.097,0.049,0.014,0.1,0.169,0.147,0.161,0.178,0.04,0.128,0.181,0.619,0.054,0.003,0.358,0.236,0.227,0.165,0.048,0.166,0.314,0.46,0.223,0.176,0.176,0.09,0.119,0.318,0.009,0.035,0.272,0.004,0.231,0.001,0.071,0.275,0.048,0.094,0.134,0.125,0.072,0.269,0.361,0.236,0.182,0.211,0.17,0.079,0.057,0.04,0.043,0.027,0.018,0.08,0.014,0.013,0.018,0.02,0.018,0.098,0.108,0.007,0.037,0.132,0.068,0.103,0.097,0.004,0.009,0.009,0.011,0.001,0.006,0.002,0.003,0.003,0.003,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.004,0.002,0.001,0.003
0.002,0.001,0.002,0.005,0.001,0.001,0.002,0.001,0.004,0.004,0.004,0.001,0.003,0.003,0.003,0.009,0.021,0.044,0.058,0.094,0.074,0.022,0.006,0.062,0.076,0.236,0.097,0.013,0.024,0.013,0.025,0.018,0.001,0.005,0.003,0.002,0.002,0.0,0.003,0.006,0.004,0.005,0.003,0.04,0.026,0.07,0.09,0.007,0.008,0.127,0.064,0.192,0.052,0.188,0.027,0.129,0.002,0.126,0.148,0.08,0.071,0.084,0.153,0.107,0.269,0.173,0.06,0.018,0.329,0.041,0.086,0.138,0.019,0.145,0.483,0.064,0.099,0.344,0.015,0.468,0.17,0.261,0.256,0.233,0.284,0.06,0.129,0.082,0.135,0.173,0.014,0.064,0.044,0.063,0.156,0.094,0.212,0.181,0.039,0.141,0.125,0.204,0.039,0.138,0.109,0.027,0.079,0.052,0.052,0.032,0.117,0.099,0.124,0.047,0.041,0.001,0.01,0.029,0.013,0.019,0.041,0.011,0.037,0.046,0.029,0.074,0.112,0.052,0.034,0.04,0.015,0.008,0.0,0.01,0.008,0.004,0.003,0.006,0.002,0.0,0.001,0.002,0.0,0.001,0.002,0.003,0.002,0.008,0.004,0.002
0.005,0.002,0.0,0.002,0.006,0.002,0.001,0.0,0.004,0.004,0.001,0.0,0.002,0.005,0.003,0.005,0.003,0.015,0.053,0.02,0.045,0.059,0.006,0.028,0.016,0.11,0.038,0.079,0.01,0.025,0.01,0.019,0.0,0.001,0.003,0.003,0.001,0.003,0.002,0.001,0.002,0.014,0.032,0.009,0.012,0.049,0.007,0.011,0.034,0.074,0.031,0.105,0.213,0.108,0.07,0.092,0.084,0.186,0.053,0.121,0.021,0.482,0.23,0.142,0.12,0.465,0.002,0.17,0.084,0.054,0.369,0.115,0.099,0.038,0.081,0.019,0.412,0.283,0.591,0.018,0.143,0.09,0.226,0.015,0.063,0.07,0.037,0.079,0.254,0.313,0.277,0.142,0.109,0.055,0.145,0.233,0.293,0.145,0.1,0.038,0.135,0.122,0.111,0.079,0.264,0.047,0.012,0.002,0.078,0.067,0.064,0.012,0.072,0.041,0.044,0.059,0.036,0.029,0.056,0.02,0.054,0.01,0.023,0.026,0.032,0.068,0.006,0.037,0.173,0.032,0.016,0.015,0.018,0.008,0.006,0.001,0.0,0.002,0.003,0.001,0.002,0.001,0.004,0.004,0.004,0.002,0.004,0.003,0.002,0.006
0.001,0.002,0.003,0.0,0.0,0.003,0.003,0.001,0.004,0.007,0.002,0.002,0.002,0.003,0.001,0.001,0.003,0.072,0.067,0.101,0.011,0.006,0.109,0.017,0.047,0.044,0.056,0.15,0.154,0.021,0.018,0.004,0.005,0.002,0.001,0.003,0.002,0.003,0.002,0.001,0.002,0.008,0.028,0.011,0.004,0.01,0.14,0.025,0.061,0.083,0.112,0.111,0.165,0.237,0.126,0.146,0.096,0.181,0.036,0.227,0.354,0.296,0.107,0.143,0.023,0.227,0.098,0.121,0.048,0.153,0.025,0.275,0.077,0.185,0.159,0.037,0.112,0.131,0.388,0.0,0.155,0.095,0.251,0.226,0.066,0.168,0.203,0.072,0.193,0.115,0.206,0.032,0.022,0.23,0.008,0.033,0.27,0.013,0.087,0.03,0.033,0.01,0.258,0.156,0.056,0.171,0.153,0.177,0.072,0.02,0.077,0.002,0.015,0.033,0.031,0.013,0.046,0.027,0.036,0.038,0.015,0.066,0.005,0.009,0.147,0.1,0.163,0.08,0.015,0.022,0.011,0.009,0.015,0.013,0.0,0.008,0.001,0.004,0.001,0.001,0.001,0.004,0.001,0.003,0.002,0.0,0.004,0.001,0.001,0.002
0.004,0.003,0.004,0.003,0.006,0.007,0.0,0.003,0.004,0.001,0.005,0.001,0.003,0.002,0.006,0.007,0.042,0.07,0.012,0.026,0.061,0.05,0.158,0.059,0.144,0.134,0.175,0.051,0.062,0.026,0.016,0.005,0.007,0.001,0.001,0.001,0.001,0.001,0.007,0.004,0.004,0.011,0.005,0.021,0.038,0.009,0.111,0.092,0.079,0.051,0.121,0.178,0.09,0.177,0.12,0.07,0.055,0.053,0.348,0.031,0.139,0.09,0.055,0.058,0.189,0.07,0.206,0.048,0.195,0.094,0.087,0.225,0.11,0.011,0.026,0.077,0.045,0.369,0.088,0.009,0.25,0.362,0.034,0.016,0.173,0.061,0.251,0.243,0.026,0.08,0.112,0.003,0.243,0.256,0.177,0.014,0.027,0.046,0.401,0.126,0.108,0.083,0.297,0.021,0.267,0.148,0.144,0.015,0.097,0.012,0.036,0.014,0.094,0.093,0.036,0.042,0.02,0.007,0.021,0.033,0.018,0.01,0.018,0.017,0.096,0.124,0.114,0.037,0.065,0.073,0.037,0.018,0.026,0.006,0.004,0.0,0.003,0.0,0.0,0.003,0.005,0.002,0.004,0.001,0.004,0.004,0.003,0.005,0.0,0.001
0.0,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.002,0.002,0.006,0.001,0.003,0.002,0.002,0.005,0.007,0.003,0.045,0.048,0.06,0.021,0.114,0.049,0.039,0.1,0.099,0.004,0.035,0.021,0.028,0.006,0.006,0.004,0.005,0.002,0.002,0.001,0.0,0.001,0.0,0.001,0.002,0.003,0.004,0.007,0.078,0.067,0.071,0.064,0.068,0.094,0.276,0.119,0.09,0.063,0.169,0.03,0.059,0.109,0.119,0.261,0.449,0.027,0.104,0.023,0.073,0.174,0.237,0.014,0.147,0.064,0.037,0.069,0.098,0.202,0.043,0.125,0.189,0.592,0.146,0.16,0.292,0.016,0.085,0.165,0.19,0.26,0.535,0.359,0.021,0.098,0.098,0.095,0.03,0.215,0.127,0.003,0.294,0.071,0.088,0.167,0.071,0.001,0.038,0.112,0.0,0.066,0.057,0.048,0.146,0.039,0.082,0.159,0.104,0.034,0.025,0.002,0.027,0.024,0.037,0.122,0.132,0.06,0.06,0.05,0.053,0.01,0.071,0.023,0.009,0.003,0.028,0.003,0.003,0.002,0.001,0.001,0.0,0.0,0.003,0.001,0.002,0.003,0.006,0.001,0.001,0.001,0.001,0.002
0.006,0.004,0.001,0.001,0.005,0.004,0.002,0.001,0.004,0.001,0.004,0.001,0.001,0.004,0.003,0.006,0.023,0.046,0.069,0.044,0.157,0.034,0.025,0.022,0.05,0.131,0.065,0.066,0.039,0.013,0.006,0.015,0.002,0.001,0.004,0.002,0.003,0.0,0.001,0.006,0.004,0.003,0.012,0.004,0.038,0.019,0.019,0.014,0.035,0.049,0.199,0.177,0.069,0.397,0.227,0.029,0.047,0.211,0.198,0.165,0.049,0.066,0.563,0.122,0.254,0.234,0.077,0.158,0.301,0.12,0.071,0.209,0.397,0.152,0.428,0.317,0.254,0.04,0.315,0.279,0.174,0.057,0.232,0.49,0.089,0.182,0.03,0.058,0.085,0.084,0.077,0.353,0.292,0.067,0.041,0.196,0.037,0.053,0.108,0.386,0.346,0.204,0.147,0.463,0.265,0.037,0.045,0.025,0.228,0.059,0.002,0.123,0.056,0.1,0.069,0.038,0.053,0.023,0.029,0.005,0.047,0.075,0.032,0.096,0.047,0.092,0.095,0.136,0.015,0.047,0.034,0.026,0.034,0.012,0.003,0.009,0.0,0.002,0.004,0.006,0.003,0.003,0.003,0.004,0.001,0.004,0.002,0.003,0.003,0.003
0.0,0.002,0.001,0.004,0.0,0.002,0.0,0.004,0.001,0.002,0.002,0.0,0.002,0.001,0.003,0.004,0.016,0.049,0.072,0.095,0.173,0.127,0.08,0.114,0.014,0.1,0.008,0.079,0.032,0.013,0.024,0.001,0.011,0.002,0.002,0.001,0.003,0.005,0.0,0.002,0.002,0.006,0.023,0.0,0.024,0.037,0.011,0.036,0.043,0.114,0.023,0.166,0.156,0.134,0.078,0.005,0.048,0.052,0.079,0.511,0.299,0.039,0.14,0.268,0.008,0.096,0.18,0.081,0.043,0.415,0.274,0.334,0.151,0.092,0.308,0.087,0.06,0.208,0.146,0.106,0.309,0.367,0.203,0.02,0.186,0.018,0.238,0.059,0.076,0.027,0.164,0.402,0.146,0.144,0.354,0.121,0.24,0.295,0.047,0.036,0.182,0.066,0.033,0.074,0.088,0.206,0.184,0.051,0.055,0.131,0.129,0.151,0.038,0.04,0.022,0.037,0.061,0.002,0.048,0.021,0.016,0.006,0.037,0.004,0.056,0.146,0.09,0.098,0.073,0.033,0.026,0.017,0.007,0.015,0.003,0.001,0.002,0.0,0.004,0.0,0.002,0.004,0.0,0.003,0.001,0.001,0.002,0.003,0.006,0.001
0.0,0.004,0.003,0.003,0.0,0.006,0.0,0.001,0.005,0.001,0.002,0.002,0.003,0.002,0.001,0.009,0.021,0.036,0.026,0.033,0.004,0.187,0.086,0.112,0.09,0.022,0.199,0.065,0.071,0.092,0.002,0.008,0.013,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.002,0.002,0.042,0.029,0.018,0.01,0.036,0.089,0.157,0.139,0.143,0.092,0.237,0.238,0.112,0.008,0.114,0.355,0.592,0.195,0.207,0.273,0.252,0.032,0.599,0.01,0.173,0.251,0.042,0.069,0.182,0.098,0.291,0.379,0.039,0.173,0.318,0.375,0.366,0.232,0.399,0.133,0.458,0.084,0.214,0.157,0.036,0.078,0.256,0.321,0.045,0.081,0.142,0.017,0.09,0.242,0.006,0.045,0.116,0.369,0.145,0.103,0.454,0.271,0.013,0.091,0.058,0.054,0.072,0.037,0.025,0.013,0.05,0.006,0.082,0.062,0.013,0.013,0.025,0.002,0.035,0.102,0.068,0.038,0.028,0.028,0.103,0.023,0.024,0.023,0.026,0.001,0.003,0.003,0.0,0.003,0.003,0.004,0.001,0.004,0.001,0.002,0.001,0.0,0.004,0.002,0.005,0.001,0.002,0.001
0.004,0.002,0.005,0.002,0.003,0.003,0.002,0.0,0.008,0.004,0.003,0.003,0.002,0.0,0.003,0.002,0.004,0.006,0.055,0.093,0.129,0.094,0.077,0.111,0.059,0.099,0.078,0.051,0.022,0.035,0.011,0.014,0.004,0.0,0.003,0.006,0.001,0.004,0.001,0.003,0.0,0.016,0.022,0.014,0.004,0.04,0.061,0.048,0.001,0.172,0.053,0.087,0.141,0.243,0.187,0.149,0.049,0.126,0.265,0.086,0.216,0.034,0.01,0.0,0.032,0.134,0.069,0.449,0.042,0.099,0.198,0.225,0.371,0.072,0.07,0.051,0.28,0.063,0.151,0.114,0.178,0.31,0.032,0.372,0.028,0.137,0.076,0.162,0.631,0.159,0.046,0.22,0.099,0.245,0.443,0.088,0.241,0.009,0.035,0.029,0.124,0.473,0.193,0.213,0.057,0.067,0.019,0.156,0.182,0.073,0.011,0.068,0.015,0.04,0.068,0.027,0.069,0.016,0.011,0.013,0.004,0.002,0.075,0.12,0.069,0.259,0.131,0.088,0.064,0.023,0.015,0.036,0.006,0.019,0.009,0.004,0.002,0.002,0.001,0.002,0.002,0.001,0.003,0.002,0.001,0.002,0.002,0.001,0.0,0.001
0.002,0.007,0.003,0.004,0.001,0.001,0.004,0.002,0.0,0.001,0.005,0.002,0.002,0.002,0.003,0.004,0.004,0.017,0.047,0.073,0.142,0.079,0.074,0.09,0.042,0.064,0.168,0.036,0.076,0.022,0.028,0.009,0.003,0.003,0.001,0.0,0.001,0.003,0.003,0.002,0.001,0.011,0.015,0.024,0.021,0.014,0.058,0.005,0.05,0.114,0.023,0.121,0.283,0.088,0.035,0.029,0.017,0.067,0.106,0.036,0.295,0.057,0.398,0.066,0.466,0.116,0.131,0.0,0.308,0.304,0.292,0.162,0.206,0.055,0.097,0.095,0.032,0.048,0.215,0.293,0.044,0.022,0.165,0.352,0.243,0.024,0.105,0.177,0.109,0.128,0.126,0.011,0.105,0.011,0.028,0.21,0.012,0.039,0.429,0.054,0.03,0.043,0.116,0.265,0.044,0.076,0.14,0.193,0.101,0.054,0.051,0.034,0.133,0.005,0.085,0.063,0.015,0.002,0.007,0.057,0.007,0.088,0.046,0.002,0.049,0.182,0.099,0.079,0.021,0.01,0.001,0.021,0.01,0.005,0.012,0.004,0.002,0.003,0.003,0.005,0.004,0.002,0.001,0.001,0.003,0.0,0.005,0.002,0.001,0.001
