@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.669,-0.595,-1.237,-1.575,-1.638,-1.112,-1.04,-1.148,-0.007,2.05,1.431,1.409,1.066,0.926,0.513,0.083,-0.472,0.274,0.129,-0.147,-0.934,0.767,0.808,1.113,2.0
-1.06,-0.83,-1.465,-1.611,-1.796,-1.234,-1.061,0.226,0.555,1.188,2.08,0.879,0.71,0.533,0.506,0.558,0.571,0.384,0.727,1.777,0.861,1.062,-0.402,-0.761,1.0
-0.915,-1.14,-1.454,-1.632,-1.806,-1.198,-1.027,-0.094,1.078,1.625,1.118,0.89,0.533,1.409,0.413,-0.02,0.607,1.411,1.217,1.036,0.849,0.464,-0.157,-0.629,1.0
-1.186,-1.684,-1.489,-1.722,-1.808,-1.51,-1.27,0.222,0.701,1.293,1.181,1.444,0.78,0.356,0.438,0.684,0.902,0.569,0.14,1.013,1.469,0.948,0.425,-0.12,2.0
-0.82,-1.517,-1.662,-1.685,-1.661,-1.327,-0.995,-0.182,0.673,2.042,1.179,0.831,0.866,0.493,0.409,0.549,0.398,0.758,-0.066,0.753,0.397,0.497,0.233,-0.472,1.0
-0.693,-0.355,-0.513,-0.992,-0.92,-0.911,-2.046,-2.198,-1.037,0.59,0.432,0.61,0.919,-0.332,-0.055,-0.303,-0.551,-0.106,-0.049,0.684,1.73,1.971,0.921,1.995,2.0
-0.417,-0.688,-1.193,-1.495,-1.679,-1.405,-1.082,-0.27,-0.467,0.146,0.663,0.506,0.244,0.317,0.056,-0.577,-0.013,0.923,1.472,1.366,1.565,1.237,0.866,0.423,1.0
-0.817,-0.504,-1.231,-1.415,-1.495,-1.536,-1.161,-1.137,-0.772,-0.862,0.629,0.787,0.675,-0.089,0.013,-0.253,-0.198,0.86,1.996,1.804,0.901,1.165,1.313,0.233,1.0
-0.915,-1.245,-1.163,-1.372,-1.489,-1.525,-1.548,-0.587,0.432,0.971,0.948,1.008,1.152,0.612,0.412,0.597,0.532,0.314,-0.133,0.384,-0.094,0.317,-0.076,-0.067,2.0
-1.592,-1.304,-1.23,-1.636,-1.788,-1.585,-1.587,0.017,0.354,0.973,1.048,0.901,0.691,0.682,0.477,0.495,0.6,1.568,1.062,1.085,0.468,0.359,-0.159,-1.267,1.0
-1.197,-1.215,-1.455,-1.182,-1.205,-1.265,-1.235,-0.392,0.883,1.403,1.173,1.31,0.929,0.323,0.047,0.412,0.762,0.773,0.691,1.0,0.51,-0.28,-0.491,-0.032,1.0
-0.838,-1.026,-1.35,-1.552,-1.623,-1.379,-1.005,-0.606,0.614,1.181,1.451,1.198,1.201,0.723,0.822,0.732,1.035,-0.235,0.417,0.1,-0.005,1.054,0.389,-0.336,2.0
-0.788,-1.3,-1.686,-1.474,-1.416,-1.46,-1.158,0.002,0.89,1.029,1.064,1.099,0.911,0.048,0.808,0.581,0.55,0.377,0.447,1.243,0.888,0.544,0.079,-0.134,1.0
-0.816,-1.154,-1.446,-1.543,-1.697,-1.423,-0.976,-0.784,0.068,0.413,1.678,1.033,0.588,0.488,0.064,-0.135,0.366,1.018,1.416,1.529,1.294,0.41,0.035,-0.97,1.0
-1.129,-1.451,-1.568,-1.656,-1.465,-1.495,-1.016,0.045,0.612,1.16,1.514,0.687,0.696,0.35,0.25,-0.036,-0.201,0.461,0.504,1.148,1.097,0.441,-0.173,-0.564,1.0
-0.718,-0.898,-1.351,-1.292,-1.501,-1.435,-1.033,-0.53,0.616,1.412,1.432,1.21,0.752,0.075,-0.458,-0.87,-0.72,-0.418,-0.116,2.003,1.443,1.058,0.084,-0.056,1.0
-0.933,-1.669,-1.475,-1.492,-1.657,-1.411,-1.11,-0.206,0.208,0.879,1.285,1.11,0.797,0.237,0.311,0.159,0.465,0.507,0.378,1.058,1.394,0.743,0.011,-0.195,1.0
-0.811,-0.997,-1.531,-0.951,-1.692,-1.402,-0.986,-0.994,0.136,1.032,1.246,1.351,1.075,0.976,0.802,0.9,1.099,-0.598,0.57,0.003,-1.221,0.354,-0.171,-0.318,2.0
-0.972,-1.009,-1.414,-1.613,-1.441,-1.52,-0.811,-0.067,0.588,1.269,1.319,1.283,0.696,0.764,0.183,0.757,0.685,0.292,0.405,0.17,0.665,2.394,0.191,-0.085,2.0
-0.563,-1.393,-1.19,-1.66,-1.536,-1.448,-1.058,-0.47,0.556,0.555,1.181,1.053,0.547,0.152,0.393,0.577,0.594,0.495,0.474,1.534,0.961,0.696,0.192,-0.423,1.0
-0.987,-1.324,-1.357,-1.636,-1.637,-1.436,-1.083,0.122,-0.815,0.581,0.98,0.865,0.839,0.393,0.497,0.383,0.859,1.056,1.231,0.878,0.345,0.985,-0.347,-0.659,1.0
0.339,-0.361,-0.553,-1.073,-1.202,-1.132,-0.769,-0.385,-0.754,-0.779,0.251,0.117,0.149,0.183,-0.558,-0.742,-0.753,-0.673,-0.635,0.605,2.405,1.71,1.546,1.164,2.0
-0.747,-1.092,-1.376,-1.507,-1.511,-1.374,-1.366,-0.44,0.363,1.059,0.9,1.431,0.993,0.861,0.374,1.0,0.982,0.731,1.047,0.285,-0.163,-0.075,-0.464,-0.093,2.0
-0.385,-0.579,-1.365,-1.579,-1.379,-1.325,-0.959,-0.539,-0.398,0.057,0.792,0.58,0.738,0.116,-0.508,-0.353,0.082,1.422,1.801,1.65,1.771,1.079,0.723,0.084,1.0
0.061,-1.524,-1.103,-1.598,-1.436,-1.16,-1.97,-0.763,0.654,-0.57,1.76,1.644,1.353,0.627,-0.258,0.108,0.106,0.073,0.055,0.279,1.603,-0.242,0.117,0.957,2.0
-0.985,-1.245,-1.411,-1.756,-1.503,-1.621,-1.544,-0.809,0.499,0.943,1.072,1.132,1.122,0.765,0.629,1.023,0.605,1.169,0.197,0.592,-0.039,0.13,2.261,-0.04,2.0
-1.346,-1.571,-1.63,-1.424,-1.571,-1.548,-0.612,-0.288,0.892,0.709,0.812,0.913,0.548,0.637,0.61,0.693,0.8,1.182,0.964,1.091,0.609,-0.096,0.238,-0.175,1.0
0.18,-0.706,-1.073,-0.998,-1.186,-1.365,-1.704,-0.941,0.55,1.232,2.304,2.037,1.011,0.202,0.574,0.181,-0.114,0.055,-0.422,0.048,0.883,-0.321,0.728,0.228,2.0
-0.952,-1.47,-1.152,-1.583,-1.575,-1.693,-0.596,-0.385,-0.123,1.051,1.141,0.965,0.81,0.202,0.179,0.599,0.778,0.376,0.241,1.173,0.415,0.795,-0.143,0.097,1.0
0.135,-1.129,-1.321,-1.692,-1.829,-1.508,-1.448,-1.206,0.397,0.8,1.641,1.211,1.239,0.657,0.783,0.938,0.756,1.424,-0.185,1.716,0.111,0.234,0.139,0.0,2.0
0.034,-0.598,-1.11,-1.225,-1.373,-1.853,-0.975,-0.956,-0.802,-0.793,0.361,0.759,0.643,0.033,-0.505,-0.5,-0.618,0.07,1.631,1.792,1.534,1.297,0.739,0.062,1.0
-0.902,-1.307,-1.54,-1.516,-1.599,-1.378,-0.358,-0.172,0.401,1.574,1.018,0.947,0.757,0.501,0.351,0.349,0.765,0.875,0.666,1.268,0.532,0.396,-0.197,-0.71,1.0
-0.936,-1.474,-1.43,-1.53,-1.41,-1.551,-1.212,-0.753,0.136,0.47,1.265,1.038,0.978,0.692,0.703,0.879,0.698,0.555,1.262,0.174,0.065,0.273,0.089,0.35,2.0
-0.597,-0.893,-1.24,-1.96,-1.492,-1.227,-1.932,-1.243,0.437,1.45,1.667,1.597,1.116,0.228,-0.176,0.213,-0.286,0.18,0.014,0.264,-0.157,1.073,1.241,1.055,2.0
-0.871,-1.471,-1.501,-1.626,-1.447,-1.502,-0.888,-0.611,0.21,1.065,1.091,0.435,0.835,0.44,0.595,0.654,0.444,0.288,1.307,0.823,0.859,0.262,-0.318,-1.321,1.0
-1.537,-1.204,-1.328,-1.425,-1.19,-1.359,-1.487,-0.582,0.371,0.927,1.595,1.626,1.265,0.583,0.636,1.049,0.871,0.434,0.036,0.296,0.417,0.042,0.25,-0.193,2.0
0.542,-0.083,-0.519,-0.999,-0.982,-1.016,-0.73,-1.712,-1.306,-0.391,0.128,0.499,0.713,-0.24,-0.109,-0.259,-0.605,-0.347,-0.543,0.099,2.983,2.294,2.079,1.472,2.0
-0.76,-1.329,-1.395,-1.758,-1.688,-1.417,-1.514,-0.83,0.404,1.115,1.381,1.213,0.638,0.751,0.574,-0.049,0.669,0.595,0.96,0.348,0.006,0.103,0.352,0.228,2.0
0.502,-0.195,-0.911,-1.352,-1.455,-1.234,-1.291,-2.044,-1.116,0.191,0.756,0.792,0.722,0.052,-0.48,-0.815,0.481,-0.809,-0.118,1.053,0.483,2.769,1.055,0.934,2.0
-0.556,-0.885,-1.402,-1.44,-1.4,-0.979,-0.84,-0.343,0.692,1.425,1.492,1.111,0.781,0.217,-0.767,-0.305,-0.848,-0.301,0.179,1.744,0.694,0.934,0.37,-0.573,1.0
-1.078,-1.255,-1.565,-1.595,-1.496,-1.483,-1.332,-0.603,1.061,1.824,1.194,0.412,0.577,0.279,0.199,0.521,-1.177,0.668,0.768,0.894,0.949,0.966,0.188,-0.793,1.0
-0.276,-0.652,-1.094,-1.829,-1.564,-1.537,-1.092,-0.936,-0.197,1.219,1.708,1.519,1.102,1.466,-0.125,-0.446,-0.053,-0.092,-0.291,0.007,0.293,1.36,0.325,-0.131,2.0
-0.977,-1.398,-1.498,-1.815,-1.559,-1.386,-0.804,-0.452,0.768,1.216,1.527,1.172,1.035,0.758,0.687,0.361,0.836,0.486,0.316,-0.057,0.123,0.914,0.292,-0.345,2.0
0.149,-0.301,-1.591,-1.338,-1.117,-1.252,-1.929,-1.213,0.061,1.609,1.961,1.657,1.237,0.528,-0.398,-0.58,0.07,-0.078,0.021,0.052,-0.46,0.033,0.769,0.468,2.0
-0.601,-1.185,-1.517,-1.69,-1.321,-1.13,-1.068,-0.125,0.289,1.08,1.423,1.23,0.889,0.146,-0.317,-0.461,-0.263,-0.357,0.943,1.662,2.539,0.764,0.059,-0.24,1.0
-0.779,-1.8,-1.247,-1.449,-1.362,-1.529,-1.401,-0.198,0.656,0.918,1.367,1.233,0.938,0.639,0.578,0.697,1.024,0.451,0.603,0.302,0.394,0.065,0.192,-0.398,2.0
-0.484,-1.234,-1.147,-1.493,-1.497,-1.375,-1.424,-0.192,0.772,1.212,0.948,1.246,0.664,0.624,0.72,0.254,0.747,0.633,0.245,0.02,0.015,0.165,0.245,-0.311,2.0
0.575,-1.097,-1.869,-1.558,-1.536,-1.315,-1.14,-0.308,0.274,1.022,0.905,0.66,0.653,0.703,0.602,0.913,0.551,0.966,1.115,1.146,0.286,0.094,-0.203,-1.048,1.0
-0.092,-0.4,-1.288,-1.515,-1.472,-1.423,-1.095,-0.384,-0.624,-0.296,0.562,0.629,0.494,0.122,-0.399,-0.311,-0.524,0.521,1.554,1.727,2.081,0.948,1.268,-0.133,1.0
1.134,0.619,-0.615,-0.322,-0.739,-0.427,-0.34,-1.815,-1.02,-0.57,-0.131,0.74,0.168,0.318,-0.516,-0.789,-0.561,-0.956,-0.959,-0.416,-0.218,1.896,2.135,2.031,2.0
-0.794,-0.835,-0.875,-1.468,-1.515,-1.299,-1.53,-0.901,0.203,0.641,1.448,1.315,1.255,0.923,1.092,0.928,1.346,0.576,0.478,0.379,0.46,-0.343,0.094,0.618,2.0
-1.53,-1.356,-1.517,-1.252,-1.577,-1.52,-0.995,-0.122,0.497,1.005,1.027,0.932,0.556,0.501,0.501,0.187,0.821,1.086,1.379,0.972,0.754,0.29,0.336,-0.504,1.0
-0.985,-1.332,-1.434,-1.229,-1.712,-1.706,-1.073,0.01,0.903,1.505,1.044,1.113,1.289,0.349,0.418,0.506,0.423,0.827,0.5,1.803,1.224,0.109,0.177,-1.595,1.0
0.101,-1.659,-1.443,-1.652,-1.756,-1.473,-0.856,-0.443,-0.174,1.028,1.007,1.51,1.055,0.726,0.654,0.984,0.936,1.455,-0.01,-0.014,-0.37,1.328,1.657,0.168,2.0
-1.228,-1.205,-1.409,-1.482,-1.628,-1.457,-1.184,-0.823,0.453,0.752,1.129,1.104,0.894,0.91,0.812,0.366,0.346,0.483,0.502,0.724,0.734,0.336,-0.082,-0.112,1.0
-0.91,-1.155,-1.228,-1.447,-1.296,-1.536,-1.003,-1.159,-0.051,1.121,1.71,1.333,1.215,0.355,0.583,0.709,1.036,0.825,0.682,-0.862,-0.052,0.369,0.461,0.453,2.0
1.265,0.509,-0.456,-0.884,-1.271,-0.87,-0.692,-1.839,-0.728,0.579,0.772,0.486,0.67,0.518,-0.728,-0.63,-0.844,-0.118,-0.599,0.612,0.52,2.961,2.073,1.445,2.0
