@RELATION CBF

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.467,0.816,1.924,0.179,0.705,0.785,1.813,1.333,1.632,0.127,0.729,0.193,0.786,0.482,0.769,0.336,1.913,0.087,1.34,3.564,1.101,2.66,0.955,1.797,0.347,0.286,0.324,0.152,0.321,1.645,3.527,0.724,0.183,0.312,0.085,4.39,0.164,0.255,0.158,0.054,0.822,1.056,0.093,0.271,0.985,0.322,0.859,1.677,0.697,1.563,0.979,0.913,2.851,0.953,1.19,2.306,1.629,2.422,0.979,1.179,1.735,1.007,3.01,0.939,2.147,1.114,2.092,2.609,0.89,0.949,0.854,1.432,0.337,0.042,2.288,1.115,2.839,0.471,1.091,0.507,0.894,1.516,0.013,1.579,1.685,0.524,1.153,0.666,2.185,1.504,1.48,1.432,1.166,0.312,2.94,3.938,3.008,0.276,1.426,3.417,0.808,1.954,1.094,1.894,3.333,2.098,0.833,0.79,0.636,0.881,0.48,4.02,0.355,1.975,3.06,2.211,1.103,1.277,0.135,0.035,2.029,2.226,0.645,1.955,1.016,1.469,2.044,1.321
1.246,0.135,1.434,1.13,0.066,0.47,0.234,0.163,1.036,0.019,1.142,1.957,0.496,0.611,0.76,2.418,0.327,2.439,2.033,3.306,0.178,0.233,0.46,1.597,1.052,1.075,2.417,2.178,1.828,1.299,1.449,0.013,3.246,0.266,2.344,0.285,2.355,0.478,0.19,2.449,0.099,0.943,0.196,0.532,0.635,0.242,1.162,1.459,0.687,1.857,1.228,0.528,0.387,0.211,0.928,0.761,2.107,0.166,1.013,1.093,0.25,0.57,0.748,3.187,3.043,0.383,0.365,0.873,1.289,1.06,1.143,0.044,0.154,0.438,0.181,0.57,1.644,0.573,1.792,0.876,1.291,1.46,2.115,1.045,1.715,1.852,2.854,1.581,1.981,0.448,0.078,2.538,0.104,2.026,1.721,1.277,1.032,0.983,2.464,2.901,0.239,2.555,1.841,3.851,1.06,2.668,3.308,2.137,0.994,1.314,0.449,0.702,0.199,1.412,0.297,1.471,3.109,1.451,1.344,1.166,0.156,1.576,1.216,1.201,0.502,1.645,1.362,0.345
0.429,1.778,0.747,0.918,1.022,0.022,0.726,0.166,1.249,1.295,1.971,1.439,1.368,0.713,0.041,1.504,1.873,0.908,0.541,0.616,0.441,0.501,2.346,1.551,1.051,1.703,0.287,1.228,1.06,2.498,1.115,0.493,0.045,3.395,0.854,0.831,4.441,1.295,1.049,0.463,2.056,0.814,1.623,1.863,0.033,1.024,0.45,0.458,1.346,0.62,0.589,2.502,0.503,0.298,1.141,0.335,0.972,0.453,0.183,1.114,0.831,0.214,5.029,1.885,2.555,1.116,1.056,1.689,2.232,0.1,1.136,1.428,0.638,0.661,0.547,2.524,0.685,3.134,0.839,2.601,2.989,0.766,0.403,0.287,0.074,1.351,0.993,0.494,1.372,2.402,0.031,0.195,0.454,3.068,2.54,0.84,1.264,0.468,1.92,2.544,1.959,1.794,0.184,0.556,1.099,0.521,0.464,2.218,0.117,2.627,0.082,2.024,2.104,1.968,0.683,0.082,1.709,3.039,1.609,0.573,0.722,0.544,1.457,2.3,2.284,2.3,0.29,0.82
0.051,0.653,3.319,0.245,0.244,0.379,1.315,1.418,0.06,0.648,0.27,2.009,0.74,0.206,0.992,1.563,1.792,1.526,0.424,0.796,0.382,1.688,3.7,2.306,1.709,0.011,2.722,3.594,3.247,1.177,1.02,0.528,1.754,0.011,1.098,2.773,0.726,1.676,2.359,0.276,0.735,1.433,1.259,0.28,2.07,0.874,0.217,0.74,0.455,1.512,0.568,1.232,1.365,1.254,0.511,1.33,0.427,0.397,0.771,0.033,1.923,2.134,0.874,1.603,0.806,2.765,0.125,2.371,0.905,1.093,0.025,1.266,2.003,0.986,0.415,2.939,2.271,1.433,0.232,0.066,2.35,0.871,1.07,2.35,2.351,1.1,1.646,5.459,1.487,0.476,0.403,3.855,3.624,2.871,0.506,1.998,0.239,0.129,1.015,0.391,2.119,0.628,1.36,1.159,1.545,2.218,3.308,1.181,0.724,0.615,0.461,1.047,0.215,1.534,0.93,1.127,1.056,0.461,0.456,2.255,2.594,0.43,0.246,0.236,1.513,0.531,0.72,1.833
1.519,0.63,0.878,1.43,2.018,1.677,0.726,0.347,1.115,0.173,0.521,0.403,0.838,0.612,1.471,0.657,1.79,0.337,0.189,0.971,3.512,1.209,0.763,1.082,3.405,1.889,0.692,0.106,0.483,1.978,3.651,1.204,3.883,1.711,0.003,3.099,1.403,1.944,1.726,0.636,0.662,1.294,2.154,0.245,1.55,0.183,0.997,0.355,0.585,1.482,0.829,0.825,0.726,0.297,0.259,0.219,0.266,0.046,0.189,2.721,0.378,0.498,0.929,0.916,1.074,1.917,2.174,1.196,0.808,1.302,0.85,0.004,0.288,0.183,0.727,0.607,1.348,0.905,0.544,0.635,0.428,1.046,0.634,1.769,2.186,1.062,1.461,0.439,1.509,2.137,1.162,2.035,2.806,0.328,1.948,2.99,0.579,0.296,2.585,0.277,0.744,0.01,1.186,1.773,3.723,0.055,2.727,0.002,0.088,1.438,0.238,1.711,3.101,3.574,4.641,1.528,1.494,2.29,0.755,1.871,2.138,0.793,1.291,0.347,0.174,1.561,2.601,0.658
0.422,1.677,0.446,0.257,0.042,1.188,0.429,0.261,0.558,0.947,0.739,0.493,1.744,0.096,1.143,2.606,0.143,0.566,3.697,1.583,2.578,2.492,4.451,0.606,0.884,0.016,0.259,3.538,5.278,2.396,0.525,1.626,0.094,1.14,1.945,1.098,3.89,0.723,2.629,1.258,3.525,1.045,1.534,1.776,0.551,0.906,0.426,0.607,0.53,1.768,0.723,0.523,1.586,0.673,0.925,0.625,0.077,1.425,0.641,0.261,1.434,1.046,0.528,1.324,1.263,1.16,0.219,0.097,1.2,2.109,0.963,3.205,0.476,0.902,0.554,1.909,0.072,1.008,2.739,1.702,2.084,0.429,0.4,2.206,1.138,0.536,2.004,0.47,4.081,1.54,0.871,1.253,0.832,0.135,1.467,3.035,1.818,1.605,0.899,4.7,1.333,4.333,0.895,2.876,1.719,3.809,0.148,0.234,0.523,1.278,0.822,0.078,0.291,3.13,1.352,1.036,0.731,0.472,2.755,0.788,0.182,2.3,0.143,0.651,1.657,0.349,0.328,0.487
1.495,0.22,0.42,0.442,0.219,0.488,1.581,0.128,0.696,1.605,0.001,0.516,0.063,0.745,0.882,3.112,1.433,0.242,2.838,2.745,1.085,0.005,3.375,0.771,2.324,2.182,0.158,1.342,0.113,1.433,1.027,0.98,0.37,1.438,0.804,1.581,0.905,0.266,0.583,0.69,0.304,3.675,1.54,0.005,0.425,0.727,0.165,0.662,1.203,0.523,0.258,0.732,1.868,0.056,1.579,1.439,0.491,2.006,0.47,1.755,0.05,1.207,2.343,0.69,0.546,1.307,1.539,1.881,1.886,0.142,0.611,3.188,0.09,1.944,1.152,0.245,0.531,0.573,0.34,0.394,4.198,2.564,0.531,1.721,1.56,0.398,1.956,2.689,3.822,2.233,3.781,0.246,0.323,0.558,0.998,3.205,3.384,1.006,0.14,1.191,1.381,2.011,2.644,0.235,3.382,0.373,1.31,2.588,0.383,2.326,1.921,2.219,0.445,2.216,0.507,0.445,2.33,0.799,1.703,1.093,1.994,0.546,2.032,0.55,1.117,0.01,0.534,1.601
0.331,1.268,0.881,0.142,0.254,1.098,0.846,2.082,0.623,1.778,1.619,1.356,0.697,2.388,0.163,0.039,0.227,1.521,0.614,0.502,0.545,2.258,4.621,0.449,1.817,1.947,1.772,2.157,2.374,0.978,1.469,1.395,2.531,0.362,1.784,1.751,1.39,1.426,1.361,0.503,1.854,0.078,0.587,0.28,1.365,1.184,0.207,2.026,0.88,2.68,1.113,0.601,1.092,3.013,0.819,2.768,1.616,2.083,0.804,1.113,0.881,0.469,0.433,0.427,0.467,2.48,0.164,2.067,1.832,0.577,1.401,0.099,0.398,1.979,1.649,1.943,0.014,1.887,0.27,1.157,0.843,1.233,3.039,3.199,0.039,1.763,1.525,1.323,6.422,1.705,2.556,2.6,0.343,0.567,1.483,2.357,1.448,1.406,1.576,1.758,1.909,1.05,0.597,3.368,0.445,2.574,0.817,5.589,1.513,2.306,1.479,1.645,1.685,0.08,0.946,3.641,2.43,0.465,0.106,1.824,0.396,0.669,0.356,0.409,3.667,1.551,1.78,2.168
0.325,1.102,1.218,0.307,0.77,0.519,1.864,0.769,0.201,0.522,1.379,0.272,0.627,0.677,0.298,2.303,0.839,1.127,0.42,1.281,0.283,0.971,2.905,2.859,0.56,2.091,1.64,2.34,0.327,1.412,0.793,3.155,1.665,0.606,3.613,0.778,1.022,0.354,1.205,1.559,0.337,2.207,2.122,2.114,3.016,1.08,0.394,0.013,0.901,0.906,0.967,2.022,1.141,2.839,1.186,0.284,0.491,2.08,0.694,0.953,0.423,1.527,0.075,0.142,3.327,0.553,0.207,1.98,1.02,0.608,1.708,0.211,0.624,0.704,4.229,0.079,0.085,0.625,0.384,2.954,4.685,1.366,1.306,2.595,2.069,0.921,0.026,1.02,0.487,4.269,0.037,2.346,0.155,0.792,1.851,0.184,1.329,3.532,3.201,0.924,0.113,2.348,3.152,2.36,1.544,0.89,5.053,0.92,0.06,1.428,0.976,1.237,0.499,4.629,0.162,1.349,1.941,1.727,0.509,0.344,1.984,0.333,0.188,2.19,1.158,0.938,0.334,0.132
1.869,0.785,0.847,0.033,0.129,0.203,0.947,0.821,0.008,0.623,1.317,0.35,0.44,0.583,0.161,0.706,0.689,0.536,1.817,0.312,1.931,1.323,3.902,0.654,0.482,0.781,1.235,0.575,1.413,2.439,2.479,2.566,2.426,1.274,1.207,1.839,0.226,0.87,0.847,0.226,2.307,0.146,1.064,0.42,1.436,1.322,0.672,2.128,0.645,1.73,0.127,0.537,3.235,2.423,0.324,1.372,2.021,0.696,1.184,0.448,1.761,0.016,1.035,1.908,0.217,0.623,0.099,0.452,2.207,1.64,0.5,1.214,2.555,2.959,3.681,3.03,0.173,2.774,3.451,0.807,0.096,0.251,2.626,0.576,0.466,1.49,0.914,1.29,1.416,1.81,1.928,0.827,0.549,1.127,1.648,1.886,0.01,0.233,3.357,0.939,1.644,1.513,0.404,3.258,1.231,2.973,0.695,2.262,0.983,2.38,2.051,0.112,0.982,0.301,1.38,1.069,0.214,1.721,0.812,1.31,1.849,0.77,2.668,0.176,0.206,1.073,0.56,0.027
0.148,0.12,2.167,0.64,0.299,0.174,1.228,0.294,1.537,0.176,0.282,0.001,0.269,0.279,0.746,4.505,0.601,0.942,1.565,0.671,0.871,1.943,0.453,0.301,0.147,0.293,1.475,0.97,0.715,0.441,0.223,0.451,0.811,0.264,1.251,0.208,1.892,1.971,2.368,1.331,0.584,1.709,0.013,0.86,0.045,0.513,0.831,0.413,0.916,0.306,0.207,2.271,0.367,0.989,2.192,2.433,1.893,0.825,0.611,1.053,2.005,0.505,0.202,0.3,1.36,0.486,1.315,2.578,0.378,1.526,0.989,0.68,2.348,0.863,2.983,0.499,0.41,0.39,1.433,0.944,1.311,1.103,0.428,2.754,0.841,0.148,0.755,1.29,1.004,1.135,0.858,2.118,0.674,2.571,2.823,1.704,1.869,2.311,0.317,1.502,1.256,1.402,0.112,0.434,6.732,1.076,0.459,3.872,0.381,0.694,1.131,2.062,0.939,0.867,0.052,0.9,1.896,2.539,0.336,0.801,0.947,0.725,0.522,1.494,0.196,1.457,0.122,0.109
0.455,0.71,0.065,1.5,0.413,0.753,0.453,0.27,2.459,0.301,0.946,0.061,1.097,1.105,1.314,0.038,0.468,0.77,1.426,0.982,1.165,4.141,1.783,0.888,1.43,1.126,0.461,2.659,0.098,2.384,0.592,0.313,4.399,3.114,0.196,1.703,0.753,0.956,0.248,0.899,1.145,3.439,1.601,1.605,4.119,0.362,3.261,0.498,0.626,0.193,0.221,0.001,0.589,1.424,0.854,2.082,1.673,0.603,0.287,0.506,0.792,0.998,0.342,1.79,1.089,0.424,0.25,2.548,1.534,0.453,0.209,1.365,0.865,2.1,0.268,0.102,0.053,0.086,3.492,0.037,1.689,1.288,0.356,0.506,1.08,2.348,1.091,0.669,0.889,2.547,1.162,2.882,0.628,0.454,1.136,1.007,0.243,0.214,2.196,0.502,2.211,0.395,0.773,0.738,2.249,2.148,1.525,0.699,1.972,3.063,1.313,0.448,2.703,0.886,4.555,1.414,0.775,1.971,1.23,1.759,0.542,1.351,0.169,0.945,1.111,0.301,0.86,0.148
0.518,0.914,0.136,0.324,0.744,2.633,0.527,1.5,0.485,1.279,0.982,2.435,0.282,1.479,0.756,2.147,1.957,1.132,2.465,1.49,1.443,1.107,3.084,0.946,0.505,1.511,1.497,1.204,4.602,2.607,0.839,1.023,1.964,0.696,0.091,0.579,1.489,2.528,1.874,2.482,2.608,0.044,1.085,1.261,2.675,1.556,2.412,0.164,1.039,1.389,0.364,0.108,1.923,0.799,0.13,0.842,0.386,0.305,1.213,1.664,1.199,0.146,2.125,0.393,2.592,2.084,1.213,3.423,0.694,1.396,0.192,1.267,0.772,0.992,0.181,1.101,0.097,1.787,3.028,0.15,0.728,1.697,3.129,0.812,2.324,1.434,2.504,0.103,0.244,2.543,0.054,0.273,1.454,0.794,2.411,3.702,0.323,0.456,0.236,3.577,0.715,3.609,2.277,1.361,1.415,2.873,0.086,1.721,0.973,4.071,0.212,1.899,0.008,1.412,0.403,0.382,1.289,0.515,2.888,3.199,0.67,0.07,1.59,0.834,1.442,0.545,1.6,1.835
0.032,0.67,1.108,0.991,0.211,0.646,0.017,0.918,0.61,0.203,1.936,1.143,0.104,0.588,1.607,1.048,1.61,1.368,0.587,3.326,1.605,3.203,1.475,2.233,0.106,0.349,0.583,1.593,0.008,4.141,0.101,4.112,1.838,1.226,1.49,1.255,3.588,0.033,1.231,0.556,0.651,0.337,2.477,1.243,1.596,0.277,0.45,0.477,0.741,0.692,1.513,1.324,1.07,1.774,1.368,0.102,3.004,1.129,0.23,3.042,3.147,1.18,2.037,3.807,1.368,0.765,1.11,3.511,1.068,0.196,0.772,0.031,0.268,2.313,0.86,0.068,1.014,0.412,0.299,3.262,0.492,0.387,1.921,0.192,0.77,3.076,0.528,1.959,0.075,1.349,1.815,0.853,1.873,0.392,2.591,0.66,0.576,3.128,2.01,1.262,4.406,1.794,0.593,1.563,0.747,0.44,2.126,2.303,0.505,5.631,2.908,2.032,4.035,0.726,2.184,0.89,1.882,1.979,0.082,2.905,1.708,1.84,1.142,0.457,0.765,0.94,1.88,1.544
2.514,2.171,0.77,1.371,0.362,0.689,0.877,0.819,2.029,2.314,1.015,0.899,0.851,0.751,0.758,0.144,1.066,1.511,0.139,0.138,4.121,0.028,4.785,0.67,0.994,1.878,2.638,0.433,2.274,1.679,0.458,0.257,1.581,2.309,2.821,0.389,1.317,1.648,1.68,0.739,3.449,1.325,0.936,0.186,0.568,2.433,0.64,0.163,0.327,0.718,0.226,1.04,0.705,1.176,1.311,0.973,3.34,1.845,1.11,0.458,3.054,0.469,1.374,0.688,4.332,0.851,2.998,0.819,1.173,1.691,0.344,0.506,1.881,0.099,5.154,1.539,0.921,1.808,0.229,1.749,0.797,2.339,0.389,1.145,2.447,0.311,2.31,1.58,0.005,3.095,1.892,0.164,0.624,1.724,0.785,1.203,2.678,0.192,0.38,2.33,0.367,0.297,3.146,1.968,0.729,2.241,1.069,1.709,0.352,0.172,1.736,0.395,0.654,1.034,1.454,1.835,1.22,2.563,1.039,1.344,0.492,0.516,0.102,0.407,1.963,0.628,1.25,0.323
1.834,0.294,0.722,0.909,0.48,0.036,2.526,0.382,0.65,0.657,0.095,0.172,1.326,0.169,0.699,0.839,1.032,0.643,3.68,0.347,0.719,2.376,0.442,2.211,0.741,5.658,1.664,3.962,0.312,2.476,2.612,2.117,1.673,0.903,4.198,4.023,0.926,1.961,2.384,0.866,3.359,3.695,0.244,2.124,0.973,1.78,0.51,0.191,1.04,0.332,0.351,0.581,1.919,2.263,0.117,0.022,0.095,1.504,0.271,0.714,0.215,0.665,0.048,1.307,4.963,2.381,0.684,0.286,0.858,0.014,0.999,0.057,0.694,1.957,0.701,0.657,1.92,3.268,1.732,0.994,0.3,3.08,1.684,4.667,1.98,0.697,0.87,1.411,0.702,0.995,2.308,2.242,0.926,1.647,1.744,1.554,1.332,1.5,0.064,1.96,3.299,0.723,0.009,0.259,0.28,0.619,0.68,1.422,1.086,2.105,1.018,0.92,1.607,0.08,3.081,4.719,0.514,0.838,1.598,0.85,0.23,0.026,2.123,2.42,0.295,0.781,0.807,0.993
0.612,0.578,1.035,1.243,0.251,0.087,0.278,0.689,0.497,0.088,1.086,1.245,1.638,1.289,0.346,0.465,1.721,1.082,1.303,0.622,0.894,1.303,0.164,0.451,3.132,3.304,3.339,3.517,0.398,3.558,2.839,0.01,2.314,1.554,0.533,2.933,3.353,2.622,0.811,0.861,0.37,0.143,1.602,0.753,0.192,0.737,0.652,0.236,0.223,0.479,0.608,3.751,0.179,1.052,0.333,2.469,1.411,0.81,0.446,0.081,1.226,4.531,0.031,1.842,0.418,1.5,1.885,0.566,1.013,0.674,1.522,1.487,1.178,2.664,1.75,1.907,0.998,0.562,2.763,0.665,2.875,0.622,1.132,1.326,0.458,1.993,2.053,0.262,4.236,2.492,0.125,1.778,2.678,1.147,1.163,0.015,0.596,2.997,0.642,0.448,0.682,0.74,0.133,1.021,0.068,1.609,0.151,0.597,0.732,1.667,2.192,1.57,0.01,2.056,1.467,1.294,1.619,1.748,2.55,1.775,0.765,1.721,1.256,0.558,1.148,1.794,0.084,0.677
0.276,0.529,0.187,0.411,1.062,0.787,0.765,1.597,0.015,0.423,1.525,0.22,0.467,2.389,0.373,1.34,0.006,2.313,0.327,1.31,2.879,0.462,1.516,2.193,1.644,3.727,0.539,3.545,0.885,2.072,1.172,1.794,3.474,0.636,0.067,0.186,0.725,0.121,0.16,0.389,1.46,2.232,2.232,0.753,0.177,1.391,0.792,0.03,2.686,1.098,0.24,1.403,0.553,0.468,1.255,0.214,0.223,0.367,1.574,1.544,2.694,1.937,0.177,0.812,0.068,0.542,1.308,0.26,2.316,0.309,0.383,4.643,1.98,1.493,0.74,0.592,5.651,1.055,0.602,0.667,0.464,0.786,0.057,2.627,3.41,4.179,0.819,1.094,1.813,0.514,0.503,1.459,0.343,2.742,1.444,1.046,1.34,1.687,0.506,0.582,0.821,0.974,2.193,6.384,2.225,1.684,1.158,0.981,0.336,0.705,0.754,4.172,1.592,1.472,2.084,0.845,1.755,2.064,1.394,0.897,0.149,2.393,0.047,1.959,0.923,0.84,0.088,0.744
1.309,1.24,0.582,1.066,2.232,0.51,2.06,0.802,0.962,0.413,1.005,1.38,0.327,1.213,0.955,0.66,0.222,0.406,1.186,2.022,0.564,1.235,1.527,0.143,1.285,2.762,2.034,1.433,2.142,1.248,1.233,1.428,0.354,5.784,0.374,1.179,0.344,0.711,0.151,0.43,1.183,0.326,0.551,4.176,1.955,0.564,0.729,0.272,0.42,0.496,2.024,1.005,0.408,2.194,1.154,0.647,0.962,0.313,2.411,2.886,1.611,2.651,0.278,1.524,1.282,2.304,0.645,4.986,0.472,2.656,0.371,1.055,0.437,2.522,1.751,0.525,1.323,0.545,1.167,0.67,2.718,0.913,2.721,1.841,1.339,1.909,0.861,1.328,2.122,0.539,0.402,0.149,0.582,2.535,1.24,2.25,1.58,2.402,1.802,0.733,1.44,4.541,2.182,0.252,0.115,2.523,0.526,0.215,1.266,2.229,1.431,0.112,2.348,2.604,0.002,1.195,2.034,0.427,1.689,0.46,0.589,0.49,0.702,0.483,1.183,0.22,2.02,0.832
0.581,0.047,0.589,1.443,0.338,1.134,0.369,1.213,0.513,0.983,1.163,0.201,1.516,0.585,0.567,0.89,2.104,0.798,2.354,0.928,0.194,0.95,1.545,0.248,2.476,0.527,0.812,4.602,2.083,6.684,0.935,4.401,1.25,2.683,2.547,1.067,1.874,0.781,1.895,1.277,1.882,1.433,0.422,0.162,2.34,1.366,0.271,2.545,0.621,0.353,0.731,2.274,0.762,1.135,0.654,1.901,1.018,0.228,0.968,0.706,1.237,1.26,2.56,1.432,1.447,0.676,0.952,4.117,1.263,2.313,2.637,0.39,0.208,1.479,2.446,0.958,1.293,0.926,0.863,2.907,4.232,0.101,1.148,0.278,2.034,0.792,0.267,0.203,0.95,1.28,3.6,1.378,2.963,0.115,0.939,5.262,0.62,0.968,2.431,2.348,0.447,2.299,0.209,4.475,0.497,3.26,0.897,0.532,2.223,0.748,3.015,1.229,0.603,0.917,0.715,1.54,1.268,0.657,0.086,0.709,2.805,2.361,0.567,2.506,0.514,0.949,1.181,0.325
