@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.0,0.0,0.001,0.001,0.001,0.002,0.0,0.0,0.002,0.001,0.0,0.001,0.002,0.002,0.001,0.003,0.001,0.016,0.013,0.054,0.016,0.003,0.015,0.022,0.041,0.003,0.042,0.044,0.018,0.004,0.002,0.008,0.003,0.0,0.0,0.0,0.003,0.0,0.001,0.002,0.001,0.004,0.015,0.003,0.0,0.008,0.001,0.039,0.009,0.014,0.074,0.034,0.014,0.007,0.046,0.04,0.124,0.045,0.017,0.132,0.064,0.24,0.047,0.053,0.179,0.082,0.181,0.052,0.247,0.008,0.078,0.071,0.006,0.065,0.106,0.142,0.185,0.154,0.034,0.004,0.033,0.053,0.102,0.003,0.017,0.108,0.224,0.064,0.084,0.013,0.094,0.015,0.004,0.116,0.036,0.094,0.013,0.152,0.003,0.019,0.09,0.015,0.101,0.024,0.059,0.003,0.044,0.062,0.002,0.025,0.008,0.011,0.109,0.042,0.017,0.022,0.002,0.003,0.008,0.001,0.009,0.019,0.025,0.003,0.0,0.016,0.077,0.02,0.055,0.051,0.007,0.02,0.012,0.003,0.004,0.003,0.0,0.0,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.0,0.001
0.001,0.002,0.002,0.0,0.0,0.001,0.002,0.002,0.001,0.001,0.001,0.004,0.001,0.001,0.005,0.002,0.009,0.008,0.055,0.1,0.08,0.088,0.024,0.031,0.037,0.008,0.112,0.042,0.045,0.015,0.006,0.007,0.0,0.001,0.001,0.001,0.001,0.001,0.003,0.004,0.0,0.009,0.015,0.004,0.02,0.007,0.039,0.037,0.031,0.048,0.023,0.052,0.022,0.063,0.092,0.195,0.188,0.17,0.006,0.028,0.15,0.012,0.136,0.014,0.009,0.078,0.096,0.043,0.028,0.042,0.002,0.127,0.079,0.077,0.012,0.067,0.039,0.035,0.027,0.178,0.125,0.079,0.082,0.055,0.007,0.036,0.032,0.156,0.023,0.091,0.087,0.099,0.155,0.022,0.025,0.057,0.108,0.009,0.094,0.072,0.075,0.05,0.021,0.035,0.006,0.106,0.053,0.074,0.037,0.023,0.002,0.012,0.007,0.051,0.05,0.01,0.003,0.013,0.015,0.04,0.03,0.008,0.046,0.009,0.021,0.117,0.133,0.026,0.064,0.037,0.016,0.022,0.003,0.005,0.002,0.002,0.003,0.001,0.002,0.002,0.0,0.001,0.001,0.003,0.001,0.002,0.001,0.0,0.0,0.001
0.001,0.002,0.0,0.0,0.002,0.001,0.002,0.0,0.002,0.004,0.004,0.002,0.0,0.001,0.001,0.007,0.0,0.046,0.001,0.004,0.018,0.021,0.064,0.085,0.085,0.028,0.002,0.065,0.001,0.012,0.003,0.002,0.003,0.004,0.001,0.002,0.002,0.003,0.001,0.002,0.0,0.003,0.002,0.0,0.001,0.014,0.0,0.021,0.05,0.055,0.051,0.009,0.067,0.054,0.101,0.089,0.001,0.114,0.039,0.051,0.256,0.111,0.219,0.052,0.001,0.095,0.066,0.142,0.113,0.111,0.08,0.192,0.069,0.091,0.041,0.032,0.076,0.187,0.048,0.207,0.029,0.001,0.019,0.157,0.003,0.059,0.116,0.03,0.188,0.069,0.136,0.186,0.073,0.153,0.035,0.016,0.035,0.048,0.043,0.064,0.007,0.022,0.169,0.055,0.132,0.021,0.077,0.016,0.069,0.085,0.096,0.06,0.007,0.035,0.003,0.023,0.003,0.011,0.03,0.027,0.018,0.011,0.021,0.023,0.083,0.025,0.005,0.04,0.011,0.054,0.001,0.009,0.003,0.007,0.004,0.001,0.001,0.0,0.001,0.0,0.001,0.002,0.001,0.002,0.001,0.0,0.003,0.002,0.001,0.003
0.002,0.0,0.001,0.001,0.001,0.002,0.0,0.001,0.002,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.003,0.019,0.009,0.042,0.034,0.005,0.003,0.016,0.019,0.068,0.01,0.065,0.025,0.002,0.005,0.004,0.003,0.001,0.003,0.002,0.001,0.0,0.001,0.002,0.002,0.004,0.015,0.001,0.008,0.006,0.026,0.019,0.054,0.027,0.043,0.018,0.03,0.125,0.022,0.071,0.155,0.116,0.19,0.052,0.008,0.095,0.1,0.029,0.188,0.071,0.008,0.253,0.025,0.016,0.03,0.075,0.001,0.006,0.051,0.005,0.078,0.081,0.006,0.064,0.082,0.01,0.092,0.004,0.031,0.053,0.074,0.079,0.009,0.103,0.135,0.002,0.001,0.057,0.021,0.137,0.148,0.05,0.085,0.001,0.007,0.037,0.117,0.111,0.042,0.049,0.014,0.001,0.012,0.026,0.037,0.061,0.014,0.002,0.021,0.013,0.012,0.003,0.008,0.0,0.004,0.053,0.019,0.048,0.018,0.036,0.028,0.014,0.018,0.039,0.004,0.009,0.015,0.007,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.0,0.0,0.003,0.0,0.002,0.002,0.0,0.001,0.0
0.002,0.001,0.002,0.001,0.001,0.002,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.02,0.017,0.048,0.006,0.036,0.062,0.005,0.019,0.047,0.005,0.055,0.008,0.05,0.004,0.004,0.0,0.001,0.003,0.001,0.001,0.0,0.0,0.001,0.001,0.003,0.003,0.006,0.001,0.033,0.032,0.035,0.014,0.126,0.072,0.02,0.026,0.04,0.041,0.027,0.103,0.137,0.027,0.051,0.058,0.08,0.09,0.002,0.096,0.04,0.065,0.095,0.044,0.021,0.138,0.207,0.01,0.229,0.087,0.193,0.064,0.062,0.034,0.035,0.057,0.073,0.003,0.063,0.072,0.117,0.035,0.045,0.094,0.04,0.107,0.002,0.086,0.015,0.151,0.007,0.055,0.163,0.019,0.008,0.092,0.004,0.063,0.093,0.089,0.015,0.082,0.079,0.046,0.056,0.027,0.077,0.031,0.046,0.012,0.009,0.007,0.001,0.019,0.037,0.022,0.001,0.034,0.033,0.063,0.015,0.062,0.008,0.007,0.014,0.019,0.002,0.01,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.0,0.002,0.0,0.003
0.002,0.001,0.002,0.0,0.002,0.0,0.002,0.002,0.001,0.002,0.001,0.003,0.002,0.001,0.002,0.002,0.005,0.002,0.013,0.014,0.061,0.039,0.014,0.013,0.056,0.041,0.048,0.084,0.029,0.017,0.005,0.0,0.003,0.002,0.002,0.002,0.002,0.001,0.0,0.0,0.001,0.0,0.005,0.003,0.016,0.022,0.021,0.026,0.019,0.001,0.056,0.057,0.009,0.003,0.035,0.077,0.053,0.055,0.037,0.065,0.092,0.088,0.109,0.11,0.007,0.092,0.054,0.105,0.04,0.007,0.122,0.148,0.055,0.193,0.164,0.057,0.232,0.04,0.013,0.159,0.119,0.027,0.253,0.214,0.116,0.186,0.144,0.009,0.076,0.14,0.027,0.104,0.01,0.173,0.12,0.016,0.122,0.02,0.012,0.116,0.008,0.115,0.036,0.016,0.059,0.009,0.114,0.083,0.042,0.028,0.065,0.013,0.062,0.0,0.033,0.017,0.003,0.002,0.006,0.033,0.011,0.001,0.008,0.046,0.022,0.033,0.037,0.025,0.021,0.004,0.009,0.013,0.006,0.001,0.003,0.001,0.003,0.0,0.0,0.002,0.001,0.001,0.002,0.001,0.003,0.002,0.001,0.002,0.002,0.001
0.001,0.0,0.002,0.001,0.0,0.001,0.001,0.0,0.001,0.001,0.0,0.001,0.0,0.002,0.001,0.005,0.014,0.011,0.014,0.016,0.058,0.085,0.015,0.006,0.015,0.038,0.039,0.016,0.037,0.033,0.016,0.01,0.001,0.003,0.001,0.0,0.003,0.0,0.001,0.001,0.001,0.0,0.003,0.024,0.003,0.011,0.039,0.068,0.017,0.018,0.022,0.188,0.064,0.013,0.022,0.107,0.009,0.05,0.086,0.131,0.193,0.082,0.029,0.008,0.042,0.059,0.097,0.097,0.016,0.069,0.197,0.072,0.035,0.1,0.097,0.069,0.115,0.097,0.067,0.008,0.096,0.108,0.006,0.198,0.019,0.063,0.005,0.078,0.06,0.032,0.094,0.074,0.238,0.02,0.054,0.002,0.06,0.061,0.12,0.059,0.109,0.14,0.028,0.031,0.051,0.099,0.01,0.036,0.038,0.101,0.054,0.017,0.03,0.03,0.026,0.01,0.012,0.012,0.001,0.027,0.009,0.024,0.026,0.026,0.012,0.01,0.063,0.026,0.016,0.012,0.007,0.001,0.004,0.003,0.002,0.0,0.004,0.002,0.0,0.0,0.002,0.004,0.001,0.003,0.002,0.0,0.002,0.001,0.003,0.002
0.002,0.002,0.0,0.001,0.0,0.001,0.002,0.001,0.003,0.002,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.004,0.028,0.05,0.05,0.0,0.008,0.02,0.022,0.01,0.003,0.014,0.03,0.002,0.009,0.001,0.003,0.0,0.002,0.0,0.001,0.001,0.002,0.003,0.001,0.0,0.014,0.024,0.017,0.005,0.029,0.0,0.09,0.03,0.036,0.051,0.033,0.181,0.041,0.072,0.01,0.042,0.091,0.256,0.1,0.092,0.048,0.025,0.007,0.05,0.085,0.073,0.081,0.089,0.02,0.064,0.09,0.309,0.027,0.001,0.179,0.118,0.114,0.083,0.024,0.083,0.157,0.23,0.112,0.088,0.088,0.045,0.059,0.159,0.004,0.017,0.136,0.002,0.115,0.0,0.035,0.137,0.024,0.047,0.067,0.063,0.036,0.134,0.181,0.118,0.091,0.106,0.085,0.04,0.028,0.02,0.021,0.013,0.009,0.04,0.007,0.006,0.009,0.01,0.009,0.049,0.054,0.004,0.018,0.066,0.034,0.052,0.048,0.002,0.005,0.005,0.006,0.001,0.003,0.001,0.001,0.002,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.002
0.001,0.001,0.001,0.003,0.001,0.0,0.001,0.001,0.002,0.002,0.002,0.0,0.001,0.002,0.002,0.004,0.01,0.022,0.029,0.047,0.037,0.011,0.003,0.031,0.038,0.118,0.048,0.006,0.012,0.006,0.012,0.009,0.001,0.003,0.002,0.001,0.001,0.0,0.001,0.003,0.002,0.002,0.001,0.02,0.013,0.035,0.045,0.003,0.004,0.064,0.032,0.096,0.026,0.094,0.013,0.065,0.001,0.063,0.074,0.04,0.035,0.042,0.076,0.054,0.134,0.087,0.03,0.009,0.165,0.021,0.043,0.069,0.01,0.073,0.241,0.032,0.049,0.172,0.008,0.234,0.085,0.13,0.128,0.117,0.142,0.03,0.065,0.041,0.067,0.086,0.007,0.032,0.022,0.031,0.078,0.047,0.106,0.09,0.019,0.07,0.063,0.102,0.02,0.069,0.055,0.013,0.04,0.026,0.026,0.016,0.058,0.05,0.062,0.024,0.021,0.0,0.005,0.014,0.007,0.01,0.021,0.006,0.018,0.023,0.015,0.037,0.056,0.026,0.017,0.02,0.007,0.004,0.0,0.005,0.004,0.002,0.001,0.003,0.001,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.004,0.002,0.001
0.003,0.001,0.0,0.001,0.003,0.001,0.0,0.0,0.002,0.002,0.001,0.0,0.001,0.003,0.001,0.003,0.002,0.008,0.027,0.01,0.023,0.029,0.003,0.014,0.008,0.055,0.019,0.039,0.005,0.013,0.005,0.009,0.0,0.001,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.007,0.016,0.005,0.006,0.024,0.004,0.005,0.017,0.037,0.016,0.052,0.107,0.054,0.035,0.046,0.042,0.093,0.026,0.061,0.01,0.241,0.115,0.071,0.06,0.233,0.001,0.085,0.042,0.027,0.184,0.057,0.05,0.019,0.041,0.01,0.206,0.142,0.295,0.009,0.072,0.045,0.113,0.007,0.032,0.035,0.018,0.04,0.127,0.156,0.139,0.071,0.054,0.028,0.072,0.116,0.146,0.072,0.05,0.019,0.068,0.061,0.056,0.039,0.132,0.023,0.006,0.001,0.039,0.034,0.032,0.006,0.036,0.02,0.022,0.029,0.018,0.015,0.028,0.01,0.027,0.005,0.011,0.013,0.016,0.034,0.003,0.018,0.086,0.016,0.008,0.008,0.009,0.004,0.003,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.001,0.003
0.001,0.001,0.002,0.0,0.0,0.002,0.002,0.0,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.036,0.034,0.05,0.006,0.003,0.055,0.009,0.023,0.022,0.028,0.075,0.077,0.011,0.009,0.002,0.002,0.001,0.0,0.002,0.001,0.002,0.001,0.0,0.001,0.004,0.014,0.006,0.002,0.005,0.07,0.013,0.03,0.041,0.056,0.056,0.083,0.118,0.063,0.073,0.048,0.091,0.018,0.114,0.177,0.148,0.053,0.071,0.011,0.113,0.049,0.061,0.024,0.076,0.013,0.137,0.039,0.092,0.079,0.018,0.056,0.065,0.194,0.0,0.078,0.047,0.125,0.113,0.033,0.084,0.101,0.036,0.097,0.058,0.103,0.016,0.011,0.115,0.004,0.016,0.135,0.006,0.044,0.015,0.017,0.005,0.129,0.078,0.028,0.086,0.077,0.088,0.036,0.01,0.038,0.001,0.008,0.017,0.016,0.006,0.023,0.013,0.018,0.019,0.008,0.033,0.003,0.004,0.073,0.05,0.081,0.04,0.008,0.011,0.005,0.005,0.007,0.007,0.0,0.004,0.001,0.002,0.0,0.0,0.0,0.002,0.001,0.001,0.001,0.0,0.002,0.0,0.001,0.001
0.002,0.002,0.002,0.002,0.003,0.004,0.0,0.002,0.002,0.001,0.002,0.0,0.001,0.001,0.003,0.004,0.021,0.035,0.006,0.013,0.03,0.025,0.079,0.029,0.072,0.067,0.088,0.026,0.031,0.013,0.008,0.002,0.003,0.001,0.0,0.0,0.0,0.001,0.003,0.002,0.002,0.005,0.003,0.01,0.019,0.005,0.055,0.046,0.04,0.025,0.061,0.089,0.045,0.088,0.06,0.035,0.027,0.027,0.174,0.016,0.069,0.045,0.028,0.029,0.095,0.035,0.103,0.024,0.097,0.047,0.044,0.113,0.055,0.006,0.013,0.038,0.023,0.185,0.044,0.004,0.125,0.181,0.017,0.008,0.087,0.03,0.125,0.122,0.013,0.04,0.056,0.002,0.122,0.128,0.088,0.007,0.014,0.023,0.2,0.063,0.054,0.041,0.148,0.01,0.133,0.074,0.072,0.008,0.048,0.006,0.018,0.007,0.047,0.047,0.018,0.021,0.01,0.004,0.01,0.017,0.009,0.005,0.009,0.008,0.048,0.062,0.057,0.019,0.033,0.037,0.018,0.009,0.013,0.003,0.002,0.0,0.001,0.0,0.0,0.002,0.002,0.001,0.002,0.001,0.002,0.002,0.001,0.003,0.0,0.0
0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.003,0.0,0.001,0.001,0.001,0.002,0.003,0.002,0.023,0.024,0.03,0.011,0.057,0.024,0.02,0.05,0.049,0.002,0.017,0.011,0.014,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.039,0.033,0.036,0.032,0.034,0.047,0.138,0.059,0.045,0.032,0.084,0.015,0.029,0.055,0.059,0.13,0.224,0.014,0.052,0.012,0.036,0.087,0.119,0.007,0.073,0.032,0.018,0.035,0.049,0.101,0.021,0.062,0.095,0.296,0.073,0.08,0.146,0.008,0.042,0.083,0.095,0.13,0.268,0.18,0.01,0.049,0.049,0.047,0.015,0.107,0.063,0.002,0.147,0.035,0.044,0.083,0.035,0.0,0.019,0.056,0.0,0.033,0.028,0.024,0.073,0.02,0.041,0.079,0.052,0.017,0.012,0.001,0.013,0.012,0.018,0.061,0.066,0.03,0.03,0.025,0.027,0.005,0.035,0.012,0.004,0.002,0.014,0.002,0.002,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.003,0.0,0.001,0.0,0.0,0.001
0.003,0.002,0.0,0.0,0.002,0.002,0.001,0.001,0.002,0.001,0.002,0.001,0.001,0.002,0.002,0.003,0.011,0.023,0.034,0.022,0.078,0.017,0.013,0.011,0.025,0.066,0.032,0.033,0.02,0.007,0.003,0.007,0.001,0.001,0.002,0.001,0.002,0.0,0.001,0.003,0.002,0.001,0.006,0.002,0.019,0.009,0.01,0.007,0.017,0.025,0.1,0.088,0.034,0.199,0.114,0.014,0.024,0.105,0.099,0.083,0.024,0.033,0.281,0.061,0.127,0.117,0.039,0.079,0.151,0.06,0.035,0.104,0.199,0.076,0.214,0.158,0.127,0.02,0.158,0.14,0.087,0.028,0.116,0.245,0.044,0.091,0.015,0.029,0.042,0.042,0.039,0.177,0.146,0.034,0.021,0.098,0.018,0.027,0.054,0.193,0.173,0.102,0.073,0.231,0.133,0.018,0.023,0.012,0.114,0.029,0.001,0.061,0.028,0.05,0.035,0.019,0.027,0.011,0.015,0.003,0.023,0.037,0.016,0.048,0.024,0.046,0.047,0.068,0.008,0.023,0.017,0.013,0.017,0.006,0.002,0.004,0.0,0.001,0.002,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.001,0.002,0.002,0.001
0.0,0.001,0.001,0.002,0.0,0.001,0.0,0.002,0.0,0.001,0.001,0.0,0.001,0.0,0.001,0.002,0.008,0.025,0.036,0.047,0.086,0.064,0.04,0.057,0.007,0.05,0.004,0.04,0.016,0.007,0.012,0.0,0.006,0.001,0.001,0.0,0.001,0.003,0.0,0.001,0.001,0.003,0.011,0.0,0.012,0.019,0.006,0.018,0.022,0.057,0.011,0.083,0.078,0.067,0.039,0.003,0.024,0.026,0.04,0.256,0.15,0.019,0.07,0.134,0.004,0.048,0.09,0.041,0.022,0.207,0.137,0.167,0.076,0.046,0.154,0.044,0.03,0.104,0.073,0.053,0.154,0.183,0.102,0.01,0.093,0.009,0.119,0.03,0.038,0.014,0.082,0.201,0.073,0.072,0.177,0.061,0.12,0.147,0.023,0.018,0.091,0.033,0.016,0.037,0.044,0.103,0.092,0.026,0.028,0.066,0.065,0.076,0.019,0.02,0.011,0.019,0.03,0.001,0.024,0.01,0.008,0.003,0.018,0.002,0.028,0.073,0.045,0.049,0.036,0.017,0.013,0.008,0.004,0.008,0.001,0.0,0.001,0.0,0.002,0.0,0.001,0.002,0.0,0.002,0.001,0.0,0.001,0.001,0.003,0.0
0.0,0.002,0.002,0.001,0.0,0.003,0.0,0.0,0.003,0.0,0.001,0.001,0.001,0.001,0.0,0.004,0.011,0.018,0.013,0.016,0.002,0.093,0.043,0.056,0.045,0.011,0.1,0.033,0.036,0.046,0.001,0.004,0.006,0.0,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.021,0.014,0.009,0.005,0.018,0.045,0.078,0.07,0.072,0.046,0.119,0.119,0.056,0.004,0.057,0.177,0.296,0.097,0.104,0.136,0.126,0.016,0.299,0.005,0.086,0.126,0.021,0.035,0.091,0.049,0.146,0.19,0.019,0.086,0.159,0.187,0.183,0.116,0.2,0.066,0.229,0.042,0.107,0.079,0.018,0.039,0.128,0.16,0.022,0.041,0.071,0.009,0.045,0.121,0.003,0.022,0.058,0.185,0.073,0.052,0.227,0.135,0.006,0.045,0.029,0.027,0.036,0.018,0.013,0.006,0.025,0.003,0.041,0.031,0.006,0.007,0.012,0.001,0.017,0.051,0.034,0.019,0.014,0.014,0.051,0.012,0.012,0.011,0.013,0.0,0.002,0.001,0.0,0.001,0.002,0.002,0.001,0.002,0.0,0.001,0.001,0.0,0.002,0.001,0.003,0.0,0.001,0.0
0.002,0.001,0.002,0.001,0.001,0.001,0.001,0.0,0.004,0.002,0.002,0.001,0.001,0.0,0.002,0.001,0.002,0.003,0.027,0.046,0.064,0.047,0.038,0.056,0.03,0.049,0.039,0.025,0.011,0.017,0.005,0.007,0.002,0.0,0.001,0.003,0.001,0.002,0.0,0.001,0.0,0.008,0.011,0.007,0.002,0.02,0.031,0.024,0.001,0.086,0.027,0.044,0.07,0.121,0.094,0.074,0.024,0.063,0.133,0.043,0.108,0.017,0.005,0.0,0.016,0.067,0.035,0.225,0.021,0.05,0.099,0.112,0.186,0.036,0.035,0.025,0.14,0.032,0.075,0.057,0.089,0.155,0.016,0.186,0.014,0.069,0.038,0.081,0.316,0.08,0.023,0.11,0.05,0.122,0.221,0.044,0.12,0.004,0.017,0.015,0.062,0.237,0.096,0.106,0.028,0.034,0.01,0.078,0.091,0.036,0.005,0.034,0.007,0.02,0.034,0.014,0.035,0.008,0.006,0.007,0.002,0.001,0.037,0.06,0.035,0.13,0.066,0.044,0.032,0.011,0.007,0.018,0.003,0.01,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.0,0.0,0.001
0.001,0.004,0.002,0.002,0.001,0.0,0.002,0.001,0.0,0.0,0.003,0.001,0.001,0.001,0.001,0.002,0.002,0.008,0.024,0.037,0.071,0.04,0.037,0.045,0.021,0.032,0.084,0.018,0.038,0.011,0.014,0.004,0.001,0.002,0.0,0.0,0.001,0.001,0.002,0.001,0.0,0.005,0.008,0.012,0.011,0.007,0.029,0.002,0.025,0.057,0.011,0.06,0.141,0.044,0.018,0.014,0.008,0.034,0.053,0.018,0.148,0.029,0.199,0.033,0.233,0.058,0.065,0.0,0.154,0.152,0.146,0.081,0.103,0.028,0.048,0.048,0.016,0.024,0.107,0.147,0.022,0.011,0.082,0.176,0.122,0.012,0.053,0.088,0.054,0.064,0.063,0.006,0.052,0.005,0.014,0.105,0.006,0.019,0.214,0.027,0.015,0.022,0.058,0.133,0.022,0.038,0.07,0.097,0.05,0.027,0.025,0.017,0.067,0.003,0.042,0.032,0.007,0.001,0.003,0.028,0.004,0.044,0.023,0.001,0.024,0.091,0.049,0.04,0.011,0.005,0.001,0.01,0.005,0.003,0.006,0.002,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.001,0.0,0.002,0.001,0.0,0.0
