@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.532,1.024,1.568,1.181,3.231,1.826,1.127,0.361,-0.463,-0.341,0.336,0.203,0.093,0.538,0.113,0.198,-0.264,-0.593,-0.46,-0.494,-0.75,-0.5,-0.559,-0.715,-0.789,-0.877,-0.837,-1.123,-1.364,-1.48,-1.659,-1.865,-2.009,-2.42,-2.877,-2.233,-3.376,-2.192,-1.81,-1.881,-1.546,-1.156,-1.364,-0.46,-0.055,-0.387,0.33,0.172,0.356,0.356,0.653,0.973,0.43,0.696,0.672,0.781,0.721,0.656,0.335,0.545,0.578,0.556,0.501,0.435,0.422,0.34,0.484,0.59,0.566,0.611,0.638,0.575,0.439,0.829,1.035,1.281,0.348,0.716,0.928,0.924,0.249,0.377,0.279,0.14,0.293,0.024,0.371,-0.004,-0.57,-0.082,0.3,0.16,0.173,0.106,0.224,-0.111,1.0
0.275,0.974,0.95,1.689,1.988,2.118,1.978,1.17,0.721,-0.086,0.074,-0.281,0.0,-0.564,-0.013,-0.209,-0.215,-0.68,-1.187,-0.575,-0.69,-1.223,-0.646,-1.059,-1.07,-1.192,-1.43,-1.681,-1.519,-1.749,-1.54,-2.015,-2.141,-1.272,-1.729,-1.863,-1.863,-2.204,-1.625,-1.206,-1.201,-0.876,-0.702,-0.329,-0.217,0.039,0.613,0.012,0.292,0.336,0.234,0.598,0.585,0.598,0.474,0.491,0.511,0.46,0.426,0.459,0.691,0.535,0.438,0.545,0.494,0.721,1.018,0.655,0.652,0.697,0.765,0.738,0.79,0.938,0.875,0.905,1.002,1.021,0.892,0.811,0.78,0.545,0.376,0.583,0.325,0.43,0.261,0.345,0.666,0.291,0.26,0.409,0.159,0.255,0.421,0.206,1.0
-0.757,0.073,0.338,-0.401,-0.487,-1.226,-1.467,-1.536,-1.498,-2.205,-1.685,-1.399,-1.092,-1.601,-1.153,-1.49,-0.927,-1.501,-1.251,-1.379,-1.224,-1.74,-1.394,-1.37,-1.616,-1.234,-1.666,-1.098,-0.271,-0.724,-0.406,-0.405,-0.031,-0.056,0.575,0.533,0.09,0.627,0.309,0.528,0.319,-0.323,0.789,0.003,-0.215,-0.791,-0.046,0.556,0.373,0.211,0.53,0.422,0.449,0.581,0.914,0.663,0.705,1.011,0.658,0.552,0.637,0.672,0.737,0.565,0.629,0.54,0.885,1.099,1.039,1.135,0.642,0.523,0.537,0.199,0.398,0.07,0.297,-0.288,0.271,0.242,0.222,0.176,0.304,0.388,0.065,0.348,0.402,0.518,0.374,0.548,1.932,3.175,2.783,3.055,0.976,-1.083,1.0
1.093,2.708,3.414,2.328,1.922,0.246,-0.002,1.074,0.932,0.471,0.764,0.645,0.089,-0.595,-0.545,-0.649,-0.965,-0.907,-1.068,-1.128,-1.064,-1.289,-1.035,-1.522,-1.306,-1.595,-1.445,-1.411,-1.775,-2.009,-2.186,-2.616,-1.706,-1.672,-1.075,-1.878,-0.075,-0.224,-0.045,0.461,0.884,0.719,0.662,1.129,0.784,1.133,0.813,0.966,0.682,0.789,0.677,0.373,0.877,0.343,0.6,1.018,0.558,0.549,0.66,0.498,0.392,0.664,0.457,0.397,0.494,0.078,0.192,0.251,-0.013,-0.093,0.066,0.384,0.416,0.513,0.799,0.585,0.64,0.157,0.247,-0.04,-0.361,-0.056,-0.522,-0.314,-0.284,-0.299,-0.234,-0.716,-0.432,-0.289,-0.52,-0.221,-0.554,-0.706,-0.226,0.239,1.0
0.638,0.453,0.39,1.546,1.997,3.473,2.661,2.187,2.432,1.914,1.922,0.784,0.064,0.023,0.081,0.448,0.364,0.012,-0.269,-0.046,0.178,0.133,-0.181,-0.199,-0.0,-0.215,-0.696,-0.529,-0.344,-0.331,-0.631,-1.256,-1.253,-0.991,-0.741,-0.964,-1.012,-1.422,-1.398,-1.491,-1.762,-1.898,-2.435,-1.972,-1.622,-1.665,-1.265,-1.484,-1.377,-1.431,-1.149,-1.414,-0.916,-1.059,-0.668,-0.613,-0.392,-0.336,-0.136,-0.025,-0.082,-0.072,-0.015,0.232,0.326,0.311,0.347,0.442,0.613,0.71,0.734,0.562,0.749,0.759,0.658,0.881,0.574,0.865,0.679,0.837,0.574,0.375,-0.085,0.474,0.553,0.367,0.557,0.562,0.722,0.672,0.715,0.538,0.043,0.622,0.187,0.159,-1.0
2.301,3.481,2.707,2.694,1.547,-1.29,1.441,1.127,1.394,1.081,0.419,-0.001,-0.408,-0.381,-0.523,-0.317,-0.767,-1.01,-0.828,-0.837,-0.91,-0.736,-1.047,-1.172,-1.432,-1.311,-1.526,-1.866,-2.088,-2.512,-1.341,-1.882,-1.87,-1.153,-0.883,-0.94,-1.66,0.12,0.237,0.511,0.521,0.8,1.277,0.931,0.979,0.667,0.871,0.789,0.403,1.029,0.787,1.014,0.54,0.457,0.502,0.494,0.604,0.396,0.357,0.392,0.145,0.368,0.288,0.338,0.13,-0.02,0.191,-0.074,0.016,0.34,0.052,0.045,-0.027,0.08,0.342,0.389,0.884,0.332,0.438,0.097,0.06,-0.435,-0.305,-0.269,-0.362,-0.223,-0.271,-0.235,-0.461,0.249,-0.67,0.151,0.193,-0.802,-0.217,-0.196,1.0
0.303,2.123,3.454,2.641,2.268,0.854,-1.063,0.709,0.492,0.098,-0.036,0.144,-0.387,-0.456,-0.889,-0.996,-0.397,-1.149,-1.232,-1.101,-1.45,-1.407,-1.767,-1.464,-1.617,-2.094,-1.81,-1.668,-1.724,-2.026,-2.149,-1.828,-1.505,-1.973,-2.51,-0.914,-0.271,-0.025,-0.309,0.767,0.826,0.939,1.102,0.762,1.591,-0.172,0.776,0.484,0.52,0.777,1.063,0.673,0.64,0.477,0.588,0.738,0.905,0.538,0.436,0.388,0.76,0.56,0.724,0.458,0.42,0.338,0.314,0.205,0.272,0.153,0.162,0.071,0.374,0.42,0.748,0.734,0.468,0.338,0.718,0.211,-0.167,-0.147,-0.091,-0.187,-0.024,-0.371,-0.423,0.049,-0.203,-0.471,-0.196,-0.598,-0.51,0.039,0.075,-0.208,1.0
0.612,1.115,4.027,2.299,2.218,0.561,-0.722,0.589,1.179,0.51,0.77,0.557,0.07,-0.808,-0.555,-0.863,-0.508,-1.116,-0.848,-1.075,-1.353,-0.89,-1.288,-1.366,-1.506,-1.383,-1.732,-1.818,-1.667,-1.957,-2.021,-1.771,-1.777,-2.086,-1.7,-0.819,-1.399,-0.359,-0.161,-0.185,-0.021,1.282,1.016,0.826,0.224,0.909,0.072,1.153,0.796,0.676,0.962,0.538,1.022,0.826,0.825,0.384,0.842,0.833,0.596,0.595,0.79,0.877,0.388,0.258,0.544,0.467,0.304,0.255,0.23,0.341,0.084,0.366,0.349,0.39,0.486,0.654,0.387,-0.345,-0.007,-0.006,-0.124,-0.763,-0.275,-0.377,-0.484,-0.297,-0.306,-0.664,-0.512,-0.495,-0.05,-0.551,-0.543,-0.728,-0.512,-0.372,1.0
1.113,1.571,2.261,1.872,2.08,1.875,1.18,0.258,-0.245,-0.743,-0.998,-0.672,-1.05,-1.137,-1.122,-1.224,-1.27,-1.387,-1.373,-1.595,-1.44,-1.289,-1.358,-1.649,-0.942,-1.553,-1.385,-1.757,-1.358,-2.104,-1.52,-1.645,-1.117,-1.314,-1.444,-0.873,-1.061,-0.601,-0.874,-0.454,-0.734,-0.04,-0.292,0.265,0.257,0.397,0.06,0.339,0.005,0.417,0.402,0.273,0.353,0.323,0.069,0.297,0.337,0.314,0.274,0.399,0.37,0.469,0.389,0.353,0.46,0.8,0.6,0.712,0.667,0.815,0.601,0.359,0.535,0.468,0.774,0.647,0.628,0.451,0.368,0.28,0.273,0.449,0.379,0.208,0.436,0.128,0.364,0.614,0.513,1.069,2.493,2.387,2.008,1.815,1.259,0.272,-1.0
0.931,1.115,1.35,2.233,2.185,2.107,1.967,1.55,0.987,0.131,-0.189,-0.21,-0.038,-0.036,-0.344,-0.186,-0.352,-0.378,-0.225,-0.163,-0.72,-1.104,-0.792,-0.579,-0.677,-0.624,-1.089,-1.16,-1.167,-1.558,-1.502,-1.782,0.465,-2.007,-1.678,-2.188,-1.788,-1.788,-2.286,-1.769,-1.544,-1.781,-0.741,-1.269,-1.026,-0.918,-0.539,-0.352,-0.449,-0.481,-0.201,0.102,0.154,-0.057,0.274,0.253,0.293,0.453,0.323,0.234,0.176,0.553,0.473,0.199,0.4,0.659,0.415,0.424,0.451,0.469,0.272,0.475,0.552,0.641,0.456,0.591,0.705,0.975,0.5,0.58,0.931,1.039,0.944,0.944,0.999,0.494,0.42,0.893,0.685,0.599,0.18,0.687,0.561,0.892,0.848,0.443,-1.0
-0.2,-0.83,-0.711,-0.614,-0.586,-0.403,-0.733,-0.496,-0.833,-1.055,-0.663,-0.691,-1.547,-1.058,-1.048,-1.204,-1.567,-1.185,-1.261,-1.445,-1.501,-1.645,-1.874,-2.249,-1.762,-1.928,-2.18,-1.653,-2.014,-1.568,-1.45,-0.915,-0.654,-0.721,-0.024,0.416,0.462,0.66,0.564,0.432,0.398,0.799,0.43,0.81,0.946,0.602,0.484,0.613,0.809,0.304,0.528,0.938,0.579,0.415,0.203,0.487,0.729,0.583,0.701,0.606,0.819,0.899,0.983,1.39,1.152,1.303,1.126,1.154,1.082,0.772,0.666,0.709,0.595,0.961,0.692,0.615,0.329,0.06,0.325,0.242,0.294,0.484,0.093,0.32,0.817,0.334,0.611,0.954,1.344,2.113,2.838,1.714,0.407,0.289,-0.587,-0.451,1.0
0.489,-0.365,1.723,1.697,1.703,-0.6,-0.832,0.834,-0.576,-0.218,0.307,-0.884,-0.34,-1.181,-1.14,-1.144,-1.148,-1.298,-1.198,-1.393,-1.408,-1.813,-1.266,-1.695,-1.676,-1.814,-2.051,-1.681,-1.877,-2.002,-2.166,-2.556,-2.797,-1.661,-1.593,-1.145,-1.055,0.058,0.312,0.138,0.882,0.513,0.648,0.943,0.198,0.352,0.872,0.768,0.41,0.184,0.369,0.57,0.483,0.543,0.24,0.534,0.634,0.61,0.53,0.295,0.493,0.509,0.256,0.393,0.403,0.783,0.512,0.479,0.426,0.312,0.424,0.616,0.415,0.529,0.782,0.799,1.008,0.968,0.859,0.814,0.678,0.713,0.7,0.554,0.253,0.686,0.822,-0.48,0.599,0.427,0.609,0.16,1.734,1.172,0.386,0.598,1.0
0.583,0.781,2.327,4.289,2.808,0.368,-1.372,-1.24,-0.191,-0.018,0.145,-0.208,-0.257,0.2,-0.313,-0.145,-0.294,-1.038,-0.545,-0.8,-0.905,-1.074,-1.293,-1.237,-1.052,-1.693,-1.257,-1.648,-1.611,-1.515,-1.51,-1.87,-1.915,-1.78,-1.84,-1.647,-1.11,-0.646,-0.314,0.424,0.068,0.041,1.354,0.386,0.92,1.654,0.581,1.052,1.004,0.844,0.928,0.801,0.817,0.785,0.472,0.633,0.795,0.55,0.453,1.438,0.363,0.01,0.858,0.105,0.552,0.381,0.067,0.455,0.129,0.165,0.398,0.523,0.31,0.566,1.157,0.381,0.793,0.732,-0.014,0.241,0.019,0.244,-0.057,-0.293,-0.835,-0.243,-0.067,-0.181,-0.333,-0.061,-0.096,0.072,0.09,-0.04,0.046,-0.127,1.0
