@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.655,1.117,1.877,-1.334,5.015,1.694,1.212,0.381,-0.885,-0.906,0.377,0.198,0.077,1.31,-0.226,0.227,-0.452,-0.727,-0.467,-0.331,-0.926,-0.423,-0.565,-0.731,-0.782,-1.047,-0.697,-0.971,-1.29,-1.621,-1.672,-1.888,-2.357,-2.817,-3.935,-2.297,-6.173,-2.224,-1.425,-1.985,-1.603,-0.655,-2.227,-0.427,0.67,-0.922,0.642,-0.146,0.445,-0.227,0.33,1.772,-0.114,0.394,0.394,0.806,0.459,0.602,-0.174,0.566,0.609,0.561,0.545,0.428,0.465,0.202,0.487,0.77,0.791,0.793,0.656,0.466,-0.126,0.74,0.85,1.387,-1.507,0.401,0.915,1.0,-0.152,0.571,0.081,0.065,0.312,-0.72,1.214,-0.032,-1.853,0.479,1.219,-0.003,0.431,0.223,0.265,-0.721,1.0
0.274,2.208,1.028,2.063,1.841,1.794,2.218,1.036,1.071,-0.266,0.07,-1.796,0.251,-1.552,-0.052,-0.559,-0.081,-0.195,-1.746,-0.414,0.031,-1.6,-0.154,-0.809,-0.591,-1.207,-1.368,-1.651,-0.563,-1.917,-1.462,-2.012,-2.14,0.615,-1.078,-1.981,-1.351,-2.276,-1.714,-0.791,-1.082,-0.864,-0.738,-0.145,-0.258,0.315,2.068,-0.159,0.491,0.336,-0.375,0.748,0.824,0.798,0.328,0.508,0.564,0.333,0.43,0.369,0.657,0.47,0.433,0.452,0.194,0.931,1.896,0.708,0.655,0.671,0.772,0.696,0.802,0.984,0.659,0.88,1.014,1.02,1.044,0.953,0.881,0.577,0.211,0.774,0.019,0.435,-0.179,0.351,1.381,0.097,0.276,0.7,-0.189,0.101,0.417,0.066,1.0
-0.884,0.822,0.642,-0.608,-0.082,-1.242,-1.323,-1.607,-1.366,-3.715,-1.676,-1.408,-0.145,-1.649,-0.764,-1.908,0.056,-1.769,-1.281,-1.533,-0.712,-2.766,-1.481,-1.419,-2.033,-0.756,-2.584,-1.075,1.477,-0.566,-0.409,-0.837,0.06,-0.559,0.957,0.529,-0.578,0.872,-0.072,0.938,0.334,-1.071,2.157,0.018,-0.773,-2.831,-0.047,1.157,0.758,-0.032,0.528,0.434,0.361,0.612,1.437,0.631,0.889,1.522,0.602,0.497,0.501,0.58,0.874,0.461,0.64,0.547,1.112,1.075,1.098,1.038,0.548,0.404,0.673,-0.141,0.353,-0.414,0.376,-1.506,0.375,0.03,0.269,0.161,0.486,0.392,-0.437,0.602,0.561,1.512,0.479,0.314,2.933,3.301,1.412,4.057,0.528,-2.875,1.0
1.357,2.446,2.322,2.199,2.478,0.664,1.486,1.692,1.086,-0.377,0.565,0.745,0.088,-0.601,-0.306,-0.811,-0.823,-0.993,-1.294,-1.227,-1.073,-1.427,-0.127,-1.778,-1.359,-1.534,-0.864,-1.185,-2.046,-2.393,-2.833,-5.337,-1.941,-1.695,-0.708,-3.995,1.141,-0.433,-0.047,0.594,1.485,1.2,-0.092,1.159,0.575,1.191,0.473,1.115,0.363,0.604,0.448,-0.14,0.976,0.144,0.7,1.705,0.576,0.607,0.713,0.551,0.378,0.96,0.768,0.474,0.612,0.076,0.155,0.041,-0.317,-0.333,0.161,0.624,0.851,0.058,1.111,0.82,0.974,0.298,0.226,0.061,-0.247,0.233,-0.724,-0.296,-0.063,0.018,-0.215,-0.776,-0.504,-0.276,-0.422,-0.286,-0.541,-0.703,-0.024,1.394,1.0
0.981,-0.238,-0.72,2.272,1.988,5.894,3.177,2.104,3.206,1.908,3.272,0.905,-0.329,0.202,0.136,0.641,0.389,0.184,-0.267,-0.085,0.164,0.381,-0.169,-0.255,0.352,0.094,-1.028,-0.521,-0.208,0.017,-0.461,-2.234,-2.071,-1.167,-0.391,-1.016,-0.537,-1.304,-1.153,-1.686,-2.248,-1.862,-3.529,-2.555,-1.724,-1.536,0.069,-1.119,-1.194,-1.439,-0.464,-1.668,-0.376,-1.381,-0.544,-0.798,-0.328,-0.439,-0.14,-0.014,-0.168,-0.102,-0.271,0.07,0.247,0.325,0.315,0.205,0.63,1.182,1.339,0.557,1.249,1.506,0.971,1.2,-0.107,1.138,0.626,1.086,0.359,0.166,-1.357,0.221,0.536,0.402,1.053,0.453,0.75,0.802,1.092,0.492,-1.253,0.53,-0.946,-0.049,-1.0
2.431,3.346,2.254,2.626,3.258,-5.454,0.947,0.735,1.988,0.821,-0.023,0.126,-0.343,-0.384,-0.522,0.687,-0.901,-1.483,-0.749,-0.412,-0.35,0.102,-0.845,-0.812,-1.259,-0.824,-1.207,-1.829,-2.782,-4.088,0.273,-1.637,-2.125,-0.457,0.031,-0.98,-4.565,0.797,0.339,0.885,0.512,0.844,2.331,1.089,1.361,0.382,1.236,1.133,-0.228,2.288,1.334,1.749,0.457,0.348,0.517,0.443,0.821,0.371,0.195,0.344,-0.292,0.498,0.239,0.553,0.208,-0.217,0.317,-0.447,0.028,1.145,0.03,0.172,0.005,0.067,0.618,0.399,2.086,0.18,0.931,0.206,0.249,-1.036,-0.587,-0.067,-0.182,-0.205,-0.251,0.177,-0.723,1.502,-1.554,1.409,1.306,-2.12,-0.033,-0.172,1.0
0.262,2.2,3.48,3.662,2.182,1.434,-1.503,1.861,0.474,0.589,-0.05,-0.359,-0.378,-0.045,-0.497,-0.883,0.157,-1.074,-1.319,-1.133,-1.621,-1.683,-2.874,-1.372,-1.506,-2.747,-1.8,-1.654,-1.387,-2.095,-2.407,-1.656,-1.182,-3.55,-5.87,-0.932,0.305,0.273,-1.59,1.0,1.13,1.695,1.066,0.992,2.722,-3.709,0.771,-0.649,0.052,0.498,1.419,0.49,0.595,0.655,-0.015,0.714,1.715,0.316,0.324,-0.058,0.99,0.537,1.406,0.458,0.518,0.309,0.102,0.146,0.595,0.263,0.058,-0.008,0.634,0.335,0.893,0.246,0.372,0.275,1.396,0.014,-0.684,-0.007,-0.108,-0.257,0.023,-0.815,-1.078,0.692,-0.295,-1.184,-0.227,-2.028,-1.093,0.456,0.37,-0.285,1.0
0.567,-1.578,5.293,1.223,2.416,0.561,-0.829,0.218,1.305,0.245,0.299,-0.17,0.254,-1.601,-0.603,-1.131,0.377,-1.602,-0.673,-1.179,-2.012,-0.347,-1.564,-1.438,-1.363,-1.236,-2.249,-1.844,-1.012,-1.976,-2.523,-1.802,-1.891,-3.114,-2.696,-0.268,-2.987,-0.403,-0.157,-1.248,-0.856,3.145,0.831,0.81,-1.264,0.926,-1.727,1.813,0.856,0.499,1.703,0.583,1.825,0.826,1.226,0.285,1.239,0.969,1.174,0.439,0.492,1.25,0.33,0.299,0.865,0.826,0.374,0.382,0.248,0.401,0.083,0.397,0.279,-0.285,-0.338,0.589,0.58,-0.691,-0.098,-0.257,-0.183,-1.949,-0.296,-0.941,-0.499,-0.476,-0.39,-1.113,-0.5,-0.297,0.176,-0.807,-0.055,-1.552,-0.57,-0.72,1.0
1.174,1.588,4.492,3.425,3.551,2.354,1.061,0.044,-0.019,-0.778,-1.12,0.186,-1.01,-1.071,-0.908,-1.198,-1.133,-1.442,-1.477,-2.193,-1.613,-1.177,-1.309,-2.283,0.206,-1.707,-1.09,-2.266,-0.757,-3.704,-1.53,-1.642,-0.141,-1.097,-1.588,0.005,-1.125,0.118,-1.383,-0.336,-1.807,-0.035,-1.05,0.674,0.255,1.045,-0.047,0.537,-0.703,0.519,0.265,0.34,0.816,0.279,-0.413,0.49,0.265,0.378,0.238,0.391,0.382,0.564,0.17,0.385,0.394,0.946,0.583,0.878,0.13,1.09,0.7,-0.088,0.809,0.148,0.761,0.431,0.639,0.352,0.191,0.343,0.462,0.57,0.703,0.204,0.613,0.124,0.665,0.685,0.427,1.01,3.348,2.391,2.044,1.951,1.235,-0.045,-1.0
1.942,1.382,0.252,1.922,1.895,2.157,1.966,1.64,1.577,0.168,-0.09,-0.231,-0.137,0.101,-0.296,0.436,-0.176,-0.363,-0.18,0.163,-1.022,-1.883,-0.786,-0.172,-0.617,-0.08,-1.032,-1.086,-1.153,-2.124,-1.475,-2.337,5.702,-2.641,-1.335,-3.114,-1.714,-1.68,-3.475,-1.942,-1.539,-2.592,0.996,-0.918,-0.436,-0.928,-0.571,-0.242,-0.319,-0.558,-0.376,0.182,0.425,-0.513,0.301,0.278,0.254,0.437,0.382,0.576,-0.186,0.557,0.765,0.21,0.36,0.875,0.422,0.657,0.446,0.495,-0.046,0.428,0.414,0.665,0.107,0.737,0.955,1.694,0.384,0.58,0.908,1.093,1.084,0.731,0.897,-0.217,-0.478,0.999,0.75,0.52,-1.448,0.338,0.113,1.06,0.949,0.314,-1.0
0.221,-1.349,-0.983,-0.577,-0.522,-0.43,-1.759,-0.288,-0.674,-1.207,-0.293,-0.562,-2.877,-1.019,-1.527,-1.481,-1.699,-0.663,-1.437,-1.204,-0.538,-1.357,-1.769,-2.681,-1.827,-1.953,-2.135,-1.39,-3.251,-1.525,-1.59,-0.693,-0.562,-1.301,0.209,0.825,1.235,1.96,0.597,0.143,0.597,1.525,-0.055,1.341,1.773,0.908,0.52,0.547,1.603,0.215,0.569,1.824,0.774,0.338,-0.516,0.278,1.176,0.485,0.695,0.353,0.775,0.706,0.829,2.114,1.064,1.35,0.816,1.122,1.228,0.674,0.601,1.057,0.61,1.604,0.717,0.656,0.561,-0.075,0.151,-0.026,0.056,0.553,-0.06,0.668,1.943,0.424,0.745,0.915,1.316,1.92,3.77,1.881,-0.882,0.336,-0.826,-0.449,1.0
1.493,-4.406,1.103,1.596,2.473,-1.399,-2.009,0.862,-2.16,-0.811,0.527,-1.374,1.15,-1.66,-1.275,-1.123,-0.911,-1.299,-0.906,-1.487,-1.24,-2.616,-0.612,-1.695,-1.409,-1.862,-2.493,-0.821,-1.542,-1.97,-2.165,-3.702,-5.171,-1.422,-1.74,-1.149,-1.685,1.28,1.396,0.01,1.963,0.52,0.644,1.434,-0.946,-0.237,1.53,1.037,0.383,-0.424,-0.221,0.69,0.263,0.441,-0.601,0.398,0.635,0.685,0.619,-0.106,0.362,0.466,-0.06,0.275,0.094,1.487,0.744,0.724,0.436,0.141,0.383,0.781,0.293,0.781,0.924,0.647,1.006,0.826,0.844,0.655,0.649,0.905,0.692,0.55,0.021,1.015,1.027,-2.803,0.901,0.075,0.495,-0.766,4.467,2.255,0.053,0.473,1.0
0.863,-0.203,2.591,5.251,2.859,-1.234,-3.339,-1.555,-0.355,-0.355,0.003,0.235,-0.379,0.053,-0.36,-0.255,0.088,-1.282,-0.126,-0.78,-0.767,-1.201,-1.507,-1.227,-0.344,-2.121,-0.507,-1.827,-1.301,-0.411,-0.962,-1.298,-2.415,-1.791,-2.254,-2.436,-0.701,-0.597,0.633,2.114,0.043,0.041,3.55,-0.658,0.923,3.019,0.095,1.051,0.985,1.142,0.86,1.209,0.85,0.725,0.777,0.734,0.749,0.327,0.431,1.545,0.668,-0.111,1.0,0.215,0.524,0.371,-0.04,0.416,0.036,0.109,0.314,0.995,0.32,-0.045,1.17,-0.019,0.512,0.718,-0.187,0.33,0.105,0.627,0.356,-0.325,-1.802,-0.749,-0.328,-0.153,-0.338,-0.071,-0.227,0.784,0.682,0.223,-0.056,-0.077,1.0
