@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.015,0.003,0.005,0.001,0.001,0.006,0.009,0.024,0.016,0.011,0.001,0.002,0.006,0.013,0.002,0.014,0.038,0.129,0.126,0.729,0.412,0.062,0.468,0.147,0.558,0.209,0.505,0.157,0.099,0.05,0.128,0.01,0.04,0.026,0.009,0.002,0.017,0.008,0.002,0.031,0.008,0.006,0.077,0.047,0.099,0.236,0.013,0.04,0.486,0.063,0.747,0.559,0.71,0.926,0.815,1.702,0.744,0.484,0.9,0.485,0.922,1.011,0.068,0.384,1.255,2.421,0.601,0.072,1.418,0.472,0.847,0.051,0.845,1.413,1.075,0.091,0.882,0.26,0.507,1.159,0.925,0.774,0.158,0.771,0.401,1.436,0.397,0.673,2.234,1.386,1.118,0.563,0.593,0.611,0.067,0.092,1.109,0.469,0.627,0.678,0.177,0.148,0.325,1.351,0.069,0.224,0.008,0.726,0.775,0.032,0.389,0.263,0.458,0.442,0.057,0.1,0.002,0.158,0.038,0.39,0.269,0.321,0.827,0.704,0.832,1.314,0.23,0.456,0.278,0.032,0.059,0.216,0.054,0.003,0.011,0.024,0.005,0.005,0.016,0.006,0.012,0.018,0.013,0.028,0.032,0.004,0.017,0.018,0.011,0.034
0.009,0.013,0.003,0.005,0.01,0.008,0.02,0.005,0.004,0.003,0.006,0.03,0.009,0.012,0.01,0.004,0.024,0.34,0.063,0.611,0.444,0.341,0.145,0.686,0.281,0.529,0.075,0.192,0.134,0.07,0.039,0.06,0.009,0.005,0.001,0.008,0.014,0.013,0.012,0.008,0.014,0.008,0.07,0.107,0.019,0.253,0.233,0.004,0.087,0.097,0.728,0.078,0.414,1.465,0.28,0.074,0.741,1.149,0.589,0.846,0.865,1.147,1.513,0.421,0.372,0.021,1.068,0.664,0.502,1.209,0.127,0.096,0.118,0.738,0.836,0.021,0.045,0.157,0.317,0.622,1.507,0.648,0.282,1.346,0.24,0.055,2.205,1.801,0.59,2.306,0.446,1.3,0.852,1.045,1.412,0.289,0.342,0.34,0.642,0.359,0.347,0.282,0.43,0.719,0.549,0.517,1.18,0.13,0.357,0.093,0.633,0.113,0.186,0.147,0.252,0.281,0.166,0.023,0.069,0.002,0.085,0.234,0.097,0.32,0.403,0.028,0.527,0.874,0.147,0.061,0.025,0.077,0.017,0.002,0.001,0.019,0.004,0.02,0.007,0.01,0.012,0.014,0.017,0.004,0.004,0.035,0.007,0.011,0.003,0.007
0.002,0.015,0.006,0.03,0.003,0.0,0.014,0.012,0.016,0.017,0.023,0.004,0.013,0.001,0.025,0.032,0.146,0.161,0.244,0.161,0.005,0.102,0.545,0.284,0.502,0.586,0.573,0.059,0.067,0.15,0.045,0.115,0.028,0.002,0.015,0.006,0.028,0.011,0.003,0.021,0.003,0.026,0.167,0.04,0.205,0.168,0.107,0.196,0.553,0.968,0.488,0.1,1.766,0.131,0.65,0.801,1.499,0.338,1.893,1.604,0.594,1.26,0.401,0.572,0.708,1.606,1.008,0.249,0.494,1.952,0.589,0.801,2.132,0.768,0.096,1.617,0.59,0.139,0.878,0.648,0.336,1.051,0.36,1.024,0.531,0.772,0.517,0.51,1.565,1.229,0.677,0.756,0.071,0.867,1.168,0.672,0.583,0.996,1.218,1.454,0.076,0.536,0.149,0.442,0.484,0.692,0.287,0.135,0.448,0.997,0.33,0.006,0.234,0.223,0.01,0.101,0.288,0.243,0.02,0.017,0.11,0.311,0.17,0.24,0.537,0.569,0.3,0.314,0.215,0.11,0.226,0.184,0.083,0.079,0.035,0.014,0.011,0.002,0.022,0.0,0.012,0.023,0.008,0.023,0.033,0.002,0.005,0.022,0.015,0.011
0.006,0.018,0.007,0.019,0.003,0.023,0.013,0.016,0.031,0.005,0.004,0.002,0.01,0.002,0.006,0.004,0.143,0.013,0.335,0.979,0.149,0.477,0.195,0.025,0.148,0.57,0.018,0.528,0.26,0.116,0.044,0.06,0.024,0.01,0.006,0.001,0.0,0.006,0.006,0.01,0.009,0.032,0.108,0.21,0.035,0.168,0.146,0.161,1.694,0.72,1.25,1.499,1.176,0.476,0.431,0.096,0.477,1.327,0.355,1.433,0.251,0.051,0.843,0.709,2.238,0.189,1.649,0.554,1.011,0.482,0.697,0.475,0.675,1.538,0.167,0.929,1.205,1.293,0.305,0.084,0.271,0.137,0.503,1.338,1.817,1.14,1.671,0.96,0.972,1.145,0.888,0.744,0.943,2.171,0.123,1.561,0.159,0.383,0.624,0.42,0.257,0.009,0.225,0.241,0.855,0.384,0.282,0.221,0.644,0.694,0.03,0.497,0.321,0.611,0.522,0.042,0.058,0.054,0.051,0.075,0.084,0.436,0.022,0.239,0.032,0.221,0.633,0.141,0.365,0.347,0.039,0.011,0.115,0.008,0.025,0.016,0.009,0.004,0.009,0.002,0.006,0.039,0.009,0.01,0.014,0.003,0.009,0.012,0.027,0.004
0.024,0.0,0.012,0.014,0.01,0.011,0.023,0.003,0.0,0.038,0.033,0.007,0.005,0.001,0.016,0.003,0.044,0.089,0.263,0.42,0.169,1.621,0.396,0.293,0.387,0.225,0.224,0.131,0.038,0.145,0.113,0.002,0.022,0.001,0.01,0.005,0.007,0.017,0.016,0.027,0.02,0.031,0.02,0.191,0.162,0.096,0.075,0.029,0.382,0.707,0.41,0.792,0.572,0.276,0.278,0.864,0.998,1.465,1.227,0.756,0.455,0.846,0.128,1.752,1.177,1.541,1.756,0.039,1.688,0.409,0.42,1.982,0.189,0.161,0.052,1.681,0.564,0.062,0.269,1.398,0.723,0.964,0.399,0.041,0.104,0.811,0.458,0.765,0.84,0.381,1.103,0.073,1.477,0.11,1.719,0.198,0.117,0.129,0.947,1.19,0.571,1.556,1.325,0.218,0.428,0.216,0.659,0.039,0.032,0.041,0.448,0.094,0.196,0.182,0.567,0.222,0.228,0.218,0.3,0.18,0.246,0.134,0.125,0.093,0.437,0.635,0.359,0.316,0.491,0.04,0.101,0.045,0.052,0.031,0.026,0.006,0.013,0.004,0.004,0.012,0.002,0.0,0.005,0.01,0.003,0.0,0.004,0.011,0.023,0.015
0.002,0.026,0.015,0.01,0.004,0.01,0.01,0.021,0.03,0.004,0.02,0.0,0.026,0.006,0.007,0.027,0.045,0.152,0.015,0.313,0.053,0.349,0.528,0.257,0.554,0.293,0.301,0.183,0.031,0.056,0.1,0.012,0.031,0.008,0.001,0.008,0.011,0.0,0.009,0.005,0.007,0.074,0.153,0.057,0.054,0.214,0.447,0.158,0.219,0.129,0.029,0.217,0.258,2.601,0.08,1.656,1.328,0.329,0.468,0.657,0.308,1.052,2.072,0.473,1.436,1.627,1.092,1.474,0.926,0.626,1.067,0.957,1.198,1.031,2.542,1.266,1.499,0.066,0.577,0.113,0.063,0.859,0.513,0.567,1.02,0.583,0.638,0.266,0.105,0.372,0.876,2.579,0.863,0.684,0.796,0.198,0.637,0.483,0.17,0.548,1.369,0.197,0.047,0.725,0.178,0.534,0.129,0.427,0.212,0.592,0.185,0.587,0.898,0.433,0.319,0.128,0.052,0.115,0.022,0.096,0.704,0.322,0.192,0.526,0.551,0.698,0.501,0.176,0.294,0.195,0.257,0.159,0.098,0.034,0.014,0.027,0.014,0.02,0.01,0.018,0.015,0.009,0.009,0.013,0.022,0.009,0.022,0.009,0.02,0.005
0.01,0.001,0.02,0.007,0.015,0.016,0.006,0.005,0.004,0.003,0.003,0.003,0.007,0.006,0.02,0.072,0.06,0.179,0.403,0.174,0.242,0.124,0.188,0.44,0.43,0.529,0.27,0.201,0.176,0.134,0.017,0.004,0.004,0.027,0.025,0.013,0.008,0.006,0.003,0.009,0.016,0.021,0.023,0.105,0.022,0.074,0.467,0.125,0.403,0.935,0.163,0.739,0.236,0.888,0.045,0.313,0.222,0.006,0.608,0.557,0.037,0.035,0.907,0.492,0.588,1.415,1.793,0.242,1.048,0.344,0.403,2.067,0.884,0.456,0.102,0.643,0.484,0.215,0.172,0.558,1.161,0.453,1.99,0.828,0.039,0.787,0.85,0.701,1.251,0.408,1.613,0.623,0.639,0.26,0.078,0.535,0.081,1.334,1.352,0.088,0.46,0.982,0.311,0.613,0.668,0.379,0.507,0.107,0.196,0.637,0.317,0.021,0.176,0.131,0.14,0.197,0.018,0.173,0.145,0.011,0.014,0.097,0.381,0.009,0.275,0.444,0.14,0.5,0.275,0.068,0.045,0.076,0.04,0.09,0.0,0.008,0.026,0.013,0.008,0.004,0.01,0.003,0.044,0.019,0.02,0.013,0.004,0.008,0.02,0.007
0.036,0.011,0.008,0.002,0.015,0.032,0.031,0.009,0.022,0.038,0.007,0.013,0.021,0.008,0.032,0.045,0.119,0.149,0.06,0.121,0.411,0.32,0.431,0.688,0.288,0.662,0.152,0.04,0.591,0.026,0.004,0.041,0.033,0.004,0.012,0.011,0.019,0.026,0.011,0.006,0.012,0.012,0.054,0.007,0.097,0.019,0.163,0.067,0.127,0.101,0.648,0.274,0.336,0.612,0.695,0.925,0.202,0.512,1.098,1.098,1.282,0.95,2.035,0.217,1.216,0.335,1.422,0.325,2.173,2.419,0.716,0.281,0.236,0.775,1.231,0.839,1.565,0.357,1.285,1.44,0.229,1.252,0.456,0.27,1.081,0.091,0.554,0.415,0.848,0.032,0.494,1.001,1.159,1.551,0.743,0.198,0.128,0.938,1.215,0.093,0.607,0.515,0.146,0.898,0.217,0.423,0.192,0.157,0.681,0.061,0.897,0.201,0.092,0.153,0.096,0.205,0.001,0.122,0.142,0.052,0.18,0.071,0.294,0.157,0.479,1.105,0.065,0.129,0.259,0.114,0.309,0.14,0.087,0.048,0.019,0.017,0.008,0.006,0.006,0.019,0.002,0.021,0.033,0.009,0.004,0.007,0.012,0.001,0.001,0.021
0.017,0.004,0.009,0.004,0.025,0.003,0.0,0.006,0.015,0.007,0.02,0.006,0.011,0.005,0.018,0.005,0.174,0.216,0.032,0.309,0.314,0.733,0.59,0.112,0.073,0.535,0.684,0.1,0.351,0.115,0.048,0.025,0.005,0.014,0.008,0.006,0.011,0.001,0.01,0.008,0.005,0.101,0.034,0.021,0.17,0.454,0.122,0.049,0.096,0.589,0.251,1.485,0.603,0.722,1.953,0.168,0.854,1.547,0.878,2.361,0.518,1.265,0.2,1.569,0.363,1.645,0.988,0.112,0.147,0.882,0.591,1.376,1.457,1.305,1.062,1.017,0.422,0.64,1.26,0.522,0.319,0.203,0.364,0.099,0.518,2.009,0.388,0.782,0.766,1.123,0.042,0.075,1.187,0.307,0.889,0.44,0.178,2.136,0.208,0.143,0.078,0.569,0.628,0.117,1.502,0.616,0.813,0.714,0.14,0.05,0.19,0.214,0.981,0.115,0.251,0.168,0.057,0.233,0.097,0.05,0.118,0.127,0.33,0.822,0.223,0.835,0.777,0.398,0.279,0.056,0.009,0.205,0.124,0.027,0.007,0.017,0.018,0.002,0.011,0.015,0.009,0.006,0.007,0.019,0.009,0.006,0.005,0.015,0.004,0.004
0.004,0.007,0.009,0.017,0.002,0.009,0.01,0.02,0.03,0.018,0.024,0.003,0.008,0.002,0.012,0.031,0.055,0.218,0.397,0.003,0.26,0.331,0.497,0.124,0.409,0.31,0.045,0.075,0.045,0.308,0.038,0.099,0.015,0.008,0.006,0.013,0.01,0.013,0.007,0.01,0.021,0.011,0.078,0.074,0.079,0.008,0.001,0.488,0.409,0.652,0.654,0.037,0.221,1.959,1.136,1.175,0.477,0.739,1.078,0.12,0.556,1.115,1.581,1.766,0.838,1.042,0.383,0.112,0.95,1.614,1.406,0.676,1.743,1.04,0.098,0.331,0.93,1.656,0.355,0.872,0.7,2.257,2.321,0.34,0.586,0.87,0.489,0.319,0.796,0.847,0.957,1.008,1.257,0.112,0.574,0.133,0.13,0.305,0.691,1.567,0.363,0.831,0.493,0.472,0.164,0.744,0.462,0.354,0.118,0.626,0.192,0.618,0.079,0.257,0.297,0.158,0.097,0.141,0.22,0.127,0.159,0.191,0.394,0.267,0.437,0.83,0.256,0.079,0.052,0.198,0.042,0.047,0.011,0.004,0.013,0.027,0.001,0.016,0.032,0.031,0.004,0.008,0.012,0.013,0.009,0.005,0.002,0.001,0.01,0.001
0.013,0.01,0.004,0.019,0.009,0.009,0.006,0.003,0.012,0.001,0.003,0.009,0.013,0.003,0.042,0.019,0.042,0.114,0.335,0.203,0.096,0.447,0.719,0.211,0.223,0.024,0.202,0.083,0.229,0.216,0.057,0.069,0.03,0.012,0.008,0.007,0.012,0.013,0.014,0.002,0.026,0.021,0.139,0.037,0.035,0.014,0.338,0.524,0.396,0.064,0.24,0.11,0.463,1.698,0.016,0.057,1.064,0.797,0.536,1.055,0.096,1.745,0.653,0.465,0.212,0.174,1.679,0.715,1.231,0.417,1.079,0.296,0.854,0.666,3.168,1.966,0.908,0.449,0.763,0.275,0.095,1.507,1.773,0.389,1.66,0.046,0.911,0.017,0.655,0.4,0.818,1.198,0.351,1.233,0.074,0.874,0.197,1.254,1.587,0.295,0.561,1.784,0.976,0.473,0.75,0.218,0.723,0.962,0.874,0.219,0.301,1.337,0.246,0.161,0.603,0.507,0.112,0.036,0.076,0.243,0.033,0.159,1.002,0.226,0.259,0.032,0.361,0.329,0.368,0.051,0.204,0.015,0.089,0.012,0.04,0.006,0.004,0.031,0.012,0.015,0.004,0.022,0.019,0.035,0.023,0.002,0.019,0.015,0.003,0.008
0.012,0.023,0.0,0.028,0.005,0.036,0.005,0.025,0.037,0.002,0.001,0.017,0.016,0.006,0.001,0.008,0.096,0.168,0.183,0.527,0.818,1.143,0.91,0.615,0.209,1.08,0.075,0.198,0.174,0.018,0.076,0.031,0.023,0.002,0.012,0.012,0.027,0.026,0.005,0.008,0.006,0.004,0.104,0.049,0.101,0.328,0.221,0.544,0.289,0.256,0.447,0.386,0.722,0.552,1.871,1.736,0.278,0.288,0.313,0.716,1.449,1.407,1.324,0.207,0.551,0.562,1.588,0.206,1.021,0.808,0.643,0.196,0.651,0.308,1.509,0.882,2.249,0.741,2.387,0.437,0.181,0.692,0.481,0.764,0.384,1.321,0.728,1.191,0.293,0.19,1.06,0.677,0.439,0.659,0.328,2.339,1.612,0.2,0.135,1.356,0.323,0.064,0.045,0.835,0.234,1.146,0.338,0.843,0.607,0.454,0.959,0.122,0.115,0.348,0.048,0.008,0.06,0.196,0.079,0.251,0.082,0.041,0.819,0.211,0.193,0.021,0.99,0.161,0.2,0.006,0.012,0.024,0.005,0.061,0.003,0.029,0.018,0.001,0.011,0.026,0.006,0.003,0.035,0.005,0.002,0.006,0.011,0.03,0.002,0.008
0.003,0.033,0.001,0.011,0.002,0.009,0.004,0.012,0.007,0.023,0.006,0.02,0.016,0.003,0.01,0.015,0.026,0.112,0.095,0.381,0.131,0.028,0.027,1.038,0.011,0.531,0.458,0.036,0.016,0.136,0.078,0.043,0.055,0.033,0.006,0.036,0.006,0.019,0.015,0.016,0.007,0.012,0.044,0.098,0.08,0.212,0.059,0.338,0.611,0.121,0.547,0.456,0.891,0.12,0.133,1.885,0.302,0.215,0.728,0.244,1.15,0.626,0.939,0.275,0.44,1.076,1.688,0.628,0.154,0.438,1.978,1.022,1.273,0.607,0.411,1.14,0.78,1.225,1.53,0.589,1.11,0.096,2.104,0.433,1.405,1.106,1.013,0.966,0.442,1.69,0.85,0.426,0.837,0.472,1.221,0.028,0.626,1.245,0.34,0.073,0.101,0.61,0.481,0.219,0.356,0.432,0.04,0.391,0.156,0.458,0.546,0.378,1.121,0.636,0.041,0.228,0.163,0.235,0.014,0.156,0.233,0.074,0.675,0.439,0.543,0.563,0.527,0.319,0.028,0.159,0.23,0.005,0.07,0.02,0.002,0.028,0.001,0.007,0.009,0.003,0.013,0.013,0.031,0.03,0.03,0.006,0.009,0.001,0.016,0.001
0.004,0.009,0.005,0.003,0.002,0.008,0.002,0.014,0.001,0.023,0.007,0.003,0.027,0.007,0.013,0.003,0.075,0.101,0.092,0.068,0.067,0.513,0.182,0.096,0.267,0.61,0.258,0.621,0.143,0.342,0.027,0.053,0.003,0.0,0.008,0.003,0.008,0.013,0.005,0.005,0.007,0.036,0.12,0.141,0.008,0.027,0.304,0.073,0.658,0.798,0.105,0.075,1.694,0.123,0.078,0.945,0.537,0.811,1.657,0.089,0.009,0.527,1.156,0.042,0.942,0.53,1.503,0.092,0.998,0.558,0.067,1.818,0.556,0.341,0.673,3.225,1.416,0.498,0.798,1.532,0.358,1.097,1.46,0.202,0.21,1.773,0.733,0.201,0.19,0.521,0.001,0.807,0.945,0.943,0.738,2.075,0.878,0.436,0.006,0.267,0.447,2.254,0.071,1.115,0.15,0.328,0.412,0.421,0.564,0.485,0.436,0.129,0.287,0.856,0.122,0.242,0.127,0.224,0.128,0.006,0.187,0.367,0.021,0.731,0.035,0.286,0.408,0.56,0.243,0.186,0.158,0.056,0.042,0.042,0.007,0.011,0.008,0.008,0.023,0.006,0.003,0.008,0.021,0.022,0.012,0.003,0.001,0.005,0.019,0.006
0.003,0.021,0.011,0.015,0.005,0.033,0.021,0.025,0.014,0.013,0.016,0.012,0.02,0.008,0.01,0.013,0.025,0.06,0.429,0.076,0.327,0.047,0.093,0.936,0.763,0.008,0.315,0.115,0.036,0.089,0.099,0.014,0.005,0.006,0.025,0.028,0.002,0.003,0.004,0.019,0.023,0.088,0.129,0.105,0.205,0.12,0.089,0.165,0.438,0.668,1.197,0.714,0.196,0.112,1.1,2.517,2.02,0.332,0.063,1.297,0.54,0.217,0.832,0.548,0.94,0.747,0.316,1.718,0.272,0.897,0.933,0.201,0.778,1.121,1.156,1.374,1.374,2.277,0.977,1.119,0.444,0.222,0.602,1.208,0.213,0.527,0.759,1.084,2.099,0.798,1.34,0.736,0.156,0.356,0.584,0.383,0.057,1.624,0.242,0.644,0.725,0.043,0.056,1.191,0.894,0.455,0.272,0.73,1.265,0.674,1.052,0.308,0.715,0.357,0.173,0.035,0.062,0.113,0.026,0.091,0.435,0.025,0.317,0.005,0.254,0.101,0.29,0.128,0.139,0.298,0.34,0.008,0.054,0.042,0.0,0.026,0.0,0.025,0.004,0.001,0.013,0.014,0.008,0.015,0.008,0.011,0.008,0.029,0.01,0.02
0.005,0.005,0.01,0.002,0.013,0.007,0.004,0.018,0.037,0.012,0.016,0.001,0.029,0.033,0.015,0.03,0.02,0.001,0.347,0.381,0.652,0.84,0.183,0.211,1.294,0.521,0.48,0.219,0.107,0.094,0.178,0.088,0.04,0.015,0.01,0.008,0.003,0.002,0.003,0.024,0.028,0.029,0.043,0.086,0.291,0.2,0.099,0.342,0.484,0.696,0.569,0.629,0.078,1.464,0.262,0.391,0.917,1.253,0.265,0.872,1.642,0.898,0.446,2.724,0.46,0.847,1.16,0.383,0.623,0.482,0.319,0.905,2.252,1.43,0.142,0.497,1.427,0.221,0.38,1.709,1.013,2.012,1.424,0.327,0.245,1.438,0.357,0.139,0.445,0.946,0.275,0.883,0.471,0.451,1.301,0.951,0.728,0.108,0.138,1.508,0.637,0.464,0.289,0.98,0.816,0.234,0.607,0.686,0.276,0.256,0.173,0.538,0.295,0.068,0.786,0.258,0.025,0.11,0.253,0.068,0.115,0.059,0.18,0.061,1.008,0.706,0.757,0.322,0.076,0.297,0.002,0.136,0.098,0.098,0.024,0.002,0.012,0.002,0.035,0.01,0.007,0.016,0.003,0.003,0.005,0.042,0.009,0.011,0.007,0.01
0.018,0.023,0.003,0.008,0.008,0.006,0.026,0.014,0.004,0.021,0.006,0.031,0.011,0.023,0.013,0.061,0.004,0.205,0.029,0.7,0.346,0.246,0.092,0.054,1.176,0.285,0.524,0.393,0.193,0.173,0.22,0.039,0.011,0.048,0.01,0.004,0.029,0.002,0.003,0.006,0.005,0.075,0.051,0.192,0.111,0.419,0.215,0.537,0.407,0.146,0.288,0.366,1.399,1.04,2.779,0.923,0.549,0.309,0.719,0.568,0.006,1.386,2.725,0.092,1.539,0.69,0.287,0.571,0.981,0.474,0.651,0.002,0.061,1.409,1.103,0.389,2.014,0.364,1.046,0.093,0.341,2.763,0.532,0.453,1.436,0.836,1.262,0.248,0.461,1.357,1.039,0.114,0.577,1.007,1.049,0.231,0.743,0.095,1.136,0.07,1.825,0.047,0.761,0.613,1.255,1.041,0.032,0.898,0.445,0.884,0.346,1.631,0.548,0.138,0.619,0.138,0.088,0.068,0.014,0.003,0.265,0.079,0.702,0.334,0.59,0.5,0.218,0.55,0.158,0.059,0.133,0.008,0.027,0.029,0.031,0.02,0.009,0.008,0.003,0.003,0.012,0.026,0.009,0.001,0.003,0.001,0.005,0.022,0.01,0.008
0.005,0.004,0.007,0.001,0.002,0.007,0.004,0.008,0.003,0.021,0.005,0.017,0.022,0.021,0.003,0.05,0.05,0.081,0.062,0.049,0.39,0.112,0.336,0.005,0.635,0.192,0.673,0.172,0.434,0.33,0.016,0.115,0.035,0.013,0.002,0.021,0.004,0.002,0.014,0.017,0.008,0.044,0.006,0.164,0.149,0.144,0.109,0.234,0.46,0.784,1.179,0.16,0.243,1.128,1.743,0.142,0.246,0.952,2.061,0.84,0.065,0.201,0.98,0.408,1.624,1.05,1.106,0.107,1.442,0.655,0.573,0.375,0.87,0.207,0.807,1.359,1.22,0.639,0.694,0.0,0.098,0.736,1.406,2.484,1.004,0.8,0.264,0.178,1.219,0.206,0.806,0.483,0.013,1.049,0.561,0.913,0.812,1.1,0.079,0.409,0.23,0.149,0.05,0.875,0.796,0.619,0.563,0.827,0.213,0.289,0.888,0.109,0.05,0.496,0.45,0.172,0.049,0.072,0.212,0.13,0.034,0.435,0.115,1.165,0.102,0.506,0.489,0.221,0.149,0.001,0.174,0.117,0.028,0.01,0.04,0.028,0.006,0.003,0.001,0.025,0.008,0.003,0.022,0.025,0.004,0.017,0.022,0.0,0.019,0.026
