@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.68,1.135,1.939,-1.837,5.372,1.667,1.229,0.385,-0.969,-1.019,0.385,0.197,0.074,1.464,-0.294,0.233,-0.49,-0.754,-0.468,-0.298,-0.961,-0.408,-0.566,-0.734,-0.78,-1.081,-0.669,-0.941,-1.275,-1.649,-1.674,-1.892,-2.427,-2.896,-4.146,-2.31,-6.733,-2.231,-1.348,-2.005,-1.614,-0.555,-2.399,-0.42,0.814,-1.029,0.704,-0.21,0.463,-0.343,0.266,1.932,-0.223,0.333,0.338,0.811,0.407,0.591,-0.275,0.571,0.616,0.562,0.554,0.427,0.473,0.175,0.488,0.807,0.836,0.829,0.659,0.444,-0.239,0.723,0.813,1.408,-1.878,0.338,0.913,1.015,-0.232,0.61,0.041,0.05,0.316,-0.868,1.383,-0.038,-2.11,0.591,1.402,-0.036,0.483,0.246,0.273,-0.843,1.0
0.274,2.454,1.043,2.138,1.811,1.729,2.266,1.009,1.141,-0.302,0.069,-2.098,0.301,-1.75,-0.06,-0.629,-0.054,-0.098,-1.858,-0.382,0.175,-1.675,-0.055,-0.759,-0.496,-1.21,-1.355,-1.645,-0.372,-1.95,-1.447,-2.012,-2.14,0.993,-0.947,-2.005,-1.249,-2.29,-1.732,-0.708,-1.059,-0.862,-0.746,-0.108,-0.266,0.37,2.359,-0.193,0.531,0.336,-0.496,0.778,0.872,0.838,0.299,0.512,0.575,0.308,0.431,0.351,0.65,0.457,0.432,0.434,0.134,0.973,2.072,0.719,0.656,0.665,0.774,0.688,0.804,0.993,0.616,0.875,1.016,1.02,1.075,0.981,0.901,0.583,0.178,0.812,-0.042,0.436,-0.267,0.352,1.524,0.058,0.279,0.758,-0.259,0.07,0.416,0.038,1.0
-0.909,0.972,0.703,-0.65,-0.001,-1.245,-1.294,-1.621,-1.34,-4.017,-1.674,-1.41,0.044,-1.659,-0.686,-1.992,0.253,-1.822,-1.287,-1.564,-0.61,-2.971,-1.499,-1.428,-2.117,-0.661,-2.768,-1.07,1.827,-0.534,-0.409,-0.924,0.078,-0.66,1.033,0.528,-0.711,0.922,-0.149,1.02,0.336,-1.221,2.431,0.021,-0.884,-3.239,-0.047,1.277,0.835,-0.081,0.527,0.436,0.343,0.618,1.542,0.624,0.926,1.625,0.591,0.486,0.474,0.561,0.901,0.44,0.643,0.548,1.158,1.071,1.11,1.018,0.53,0.38,0.7,-0.209,0.344,-0.511,0.392,-1.75,0.396,-0.013,0.278,0.158,0.522,0.393,-0.538,0.653,0.593,1.711,0.5,0.268,3.134,3.327,1.137,4.257,0.438,-3.233,1.0
1.41,2.394,2.104,2.173,2.589,0.748,1.783,1.815,1.116,-0.546,0.526,0.764,0.088,-0.603,-0.258,-0.844,-0.795,-1.011,-1.339,-1.247,-1.075,-1.455,0.054,-1.829,-1.369,-1.522,-0.748,-1.14,-2.1,-2.47,-2.962,-5.881,-1.988,-1.7,-0.634,-4.418,1.385,-0.474,-0.047,0.621,1.605,1.296,-0.242,1.165,0.533,1.203,0.406,1.145,0.299,0.567,0.402,-0.242,0.996,0.104,0.721,1.843,0.579,0.619,0.723,0.561,0.375,1.019,0.83,0.489,0.636,0.075,0.147,-0.001,-0.378,-0.381,0.18,0.672,0.938,-0.033,1.173,0.867,1.04,0.327,0.222,0.082,-0.224,0.291,-0.765,-0.292,-0.018,0.081,-0.211,-0.788,-0.518,-0.274,-0.402,-0.299,-0.538,-0.703,0.017,1.625,1.0
1.05,-0.376,-0.941,2.417,1.986,6.379,3.28,2.088,3.361,1.907,3.542,0.93,-0.407,0.238,0.147,0.679,0.394,0.218,-0.266,-0.092,0.161,0.431,-0.167,-0.267,0.422,0.156,-1.094,-0.519,-0.18,0.087,-0.427,-2.429,-2.235,-1.203,-0.32,-1.026,-0.442,-1.28,-1.104,-1.725,-2.345,-1.854,-3.748,-2.672,-1.744,-1.51,0.336,-1.046,-1.157,-1.441,-0.327,-1.718,-0.268,-1.446,-0.519,-0.835,-0.316,-0.46,-0.141,-0.012,-0.185,-0.108,-0.322,0.038,0.231,0.328,0.308,0.157,0.633,1.277,1.46,0.556,1.349,1.655,1.034,1.264,-0.244,1.193,0.616,1.136,0.316,0.124,-1.611,0.17,0.533,0.409,1.152,0.431,0.756,0.829,1.167,0.483,-1.512,0.512,-1.172,-0.091,-1.0
2.457,3.319,2.164,2.613,3.6,-6.287,0.848,0.657,2.106,0.769,-0.111,0.151,-0.33,-0.385,-0.522,0.888,-0.928,-1.577,-0.733,-0.327,-0.238,0.27,-0.804,-0.741,-1.225,-0.727,-1.143,-1.821,-2.92,-4.403,0.596,-1.588,-2.176,-0.318,0.214,-0.988,-5.146,0.932,0.359,0.959,0.511,0.853,2.541,1.121,1.437,0.325,1.309,1.202,-0.354,2.54,1.443,1.896,0.44,0.326,0.52,0.432,0.865,0.366,0.163,0.335,-0.38,0.524,0.229,0.596,0.224,-0.256,0.342,-0.521,0.031,1.306,0.026,0.197,0.011,0.065,0.673,0.402,2.326,0.149,1.029,0.228,0.287,-1.156,-0.644,-0.027,-0.146,-0.202,-0.247,0.259,-0.775,1.753,-1.73,1.66,1.529,-2.383,0.004,-0.167,1.0
0.254,2.216,3.485,3.866,2.165,1.55,-1.592,2.092,0.47,0.687,-0.053,-0.46,-0.377,0.037,-0.419,-0.861,0.268,-1.059,-1.337,-1.139,-1.655,-1.738,-3.095,-1.354,-1.484,-2.877,-1.798,-1.651,-1.32,-2.109,-2.458,-1.622,-1.117,-3.865,-6.541,-0.935,0.42,0.333,-1.846,1.047,1.191,1.847,1.058,1.038,2.948,-4.416,0.77,-0.876,-0.041,0.443,1.49,0.454,0.586,0.691,-0.136,0.709,1.878,0.271,0.301,-0.147,1.036,0.532,1.542,0.458,0.538,0.303,0.06,0.134,0.659,0.284,0.037,-0.023,0.686,0.318,0.922,0.148,0.353,0.262,1.532,-0.025,-0.787,0.021,-0.112,-0.271,0.032,-0.904,-1.209,0.821,-0.314,-1.326,-0.233,-2.314,-1.209,0.54,0.429,-0.301,1.0
0.557,-2.116,5.547,1.007,2.455,0.561,-0.851,0.144,1.33,0.192,0.204,-0.315,0.291,-1.76,-0.612,-1.185,0.554,-1.699,-0.638,-1.2,-2.144,-0.239,-1.62,-1.453,-1.335,-1.206,-2.352,-1.849,-0.881,-1.979,-2.624,-1.808,-1.914,-3.319,-2.895,-0.157,-3.305,-0.412,-0.156,-1.461,-1.023,3.518,0.794,0.807,-1.561,0.929,-2.086,1.945,0.868,0.464,1.851,0.592,1.986,0.826,1.307,0.265,1.318,0.997,1.29,0.407,0.432,1.325,0.318,0.308,0.93,0.898,0.389,0.407,0.252,0.413,0.083,0.404,0.265,-0.42,-0.503,0.576,0.618,-0.76,-0.117,-0.307,-0.194,-2.187,-0.3,-1.054,-0.503,-0.512,-0.406,-1.203,-0.497,-0.258,0.222,-0.859,0.042,-1.716,-0.582,-0.789,1.0
1.187,1.592,4.938,3.736,3.845,2.45,1.037,0.001,0.026,-0.786,-1.145,0.358,-1.002,-1.057,-0.865,-1.192,-1.106,-1.453,-1.498,-2.312,-1.647,-1.155,-1.299,-2.41,0.436,-1.738,-1.031,-2.368,-0.636,-4.023,-1.531,-1.642,0.054,-1.054,-1.617,0.181,-1.138,0.262,-1.485,-0.313,-2.021,-0.033,-1.201,0.756,0.255,1.174,-0.068,0.576,-0.845,0.54,0.238,0.354,0.909,0.27,-0.51,0.528,0.251,0.391,0.23,0.39,0.384,0.583,0.126,0.392,0.38,0.976,0.579,0.911,0.022,1.145,0.72,-0.177,0.864,0.083,0.758,0.388,0.641,0.333,0.155,0.355,0.499,0.594,0.768,0.203,0.648,0.124,0.725,0.699,0.41,0.998,3.519,2.391,2.052,1.978,1.23,-0.108,-1.0
2.144,1.435,0.032,1.859,1.837,2.167,1.966,1.658,1.695,0.176,-0.071,-0.236,-0.156,0.128,-0.287,0.56,-0.141,-0.36,-0.171,0.228,-1.082,-2.039,-0.785,-0.09,-0.605,0.029,-1.02,-1.072,-1.151,-2.237,-1.47,-2.448,6.75,-2.767,-1.266,-3.299,-1.699,-1.658,-3.713,-1.977,-1.538,-2.754,1.344,-0.848,-0.318,-0.929,-0.578,-0.22,-0.293,-0.574,-0.41,0.198,0.479,-0.604,0.306,0.283,0.246,0.434,0.394,0.645,-0.258,0.557,0.824,0.212,0.352,0.918,0.423,0.704,0.445,0.5,-0.11,0.419,0.386,0.67,0.037,0.766,1.005,1.838,0.36,0.58,0.903,1.104,1.112,0.688,0.877,-0.359,-0.658,1.02,0.763,0.504,-1.773,0.269,0.023,1.094,0.969,0.288,-1.0
0.305,-1.453,-1.038,-0.569,-0.509,-0.435,-1.964,-0.246,-0.642,-1.237,-0.218,-0.536,-3.143,-1.011,-1.623,-1.536,-1.725,-0.558,-1.472,-1.156,-0.345,-1.299,-1.748,-2.767,-1.84,-1.958,-2.126,-1.337,-3.498,-1.517,-1.618,-0.649,-0.544,-1.417,0.255,0.907,1.39,2.22,0.604,0.085,0.636,1.67,-0.153,1.448,1.938,0.969,0.527,0.534,1.762,0.198,0.577,2.001,0.813,0.323,-0.659,0.236,1.266,0.465,0.694,0.303,0.766,0.668,0.798,2.259,1.047,1.359,0.754,1.116,1.258,0.654,0.588,1.127,0.613,1.733,0.722,0.664,0.607,-0.102,0.116,-0.079,0.009,0.566,-0.091,0.737,2.169,0.441,0.772,0.907,1.31,1.881,3.956,1.915,-1.139,0.345,-0.874,-0.448,1.0
1.694,-5.215,0.979,1.576,2.628,-1.559,-2.245,0.868,-2.476,-0.929,0.572,-1.472,1.448,-1.755,-1.302,-1.119,-0.864,-1.3,-0.847,-1.506,-1.206,-2.777,-0.481,-1.696,-1.356,-1.872,-2.582,-0.649,-1.474,-1.964,-2.165,-3.932,-5.646,-1.375,-1.77,-1.149,-1.811,1.524,1.612,-0.016,2.179,0.521,0.643,1.532,-1.175,-0.354,1.662,1.091,0.377,-0.546,-0.339,0.714,0.219,0.42,-0.769,0.371,0.635,0.7,0.636,-0.186,0.336,0.457,-0.123,0.251,0.032,1.628,0.79,0.773,0.438,0.107,0.375,0.814,0.268,0.832,0.952,0.617,1.006,0.798,0.841,0.623,0.643,0.943,0.69,0.549,-0.025,1.081,1.068,-3.268,0.961,0.005,0.472,-0.951,5.013,2.471,-0.014,0.449,1.0
0.919,-0.4,2.643,5.444,2.87,-1.555,-3.732,-1.617,-0.388,-0.422,-0.025,0.324,-0.404,0.023,-0.37,-0.277,0.165,-1.331,-0.042,-0.776,-0.74,-1.226,-1.55,-1.225,-0.203,-2.206,-0.356,-1.863,-1.239,-0.19,-0.853,-1.183,-2.515,-1.793,-2.337,-2.594,-0.62,-0.587,0.822,2.452,0.038,0.041,3.99,-0.867,0.923,3.292,-0.003,1.051,0.981,1.201,0.846,1.291,0.857,0.713,0.838,0.755,0.739,0.282,0.426,1.567,0.729,-0.136,1.028,0.237,0.519,0.368,-0.061,0.408,0.018,0.098,0.298,1.089,0.321,-0.167,1.173,-0.099,0.455,0.715,-0.222,0.348,0.123,0.704,0.438,-0.332,-1.995,-0.85,-0.38,-0.147,-0.339,-0.073,-0.253,0.926,0.801,0.276,-0.076,-0.066,1.0
