@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.94,-1.238,-1.411,-1.622,-1.496,-1.529,-1.516,-0.775,0.485,1.081,1.133,1.136,1.119,0.76,0.679,0.94,0.719,1.065,0.244,0.48,-0.016,0.094,1.263,-0.055,2.0
-1.231,-1.455,-1.575,-1.513,-1.587,-1.524,-0.823,-0.183,0.691,0.722,0.753,0.925,0.763,0.594,0.58,0.713,0.808,1.141,1.002,1.085,0.61,0.075,0.039,-0.391,1.0
0.194,-0.635,-1.057,-1.138,-1.262,-1.232,-1.758,-0.842,0.438,1.463,2.267,1.925,1.026,0.205,0.272,0.105,-0.042,0.042,-0.285,0.039,0.337,-0.294,0.736,0.188,2.0
-1.049,-1.43,-1.38,-1.608,-1.579,-1.517,-0.749,-0.437,0.205,1.109,1.117,0.968,0.757,0.331,0.283,0.59,0.668,0.381,0.278,1.254,0.766,0.749,-0.036,-0.098,1.0
-0.373,-1.193,-1.391,-1.621,-1.718,-1.514,-1.237,-1.0,0.369,0.789,1.442,1.228,1.198,0.659,0.751,0.873,0.912,1.145,0.151,1.073,0.168,0.375,0.022,-0.178,2.0
-0.188,-0.636,-1.11,-1.233,-1.395,-1.591,-0.912,-0.771,-0.803,-0.362,0.521,0.764,0.64,0.051,-0.436,-0.5,-0.493,0.026,1.702,1.913,1.544,1.36,0.688,0.044,1.0
-0.944,-1.346,-1.522,-1.55,-1.611,-1.361,-0.673,-0.132,0.662,1.348,1.07,0.974,0.78,0.413,0.348,0.367,0.645,0.809,0.943,1.205,0.538,0.331,-0.234,-0.699,1.0
-0.913,-1.371,-1.436,-1.53,-1.47,-1.511,-1.196,-0.734,0.19,0.764,1.263,1.179,1.032,0.715,0.764,0.881,0.834,0.588,0.854,0.18,0.081,0.433,0.093,-0.023,2.0
-0.312,-0.76,-1.211,-1.779,-1.475,-1.228,-1.857,-1.235,0.39,1.405,1.675,1.57,1.006,0.331,-0.055,0.185,-0.156,0.169,-0.006,0.188,0.0,1.077,1.069,0.676,2.0
-0.968,-1.397,-1.531,-1.615,-1.515,-1.467,-0.901,-0.341,0.426,0.984,0.997,0.647,0.75,0.401,0.478,0.583,0.522,0.466,1.332,1.1,0.848,0.312,-0.183,-1.052,1.0
-1.158,-1.17,-1.355,-1.444,-1.327,-1.371,-1.489,-0.627,0.301,1.085,1.528,1.517,1.282,0.64,0.666,0.941,0.866,0.442,0.202,0.277,0.201,0.041,0.227,-0.227,2.0
0.432,-0.084,-0.535,-0.92,-0.969,-1.015,-0.727,-1.596,-1.219,-0.383,0.196,0.498,0.605,-0.046,-0.184,-0.259,-0.636,-0.391,-0.517,0.152,2.583,2.267,1.898,1.333,2.0
-0.76,-1.282,-1.395,-1.669,-1.687,-1.406,-1.494,-0.716,0.496,1.116,1.342,1.231,0.785,0.736,0.661,0.389,0.761,0.605,0.735,0.376,0.099,0.095,0.272,0.012,2.0
0.504,-0.272,-0.887,-1.307,-1.416,-1.22,-1.077,-1.824,-1.047,0.064,0.745,0.792,0.757,0.108,-0.415,-0.525,0.123,-0.551,-0.091,1.037,0.751,2.551,1.266,0.92,2.0
-0.513,-0.892,-1.385,-1.443,-1.442,-1.115,-0.791,-0.426,0.6,1.435,1.488,1.161,0.801,0.206,-0.54,-0.309,-0.639,-0.365,0.031,1.732,1.089,0.936,0.283,-0.404,1.0
-1.072,-1.322,-1.558,-1.619,-1.557,-1.459,-1.153,-0.478,0.848,1.529,1.122,0.604,0.583,0.331,0.337,0.532,-0.317,0.514,0.61,1.156,0.988,0.87,0.136,-0.562,1.0
-0.238,-0.679,-1.153,-1.69,-1.557,-1.516,-1.096,-0.933,-0.226,1.186,1.711,1.504,1.127,1.281,-0.021,-0.323,-0.042,-0.061,-0.189,0.017,0.385,1.425,0.429,0.003,2.0
-0.979,-1.37,-1.516,-1.735,-1.583,-1.412,-0.893,-0.452,0.759,1.259,1.451,1.201,1.012,0.766,0.67,0.387,0.756,0.486,0.28,0.07,0.136,0.831,0.268,-0.29,2.0
0.224,-0.409,-1.337,-1.336,-1.194,-1.23,-1.946,-0.991,0.274,1.613,1.977,1.668,1.239,0.539,-0.301,-0.298,0.09,-0.078,0.003,0.018,-0.238,-0.117,0.753,0.258,2.0
-0.53,-1.058,-1.478,-1.601,-1.471,-1.267,-0.981,-0.056,0.387,1.199,1.389,1.165,0.704,0.17,-0.316,-0.333,-0.289,-0.3,0.623,1.671,2.11,0.805,0.09,-0.259,1.0
-0.866,-1.711,-1.309,-1.452,-1.408,-1.547,-1.274,-0.228,0.659,1.054,1.293,1.239,0.966,0.622,0.62,0.707,0.968,0.486,0.535,0.287,0.569,0.182,0.009,-0.453,2.0
-0.656,-1.214,-1.325,-1.569,-1.543,-1.425,-1.436,-0.202,0.73,1.246,1.099,1.248,0.831,0.642,0.676,0.555,0.76,0.618,0.27,0.087,0.071,0.188,0.284,-0.261,2.0
-0.272,-1.25,-1.706,-1.581,-1.54,-1.348,-1.099,-0.259,0.366,0.993,0.955,0.66,0.687,0.631,0.601,0.898,0.677,1.015,1.11,1.075,0.433,0.185,-0.226,-0.81,1.0
-0.072,-0.487,-1.193,-1.437,-1.459,-1.413,-1.031,-0.501,-0.73,-0.218,0.559,0.615,0.525,0.122,-0.378,-0.312,-0.528,0.234,1.513,1.643,1.994,1.253,1.196,0.081,1.0
1.172,0.595,-0.433,-0.332,-0.723,-0.522,-0.341,-1.58,-1.001,-0.502,-0.009,0.564,0.232,0.079,-0.475,-0.748,-0.543,-0.923,-0.833,-0.425,-0.235,2.055,2.174,2.076,2.0
-0.805,-0.958,-1.11,-1.451,-1.518,-1.366,-1.526,-0.785,0.179,0.912,1.389,1.308,1.249,0.862,0.946,0.894,1.133,0.615,0.478,0.37,0.16,-0.256,0.124,0.254,2.0
-1.384,-1.345,-1.511,-1.407,-1.56,-1.503,-1.003,-0.129,0.55,1.004,1.015,0.92,0.656,0.514,0.505,0.414,0.769,1.092,1.257,0.949,0.641,0.295,0.033,-0.539,1.0
-1.011,-1.317,-1.452,-1.409,-1.663,-1.612,-1.068,0.001,1.059,1.324,1.082,1.104,1.132,0.351,0.421,0.477,0.436,0.566,0.474,1.509,0.944,0.231,0.037,-1.053,1.0
-0.136,-1.323,-1.445,-1.664,-1.755,-1.421,-0.883,-0.715,-0.197,0.94,1.006,1.411,1.145,0.751,0.562,0.88,0.932,0.924,0.076,-0.002,-0.372,1.32,1.293,0.051,2.0
-1.193,-1.253,-1.467,-1.524,-1.617,-1.45,-1.131,-0.402,0.592,0.965,1.154,1.1,0.965,0.851,0.761,0.426,0.396,0.485,0.383,0.809,0.702,0.401,-0.103,-0.381,1.0
-0.802,-1.195,-1.322,-1.477,-1.401,-1.521,-1.029,-1.085,-0.058,1.115,1.544,1.333,1.161,0.551,0.597,0.886,0.982,0.719,0.467,-0.35,-0.013,0.513,0.334,0.127,2.0
1.125,0.339,-0.488,-0.858,-1.083,-0.789,-0.7,-1.806,-0.812,0.531,0.722,0.61,0.702,0.469,-0.624,-0.637,-0.775,-0.444,-0.653,0.171,0.376,2.693,1.999,1.309,2.0
