@RELATION SmoothSubspace

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.801,0.932,0.574,0.402,0.386,-0.334,1.911,0.187,-0.933,0.776,0.587,1.36,0.291,0.627,-0.118,1.0
0.38,0.557,0.941,0.457,0.121,-0.642,0.937,0.716,0.369,0.827,0.545,0.468,0.314,0.813,0.028,1.0
0.477,0.808,0.744,0.667,0.585,0.534,1.061,0.09,0.47,0.809,0.672,0.891,0.185,-0.664,0.621,1.0
0.648,0.727,0.287,0.535,0.111,-0.561,0.336,-0.87,0.93,0.855,0.316,0.34,-0.172,0.443,0.781,1.0
-0.532,0.172,0.636,0.864,0.465,0.777,1.101,0.489,0.665,1.018,0.766,0.638,0.762,-1.834,0.355,1.0
0.846,0.723,0.498,0.027,0.609,-0.374,0.301,0.122,0.275,1.054,0.13,-1.732,0.485,0.92,0.954,1.0
0.338,0.784,0.952,0.084,0.572,0.365,1.502,0.429,0.766,0.562,0.86,0.649,-0.127,-1.451,0.427,1.0
0.26,0.726,0.927,0.708,0.552,0.992,0.129,-0.19,0.606,0.228,0.864,1.186,-1.34,0.062,-0.28,1.0
0.539,0.696,-0.917,0.224,0.35,1.255,0.845,0.951,0.923,0.154,3.035,0.025,0.761,1.084,0.076,1.0
0.711,0.59,0.967,0.199,-0.315,0.504,-0.399,0.485,0.166,0.819,0.988,0.875,-0.051,0.403,0.219,1.0
0.676,1.613,1.769,0.554,0.164,-0.023,0.668,-0.063,0.962,0.565,0.637,0.926,0.874,0.219,0.926,1.0
0.701,0.629,0.769,0.647,0.984,0.757,0.318,0.321,0.937,0.68,0.837,0.546,0.151,0.13,2.904,1.0
0.485,1.006,0.62,0.023,0.509,0.133,1.058,0.218,-0.211,1.463,0.534,0.851,0.137,0.411,-1.008,1.0
0.474,0.468,0.343,0.024,1.389,0.415,0.206,0.501,0.079,1.666,-0.048,-0.281,1.337,0.692,1.041,1.0
1.311,0.504,2.497,0.421,0.041,1.211,0.839,0.277,1.854,0.122,0.435,0.705,1.058,0.067,0.447,1.0
-0.212,0.412,0.806,0.603,0.528,0.753,0.048,1.23,0.586,0.753,0.934,0.361,-0.624,0.243,0.944,1.0
1.021,0.621,0.239,1.788,0.64,-0.062,-0.277,0.125,0.829,0.885,0.91,0.455,-0.039,0.861,-0.136,1.0
0.57,0.608,0.704,-0.962,1.92,0.504,-0.359,0.763,0.547,0.353,0.537,0.027,-0.005,0.177,0.845,1.0
0.316,0.121,0.659,0.795,0.424,1.429,0.311,0.077,-0.421,0.69,0.591,0.993,0.207,0.14,0.024,1.0
0.604,0.585,0.815,0.207,0.069,-0.239,0.617,1.763,0.587,0.201,-0.18,0.8,0.723,-0.066,0.604,1.0
0.258,1.052,0.006,0.296,0.352,0.371,1.248,0.243,0.006,0.664,0.883,0.352,0.853,1.082,-0.262,1.0
0.878,-0.066,1.154,0.518,1.05,-0.107,0.803,0.267,0.881,0.712,-0.185,-0.232,1.318,0.306,0.099,1.0
1.225,0.725,0.784,-0.338,0.79,0.619,1.029,1.113,0.681,0.653,0.164,0.628,0.399,1.434,0.462,1.0
1.171,0.513,0.654,0.434,0.604,0.603,0.497,1.893,1.001,-0.101,0.005,0.557,0.505,3.047,0.524,1.0
0.323,-0.606,0.335,-0.644,1.372,0.894,0.547,-0.074,-0.53,0.665,0.929,0.612,0.414,0.646,-0.109,1.0
0.441,-0.153,0.701,0.587,0.823,0.827,-0.02,0.852,0.202,0.387,-0.988,1.087,0.098,0.971,0.411,1.0
0.602,1.206,0.696,0.217,0.131,0.353,1.632,0.055,0.648,2.041,1.889,0.772,0.078,0.496,1.167,1.0
0.471,0.564,1.11,0.86,-0.016,0.329,0.463,-0.287,0.627,1.546,0.471,1.098,0.621,0.271,1.994,1.0
0.507,0.361,0.346,0.359,0.774,-0.361,-0.33,0.046,0.868,0.401,0.323,-0.043,0.709,2.048,0.158,1.0
-0.286,0.711,1.005,1.062,0.769,-0.085,1.57,0.896,0.11,0.814,0.288,0.712,0.56,0.636,0.305,1.0
0.312,0.978,0.506,0.121,-0.461,0.056,0.359,0.416,0.619,0.916,0.679,-0.361,0.48,0.436,0.121,2.0
1.413,0.406,1.54,1.228,0.419,0.339,0.353,0.24,0.474,0.544,0.398,-0.347,-0.207,0.878,0.691,2.0
0.625,0.838,0.606,0.252,0.757,0.126,0.117,0.381,0.921,0.347,0.299,1.392,0.226,0.287,0.833,2.0
-0.038,0.369,0.623,0.463,-0.047,0.22,0.319,0.247,0.511,0.38,-1.423,0.132,0.116,0.908,0.731,2.0
-0.229,0.348,-0.739,1.294,-0.04,-0.108,0.52,0.174,0.272,1.117,1.423,0.414,-0.435,0.638,0.716,2.0
0.593,0.602,0.792,0.883,0.726,0.199,-0.155,0.6,0.017,0.613,0.306,0.643,0.53,0.371,0.721,2.0
-0.736,0.092,0.168,0.412,0.52,0.367,0.379,0.387,1.139,-0.344,0.2,-0.603,1.389,0.902,0.378,2.0
0.134,-0.028,0.748,0.285,0.207,0.162,0.072,0.267,0.654,0.471,0.993,0.627,-0.214,0.33,2.408,2.0
0.356,0.022,0.541,0.901,0.415,-0.057,0.078,-0.622,0.846,0.574,0.706,0.557,0.757,0.747,-0.586,2.0
0.483,0.785,0.479,0.163,1.268,0.083,0.235,0.468,0.243,0.997,0.612,0.739,-0.275,0.698,-0.344,2.0
-0.329,1.413,0.08,0.782,0.821,0.248,0.536,0.462,0.373,1.46,-0.647,0.501,0.767,1.004,0.642,2.0
0.547,0.356,1.286,0.367,-0.044,0.576,1.193,0.523,0.159,0.567,0.11,1.318,0.645,0.197,-0.161,2.0
-1.355,0.397,-0.083,0.292,1.076,0.443,0.653,0.428,1.293,0.17,0.362,0.654,0.688,0.489,-0.172,2.0
1.025,0.88,0.177,-0.261,1.081,0.319,-0.186,-0.211,0.167,0.344,1.372,0.509,0.66,0.68,0.434,2.0
-0.147,0.329,1.014,0.225,0.618,-0.285,0.303,0.414,0.373,0.574,1.034,0.253,-0.586,0.213,0.84,2.0
0.488,0.21,0.032,0.083,0.384,0.869,0.145,0.683,0.261,0.556,1.051,0.409,0.425,0.341,-0.601,2.0
0.269,0.915,0.747,0.66,1.23,0.444,0.385,0.342,1.257,0.01,0.806,1.465,-0.298,1.154,0.125,2.0
0.488,0.218,0.257,0.645,0.852,0.258,0.197,0.403,0.448,0.516,0.292,-0.004,0.578,-0.24,1.58,2.0
0.04,0.398,-0.07,1.484,1.245,0.367,-0.508,0.363,0.737,0.254,0.353,0.702,-0.055,0.641,-0.313,2.0
0.095,0.725,0.391,0.028,0.273,0.693,0.526,0.339,-0.733,0.148,0.657,0.885,0.767,0.65,0.439,2.0
0.561,0.119,0.215,1.088,0.803,-0.675,0.441,-0.277,0.475,0.666,0.477,0.509,0.571,0.73,0.655,2.0
0.407,0.457,0.218,-0.074,-0.008,0.872,0.547,0.475,0.254,0.334,0.418,0.944,-0.95,-0.049,1.306,2.0
0.179,0.123,-0.419,0.327,0.09,0.346,-1.65,0.336,0.341,0.686,0.319,1.445,0.386,1.162,0.601,2.0
0.15,0.625,-0.131,0.517,0.465,0.273,-0.032,-0.376,0.334,-0.324,0.471,-0.085,0.696,1.008,0.77,2.0
0.477,0.265,-0.531,-0.228,0.747,0.184,-0.469,0.592,-0.658,0.417,0.549,0.538,0.789,-0.345,0.371,2.0
0.428,1.162,0.95,1.002,-0.273,0.406,-1.776,0.23,0.286,0.917,1.014,0.072,0.847,0.195,0.991,2.0
1.643,0.722,0.12,0.391,0.726,0.152,0.599,0.457,0.311,0.078,0.25,0.589,-0.494,0.105,0.194,2.0
1.241,-0.046,0.864,0.696,0.773,0.22,0.046,-0.859,0.294,0.235,0.395,0.559,0.187,0.788,0.496,2.0
0.452,1.482,0.709,-0.283,0.745,0.191,0.28,0.814,0.058,0.195,-0.207,0.978,0.329,0.612,0.537,2.0
0.251,2.157,0.869,0.25,0.322,0.403,-0.051,0.875,0.129,0.215,0.648,0.896,0.008,0.421,-0.131,2.0
0.075,0.365,0.364,1.291,-0.234,0.309,0.589,0.432,0.016,0.457,0.517,0.611,0.85,-1.23,0.394,2.0
1.171,0.529,0.896,0.495,0.164,0.369,0.321,0.263,0.504,0.128,0.981,1.158,0.697,0.472,0.203,2.0
0.068,0.699,0.066,-0.098,1.16,-0.159,0.012,0.454,0.386,0.474,0.935,1.001,-0.426,0.013,0.592,2.0
0.394,0.295,0.317,0.122,0.975,0.396,-1.159,0.776,0.008,-0.135,0.218,0.23,-0.238,0.629,0.117,2.0
-0.046,0.713,0.785,1.141,0.923,-0.08,1.146,-0.265,0.817,0.182,-0.295,2.072,0.239,0.852,0.804,2.0
-0.303,0.532,0.596,-0.496,1.027,0.196,0.467,0.07,0.339,-0.183,-0.159,1.194,1.114,1.5,1.156,2.0
0.764,0.595,0.255,1.025,-0.431,0.218,0.547,-0.026,0.538,0.703,1.295,0.2,0.831,-0.1,-1.155,2.0
-0.229,-0.349,1.269,0.1,0.279,0.129,0.283,0.377,-0.256,0.539,0.429,-1.0,0.737,1.212,1.236,2.0
0.614,0.332,0.828,1.131,0.353,0.249,0.445,-0.336,0.362,0.234,2.301,0.677,0.357,1.16,0.546,2.0
0.168,0.086,1.033,0.813,-0.22,2.132,0.403,0.38,-0.705,0.316,0.375,1.665,0.793,1.755,0.088,2.0
0.623,1.057,1.186,0.779,1.564,0.023,-0.566,0.541,-0.309,0.482,-0.103,0.422,0.396,0.928,0.196,2.0
0.564,0.798,0.417,-0.623,0.218,0.356,0.272,1.153,-1.202,0.309,0.251,0.412,0.134,0.902,1.391,2.0
0.404,-1.097,-0.581,1.07,0.441,-0.243,0.553,0.274,0.105,0.691,1.396,2.517,0.067,0.916,0.505,2.0
0.162,0.833,0.377,0.719,0.291,0.291,-1.203,0.454,0.376,0.431,0.856,0.262,0.768,1.568,-0.231,2.0
0.724,1.041,0.036,0.016,0.601,0.125,0.843,-0.361,0.531,0.54,0.792,0.095,0.552,0.738,0.691,2.0
0.261,0.901,0.013,0.031,0.505,0.081,1.39,0.445,1.404,-0.303,0.52,2.274,1.31,0.096,0.908,2.0
0.795,0.845,0.071,-0.892,0.29,0.357,0.606,0.901,-0.114,-0.321,0.511,-0.79,0.285,-0.876,0.271,2.0
0.829,1.371,1.329,-0.353,0.502,0.058,0.05,0.481,0.397,0.497,1.448,-0.118,0.721,-0.208,1.07,2.0
0.117,0.43,0.332,0.132,1.112,-0.046,-1.484,0.385,0.209,-0.457,0.342,0.76,-0.187,0.02,0.683,2.0
0.028,1.327,0.43,0.8,-0.036,0.418,0.229,0.071,0.483,0.853,-0.249,0.978,0.602,-0.539,0.717,2.0
0.016,0.292,-0.79,1.285,0.3,-0.166,0.603,1.321,0.351,-0.946,1.471,2.132,-0.325,1.604,0.863,3.0
0.133,-0.067,0.807,0.453,0.317,0.631,0.903,0.874,-0.279,0.129,0.756,0.848,0.906,0.904,0.895,3.0
0.63,0.09,0.455,0.788,1.468,0.996,0.575,-0.054,2.688,0.6,0.616,0.263,1.209,0.843,0.878,3.0
0.413,1.037,0.789,1.186,0.312,0.515,0.943,1.106,1.688,0.965,0.407,1.308,0.874,0.392,0.541,3.0
0.273,0.851,0.518,0.761,0.64,0.464,1.22,0.471,0.087,-0.022,0.842,2.072,1.022,0.791,0.958,3.0
1.343,2.163,-0.021,0.519,0.372,0.634,0.805,0.01,0.63,-0.985,0.566,-0.606,0.974,0.67,0.921,3.0
0.474,0.443,1.442,-0.048,0.466,0.878,0.362,0.098,-0.063,0.803,0.894,0.74,1.75,-0.218,0.949,3.0
0.611,0.712,0.941,0.638,1.045,1.12,-0.529,0.242,1.092,0.702,0.178,-0.329,0.924,0.598,0.915,3.0
1.688,0.29,0.219,0.246,0.803,0.456,0.262,-0.619,-0.004,0.885,2.95,0.992,2.134,0.609,0.106,3.0
1.464,-1.867,0.551,-0.203,-0.208,1.277,1.513,0.354,0.651,0.857,2.351,0.509,0.135,0.866,0.919,3.0
0.178,1.179,-0.574,0.366,0.454,0.912,0.677,0.62,0.368,-0.503,0.995,1.034,0.821,1.175,0.556,3.0
-0.342,0.673,2.029,0.14,1.301,1.509,0.911,1.441,-0.841,0.706,1.086,1.265,1.226,0.89,0.889,3.0
0.733,0.197,0.742,-0.23,1.254,-0.212,0.15,0.537,0.051,0.918,0.929,0.132,0.619,0.818,0.943,3.0
0.654,0.581,0.783,0.373,-0.004,1.175,0.684,0.356,-0.046,1.126,1.788,0.712,0.225,0.543,0.917,3.0
0.124,0.571,0.625,0.525,1.049,0.286,0.474,0.616,0.858,0.649,0.929,0.861,1.47,0.912,1.011,3.0
0.017,0.901,0.612,0.698,-0.22,0.881,1.37,0.052,0.471,0.227,0.972,1.228,0.877,0.873,0.612,3.0
0.167,0.798,0.444,0.98,0.292,0.876,-0.295,-0.292,1.299,1.129,0.87,1.163,0.989,1.984,-0.183,3.0
1.265,-0.156,0.648,0.921,1.959,1.431,0.171,0.224,0.233,-0.004,1.153,0.912,0.829,0.911,1.088,3.0
0.314,1.187,0.026,0.574,0.1,0.293,1.325,0.165,0.259,-0.28,1.169,1.245,1.44,0.51,-0.233,3.0
1.151,0.688,0.208,0.937,0.023,0.276,0.899,0.279,1.419,0.734,0.779,0.831,1.658,1.034,1.058,3.0
0.705,0.23,-0.108,0.66,0.851,1.018,-0.274,0.411,0.275,0.469,-0.28,-0.904,1.362,2.109,1.452,3.0
0.315,0.092,0.545,0.686,0.613,-0.139,0.273,0.524,-0.102,1.238,-0.305,0.616,1.105,1.119,0.878,3.0
0.963,0.708,-1.321,0.217,1.005,0.298,0.572,0.351,0.988,0.119,0.689,0.16,1.747,0.294,0.759,3.0
0.865,0.672,0.662,0.653,0.229,0.425,0.51,0.087,0.063,0.414,1.005,0.751,1.972,0.911,0.885,3.0
-0.781,0.47,-0.048,0.532,0.174,0.981,0.418,-0.076,0.095,0.505,0.918,0.554,0.848,0.88,0.945,3.0
0.748,0.271,0.572,0.242,-1.012,0.733,0.183,1.024,0.558,0.421,0.508,-0.847,0.914,-1.517,1.204,3.0
0.743,0.736,0.6,0.843,-1.096,0.465,1.698,0.688,1.004,0.775,1.274,0.973,0.92,1.225,1.011,3.0
0.317,-0.518,-0.094,0.341,0.66,0.16,0.228,1.753,0.896,0.323,0.825,1.092,0.896,-0.403,0.515,3.0
0.652,0.95,0.972,0.972,0.164,0.686,1.119,0.273,0.251,0.728,1.178,0.778,0.584,0.818,1.139,3.0
0.854,0.916,2.022,0.841,0.728,0.396,-0.21,0.328,0.14,1.416,0.885,0.241,0.868,1.053,0.905,3.0
0.107,-0.16,0.173,0.942,0.35,0.913,0.317,0.472,0.305,-0.555,0.435,0.167,1.609,1.023,0.938,3.0
0.501,0.596,0.72,0.193,0.681,0.094,0.37,0.697,0.544,1.001,0.747,0.889,0.518,1.004,0.747,3.0
1.035,0.766,0.994,0.142,0.582,0.517,0.582,0.355,-0.554,0.816,1.007,0.977,1.281,1.441,0.793,3.0
0.468,0.636,-0.53,0.42,1.718,-0.756,0.15,0.956,1.778,-0.014,0.954,1.052,0.11,1.043,1.7,3.0
-0.132,0.35,0.16,0.174,0.657,0.904,0.183,0.389,0.538,0.947,0.869,0.61,0.879,1.146,1.437,3.0
0.351,0.248,-0.952,-0.03,1.355,0.305,0.892,0.766,1.16,0.642,1.195,0.963,-0.16,-2.346,-0.424,3.0
-0.323,0.532,1.183,0.785,-0.012,1.66,0.486,0.613,0.025,-0.1,0.929,1.172,0.344,0.93,0.403,3.0
-0.116,0.461,-2.39,-0.463,0.146,0.127,0.274,0.089,0.529,0.409,0.636,2.183,0.776,-0.166,0.765,3.0
0.567,0.575,1.051,0.8,0.673,0.438,0.3,0.607,-0.037,0.486,0.844,1.017,1.236,0.889,1.021,3.0
0.317,0.31,0.3,0.554,1.049,0.586,0.659,0.401,0.649,-0.168,0.568,0.738,0.753,1.133,1.437,3.0
0.969,0.944,0.288,0.659,1.558,0.725,0.677,0.106,1.046,0.342,1.365,0.788,1.062,0.206,1.589,3.0
0.895,0.143,0.844,0.425,1.047,0.681,-0.125,0.731,-0.416,0.967,0.205,0.412,1.104,0.577,1.375,3.0
0.68,0.216,0.384,0.294,0.463,0.345,0.582,0.518,-0.139,1.277,0.921,0.744,0.562,0.683,0.783,3.0
0.175,1.159,0.93,-0.292,-0.729,0.837,0.557,0.422,0.405,0.05,0.938,0.746,0.724,0.826,0.159,3.0
0.419,0.27,0.701,0.567,0.003,0.404,1.807,0.002,2.053,0.246,0.962,0.575,0.895,-0.234,0.807,3.0
1.284,0.666,1.663,0.835,0.573,0.556,1.532,0.149,0.901,0.12,0.838,0.597,1.306,0.735,0.949,3.0
0.424,0.332,2.391,-0.512,0.323,0.482,0.576,0.882,0.493,0.537,0.723,0.935,-0.484,0.867,-0.306,3.0
0.095,0.286,0.003,0.643,0.162,0.244,0.258,0.544,0.93,0.654,1.089,0.49,0.975,0.616,0.326,3.0
0.697,0.428,0.214,0.374,0.674,0.182,3.635,0.581,0.923,0.917,1.356,0.514,1.94,0.277,1.45,3.0
0.235,0.162,0.219,0.466,0.173,0.287,0.07,0.524,0.225,0.617,1.426,1.217,1.157,0.772,2.456,3.0
