@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.775,-0.807,-1.234,-1.681,-2.216,-0.522,-1.054,0.001,1.993,3.003,1.361,0.887,0.56,3.67,0.446,-1.045,0.758,1.667,1.212,1.325,1.467,0.328,-0.068,-0.682,1.0
-1.911,-2.661,-1.489,-1.812,-2.098,-1.496,-1.282,1.481,1.126,1.666,1.162,2.041,0.543,-0.156,0.054,0.807,0.949,0.749,-0.159,2.556,2.84,1.688,1.049,0.277,2.0
-0.484,-1.712,-1.976,-1.835,-1.646,-1.079,-1.065,-0.053,0.717,4.131,1.257,0.424,1.088,0.774,0.494,0.525,0.076,1.604,-1.308,-0.767,-0.748,0.351,0.619,-0.419,1.0
-4.268,-0.322,-0.715,-1.371,-0.86,-0.967,-2.598,-3.779,-0.849,2.963,0.556,0.476,1.105,-1.454,0.008,-0.281,-0.572,0.24,-0.107,1.396,3.539,1.522,-0.905,3.211,2.0
-0.024,-0.382,-1.206,-1.587,-1.419,-1.444,-1.148,0.075,-0.501,0.213,0.999,0.166,-0.475,0.548,0.461,-0.791,-0.083,0.383,1.588,0.768,1.665,1.039,1.285,1.526,1.0
-2.12,0.027,-1.475,-1.539,-1.529,-1.755,-1.335,-1.992,-0.684,-2.915,1.317,1.109,0.643,-0.063,0.553,-0.149,-0.057,0.8,3.112,2.013,-0.812,0.713,2.4,0.09,1.0
-1.022,-1.29,-0.568,-1.01,-1.399,-1.646,-1.533,-0.44,0.269,0.467,0.326,0.334,1.452,0.422,-0.246,0.114,-0.1,-0.506,-1.357,0.495,-0.523,0.783,-1.297,-0.177,2.0
-2.809,-1.281,-0.64,-1.82,-2.326,-1.825,-2.835,0.457,0.099,0.981,1.319,0.872,0.698,0.797,0.464,0.438,0.482,2.222,1.015,1.137,-0.003,0.464,0.092,-2.554,1.0
-1.557,-0.903,-1.299,-0.166,-0.197,-1.383,-1.552,-0.711,1.123,2.006,1.197,2.098,1.097,-0.072,-0.902,0.136,0.901,0.979,-0.276,0.977,0.507,-1.5,-1.131,1.519,1.0
-0.897,-0.683,-0.983,-1.537,-1.653,-1.381,-0.734,-0.545,0.584,0.855,1.577,0.732,1.282,0.647,1.217,0.8,1.869,-1.767,0.707,0.132,-0.04,2.292,0.853,-0.124,2.0
-0.074,-1.158,-1.874,-1.062,-0.869,-1.429,-1.253,-0.605,1.005,0.793,0.963,1.287,1.231,-0.71,1.823,0.546,0.548,0.439,0.307,1.404,1.205,0.733,0.224,0.343,1.0
-0.762,-1.162,-1.407,-1.437,-1.66,-1.401,-0.86,-1.604,-0.292,0.348,3.327,1.03,0.059,0.597,-0.016,-0.677,0.921,0.98,1.506,1.664,1.756,-0.246,-0.037,-2.442,1.0
-1.51,-1.699,-1.591,-1.663,-1.08,-1.568,-0.914,-0.031,0.586,0.917,2.264,0.06,0.476,0.319,-0.124,-0.912,-1.848,0.745,0.446,0.491,1.757,0.29,-0.538,-0.844,1.0
-1.449,-0.637,-1.394,-0.914,-1.517,-1.768,-1.463,-0.54,0.175,1.419,1.485,1.215,0.722,-0.029,-0.769,-2.33,-2.019,-0.354,-0.008,2.636,1.521,1.365,-0.094,0.383,1.0
-0.962,-2.339,-1.331,-1.207,-1.699,-1.359,-1.373,0.022,-0.876,0.282,1.458,0.875,0.85,-0.06,0.127,-0.258,0.461,0.782,0.35,0.282,2.539,1.029,0.267,0.118,1.0
-1.19,-0.768,-1.897,0.295,-1.786,-1.336,-1.383,-1.28,0.145,0.917,0.981,1.331,0.542,1.252,0.803,0.869,1.141,-3.342,1.071,0.093,-2.427,0.741,-1.271,-0.588,2.0
-0.968,-0.341,-1.067,-1.544,-1.281,-1.545,-0.18,0.675,0.86,1.005,1.297,1.302,0.22,1.007,-1.054,0.861,0.808,0.123,0.685,0.277,1.49,6.004,0.097,0.366,2.0
0.197,-1.467,-0.268,-1.779,-1.422,-1.419,-1.221,-0.366,0.677,-0.72,1.193,1.114,0.24,-0.265,0.25,0.863,0.63,0.646,0.52,1.729,0.979,0.563,0.508,-0.44,1.0
-0.857,-1.267,-1.023,-1.775,-1.642,-1.375,-1.088,1.061,-4.683,-0.342,0.987,0.871,1.139,0.409,0.4,0.064,1.118,1.154,1.381,0.515,-0.063,2.56,-0.901,-0.875,1.0
0.338,-0.443,-0.179,-1.395,-1.438,-1.206,-0.513,-0.006,-0.202,-1.837,0.176,-1.048,-0.684,0.336,-0.973,-1.197,-0.847,-0.579,-1.228,0.966,2.444,0.902,1.13,1.148,2.0
-0.735,-1.145,-1.415,-1.542,-1.495,-1.345,-1.073,-0.081,0.252,0.844,-0.055,1.776,0.81,0.864,-0.946,1.204,0.959,0.738,2.409,0.3,-0.145,0.211,-1.271,0.273,2.0
-0.45,0.058,-1.503,-1.831,-1.068,-0.985,-0.823,-0.097,-0.299,0.159,1.068,0.17,0.697,-0.03,-0.762,-0.536,0.336,2.205,2.411,1.621,2.311,1.064,1.03,0.343,1.0
0.049,-3.844,-1.051,-2.07,-1.402,-0.864,-1.921,-0.801,0.89,-5.337,1.548,1.414,1.579,0.926,-0.633,-0.046,0.073,0.09,0.031,0.273,5.318,-0.579,-0.899,3.164,2.0
-1.191,-1.279,-1.408,-2.378,-1.535,-2.051,-1.671,-0.966,0.567,0.302,0.792,1.11,1.138,0.791,0.397,1.408,0.078,1.655,-0.019,1.117,-0.146,0.296,6.92,0.033,2.0
-1.886,-2.112,-1.882,-1.008,-1.496,-1.656,0.373,-0.777,1.83,0.652,1.089,0.856,-0.455,0.839,0.746,0.597,0.764,1.375,0.791,1.117,0.602,-0.894,1.168,0.833,1.0
0.113,-1.035,-1.148,-0.343,-0.831,-1.982,-1.447,-1.402,1.069,0.154,2.478,2.557,0.942,0.187,1.984,0.534,-0.45,0.115,-1.058,0.089,3.428,-0.446,0.693,0.413,2.0
-0.502,-1.661,-0.09,-1.47,-1.556,-2.518,0.12,-0.142,-1.653,0.785,1.253,0.952,1.059,-0.4,-0.308,0.639,1.293,0.349,0.071,0.791,-1.223,1.009,-0.643,1.01,1.0
2.503,-0.826,-0.991,-2.024,-2.345,-1.481,-2.435,-2.171,0.524,0.852,2.566,1.136,1.43,0.645,0.929,1.244,0.024,2.727,-1.753,4.718,-0.156,-0.424,0.684,0.832,2.0
1.075,-0.423,-1.11,-1.187,-1.273,-3.078,-1.27,-1.821,-0.797,-2.804,-0.386,0.739,0.656,-0.05,-0.825,-0.504,-1.201,0.275,1.299,1.224,1.486,1.003,0.976,0.146,1.0
-0.705,-1.126,-1.626,-1.359,-1.543,-1.456,1.108,-0.36,-0.814,2.632,0.779,0.819,0.649,0.91,0.362,0.266,1.327,1.182,-0.629,1.566,0.503,0.699,-0.024,-0.759,1.0
-1.044,-1.956,-1.401,-1.531,-1.132,-1.738,-1.285,-0.841,-0.113,-0.898,1.276,0.385,0.727,0.585,0.418,0.869,0.062,0.401,3.165,0.149,-0.013,-0.471,0.067,2.09,2.0
-1.927,-1.512,-1.376,-2.805,-1.567,-1.223,-2.281,-1.276,0.658,1.663,1.629,1.72,1.625,-0.257,-0.738,0.341,-0.89,0.231,0.111,0.62,-0.892,1.051,2.043,2.824,2.0
-0.421,-1.814,-1.359,-1.675,-1.131,-1.667,-0.829,-1.873,-0.801,1.444,1.531,-0.553,1.232,0.622,1.138,0.981,0.082,-0.54,1.193,-0.473,0.908,0.029,-0.948,-2.574,1.0
-3.301,-1.364,-1.201,-1.332,-0.552,-1.307,-1.478,-0.375,0.696,0.19,1.906,2.138,1.19,0.319,0.495,1.553,0.897,0.395,-0.739,0.384,1.426,0.046,0.357,-0.033,2.0
1.054,-0.079,-0.448,-1.369,-1.04,-1.017,-0.742,-2.253,-1.714,-0.428,-0.189,0.504,1.217,-1.145,0.24,-0.26,-0.463,-0.146,-0.662,-0.151,4.851,2.417,2.923,2.12,2.0
-0.759,-1.545,-1.397,-2.174,-1.693,-1.469,-1.605,-1.362,-0.026,1.11,1.566,1.127,-0.048,0.821,0.172,-2.091,0.24,0.549,2.014,0.22,-0.426,0.144,0.727,1.24,2.0
0.493,0.164,-1.023,-1.563,-1.64,-1.303,-2.288,-3.069,-1.441,0.788,0.807,0.794,0.561,-0.21,-0.783,-2.168,2.153,-2.014,-0.244,1.132,-0.769,3.79,0.073,1.0,2.0
-0.761,-0.853,-1.484,-1.426,-1.202,-0.347,-1.068,0.041,1.123,1.376,1.51,0.878,0.69,0.267,-1.829,-0.287,-1.823,-0.0,0.871,1.803,-1.151,0.924,0.779,-1.364,1.0
-1.103,-0.944,-1.601,-1.487,-1.209,-1.596,-2.165,-1.186,2.054,3.203,1.531,-0.485,0.547,0.037,-0.443,0.469,-5.193,1.388,1.507,-0.327,0.769,1.417,0.434,-1.873,1.0
-0.455,-0.526,-0.819,-2.479,-1.597,-1.639,-1.074,-0.947,-0.06,1.378,1.692,1.59,0.988,2.331,-0.608,-1.021,-0.104,-0.237,-0.769,-0.035,-0.133,1.059,-0.159,-0.761,2.0
-0.966,-1.529,-1.412,-2.188,-1.449,-1.265,-0.39,-0.449,0.811,1.014,1.884,1.037,1.14,0.723,0.766,0.239,1.206,0.49,0.483,-0.647,0.065,1.297,0.402,-0.597,2.0
-0.2,0.206,-2.775,-1.347,-0.755,-1.353,-1.851,-2.25,-0.933,1.59,1.883,1.603,1.23,0.478,-0.85,-1.895,-0.022,-0.077,0.106,0.209,-1.496,0.733,0.842,1.451,2.0
-0.931,-1.777,-1.7,-2.107,-0.621,-0.495,-1.473,-0.443,-0.164,0.526,1.585,1.534,1.749,0.034,-0.324,-1.058,-0.144,-0.627,2.439,1.618,4.542,0.57,-0.086,-0.151,1.0
-0.372,-2.217,-0.957,-1.438,-1.146,-1.444,-1.991,-0.061,0.645,0.283,1.717,1.204,0.803,0.716,0.386,0.652,1.286,0.285,0.922,0.372,-0.425,-0.48,1.046,-0.141,2.0
0.322,-1.328,-0.315,-1.141,-1.286,-1.142,-1.369,-0.149,0.967,1.058,0.243,1.236,-0.114,0.538,0.926,-1.154,0.686,0.699,0.128,-0.295,-0.247,0.059,0.061,-0.545,2.0
4.527,-0.386,-2.628,-1.45,-1.52,-1.159,-1.33,-0.54,-0.155,1.157,0.675,0.66,0.494,1.037,0.608,0.984,-0.035,0.734,1.137,1.477,-0.401,-0.331,-0.094,-2.155,1.0
-0.183,0.01,-1.733,-1.878,-1.533,-1.469,-1.394,0.163,-0.128,-0.662,0.572,0.694,0.346,0.123,-0.497,-0.304,-0.507,1.86,1.746,2.121,2.486,-0.478,1.607,-1.133,1.0
0.96,0.732,-1.464,-0.275,-0.815,0.012,-0.336,-2.908,-1.112,-0.888,-0.704,1.562,-0.133,1.434,-0.709,-0.982,-0.644,-1.111,-1.547,-0.375,-0.142,1.159,1.954,1.821,2.0
-0.743,-0.26,0.222,-1.549,-1.5,-0.984,-1.549,-1.444,0.315,-0.625,1.721,1.348,1.284,1.207,1.769,1.086,2.344,0.392,0.479,0.424,1.858,-0.75,-0.047,2.317,2.0
-2.211,-1.408,-1.547,-0.531,-1.658,-1.601,-0.958,-0.086,0.246,1.01,1.083,0.989,0.088,0.437,0.483,-0.874,1.062,1.058,1.946,1.078,1.283,0.267,1.749,-0.341,1.0
-0.862,-1.403,-1.35,-0.389,-1.941,-2.147,-1.1,0.049,0.173,2.346,0.868,1.153,2.019,0.339,0.403,0.639,0.364,2.045,0.622,3.172,2.53,-0.461,0.83,-4.125,1.0
1.21,-3.227,-1.435,-1.595,-1.764,-1.712,-0.731,0.826,-0.065,1.438,1.009,1.97,0.633,0.608,1.085,1.469,0.951,3.935,-0.414,-0.068,-0.363,1.364,3.356,0.717,2.0
-1.388,-0.98,-1.137,-1.287,-1.679,-1.489,-1.43,-2.789,-0.194,-0.24,1.016,1.12,0.562,1.187,1.05,0.083,0.113,0.476,1.06,0.331,0.883,0.031,0.012,1.147,1.0
-1.41,-0.966,-0.79,-1.31,-0.805,-1.606,-0.881,-1.504,-0.022,1.152,2.483,1.33,1.463,-0.562,0.514,-0.117,1.288,1.322,1.686,-3.25,-0.235,-0.303,1.055,1.976,2.0
1.921,1.301,-0.309,-1.004,-2.147,-1.25,-0.657,-1.994,-0.339,0.805,1.009,-0.091,0.521,0.747,-1.215,-0.595,-1.161,1.404,-0.346,2.666,1.19,4.213,2.423,2.084,2.0
