@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-1.178,0.487,-2.07,-1.569,-2.365,-1.341,-0.764,1.514,-1.429,-0.343,-0.348,-1.717,2.115,0.75,-1.126,0.72,-0.736,0.592,0.654,-1.116,-0.896,0.087,2.125,3.862,1.236,0.255,0.842,-1.569,2.079,0.634,-3.861,-1.465,1.342,0.534,-0.281,0.512,-0.44,1.369,-2.009,1.561,0.815,-0.984,-1.932,-0.392,1.486,1.402,-2.291,0.531,1.081,-2.715,0.243,-0.143,-2.686,-1.365,2.995,-1.728,2.738,0.907,0.667,-1.43,1.0
0.828,2.589,1.484,0.887,1.145,-0.192,-0.113,-1.348,0.133,0.203,-0.037,-1.72,0.295,-1.207,-0.414,0.059,-2.175,0.468,0.405,-1.003,1.907,-1.429,1.794,0.867,0.286,0.169,-2.802,-0.327,-0.797,-2.514,2.531,-2.332,-0.407,-1.12,-1.153,0.461,9.167,-2.187,-1.066,0.985,0.72,-2.467,1.0,-0.882,0.484,-1.167,-0.83,0.343,0.429,-1.006,1.921,1.467,1.65,2.347,0.388,2.45,-1.782,1.336,-1.137,-0.62,1.0
0.524,0.983,1.518,2.073,0.902,0.263,-0.805,-1.029,-0.377,1.584,-1.02,-2.396,-1.37,0.325,-0.285,0.796,-2.766,-2.838,-0.444,-3.794,-0.125,-1.159,0.699,0.727,1.033,2.805,-1.606,-0.804,0.987,-1.401,0.199,-0.712,0.403,-1.144,-0.076,0.193,1.405,-3.285,-1.421,-0.458,3.396,2.251,0.972,-0.029,0.589,0.183,1.095,-1.916,0.909,-0.868,1.098,-0.466,0.024,0.98,-0.879,2.48,0.548,1.062,1.265,-1.074,1.0
2.114,0.913,0.82,1.74,-1.465,-0.346,2.051,-1.35,-1.011,-0.214,-2.691,2.513,-0.956,0.603,1.893,-0.495,1.093,-1.443,1.106,0.168,-0.291,-3.286,0.348,-0.843,-3.77,-0.792,0.711,-0.808,1.427,2.297,0.25,-0.602,2.271,0.059,-0.301,0.775,2.045,1.193,-0.146,0.757,2.772,0.739,-1.991,-1.217,2.445,-0.748,1.749,0.343,-1.561,-0.677,0.379,1.753,-1.114,1.118,2.8,1.125,2.728,-0.411,1.582,-1.566,1.0
0.429,1.935,-1.209,-1.129,-0.244,-0.378,-0.754,-1.561,0.591,0.484,0.433,0.755,0.726,1.391,-1.387,-1.282,0.46,-2.362,-0.372,0.741,0.496,-0.069,2.386,0.055,-2.541,1.974,-2.791,-0.502,-1.821,0.743,1.286,-1.431,0.275,0.193,-2.469,0.687,1.294,2.651,-1.972,1.412,0.0,-0.126,0.988,-0.427,0.066,1.938,-0.371,-0.495,5.322,-0.74,0.704,-0.748,1.43,1.561,-0.183,-0.797,-1.432,-0.452,-2.874,-1.719,1.0
-0.894,2.414,-1.338,-2.002,-0.823,0.798,-0.894,1.048,0.028,1.334,0.378,-2.724,0.968,-0.547,0.664,-4.26,1.38,1.788,2.633,-0.129,0.626,-1.188,-0.565,-1.69,-0.017,0.381,0.305,-1.473,0.481,1.394,0.814,-3.169,-0.067,0.155,1.981,2.206,-0.865,2.802,-0.644,1.324,0.793,3.349,0.984,2.731,0.039,1.263,2.141,-2.16,3.956,1.389,-2.629,-0.176,0.22,0.481,0.477,-1.781,1.797,-1.157,-2.08,2.222,1.0
-0.303,-1.197,2.197,-3.871,-1.245,1.241,2.937,-2.111,1.705,-0.269,5.048,1.339,0.785,-0.961,2.898,1.192,-1.405,-1.996,-0.005,-0.532,-1.011,-0.205,-0.535,1.352,0.533,1.701,-0.537,1.399,-0.613,1.544,-0.966,-0.077,-0.481,1.173,-0.245,-1.68,-1.337,3.507,-1.002,0.058,-2.634,-1.442,-1.346,0.166,0.19,-1.362,1.586,-0.8,0.148,-0.797,1.471,-1.691,0.968,-3.616,0.511,-0.103,-1.833,1.938,0.451,0.331,1.0
0.113,0.996,-1.192,-1.674,0.034,0.133,1.346,2.387,-0.986,1.493,0.508,0.009,-0.333,-0.976,-5.523,3.25,-3.127,0.25,0.438,-0.251,-0.721,-0.063,2.526,2.269,-1.401,-0.667,-0.861,3.863,1.937,1.046,2.597,-3.74,1.311,0.657,1.04,1.766,-2.68,2.097,2.513,0.511,0.721,-2.374,1.556,-0.661,-3.314,-1.641,-0.642,0.95,0.879,-0.826,0.487,-0.344,-1.222,2.072,-1.475,1.305,1.813,-3.581,-0.719,-1.33,1.0
0.94,-1.31,-1.431,0.302,2.276,0.437,-0.198,-1.285,0.634,-1.715,1.202,4.41,0.041,-3.716,1.474,-0.891,-0.954,-0.783,-0.21,0.346,1.169,0.483,-1.336,-3.959,0.661,-0.677,1.018,-1.124,-1.982,0.293,-0.111,0.456,-0.238,0.39,2.38,-1.973,-0.627,0.054,1.342,-1.377,1.925,1.424,0.733,-0.244,0.513,-0.575,3.72,-1.627,-0.672,0.114,-0.103,-2.181,1.69,1.622,-0.124,-1.401,1.719,-0.142,-1.249,0.555,1.0
-4.938,-2.487,0.355,2.063,1.663,-1.669,0.619,0.96,1.723,3.255,-1.494,-0.363,0.473,-1.342,0.061,-0.407,-1.542,-2.614,0.242,2.354,-2.381,0.022,2.024,1.87,-0.95,-0.483,1.302,-1.228,-0.717,0.486,-0.288,0.955,0.458,-0.744,-0.677,-0.874,0.323,-2.133,-1.481,-3.141,-0.473,1.842,-0.024,0.531,0.859,-0.229,-1.329,-0.404,-0.453,-0.706,-0.202,2.952,0.183,-2.761,-0.019,1.864,0.137,2.785,2.004,-1.405,1.0
0.847,0.083,-2.161,0.952,1.094,-0.366,-0.077,2.141,0.256,0.855,2.76,-4.382,-0.078,-1.279,-0.223,-2.423,-2.959,1.989,0.081,1.701,0.51,-1.501,-2.196,-3.094,-0.932,0.662,-0.815,-1.294,-1.0,-1.208,1.12,1.34,-1.819,0.56,0.16,0.694,0.727,1.082,3.111,0.796,0.032,0.942,0.486,1.188,0.154,0.99,0.516,-1.16,-2.011,-0.906,1.009,-3.638,-2.414,-1.091,-0.936,-0.756,-2.654,0.409,3.753,-0.744,1.0
-1.174,-3.386,0.803,3.262,0.444,-0.311,3.588,-3.089,1.365,-1.607,-2.747,1.605,-2.156,2.636,1.884,-0.434,1.685,-0.464,-1.314,-2.691,2.568,-1.419,1.271,1.381,0.725,-1.2,0.993,-1.516,0.078,-3.549,0.894,0.964,0.305,-0.98,-1.838,-0.724,-1.667,-1.445,0.314,0.666,-0.922,-1.739,-3.595,-1.402,-2.201,-1.108,2.657,0.292,-0.019,-0.921,0.314,-1.944,0.661,-0.83,1.253,-1.435,-2.43,-0.915,-1.648,-0.848,1.0
1.719,-0.864,1.42,-0.134,-1.655,1.419,-1.321,0.17,-3.318,0.847,-1.358,-1.104,2.153,-0.249,2.623,-3.903,-1.219,-0.743,1.086,-5.051,-2.316,0.229,1.135,-2.156,-3.193,2.36,0.166,-1.37,0.555,-0.352,0.025,4.638,0.989,1.653,1.577,0.77,0.545,3.565,-1.3,-1.885,1.803,0.601,0.345,-0.311,2.238,0.809,0.758,0.275,0.933,-0.596,1.012,-0.213,-1.531,1.906,1.396,-1.189,-1.606,-1.058,0.825,-2.59,1.0
0.296,-1.269,-2.844,0.119,-0.754,-0.917,-0.047,1.762,-0.707,0.872,-2.918,0.933,1.344,0.019,-0.203,-0.407,-3.51,1.607,0.356,2.059,-2.552,-1.112,0.995,1.305,0.405,0.439,-0.047,1.239,1.087,0.075,0.921,0.174,1.217,-0.54,-1.92,1.684,1.46,-0.278,-1.341,1.364,0.749,-2.387,4.4,0.432,-0.224,-0.474,-0.381,-0.547,0.057,-1.733,1.405,-0.503,-0.271,0.573,-5.048,-0.032,-1.809,0.114,1.056,1.159,1.0
4.915,8.686,-1.284,-0.287,-0.276,-0.489,1.245,0.919,2.656,-0.71,1.63,-1.039,0.207,1.366,-0.456,-0.969,0.017,0.517,-1.264,-3.19,-1.89,0.76,-0.292,1.839,-3.865,-0.432,-0.529,0.401,-0.222,-0.124,-1.799,0.775,-0.046,-1.505,-0.174,-1.114,1.188,0.824,-1.318,3.561,2.274,0.95,2.35,0.812,-0.818,-0.483,-2.419,-0.904,2.412,2.218,-1.688,-0.777,1.311,1.435,-0.24,-0.091,-2.549,-1.366,0.431,2.218,1.0
-1.204,-0.25,1.211,-1.642,4.28,0.086,0.516,-0.634,-0.62,1.494,4.561,2.006,-2.441,1.886,0.864,1.288,-0.203,-0.792,0.642,-0.087,-0.3,0.407,-1.679,-0.221,1.345,-1.332,-0.61,1.372,-0.292,3.717,-0.968,0.638,-0.531,-1.996,0.282,-0.642,-4.082,-0.137,-1.024,1.876,0.628,3.243,1.225,-1.696,1.9,-0.381,1.457,-0.864,0.994,1.244,0.988,-1.822,2.984,1.485,-0.79,-2.89,1.093,-0.195,4.09,-0.151,1.0
-4.535,-0.661,2.549,-0.843,-2.126,-1.412,1.429,0.777,2.587,1.075,1.068,-1.44,1.444,-0.063,-0.41,-2.889,2.128,-0.399,0.807,-0.316,0.698,-1.92,1.061,-1.81,0.007,1.796,-0.342,-0.871,0.459,0.238,-0.331,-1.594,2.086,2.153,-1.532,0.685,0.037,0.244,0.185,1.42,-2.907,0.363,-1.656,1.201,0.825,1.264,-0.872,1.571,2.771,-1.4,1.69,-1.462,0.725,4.501,-2.563,1.399,-1.77,1.842,0.727,-0.44,1.0
-1.486,-0.207,-2.282,5.625,-0.41,-1.249,1.036,3.06,1.833,1.243,-0.281,0.27,1.412,1.247,0.326,0.794,2.295,1.294,0.1,-0.154,2.169,-1.705,-1.321,-0.556,1.284,3.775,1.417,-2.229,1.413,-0.085,-0.388,1.787,1.272,-0.907,0.016,0.409,-0.753,0.795,-1.827,-2.185,0.551,1.114,0.818,-2.462,0.472,-0.047,-1.27,-1.983,2.308,-2.099,0.375,-5.406,0.862,-1.926,-0.954,-0.616,-1.898,-1.054,-0.322,-0.432,1.0
1.785,-2.585,0.213,-1.947,-0.658,-1.506,-2.147,0.561,-0.083,-2.64,-1.21,-2.545,0.846,-0.708,1.816,-0.838,-1.298,-1.086,0.764,0.009,-0.628,2.219,0.443,-0.03,1.925,-0.722,-2.714,0.3,0.336,-1.576,2.398,-0.698,0.006,1.904,-0.634,-3.69,-0.236,3.532,0.832,-0.755,-0.984,2.855,0.506,-1.792,0.796,2.132,0.115,-1.793,0.948,-0.24,2.991,1.582,0.158,-0.848,-3.865,-0.973,-0.283,0.463,0.705,-0.911,1.0
2.098,1.339,-1.169,0.906,4.428,-0.5,0.095,1.601,1.33,-1.675,0.911,-1.22,-0.178,0.468,-0.067,1.277,0.549,0.617,-1.442,1.917,3.962,1.079,0.19,1.731,0.215,0.046,-0.605,-1.173,-0.752,-0.718,1.394,0.009,1.441,0.969,1.807,-0.493,-0.429,0.896,0.763,-1.544,5.451,-1.572,-1.8,1.071,-2.222,-0.736,-3.44,0.246,1.606,-0.519,-1.126,0.693,0.75,-0.644,3.121,1.099,-1.31,0.072,-0.17,-1.233,1.0
0.446,1.877,-0.742,-0.911,-1.478,0.812,-1.195,0.308,-0.99,-0.578,0.43,0.009,-1.33,-1.261,-2.027,-0.119,-2.339,2.286,-2.277,-0.479,4.965,1.473,1.141,0.689,0.298,-0.943,1.533,0.165,-0.526,-0.134,1.113,1.602,-0.13,-2.328,-0.877,-7.525,2.215,1.493,3.944,-2.71,1.044,0.195,0.983,1.493,-0.747,-0.509,3.654,-0.781,-0.1,-0.309,-1.552,1.874,1.946,-3.89,1.959,-0.166,1.099,-1.061,2.036,0.087,1.0
0.566,0.477,-0.854,0.886,4.596,-0.45,-0.689,-0.375,-1.942,-0.926,1.382,2.977,-0.372,-1.097,-1.598,0.042,0.439,-1.965,0.344,-2.742,3.534,-2.427,-0.198,4.453,1.357,-0.116,-1.598,0.432,-1.398,-1.418,0.105,1.37,-0.314,-0.067,-2.957,0.111,-0.449,-0.71,0.309,1.64,-1.476,-0.638,-1.554,-2.225,-1.487,-1.473,0.828,0.651,0.887,0.162,-1.391,6.128,-1.521,2.582,0.806,0.871,0.399,1.859,-3.356,1.527,1.0
0.029,-1.088,-3.291,-1.604,-3.151,-1.066,1.542,2.341,-6.85,0.223,-1.397,0.639,0.002,-0.369,0.01,-1.349,2.752,-0.841,3.442,1.751,-1.582,2.134,-0.236,-1.088,0.904,-3.201,1.705,-1.035,-3.022,1.401,1.114,0.8,1.241,-0.788,-0.531,-1.882,-1.859,-0.471,-0.035,2.073,-2.418,0.853,0.245,-0.242,-1.631,0.343,-0.593,-0.101,-0.326,1.334,0.8,1.573,-1.244,-1.901,1.025,1.759,1.56,-0.203,2.048,-1.122,1.0
-1.491,0.827,-1.408,-1.09,0.38,0.296,1.952,0.289,-0.491,-1.336,0.031,-1.543,-0.871,-2.111,-1.509,0.392,-1.204,1.339,-0.123,-1.606,1.869,-1.068,1.301,0.826,-1.796,1.519,-1.822,1.285,0.221,-0.177,0.158,-0.307,0.5,-1.027,-0.367,-4.666,1.712,0.567,0.9,0.212,-0.174,1.267,-1.352,-0.188,0.812,-0.129,0.751,1.303,-3.489,-0.051,0.906,0.367,2.091,-2.498,0.61,7.961,0.874,-2.143,3.05,0.589,1.0
-0.714,0.829,-5.472,2.617,-1.258,0.52,3.012,0.884,3.407,-0.427,2.609,0.589,-0.142,0.211,-0.161,-0.38,1.394,1.188,-0.078,1.298,0.501,-0.559,-0.164,0.854,-2.247,-1.045,1.933,0.625,-0.23,-0.676,-0.573,-0.198,-2.034,-0.093,1.723,-1.568,0.878,1.84,-0.196,0.519,-0.468,0.13,-0.787,-0.64,-1.299,-2.417,-1.315,-2.824,0.306,-0.261,0.737,0.457,2.55,-0.972,-1.557,-1.823,1.375,-1.384,-1.879,2.786,1.0
-5.574,-0.798,0.802,-0.222,0.61,-0.853,0.405,0.232,-0.384,1.517,0.265,-0.079,-1.019,-1.188,-0.528,-3.748,1.41,1.414,0.285,-0.006,1.09,3.357,0.217,1.552,1.544,-1.076,1.059,0.82,-1.006,5.038,-0.204,-2.429,1.171,-1.677,3.615,1.213,0.606,1.393,1.24,-2.407,-3.081,0.754,-1.081,-1.989,-0.699,-0.773,3.069,-1.208,1.583,-0.117,-0.017,-0.888,-1.45,-1.169,-0.091,0.291,-0.923,0.142,5.621,-0.267,1.0
-0.295,1.455,-0.018,-0.023,-0.84,2.958,2.313,-1.249,1.013,-0.608,0.692,-0.94,0.912,7.201,-1.456,-0.209,2.463,-0.968,-0.396,0.763,-0.925,-0.743,-2.149,0.554,0.851,0.347,0.553,2.295,-0.828,-0.898,0.096,-3.828,-0.524,8.78,0.276,0.713,-0.934,2.295,1.076,-0.232,1.944,-1.376,-2.02,2.029,0.568,-2.139,-2.246,-0.06,-1.982,-1.873,0.512,0.084,1.962,-1.281,1.08,1.976,2.298,-1.734,-1.353,0.123,1.0
-2.994,1.646,-1.625,-1.559,3.611,-1.723,2.269,0.917,-0.588,-0.183,-3.096,0.57,0.287,-2.361,6.673,2.718,1.437,-1.706,0.377,-1.087,-1.012,0.226,1.269,-0.471,-2.001,-2.832,0.714,-3.874,0.192,-0.746,-0.697,-1.254,-0.964,0.953,1.811,1.119,0.674,0.114,-2.988,0.367,-0.539,1.188,-1.478,0.007,-0.693,-0.388,2.442,0.543,-0.273,-1.762,2.902,-0.398,-0.733,2.217,-1.947,-1.792,-0.362,0.378,1.692,0.229,1.0
-0.752,1.076,0.869,1.171,-0.087,1.121,0.193,0.139,1.652,-3.49,-0.493,-0.676,-1.059,-0.493,1.142,-1.221,-1.031,0.49,-1.137,1.207,-0.796,0.41,-0.436,-1.33,0.282,0.802,-1.613,-2.061,1.595,0.51,0.296,-1.143,1.393,1.905,-0.186,-1.354,0.084,-0.708,1.066,0.176,-1.986,-0.094,1.439,-1.173,0.549,-2.91,-2.317,1.881,-1.634,0.861,0.269,0.066,-1.092,-1.761,-3.592,0.819,0.828,-0.386,0.312,0.735,1.0
0.793,1.784,-1.764,0.826,-0.522,-1.34,-0.016,-1.3,0.007,1.643,-1.582,0.339,-1.196,1.615,-0.028,-1.788,1.045,0.671,0.748,0.581,-0.163,-0.204,-0.888,2.24,-3.133,2.245,-0.152,-0.393,-1.015,0.085,-2.621,1.113,-0.78,4.177,-1.201,-1.994,-0.635,0.399,0.22,0.726,0.336,1.591,0.111,2.176,0.87,1.813,0.694,-1.16,1.448,-1.477,0.567,0.756,-0.87,-4.942,-0.024,1.535,-0.618,-0.332,0.742,-0.258,1.0
0.259,-1.583,-1.843,0.197,0.363,3.406,-1.283,0.704,1.95,-0.177,3.364,-1.128,2.164,0.44,-0.813,1.255,2.23,-1.116,0.324,-4.273,1.209,0.147,0.963,-1.336,0.342,-1.417,-1.937,-0.138,0.139,-2.389,1.407,-1.301,0.733,0.562,-1.415,0.777,1.201,0.423,-0.977,-0.399,-0.396,-3.882,-0.367,0.512,-0.262,0.001,1.067,1.819,1.276,1.528,0.747,0.583,2.495,-1.556,-1.084,2.675,0.417,-1.782,0.397,-0.883,1.0
