@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-1.178,0.591,-1.961,-1.57,-2.145,-1.335,-0.842,1.311,-1.407,-0.289,-0.331,-1.695,2.041,0.705,-1.138,0.683,-0.736,0.559,0.653,-1.09,-0.894,0.062,1.854,3.458,1.219,0.259,0.677,-1.531,2.038,0.679,-3.364,-1.449,1.239,0.548,-0.238,0.394,-0.469,1.371,-1.808,1.546,0.887,-1.01,-1.746,-0.375,1.454,1.289,-2.009,0.483,1.074,-2.43,0.445,-0.174,-2.412,-1.383,2.746,-1.22,2.446,0.922,0.668,-1.347,1.0
0.783,2.279,1.444,0.907,1.168,-0.19,-0.17,-1.359,0.147,0.394,-0.032,-1.625,0.311,-1.235,-0.5,0.056,-2.03,0.523,0.475,-0.962,1.819,-1.424,1.661,0.793,0.127,0.015,-2.47,-0.357,-0.896,-2.354,2.352,-2.178,-0.459,-1.088,-1.011,0.518,7.711,-2.058,-0.813,0.965,0.465,-1.885,1.077,-0.89,0.466,-1.186,-0.782,0.353,0.491,-0.902,1.708,1.48,1.629,2.216,0.351,2.266,-1.712,1.276,-1.13,-0.56,1.0
0.409,0.956,1.463,1.996,0.837,0.217,-0.993,-0.927,-0.232,1.481,-0.959,-2.323,-1.358,0.296,-0.209,0.802,-2.583,-2.685,-0.475,-3.265,0.088,-1.146,0.443,0.688,1.011,2.441,-1.26,-0.79,1.027,-1.233,0.04,-0.86,0.496,-1.037,-0.063,0.191,1.425,-2.981,-1.338,-0.467,3.081,2.131,0.923,-0.038,0.562,0.156,0.965,-1.91,0.953,-0.915,0.721,-0.307,-0.061,0.996,-0.705,2.265,0.423,1.053,1.268,-0.926,1.0
1.946,0.909,0.58,1.344,-1.425,-0.48,1.809,-1.097,-1.06,-0.278,-2.467,2.362,-0.894,0.614,1.793,-0.472,1.078,-1.411,0.938,-0.016,-0.299,-2.621,0.514,-0.811,-3.362,-0.852,0.687,-0.822,1.277,2.194,0.233,-0.595,2.104,0.058,-0.132,0.863,1.93,1.081,-0.16,0.845,2.29,0.525,-1.848,-1.22,2.113,-0.754,1.734,0.092,-1.389,-0.748,0.368,1.727,-0.976,1.111,2.476,1.125,2.128,-0.426,1.54,-1.556,1.0
0.534,1.581,-0.939,-1.074,-0.174,-0.519,-0.642,-1.548,0.619,0.475,0.422,0.857,0.79,1.252,-1.385,-1.228,0.461,-2.18,-0.375,0.688,0.366,-0.096,2.136,0.039,-2.326,1.781,-2.637,-0.586,-1.841,0.747,1.142,-1.481,0.254,0.204,-1.957,0.784,1.282,2.512,-1.597,1.132,0.067,-0.134,0.977,-0.601,0.042,1.772,-0.436,-0.448,4.569,-0.823,0.708,-0.636,1.41,1.508,-0.104,-0.461,-1.42,-0.187,-2.728,-1.605,1.0
-0.89,2.277,-1.264,-1.942,-0.822,0.822,-0.839,1.043,0.021,1.125,0.215,-2.559,1.019,-0.555,0.702,-3.863,1.199,1.738,2.289,-0.243,0.743,-1.041,-0.593,-1.639,-0.043,0.343,0.276,-1.477,0.373,1.417,0.745,-2.887,0.092,0.328,1.736,2.071,-0.935,2.492,-0.719,1.296,0.654,2.847,0.941,2.381,-0.159,1.037,2.008,-2.014,3.604,1.401,-2.43,-0.181,0.297,0.41,0.456,-1.484,1.659,-1.16,-2.011,2.098,1.0
-0.063,-1.208,1.977,-3.328,-1.254,1.243,2.644,-1.966,1.563,-0.007,4.347,1.168,0.829,-0.759,2.645,1.177,-1.342,-1.856,0.011,-0.409,-0.899,-0.349,-0.592,1.366,0.552,1.637,-0.588,1.167,-0.648,1.553,-0.919,-0.016,-0.428,1.181,-0.381,-1.657,-1.103,2.877,-0.864,-0.022,-2.476,-1.456,-1.324,0.11,0.105,-1.27,1.582,-0.803,0.306,-0.733,1.481,-1.605,0.883,-3.214,0.646,0.007,-1.668,1.497,0.607,0.184,1.0
-0.083,1.063,-1.1,-1.676,0.17,0.144,1.258,2.042,-1.004,1.311,0.364,0.121,-0.148,-0.983,-4.853,2.98,-2.915,0.132,0.382,-0.458,-0.614,-0.069,2.158,2.153,-1.438,-0.67,-0.885,3.528,1.642,0.934,2.338,-3.449,1.275,0.675,1.017,1.712,-2.295,1.935,2.249,0.423,0.756,-2.257,1.518,-0.59,-2.953,-1.561,-0.653,0.7,0.713,-0.837,0.607,-0.423,-0.956,1.997,-1.231,1.296,1.773,-3.229,-0.7,-1.153,1.0
0.614,-1.096,-1.357,0.329,1.959,0.564,-0.381,-1.167,0.638,-1.439,0.94,4.012,-0.011,-3.275,1.181,-0.836,-0.795,-0.704,-0.193,0.369,1.005,0.549,-1.336,-3.651,0.672,-0.704,0.818,-0.819,-1.906,0.422,0.023,0.537,-0.457,0.385,2.289,-1.953,-0.606,0.171,1.074,-1.27,1.634,1.361,0.591,-0.415,0.505,-0.569,3.425,-1.478,-0.564,0.245,-0.063,-2.003,1.598,1.6,0.144,-1.432,1.531,0.062,-1.264,0.592,1.0
-4.334,-2.316,0.504,1.806,1.523,-1.65,0.676,0.887,1.721,2.966,-1.417,-0.4,0.462,-0.976,0.196,-0.313,-1.445,-2.436,0.15,2.228,-2.274,0.042,1.958,1.861,-0.977,-0.404,1.273,-1.247,-0.56,0.487,-0.288,0.884,0.353,-0.839,-0.615,-0.835,0.275,-1.946,-1.486,-2.917,-0.476,1.776,0.045,0.535,0.743,-0.119,-1.363,-0.523,-0.498,-0.706,-0.194,2.492,0.136,-2.488,0.008,1.799,0.257,2.601,1.895,-1.289,1.0
0.869,0.072,-1.845,0.992,1.116,-0.366,-0.052,1.964,0.182,0.854,2.233,-4.009,-0.221,-1.273,-0.289,-2.32,-2.753,1.838,0.025,1.625,0.439,-1.446,-2.077,-2.457,-0.928,0.642,-0.69,-1.284,-0.954,-1.015,1.1,1.339,-1.823,0.425,0.32,0.762,0.498,1.005,2.838,0.789,0.051,0.998,0.477,1.181,0.048,0.664,0.568,-1.142,-1.529,-0.654,0.943,-3.051,-2.29,-1.101,-0.759,-0.699,-2.209,0.301,3.389,-0.843,1.0
-0.93,-2.998,0.768,2.964,0.416,-0.323,3.255,-2.853,1.28,-1.356,-2.44,1.462,-1.83,2.41,1.594,-0.328,1.686,-0.325,-1.282,-2.457,2.351,-1.054,1.257,1.202,0.724,-1.061,1.019,-1.32,0.247,-3.217,0.656,1.015,0.271,-0.681,-1.694,-0.723,-1.496,-1.403,0.357,0.822,-0.906,-1.673,-2.968,-1.408,-2.115,-1.113,2.408,0.39,0.241,-0.899,0.284,-1.892,0.692,-0.856,1.134,-1.392,-2.289,-0.889,-1.607,-0.894,1.0
1.646,-0.546,1.464,-0.298,-1.47,1.458,-1.205,0.13,-3.032,0.836,-1.366,-0.99,1.99,-0.342,2.448,-3.571,-1.178,-0.748,0.896,-4.395,-2.179,0.168,0.992,-2.003,-2.846,2.165,0.27,-1.218,0.286,-0.352,0.07,4.049,0.989,1.328,1.568,0.792,0.58,3.093,-1.334,-1.701,1.516,0.552,0.329,-0.244,2.071,0.788,0.786,0.321,1.032,-0.621,1.002,-0.205,-1.505,1.85,1.341,-0.945,-1.574,-1.036,0.493,-2.426,1.0
0.358,-0.946,-2.594,0.117,-0.743,-0.959,-0.314,1.63,-0.59,0.961,-2.603,0.765,1.31,0.084,-0.213,-0.333,-3.206,1.592,0.284,1.944,-2.467,-1.175,0.975,1.27,0.292,0.346,-0.05,1.237,1.147,-0.035,0.893,0.254,1.242,-0.501,-1.866,1.683,1.488,-0.321,-1.409,1.402,0.555,-2.221,3.716,0.439,-0.235,-0.454,-0.411,-0.525,0.07,-1.659,1.255,-0.569,-0.277,0.529,-4.318,-0.005,-1.774,0.12,1.009,1.153,1.0
4.175,7.718,-1.265,-0.289,-0.398,-0.39,1.198,1.021,2.554,-0.599,1.209,-1.051,0.247,1.348,-0.342,-0.943,0.025,0.432,-1.202,-2.737,-1.598,0.503,-0.253,1.754,-3.3,-0.42,-0.597,0.492,-0.339,0.005,-1.775,0.515,-0.005,-1.513,-0.166,-1.106,1.029,0.816,-1.317,3.065,2.012,0.603,2.099,0.692,-0.764,-0.442,-1.909,-0.869,2.182,2.185,-1.613,-0.815,1.144,1.474,-0.282,-0.087,-2.093,-1.354,0.548,2.194,1.0
-1.244,-0.327,1.064,-1.592,3.732,0.109,0.473,-0.622,-0.502,1.161,3.911,1.987,-2.221,1.885,0.724,1.374,-0.22,-0.681,0.666,0.005,-0.428,0.484,-1.611,-0.355,1.219,-1.328,-0.597,1.397,-0.151,3.201,-0.951,0.424,-0.392,-1.845,0.168,-0.62,-3.695,-0.183,-1.075,1.731,0.564,2.884,1.219,-1.62,1.894,-0.393,1.304,-0.713,1.018,1.232,0.806,-1.73,2.806,1.508,-0.842,-2.636,1.055,-0.217,3.639,-0.293,1.0
-4.069,-0.715,2.32,-0.733,-1.837,-1.418,1.441,0.736,2.245,1.062,0.715,-1.443,1.442,0.023,-0.501,-2.46,1.749,-0.533,0.688,-0.321,0.689,-1.73,0.99,-1.335,-0.005,1.768,-0.446,-0.834,0.515,0.22,-0.442,-1.586,2.007,1.911,-1.427,0.672,0.085,0.248,0.246,1.432,-2.709,0.39,-1.629,1.265,0.698,1.135,-0.827,1.585,2.357,-1.388,1.357,-1.211,0.749,3.785,-2.412,1.407,-1.701,1.758,0.667,-0.432,1.0
-1.466,-0.348,-1.893,5.0,-0.346,-1.172,1.043,2.767,1.527,0.841,-0.231,0.321,1.388,1.234,0.287,0.838,2.131,1.198,-0.11,-0.199,2.06,-1.704,-1.328,-0.603,1.298,3.138,1.415,-1.942,1.425,-0.087,-0.402,1.734,1.259,-0.874,0.125,0.398,-0.744,0.771,-1.77,-1.849,0.548,1.114,0.817,-2.031,0.486,-0.069,-0.95,-1.883,1.915,-2.038,0.356,-4.814,0.593,-1.909,-0.955,-0.425,-1.67,-1.122,-0.215,-0.412,1.0
1.787,-2.294,0.31,-1.743,-0.533,-1.506,-1.86,0.593,-0.054,-2.31,-1.24,-2.414,0.969,-0.472,1.818,-0.842,-1.238,-0.894,0.655,0.108,-0.664,1.805,0.429,-0.054,1.706,-0.716,-2.588,0.319,0.282,-1.468,2.303,-0.727,-0.023,1.807,-0.496,-3.325,-0.248,3.113,0.785,-0.841,-0.998,2.646,0.561,-1.784,0.826,2.032,0.131,-1.528,1.035,-0.162,2.637,1.578,0.039,-0.853,-3.241,-1.072,-0.316,0.514,0.474,-0.889,1.0
1.809,1.148,-1.222,0.953,3.581,-0.251,0.094,1.211,1.336,-1.654,0.984,-0.984,-0.16,0.26,-0.109,1.278,0.424,0.577,-1.473,1.762,3.358,1.102,0.287,1.689,0.186,-0.084,-0.667,-1.181,-0.509,-0.711,1.38,-0.019,1.102,0.947,1.669,-0.221,-0.47,0.881,0.847,-1.566,4.827,-1.512,-1.776,0.839,-2.028,-0.568,-3.096,0.248,1.584,-0.364,-1.127,0.737,0.744,-0.608,2.797,0.86,-1.094,0.034,-0.186,-1.261,1.0
0.548,1.784,-0.632,-0.911,-1.396,0.811,-1.211,0.291,-0.955,-0.671,0.338,0.016,-1.33,-1.304,-1.961,-0.14,-2.119,2.136,-1.759,-0.559,4.499,1.194,1.137,0.655,0.286,-0.927,1.403,0.164,-0.2,-0.131,1.143,1.464,-0.131,-2.194,-0.735,-6.616,2.144,1.05,3.449,-2.467,0.899,0.16,0.979,1.509,-0.704,-0.603,3.23,-0.767,-0.145,-0.352,-1.521,1.837,1.902,-3.245,1.553,-0.091,1.116,-1.026,1.723,0.088,1.0
0.569,0.612,-0.84,0.556,3.99,-0.445,-0.674,-0.299,-1.732,-1.019,1.208,2.765,-0.52,-0.976,-1.597,-0.034,0.345,-1.9,0.204,-2.369,3.216,-2.287,-0.039,3.72,1.351,-0.152,-1.562,0.481,-1.337,-1.272,0.098,1.356,-0.329,-0.096,-2.691,0.159,-0.456,-0.448,0.31,1.629,-1.015,-0.458,-1.562,-1.928,-1.511,-1.355,0.745,0.634,0.931,0.18,-1.401,5.461,-1.373,2.383,0.723,0.818,0.572,1.785,-2.929,1.466,1.0
0.155,-1.033,-2.804,-1.528,-2.92,-1.025,1.401,2.241,-6.064,0.253,-1.275,0.653,0.013,-0.369,0.056,-1.299,2.134,-0.798,3.131,1.7,-1.586,2.105,-0.238,-1.056,0.846,-2.677,1.705,-1.073,-2.742,1.255,0.79,0.689,1.274,-0.7,-0.534,-1.794,-1.57,-0.478,-0.048,1.928,-2.076,0.695,0.359,-0.236,-1.492,0.3,-0.575,-0.135,-0.412,1.322,0.667,1.609,-1.203,-1.772,0.984,1.776,1.531,-0.248,1.99,-1.12,1.0
-1.422,0.794,-1.212,-1.042,0.346,0.304,1.585,0.098,-0.599,-1.313,0.332,-1.298,-0.767,-2.027,-1.432,0.364,-1.201,1.247,-0.246,-1.565,1.879,-1.063,1.299,0.815,-1.716,1.37,-1.758,1.378,0.232,-0.125,0.033,-0.259,0.434,-1.077,-0.267,-4.225,1.772,0.302,0.979,0.311,-0.179,1.29,-1.216,-0.16,0.618,-0.176,0.757,1.166,-2.96,0.024,0.892,0.302,1.971,-2.34,0.676,6.987,0.692,-1.903,2.663,0.601,1.0
-0.689,0.777,-4.609,2.228,-1.281,0.428,2.398,0.922,3.147,-0.449,2.489,0.735,-0.155,0.218,-0.143,-0.414,1.344,1.188,-0.057,1.243,0.507,-0.585,-0.172,0.743,-2.077,-1.027,1.887,0.631,-0.071,-0.726,-0.542,-0.216,-1.73,-0.098,1.726,-1.537,0.884,1.787,-0.186,0.22,-0.401,0.218,-0.776,-0.572,-1.324,-2.256,-1.317,-2.426,0.251,-0.331,0.766,0.369,2.351,-0.94,-1.56,-1.667,1.418,-1.381,-1.829,2.607,1.0
-4.663,-0.562,0.854,-0.34,0.616,-0.952,0.421,0.266,-0.379,1.444,0.279,-0.092,-0.811,-1.226,-0.666,-3.436,1.135,1.396,0.301,-0.009,1.042,2.981,0.133,1.464,1.482,-1.081,1.007,0.887,-1.037,4.554,-0.27,-2.273,1.181,-1.374,3.274,1.201,0.609,1.419,1.215,-2.245,-2.71,0.764,-1.039,-1.87,-0.797,-0.775,2.853,-1.207,1.257,0.018,-0.07,-0.627,-1.393,-1.176,-0.099,0.255,-0.945,0.142,4.729,-0.454,1.0
-0.386,1.372,-0.051,0.155,-0.624,2.773,1.824,-1.188,0.737,-0.594,0.589,-0.814,0.755,6.382,-1.246,-0.274,2.362,-0.959,-0.354,0.812,-1.023,-0.692,-2.078,0.556,0.976,0.348,0.483,1.852,-0.838,-0.746,0.083,-3.412,-0.529,7.749,0.155,0.772,-0.946,1.838,1.075,-0.236,1.824,-1.357,-1.914,1.99,0.562,-2.068,-1.888,-0.06,-1.576,-1.734,0.5,-0.165,1.876,-1.053,1.072,1.927,1.954,-1.486,-1.385,0.089,1.0
-2.765,1.628,-1.532,-1.385,3.32,-1.716,2.168,0.781,-0.598,-0.127,-2.778,0.541,0.257,-2.001,5.681,2.416,1.297,-1.718,0.377,-1.048,-0.847,0.393,1.316,-0.368,-1.901,-2.335,0.809,-3.388,0.234,-0.682,-0.837,-0.937,-0.893,0.901,1.724,1.037,0.718,0.104,-2.701,0.222,-0.529,1.182,-1.478,-0.063,-0.744,-0.574,2.243,0.511,-0.231,-1.745,2.711,-0.367,-0.681,2.095,-1.893,-1.741,-0.217,0.417,1.554,0.254,1.0
-0.663,0.979,0.776,1.218,-0.09,1.001,0.22,0.017,1.567,-3.046,-0.469,-0.72,-1.113,-0.481,1.136,-1.297,-0.996,0.516,-1.213,1.168,-0.766,0.472,-0.512,-1.334,0.275,0.925,-1.386,-2.014,1.561,0.515,0.294,-1.163,1.436,1.866,-0.064,-1.354,0.22,-0.744,1.155,0.222,-1.857,-0.097,1.441,-1.2,0.341,-2.629,-2.197,1.71,-1.624,0.859,0.32,0.069,-0.951,-1.573,-3.136,0.863,0.786,-0.293,0.308,0.742,1.0
0.731,1.389,-1.712,0.489,-0.562,-1.339,-0.019,-1.261,-0.051,1.642,-1.587,0.304,-0.811,1.443,-0.187,-1.698,1.044,0.664,0.717,0.66,-0.048,-0.147,-0.848,2.162,-2.87,2.086,-0.193,-0.525,-0.943,0.06,-2.26,1.022,-0.647,3.594,-1.147,-1.956,-0.676,0.386,0.3,0.65,0.324,1.503,0.074,2.047,0.884,1.687,0.766,-1.096,1.464,-1.436,0.655,0.871,-0.815,-4.425,-0.044,1.55,-0.578,-0.367,0.785,-0.419,1.0
0.288,-1.586,-1.723,0.31,0.225,3.107,-1.137,0.681,1.828,-0.189,2.694,-0.901,2.062,0.313,-0.826,1.256,1.947,-1.111,0.29,-3.872,1.007,0.185,0.975,-1.282,0.354,-1.412,-1.821,-0.08,0.143,-2.253,1.403,-1.31,0.835,0.569,-1.432,0.696,1.215,0.475,-1.007,-0.395,-0.503,-3.152,-0.481,0.517,-0.264,-0.131,1.06,1.548,1.291,1.473,0.819,0.494,2.312,-1.54,-0.922,2.463,0.22,-1.739,0.473,-0.741,1.0
