@RELATION TwoLeadECG

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE target {2.0, 1.0}

@DATA
0.832,0.295,0.493,0.132,0.032,0.087,0.202,0.216,0.11,0.329,0.132,0.42,0.368,0.038,0.095,-0.004,0.348,0.043,0.111,-0.014,-0.052,0.083,-0.148,-0.017,-0.269,-0.517,-0.204,-0.392,-0.268,-0.222,-0.113,-0.468,1.069,2.929,-1.167,-2.346,-2.454,-2.113,-2.822,-2.67,-2.242,-1.964,-2.082,-1.762,-2.779,-1.277,-1.039,-1.041,-0.48,-0.107,0.179,0.186,0.576,0.488,0.71,0.558,0.765,1.123,0.89,0.799,0.94,0.831,1.055,0.836,1.183,1.222,1.134,1.248,1.385,1.289,2.079,1.081,1.089,0.943,0.728,0.924,0.799,0.276,0.373,0.26,0.392,0.24,1.0
0.106,0.465,0.109,0.303,0.019,0.258,0.163,0.347,0.305,0.465,0.192,0.382,0.011,0.211,0.045,0.11,0.061,-0.054,0.294,0.007,-0.073,-0.037,-0.118,-0.119,-0.152,-0.135,-0.318,-0.103,-0.22,-0.219,-0.085,0.403,-0.75,-0.832,-1.749,-2.921,-2.57,-2.729,-2.015,-2.084,-1.933,-1.866,-2.703,-1.828,-0.668,-1.606,-0.542,-0.535,-0.539,-0.153,0.025,0.6,1.065,0.665,0.846,0.428,0.641,0.6,0.764,0.76,0.748,0.972,0.981,1.038,1.288,1.505,0.813,1.128,1.179,1.188,1.211,1.175,1.824,1.065,1.37,0.444,0.697,0.432,0.532,0.228,0.702,0.03,1.0
-0.038,-0.308,0.325,0.341,0.27,-0.149,0.001,0.183,0.087,-0.309,0.184,0.135,0.119,-0.304,-0.111,-0.227,0.637,-0.19,-0.751,-0.332,-0.292,-0.154,-0.233,-0.248,-0.373,-0.329,-0.249,0.045,0.125,-0.869,-1.842,-2.215,-2.567,-3.937,-2.312,-1.465,-2.091,-2.44,-2.087,-2.096,-1.624,-0.974,-0.525,-0.026,-0.843,-0.177,-0.187,-1.516,0.671,0.426,0.692,0.499,0.737,0.763,1.519,0.859,0.396,1.311,1.239,1.055,1.186,1.445,1.188,1.204,1.233,1.29,1.472,1.326,1.35,1.217,0.828,0.696,1.319,0.891,0.582,0.338,0.746,0.654,0.08,0.072,0.088,-0.008,1.0
-0.115,-0.312,-0.017,-0.729,0.409,-0.576,0.273,1.304,0.13,-0.005,0.23,-0.026,0.074,-0.022,-0.116,-0.011,-0.022,-0.042,0.089,-0.144,-0.114,-0.117,-0.122,-0.37,-0.065,-0.153,-0.099,-0.193,-0.146,-0.324,-1.927,-3.582,-2.018,-3.535,-2.996,-2.254,-2.092,-1.395,-1.897,-1.249,-1.075,-0.354,-0.887,-0.018,-2.621,0.369,0.306,0.278,0.58,0.797,0.581,0.915,0.874,0.831,0.851,1.071,1.051,1.155,1.153,1.352,1.254,1.42,1.103,1.282,1.392,1.19,1.147,0.882,0.978,0.663,-0.049,0.513,0.625,0.252,-0.019,0.088,0.096,-0.101,0.283,-0.054,-0.038,-0.08,2.0
-0.012,0.063,-0.203,0.176,0.589,0.502,0.437,0.559,0.107,0.27,-0.205,0.34,0.17,0.124,-0.096,-0.159,0.021,-0.027,0.09,-0.375,-0.136,-0.276,0.17,-0.114,-0.164,-0.213,-0.243,-0.116,0.635,0.128,-0.762,-1.869,-3.004,-3.027,-3.642,-2.665,-2.376,-3.08,-1.901,-1.694,0.037,-1.322,-1.199,-0.471,-0.453,-0.43,-0.031,2.336,0.037,0.429,0.722,0.663,1.124,0.636,0.815,0.542,0.868,0.874,0.76,0.918,0.907,0.845,1.1,1.313,1.365,1.092,1.121,1.196,1.29,1.298,0.936,0.69,0.658,0.43,0.576,0.307,0.207,-0.211,0.053,-0.413,-0.22,-0.117,1.0
0.213,0.287,0.285,0.545,0.308,0.558,0.19,0.649,0.626,0.402,0.437,0.088,0.272,0.321,0.214,0.196,0.285,0.216,0.14,0.121,-0.0,0.174,0.012,0.274,0.021,0.042,0.055,-0.029,0.012,-0.226,0.017,-2.027,-2.702,-3.504,-2.263,-2.837,-2.66,-2.319,-2.188,-1.779,-1.535,-3.259,-2.171,-0.997,-0.152,-1.869,0.778,0.496,0.354,0.495,0.841,0.663,0.648,0.549,0.734,0.864,0.434,0.608,1.224,0.84,0.977,0.987,0.89,0.836,0.861,0.982,0.993,1.025,0.152,0.941,0.113,0.773,0.435,0.22,0.092,0.227,0.186,-0.252,-0.058,-0.574,-0.403,-0.179,2.0
-0.179,-0.133,-0.058,-0.125,0.004,0.095,-0.028,-0.184,-0.163,-0.198,-0.379,0.041,-0.333,-0.232,-0.186,-0.243,-0.198,-0.245,-0.322,-0.565,-0.259,-0.254,-0.528,-0.267,-0.127,-0.301,0.003,0.04,0.243,-1.347,-2.389,-3.258,-2.702,-2.753,-2.63,-2.1,-1.887,-1.528,-1.807,-0.985,-0.955,-0.622,-0.641,-0.112,-0.069,0.434,1.496,0.907,0.389,0.86,0.783,0.423,0.852,0.761,0.973,0.749,1.169,1.096,1.15,1.148,0.808,1.162,1.18,1.259,1.422,1.388,1.431,1.195,1.156,1.003,1.002,0.658,0.541,0.65,-0.009,0.154,0.459,-0.105,0.269,0.372,0.37,0.163,2.0
-0.958,0.284,-0.0,-0.328,0.103,0.099,0.119,-0.008,0.496,0.305,-0.073,0.658,0.0,0.185,0.031,0.09,-0.061,-0.021,0.109,-0.188,-0.343,-0.28,-0.36,-0.548,-0.281,-0.086,-0.428,-0.369,-0.348,-0.481,-0.542,0.238,-0.391,-1.103,-2.694,-2.269,-2.224,-2.601,-2.238,-1.99,-1.623,-1.821,-1.378,-0.833,-0.818,-1.296,-0.836,-0.432,0.01,-0.043,0.337,0.045,0.525,0.58,0.614,0.743,0.791,0.803,0.891,0.745,0.883,1.153,1.368,1.263,1.335,1.451,1.902,1.206,1.384,1.481,1.721,1.136,1.169,1.626,0.906,0.759,0.691,0.621,0.426,0.37,0.321,0.254,1.0
0.496,0.006,0.103,0.068,-0.296,0.057,-0.142,-1.3,0.25,0.116,0.177,0.089,0.032,0.073,0.076,0.005,0.067,-0.011,0.184,0.817,0.051,-0.05,-0.599,-0.138,-0.079,-0.138,-0.031,-0.103,-0.048,-0.464,-0.494,-2.66,-3.117,-4.166,-3.454,-2.437,-2.223,-1.748,-1.461,-1.746,-1.434,-1.154,-0.339,-0.38,0.084,0.036,-0.3,0.619,0.621,-0.449,0.729,0.863,0.846,0.723,0.735,0.869,0.912,0.895,0.891,0.573,0.965,2.134,1.135,1.037,0.866,1.103,1.077,1.041,1.007,0.773,0.884,0.567,0.258,0.329,0.244,0.273,-0.096,-0.097,-0.026,-0.275,0.068,-0.249,2.0
2.482,0.119,0.133,0.111,0.083,0.168,0.102,0.019,-0.225,0.379,0.303,0.22,0.364,0.46,0.015,0.004,0.149,0.107,-0.031,0.065,0.066,-0.043,0.126,0.057,-0.098,-0.062,-0.237,-0.293,0.406,-0.314,0.046,1.353,0.198,-0.534,0.055,-1.168,-2.723,-2.188,-3.101,-2.385,-3.426,-1.693,-1.637,-1.648,-2.748,-3.658,-1.163,-2.124,-0.166,-0.195,-0.287,-0.027,0.35,0.48,0.478,0.811,0.591,0.663,0.672,0.635,0.725,0.707,0.785,0.85,0.786,0.938,1.017,1.082,1.487,0.893,1.359,1.025,1.483,1.457,1.255,0.78,0.974,0.581,1.052,0.724,0.298,-0.252,2.0
0.71,0.402,0.284,0.129,0.02,-0.554,0.172,0.222,0.336,0.326,0.427,0.452,0.295,0.033,0.305,0.166,0.162,-0.044,0.129,0.173,0.118,-0.035,0.126,-0.011,-0.149,-0.034,0.126,-0.16,-0.202,-0.456,0.573,-0.394,-0.656,-1.143,-1.874,-3.095,-2.95,-3.33,-2.823,-1.639,-2.702,-3.221,-0.757,-1.83,-1.62,-0.965,-0.465,-0.291,-0.566,0.025,0.528,0.07,0.627,0.62,0.813,0.618,0.703,0.734,0.686,0.81,0.999,1.458,0.89,0.07,1.359,1.289,1.227,1.15,1.286,1.122,0.744,1.342,0.876,0.761,0.774,0.432,0.056,0.237,0.252,0.023,0.105,0.262,2.0
