@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.519,1.015,1.537,1.432,3.053,1.839,1.118,0.359,-0.42,-0.285,0.332,0.203,0.094,0.461,0.147,0.195,-0.246,-0.58,-0.459,-0.511,-0.733,-0.508,-0.559,-0.713,-0.79,-0.86,-0.851,-1.138,-1.371,-1.466,-1.657,-1.863,-1.975,-2.38,-2.771,-2.227,-3.097,-2.189,-1.848,-1.871,-1.541,-1.206,-1.278,-0.464,-0.127,-0.334,0.298,0.204,0.347,0.414,0.685,0.894,0.485,0.726,0.699,0.778,0.747,0.662,0.385,0.542,0.574,0.556,0.497,0.436,0.417,0.354,0.483,0.572,0.543,0.593,0.636,0.586,0.495,0.838,1.053,1.271,0.534,0.748,0.929,0.916,0.289,0.358,0.299,0.147,0.291,0.099,0.286,-0.001,-0.442,-0.138,0.208,0.176,0.147,0.094,0.22,-0.05,1.0
0.275,0.851,0.943,1.651,2.003,2.15,1.953,1.183,0.686,-0.068,0.074,-0.13,-0.025,-0.466,-0.009,-0.173,-0.229,-0.729,-1.131,-0.591,-0.762,-1.185,-0.696,-1.084,-1.118,-1.191,-1.436,-1.684,-1.615,-1.732,-1.548,-2.016,-2.141,-1.461,-1.794,-1.851,-1.914,-2.197,-1.616,-1.248,-1.212,-0.878,-0.698,-0.347,-0.213,0.011,0.468,0.029,0.272,0.336,0.295,0.583,0.561,0.578,0.489,0.489,0.506,0.473,0.425,0.468,0.695,0.541,0.438,0.554,0.524,0.7,0.93,0.65,0.651,0.7,0.764,0.743,0.788,0.933,0.896,0.907,1.001,1.021,0.877,0.797,0.77,0.542,0.393,0.564,0.356,0.43,0.305,0.344,0.595,0.31,0.258,0.38,0.194,0.271,0.422,0.22,1.0
-0.744,-0.002,0.308,-0.38,-0.527,-1.224,-1.481,-1.529,-1.511,-2.054,-1.686,-1.398,-1.187,-1.596,-1.191,-1.448,-1.025,-1.475,-1.248,-1.364,-1.275,-1.638,-1.386,-1.365,-1.574,-1.282,-1.574,-1.1,-0.446,-0.74,-0.406,-0.361,-0.04,-0.006,0.537,0.533,0.157,0.602,0.347,0.487,0.318,-0.248,0.653,0.002,-0.159,-0.587,-0.046,0.495,0.334,0.235,0.531,0.421,0.458,0.578,0.862,0.667,0.687,0.96,0.663,0.557,0.651,0.682,0.724,0.575,0.627,0.539,0.862,1.101,1.033,1.145,0.651,0.535,0.523,0.233,0.402,0.118,0.289,-0.166,0.261,0.263,0.217,0.177,0.286,0.387,0.115,0.323,0.386,0.419,0.364,0.571,1.832,3.163,2.921,2.954,1.021,-0.904,1.0
1.067,2.735,3.523,2.341,1.867,0.204,-0.15,1.012,0.917,0.556,0.784,0.635,0.089,-0.594,-0.569,-0.633,-0.979,-0.898,-1.046,-1.118,-1.064,-1.275,-1.125,-1.497,-1.301,-1.601,-1.503,-1.434,-1.748,-1.971,-2.121,-2.344,-1.683,-1.669,-1.111,-1.666,-0.197,-0.203,-0.045,0.448,0.824,0.671,0.738,1.126,0.805,1.127,0.846,0.951,0.714,0.808,0.699,0.425,0.867,0.363,0.59,0.949,0.556,0.543,0.655,0.492,0.393,0.634,0.426,0.39,0.482,0.078,0.195,0.271,0.017,-0.069,0.057,0.36,0.372,0.558,0.768,0.562,0.607,0.143,0.249,-0.05,-0.373,-0.085,-0.501,-0.315,-0.307,-0.33,-0.236,-0.71,-0.425,-0.29,-0.53,-0.214,-0.556,-0.706,-0.246,0.124,1.0
0.604,0.522,0.501,1.474,1.998,3.231,2.609,2.195,2.355,1.915,1.787,0.772,0.103,0.005,0.075,0.429,0.361,-0.005,-0.269,-0.042,0.18,0.109,-0.182,-0.194,-0.035,-0.246,-0.663,-0.529,-0.358,-0.366,-0.648,-1.158,-1.171,-0.973,-0.777,-0.959,-1.059,-1.434,-1.423,-1.471,-1.713,-1.901,-2.326,-1.914,-1.612,-1.678,-1.398,-1.52,-1.396,-1.43,-1.218,-1.389,-0.97,-1.026,-0.681,-0.594,-0.398,-0.325,-0.135,-0.026,-0.073,-0.069,0.011,0.248,0.334,0.31,0.35,0.465,0.611,0.663,0.674,0.562,0.699,0.684,0.626,0.849,0.642,0.837,0.684,0.812,0.595,0.396,0.043,0.499,0.554,0.364,0.507,0.573,0.719,0.659,0.678,0.542,0.173,0.631,0.3,0.18,-1.0
2.288,3.495,2.752,2.701,1.375,-0.874,1.491,1.166,1.335,1.107,0.463,-0.013,-0.414,-0.38,-0.523,-0.417,-0.754,-0.962,-0.836,-0.88,-0.966,-0.82,-1.067,-1.208,-1.45,-1.359,-1.558,-1.87,-2.018,-2.354,-1.502,-1.907,-1.844,-1.223,-0.975,-0.936,-1.369,0.052,0.227,0.474,0.522,0.795,1.172,0.915,0.941,0.695,0.835,0.755,0.466,0.903,0.733,0.941,0.548,0.468,0.5,0.499,0.582,0.398,0.374,0.397,0.188,0.355,0.293,0.317,0.122,-0.0,0.179,-0.037,0.014,0.26,0.054,0.033,-0.03,0.081,0.315,0.388,0.764,0.348,0.388,0.086,0.041,-0.375,-0.277,-0.289,-0.38,-0.225,-0.273,-0.276,-0.435,0.124,-0.582,0.026,0.082,-0.671,-0.236,-0.198,1.0
0.307,2.115,3.451,2.539,2.277,0.796,-1.019,0.594,0.493,0.049,-0.035,0.194,-0.387,-0.497,-0.928,-1.007,-0.452,-1.156,-1.224,-1.098,-1.433,-1.38,-1.657,-1.474,-1.628,-2.029,-1.811,-1.67,-1.758,-2.019,-2.123,-1.845,-1.537,-1.816,-2.174,-0.913,-0.329,-0.054,-0.181,0.744,0.796,0.864,1.106,0.739,1.478,0.182,0.776,0.597,0.567,0.805,1.027,0.691,0.645,0.459,0.649,0.741,0.824,0.56,0.447,0.432,0.737,0.562,0.656,0.458,0.41,0.341,0.335,0.21,0.24,0.143,0.173,0.078,0.348,0.429,0.733,0.783,0.477,0.345,0.65,0.231,-0.115,-0.161,-0.089,-0.18,-0.029,-0.327,-0.357,-0.015,-0.194,-0.4,-0.193,-0.455,-0.452,-0.003,0.046,-0.2,1.0
0.617,1.384,3.901,2.407,2.198,0.561,-0.711,0.626,1.166,0.537,0.817,0.629,0.051,-0.729,-0.551,-0.837,-0.597,-1.068,-0.865,-1.065,-1.287,-0.945,-1.26,-1.358,-1.52,-1.398,-1.68,-1.815,-1.732,-1.955,-1.971,-1.767,-1.766,-1.983,-1.601,-0.875,-1.24,-0.354,-0.162,-0.079,0.062,1.096,1.034,0.828,0.373,0.907,0.252,1.087,0.79,0.694,0.888,0.534,0.942,0.826,0.785,0.393,0.802,0.819,0.538,0.611,0.819,0.839,0.394,0.254,0.512,0.431,0.297,0.242,0.228,0.335,0.084,0.363,0.356,0.457,0.569,0.661,0.368,-0.31,0.003,0.019,-0.118,-0.645,-0.273,-0.321,-0.482,-0.279,-0.298,-0.619,-0.513,-0.515,-0.073,-0.525,-0.592,-0.646,-0.506,-0.337,1.0
1.107,1.569,2.038,1.716,1.933,1.827,1.191,0.28,-0.268,-0.74,-0.986,-0.758,-1.054,-1.144,-1.143,-1.227,-1.284,-1.381,-1.363,-1.536,-1.422,-1.3,-1.363,-1.586,-1.057,-1.538,-1.415,-1.706,-1.418,-1.944,-1.519,-1.645,-1.215,-1.335,-1.43,-0.961,-1.055,-0.673,-0.824,-0.465,-0.627,-0.041,-0.216,0.224,0.258,0.332,0.071,0.319,0.076,0.406,0.416,0.266,0.306,0.328,0.118,0.278,0.344,0.308,0.277,0.4,0.369,0.46,0.411,0.35,0.467,0.785,0.602,0.695,0.721,0.788,0.591,0.404,0.508,0.5,0.775,0.668,0.627,0.461,0.386,0.274,0.254,0.437,0.346,0.208,0.418,0.129,0.334,0.607,0.522,1.075,2.407,2.386,2.005,1.801,1.262,0.304,-1.0
0.83,1.088,1.46,2.264,2.214,2.102,1.967,1.541,0.928,0.127,-0.198,-0.208,-0.028,-0.049,-0.349,-0.248,-0.369,-0.379,-0.23,-0.195,-0.69,-1.026,-0.793,-0.62,-0.683,-0.678,-1.094,-1.167,-1.168,-1.502,-1.505,-1.727,-0.058,-1.944,-1.712,-2.095,-1.796,-1.798,-2.167,-1.751,-1.544,-1.7,-0.915,-1.304,-1.085,-0.917,-0.536,-0.363,-0.462,-0.473,-0.184,0.094,0.126,-0.012,0.271,0.25,0.297,0.455,0.317,0.199,0.212,0.552,0.444,0.198,0.403,0.638,0.414,0.401,0.452,0.466,0.303,0.48,0.566,0.639,0.491,0.577,0.68,0.904,0.511,0.58,0.934,1.034,0.93,0.965,1.009,0.566,0.51,0.883,0.679,0.607,0.343,0.722,0.605,0.875,0.837,0.456,-1.0
-0.242,-0.778,-0.683,-0.617,-0.592,-0.401,-0.63,-0.517,-0.849,-1.04,-0.7,-0.704,-1.414,-1.061,-1.0,-1.176,-1.554,-1.237,-1.244,-1.469,-1.598,-1.674,-1.885,-2.206,-1.755,-1.926,-2.184,-1.679,-1.89,-1.573,-1.436,-0.937,-0.663,-0.663,-0.047,0.375,0.385,0.53,0.56,0.461,0.379,0.726,0.479,0.757,0.863,0.571,0.48,0.619,0.729,0.312,0.524,0.849,0.56,0.423,0.275,0.508,0.684,0.593,0.702,0.632,0.823,0.919,0.998,1.318,1.161,1.299,1.157,1.157,1.068,0.782,0.672,0.674,0.594,0.896,0.689,0.611,0.306,0.073,0.343,0.268,0.318,0.477,0.108,0.285,0.704,0.325,0.597,0.957,1.346,2.132,2.745,1.697,0.535,0.284,-0.563,-0.452,1.0
0.389,0.04,1.785,1.707,1.625,-0.521,-0.714,0.831,-0.417,-0.158,0.285,-0.835,-0.489,-1.134,-1.127,-1.146,-1.171,-1.298,-1.227,-1.383,-1.425,-1.733,-1.332,-1.695,-1.702,-1.809,-2.007,-1.767,-1.91,-2.005,-2.166,-2.441,-2.559,-1.685,-1.578,-1.145,-0.992,-0.064,0.203,0.151,0.774,0.512,0.648,0.894,0.312,0.411,0.806,0.741,0.413,0.244,0.428,0.558,0.505,0.553,0.324,0.547,0.634,0.603,0.521,0.336,0.506,0.513,0.287,0.404,0.434,0.713,0.489,0.455,0.425,0.329,0.429,0.6,0.427,0.504,0.768,0.814,1.008,0.982,0.86,0.83,0.681,0.694,0.7,0.554,0.276,0.654,0.802,-0.247,0.569,0.463,0.62,0.253,1.461,1.064,0.42,0.61,1.0
0.554,0.88,2.301,4.193,2.803,0.528,-1.176,-1.209,-0.175,0.016,0.159,-0.253,-0.245,0.214,-0.308,-0.134,-0.332,-1.014,-0.587,-0.802,-0.919,-1.061,-1.272,-1.238,-1.123,-1.65,-1.332,-1.63,-1.642,-1.626,-1.565,-1.927,-1.865,-1.779,-1.799,-1.568,-1.151,-0.651,-0.408,0.254,0.07,0.041,1.134,0.491,0.919,1.517,0.63,1.052,1.006,0.814,0.934,0.761,0.813,0.791,0.442,0.623,0.8,0.572,0.455,1.427,0.332,0.022,0.844,0.094,0.555,0.382,0.077,0.459,0.139,0.171,0.406,0.476,0.31,0.627,1.156,0.421,0.821,0.733,0.004,0.233,0.01,0.206,-0.098,-0.29,-0.738,-0.193,-0.041,-0.184,-0.333,-0.06,-0.083,0.001,0.031,-0.067,0.056,-0.133,1.0
