@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
0.73,1.172,2.063,-2.843,6.085,1.615,1.263,0.393,-1.138,-1.245,0.402,0.195,0.068,1.773,-0.429,0.244,-0.565,-0.808,-0.47,-0.233,-1.031,-0.377,-0.568,-0.741,-0.777,-1.149,-0.613,-0.88,-1.246,-1.705,-1.679,-1.901,-2.566,-3.055,-4.569,-2.335,-7.851,-2.243,-1.194,-2.047,-1.637,-0.355,-2.744,-0.407,1.104,-1.242,0.829,-0.337,0.499,-0.576,0.137,2.252,-0.44,0.212,0.227,0.821,0.302,0.569,-0.479,0.579,0.629,0.564,0.572,0.424,0.491,0.119,0.489,0.879,0.925,0.902,0.667,0.401,-0.465,0.687,0.738,1.45,-2.62,0.212,0.908,1.045,-0.392,0.688,-0.039,0.02,0.323,-1.166,1.72,-0.049,-2.623,0.815,1.77,-0.101,0.587,0.293,0.29,-1.087,1.0
0.274,2.947,1.074,2.288,1.753,1.599,2.362,0.955,1.281,-0.374,0.068,-2.704,0.401,-2.145,-0.076,-0.77,-0.001,0.096,-2.081,-0.318,0.463,-1.825,0.142,-0.66,-0.304,-1.215,-1.33,-1.634,0.01,-2.017,-1.416,-2.011,-2.139,1.748,-0.687,-2.052,-1.044,-2.319,-1.768,-0.542,-1.012,-0.857,-0.76,-0.035,-0.283,0.481,2.941,-0.261,0.61,0.337,-0.74,0.838,0.967,0.918,0.241,0.519,0.596,0.257,0.433,0.315,0.636,0.431,0.43,0.397,0.014,1.057,2.423,0.74,0.657,0.655,0.777,0.671,0.809,1.011,0.53,0.865,1.021,1.02,1.136,1.038,0.941,0.596,0.112,0.889,-0.165,0.437,-0.443,0.355,1.81,-0.019,0.286,0.874,-0.398,0.009,0.415,-0.018,1.0
-0.96,1.271,0.825,-0.733,0.161,-1.251,-1.237,-1.649,-1.287,-4.621,-1.67,-1.413,0.423,-1.678,-0.531,-2.159,0.646,-1.929,-1.299,-1.625,-0.405,-3.381,-1.534,-1.448,-2.284,-0.47,-3.135,-1.061,2.526,-0.47,-0.411,-1.097,0.115,-0.861,1.186,0.527,-0.979,1.02,-0.301,1.184,0.342,-1.52,2.978,0.027,-1.107,-4.055,-0.048,1.517,0.989,-0.178,0.526,0.441,0.308,0.63,1.751,0.611,0.999,1.829,0.569,0.464,0.42,0.524,0.956,0.399,0.647,0.551,1.249,1.061,1.134,0.979,0.492,0.332,0.755,-0.345,0.326,-0.704,0.424,-2.238,0.437,-0.098,0.297,0.153,0.594,0.394,-0.739,0.754,0.656,2.109,0.542,0.174,3.534,3.377,0.589,4.658,0.259,-3.949,1.0
1.515,2.289,1.668,2.122,2.812,0.915,2.378,2.062,1.177,-0.885,0.447,0.804,0.088,-0.605,-0.163,-0.909,-0.738,-1.045,-1.43,-1.287,-1.078,-1.51,0.417,-1.932,-1.39,-1.498,-0.516,-1.05,-2.208,-2.623,-3.221,-6.97,-2.082,-1.71,-0.487,-5.265,1.872,-0.558,-0.048,0.674,1.845,1.488,-0.544,1.177,0.45,1.226,0.27,1.205,0.171,0.493,0.311,-0.447,1.036,0.025,0.761,2.118,0.587,0.642,0.744,0.582,0.37,1.138,0.954,0.52,0.683,0.075,0.133,-0.085,-0.499,-0.478,0.219,0.768,1.113,-0.215,1.298,0.961,1.173,0.383,0.214,0.122,-0.179,0.406,-0.846,-0.285,0.071,0.208,-0.203,-0.812,-0.547,-0.269,-0.363,-0.325,-0.532,-0.702,0.098,2.087,1.0
1.187,-0.652,-1.385,2.708,1.982,7.347,3.487,2.055,3.671,1.904,4.082,0.978,-0.564,0.31,0.169,0.756,0.404,0.287,-0.265,-0.108,0.155,0.53,-0.162,-0.289,0.563,0.28,-1.227,-0.516,-0.126,0.226,-0.36,-2.821,-2.563,-1.273,-0.18,-1.047,-0.252,-1.233,-1.006,-1.804,-2.539,-1.84,-4.186,-2.905,-1.785,-1.459,0.869,-0.9,-1.084,-1.444,-0.053,-1.82,-0.052,-1.575,-0.469,-0.909,-0.29,-0.501,-0.143,-0.007,-0.219,-0.12,-0.424,-0.026,0.2,0.334,0.295,0.062,0.64,1.466,1.702,0.554,1.549,1.954,1.159,1.391,-0.516,1.302,0.595,1.236,0.23,0.04,-2.12,0.069,0.527,0.423,1.351,0.387,0.767,0.881,1.318,0.465,-2.031,0.475,-1.625,-0.174,-1.0
2.509,3.266,1.983,2.586,4.284,-7.953,0.65,0.501,2.343,0.665,-0.288,0.202,-0.304,-0.386,-0.522,1.29,-0.981,-1.766,-0.701,-0.157,-0.014,0.605,-0.723,-0.597,-1.156,-0.532,-1.015,-1.806,-3.198,-5.033,1.241,-1.489,-2.277,-0.039,0.579,-1.003,-6.309,1.203,0.4,1.109,0.507,0.871,2.963,1.184,1.59,0.211,1.455,1.339,-0.606,3.044,1.662,2.19,0.407,0.283,0.527,0.412,0.952,0.356,0.098,0.316,-0.555,0.576,0.209,0.681,0.255,-0.335,0.392,-0.67,0.036,1.628,0.018,0.248,0.024,0.06,0.784,0.406,2.807,0.088,1.227,0.272,0.363,-1.397,-0.757,0.054,-0.075,-0.194,-0.238,0.423,-0.88,2.254,-2.083,2.163,1.974,-2.91,0.078,-0.158,1.0
0.238,2.246,3.495,4.275,2.131,1.783,-1.768,2.553,0.463,0.884,-0.059,-0.661,-0.373,0.202,-0.263,-0.816,0.49,-1.029,-1.372,-1.152,-1.723,-1.848,-3.538,-1.317,-1.439,-3.138,-1.794,-1.645,-1.185,-2.137,-2.561,-1.553,-0.988,-4.495,-7.885,-0.943,0.651,0.452,-2.358,1.14,1.313,2.149,1.044,1.131,3.4,-5.831,0.768,-1.329,-0.228,0.331,1.632,0.381,0.568,0.762,-0.377,0.699,2.202,0.182,0.256,-0.325,1.128,0.523,1.815,0.458,0.577,0.291,-0.025,0.11,0.788,0.328,-0.005,-0.054,0.79,0.284,0.98,-0.047,0.315,0.237,1.803,-0.104,-0.994,0.077,-0.119,-0.299,0.051,-1.081,-1.471,1.078,-0.351,-1.611,-0.245,-2.886,-1.442,0.707,0.548,-0.332,1.0
0.539,-3.193,6.053,0.577,2.534,0.561,-0.894,-0.004,1.38,0.086,0.016,-0.606,0.365,-2.077,-0.631,-1.292,0.908,-1.893,-0.569,-1.241,-2.408,-0.022,-1.73,-1.482,-1.278,-1.147,-2.559,-1.859,-0.619,-1.987,-2.824,-1.821,-1.96,-3.731,-3.293,0.064,-3.94,-0.429,-0.155,-1.886,-1.356,4.263,0.72,0.8,-2.156,0.936,-2.806,2.209,0.892,0.393,2.147,0.609,2.307,0.826,1.467,0.225,1.477,1.051,1.521,0.345,0.313,1.474,0.295,0.324,1.058,1.041,0.417,0.458,0.259,0.437,0.083,0.416,0.238,-0.69,-0.833,0.551,0.695,-0.898,-0.153,-0.407,-0.218,-2.661,-0.309,-1.279,-0.509,-0.584,-0.44,-1.383,-0.493,-0.178,0.313,-0.961,0.237,-2.046,-0.605,-0.929,1.0
1.211,1.599,5.83,4.357,4.434,2.642,0.99,-0.084,0.117,-0.8,-1.193,0.701,-0.986,-1.031,-0.779,-1.182,-1.051,-1.474,-1.54,-2.551,-1.716,-1.11,-1.28,-2.664,0.895,-1.799,-0.913,-2.571,-0.396,-4.663,-1.535,-1.641,0.445,-0.967,-1.675,0.532,-1.163,0.549,-1.689,-0.266,-2.45,-0.031,-1.505,0.92,0.254,1.433,-0.111,0.655,-1.128,0.581,0.183,0.38,1.094,0.253,-0.703,0.605,0.223,0.417,0.216,0.386,0.389,0.621,0.038,0.404,0.354,1.034,0.573,0.978,-0.193,1.254,0.76,-0.356,0.974,-0.045,0.753,0.301,0.645,0.293,0.084,0.38,0.575,0.642,0.898,0.202,0.719,0.122,0.845,0.727,0.375,0.974,3.861,2.393,2.066,2.032,1.22,-0.235,-1.0
2.548,1.542,-0.407,1.734,1.721,2.187,1.965,1.694,1.931,0.191,-0.031,-0.244,-0.196,0.183,-0.267,0.809,-0.071,-0.354,-0.153,0.359,-1.203,-2.35,-0.782,0.073,-0.581,0.246,-0.998,-1.042,-1.145,-2.463,-1.459,-2.67,8.845,-3.021,-1.128,-3.67,-1.669,-1.615,-4.189,-2.046,-1.536,-3.078,2.039,-0.708,-0.082,-0.933,-0.59,-0.175,-0.24,-0.605,-0.48,0.23,0.588,-0.786,0.317,0.293,0.23,0.428,0.418,0.782,-0.403,0.559,0.941,0.216,0.337,1.004,0.426,0.797,0.443,0.51,-0.237,0.4,0.331,0.679,-0.102,0.825,1.105,2.125,0.314,0.58,0.894,1.126,1.167,0.603,0.837,-0.643,-1.017,1.062,0.789,0.472,-2.424,0.129,-0.156,1.161,1.01,0.236,-1.0
0.474,-1.66,-1.147,-0.554,-0.483,-0.446,-2.374,-0.163,-0.579,-1.297,-0.07,-0.484,-3.675,-0.995,-1.814,-1.647,-1.778,-0.349,-1.542,-1.06,0.04,-1.183,-1.706,-2.939,-1.866,-1.967,-2.108,-1.232,-3.993,-1.5,-1.674,-0.56,-0.508,-1.649,0.349,1.07,1.699,2.74,0.617,-0.031,0.716,1.96,-0.347,1.66,2.269,1.091,0.541,0.508,2.08,0.162,0.594,2.356,0.89,0.292,-0.947,0.153,1.445,0.426,0.692,0.201,0.749,0.59,0.736,2.549,1.011,1.377,0.63,1.104,1.316,0.615,0.562,1.266,0.619,1.99,0.731,0.681,0.699,-0.156,0.047,-0.186,-0.086,0.594,-0.152,0.876,2.619,0.477,0.825,0.892,1.299,1.804,4.329,1.982,-1.655,0.364,-0.97,-0.447,1.0
2.096,-6.831,0.731,1.536,2.936,-1.879,-2.716,0.879,-3.11,-1.167,0.66,-1.667,2.044,-1.947,-1.356,-1.11,-0.77,-1.3,-0.731,-1.544,-1.139,-3.098,-0.219,-1.696,-1.249,-1.892,-2.758,-0.305,-1.34,-1.952,-2.165,-4.391,-6.595,-1.279,-1.829,-1.151,-2.063,2.013,2.046,-0.067,2.611,0.524,0.642,1.729,-1.633,-0.59,1.925,1.199,0.366,-0.789,-0.575,0.762,0.131,0.379,-1.106,0.317,0.635,0.729,0.672,-0.346,0.284,0.44,-0.249,0.204,-0.091,1.91,0.883,0.871,0.443,0.039,0.358,0.879,0.22,0.933,1.009,0.556,1.006,0.741,0.835,0.559,0.631,1.02,0.687,0.548,-0.118,1.212,1.149,-4.197,1.082,-0.136,0.426,-1.322,6.107,2.904,-0.147,0.399,1.0
1.031,-0.794,2.749,5.829,2.89,-2.196,-4.519,-1.743,-0.454,-0.557,-0.082,0.502,-0.453,-0.036,-0.389,-0.322,0.318,-1.428,0.126,-0.768,-0.685,-1.277,-1.636,-1.221,0.081,-2.377,-0.056,-1.935,-1.115,0.252,-0.633,-0.954,-2.716,-1.798,-2.502,-2.91,-0.456,-0.568,1.2,3.129,0.029,0.04,4.868,-1.285,0.924,3.838,-0.197,1.05,0.973,1.321,0.819,1.454,0.87,0.69,0.96,0.795,0.721,0.193,0.417,1.609,0.851,-0.184,1.085,0.281,0.507,0.364,-0.103,0.392,-0.019,0.076,0.264,1.278,0.325,-0.412,1.178,-0.26,0.343,0.709,-0.292,0.384,0.157,0.857,0.603,-0.344,-2.382,-1.053,-0.484,-0.136,-0.341,-0.078,-0.305,1.211,1.038,0.382,-0.117,-0.046,1.0
