@RELATION ItalyPowerDemand

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
-0.749,-1.084,-1.371,-1.502,-1.514,-1.378,-1.408,-0.491,0.379,1.089,1.036,1.382,1.019,0.861,0.562,0.971,0.986,0.73,0.853,0.283,-0.165,-0.115,-0.348,-0.145,2.0
-0.376,-0.67,-1.345,-1.543,-1.423,-1.373,-0.978,-0.602,-0.412,0.043,0.752,0.639,0.744,0.137,-0.471,-0.327,0.045,1.31,1.713,1.655,1.694,1.081,0.679,0.047,1.0
0.062,-1.193,-1.11,-1.531,-1.44,-1.203,-1.977,-0.757,0.62,0.11,1.791,1.677,1.32,0.584,-0.204,0.13,0.11,0.07,0.058,0.28,1.073,-0.193,0.262,0.642,2.0
-0.955,-1.241,-1.411,-1.667,-1.498,-1.56,-1.526,-0.786,0.49,1.035,1.113,1.135,1.12,0.762,0.662,0.968,0.681,1.099,0.228,0.517,-0.024,0.106,1.595,-0.05,2.0
-1.269,-1.493,-1.593,-1.484,-1.581,-1.532,-0.752,-0.218,0.758,0.718,0.773,0.921,0.691,0.609,0.59,0.707,0.805,1.155,0.989,1.087,0.61,0.018,0.106,-0.319,1.0
0.189,-0.659,-1.062,-1.091,-1.236,-1.276,-1.74,-0.875,0.475,1.386,2.279,1.962,1.021,0.204,0.373,0.131,-0.066,0.047,-0.331,0.042,0.519,-0.303,0.733,0.201,2.0
-1.017,-1.443,-1.304,-1.6,-1.578,-1.576,-0.698,-0.419,0.096,1.09,1.125,0.967,0.775,0.288,0.248,0.593,0.705,0.38,0.266,1.227,0.649,0.765,-0.072,-0.033,1.0
-0.203,-1.172,-1.368,-1.644,-1.755,-1.512,-1.307,-1.068,0.378,0.793,1.508,1.222,1.211,0.659,0.762,0.895,0.86,1.238,0.039,1.287,0.149,0.328,0.061,-0.119,2.0
-0.114,-0.623,-1.11,-1.231,-1.388,-1.679,-0.933,-0.833,-0.803,-0.506,0.467,0.762,0.641,0.045,-0.459,-0.5,-0.534,0.041,1.678,1.873,1.541,1.339,0.705,0.05,1.0
-0.93,-1.333,-1.528,-1.538,-1.607,-1.367,-0.568,-0.146,0.575,1.423,1.053,0.965,0.772,0.443,0.349,0.361,0.685,0.831,0.851,1.226,0.536,0.353,-0.222,-0.703,1.0
-0.921,-1.405,-1.434,-1.53,-1.45,-1.524,-1.201,-0.741,0.172,0.666,1.264,1.132,1.014,0.707,0.743,0.88,0.788,0.577,0.99,0.178,0.076,0.38,0.092,0.101,2.0
-0.407,-0.804,-1.221,-1.839,-1.481,-1.227,-1.882,-1.238,0.406,1.42,1.672,1.579,1.043,0.297,-0.095,0.194,-0.199,0.173,0.001,0.213,-0.052,1.076,1.126,0.802,2.0
-0.936,-1.422,-1.521,-1.619,-1.493,-1.479,-0.896,-0.431,0.354,1.011,1.028,0.577,0.778,0.414,0.517,0.607,0.496,0.406,1.324,1.008,0.852,0.295,-0.228,-1.142,1.0
-1.285,-1.182,-1.346,-1.438,-1.282,-1.367,-1.489,-0.612,0.324,1.032,1.551,1.553,1.276,0.621,0.656,0.977,0.868,0.439,0.147,0.284,0.273,0.041,0.235,-0.215,2.0
0.469,-0.084,-0.53,-0.946,-0.974,-1.015,-0.728,-1.635,-1.248,-0.386,0.173,0.498,0.641,-0.111,-0.159,-0.259,-0.626,-0.376,-0.526,0.135,2.716,2.276,1.959,1.379,2.0
-0.76,-1.298,-1.395,-1.699,-1.687,-1.41,-1.5,-0.754,0.465,1.116,1.355,1.225,0.736,0.741,0.632,0.243,0.73,0.602,0.81,0.367,0.068,0.097,0.299,0.084,2.0
0.504,-0.247,-0.895,-1.322,-1.429,-1.225,-1.148,-1.897,-1.07,0.106,0.749,0.792,0.745,0.089,-0.436,-0.622,0.242,-0.637,-0.1,1.042,0.662,2.624,1.196,0.924,2.0
-0.527,-0.889,-1.391,-1.442,-1.428,-1.07,-0.807,-0.398,0.631,1.432,1.49,1.144,0.794,0.21,-0.616,-0.307,-0.708,-0.344,0.08,1.736,0.957,0.935,0.312,-0.46,1.0
-1.074,-1.3,-1.56,-1.611,-1.537,-1.467,-1.213,-0.52,0.919,1.627,1.146,0.54,0.581,0.313,0.291,0.529,-0.604,0.565,0.663,1.069,0.975,0.902,0.153,-0.639,1.0
-0.251,-0.67,-1.134,-1.736,-1.56,-1.523,-1.095,-0.934,-0.217,1.197,1.71,1.509,1.119,1.342,-0.056,-0.364,-0.045,-0.072,-0.223,0.014,0.354,1.403,0.394,-0.041,2.0
-0.978,-1.38,-1.51,-1.761,-1.575,-1.404,-0.863,-0.452,0.762,1.244,1.476,1.191,1.02,0.763,0.676,0.378,0.783,0.486,0.292,0.028,0.132,0.859,0.276,-0.309,2.0
0.199,-0.373,-1.422,-1.337,-1.168,-1.238,-1.94,-1.065,0.203,1.612,1.972,1.664,1.238,0.535,-0.333,-0.392,0.084,-0.078,0.009,0.029,-0.312,-0.067,0.759,0.328,2.0
-0.554,-1.1,-1.491,-1.631,-1.421,-1.221,-1.01,-0.079,0.354,1.16,1.4,1.187,0.766,0.162,-0.316,-0.376,-0.28,-0.319,0.73,1.668,2.253,0.791,0.08,-0.253,1.0
-0.837,-1.74,-1.288,-1.451,-1.393,-1.541,-1.317,-0.218,0.658,1.009,1.317,1.237,0.957,0.628,0.606,0.704,0.986,0.475,0.557,0.292,0.511,0.143,0.07,-0.435,2.0
-0.599,-1.221,-1.266,-1.543,-1.528,-1.409,-1.432,-0.198,0.744,1.234,1.049,1.248,0.775,0.636,0.691,0.455,0.755,0.623,0.262,0.065,0.052,0.18,0.271,-0.278,2.0
0.01,-1.199,-1.761,-1.574,-1.539,-1.337,-1.113,-0.275,0.336,1.003,0.938,0.66,0.676,0.655,0.602,0.903,0.635,0.999,1.112,1.099,0.384,0.155,-0.218,-0.889,1.0
-0.079,-0.458,-1.225,-1.463,-1.464,-1.416,-1.053,-0.462,-0.695,-0.244,0.56,0.619,0.515,0.122,-0.385,-0.312,-0.527,0.33,1.526,1.671,2.023,1.151,1.22,0.01,1.0
1.159,0.603,-0.494,-0.329,-0.729,-0.49,-0.341,-1.658,-1.007,-0.524,-0.05,0.623,0.211,0.159,-0.489,-0.762,-0.549,-0.934,-0.875,-0.422,-0.229,2.002,2.161,2.061,2.0
-0.801,-0.917,-1.032,-1.456,-1.517,-1.344,-1.527,-0.824,0.187,0.822,1.409,1.311,1.251,0.882,0.995,0.905,1.204,0.602,0.478,0.373,0.26,-0.285,0.114,0.375,2.0
-1.433,-1.348,-1.513,-1.355,-1.566,-1.509,-1.0,-0.127,0.532,1.004,1.019,0.924,0.622,0.51,0.504,0.339,0.787,1.09,1.298,0.957,0.679,0.293,0.134,-0.527,1.0
-1.003,-1.322,-1.446,-1.349,-1.679,-1.643,-1.069,0.004,1.007,1.384,1.069,1.107,1.185,0.35,0.42,0.487,0.432,0.653,0.483,1.607,1.037,0.19,0.084,-1.233,1.0
-0.057,-1.435,-1.444,-1.66,-1.755,-1.438,-0.874,-0.624,-0.189,0.97,1.006,1.444,1.115,0.742,0.593,0.915,0.934,1.101,0.047,-0.006,-0.371,1.323,1.415,0.09,2.0
-1.205,-1.237,-1.447,-1.51,-1.621,-1.453,-1.148,-0.542,0.546,0.894,1.145,1.101,0.941,0.871,0.778,0.406,0.38,0.485,0.423,0.781,0.712,0.379,-0.096,-0.292,1.0
-0.838,-1.182,-1.291,-1.467,-1.366,-1.526,-1.021,-1.109,-0.055,1.117,1.599,1.333,1.179,0.486,0.593,0.827,1.0,0.754,0.538,-0.521,-0.026,0.465,0.376,0.236,2.0
1.172,0.396,-0.477,-0.867,-1.146,-0.816,-0.697,-1.817,-0.784,0.547,0.738,0.569,0.691,0.486,-0.659,-0.635,-0.798,-0.335,-0.635,0.318,0.424,2.782,2.024,1.354,2.0
