@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.015,0.018,0.033,0.012,0.02,0.032,0.042,0.011,0.016,0.008,0.03,0.043,0.029,-0.001,0.012,0.015,0.033,-0.109,0.133,-0.827,-0.171,-0.024,-0.223,0.013,0.055,-0.484,-0.138,0.078,0.109,0.044,-0.08,0.049,0.034,-0.05,0.035,0.041,0.03,0.035,0.006,0.057,0.026,0.022,0.036,0.05,0.076,-0.174,-0.0,0.048,-0.232,0.049,-0.062,0.315,-0.121,-0.995,-0.916,-2.283,-1.404,-1.038,-0.134,-1.169,-1.763,-0.765,-1.262,-1.399,-1.454,-4.024,-1.338,-1.246,0.088,-1.334,-1.145,-1.219,-2.205,-0.368,-2.368,-1.21,-1.392,-1.256,-1.461,-0.893,-2.038,-1.224,-1.43,-1.923,-1.617,-3.027,-1.178,-1.383,-3.418,-1.858,-1.345,-0.883,-1.14,-1.828,-1.218,-1.245,-2.31,-0.634,-1.079,-1.935,-1.359,-1.047,-1.51,-3.204,-1.265,-1.137,-1.252,-0.91,-1.513,-1.266,-1.195,-1.232,-1.51,-1.059,-0.729,-0.408,-0.164,0.026,-0.004,-0.564,-0.211,0.472,0.724,0.295,-0.257,1.002,1.117,1.021,0.842,0.101,0.055,-0.022,0.052,0.044,0.026,-0.011,0.013,0.02,0.021,0.001,0.005,0.008,0.039,0.009,0.079,0.029,0.024,-0.016,-0.001,0.05,1.0
0.025,0.022,0.042,0.032,0.026,0.029,0.039,0.035,0.037,0.046,0.043,0.042,0.036,0.003,0.003,0.01,0.007,-0.368,0.079,0.406,-0.133,0.156,-0.008,-0.377,-0.288,-0.597,0.031,-0.038,0.09,0.081,0.009,-0.013,0.018,0.016,0.053,0.033,0.011,0.014,0.059,0.028,0.017,0.031,0.16,0.446,0.636,0.603,1.019,0.876,0.894,0.928,-0.081,0.898,0.658,0.997,1.375,0.876,1.706,0.697,0.686,0.867,0.141,2.413,0.158,0.362,0.69,0.902,0.708,1.334,0.797,1.627,0.837,0.966,1.023,1.362,1.123,0.92,0.898,0.796,0.969,0.613,2.21,0.644,0.587,-0.742,0.81,0.784,-0.021,-0.399,0.7,3.319,0.911,0.481,0.579,2.055,1.191,0.383,-0.213,0.107,0.388,0.33,-0.019,-0.063,-0.283,0.19,-0.314,0.111,-0.375,0.01,0.186,0.055,-1.145,-0.009,0.039,-0.076,-0.103,0.097,0.033,0.027,-0.04,0.042,0.046,0.192,0.399,0.531,0.553,0.782,0.794,1.336,0.38,0.105,0.073,-0.02,0.04,0.028,0.011,0.031,0.024,0.042,0.012,0.033,0.013,-0.001,0.06,0.01,0.057,0.045,0.048,0.006,0.03,0.029,1.0
0.016,-0.011,0.026,0.02,0.009,0.002,0.055,-0.013,0.073,0.009,0.031,0.015,0.037,0.023,0.048,0.023,-0.207,-0.013,-0.054,0.025,0.013,-0.093,-0.153,0.111,0.561,-0.471,-0.298,0.009,-0.014,0.081,0.024,0.036,0.057,0.029,0.019,0.01,0.034,0.048,0.041,0.058,0.022,0.028,0.444,0.035,-0.046,-0.262,0.081,-0.203,-0.565,-0.588,0.258,0.92,1.764,0.968,0.518,1.759,3.088,1.381,1.788,1.633,1.512,0.627,2.01,1.029,1.781,1.901,0.532,1.032,1.085,1.319,0.75,1.117,4.072,1.159,1.217,0.818,1.037,1.213,0.709,1.137,1.402,-0.351,1.381,1.359,1.724,1.538,1.422,1.471,0.384,1.034,1.225,2.555,1.182,0.627,1.796,1.526,0.745,-0.764,0.633,-1.58,0.077,-0.179,0.136,-0.286,0.182,0.189,-0.186,0.092,0.454,-0.026,0.213,0.003,0.083,0.056,-0.001,0.173,-0.287,0.157,0.056,0.056,-0.021,0.048,-0.317,-0.041,0.79,0.079,-0.045,-0.038,-0.169,-0.079,0.027,0.049,0.073,0.152,0.014,0.002,0.037,0.008,0.025,0.001,-0.003,0.019,0.018,0.055,-0.008,0.012,0.011,0.025,0.051,-0.01,2.0
0.016,0.016,0.015,0.028,0.016,0.018,0.031,0.037,-0.026,0.022,-0.002,0.002,0.026,0.051,0.056,0.045,-0.061,0.033,0.147,1.115,0.08,0.83,-0.293,0.072,0.16,-0.032,0.033,-0.415,0.025,-0.127,0.039,-0.051,0.056,0.025,0.043,0.029,0.033,0.021,0.015,0.014,0.026,0.008,0.053,-0.071,0.004,-0.207,0.062,0.401,2.653,0.862,-0.048,3.267,1.46,1.383,1.086,1.085,1.593,1.474,0.904,1.862,1.494,1.163,1.018,1.435,0.301,1.361,1.101,1.773,0.824,1.517,1.448,1.029,0.787,3.248,1.126,0.82,0.83,1.623,1.262,1.133,1.074,1.146,0.399,0.879,-0.179,0.583,0.73,0.956,1.394,0.464,0.916,1.345,2.224,0.486,1.164,1.248,1.113,0.536,0.576,0.818,1.098,1.176,0.716,0.575,-0.131,0.142,-0.056,0.165,0.261,0.476,0.032,-0.668,0.396,0.841,-0.112,-0.019,0.042,0.038,0.023,0.046,0.154,-0.009,0.017,-0.149,0.052,0.04,0.354,0.071,-0.338,-0.253,0.029,0.015,0.157,0.002,0.037,0.027,0.018,0.028,0.025,0.015,0.037,0.013,0.006,0.034,-0.009,0.024,0.04,0.012,0.019,0.008,2.0
0.02,0.039,-0.003,0.021,0.055,0.024,0.095,0.026,0.009,0.038,0.018,0.028,0.03,0.018,0.031,0.042,0.065,-0.031,-0.064,0.22,-0.149,-1.244,0.563,0.297,-0.25,0.016,-0.051,-0.054,0.08,0.152,0.186,0.037,-0.003,0.017,0.027,0.0,-0.004,-0.001,0.047,0.074,0.047,-0.023,-0.002,0.359,0.327,0.119,-0.017,0.015,-0.022,0.451,0.043,0.921,0.681,0.863,0.812,-0.031,0.206,-0.103,-0.344,0.292,1.51,1.074,0.805,-0.394,2.276,1.847,2.375,0.856,1.771,0.584,0.983,-0.696,0.671,0.673,0.831,0.995,0.171,0.952,0.627,-1.1,0.972,1.154,1.187,0.88,0.89,1.817,1.044,0.806,1.53,0.705,0.641,0.956,3.346,0.986,1.57,0.934,0.532,0.728,1.379,1.295,0.494,1.495,-0.408,0.147,-0.614,0.222,-0.181,-0.067,0.038,0.036,0.661,-0.024,0.04,-0.142,0.597,-0.249,0.13,0.364,-0.392,-0.046,0.248,-0.047,0.139,-0.047,0.781,-0.68,0.382,0.194,-0.212,0.039,0.171,0.042,0.038,-0.004,0.027,0.014,0.004,0.005,0.008,0.041,0.036,0.005,0.024,0.038,0.019,0.048,0.047,0.002,0.024,0.038,2.0
0.039,-0.001,0.02,0.008,0.041,0.008,0.024,0.033,0.002,0.033,0.011,0.03,0.029,0.024,0.054,0.042,0.025,0.062,0.05,-0.17,-0.011,-0.346,-0.066,-0.224,-0.967,0.042,-0.03,0.016,0.032,0.034,0.09,0.006,0.011,0.046,0.032,0.03,0.021,0.037,0.013,0.031,-0.004,0.011,-0.067,0.05,-0.061,0.106,-0.282,0.126,-0.059,-0.009,0.124,0.46,0.986,2.295,1.148,2.729,1.499,1.567,1.362,1.758,1.166,2.159,1.019,1.281,1.473,0.559,3.248,-1.112,1.548,2.052,1.784,0.065,0.317,0.242,-0.398,1.525,4.622,1.263,0.555,1.176,1.185,1.537,1.11,0.04,0.226,0.188,1.27,1.146,1.296,0.803,0.219,2.915,0.876,1.702,1.387,1.087,1.666,0.899,0.705,0.569,-0.247,-0.053,0.015,0.066,0.009,-0.113,0.054,-0.155,0.178,-0.23,-0.011,-0.088,1.319,0.442,-0.175,-0.026,0.006,0.176,0.069,0.007,0.229,0.105,-0.211,0.437,0.413,0.184,-0.3,-0.054,0.096,0.012,0.151,0.04,-0.132,0.029,0.055,0.027,0.02,0.022,0.036,-0.014,0.035,0.03,0.041,0.058,0.052,0.046,0.038,0.009,0.017,0.011,2.0
0.019,0.035,0.023,0.026,0.031,0.02,0.035,-0.001,0.026,0.03,0.019,0.014,0.054,0.038,0.01,0.045,0.072,0.14,0.432,-0.122,-0.113,-0.115,-0.316,-0.257,-0.226,0.286,-0.139,-0.521,0.142,0.016,0.025,0.012,0.033,-0.019,-0.025,0.015,0.045,0.039,0.043,0.054,0.035,0.053,0.03,-0.054,0.033,0.109,-0.01,0.05,-0.099,0.006,0.518,1.297,1.037,1.725,1.385,1.809,1.188,1.392,1.746,1.499,1.431,1.429,0.881,1.266,2.017,-0.434,1.725,1.497,0.897,1.172,1.203,0.793,1.027,0.865,1.357,1.062,1.194,1.318,1.275,1.225,0.619,1.242,2.07,2.08,1.462,1.348,1.718,0.901,1.976,1.582,-1.021,1.861,1.375,0.538,0.219,0.73,0.078,0.313,1.519,0.012,1.328,0.815,-0.518,-0.385,0.003,-0.217,0.057,0.111,0.02,-0.276,0.132,0.013,0.134,0.09,0.041,0.011,0.038,-0.185,0.179,0.021,0.036,0.149,-0.137,0.007,-0.022,-0.137,-0.093,-0.286,-0.391,0.037,-0.083,0.133,0.025,-0.034,0.037,0.024,0.04,0.033,0.028,0.016,0.039,0.045,0.068,-0.015,-0.003,0.003,0.033,0.028,0.008,0.05,2.0
-0.006,0.031,0.012,0.022,0.026,0.009,-0.028,0.016,0.024,-0.006,0.037,0.031,0.007,-0.007,0.067,-0.029,-0.056,0.016,0.011,-0.007,0.176,-0.218,0.256,0.193,-0.282,-0.422,0.024,0.005,-0.84,0.042,0.033,0.102,0.021,0.012,0.051,-0.021,0.019,0.022,-0.003,0.001,0.073,0.279,0.505,0.63,0.757,0.704,0.708,0.775,0.626,0.863,0.573,1.055,0.601,0.744,0.91,0.962,0.643,0.503,0.906,-0.232,0.834,0.658,1.023,0.746,-0.35,1.146,2.568,0.877,-0.001,-0.228,-0.007,0.904,0.91,0.892,0.696,1.113,0.151,0.645,0.44,0.769,0.837,0.391,1.363,0.714,0.365,0.716,0.442,0.399,0.3,0.686,1.016,-0.107,0.052,1.742,0.525,0.151,0.038,0.409,0.096,0.039,0.191,0.178,0.125,-0.872,0.241,0.32,0.156,0.069,-0.482,0.022,-0.145,-0.242,-0.051,0.013,-0.003,-0.15,-0.003,-0.122,0.061,-0.026,-0.032,0.073,0.495,0.09,0.602,-0.109,0.102,0.002,-0.293,0.043,0.635,-0.024,-0.047,-0.001,0.071,-0.001,0.023,0.036,0.011,0.064,0.016,0.025,0.018,0.034,0.039,0.007,0.016,0.034,0.037,0.037,2.0
0.013,0.021,0.04,0.028,0.023,0.002,0.003,0.043,0.033,0.016,0.02,0.029,0.007,0.034,0.039,0.054,0.169,-0.131,0.051,0.069,-0.018,1.186,-0.398,0.059,0.045,-0.095,0.486,0.078,0.246,0.021,0.085,0.048,0.036,0.069,0.001,0.022,0.028,0.0,0.037,0.054,0.021,-0.044,0.077,0.032,-0.09,-0.146,0.322,0.387,0.472,0.245,0.525,1.075,0.406,0.143,1.697,0.52,-0.762,0.339,0.003,-0.479,0.508,-0.653,0.573,1.816,0.81,-0.629,-0.577,0.486,0.419,0.839,0.144,0.817,-0.43,1.284,-0.057,-0.174,0.977,0.375,1.38,0.738,0.639,0.294,0.49,0.521,0.402,1.299,0.792,1.008,0.617,-0.245,0.532,0.568,1.167,0.935,1.051,0.154,0.136,-0.408,-0.105,0.027,0.058,-0.419,0.203,-0.162,0.084,-0.14,-0.222,1.157,-0.052,0.045,-0.053,0.011,0.328,-0.018,0.139,-0.13,0.037,0.074,0.06,0.085,-0.051,-0.18,0.162,1.995,-0.135,-0.255,-0.622,-0.374,-0.013,-0.019,0.002,-0.048,-0.067,0.001,0.02,0.022,0.043,0.04,0.047,0.032,0.012,0.008,0.012,0.012,0.037,0.011,0.02,0.039,0.047,0.05,2.0
0.036,0.011,-0.002,0.023,0.028,-0.0,0.047,0.008,0.02,0.066,-0.0,0.019,0.046,0.033,0.01,0.008,0.101,-0.247,0.053,0.042,0.412,-0.419,-0.159,0.195,0.061,-0.139,-0.011,0.071,0.016,-0.211,0.037,0.168,0.049,-0.0,0.02,0.027,0.029,0.023,0.034,0.032,0.011,0.003,0.029,0.05,0.078,0.025,0.099,0.137,0.885,1.779,0.927,0.922,0.975,2.495,0.683,-0.139,0.635,1.398,2.009,0.881,0.992,0.018,-4.131,1.631,0.949,0.375,1.128,0.927,0.95,-0.455,2.837,0.428,-0.947,1.291,0.975,0.858,1.028,0.918,1.459,1.226,0.458,-2.653,1.94,0.899,0.72,1.235,1.01,1.141,1.322,0.982,1.802,1.488,-0.431,0.876,1.155,0.837,1.014,0.712,1.82,-0.889,0.114,0.233,0.642,-0.362,0.045,0.005,-0.164,0.001,-0.019,0.222,0.068,0.911,0.075,0.131,0.166,-0.166,-0.086,-0.022,0.104,-0.04,0.136,0.145,0.181,0.133,-0.179,0.042,0.181,0.025,0.042,0.031,0.002,-0.004,-0.0,0.027,0.041,0.01,0.034,0.042,0.022,0.073,0.031,0.014,0.044,0.036,0.013,0.024,0.03,0.034,0.012,0.01,2.0
0.043,0.06,0.024,0.025,0.042,0.037,0.052,0.042,0.047,0.016,0.016,0.037,0.057,0.015,-0.01,0.018,-0.001,0.099,0.17,0.128,-0.077,0.229,0.22,-0.118,-0.112,-0.016,-0.064,0.033,-0.012,0.048,0.041,-0.066,0.023,0.028,0.031,0.008,0.043,0.052,0.031,0.012,0.026,0.01,-0.133,-0.026,-0.023,0.024,-0.108,0.257,0.278,-0.02,0.235,-0.057,0.613,-2.754,0.007,0.028,0.413,-1.197,0.274,1.276,0.82,3.375,0.953,1.213,0.907,0.987,2.685,1.424,0.267,1.219,1.674,1.12,1.096,1.391,1.015,1.124,2.364,0.967,1.459,1.191,0.996,0.852,0.973,0.943,-0.901,0.985,0.906,0.973,0.449,0.222,0.797,0.679,1.107,1.584,0.994,1.955,0.833,0.589,2.152,1.171,0.906,3.756,0.58,0.903,0.302,0.97,0.089,1.377,1.037,0.896,0.326,2.802,0.997,0.629,0.23,-0.508,0.117,0.043,0.048,0.067,0.028,-0.068,0.221,0.162,0.108,-0.001,0.277,-0.169,-0.243,0.089,0.114,0.026,-0.03,0.049,0.038,0.027,0.009,0.102,-0.001,0.028,0.024,0.04,0.038,-0.004,0.022,0.024,0.011,0.015,0.041,0.016,2.0
0.037,0.031,0.023,0.019,0.036,0.034,0.048,-0.029,-0.001,0.026,0.017,0.029,0.015,0.041,0.025,0.044,-0.028,-0.04,0.283,-0.096,0.35,1.206,-0.68,-0.049,-0.033,1.258,0.165,0.118,-0.037,0.052,-0.039,0.048,-0.004,0.022,0.036,-0.004,0.034,0.02,0.025,0.059,0.047,0.024,0.107,-0.001,-0.056,-0.164,0.283,0.672,0.837,0.933,1.51,0.713,1.497,1.098,0.307,2.052,1.249,0.754,0.729,0.954,0.901,0.669,-0.241,1.156,1.141,0.923,0.063,0.823,0.743,1.015,0.804,1.036,1.121,0.787,-2.4,0.728,1.658,1.487,-2.059,1.393,0.979,0.761,1.64,0.605,1.02,-0.972,0.787,-0.341,1.115,1.129,1.446,0.511,0.732,0.468,0.999,2.338,2.354,0.667,0.986,1.044,1.089,1.016,0.872,1.324,0.193,1.439,0.393,-0.338,-0.032,0.561,-1.292,0.053,0.029,0.327,0.064,0.035,-0.032,0.179,-0.004,0.022,0.011,0.008,0.896,-0.112,-0.143,-0.002,0.834,0.091,0.178,0.015,0.046,0.038,0.05,0.005,0.03,0.03,0.002,0.026,0.05,0.044,0.043,0.032,0.019,0.007,0.033,0.011,0.036,0.017,0.04,0.044,2.0
0.038,0.007,0.011,-0.004,-0.008,-0.002,0.015,0.01,0.029,0.031,0.046,0.046,0.014,0.039,0.048,0.019,0.028,0.023,-0.009,-0.193,0.101,0.08,0.048,-0.951,0.041,-0.721,-0.061,0.049,0.022,0.086,0.036,0.085,0.039,0.035,0.035,0.049,0.001,0.03,0.005,0.008,0.02,0.042,0.016,-0.12,0.105,-0.365,-0.007,0.183,-0.018,-0.08,-1.003,-0.263,0.18,-0.019,0.092,1.346,0.458,0.95,0.737,0.754,-0.394,0.156,1.447,0.899,0.86,0.937,0.996,0.791,0.954,0.413,-0.782,0.794,2.264,0.814,0.625,0.626,1.021,-0.533,2.243,0.705,1.626,1.093,2.511,1.121,-1.439,0.825,1.25,0.027,1.256,1.817,1.0,0.943,0.977,1.125,0.466,0.958,0.345,0.765,0.532,0.914,0.918,0.814,0.048,1.019,1.033,0.911,0.945,1.053,1.014,1.263,0.43,1.222,1.31,0.791,0.255,-0.192,0.148,0.273,-0.003,-0.131,-0.158,0.035,-0.087,0.753,-0.322,0.494,0.375,-0.001,-0.011,0.132,0.052,0.036,0.03,0.031,0.015,0.036,0.039,0.047,0.018,0.038,0.029,0.031,-0.015,-0.052,0.026,0.004,0.023,0.034,0.045,0.002,2.0
0.045,0.012,0.029,0.011,0.001,0.033,0.017,0.034,-0.0,0.014,0.011,0.036,0.006,0.006,0.022,0.004,0.008,0.149,-0.031,-0.06,0.027,-0.15,0.051,0.174,-0.157,0.065,-0.544,0.311,-0.05,-0.303,0.013,0.053,0.008,0.047,0.027,0.004,-0.01,0.024,0.011,0.016,0.019,0.018,-0.029,0.205,0.015,0.022,-0.133,-0.039,-1.012,0.088,0.064,0.024,-1.047,0.309,0.478,1.573,0.882,1.119,-0.623,1.238,1.099,0.629,0.576,1.085,1.024,0.605,1.926,1.052,1.884,1.437,1.112,3.141,0.62,1.49,0.829,-0.737,1.118,1.372,2.251,1.567,1.169,0.898,1.628,0.833,1.431,2.66,0.567,1.18,1.24,1.32,1.097,0.806,1.705,0.579,1.616,1.019,0.988,1.169,1.101,0.923,1.566,-0.166,1.032,1.321,1.083,0.973,1.193,1.007,0.702,0.999,1.393,0.931,1.585,1.508,1.17,0.421,0.619,0.561,0.068,0.061,0.067,0.466,0.039,0.622,-0.009,-0.091,0.139,-0.941,0.233,0.026,-0.052,0.063,0.075,-0.02,0.033,0.042,0.036,-0.0,0.014,0.021,0.008,0.016,0.004,0.019,0.047,0.021,0.035,0.018,0.053,0.05,2.0
0.043,0.039,0.019,-0.017,0.034,0.044,0.027,0.014,0.002,-0.001,0.016,0.027,0.003,0.027,0.008,0.036,-0.127,-0.483,-0.413,-0.931,-1.498,-1.054,-0.915,-0.412,-1.043,-0.117,-0.529,-0.005,-0.008,-0.029,0.013,0.038,0.034,0.028,0.015,0.038,0.014,0.032,0.031,0.061,0.068,0.02,-0.031,-0.046,-0.136,-0.099,-0.117,-0.149,0.278,0.539,-1.661,-0.459,-1.162,-1.293,0.49,-3.162,-4.853,-0.981,-1.352,-0.059,-0.836,-1.449,-2.406,-1.347,-2.35,-0.483,-0.975,-3.205,-1.073,-3.012,-1.695,-0.993,-0.941,-2.021,-0.98,-0.57,-2.836,-2.381,-1.466,-2.012,-1.385,-1.141,-1.134,-2.556,-1.329,-0.837,-1.092,-0.323,-5.225,-1.157,-1.461,-1.842,-1.338,-1.202,-1.422,-1.558,-1.227,-0.346,-1.275,-1.375,-1.216,-1.291,-1.279,-0.328,-2.251,-0.683,-0.366,0.918,-0.435,-0.704,2.159,-0.117,-0.492,0.379,0.029,0.038,0.048,0.061,0.075,0.131,-0.186,-0.009,0.454,0.008,0.192,-0.064,0.012,0.13,0.109,-0.001,-0.381,0.045,-0.007,0.065,0.027,0.009,0.034,0.074,0.058,0.052,0.041,0.028,0.007,0.028,0.037,0.001,0.019,0.023,0.027,0.026,3.0
0.006,0.033,0.028,0.03,0.028,0.016,0.025,0.023,-0.011,0.013,-0.002,0.042,0.076,0.073,0.029,0.006,0.03,0.044,0.659,-0.104,-0.454,-0.834,-0.887,-0.989,-0.989,-0.52,-0.553,-0.654,-0.294,0.008,-0.132,0.059,-0.03,-0.001,0.04,0.026,0.051,0.048,0.04,0.042,-0.026,-0.017,0.01,0.04,-0.262,0.023,-0.009,-0.241,0.173,-0.436,0.764,0.187,-0.743,-2.793,-1.178,-1.321,-1.715,0.73,-0.565,-1.514,-1.992,-1.465,-1.098,-0.372,-0.389,-0.765,-0.539,-0.948,-1.277,-1.029,-1.224,-1.837,-1.05,0.157,-0.96,-0.723,-3.711,-1.149,-1.23,-0.813,-1.88,-3.903,-1.008,-1.198,-1.166,-0.174,-1.126,-1.278,-0.927,-1.155,-1.233,-2.025,-0.558,-1.175,-0.26,-1.732,-0.933,-1.216,-0.998,-1.043,-0.502,-0.5,-0.438,-0.031,-1.371,-0.167,0.135,0.33,-0.051,0.096,0.136,-0.23,0.33,0.101,0.963,0.113,-0.018,0.111,0.153,0.034,0.003,-0.002,0.035,0.101,-0.353,-0.13,0.471,-0.488,-0.063,0.147,0.038,0.009,0.089,0.117,0.056,0.043,0.013,0.029,0.068,0.034,0.039,-0.002,0.015,0.03,0.021,0.044,0.012,0.023,0.012,0.014,3.0
