@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.012,0.002,0.004,0.001,0.001,0.005,0.007,0.019,0.013,0.009,0.001,0.002,0.005,0.01,0.002,0.012,0.03,0.103,0.1,0.584,0.329,0.05,0.375,0.118,0.447,0.167,0.404,0.125,0.079,0.04,0.102,0.008,0.032,0.021,0.007,0.001,0.013,0.006,0.002,0.025,0.006,0.004,0.061,0.037,0.079,0.188,0.011,0.032,0.389,0.05,0.598,0.447,0.568,0.741,0.652,1.361,0.595,0.387,0.72,0.388,0.737,0.809,0.054,0.307,1.004,1.937,0.481,0.057,1.134,0.378,0.678,0.041,0.676,1.131,0.86,0.073,0.706,0.208,0.406,0.927,0.74,0.619,0.127,0.617,0.32,1.149,0.318,0.539,1.787,1.108,0.895,0.45,0.475,0.489,0.054,0.074,0.887,0.376,0.502,0.543,0.142,0.119,0.26,1.081,0.055,0.18,0.006,0.581,0.62,0.026,0.311,0.21,0.366,0.354,0.045,0.08,0.002,0.126,0.03,0.312,0.215,0.257,0.661,0.563,0.666,1.051,0.184,0.365,0.222,0.026,0.047,0.172,0.043,0.002,0.009,0.019,0.004,0.004,0.013,0.005,0.01,0.014,0.01,0.022,0.026,0.003,0.014,0.015,0.009,0.027
0.007,0.01,0.002,0.004,0.008,0.006,0.016,0.004,0.003,0.003,0.005,0.024,0.007,0.009,0.008,0.003,0.019,0.272,0.051,0.488,0.355,0.272,0.116,0.549,0.225,0.423,0.06,0.154,0.107,0.056,0.031,0.048,0.007,0.004,0.001,0.007,0.011,0.011,0.01,0.006,0.011,0.006,0.056,0.085,0.015,0.202,0.186,0.003,0.07,0.078,0.583,0.062,0.331,1.172,0.224,0.059,0.593,0.919,0.471,0.677,0.692,0.917,1.211,0.337,0.297,0.017,0.855,0.531,0.402,0.967,0.101,0.076,0.095,0.59,0.669,0.017,0.036,0.126,0.253,0.498,1.206,0.518,0.226,1.077,0.192,0.044,1.764,1.441,0.472,1.845,0.357,1.04,0.681,0.836,1.129,0.231,0.274,0.272,0.514,0.287,0.278,0.225,0.344,0.575,0.439,0.413,0.944,0.104,0.285,0.075,0.507,0.09,0.149,0.118,0.202,0.224,0.133,0.019,0.055,0.002,0.068,0.187,0.077,0.256,0.322,0.022,0.422,0.699,0.118,0.049,0.02,0.061,0.014,0.002,0.001,0.016,0.003,0.016,0.006,0.008,0.01,0.011,0.013,0.003,0.003,0.028,0.005,0.009,0.003,0.006
0.002,0.012,0.005,0.024,0.003,0.0,0.011,0.009,0.013,0.013,0.019,0.003,0.01,0.001,0.02,0.026,0.117,0.129,0.195,0.129,0.004,0.081,0.436,0.227,0.401,0.469,0.458,0.047,0.053,0.12,0.036,0.092,0.023,0.002,0.012,0.005,0.023,0.009,0.002,0.017,0.002,0.02,0.133,0.032,0.164,0.135,0.086,0.157,0.442,0.775,0.391,0.08,1.413,0.105,0.52,0.641,1.199,0.271,1.514,1.283,0.475,1.008,0.321,0.458,0.566,1.285,0.807,0.2,0.395,1.561,0.471,0.641,1.706,0.614,0.077,1.294,0.472,0.111,0.702,0.518,0.268,0.841,0.288,0.819,0.425,0.617,0.413,0.408,1.252,0.983,0.541,0.605,0.057,0.693,0.934,0.538,0.466,0.797,0.974,1.163,0.061,0.428,0.119,0.353,0.387,0.553,0.229,0.108,0.358,0.798,0.264,0.005,0.187,0.179,0.008,0.081,0.231,0.195,0.016,0.014,0.088,0.249,0.136,0.192,0.43,0.455,0.24,0.252,0.172,0.088,0.181,0.147,0.067,0.063,0.028,0.011,0.009,0.001,0.017,0.0,0.009,0.018,0.006,0.018,0.026,0.002,0.004,0.018,0.012,0.009
0.005,0.015,0.006,0.015,0.003,0.018,0.01,0.013,0.025,0.004,0.004,0.001,0.008,0.002,0.004,0.003,0.114,0.01,0.268,0.783,0.119,0.381,0.156,0.02,0.119,0.456,0.014,0.422,0.208,0.093,0.035,0.048,0.019,0.008,0.005,0.001,0.0,0.005,0.005,0.008,0.008,0.025,0.087,0.168,0.028,0.134,0.117,0.128,1.355,0.576,1.0,1.199,0.941,0.381,0.344,0.077,0.382,1.062,0.284,1.146,0.201,0.041,0.674,0.567,1.79,0.152,1.319,0.443,0.809,0.386,0.558,0.38,0.54,1.231,0.133,0.743,0.964,1.035,0.244,0.067,0.217,0.109,0.403,1.071,1.454,0.912,1.337,0.768,0.778,0.916,0.711,0.595,0.755,1.737,0.098,1.248,0.128,0.307,0.499,0.336,0.206,0.007,0.18,0.193,0.684,0.307,0.226,0.177,0.515,0.555,0.024,0.398,0.257,0.489,0.417,0.033,0.046,0.043,0.041,0.06,0.067,0.349,0.018,0.191,0.026,0.176,0.506,0.113,0.292,0.278,0.031,0.009,0.092,0.006,0.02,0.013,0.007,0.003,0.008,0.002,0.005,0.031,0.007,0.008,0.011,0.002,0.007,0.01,0.022,0.003
0.019,0.0,0.009,0.012,0.008,0.009,0.018,0.003,0.0,0.03,0.026,0.005,0.004,0.0,0.012,0.003,0.036,0.072,0.21,0.336,0.135,1.297,0.317,0.234,0.309,0.18,0.179,0.105,0.03,0.116,0.09,0.002,0.017,0.001,0.008,0.004,0.006,0.013,0.013,0.021,0.016,0.025,0.016,0.153,0.13,0.077,0.06,0.023,0.306,0.565,0.328,0.633,0.458,0.221,0.222,0.691,0.798,1.172,0.982,0.605,0.364,0.677,0.102,1.401,0.941,1.233,1.405,0.031,1.35,0.328,0.336,1.586,0.151,0.129,0.041,1.345,0.451,0.049,0.215,1.119,0.578,0.771,0.319,0.033,0.083,0.649,0.366,0.612,0.672,0.305,0.882,0.058,1.182,0.088,1.375,0.158,0.094,0.103,0.758,0.952,0.457,1.245,1.06,0.175,0.343,0.173,0.527,0.031,0.025,0.033,0.358,0.075,0.157,0.146,0.453,0.178,0.182,0.175,0.24,0.144,0.197,0.107,0.1,0.074,0.35,0.508,0.287,0.253,0.393,0.032,0.081,0.036,0.042,0.025,0.021,0.005,0.01,0.003,0.004,0.01,0.002,0.0,0.004,0.008,0.003,0.0,0.003,0.009,0.019,0.012
0.001,0.021,0.012,0.008,0.003,0.008,0.008,0.017,0.024,0.003,0.016,0.0,0.021,0.005,0.005,0.022,0.036,0.122,0.012,0.25,0.042,0.279,0.422,0.205,0.444,0.234,0.241,0.146,0.025,0.045,0.08,0.01,0.024,0.006,0.001,0.006,0.009,0.0,0.007,0.004,0.006,0.059,0.123,0.045,0.043,0.171,0.358,0.126,0.175,0.104,0.024,0.173,0.206,2.081,0.064,1.325,1.063,0.263,0.375,0.526,0.247,0.841,1.658,0.379,1.149,1.301,0.874,1.179,0.741,0.501,0.854,0.766,0.958,0.825,2.034,1.013,1.199,0.053,0.461,0.09,0.05,0.687,0.41,0.454,0.816,0.467,0.51,0.213,0.084,0.297,0.701,2.063,0.691,0.547,0.637,0.159,0.509,0.387,0.136,0.438,1.095,0.157,0.038,0.58,0.142,0.427,0.103,0.342,0.169,0.474,0.148,0.47,0.718,0.347,0.255,0.102,0.042,0.092,0.018,0.077,0.563,0.257,0.153,0.421,0.441,0.558,0.401,0.141,0.235,0.156,0.205,0.127,0.078,0.027,0.012,0.021,0.012,0.016,0.008,0.015,0.012,0.007,0.007,0.011,0.018,0.007,0.017,0.007,0.016,0.004
0.008,0.001,0.016,0.005,0.012,0.013,0.005,0.004,0.003,0.003,0.002,0.002,0.006,0.005,0.016,0.058,0.048,0.143,0.323,0.139,0.194,0.099,0.15,0.352,0.344,0.423,0.216,0.161,0.141,0.107,0.014,0.003,0.003,0.021,0.02,0.01,0.006,0.005,0.003,0.007,0.013,0.017,0.019,0.084,0.017,0.06,0.373,0.1,0.322,0.748,0.131,0.591,0.189,0.711,0.036,0.25,0.177,0.005,0.487,0.446,0.03,0.028,0.726,0.393,0.47,1.132,1.434,0.193,0.839,0.275,0.322,1.654,0.707,0.365,0.082,0.514,0.387,0.172,0.137,0.446,0.929,0.362,1.592,0.662,0.031,0.629,0.68,0.561,1.001,0.327,1.29,0.498,0.511,0.208,0.063,0.428,0.065,1.067,1.082,0.07,0.368,0.786,0.249,0.49,0.534,0.303,0.406,0.086,0.157,0.51,0.254,0.017,0.141,0.105,0.112,0.157,0.014,0.138,0.116,0.008,0.011,0.078,0.305,0.007,0.22,0.355,0.112,0.4,0.22,0.055,0.036,0.061,0.032,0.072,0.0,0.006,0.021,0.01,0.006,0.004,0.008,0.003,0.035,0.015,0.016,0.011,0.003,0.007,0.016,0.006
0.029,0.009,0.006,0.002,0.012,0.026,0.025,0.007,0.018,0.031,0.006,0.011,0.017,0.007,0.026,0.036,0.096,0.12,0.048,0.097,0.329,0.256,0.345,0.55,0.23,0.53,0.122,0.032,0.473,0.021,0.003,0.033,0.027,0.004,0.009,0.009,0.015,0.021,0.009,0.005,0.009,0.01,0.043,0.006,0.077,0.016,0.131,0.054,0.102,0.081,0.518,0.219,0.269,0.489,0.556,0.74,0.162,0.41,0.878,0.878,1.025,0.76,1.628,0.174,0.972,0.268,1.137,0.26,1.738,1.935,0.573,0.225,0.189,0.62,0.985,0.671,1.252,0.286,1.028,1.152,0.183,1.002,0.365,0.216,0.865,0.073,0.443,0.332,0.678,0.026,0.395,0.801,0.927,1.241,0.594,0.159,0.103,0.751,0.972,0.074,0.486,0.412,0.117,0.719,0.173,0.338,0.154,0.125,0.545,0.048,0.718,0.16,0.073,0.122,0.077,0.164,0.001,0.098,0.113,0.042,0.144,0.057,0.235,0.126,0.383,0.884,0.052,0.103,0.207,0.091,0.247,0.112,0.07,0.038,0.016,0.014,0.006,0.005,0.005,0.015,0.001,0.017,0.026,0.008,0.003,0.005,0.009,0.001,0.001,0.017
0.013,0.003,0.007,0.003,0.02,0.002,0.0,0.005,0.012,0.006,0.016,0.005,0.009,0.004,0.014,0.004,0.139,0.173,0.025,0.247,0.251,0.586,0.472,0.089,0.058,0.428,0.547,0.08,0.28,0.092,0.038,0.02,0.004,0.011,0.006,0.005,0.009,0.001,0.008,0.007,0.004,0.081,0.027,0.017,0.136,0.363,0.097,0.039,0.077,0.471,0.2,1.188,0.482,0.577,1.563,0.135,0.683,1.238,0.702,1.889,0.415,1.012,0.16,1.255,0.291,1.316,0.79,0.09,0.118,0.705,0.473,1.101,1.165,1.044,0.849,0.813,0.338,0.512,1.008,0.418,0.255,0.162,0.291,0.079,0.414,1.607,0.31,0.626,0.613,0.898,0.033,0.06,0.95,0.246,0.711,0.352,0.142,1.708,0.166,0.114,0.063,0.455,0.503,0.094,1.202,0.493,0.65,0.571,0.112,0.04,0.152,0.171,0.785,0.092,0.201,0.134,0.045,0.187,0.077,0.04,0.094,0.101,0.264,0.658,0.178,0.668,0.621,0.318,0.223,0.045,0.007,0.164,0.099,0.022,0.005,0.014,0.015,0.001,0.009,0.012,0.007,0.005,0.006,0.015,0.007,0.005,0.004,0.012,0.003,0.003
0.004,0.006,0.007,0.014,0.001,0.008,0.008,0.016,0.024,0.014,0.019,0.003,0.006,0.001,0.01,0.025,0.044,0.174,0.317,0.002,0.208,0.265,0.398,0.099,0.327,0.248,0.036,0.06,0.036,0.246,0.03,0.079,0.012,0.006,0.005,0.01,0.008,0.01,0.005,0.008,0.017,0.009,0.062,0.059,0.063,0.006,0.001,0.39,0.328,0.522,0.523,0.03,0.177,1.567,0.909,0.94,0.381,0.592,0.862,0.096,0.445,0.892,1.264,1.413,0.67,0.833,0.307,0.09,0.76,1.291,1.125,0.54,1.394,0.832,0.079,0.264,0.744,1.325,0.284,0.697,0.56,1.806,1.856,0.272,0.468,0.696,0.392,0.255,0.637,0.678,0.766,0.807,1.006,0.089,0.46,0.106,0.104,0.244,0.553,1.253,0.29,0.665,0.394,0.378,0.131,0.595,0.37,0.284,0.095,0.5,0.154,0.495,0.063,0.206,0.238,0.126,0.077,0.113,0.176,0.102,0.127,0.153,0.316,0.214,0.35,0.664,0.205,0.063,0.041,0.158,0.034,0.038,0.009,0.004,0.011,0.022,0.001,0.013,0.026,0.025,0.003,0.007,0.009,0.01,0.007,0.004,0.002,0.0,0.008,0.001
0.01,0.008,0.003,0.015,0.008,0.007,0.004,0.003,0.01,0.001,0.002,0.007,0.011,0.002,0.034,0.015,0.033,0.091,0.268,0.162,0.076,0.357,0.575,0.169,0.178,0.02,0.162,0.066,0.183,0.173,0.046,0.055,0.024,0.01,0.006,0.006,0.009,0.01,0.011,0.002,0.021,0.017,0.111,0.03,0.028,0.011,0.271,0.419,0.317,0.051,0.192,0.088,0.37,1.358,0.013,0.046,0.851,0.638,0.429,0.844,0.077,1.396,0.522,0.372,0.17,0.139,1.343,0.572,0.985,0.333,0.863,0.237,0.683,0.533,2.535,1.573,0.726,0.359,0.61,0.22,0.076,1.206,1.419,0.311,1.328,0.037,0.729,0.014,0.524,0.32,0.655,0.958,0.281,0.987,0.059,0.699,0.157,1.003,1.27,0.236,0.449,1.428,0.781,0.378,0.6,0.174,0.579,0.769,0.699,0.175,0.241,1.069,0.197,0.129,0.482,0.405,0.089,0.029,0.061,0.195,0.027,0.127,0.801,0.18,0.207,0.025,0.289,0.263,0.294,0.041,0.164,0.012,0.071,0.01,0.032,0.005,0.003,0.025,0.01,0.012,0.003,0.017,0.015,0.028,0.019,0.002,0.016,0.012,0.002,0.007
0.01,0.019,0.0,0.022,0.004,0.029,0.004,0.02,0.029,0.001,0.001,0.013,0.013,0.005,0.001,0.006,0.077,0.134,0.146,0.422,0.655,0.915,0.728,0.492,0.167,0.864,0.06,0.159,0.139,0.014,0.061,0.025,0.019,0.001,0.009,0.01,0.021,0.021,0.004,0.007,0.005,0.003,0.083,0.039,0.081,0.262,0.177,0.436,0.232,0.205,0.358,0.309,0.578,0.441,1.496,1.389,0.222,0.23,0.25,0.573,1.159,1.126,1.06,0.165,0.441,0.449,1.27,0.165,0.816,0.646,0.515,0.157,0.52,0.246,1.207,0.706,1.799,0.593,1.91,0.349,0.144,0.554,0.385,0.611,0.307,1.056,0.582,0.953,0.234,0.152,0.848,0.542,0.351,0.527,0.262,1.871,1.29,0.16,0.108,1.085,0.259,0.052,0.036,0.668,0.188,0.917,0.271,0.674,0.486,0.363,0.767,0.097,0.092,0.278,0.038,0.006,0.048,0.157,0.064,0.201,0.066,0.033,0.655,0.169,0.154,0.017,0.792,0.129,0.16,0.005,0.01,0.019,0.004,0.049,0.002,0.023,0.015,0.001,0.009,0.02,0.005,0.003,0.028,0.004,0.002,0.005,0.009,0.024,0.002,0.006
0.002,0.027,0.001,0.009,0.001,0.007,0.003,0.009,0.005,0.019,0.005,0.016,0.013,0.002,0.008,0.012,0.021,0.09,0.076,0.305,0.105,0.023,0.021,0.83,0.008,0.425,0.366,0.029,0.013,0.109,0.062,0.035,0.044,0.026,0.005,0.029,0.005,0.015,0.012,0.013,0.006,0.009,0.035,0.078,0.064,0.17,0.047,0.27,0.489,0.097,0.437,0.365,0.713,0.096,0.106,1.508,0.242,0.172,0.582,0.195,0.92,0.501,0.751,0.22,0.352,0.861,1.35,0.503,0.123,0.35,1.582,0.818,1.018,0.485,0.329,0.912,0.624,0.98,1.224,0.471,0.888,0.077,1.683,0.346,1.124,0.885,0.81,0.773,0.354,1.352,0.68,0.341,0.669,0.378,0.977,0.022,0.5,0.996,0.272,0.058,0.081,0.488,0.385,0.175,0.284,0.345,0.032,0.313,0.124,0.367,0.437,0.303,0.897,0.509,0.033,0.182,0.131,0.188,0.011,0.125,0.186,0.059,0.54,0.351,0.435,0.45,0.421,0.255,0.022,0.127,0.184,0.004,0.056,0.016,0.001,0.022,0.001,0.006,0.007,0.002,0.01,0.011,0.025,0.024,0.024,0.005,0.007,0.001,0.013,0.001
0.003,0.008,0.004,0.003,0.002,0.007,0.002,0.011,0.001,0.018,0.005,0.003,0.021,0.005,0.011,0.003,0.06,0.081,0.074,0.054,0.054,0.411,0.145,0.077,0.214,0.488,0.207,0.497,0.114,0.273,0.022,0.043,0.002,0.0,0.006,0.002,0.006,0.01,0.004,0.004,0.006,0.029,0.096,0.113,0.007,0.021,0.243,0.059,0.527,0.638,0.084,0.06,1.355,0.098,0.062,0.756,0.43,0.648,1.325,0.071,0.007,0.421,0.925,0.033,0.753,0.424,1.203,0.073,0.798,0.446,0.054,1.454,0.445,0.273,0.539,2.58,1.133,0.399,0.638,1.226,0.286,0.878,1.168,0.162,0.168,1.418,0.586,0.161,0.152,0.417,0.001,0.646,0.756,0.755,0.59,1.66,0.702,0.349,0.005,0.214,0.358,1.803,0.057,0.892,0.12,0.262,0.329,0.337,0.451,0.388,0.349,0.103,0.23,0.685,0.098,0.193,0.101,0.179,0.102,0.005,0.15,0.293,0.017,0.585,0.028,0.229,0.326,0.448,0.194,0.149,0.126,0.045,0.034,0.034,0.006,0.009,0.007,0.006,0.019,0.005,0.003,0.007,0.017,0.018,0.01,0.003,0.001,0.004,0.015,0.005
0.003,0.017,0.009,0.012,0.004,0.027,0.017,0.02,0.011,0.01,0.013,0.01,0.016,0.006,0.008,0.011,0.02,0.048,0.343,0.06,0.262,0.038,0.074,0.749,0.611,0.006,0.252,0.092,0.029,0.071,0.079,0.011,0.004,0.005,0.02,0.022,0.001,0.003,0.003,0.015,0.019,0.071,0.103,0.084,0.164,0.096,0.071,0.132,0.35,0.534,0.958,0.571,0.157,0.09,0.88,2.014,1.616,0.266,0.05,1.037,0.432,0.173,0.666,0.439,0.752,0.598,0.253,1.374,0.217,0.718,0.747,0.161,0.622,0.897,0.925,1.1,1.099,1.822,0.782,0.895,0.355,0.178,0.481,0.966,0.17,0.422,0.607,0.867,1.679,0.639,1.072,0.589,0.125,0.285,0.467,0.306,0.045,1.3,0.194,0.515,0.58,0.035,0.045,0.953,0.715,0.364,0.218,0.584,1.012,0.539,0.842,0.246,0.572,0.286,0.138,0.028,0.05,0.091,0.021,0.073,0.348,0.02,0.253,0.004,0.203,0.081,0.232,0.102,0.111,0.238,0.272,0.007,0.043,0.034,0.0,0.021,0.0,0.02,0.003,0.001,0.01,0.011,0.007,0.012,0.006,0.009,0.007,0.023,0.008,0.016
0.004,0.004,0.008,0.002,0.01,0.006,0.003,0.014,0.029,0.009,0.013,0.0,0.023,0.027,0.012,0.024,0.016,0.001,0.277,0.305,0.521,0.672,0.146,0.168,1.035,0.417,0.384,0.175,0.086,0.075,0.142,0.071,0.032,0.012,0.008,0.006,0.002,0.002,0.002,0.019,0.022,0.023,0.035,0.069,0.233,0.16,0.079,0.274,0.387,0.557,0.455,0.503,0.063,1.171,0.21,0.313,0.733,1.002,0.212,0.698,1.313,0.718,0.357,2.18,0.368,0.678,0.928,0.306,0.498,0.386,0.255,0.724,1.802,1.144,0.113,0.397,1.142,0.177,0.304,1.367,0.811,1.61,1.139,0.261,0.196,1.151,0.286,0.111,0.356,0.757,0.22,0.706,0.377,0.361,1.041,0.761,0.583,0.087,0.111,1.207,0.51,0.371,0.231,0.784,0.653,0.188,0.486,0.549,0.221,0.204,0.139,0.43,0.236,0.055,0.629,0.207,0.02,0.088,0.202,0.055,0.092,0.047,0.144,0.048,0.807,0.565,0.606,0.257,0.061,0.238,0.002,0.109,0.079,0.078,0.019,0.001,0.01,0.001,0.028,0.008,0.006,0.013,0.002,0.003,0.004,0.034,0.007,0.009,0.006,0.008
0.015,0.019,0.003,0.006,0.007,0.005,0.021,0.011,0.003,0.017,0.005,0.025,0.009,0.019,0.011,0.048,0.003,0.164,0.023,0.56,0.277,0.197,0.074,0.044,0.941,0.228,0.419,0.314,0.154,0.138,0.176,0.031,0.009,0.038,0.008,0.003,0.023,0.002,0.003,0.005,0.004,0.06,0.04,0.153,0.089,0.335,0.172,0.429,0.326,0.116,0.23,0.293,1.119,0.832,2.223,0.739,0.439,0.247,0.575,0.454,0.005,1.109,2.18,0.074,1.231,0.552,0.229,0.457,0.785,0.379,0.521,0.001,0.048,1.127,0.882,0.311,1.611,0.291,0.837,0.074,0.273,2.211,0.426,0.362,1.149,0.668,1.009,0.199,0.369,1.085,0.831,0.091,0.461,0.805,0.839,0.185,0.594,0.076,0.909,0.056,1.46,0.037,0.609,0.49,1.004,0.833,0.026,0.719,0.356,0.707,0.277,1.305,0.438,0.111,0.495,0.11,0.07,0.054,0.011,0.003,0.212,0.063,0.562,0.267,0.472,0.4,0.175,0.44,0.126,0.047,0.107,0.007,0.021,0.023,0.025,0.016,0.007,0.006,0.003,0.003,0.01,0.021,0.007,0.001,0.003,0.001,0.004,0.018,0.008,0.007
0.004,0.003,0.006,0.001,0.002,0.005,0.003,0.007,0.002,0.017,0.004,0.013,0.017,0.016,0.003,0.04,0.04,0.065,0.05,0.04,0.312,0.089,0.269,0.004,0.508,0.154,0.539,0.137,0.348,0.264,0.013,0.092,0.028,0.01,0.002,0.017,0.003,0.002,0.011,0.014,0.007,0.035,0.005,0.131,0.119,0.115,0.088,0.187,0.368,0.627,0.943,0.128,0.194,0.902,1.395,0.113,0.197,0.762,1.649,0.672,0.052,0.16,0.784,0.327,1.299,0.84,0.885,0.085,1.154,0.524,0.458,0.3,0.696,0.165,0.646,1.087,0.976,0.511,0.555,0.0,0.078,0.589,1.125,1.987,0.803,0.64,0.211,0.142,0.975,0.164,0.644,0.387,0.01,0.839,0.449,0.731,0.649,0.88,0.063,0.327,0.184,0.119,0.04,0.7,0.637,0.495,0.45,0.662,0.17,0.231,0.711,0.087,0.04,0.397,0.36,0.138,0.039,0.058,0.17,0.104,0.027,0.348,0.092,0.932,0.082,0.405,0.391,0.177,0.119,0.001,0.139,0.094,0.022,0.008,0.032,0.022,0.004,0.002,0.0,0.02,0.006,0.002,0.017,0.02,0.003,0.013,0.018,0.0,0.015,0.021
