@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-1.178,0.383,-2.178,-1.568,-2.584,-1.347,-0.686,1.717,-1.45,-0.398,-0.365,-1.739,2.188,0.796,-1.114,0.757,-0.736,0.625,0.656,-1.142,-0.898,0.111,2.397,4.265,1.254,0.25,1.006,-1.606,2.12,0.59,-4.358,-1.481,1.445,0.52,-0.325,0.631,-0.41,1.367,-2.209,1.576,0.744,-0.959,-2.118,-0.41,1.518,1.516,-2.574,0.578,1.087,-3.001,0.041,-0.112,-2.961,-1.348,3.244,-2.236,3.029,0.892,0.665,-1.512,1.0
0.873,2.899,1.523,0.867,1.123,-0.194,-0.057,-1.337,0.12,0.013,-0.042,-1.814,0.279,-1.179,-0.328,0.061,-2.32,0.414,0.335,-1.043,1.994,-1.433,1.927,0.941,0.445,0.323,-3.134,-0.297,-0.698,-2.675,2.711,-2.485,-0.356,-1.152,-1.296,0.405,10.622,-2.317,-1.32,1.005,0.974,-3.049,0.923,-0.874,0.503,-1.147,-0.879,0.334,0.367,-1.109,2.134,1.453,1.671,2.479,0.424,2.634,-1.852,1.395,-1.143,-0.681,1.0
0.638,1.01,1.573,2.149,0.967,0.308,-0.616,-1.132,-0.523,1.686,-1.08,-2.469,-1.383,0.353,-0.361,0.79,-2.948,-2.991,-0.414,-4.323,-0.339,-1.172,0.955,0.765,1.054,3.17,-1.952,-0.819,0.946,-1.569,0.359,-0.563,0.311,-1.251,-0.09,0.195,1.384,-3.589,-1.505,-0.45,3.71,2.37,1.021,-0.021,0.617,0.21,1.225,-1.922,0.866,-0.821,1.476,-0.625,0.108,0.965,-1.053,2.695,0.674,1.071,1.261,-1.223,1.0
2.283,0.916,1.06,2.137,-1.505,-0.212,2.293,-1.603,-0.962,-0.151,-2.915,2.664,-1.017,0.591,1.994,-0.517,1.108,-1.476,1.274,0.352,-0.283,-3.951,0.182,-0.874,-4.179,-0.732,0.734,-0.793,1.577,2.4,0.268,-0.609,2.438,0.061,-0.469,0.687,2.159,1.305,-0.132,0.669,3.254,0.952,-2.134,-1.215,2.777,-0.741,1.765,0.594,-1.732,-0.606,0.391,1.779,-1.252,1.124,3.124,1.126,3.328,-0.396,1.623,-1.576,1.0
0.324,2.289,-1.48,-1.184,-0.315,-0.236,-0.865,-1.574,0.563,0.492,0.443,0.653,0.663,1.53,-1.389,-1.337,0.459,-2.544,-0.368,0.793,0.626,-0.043,2.637,0.071,-2.755,2.166,-2.946,-0.417,-1.8,0.738,1.431,-1.382,0.296,0.183,-2.981,0.591,1.307,2.789,-2.346,1.692,-0.067,-0.119,0.999,-0.253,0.09,2.104,-0.306,-0.542,6.075,-0.658,0.7,-0.86,1.449,1.615,-0.262,-1.133,-1.444,-0.717,-3.02,-1.834,1.0
-0.898,2.551,-1.412,-2.063,-0.823,0.774,-0.95,1.052,0.035,1.544,0.542,-2.889,0.916,-0.539,0.626,-4.656,1.562,1.839,2.978,-0.016,0.509,-1.334,-0.538,-1.741,0.01,0.418,0.333,-1.468,0.59,1.371,0.884,-3.451,-0.225,-0.019,2.226,2.34,-0.795,3.111,-0.569,1.352,0.931,3.85,1.028,3.081,0.238,1.49,2.275,-2.305,4.307,1.376,-2.828,-0.172,0.142,0.553,0.498,-2.078,1.934,-1.153,-2.148,2.345,1.0
-0.542,-1.186,2.417,-4.414,-1.236,1.24,3.23,-2.255,1.847,-0.53,5.75,1.509,0.74,-1.164,3.15,1.208,-1.468,-2.135,-0.021,-0.655,-1.124,-0.06,-0.478,1.338,0.513,1.765,-0.487,1.632,-0.578,1.534,-1.012,-0.139,-0.534,1.164,-0.11,-1.703,-1.571,4.137,-1.14,0.137,-2.793,-1.428,-1.368,0.222,0.274,-1.453,1.59,-0.797,-0.01,-0.862,1.461,-1.777,1.053,-4.017,0.377,-0.213,-1.998,2.38,0.295,0.479,1.0
0.31,0.929,-1.284,-1.673,-0.103,0.122,1.434,2.733,-0.968,1.675,0.651,-0.103,-0.518,-0.969,-6.193,3.519,-3.338,0.367,0.494,-0.044,-0.828,-0.058,2.894,2.385,-1.363,-0.664,-0.837,4.198,2.232,1.158,2.856,-4.032,1.347,0.639,1.064,1.819,-3.066,2.258,2.777,0.598,0.685,-2.49,1.594,-0.732,-3.675,-1.72,-0.631,1.2,1.045,-0.814,0.367,-0.265,-1.488,2.147,-1.719,1.314,1.854,-3.933,-0.737,-1.507,1.0
1.266,-1.525,-1.504,0.275,2.594,0.311,-0.014,-1.404,0.631,-1.991,1.463,4.808,0.093,-4.156,1.766,-0.947,-1.113,-0.862,-0.227,0.322,1.332,0.416,-1.336,-4.266,0.651,-0.649,1.218,-1.428,-2.058,0.165,-0.244,0.374,-0.019,0.394,2.47,-1.992,-0.648,-0.063,1.611,-1.483,2.216,1.487,0.876,-0.073,0.52,-0.581,4.015,-1.776,-0.78,-0.017,-0.143,-2.359,1.783,1.645,-0.393,-1.37,1.906,-0.345,-1.234,0.518,1.0
-5.542,-2.657,0.207,2.32,1.803,-1.688,0.561,1.033,1.724,3.544,-1.571,-0.326,0.484,-1.708,-0.075,-0.501,-1.64,-2.792,0.334,2.479,-2.488,0.003,2.089,1.879,-0.923,-0.561,1.331,-1.21,-0.874,0.486,-0.287,1.027,0.563,-0.65,-0.739,-0.912,0.371,-2.321,-1.475,-3.364,-0.469,1.909,-0.092,0.526,0.975,-0.338,-1.296,-0.286,-0.409,-0.706,-0.209,3.413,0.23,-3.034,-0.046,1.929,0.017,2.969,2.114,-1.521,1.0
0.825,0.093,-2.477,0.912,1.073,-0.366,-0.103,2.318,0.33,0.856,3.287,-4.755,0.066,-1.284,-0.157,-2.526,-3.165,2.141,0.137,1.776,0.581,-1.556,-2.315,-3.731,-0.937,0.681,-0.94,-1.304,-1.046,-1.402,1.14,1.34,-1.816,0.694,0.001,0.626,0.956,1.16,3.384,0.802,0.012,0.885,0.496,1.195,0.26,1.316,0.465,-1.179,-2.494,-1.158,1.076,-4.225,-2.539,-1.081,-1.114,-0.813,-3.098,0.518,4.117,-0.645,1.0
-1.417,-3.774,0.838,3.56,0.473,-0.3,3.92,-3.326,1.449,-1.858,-3.055,1.748,-2.482,2.862,2.173,-0.539,1.683,-0.602,-1.346,-2.925,2.786,-1.785,1.284,1.561,0.726,-1.339,0.968,-1.712,-0.091,-3.881,1.132,0.913,0.338,-1.279,-1.982,-0.725,-1.837,-1.487,0.27,0.51,-0.938,-1.804,-4.222,-1.396,-2.287,-1.102,2.907,0.195,-0.279,-0.944,0.345,-1.996,0.631,-0.804,1.373,-1.478,-2.572,-0.941,-1.689,-0.802,1.0
1.792,-1.181,1.376,0.031,-1.841,1.379,-1.437,0.21,-3.603,0.859,-1.351,-1.217,2.316,-0.155,2.798,-4.236,-1.261,-0.739,1.276,-5.708,-2.454,0.291,1.277,-2.31,-3.539,2.554,0.062,-1.521,0.824,-0.352,-0.019,5.227,0.989,1.979,1.586,0.749,0.51,4.037,-1.266,-2.07,2.091,0.651,0.361,-0.379,2.405,0.831,0.73,0.229,0.834,-0.571,1.023,-0.221,-1.556,1.963,1.451,-1.432,-1.638,-1.08,1.156,-2.753,1.0
0.235,-1.592,-3.095,0.122,-0.764,-0.875,0.221,1.893,-0.824,0.783,-3.232,1.1,1.378,-0.046,-0.192,-0.481,-3.813,1.621,0.428,2.175,-2.637,-1.049,1.016,1.341,0.518,0.531,-0.044,1.241,1.027,0.185,0.95,0.094,1.192,-0.578,-1.974,1.684,1.431,-0.234,-1.272,1.325,0.944,-2.553,5.085,0.424,-0.213,-0.494,-0.351,-0.569,0.045,-1.808,1.555,-0.436,-0.264,0.617,-5.779,-0.059,-1.844,0.108,1.103,1.164,1.0
5.656,9.653,-1.303,-0.285,-0.154,-0.588,1.292,0.817,2.758,-0.821,2.051,-1.027,0.168,1.385,-0.57,-0.995,0.009,0.602,-1.325,-3.642,-2.182,1.017,-0.332,1.923,-4.429,-0.444,-0.46,0.309,-0.105,-0.254,-1.823,1.035,-0.086,-1.497,-0.182,-1.122,1.346,0.833,-1.32,4.056,2.536,1.297,2.601,0.931,-0.871,-0.523,-2.929,-0.938,2.642,2.251,-1.763,-0.739,1.478,1.396,-0.199,-0.096,-3.005,-1.379,0.314,2.242,1.0
-1.163,-0.174,1.357,-1.692,4.828,0.063,0.558,-0.645,-0.738,1.828,5.21,2.025,-2.66,1.887,1.005,1.203,-0.187,-0.904,0.618,-0.18,-0.173,0.329,-1.747,-0.087,1.47,-1.336,-0.623,1.347,-0.433,4.232,-0.984,0.853,-0.67,-2.147,0.396,-0.665,-4.469,-0.092,-0.974,2.021,0.691,3.601,1.231,-1.771,1.906,-0.369,1.61,-1.014,0.971,1.255,1.17,-1.915,3.161,1.462,-0.739,-3.145,1.131,-0.173,4.54,-0.009,1.0
-5.002,-0.606,2.779,-0.952,-2.415,-1.406,1.416,0.818,2.928,1.088,1.421,-1.438,1.445,-0.149,-0.319,-3.318,2.507,-0.266,0.927,-0.311,0.706,-2.11,1.132,-2.285,0.019,1.824,-0.238,-0.907,0.402,0.257,-0.22,-1.602,2.165,2.395,-1.637,0.697,-0.011,0.24,0.125,1.408,-3.106,0.336,-1.683,1.137,0.951,1.393,-0.918,1.558,3.184,-1.413,2.023,-1.713,0.701,5.217,-2.715,1.391,-1.839,1.926,0.788,-0.448,1.0
-1.506,-0.066,-2.671,6.25,-0.474,-1.327,1.028,3.352,2.138,1.644,-0.331,0.218,1.436,1.26,0.365,0.751,2.46,1.389,0.31,-0.109,2.278,-1.705,-1.314,-0.508,1.27,4.411,1.418,-2.515,1.401,-0.083,-0.373,1.841,1.286,-0.94,-0.093,0.421,-0.762,0.818,-1.885,-2.52,0.553,1.113,0.819,-2.893,0.457,-0.024,-1.589,-2.083,2.702,-2.161,0.394,-5.997,1.132,-1.943,-0.953,-0.807,-2.126,-0.987,-0.429,-0.453,1.0
1.782,-2.875,0.115,-2.151,-0.783,-1.506,-2.434,0.529,-0.113,-2.97,-1.18,-2.677,0.722,-0.944,1.815,-0.835,-1.357,-1.278,0.872,-0.091,-0.593,2.633,0.457,-0.006,2.144,-0.728,-2.839,0.282,0.389,-1.683,2.493,-0.67,0.034,2.001,-0.773,-4.055,-0.224,3.951,0.88,-0.67,-0.969,3.064,0.451,-1.799,0.766,2.231,0.098,-2.058,0.861,-0.318,3.345,1.586,0.277,-0.843,-4.489,-0.873,-0.249,0.412,0.937,-0.934,1.0
2.387,1.53,-1.116,0.858,5.274,-0.749,0.095,1.991,1.323,-1.697,0.838,-1.456,-0.195,0.677,-0.025,1.276,0.674,0.657,-1.41,2.072,4.567,1.056,0.092,1.772,0.243,0.177,-0.544,-1.165,-0.996,-0.724,1.408,0.037,1.78,0.99,1.945,-0.765,-0.388,0.912,0.678,-1.522,6.075,-1.632,-1.823,1.302,-2.416,-0.904,-3.784,0.245,1.627,-0.673,-1.126,0.648,0.755,-0.68,3.445,1.338,-1.526,0.111,-0.154,-1.205,1.0
0.344,1.969,-0.852,-0.91,-1.559,0.813,-1.18,0.325,-1.026,-0.484,0.522,0.001,-1.329,-1.219,-2.094,-0.099,-2.56,2.436,-2.795,-0.398,5.431,1.752,1.145,0.722,0.311,-0.96,1.663,0.167,-0.853,-0.138,1.083,1.74,-0.129,-2.461,-1.019,-8.435,2.286,1.937,4.44,-2.952,1.19,0.23,0.987,1.478,-0.789,-0.416,4.077,-0.795,-0.056,-0.265,-1.584,1.91,1.99,-4.536,2.365,-0.24,1.082,-1.096,2.348,0.086,1.0
0.563,0.343,-0.868,1.216,5.202,-0.454,-0.704,-0.452,-2.151,-0.832,1.556,3.189,-0.224,-1.218,-1.599,0.117,0.533,-2.03,0.483,-3.115,3.853,-2.568,-0.356,5.187,1.363,-0.08,-1.635,0.382,-1.46,-1.565,0.112,1.384,-0.298,-0.039,-3.223,0.063,-0.441,-0.972,0.308,1.652,-1.936,-0.819,-1.545,-2.521,-1.463,-1.59,0.912,0.669,0.843,0.144,-1.38,6.794,-1.668,2.781,0.89,0.923,0.226,1.932,-3.783,1.589,1.0
-0.097,-1.143,-3.778,-1.68,-3.381,-1.107,1.682,2.44,-7.636,0.194,-1.519,0.625,-0.009,-0.369,-0.035,-1.399,3.37,-0.884,3.753,1.802,-1.577,2.163,-0.234,-1.119,0.962,-3.725,1.705,-0.997,-3.302,1.548,1.438,0.91,1.209,-0.875,-0.529,-1.97,-2.147,-0.464,-0.023,2.218,-2.76,1.011,0.13,-0.249,-1.769,0.387,-0.611,-0.066,-0.24,1.346,0.932,1.536,-1.284,-2.03,1.066,1.742,1.589,-0.158,2.105,-1.124,1.0
-1.56,0.86,-1.605,-1.139,0.415,0.288,2.318,0.48,-0.383,-1.36,-0.269,-1.787,-0.975,-2.196,-1.586,0.421,-1.206,1.431,-0.0,-1.646,1.859,-1.073,1.303,0.837,-1.876,1.667,-1.886,1.192,0.21,-0.229,0.283,-0.355,0.566,-0.978,-0.466,-5.107,1.652,0.831,0.821,0.113,-0.168,1.244,-1.488,-0.217,1.006,-0.081,0.744,1.441,-4.017,-0.125,0.921,0.431,2.212,-2.655,0.544,8.936,1.056,-2.382,3.437,0.578,1.0
-0.74,0.881,-6.335,3.006,-1.236,0.612,3.626,0.846,3.667,-0.404,2.729,0.444,-0.129,0.205,-0.179,-0.345,1.445,1.188,-0.099,1.353,0.495,-0.533,-0.157,0.964,-2.418,-1.062,1.978,0.618,-0.389,-0.627,-0.604,-0.181,-2.338,-0.089,1.72,-1.599,0.872,1.893,-0.206,0.817,-0.534,0.042,-0.798,-0.707,-1.274,-2.578,-1.313,-3.223,0.361,-0.192,0.708,0.545,2.749,-1.005,-1.554,-1.98,1.332,-1.387,-1.929,2.965,1.0
-6.484,-1.035,0.749,-0.104,0.605,-0.754,0.39,0.199,-0.389,1.589,0.251,-0.065,-1.227,-1.15,-0.39,-4.061,1.686,1.433,0.269,-0.004,1.138,3.733,0.3,1.641,1.606,-1.071,1.11,0.753,-0.974,5.521,-0.138,-2.585,1.161,-1.979,3.956,1.225,0.603,1.367,1.265,-2.57,-3.451,0.743,-1.123,-2.107,-0.601,-0.77,3.286,-1.209,1.909,-0.251,0.036,-1.15,-1.506,-1.162,-0.084,0.328,-0.901,0.142,6.513,-0.081,1.0
-0.205,1.538,0.014,-0.201,-1.057,3.143,2.801,-1.309,1.289,-0.621,0.795,-1.066,1.069,8.021,-1.667,-0.145,2.563,-0.977,-0.438,0.715,-0.827,-0.794,-2.22,0.553,0.725,0.346,0.624,2.737,-0.818,-1.05,0.11,-4.245,-0.519,9.811,0.397,0.655,-0.922,2.753,1.078,-0.227,2.063,-1.395,-2.125,2.069,0.575,-2.21,-2.603,-0.06,-2.388,-2.013,0.523,0.334,2.047,-1.508,1.089,2.026,2.642,-1.983,-1.32,0.157,1.0
-3.223,1.665,-1.718,-1.733,3.901,-1.729,2.369,1.054,-0.579,-0.239,-3.415,0.6,0.317,-2.721,7.665,3.019,1.577,-1.695,0.378,-1.126,-1.176,0.059,1.221,-0.573,-2.101,-3.328,0.619,-4.36,0.151,-0.809,-0.556,-1.57,-1.036,1.004,1.897,1.201,0.63,0.124,-3.275,0.511,-0.549,1.193,-1.477,0.078,-0.642,-0.202,2.641,0.575,-0.316,-1.779,3.093,-0.429,-0.786,2.339,-2.001,-1.843,-0.507,0.338,1.83,0.205,1.0
-0.842,1.174,0.963,1.124,-0.084,1.242,0.165,0.26,1.738,-3.933,-0.517,-0.633,-1.006,-0.505,1.148,-1.145,-1.065,0.464,-1.062,1.246,-0.826,0.348,-0.36,-1.326,0.289,0.68,-1.84,-2.108,1.629,0.505,0.298,-1.122,1.349,1.944,-0.307,-1.354,-0.053,-0.671,0.977,0.13,-2.115,-0.091,1.437,-1.146,0.756,-3.191,-2.436,2.051,-1.644,0.863,0.218,0.064,-1.232,-1.95,-4.049,0.775,0.871,-0.478,0.317,0.729,1.0
0.855,2.179,-1.817,1.163,-0.481,-1.341,-0.012,-1.339,0.066,1.644,-1.578,0.375,-1.581,1.787,0.13,-1.878,1.046,0.678,0.78,0.503,-0.277,-0.261,-0.928,2.319,-3.396,2.403,-0.112,-0.26,-1.087,0.11,-2.981,1.204,-0.913,4.76,-1.254,-2.033,-0.594,0.413,0.14,0.802,0.349,1.679,0.149,2.304,0.856,1.939,0.623,-1.224,1.432,-1.519,0.479,0.641,-0.925,-5.46,-0.005,1.519,-0.659,-0.296,0.699,-0.097,1.0
0.23,-1.581,-1.963,0.083,0.502,3.705,-1.429,0.727,2.073,-0.166,4.034,-1.355,2.265,0.567,-0.801,1.253,2.514,-1.121,0.359,-4.674,1.411,0.109,0.952,-1.39,0.329,-1.422,-2.052,-0.195,0.136,-2.525,1.411,-1.293,0.631,0.554,-1.398,0.857,1.186,0.371,-0.946,-0.403,-0.289,-4.613,-0.253,0.507,-0.261,0.134,1.074,2.091,1.261,1.582,0.676,0.672,2.678,-1.572,-1.246,2.886,0.614,-1.825,0.321,-1.025,1.0
