@RELATION CBF

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.14,0.245,0.577,0.054,0.212,0.236,0.544,0.4,0.49,0.038,0.219,0.058,0.236,0.145,0.231,0.101,0.574,0.026,0.402,1.069,0.33,0.798,0.287,0.539,0.104,0.086,0.097,0.046,0.096,0.494,1.058,0.217,0.055,0.094,0.026,1.317,0.049,0.077,0.047,0.016,0.247,0.317,0.028,0.081,0.296,0.097,0.258,0.503,0.209,0.469,0.294,0.274,0.855,0.286,0.357,0.692,0.489,0.726,0.294,0.354,0.521,0.302,0.903,0.282,0.644,0.334,0.628,0.783,0.267,0.285,0.256,0.43,0.101,0.013,0.686,0.335,0.852,0.141,0.327,0.152,0.268,0.455,0.004,0.474,0.505,0.157,0.346,0.2,0.656,0.451,0.444,0.43,0.35,0.094,0.882,1.182,0.902,0.083,0.428,1.025,0.242,0.586,0.328,0.568,1.0,0.629,0.25,0.237,0.191,0.264,0.144,1.206,0.106,0.592,0.918,0.663,0.331,0.383,0.041,0.011,0.609,0.668,0.193,0.586,0.305,0.441,0.613,0.396
0.374,0.04,0.43,0.339,0.02,0.141,0.07,0.049,0.311,0.006,0.343,0.587,0.149,0.183,0.228,0.725,0.098,0.732,0.61,0.992,0.053,0.07,0.138,0.479,0.315,0.323,0.725,0.653,0.548,0.39,0.435,0.004,0.974,0.08,0.703,0.086,0.706,0.144,0.057,0.735,0.03,0.283,0.059,0.16,0.191,0.073,0.348,0.438,0.206,0.557,0.368,0.158,0.116,0.063,0.278,0.228,0.632,0.05,0.304,0.328,0.075,0.171,0.225,0.956,0.913,0.115,0.109,0.262,0.387,0.318,0.343,0.013,0.046,0.131,0.054,0.171,0.493,0.172,0.538,0.263,0.387,0.438,0.634,0.314,0.515,0.556,0.856,0.474,0.594,0.134,0.023,0.761,0.031,0.608,0.516,0.383,0.31,0.295,0.739,0.87,0.072,0.767,0.552,1.155,0.318,0.8,0.992,0.641,0.298,0.394,0.135,0.211,0.06,0.424,0.089,0.441,0.933,0.435,0.403,0.35,0.047,0.473,0.365,0.36,0.151,0.493,0.409,0.103
0.129,0.533,0.224,0.275,0.307,0.007,0.218,0.05,0.375,0.388,0.591,0.432,0.41,0.214,0.012,0.451,0.562,0.272,0.162,0.185,0.132,0.15,0.704,0.465,0.315,0.511,0.086,0.368,0.318,0.749,0.335,0.148,0.013,1.019,0.256,0.249,1.332,0.388,0.315,0.139,0.617,0.244,0.487,0.559,0.01,0.307,0.135,0.137,0.404,0.186,0.177,0.751,0.151,0.089,0.342,0.1,0.292,0.136,0.055,0.334,0.249,0.064,1.509,0.566,0.766,0.335,0.317,0.507,0.67,0.03,0.341,0.428,0.191,0.198,0.164,0.757,0.206,0.94,0.252,0.78,0.897,0.23,0.121,0.086,0.022,0.405,0.298,0.148,0.412,0.721,0.009,0.058,0.136,0.92,0.762,0.252,0.379,0.14,0.576,0.763,0.588,0.538,0.055,0.167,0.33,0.156,0.139,0.665,0.035,0.788,0.025,0.607,0.631,0.59,0.205,0.025,0.513,0.912,0.483,0.172,0.217,0.163,0.437,0.69,0.685,0.69,0.087,0.246
0.015,0.196,0.996,0.074,0.073,0.114,0.395,0.425,0.018,0.194,0.081,0.603,0.222,0.062,0.298,0.469,0.537,0.458,0.127,0.239,0.115,0.506,1.11,0.692,0.513,0.003,0.817,1.078,0.974,0.353,0.306,0.158,0.526,0.003,0.329,0.832,0.218,0.503,0.708,0.083,0.221,0.43,0.378,0.084,0.621,0.262,0.065,0.222,0.137,0.454,0.17,0.37,0.409,0.376,0.153,0.399,0.128,0.119,0.231,0.01,0.577,0.64,0.262,0.481,0.242,0.83,0.038,0.711,0.272,0.328,0.007,0.38,0.601,0.296,0.125,0.882,0.681,0.43,0.07,0.02,0.705,0.261,0.321,0.705,0.705,0.33,0.494,1.638,0.446,0.143,0.121,1.156,1.087,0.861,0.152,0.6,0.072,0.039,0.304,0.117,0.636,0.188,0.408,0.348,0.463,0.665,0.992,0.354,0.217,0.185,0.138,0.314,0.065,0.46,0.279,0.338,0.317,0.138,0.137,0.677,0.778,0.129,0.074,0.071,0.454,0.159,0.216,0.55
0.456,0.189,0.264,0.429,0.605,0.503,0.218,0.104,0.335,0.052,0.156,0.121,0.251,0.184,0.441,0.197,0.537,0.101,0.057,0.291,1.054,0.363,0.229,0.325,1.022,0.567,0.208,0.032,0.145,0.593,1.095,0.361,1.165,0.513,0.001,0.93,0.421,0.583,0.518,0.191,0.199,0.388,0.646,0.074,0.465,0.055,0.299,0.106,0.176,0.445,0.249,0.247,0.218,0.089,0.078,0.066,0.08,0.014,0.057,0.816,0.114,0.149,0.279,0.275,0.322,0.575,0.652,0.359,0.242,0.391,0.255,0.001,0.086,0.055,0.218,0.182,0.405,0.272,0.163,0.191,0.128,0.314,0.19,0.531,0.656,0.319,0.438,0.132,0.453,0.641,0.349,0.61,0.842,0.099,0.585,0.897,0.174,0.089,0.775,0.083,0.223,0.003,0.356,0.532,1.117,0.016,0.818,0.001,0.026,0.431,0.071,0.513,0.93,1.072,1.392,0.458,0.448,0.687,0.226,0.561,0.641,0.238,0.387,0.104,0.052,0.468,0.78,0.197
0.127,0.503,0.134,0.077,0.013,0.356,0.129,0.078,0.167,0.284,0.222,0.148,0.523,0.029,0.343,0.782,0.043,0.17,1.109,0.475,0.773,0.748,1.335,0.182,0.265,0.005,0.078,1.061,1.583,0.719,0.157,0.488,0.028,0.342,0.583,0.329,1.167,0.217,0.789,0.377,1.058,0.314,0.46,0.533,0.165,0.272,0.128,0.182,0.159,0.53,0.217,0.157,0.476,0.202,0.278,0.188,0.023,0.427,0.192,0.078,0.43,0.314,0.158,0.397,0.379,0.348,0.066,0.029,0.36,0.633,0.289,0.962,0.143,0.271,0.166,0.573,0.022,0.302,0.822,0.511,0.625,0.129,0.12,0.662,0.342,0.161,0.601,0.141,1.224,0.462,0.261,0.376,0.25,0.04,0.44,0.91,0.546,0.482,0.27,1.41,0.4,1.3,0.268,0.863,0.516,1.143,0.044,0.07,0.157,0.383,0.247,0.023,0.087,0.939,0.406,0.311,0.219,0.142,0.826,0.236,0.055,0.69,0.043,0.195,0.497,0.105,0.098,0.146
0.449,0.066,0.126,0.133,0.066,0.146,0.474,0.038,0.209,0.481,0.0,0.155,0.019,0.223,0.265,0.934,0.43,0.073,0.852,0.824,0.326,0.001,1.013,0.231,0.697,0.655,0.047,0.403,0.034,0.43,0.308,0.294,0.111,0.431,0.241,0.474,0.271,0.08,0.175,0.207,0.091,1.102,0.462,0.002,0.128,0.218,0.049,0.199,0.361,0.157,0.077,0.22,0.56,0.017,0.474,0.432,0.147,0.602,0.141,0.526,0.015,0.362,0.703,0.207,0.164,0.392,0.462,0.564,0.566,0.043,0.183,0.956,0.027,0.583,0.346,0.074,0.159,0.172,0.102,0.118,1.259,0.769,0.159,0.516,0.468,0.119,0.587,0.807,1.146,0.67,1.134,0.074,0.097,0.167,0.299,0.962,1.015,0.302,0.042,0.357,0.414,0.603,0.793,0.071,1.015,0.112,0.393,0.776,0.115,0.698,0.576,0.666,0.134,0.665,0.152,0.134,0.699,0.24,0.511,0.328,0.598,0.164,0.61,0.165,0.335,0.003,0.16,0.48
0.099,0.38,0.264,0.043,0.076,0.33,0.254,0.625,0.187,0.533,0.486,0.407,0.209,0.716,0.049,0.012,0.068,0.456,0.184,0.15,0.164,0.677,1.386,0.135,0.545,0.584,0.532,0.647,0.712,0.293,0.441,0.418,0.759,0.109,0.535,0.525,0.417,0.428,0.408,0.151,0.556,0.023,0.176,0.084,0.409,0.355,0.062,0.608,0.264,0.804,0.334,0.18,0.328,0.904,0.246,0.83,0.485,0.625,0.241,0.334,0.264,0.141,0.13,0.128,0.14,0.744,0.049,0.62,0.55,0.173,0.42,0.03,0.119,0.594,0.495,0.583,0.004,0.566,0.081,0.347,0.253,0.37,0.912,0.96,0.012,0.529,0.458,0.397,1.927,0.511,0.767,0.78,0.103,0.17,0.445,0.707,0.434,0.422,0.473,0.527,0.573,0.315,0.179,1.01,0.134,0.772,0.245,1.677,0.454,0.692,0.444,0.493,0.505,0.024,0.284,1.092,0.729,0.139,0.032,0.547,0.119,0.201,0.107,0.123,1.1,0.465,0.534,0.65
0.098,0.33,0.365,0.092,0.231,0.156,0.559,0.231,0.06,0.156,0.414,0.082,0.188,0.203,0.089,0.691,0.252,0.338,0.126,0.384,0.085,0.291,0.871,0.858,0.168,0.627,0.492,0.702,0.098,0.424,0.238,0.946,0.499,0.182,1.084,0.233,0.306,0.106,0.361,0.468,0.101,0.662,0.637,0.634,0.905,0.324,0.118,0.004,0.27,0.272,0.29,0.607,0.342,0.852,0.356,0.085,0.147,0.624,0.208,0.286,0.127,0.458,0.022,0.043,0.998,0.166,0.062,0.594,0.306,0.182,0.513,0.063,0.187,0.211,1.269,0.024,0.026,0.187,0.115,0.886,1.405,0.41,0.392,0.778,0.621,0.276,0.008,0.306,0.146,1.281,0.011,0.704,0.046,0.237,0.555,0.055,0.399,1.059,0.96,0.277,0.034,0.704,0.946,0.708,0.463,0.267,1.516,0.276,0.018,0.428,0.293,0.371,0.15,1.389,0.049,0.405,0.582,0.518,0.153,0.103,0.595,0.1,0.057,0.657,0.347,0.281,0.1,0.039
0.561,0.236,0.254,0.01,0.039,0.061,0.284,0.246,0.003,0.187,0.395,0.105,0.132,0.175,0.048,0.212,0.207,0.161,0.545,0.094,0.579,0.397,1.171,0.196,0.145,0.234,0.371,0.173,0.424,0.732,0.744,0.77,0.728,0.382,0.362,0.552,0.068,0.261,0.254,0.068,0.692,0.044,0.319,0.126,0.431,0.397,0.202,0.638,0.194,0.519,0.038,0.161,0.97,0.727,0.097,0.412,0.606,0.209,0.355,0.134,0.528,0.005,0.311,0.572,0.065,0.187,0.03,0.136,0.662,0.492,0.15,0.364,0.766,0.888,1.104,0.909,0.052,0.832,1.035,0.242,0.029,0.075,0.788,0.173,0.14,0.447,0.274,0.387,0.425,0.543,0.578,0.248,0.165,0.338,0.495,0.566,0.003,0.07,1.007,0.282,0.493,0.454,0.121,0.978,0.369,0.892,0.209,0.679,0.295,0.714,0.615,0.034,0.295,0.09,0.414,0.321,0.064,0.516,0.244,0.393,0.555,0.231,0.8,0.053,0.062,0.322,0.168,0.008
0.045,0.036,0.65,0.192,0.09,0.052,0.369,0.088,0.461,0.053,0.085,0.0,0.081,0.084,0.224,1.352,0.18,0.282,0.469,0.201,0.261,0.583,0.136,0.09,0.044,0.088,0.443,0.291,0.215,0.132,0.067,0.135,0.243,0.079,0.375,0.062,0.568,0.591,0.71,0.399,0.175,0.513,0.004,0.258,0.014,0.154,0.249,0.124,0.275,0.092,0.062,0.681,0.11,0.297,0.658,0.73,0.568,0.247,0.183,0.316,0.602,0.151,0.061,0.09,0.408,0.146,0.394,0.774,0.114,0.458,0.297,0.204,0.704,0.259,0.895,0.15,0.123,0.117,0.43,0.283,0.393,0.331,0.129,0.826,0.252,0.044,0.227,0.387,0.301,0.341,0.257,0.635,0.202,0.771,0.847,0.511,0.561,0.693,0.095,0.451,0.377,0.421,0.034,0.13,2.019,0.323,0.138,1.162,0.114,0.208,0.339,0.619,0.282,0.26,0.016,0.27,0.569,0.762,0.101,0.24,0.284,0.218,0.157,0.448,0.059,0.437,0.037,0.033
0.136,0.213,0.02,0.45,0.124,0.226,0.136,0.081,0.738,0.09,0.284,0.018,0.329,0.331,0.394,0.011,0.14,0.231,0.428,0.295,0.349,1.242,0.535,0.266,0.429,0.338,0.138,0.798,0.03,0.715,0.178,0.094,1.32,0.934,0.059,0.511,0.226,0.287,0.074,0.27,0.344,1.032,0.48,0.482,1.236,0.109,0.978,0.149,0.188,0.058,0.066,0.0,0.177,0.427,0.256,0.624,0.502,0.181,0.086,0.152,0.238,0.299,0.103,0.537,0.327,0.127,0.075,0.764,0.46,0.136,0.063,0.409,0.26,0.63,0.08,0.031,0.016,0.026,1.048,0.011,0.507,0.386,0.107,0.152,0.324,0.704,0.327,0.201,0.267,0.764,0.349,0.865,0.189,0.136,0.341,0.302,0.073,0.064,0.659,0.151,0.663,0.118,0.232,0.221,0.675,0.644,0.457,0.21,0.592,0.919,0.394,0.134,0.811,0.266,1.366,0.424,0.233,0.591,0.369,0.528,0.163,0.405,0.051,0.284,0.333,0.09,0.258,0.044
0.155,0.274,0.041,0.097,0.223,0.79,0.158,0.45,0.145,0.384,0.295,0.73,0.085,0.444,0.227,0.644,0.587,0.34,0.739,0.447,0.433,0.332,0.925,0.284,0.152,0.453,0.449,0.361,1.381,0.782,0.252,0.307,0.589,0.209,0.027,0.174,0.447,0.758,0.562,0.745,0.782,0.013,0.325,0.378,0.802,0.467,0.723,0.049,0.312,0.417,0.109,0.033,0.577,0.24,0.039,0.253,0.116,0.092,0.364,0.499,0.36,0.044,0.638,0.118,0.778,0.625,0.364,1.027,0.208,0.419,0.058,0.38,0.232,0.297,0.054,0.33,0.029,0.536,0.909,0.045,0.218,0.509,0.939,0.244,0.697,0.43,0.751,0.031,0.073,0.763,0.016,0.082,0.436,0.238,0.723,1.111,0.097,0.137,0.071,1.073,0.214,1.083,0.683,0.408,0.425,0.862,0.026,0.516,0.292,1.221,0.064,0.57,0.002,0.424,0.121,0.115,0.387,0.155,0.867,0.96,0.201,0.021,0.477,0.25,0.433,0.163,0.48,0.55
0.01,0.201,0.332,0.297,0.063,0.194,0.005,0.275,0.183,0.061,0.581,0.343,0.031,0.176,0.482,0.314,0.483,0.411,0.176,0.998,0.482,0.961,0.443,0.67,0.032,0.105,0.175,0.478,0.002,1.242,0.03,1.234,0.551,0.368,0.447,0.376,1.077,0.01,0.369,0.167,0.195,0.101,0.743,0.373,0.479,0.083,0.135,0.143,0.222,0.208,0.454,0.397,0.321,0.532,0.41,0.031,0.901,0.339,0.069,0.913,0.944,0.354,0.611,1.142,0.41,0.229,0.333,1.053,0.32,0.059,0.232,0.009,0.081,0.694,0.258,0.02,0.304,0.124,0.09,0.979,0.148,0.116,0.576,0.058,0.231,0.923,0.158,0.588,0.022,0.405,0.544,0.256,0.562,0.117,0.777,0.198,0.173,0.938,0.603,0.379,1.322,0.538,0.178,0.469,0.224,0.132,0.638,0.691,0.152,1.689,0.872,0.61,1.211,0.218,0.655,0.267,0.564,0.594,0.025,0.871,0.513,0.552,0.342,0.137,0.23,0.282,0.564,0.463
0.754,0.651,0.231,0.411,0.108,0.207,0.263,0.246,0.609,0.694,0.305,0.27,0.255,0.225,0.227,0.043,0.32,0.453,0.042,0.041,1.236,0.008,1.436,0.201,0.298,0.564,0.792,0.13,0.682,0.504,0.137,0.077,0.474,0.693,0.846,0.117,0.395,0.495,0.504,0.222,1.035,0.397,0.281,0.056,0.17,0.73,0.192,0.049,0.098,0.216,0.068,0.312,0.212,0.353,0.393,0.292,1.002,0.554,0.333,0.137,0.916,0.141,0.412,0.206,1.3,0.255,0.899,0.246,0.352,0.507,0.103,0.152,0.564,0.03,1.546,0.462,0.276,0.542,0.069,0.525,0.239,0.702,0.117,0.344,0.734,0.093,0.693,0.474,0.002,0.928,0.568,0.049,0.187,0.517,0.235,0.361,0.803,0.057,0.114,0.699,0.11,0.089,0.944,0.59,0.219,0.672,0.321,0.513,0.106,0.052,0.521,0.118,0.196,0.31,0.436,0.551,0.366,0.769,0.312,0.403,0.147,0.155,0.03,0.122,0.589,0.188,0.375,0.097
0.55,0.088,0.217,0.273,0.144,0.011,0.758,0.114,0.195,0.197,0.029,0.051,0.398,0.051,0.21,0.252,0.31,0.193,1.104,0.104,0.216,0.713,0.132,0.663,0.222,1.697,0.499,1.189,0.094,0.743,0.784,0.635,0.502,0.271,1.259,1.207,0.278,0.588,0.715,0.26,1.008,1.108,0.073,0.637,0.292,0.534,0.153,0.057,0.312,0.1,0.105,0.174,0.576,0.679,0.035,0.007,0.029,0.451,0.081,0.214,0.064,0.2,0.014,0.392,1.489,0.714,0.205,0.086,0.257,0.004,0.3,0.017,0.208,0.587,0.21,0.197,0.576,0.98,0.519,0.298,0.09,0.924,0.505,1.4,0.594,0.209,0.261,0.423,0.211,0.298,0.692,0.673,0.278,0.494,0.523,0.466,0.4,0.45,0.019,0.588,0.99,0.217,0.003,0.078,0.084,0.186,0.204,0.427,0.326,0.632,0.305,0.276,0.482,0.024,0.924,1.416,0.154,0.251,0.479,0.255,0.069,0.008,0.637,0.726,0.089,0.234,0.242,0.298
0.184,0.173,0.311,0.373,0.075,0.026,0.084,0.207,0.149,0.026,0.326,0.374,0.491,0.387,0.104,0.14,0.516,0.325,0.391,0.187,0.268,0.391,0.049,0.135,0.94,0.991,1.002,1.055,0.119,1.067,0.852,0.003,0.694,0.466,0.16,0.88,1.006,0.787,0.243,0.258,0.111,0.043,0.481,0.226,0.058,0.221,0.196,0.071,0.067,0.144,0.182,1.125,0.054,0.316,0.1,0.741,0.423,0.243,0.134,0.024,0.368,1.359,0.009,0.553,0.125,0.45,0.565,0.17,0.304,0.202,0.457,0.446,0.354,0.799,0.525,0.572,0.299,0.169,0.829,0.2,0.862,0.187,0.34,0.398,0.137,0.598,0.616,0.079,1.271,0.748,0.037,0.533,0.803,0.344,0.349,0.004,0.179,0.899,0.193,0.134,0.205,0.222,0.04,0.306,0.02,0.483,0.045,0.179,0.22,0.5,0.658,0.471,0.003,0.617,0.44,0.388,0.486,0.524,0.765,0.532,0.229,0.516,0.377,0.167,0.344,0.538,0.025,0.203
0.083,0.159,0.056,0.123,0.319,0.236,0.23,0.479,0.004,0.127,0.458,0.066,0.14,0.717,0.112,0.402,0.002,0.694,0.098,0.393,0.864,0.139,0.455,0.658,0.493,1.118,0.162,1.063,0.266,0.622,0.352,0.538,1.042,0.191,0.02,0.056,0.217,0.036,0.048,0.117,0.438,0.67,0.67,0.226,0.053,0.417,0.238,0.009,0.806,0.329,0.072,0.421,0.166,0.14,0.377,0.064,0.067,0.11,0.472,0.463,0.808,0.581,0.053,0.244,0.02,0.163,0.393,0.078,0.695,0.093,0.115,1.393,0.594,0.448,0.222,0.178,1.695,0.317,0.181,0.2,0.139,0.236,0.017,0.788,1.023,1.254,0.246,0.328,0.544,0.154,0.151,0.438,0.103,0.823,0.433,0.314,0.402,0.506,0.152,0.175,0.246,0.292,0.658,1.915,0.668,0.505,0.347,0.294,0.101,0.211,0.226,1.252,0.478,0.442,0.625,0.253,0.527,0.619,0.418,0.269,0.045,0.718,0.014,0.588,0.277,0.252,0.026,0.223
0.393,0.372,0.175,0.32,0.67,0.153,0.618,0.241,0.289,0.124,0.302,0.414,0.098,0.364,0.287,0.198,0.067,0.122,0.356,0.607,0.169,0.371,0.458,0.043,0.385,0.829,0.61,0.43,0.643,0.374,0.37,0.429,0.106,1.735,0.112,0.354,0.103,0.213,0.045,0.129,0.355,0.098,0.165,1.253,0.587,0.169,0.219,0.082,0.126,0.149,0.607,0.301,0.122,0.658,0.346,0.194,0.288,0.094,0.723,0.866,0.483,0.795,0.083,0.457,0.384,0.691,0.193,1.496,0.141,0.797,0.111,0.317,0.131,0.756,0.525,0.158,0.397,0.163,0.35,0.201,0.815,0.274,0.816,0.552,0.402,0.573,0.258,0.398,0.637,0.162,0.12,0.045,0.174,0.761,0.372,0.675,0.474,0.721,0.54,0.22,0.432,1.362,0.655,0.076,0.034,0.757,0.158,0.064,0.38,0.669,0.429,0.034,0.704,0.781,0.001,0.358,0.61,0.128,0.507,0.138,0.177,0.147,0.211,0.145,0.355,0.066,0.606,0.25
0.174,0.014,0.177,0.433,0.101,0.34,0.111,0.364,0.154,0.295,0.349,0.06,0.455,0.176,0.17,0.267,0.631,0.239,0.706,0.278,0.058,0.285,0.463,0.074,0.743,0.158,0.244,1.38,0.625,2.005,0.281,1.32,0.375,0.805,0.764,0.32,0.562,0.234,0.568,0.383,0.565,0.43,0.127,0.049,0.702,0.41,0.081,0.764,0.186,0.106,0.219,0.682,0.229,0.34,0.196,0.57,0.305,0.068,0.291,0.212,0.371,0.378,0.768,0.43,0.434,0.203,0.285,1.235,0.379,0.694,0.791,0.117,0.062,0.444,0.734,0.287,0.388,0.278,0.259,0.872,1.27,0.03,0.344,0.083,0.61,0.237,0.08,0.061,0.285,0.384,1.08,0.413,0.889,0.035,0.282,1.579,0.186,0.29,0.729,0.704,0.134,0.69,0.063,1.343,0.149,0.978,0.269,0.16,0.667,0.225,0.905,0.369,0.181,0.275,0.214,0.462,0.38,0.197,0.026,0.213,0.842,0.708,0.17,0.752,0.154,0.285,0.354,0.097
